had aged greatly since the 44
had been keenly alive to 193
had been keenly aware of 691
had been kicked about by 231
had been kicked about in 50
had been kicked about the 51
had been kicked under the 131
had been killed about the 72
had been killed after he 76
had been killed after the 295
had been killed close to 146
had been killed either by 208
had been killed either in 66
had been killed right at 41
had been killed right in 71
had been killed since the 795
had been killed under the 224
had been killed until the 61
had been killed while he 180
had been killed while in 256
had been killed while on 375
had been killed while the 113
had been killed within the 397
had been killed would be 45
had been kindly taken in 116
had been kindly taken to 49
had been kissed twice by 57
had been knocking about in 225
had been knocking about the 353
had been laboring since the 51
had been laboring under an 84
had been laboring under the 428
had been landed under the 48
had been lately added the 45
had been lately added to 159
had been lately built by 124
had been lately built on 45
had been lately dwelt in 75
had been lately forming an 120
had been lately found in 79
had been lately given to 67
had been lately roaming in 45
had been lately seated on 56
had been lately shown by 56
had been lately slain in 62
had been lately taken by 175
had been lately taken in 80
had been lately under the 53
had been latent since the 183
had been latent within the 45
had been laughing about it 65
had been laughing about the 40
had been learned about the 1359
had been learned since the 147
had been learned under the 50
had been levied since the 144
had been levied under the 161
had been lifted above the 225
had been lifted after the 46
had been linked since the 69
had been listed under the 105
had been little aware of 44
had been little change in 2251
had been little change of 43
had been little danger of 88
had been little doubt in 92
had been little doubt of 56
had been little given to 41
had been little growth in 52
had been little known in 288
had been little known or 52
had been little known to 183
had been little moved by 76
had been little pleasing to 45
had been little point in 111
had been little reason to 188
had been little sense of 70
had been little short of 1016
had been little study of 51
had been little wanting to 194
had been locked after the 55
had been locked since the 104
had been lodged under the 113
had been lodged within the 69
had been looked after as 61
had been looked after at 83
had been looked after by 2926
had been looked after in 158
had been looted after the 41
had been lovers since the 54
had been mainly based on 137
had been mainly spent in 109
had been mainly taken up 41
had been managing since the 40
had been marching since the 58
had been marching while he 67
had been marked since the 90
had been martin luther king 62
had been master might be 61
had been maturing since the 155
had been merely field or 42
had been merely mocking at 87
had been merely stuck in 168
had been merged under the 59
had been misled about the 622
had been mooted since the 107
had been mostly about the 49
had been mostly based on 45
had been mostly spent in 219
had been mounting since the 396
had been mounting within the 49
had been myself aware of 42
had been nailed round the 44
had been noised about the 169
had been normal since the 65
had been normal until the 67
had been obvious since the 231
had been opened about the 74
had been opened after the 227
had been opened since the 294
had been opened under the 273
had been opened while the 43
had been opened within the 121
had been paddling round the 59
had been painting faces in 198
had been painting since the 49
had been parked close to 50
had been parked under the 53
had been partly based on 160
had been partly built by 63
had been partly spent in 48
had been partly under the 80
had been passed about in 45
had been passed about the 130
had been passed after the 469
had been passed rather in 53
had been passed round the 215
had been passed round to 52
had been passed since the 656
had been passed under the 1115
had been passed while he 54
had been passed while the 67
had been passed within the 151
had been pinned beneath the 53
had been pinned under the 172
had been placed about the 454
had been placed about thy 86
had been placed above it 60
had been placed above the 655
had been placed after the 335
had been placed below the 223
had been placed beneath it 62
had been placed beneath the 561
had been placed close by 48
had been placed close to 537
had been placed either in 44
had been placed first in 135
had been placed first on 49
had been placed nearer the 151
had been placed neatly in 72
had been placed neatly on 64
had been placed right in 79
had been placed round it 80
had been placed round the 481
had been placed since the 144
had been placed thereon by 42
had been placed under an 561
had been placed under it 122
had been placed under my 454
had been placed under the 13701
had been placed where he 104
had been placed where it 356
had been placed where the 180
had been placed within an 59
had been placed within it 152
had been placed within the 1103
had been places where the 42
had been planning since the 252
had been played since the 122
had been played under the 51
had been pleased about the 78
had been plowed under in 40
had been plunged after the 67
had been plunged since the 194
had been police chief in 45
had been posted about the 163
had been posted round the 53
had been posted since the 56
had been posted under the 209
had been posted where it 42
had been preaching about the 128
had been preaching since the 135
had been pressing since the 154
had been pretty close to 131
had been pretty often on 41
had been pretty rough on 83
had been pretty tough on 42
had been proved false by 86
had been proved right by 132
had been proved right in 302
had been proved right on 57
had been proved under the 75
had been proven false by 59
had been proven right in 89
had been prowling about in 188
had been prowling about the 849
had been prowling round the 204
had been pulled apart by 254
had been pulled apart in 59
had been pulled aside by 51
had been pulled aside to 89
had been pulled close to 124
had been pulled under by 72
had been pulled under the 72
had been purged after the 48
had been pursuing since the 361
had been pushed about as 144
had been pushed apart to 108
had been pushed aside as 272
had been pushed aside at 41
had been pushed aside by 1504
had been pushed aside in 442
had been pushed aside or 62
had been pushed aside so 87
had been pushed aside to 567
had been pushed beneath the 57
had been pushed close to 180
had been pushed nearly to 63
had been pushed right up 40
had been pushed under it 49
had been pushed under my 90
had been pushed under the 767
had been pushed within the 50
had been raised about it 208
had been raised about the 1638
had been raised above it 106
had been raised above sea 117
had been raised above the 1056
had been raised after the 263
had been raised again by 91
had been raised again in 154
had been raised again to 75
had been raised close to 84
had been raised first by 66
had been raised never to 85
had been raised round the 62
had been raised since the 662
had been raised under the 880
had been raised until the 44
had been raised which he 92
had been raised while the 46
had been raised within the 524
had been raised would be 70
had been rambling about the 282
had been ranked first in 55
had been rashly fixed by 102
had been reached about the 645
had been reached after an 46
had been reached after the 185
had been reached either by 81
had been reached since the 95
had been reached under the 276
had been reached until the 40
had been reached where it 268
had been reached where the 925
had been reached within the 349
had been reached would be 107
had been reigning since the 42
had been rented under the 41
had been residing since the 64
had been ripped apart by 671
had been ripped apart in 124
had been rivals since the 76
had been robbed twice in 56
had been robbed while he 73
had been rubbed smooth by 132
had been rudely thrown at 72
had been rudely upset by 68
had been rumors about the 132
had been sacked after the 61
had been scarce since the 58
had been scared stiff by 51
had been searching since the 112
had been seized after the 198
had been seized since the 72
had been seized under an 57
had been seized under the 434
had been seized while on 41
had been seized within the 87
had been seized would be 45
had been serious about it 106
had been serious about the 142
had been serious flaws in 42
had been served round to 89
had been served since the 45
had been served under the 43
had been served within the 192
had been settling since the 44
had been shaken awake by 64
had been shaken badly by 60
had been shaken loose by 96
had been shaken loose in 45
had been shaped after the 69
had been shaped under the 106
had been shaped within the 46
had been shaved close to 48
had been shoved aside by 192
had been shoved aside in 89
had been shoved aside to 91
had been shoved under the 283
had been signed after the 166
had been signed since the 66
had been signed under the 153
had been silent about it 106
had been silent about the 305
had been silent after the 50
had been silent since he 61
had been silent since the 540
had been silent under the 56
had been silent while he 48
had been silent while the 175
had been skulking about the 95
had been slaves under the 50
had been sleeping alone in 69
had been sleeping beneath the 42
had been sleeping close to 52
had been sleeping rough in 41
had been sleeping since the 267
had been sleeping under the 461
had been slipping since the 41
had been slowly built up 465
had been slowly dawning on 72
had been slowly filling up 53
had been slowly forming in 316
had been slowly gaining in 45
had been slowly growing in 302
had been slowly growing up 335
had been slowly working in 76
had been smarting under the 225
had been snowed under by 90
had been solely moved by 59
had been solely under the 52
had been solved within the 47
had been something about it 67
had been something about the 781
had been something close to 84
had been something fatal in 67
had been something hasty in 66
had been something lacking in 83
had been something missing in 61
had been something short of 47
had been something which he 52
had been something within it 72
had been sorely lacking in 472
had been sorely missing in 44
had been sorely taxed by 57
had been sorely tried by 1218
had been sorely tried in 160
had been sorely vexed by 252
had been sought after by 310
had been sought after in 81
had been sought since the 134
had been sounding since the 48
had been spared since the 47
had been spending hours in 40
had been spending money in 66
had been spending money on 104
had been spoken about in 43
had been spoken about the 134
had been spoken since the 126
had been spoken which on 60
had been sporting round the 90
had been spreading about the 63
had been spreading since the 196
had been stable since the 131
had been stable until the 49
had been standing about in 76
had been standing about the 98
had been standing alone at 49
had been standing alone in 107
had been standing alone on 63
had been standing beneath the 69
had been standing close by 822
had been standing close to 720
had been standing guard at 132
had been standing guard in 58
had been standing guard on 46
had been standing looking at 167
had been standing looking on 51
had been standing naked in 42
had been standing right in 114
had been standing round the 44
had been standing since the 234
had been standing staring at 44
had been standing still as 50
had been standing still in 106
had been standing talking to 131
had been standing under the 431
had been standing watch at 41
had been standing within the 73
had been starving since the 44
had been station chief in 81
had been stayed pending the 76
had been sticking close to 87
had been stirring since the 58
had been stolen after the 46
had been stolen while he 249
had been stolen while in 70
had been stolen while the 113
had been stolen while we 96
had been stolen would be 47
had been stored after the 73
had been stored since the 156
had been stored under the 152
had been stored within the 255
had been stowed under the 99
had been strewn about the 190
had been striving since the 156
had been struck about the 41
had been struck again by 49
had been struck below the 78
had been struck blind by 91
had been struck first by 74
had been struck since the 122
had been struck twice by 55
had been struck twice in 53
had been struck twice on 40
had been struck under the 64
had been studying about the 141
had been studying music at 40
had been studying music in 111
had been studying since the 84
had been studying under the 104
had been sucked under by 49
had been swimming about in 101
had been tacked above the 42
had been talked about as 572
had been talked about at 145
had been talked about by 367
had been talked about in 701
had been talked about so 333
had been talked about the 80
had been taught about it 79
had been taught about the 1084
had been taught greek by 55
had been taught growing up 145
had been taught latin by 65
had been taught music by 97
had been taught never to 1058
had been taught since he 60
had been taught since the 196
had been taught under the 125
had been taught within the 57
had been taught would be 42
had been tested under the 77
had been tested within the 48
had been thinned under the 92
had been thought about in 58
had been thought equal to 89
had been thought right to 99
had been thought wanting in 78
had been thought worthy of 653
had been thought worthy to 485
had been thought would be 64
had been thrashing about in 49
had been through months of 107
had been through quite an 129
had been through since he 68
had been through since the 238
had been through would be 40
had been tossed about as 124
had been tossed about at 50
had been tossed about by 501
had been tossed about in 471
had been tossed about on 139
had been tossed about the 132
had been tossed aside as 50
had been tossed aside by 126
had been tossed aside in 50
had been training since the 57
had been treated after the 321
had been treated badly by 621
had been treated badly in 130
had been treated rather as 139
had been treated since the 287
had been treated under the 305
had been treated while in 118
had been treated within the 85
had been tucked beneath the 57
had been tucked under the 226
had been turned again on 126
had been turned aside by 319
had been turned aside in 49
had been turned aside to 45
had been turned black by 56
had been turned loose as 40
had been turned loose at 63
had been turned loose by 268
had been turned loose in 745
had been turned loose on 515
had been turned loose to 719
had been turned round in 63
had been turned round to 45
had been turned since the 47
had been twelve hours at 54
had been twelve hours in 185
had been twelve hours on 122
had been twelve months at 46
had been twelve months in 375
had been twelve months on 66
had been twenty hours in 71
had been twenty months in 53
had been twenty months on 43
had been twenty times as 227
had been twined about the 89
had been twined round the 50
had been unable either to 661
had been unable fully to 152
had been unable quite to 98
had been unable really to 78
had been unclear about the 43
had been unduly harsh in 45
had been unduly timid of 65
had been united since the 139
had been united under the 1027
had been united within the 54
had been unlike anything he 47
had been unsure about the 81
had been unused since the 87
had been unwell since the 89
had been upheld under the 48
had been vacant since the 1929
had been vainly cited by 91
had been vainly seeking in 60
had been vainly seeking the 53
had been vainly seeking to 98
had been vainly seeking up 50
had been vainly urged by 46
had been various forms of 71
had been various kinds of 44
had been vested either in 63
had been voiced about the 138
had been voiced since the 144
had been wanted badly by 40
had been warmly taken up 53
had been warmly urged by 82
had been warned about by 96
had been warned about in 114
had been warned about it 241
had been warned about my 60
had been warned about the 2155
had been warned might be 42
had been warned never to 591
had been warned rather by 92
had been warned would be 120
had been warnings about the 64
had been washed since the 40
had been washed smooth by 42
had been washed white in 40
had been wasted since the 74
had been watching began to 69
had been watching since the 62
had been weakening since the 65
had been wedged under the 81
had been wholly alien to 47
had been wholly given to 66
had been wholly given up 44
had been wholly lacking in 209
had been wholly owned by 103
had been wholly right in 55
had been wholly spent in 100
had been wholly taken up 105
had been wholly under the 150
had been wholly wanting in 50
had been wholly within the 77
had been widely known as 170
had been widely known in 228
had been widely known to 49
had been widely spread by 42
had been widely spread in 63
had been widening since the 77
had been without anything to 107
had been without doubt the 55
had been without knowing it 69
had been without power to 63
had been without sleep or 60
had been without water or 62
had been worked since the 238
had been worked under the 118
had been worked within the 171
had been worrying about it 258
had been worrying about me 123
had been worrying about my 119
had been worrying about the 950
had cast serious doubt on 152
had clear notions about the 50
had come across cases of 51
had come across since the 59
had come across since we 54
had come damned close to 61
had come deeply under the 40
had come fairly close to 114
had come firmly under the 49
had come mighty close to 49
had come pretty close to 381
had come through since the 44
had come twenty miles to 105
had come wholly under the 83
had come without knowing it 91
had come without warning to 61
had dealt severe blows to 96
had deep doubts about the 81
had deep family roots in 53
had deep feelings about the 65
had died before reaching the 317
had died without issue in 182
had died without knowing it 59
had died without knowing the 45
had done before joining the 59
had done before since the 41
had done before under the 65
had done hardly anything to 40
had done little about it 123
had done little about the 74
had done little either to 52
had done little since the 81
had done something about it 604
had done something about the 183
had done something awful to 150
had done something right in 55
had done something which he 199
had done something which in 54
had done something which no 76
had done something which the 72
had done something worthy of 230
had done various kinds of 47
had down euclid after the 61
had early become aware of 55
had early doubts about the 40
had early fallen under the 89
had eaten freely today of 53
had even already begun to 55
had even become aware of 98
had even better reason to 160
had even caught sight of 107
had even deeper roots in 72
had even dreamed about it 41
had even fallen short of 67
had even greater cause to 132
had even greater reason to 275
had even higher rates of 120
had even talked about it 133
had even talked about the 54
had even thought about it 281
had even thought about the 149
had ever before dared to 402
had ever before found or 56
had ever before given to 77
had ever before known in 59
had ever before known it 95
had ever before known or 106
had ever before known the 43
had ever before known to 123
had ever before lived in 54
had ever before shown in 56
had ever before shown to 52
had ever before taken the 93
had ever before tried to 250
had ever caught sight of 60
had ever changed since the 63
had ever dreaded anything in 48
had ever dreamed could be 105
had ever dreamed would be 48
had ever fallen under the 51
had ever gotten close to 73
had ever gotten mixed up 40
had ever greater reason to 50
had ever learned about the 132
had ever learned again to 47
had ever looked twice at 41
had ever needed anything in 62
had ever sailed round it 47
had ever sailed under the 129
had ever seemed quite so 40
had ever spoken about it 66
had ever spoken about the 49
had ever talked about it 97
had ever talked about the 125
had ever tasted anything so 43
had ever tasted quite so 52
had ever thought about it 521
had ever thought about the 401
had ever thought either of 52
had ever thought would be 46
had ever wanted anything in 1008
had fair market value of 50
had felt anxious about the 54
had felt doubts about the 46
had felt earlier began to 44
had felt guilty about it 102
had felt guilty about the 107
had five bullet holes in 73
had five million people on 100
had fled abroad after the 65
had fled france after the 108
had four bullet holes in 103
had gone abroad after the 84
had gone archer stood up 80
had gone ashore after the 65
had gone astray after the 91
had gone before might be 55
had gone before would be 127
had gone pretty often to 40
had gone shopping about the 109
had gone through after the 82
had gone through hours of 49
had gone through months of 153
had gone through nearly the 54
had gone through since he 96
had gone through since the 426
had gone through since we 44
had gone through under the 90
had gone through weeks of 53
had gone through would be 75
had gone twenty yards he 51
had gone twenty yards the 41
had gone without sleep the 41
had good enough reason to 146
had good feelings about the 110
had good training under the 41
had great doubts about it 54
had great doubts about the 365
had heard before about the 111
had heard carols beneath my 70
had heard enough about it 315
had heard enough about the 774
had heard fearful tales of 40
had heard gossip about the 86
had heard little about it 74
had heard little about the 142
had heard plenty about the 140
had heard rumors about an 45
had heard rumors about it 71
had heard rumors about the 819
had heard someone refer to 47
had heard someone speaking in 69
had heard something about an 85
had heard something about it 671
had heard something about me 77
had heard something about my 66
had heard something about the 1076
had heard something which he 77
had heard strange sayings of 51
had heard strange tales of 184
had held center stage in 41
had held office since the 395
had held office under king 43
had held office under the 1410
had held various posts in 182
had ideas without knowing it 94
had just barely begun to 205
had just become aware of 1121
had just become chief of 68
had just become known in 73
had just become known to 98
had just become leader of 42
had just before given of 60
had just before given to 67
had just before named the 45
had just caught sight of 2504
had just dipped below the 244
had just enough learning to 108
had just enough light to 112
had just enough money in 140
had just enough money to 2120
had just enough power to 176
had just enough sense of 59
had just enough sense to 295
had just enough space to 122
had just enough speed to 40
had just enough votes to 43
had just enough warning to 75
had just enough water to 41
had just fallen beneath the 117
had just fallen short of 112
had just fallen under the 149
had just gotten tired of 106
had just learned about it 63
had just learned about the 427
had just missed killing the 102
had just missed winning the 44
had just passed under the 205
had just seized power in 131
had just spoken about the 58
had just talked about it 45
had just talked about the 72
had just thought about it 92
had just turned round the 66
had just turned round to 187
had kept better track of 41
had kept fairly close to 55
had kept hidden under the 46
had kept pretty close to 46
had kept silent about it 173
had kept silent about the 293
had laid before george the 88
had laid formal claim to 64
had laid violent hands on 1300
had lain buried beneath the 92
had lain buried since the 52
had lain buried under the 87
had lain fallow since the 109
had lain hidden beneath the 64
had lain hidden since the 65
had lain hidden under the 159
had lain torpid began to 220
had lain unused since the 40
had lain vacant since the 69
had lain wholly within the 57
had last passed under the 41
had left behind after the 86
had left behind began to 64
had left behind under the 135
had left behind would be 134
had left castro alone or 68
had left corinth about the 48
had left drinking where we 62
had left england about the 51
had left england after the 108
had left england under the 44
had left enough money to 100
had left france after the 248
had left france since the 42
had left laughing above the 43
had left little doubt as 74
had left little doubt in 97
had left little trace of 78
had left school after the 319
had lost almost every thing 48
had lost another round in 52
had lost enough blood to 96
had lost ground since the 135
had lost market share in 79
had lost market share to 134
had lost someone close to 154
had lost something which he 52
had lost weight since he 66
had lost weight since the 146
had made another stand on 52
had made another visit to 176
had made common cause in 275
had made common cause to 91
