had also sustained heavy losses 48
had just recovered from another 59
had just recovered from wounds 45
had just unsaddled their horses 47
had made incursions into england 43
had made incursions into france 43
had only abstained from thrusting 50
had only completed high school 287
hang their momentary fire around 42
has also benefited from recent 41
has also previously been stated 53
has also published five novels 40
has also published four novels 79
has also published many papers 74
has also published three novels 136
has also sometimes been called 163
has also undergone great changes 99
has also undergone many changes 157
has also undergone some changes 171
has been addressed from various 45
has been assembled from various 130
has been attempted only rarely 74
has been available only through 46
has been carefully gone through 76
has been challenged from various 94
has been collected from various 552
has been commented upon already 177
has been commented upon before 197
has been commented upon earlier 264
has been completed there should 40
has been confirmed into something 43
has been continued into modern 44
has been converted into acetic 68
has been converted into ammonia 185
has been converted into another 228
has been converted into arable 184
has been converted into carbon 80
has been converted into common 40
has been converted into dwelling 52
has been converted into energy 866
has been converted into equity 44
has been converted into fields 49
has been converted into helium 273
has been converted into lactic 80
has been converted into liquid 57
has been converted into lumber 60
has been converted into luxury 66
has been converted into office 62
has been converted into public 43
has been converted into silver 110
has been converted into sodium 41
has been converted into something 235
has been converted into thermal 87
has been converted into useful 53
has been customary among english 41
has been dependent upon egoism 125
has been dependent upon speech 43
has been described from various 116
has been described only rarely 77
has been described very clearly 65
has been developed during recent 156
has been developed even further 161
has been developed from another 65
has been developed from various 46
has been developed into something 71
has been developed into various 41
has been developed more slowly 53
has been developed most clearly 59
has been developed much farther 44
has been developed much further 387
has been developed over recent 123
has been discussed from various 315
has been discussed more widely 59
has been discussed very little 104
has been dismissed from office 209
has been dismissed from school 93
has been estimated from various 71
has been exercised very rarely 41
has been explained very clearly 47
has been expressed most clearly 187
has been expressed over whether 45
has been expressed very clearly 97
has been extensive soft tissue 45
has been extracted from another 101
has been extracted from normal 42
has been extracted from plants 47
has been extracted from various 92
has been extremely well argued 57
has been extremely well served 47
has been extremely well spoken 47
has been gradually losing ground 328
has been gradually moving toward 68
has been liberated from german 53
has been perverted into something 49
has been presented from various 41
has been presented here should 45
has been presented most clearly 55
has been preserved down through 47
has been preserved from erosion 115
has been preserved only through 51
has been prevalent over virtue 95
has been prevented from becoming 138
has been prevented from carrying 180
has been prevented from clotting 304
has been prevented from enjoying 118
has been prevented from entering 168
has been prevented from preaching 48
has been prevented from realizing 55
has been prevented from spreading 66
has been prevented from visiting 43
has been previously well boiled 50
has been previously well washed 83
has been progressing very slowly 58
has been protected from erosion 106
has been published during recent 56
has been published only lately 44
has been purchased from another 46
has been purposely used instead 46
has been reasonably well worked 47
has been recovered from saliva 54
has been recovered from various 111
has been researched very little 40
has been retrieved from memory 95
has been segmented into regions 44
has been separated from africa 48
has been separated from another 112
has been separated from europe 51
has been separated from nature 43
has been separated into various 86
has been sometimes good enough 50
has been suggested from animal 46
has been suggested from various 55
has been suspended from office 154
has been suspended from school 716
has been sustained even without 45
has been tolerably well proved 90
has been tolerably well sifted 47
has been victorious over another 282
has ever tarnished their annals 71
has ever triumphed over greater 199
has just completed high school 66
has just graduated from school 50
has just recovered from severe 58
has made necessary some changes 41
has most graciously been pleased 52
has only blundered over novels 52
has some advantage over another 42
her clear intellect must surely 59
her more important work undone 69
her three daughters were around 67
him from discharging these duties 113
him their halfpence more readily 53
his boon companions have shared 47
his dogs sometimes gave notice 49
his face descended five streams 103
his fine qualities were shaded 53
his good intentions into effect 91
his great influence over prince 43
his great shoulders were drooping 42
his hair flourishing like samson 98
his lady patroness well enough 66
his lady testified some wonder 70
his last departure from england 131
his last expedition into africa 90
his last sentences were spoken 58
his leave extremely well pleased 48
his mind encounter these golden 74
his most important work before 64
his name dismissed from memory 154
his open gaberdine flew behind 74
his three companions soon reached 85
his three daughters into polite 52
his wise moderation into public 64
his wish represent aunt rachel 76
how many americans were killed 56
how many arguments were passed 74
how many centuries have passed 140
how many electrons pass through 137
how much attitudes have changed 81
how much conditions have changed 62
how their attitudes have changed 49
how these attitudes have changed 57
