half their business blows to 46
have been employed about it 300
have been employed about the 294
have been employed after the 108
have been employed based on 59
have been employed either as 138
have been employed either by 65
have been employed either in 84
have been employed either to 49
have been employed first by 124
have been employed first in 68
have been employed rather in 62
have been employed since the 796
have been employed under the 429
have been employed until the 65
have been employed where the 60
have been employed which it 196
have been employed within the 428
have been enclosed within the 289
have been enforced after the 43
have been enforced since the 46
have been enforced under the 166
have been enforced where the 55
have been enhanced since the 42
have been enlarged since the 94
have been enlisted under the 145
have been enormous gains in 43
have been enrolled since the 73
have been enrolled under the 184
have been enrolled within the 42
have been entirely alien to 224
have been entirely alone in 73
have been entirely aware of 141
have been entirely based on 123
have been entirely blind to 100
have been entirely cured by 89
have been entirely cured of 60
have been entirely given up 202
have been entirely happy in 73
have been entirely happy to 42
have been entirely lacking in 581
have been entirely pleasing to 65
have been entirely right in 83
have been entirely taken up 163
have been entirely thrown at 42
have been entirely under the 314
have been entirely wanting in 48
have been entirely willing to 198
have been entirely within the 242
have been entirely worthy of 48
have been entitled shall be 112
have been entitled under the 1096
have been essential parts of 159
have been essential tools in 45
have been esteemed worthy of 234
have been examined above in 51
have been examined after the 52
have been examined appear to 83
have been examined based on 46
have been examined either by 62
have been examined since the 172
have been examined under the 641
have been examined where the 44
have been examined within the 310
have been examples where the 158
have been exchanged since the 78
have been excluded since the 115
have been excluded under the 410
have been executed about the 489
have been executed after the 614
have been executed either by 58
have been executed either in 127
have been executed since the 363
have been executed under the 863
have been executed until the 41
have been executed while the 92
have been executed within the 216
have been exempted under the 117
have been expanded since the 123
have been expanded under the 100
have been expected about the 109
have been expected after so 220
have been expected after the 1300
have been expected based on 848
have been expected either to 190
have been expected fully to 42
have been expected given the 1397
have been expected rather to 45
have been expected seems to 52
have been expected since it 79
have been expected since the 395
have been expected under an 50
have been expected under my 42
have been expected under the 2889
have been expected where the 74
have been expected within the 93
have been expected would be 107
have been expended since the 143
have been expended under the 121
have been expended within the 136
have been explicit about the 180
have been explored since the 129
have been explored under the 78
have been explored within the 163
have been exported since the 92
have been exported under the 47
have been extended since the 108
have been extended under the 205
have been extended until the 91
have been extended within the 46
have been fashioned after the 305
have been fashioned under the 53
have been financed either by 53
have been financed under the 86
have been finished about the 196
have been finished after the 68
have been finished under the 79
have been finished until the 51
have been finished within the 109
have been followed after the 62
have been followed either by 66
have been followed later by 40
have been followed since by 41
have been followed since the 268
have been followed thither by 48
have been followed under the 177
have been followed until the 113
have been followed within the 43
have been forcibly moved to 42
have been forcibly taken by 43
have been forcibly urged by 55
have been foreseen either by 44
have been foreseen while the 68
have been formerly found in 58
have been formerly given by 43
have been formerly known as 94
have been formerly known to 47
have been formerly under the 65
have been forthcoming since the 59
have been forthcoming under the 40
have been fostered under the 72
have been fourteen months in 50
have been frequent cases in 49
have been frequent cases of 219
have been frequent since the 149
have been frequent users of 93
have been functioning since the 90
have been functioning under the 103
have been functioning within the 45
have been generous about the 42
have been governed either by 51
have been governed since the 110
have been hesitant about the 62
have been ignorant about the 135
have been ignorant either of 104
have been imported after the 59
have been imported since the 204
have been imported under the 142
have been imported within the 99
have been improved since my 51
have been improved since the 299
have been improved under the 126
have been improved within the 89
have been inactive since the 90
have been inclined either to 83
have been inclined rather to 238
have been inclosed within the 45
have been included above in 52
have been included after the 76
have been included based on 99
have been included either in 119
have been included since it 51
have been included since the 164
have been included under it 110
have been included under the 3712
have been included where it 73
have been included where the 129
have been included which do 58
have been included which the 41
have been included within it 59
have been included within the 2859
have been increased above the 56
have been increased after the 84
have been increased either on 78
have been increased since the 425
have been increased under the 151
have been increased until the 44
have been increased while he 253
have been increased while the 52
have been increased within the 94
have been incurious about the 50
have been incurred after the 112
have been incurred based on 49
have been incurred since the 114
have been incurred under the 339
have been incurred while the 47
have been incurred within the 93
have been indicted under the 144
have been infected since the 64
have been informed about it 279
have been informed about the 1715
have been informed shall be 66
have been informed since my 91
have been informed since the 61
have been initiated after the 86
have been initiated based on 76
have been initiated either by 88
have been initiated since the 340
have been initiated under the 382
have been initiated within the 242
have been inserted above the 64
have been inserted after the 745
have been inserted beneath the 43
have been inserted later by 63
have been inserted since the 231
have been inserted under the 221
have been inserted where it 43
have been inserted where the 54
have been inserted within the 129
have been inspired either by 244
have been inspired rather by 147
have been integral parts of 712
have been intended either as 182
have been intended either to 174
have been intended rather as 289
have been intended rather to 136
have been interred under the 44
have been interred within the 111
have been intruded after the 90
have been invented about the 436
have been invented after the 401
have been invented either by 126
have been invented later by 55
have been invented since my 47
have been invented since the 281
have been invented under the 85
have been invented until the 48
have been invented which do 46
have been invented within the 166
have been involved either as 85
have been involved either in 75
have been involved since the 490
have been involved within the 43
have been isolated based on 80
have been isolated cases in 74
have been isolated cases of 610
have been isolated since the 137
have been isolated which do 43
have been isolated within the 90
have been launched after the 45
have been launched since the 340
have been launched under the 251
have been launched within the 117
have been lawfully taken by 52
have been licensed under the 147
have been likewise drawing up 44
have been lukewarm about the 54
have been marketed since the 108
have been marketed under the 275
have been mentioned about the 64
have been mentioned above as 1272
have been mentioned above in 1393
have been mentioned above is 73
have been mentioned after the 86
have been mentioned could be 144
have been mentioned either in 59
have been mentioned first by 61
have been mentioned first in 68
have been mentioned often in 86
have been mentioned since the 71
have been mentioned under the 1036
have been mentioned where the 71
have been mentioned within the 46
have been mentioned would be 78
have been misgivings about the 62
have been mistaken about if 41
have been mistaken about it 169
have been mistaken about my 65
have been mistaken about the 2238
have been modified after the 100
have been modified based on 82
have been modified either by 57
have been modified since the 1843
have been modified under the 174
have been modified within the 168
have been murdered since the 171
have been murdered under the 61
have been murdered within the 70
have been negative since the 51
have been notified about the 132
have been notified under the 290
have been notified within the 135
have been notorious cases of 49
have been notorious since the 51
have been numbered since in 68
have been numerous books on 68
have been numerous calls to 40
have been numerous cases in 915
have been numerous cases of 1602
have been numerous finds of 64
have been numerous since the 192
have been numerous tests of 66
have been numerous times in 60
have been numerous types of 67
have been numerous works on 61
have been nurtured under the 104
have been nurtured within the 112
have been observed about the 163
have been observed above the 95
have been observed after the 744
have been observed appear to 58
have been observed below the 65
have been observed beneath the 84
have been observed close to 169
have been observed either in 150
have been observed engaging in 99
have been observed feeding at 59
have been observed feeding in 96
have been observed feeding on 1874
have been observed first by 75
have been observed first in 61
have been observed growing in 87
have been observed growing on 46
have been observed often in 40
have been observed preying on 86
have been observed since the 1205
have been observed under the 600
have been observed until the 72
have been observed where it 55
have been observed where the 831
have been observed which do 102
have been observed while the 51
have been observed winding by 86
have been observed within the 1523
have been obsolete since the 59
have been obtained about the 286
have been obtained after the 357
have been obtained based on 284
have been obtained either by 555
have been obtained either in 76
have been obtained showing the 135
have been obtained since the 393
have been obtained thanks to 126
have been obtained under an 44
have been obtained under the 1603
have been obtained where the 270
have been obtained which do 56
have been obtained while the 71
have been obtained within the 682
have been occasions where the 332
have been occupied about the 44
have been occupied after the 100
have been occupied either by 63
have been occupied since the 395
have been occupied until the 112
have been occupied within the 68
have been operated since the 85
have been operated under the 121
have been operated within the 44
have been ordained deacon by 44
have been ordained since the 58
have been otherwise after the 84
have been otherwise given the 138
have been otherwise known to 82
have been otherwise since the 94
have been otherwise under the 235
have been otherwise urged in 50
have been outlawed since the 40
have been outlawed under the 61
have been outlined above as 44
have been outlined above in 279
have been outlined under the 70
have been overcome either by 65
have been overcome since the 71
have been overcome within the 43
have been overpaid shall be 61
have been palliated under the 69
have been pardoned under the 49
have been partially based on 158
have been patented since the 53
have been patented under the 84
have been performing since the 51
have been polished smooth by 74
have been positive about the 77
have been possible after the 341
have been possible based on 50
have been possible either in 46
have been possible either to 88
have been possible given the 205
have been possible since the 234
have been possible thanks to 165
have been possible under an 75
have been possible under no 47
have been possible under the 2239
have been possible until the 159
have been possible while the 71
have been possible within the 722
have been powerful tools in 110
have been practicing since the 71
have been predicting since the 45
have been prepared about the 71
have been prepared after the 163
have been prepared based on 338
have been prepared either by 174
have been prepared either to 47
have been prepared showing the 528
have been prepared since the 261
have been prepared under my 91
have been prepared under the 1531
have been prepared within the 229
have been probable cause to 46
have been proceeding since the 49
have been proceeding under the 43
have been procured after the 41
have been procured within the 102
have been produced about the 313
have been produced after the 502
have been produced based on 219
have been produced either by 788
have been produced either in 319
have been produced rather by 55
have been produced showing the 64
have been produced since the 1731
have been produced treating of 48
have been produced under an 43
have been produced under the 1785
have been produced until the 68
have been produced where the 92
have been produced which do 41
have been produced which the 43
have been produced while the 202
have been produced within the 1469
have been prolonged until the 89
have been promoted based on 45
have been promoted since the 155
have been promoted under the 154
have been promoted within the 165
have been prompted either by 124
have been prompted rather by 90
have been promptly cured by 72
have been promptly shown to 48
have been properly aware of 68
have been properly drawn up 176
have been properly given if 72
have been properly given in 56
have been properly given to 76
have been properly taken by 45
have been properly taken in 44
have been proposed about the 415
have been proposed after the 49
have been proposed appear to 47
have been proposed based on 5093
have been proposed either as 115
have been proposed either by 51
have been proposed either to 45
have been proposed first by 64
have been proposed since it 51
have been proposed since the 1189
have been proposed under the 285
have been proposed where the 180
have been proposed which do 160
have been proposed within the 465
have been proposed would be 45
have been protesting about the 42
have been provided about the 85
have been provided after the 46
have been provided based on 60
have been provided either by 125
have been provided since the 210
have been provided under the 950
have been provided where the 61
have been provided within the 374
have been publicly given to 45
have been publicly known as 42
have been publicly known or 62
have been punished under the 170
have been questions about the 449
have been ratified since the 104
have been realistic about the 59
have been reassured about the 62
have been received about the 441
have been received after the 201
have been received easily in 123
have been received either by 64
have been received shall be 86
have been received since the 850
have been received since we 54
have been received under my 53
have been received under the 663
have been received until the 157
have been received while the 43
have been received within the 436
have been recently added to 731
have been recently built at 58
have been recently built by 42
have been recently built in 113
have been recently built or 46
have been recently found at 113
have been recently found by 122
have been recently found in 627
have been recently found on 69
have been recently found to 266
have been recently given by 124
have been recently given in 49
have been recently given to 161
have been recently shown by 105
have been recently shown in 41
have been recently shown to 600
have been recently taken by 81
have been recently taken in 57
have been recently taken to 87
have been recently taken up 92
have been recently telling the 63
have been recorded about the 216
have been recorded above the 50
have been recorded after the 191
have been recorded appear to 45
have been recorded cases of 111
have been recorded close to 41
have been recorded either in 73
have been recorded feeding on 516
have been recorded first by 40
have been recorded first in 46
have been recorded nesting in 49
have been recorded since the 1389
have been recorded under the 485
have been recorded until the 68
have been recorded where an 62
have been recorded where it 138
have been recorded where the 805
have been recorded while the 70
have been recorded within the 914
have been referred either to 88
have been reformed since the 48
have been regarded either as 706
have been regarded rather as 731
have been regarded since the 46
have been rejected after the 54
have been rejected based on 68
have been rejected either by 42
have been rejected under the 124
have been reminded again of 60
have been rendered acute by 117
have been rendered after the 42
have been rendered easier by 57
have been rendered easier to 66
have been rendered equal to 61
have been rendered happy by 49
have been rendered healthy by 41
have been rendered liable to 135
have been rendered since the 94
have been rendered under the 212
have been rendered uneasy by 165
have been rendered unfit by 41
have been rendered unfit to 48
have been rendered valid by 73
have been rendered where the 57
have been rendered white to 43
have been rendered within the 65
have been rendered worse by 51
have been rendered worthy of 195
have been renowned since the 54
have been repaired after the 77
have been repaired since the 112
have been repaired under the 92
have been replaced after the 101
have been replaced either by 120
have been replaced first by 41
have been replaced later by 59
have been replaced since the 121
have been replaced today by 141
have been replaced under the 82
have been replaced within the 87
have been reported about the 437
have been reported after an 60
have been reported after the 1028
have been reported appear to 67
have been reported arising in 67
have been reported based on 443
have been reported below the 48
have been reported cases in 135
have been reported cases of 920
have been reported close to 42
have been reported cured by 243
have been reported either as 40
have been reported either in 107
have been reported either to 96
have been reported feeding on 287
have been reported first by 78
have been reported found in 67
have been reported growing in 43
have been reported missing by 86
have been reported missing in 101
have been reported showing the 105
have been reported since it 84
have been reported since the 2315
have been reported under the 665
have been reported where an 157
have been reported where it 169
have been reported where no 70
have been reported where the 1969
have been reported which do 93
have been reported within the 898
have been required after the 55
have been required either to 79
have been required since the 162
have been required under the 803
have been reserved under the 83
have been reserved until the 70
have been resident within the 183
have been resolved either by 68
have been resolved short of 66
have been resolved since the 56
have been resolved under the 96
have been resolved within the 263
have been restless under the 50
have been restored after the 183
have been restored again to 74
have been restored since the 150
have been restored under the 153
have been restored within the 87
have been retained after the 141
have been retained based on 56
have been retained either by 61
have been retained longer in 54
have been retained since the 146
have been retained under the 237
have been retained until the 163
have been retained where the 47
have been retained while the 61
have been retained within the 398
have been reticent about it 42
have been reticent about the 103
have been returned after the 57
have been returned under the 107
have been returned unread to 58
have been reversed after the 62
have been reversed since the 117
have been reversed under the 44
have been reviewed above in 49
have been reviewed under the 198
have been reviewed within the 50
have been scarcely aware of 116
have been scarcely equal to 65
have been scarcely human if 115
have been scarcely known in 55
have been scarcely known to 74
have been scarcely worthy of 56
have been securely dated to 73
have been selected after the 57
have been selected based on 974
have been selected either by 50
have been selected keeping in 53
have been selected quite as 83
have been selected since the 50
have been selected under the 418
have been selected where the 66
have been selected within the 122
have been sensibly aided by 49
have been separate since the 73
have been seriously lacking in 70
have been seriously taken up 67
have been seriously thinking of 214
have been seriously upset by 43
have been severely beaten by 65
have been severely beaten in 42
have been severely taken to 115
have been severely taxed by 49
have been severely taxed to 47
have been severely tried by 218
have been sheltering under it 45
have been signally owned by 48
have been silenced begin to 348
have been singularly blind to 126
have been singularly galling to 62
have been singularly happy in 94
have been singularly lacking in 417
have been singularly lucky in 74
have been singularly wanting in 156
have been situated about the 53
have been situated above the 74
have been situated below the 41
have been situated close to 267
have been situated either in 115
have been situated under the 46
have been situated where the 181
have been situated within the 351
have been slightly above the 116
have been slightly acted on 121
have been slightly below the 82
have been slightly lower in 105
have been slightly under the 92
have been smothered under the 105
have been sometime after the 87
have been somewhat above the 119
have been somewhat after the 53
have been somewhat aware of 124
have been somewhat below the 144
have been somewhat blind to 42
have been somewhat chary of 95
have been somewhat easier to 196
have been somewhat galling to 52
have been somewhat given to 64
have been somewhat hasty in 100
have been somewhat lacking in 264
have been somewhat later in 83
have been somewhat lengthy in 52
have been somewhat longer in 47
have been somewhat lower if 41
have been somewhat lower in 168
have been somewhat muted in 43
have been somewhat naive in 64
have been somewhat prone to 51
have been somewhat short of 68
have been somewhat slack in 50
have been somewhat taken by 46
have been somewhat tardy in 173
have been somewhat tired of 46
have been somewhat under the 80
have been somewhat upset by 65
have been somewhat vague in 42
have been somewhat wanting in 153
have been specially aimed at 100
have been specially asked to 61
have been specially built to 141
have been specially drawn by 81
have been specially drawn to 79
have been specially given to 48
have been specially liable to 50
have been specific about the 77
have been sporadic cases in 47
have been sporadic cases of 161
have been stagnant since the 112
have been standard since the 52
have been strained since the 207
have been strangely blind to 125
have been strangely lacking in 54
have been strangely moved by 40
have been strictly based on 40
have been strictly within the 76
have been stripped naked by 54
have been struggling since the 103
have been subsumed under the 1867
have been subsumed within the 288
have been suddenly cured of 44
have been suffered within the 81
have been suggesting about the 49
have been supplied after the 60
have been supplied either by 99
have been supplied since the 54
have been supplied under the 85
have been supplied within the 64
have been supposed never to 40
have been supposed would be 71
have been surprising given the 66
have been surveyed since the 44
have been surveyed under the 77
have been terribly upset at 41
have been terribly upset by 77
have been terribly upset if 90
have been threatened since the 42
have been trampled under the 163
have been troubled about it 93
have been troubled about the 275
have been unchanged since the 148
have been undergoing since the 73
have been underway since the 330
have been unlawful under the 146
have been uplifted above sea 45
have been uplifted since the 40
have been upraised again by 51
have been upraised within the 100
have been usefully spent in 40
have been utilized since the 203
have been utilized within the 100
have been valuable tools in 87
have been variously dated to 45
have been variously given as 64
have been variously given by 45
have been variously known as 271
have been variously named as 95
have been variously named by 107
have been variously named in 44
have been verified within the 41
have been wantonly added to 114
have been withdrawn after the 85
have been withdrawn since the 62
have been withdrawn under the 82
have been withdrawn within the 58
have been witnessing since the 77
have come anywhere close to 124
have come directly under my 103
have come directly under the 167
have data transfer rates of 54
have deep concerns about the 129
have deep misgivings about the 169
have done franklin blake an 61
have done otherwise under the 121
have done otherwise would be 49
have done scarcely anything to 59
have duly received yours of 147
have even expended money of 41
have ever observed found the 54
have ever seriously tried to 55
have ever wondered about the 133
have felt entitled either to 58
have felt terrible about it 44
have felt uncommon marks of 45
have felt yourself bound to 51
have four children under the 47
have four distinct types of 47
have four possible types of 60
have full authority within the 99
have full operation until or 78
have great concerns about the 77
have great curiosity about the 49
have great economic value to 43
have great misgivings about the 53
have great potential value as 131
have great potential value in 102
have half resolved never to 183
have here observed seems to 138
have here proposed about the 82
have high survival value in 44
have just finished looking at 74
have just finished setting up 42
have just finished talking to 79
have just finished working on 128
have just finished writing my 60
have just finished writing the 83
have just finished writing to 75
have just finished writing up 44
have just mentioned about the 49
have just mentioned could be 41
have just mentioned would be 103
have just received warning to 69
have just received yours of 2043
have just recently begun to 456
have just recently moved to 53
have just remarked about the 99
have kept strictly within the 100
have lain concealed under the 57
have lain probably under the 58
have left scarcely anything to 74
have left yourself alone by 65
have less bargaining power in 109
have less personal stake in 44
have less positive views of 47
have lost whatever sense of 48
have made comments about the 70
have made decisions about the 142
have made decisions based on 403
have made definite plans to 77
have made detailed study of 41
have made dramatic gains in 100
have made economic sense to 92
have made enormous gains in 96
have made everyone aware of 45
have made frequent trips to 134
have made grievous havoc in 40
have made mistakes about the 52
have made numerous trials of 42
have made numerous trips to 105
have made progress since the 155
have made prolonged study of 67
have made yourself aware of 40
have made yourself known to 155
have made yourself liable to 123
have made yourself odious to 56
have made yourself queen of 66
have many concerns about the 139
have many examples where the 41
have many grievous wrongs to 47
have many illusions about the 124
have many military bases in 45
have many misgivings about the 98
have many questions about it 51
have many questions about the 1501
have many troubles which we 41
have many valuable springs of 42
have more attention given to 68
have more bargaining power in 148
have more bargaining power to 48
have more children after the 62
have more children while on 68
have more distinct views of 54
have more evidence about the 56
have more frequent bouts of 48
have more negative views of 146
have more positive views of 272
have more purchasing power to 49
have more questions about the 130
have more realistic views of 42
have more recently begun to 508
have more recently taken the 53
have more recently taken up 48
have more recently tried to 85
have much bargaining power in 41
have much curiosity after the 67
have much evidence about the 49
have much improved since the 146
have much increased since the 55
have nine standard rules to 82
have nothing devilish about me 52
have only occurred since the 43
have only recently began to 175
have only recently begun in 54
have only recently begun the 141
have only recently begun to 36031
have only recently ceased to 147
have only recently found the 45
have only recently given up 81
have only recently moved to 159
have only recently taken an 46
have only recently taken the 62
have only recently taken to 67
have only recently taken up 155
have only recently tried to 65
have other concerns about the 54
have other questions about the 60
have rest energies close to 61
have said scarcely anything of 53
have seen abundant reason to 75
have seen dramatic growth in 79
have seen enormous growth in 104
have seen examples where the 99
have seen generals playing the 49
have seen numerous cases in 188
have seen numerous cases of 309
have seen scarcely anything of 43
have seen thousands bathed in 51
have sent colonies thither in 60
have shed innocent blood in 315
have shed valuable light on 140
have some attention given to 64
have some bargaining power in 51
have some comments about the 49
have some compelling reason to 120
have some concerns about it 69
have some concerns about my 52
have some concerns about the 908
have some concrete reason to 40
have some confused notion of 98
have some confusion about the 43
have some curiosity about the 171
have some definite notion of 50
have some definite views on 48
have some distinct notion of 49
have some enclosed piece of 273
have some evidence about the 132
have some financial stake in 58
have some friendly power in 66
have some inclosed piece of 88
have some inherent right to 42
have some intuition about the 61
have some misgivings about it 81
have some misgivings about the 825
have some monopoly power in 122
have some personal share in 50
have some personal stake in 92
have some pictures taken of 61
have some positive value in 41
have some potential value in 40
have some questions about it 137
have some questions about my 118
have some questions about the 1191
have some religious feeling if 60
have some scruples about the 258
have some specific reason to 74
have some standard method of 54
have such authority under the 83
have such creatures about the 68
have their allotted place in 76
have their attention awake to 171
have their attention drawn to 1303
have their attention fixed on 210
have their children enjoy the 78
have their children enter the 65
have their children later in 85
have their children under the 44
have their conjugal power by 43
have their cultural roots in 92
have their definite place in 167
have their domicile within the 187
have their essential place in 71
have their eyeballs seared as 46
have their historic roots in 101
have their immediate cause in 109
have their immediate roots in 59
have their original basis in 41
have their original roots in 47
have their perihelia within the 57
have their physical basis in 141
have their pictures taken as 106
have their pictures taken at 103
have their pictures taken by 217
have their pictures taken in 547
have their pictures taken on 228
have their pictures taken to 50
have their property fixed at 41
have their questions about the 41
have their rightful place in 823
have their rightful share of 93
have their salaries fixed by 61
have their separate rules or 54
have their specific place in 41
have their strongest roots in 47
have their ultimate basis in 161
have their ultimate cause in 50
have their ultimate roots in 192
have these problems today in 96
have three children under the 139
have three distinct kinds of 124
have three distinct lines of 43
have three distinct modes of 40
have three distinct types of 193
have three possible modes of 43
have three possible types of 44
have used electric shock as 43
have used military force in 53
have used military force to 84
have used physical force to 56
have used quotation marks to 75
have very definite views on 156
have very earnestly urged the 81
have very enlarged views in 93
have very negative views of 51
have very positive views of 57
have very recently begun to 98
have very specific meanings in 141
have worn restored again to 45
have your attention drawn to 92
have your esteemed favor of 120
having been acquired since the 59
having been acquired under the 75
having been admitted since the 53
having been admitted within the 79
having been arrested under the 41
having been captured within the 44
having been composed about the 55
having been composed after the 120
having been composed under the 173
having been confined within the 48
having been conveyed thither by 46
having been deferred until the 87
having been dictated either by 53
having been directed rather to 50
having been educated under the 250
having been effected after the 44
having been effected either by 47
having been effected since the 132
having been employed about it 85
having been entirely added on 42
having been entirely taken up 59
having been executed after the 71
having been executed under the 87
having been formally ceded to 41
