hail take 82 hail ship 44
have have 950 have help 202
have join 53 have keep 177
have kill 73 have know 2496
have learn 507 have leave 61
have live 1421 have look 81
have make 646 have meet 707
have move 72 have play 300
have reach 40 have ride 61
have show 72 have speak 74
have stay 52 have take 409
have talk 118 have teach 161
have tell 326 have thank 68
have walk 41 have work 465
have give 43 have have 196
have know 155 have live 100
have make 68 have home 89
have hard 117 have reading 43
have hand 49 have beer 179
have wine 287 have some 82
have good 127 have life 409
have love 44 have making 62
have seeing 158 have come 95
have find 127 have give 55
have have 105 have kill 55
have learn 63 have live 109
have look 54 have make 424
have meet 126 have play 109
have save 68 have sell 47
have show 165 have speak 196
have take 122 have talk 476
have teach 167 have tell 132
have vote 48 have work 106
have make 159 have days 43
have make 41 have make 121
have well 47 have learn 61
have thank 47 have your 82
have coming 60 have view 651
have help 53 have make 248
have tell 76 have save 251
have mind 47 have your 45
have date 40 have eyes 62
have rowing 40 have years 75
have said 145 have help 49
have your 57 have teeth 43
have feed 43 have keep 91
have live 413 have true 45
have other 42 have their 68
have their 57 have their 73
have great 54 have much 370
have well 321 have once 69
have norm 54 have only 266
have same 52 have sole 77
have most 57 have other 60
have their 65 have into 82
have many 275 have most 177
have some 91 have late 41
have know 44 have meaning 98
have some 76 have their 63
have their 171 have time 57
have their 78 have find 182
have their 41 have such 61
have their 64 have their 51
have size 103 have their 322
have their 65 have land 84
have their 112 have their 44
have many 56 have their 84
have their 155 have your 48
have years 44 have think 44
have work 50 have form 41
have been 160 have gain 62
have word 45 have some 120
have having 61 have your 98
have care 76 have data 40
have food 203 have health 756
have jobs 54 have land 153
have more 124 have other 55
have some 43 have such 53
have their 162 have these 121
have lips 52 have their 217
have live 44 have your 162
have life 83 have dome 55
have five 45 have find 44
have know 187 have make 79
have take 51 have heart 45
have face 47 have line 125
have roof 221 have skin 155
have soil 60 have wall 200
have anti 60 have half 116
have good 89 have life 46
have last 91 have their 81
have much 122 have their 45
have once 42 have fall 75
have rise 106 have their 133
have much 118 have into 85
have make 133 have their 40
have late 44 have form 91
have many 42 have more 91
have over 72 have their 223
have nothing 90 have their 48
have ages 369 have years 1325
have were 48 have more 66
have their 79 have give 72
have make 60 have take 47
have their 46 have your 42
have their 52 have their 61
have many 52 have much 99
have make 183 have room 45
have lord 43 have live 56
have live 54 have have 69
have very 57 have show 120
have your 61 have cash 51
have data 285 have land 81
have many 89 have more 92
have most 43 have only 133
have other 123 have some 159
have such 233 have their 951
have these 514 have those 209
have what 175 have your 299
have those 64 have their 112
have your 40 have will 51
have will 71 have iron 85
have town 40 have make 43
have such 44 have make 51
have meet 63 have have 143
have know 125 have fill 41
have keep 146 have last 168
have your 48 have make 56
have break 515 have care 46
have emit 72 have even 40
have form 82 have free 89
have give 92 have have 50
have jump 123 have keep 245
have last 98 have leave 181
have lift 63 have make 363
have meet 49 have move 308
have pass 191 have play 106
have push 47 have reach 249
have react 222 have stay 41
have take 201 have think 43
have walk 58 have work 150
have their 58 have your 112
have their 49 have keep 45
have live 278 have make 182
have meet 264 have take 48
have make 53 have your 151
have your 66 have hold 298
have keep 55 have load 217
have open 55 have keep 52
have kill 50 have their 106
have your 55 have mind 78
have will 74 have break 53
have cope 42 have face 48
have hold 225 have keep 122
have lift 146 have make 249
have move 83 have pull 137
have push 59 have reach 78
have take 178 have turn 46
have walk 107 have work 86
have make 105 have hold 121
have make 48 have take 60
have know 47 have will 40
have feel 45 have many 58
have road 113 have zero 47
have soon 113 have last 105
have once 162 have some 113
have hope 130 have some 57
have tears 70 have their 92
have your 61 have their 58
have wake 59 have like 42
have free 75 have only 55
have their 528 have your 91
have their 81 have rest 138
have time 119 have love 734
have great 65 have gaps 45
have roof 45 have some 171
have such 220 have their 337
have these 180 have those 40
have what 128 have their 66
have great 80 have ever 89
have take 57 have keep 61
have join 54 have live 72
have make 42 have tell 53
have have 70 have faith 713
have land 141 have many 161
have more 188 have some 136
have such 75 have their 109
have these 145 have those 40
have your 95 have much 42
have nothing 319 have their 46
have your 40 have lost 58
have years 105 have asking 43
have reading 41 have many 48
have door 56 have last 98
have past 159 have cash 47
have data 47 have food 184
have health 304 have high 60
have jobs 59 have land 46
have more 318 have other 131
have such 117 have their 187
have these 161 have those 42
have wealth 51 have your 45
have love 46 have self 89
have their 94 have those 45
have your 53 have self 119
have late 40 have face 63
have work 47 have what 58
have make 80 have eyes 112
have feed 45 have keep 123
have live 132 have your 124
have worth 99 have role 43
have bringing 45 have making 51
have make 65 have cost 54
have risk 68 have years 43
have name 211 have anger 44
have body 68 have free 73
have health 84 have high 118
have life 388 have need 55
have pain 45 have risk 174
have self 1496 have these 144
have well 267 have work 110
have their 43 have same 41
have gods 44 have soul 73
have their 40 have their 54
have form 203 have give 52
have help 96 have make 129
have work 52 have give 42
have their 211 have other 142
have rest 231 have rise 60
have time 49 have their 47
have ages 130 have years 234
have well 45 have their 56
have from 73 have much 69
have their 57 have have 46
have know 484 have make 193
have take 51 have their 48
have nothing 376 have five 40
have these 61 have your 43
have great 54 have life 92
have their 289 have what 463
have your 75 have work 55
have years 41 have ages 103
have years 823 have their 73
have health 354 have land 166
have other 104 have such 78
have their 269 have these 96
have give 52 have such 52
have their 56 have beating 85
have bringing 99 have coming 261
have earning 60 have even 64
have ever 1507 have giving 54
have having 181 have hearing 112
have leading 85 have leaving 52
have life 46 have living 108
have making 761 have moving 133
have rising 92 have saving 179
have seeing 463 have taking 201
have come 45 have find 89
have form 93 have gain 125
have grow 186 have know 50
have learn 224 have make 209
have meet 128 have move 73
have play 53 have reach 184
have rise 44 have show 68
have take 76 have talk 57
have work 59 have their 208
have these 55 have what 234
have what 43 have have 42
have know 51 have learn 134
have leave 61 have live 129
have make 87 have meet 126
have move 49 have take 205
have talk 53 have work 80
have there 48 have bringing 61
have making 45 have most 57
have such 57 have these 49
have body 68 have bone 57
have cell 83 have crop 44
have drug 168 have flow 52
have food 114 have health 233
have heart 147 have high 53
have land 43 have life 179
have many 81 have milk 67
have most 784 have other 405
have pain 61 have rate 50
have reading 56 have saving 69
have self 86 have soil 152
have some 70 have such 256
have their 2082 have these 631
have those 411 have tree 44
have voting 94 have wage 105
have well 42 have what 506
have work 115 have your 739
have even 69 have time 61
have live 103 have their 48
have hope 125 have health 187
have many 43 have most 272
have other 140 have some 51
have such 86 have their 852
have these 171 have those 179
have what 336 have your 250
have think 122 have what 193
have their 103 have their 114
have truth 44 have coming 44
have eyes 47 have veil 59
have home 103 have those 40
have least 49 have bars 81
have book 88 have eyes 76
have list 47 have fill 91
have test 41 have what 50
have form 47 have some 40
have show 50 have show 71
have life 100 have their 40
have your 57 have their 42
have body 66 have mind 94
have their 87 have their 88
have their 66 have their 397
have your 45 have view 176
have veil 63 have came 94
have took 69 have eyes 386
have eyes 135 have mind 62
have veil 131 have reach 41
have great 44 have last 41
have line 66 have mere 51
have need 234 have pale 149
have range 121 have reach 545
have realm 124 have time 134
have veil 400 have many 160
have much 51 have least 519
have their 124 have from 56
have have 59 have into 73
have when 59 have heart 44
have life 194 have mind 1340
have less 146 have their 182
have many 960 have much 410
have ages 87 have army 73
have bank 139 have best 64
have body 415 have busy 54
have cell 288 have city 838
have cold 65 have core 52
have dark 306 have deep 136
have door 242 have early 124
have film 62 have fire 1570
have five 84 have form 44
have four 168 have full 107
have gate 1008 have great 370
have grid 61 have heart 269
have high 161 have hole 115
have hour 44 have land 155
have last 170 have left 186
have lens 216 have line 121
have lungs 261 have main 77
have many 59 have mill 158
have mind 1584 have more 150
have most 848 have mouth 104
have neck 50 have north 99
have open 116 have other 117
have port 184 have post 258
have room 160 have sale 44
have same 2757 have skin 63
have slit 99 have soil 44
have suez 115 have tail 70
have test 96 have third 92
have three 654 have time 182
have town 361 have tree 46
have trial 149 have trying 43
have tube 50 have veil 188
have very 198 have wall 117
have wide 46 have wood 191
have years 85 have zone 58
have having 41 have least 44
have eyes 44 have reach 262
have their 57 have your 93
have such 48 have your 114
have great 52 have part 248
have role 178 have been 46
have their 184 have health 131
have their 61 have make 42
have cope 85 have meet 54
have their 49 have dealing 63
have giving 42 have making 93
have many 254 have other 217
have some 230 have such 80
have their 50 have these 57
have many 280 have those 63
have many 143 have other 118
have some 104 have their 40
have many 111 have their 67
have their 217 have your 73
have soil 48 have give 48
have show 559 have many 42
have mind 45 have most 111
have find 240 have ocean 45
have last 333 have same 94
have last 46 have time 45
have time 75 have more 47
have high 82 have their 64
have data 50 have oral 45
have other 54 have self 95
have such 98 have their 394
have these 292 have three 55
have what 112 have their 57
have their 114 have your 53
have lake 57 have their 62
have have 92 have ocean 113
have mast 41 have land 60
have many 43 have most 118
have reach 76 have form 54
have make 52 have many 296
have most 120 have some 160
have those 92 have find 148
have worth 81 have what 89
have well 77 have treat 83
have years 99 have their 57
have their 64 have years 46
have find 82 have keep 66
have make 89 have meet 41
have take 72 have love 44
have live 123 have make 45
have show 42 have fact 48
have lord 288 have face 43
have reach 71 have what 233
have hand 43 have help 102
have keep 45 have take 44
have talk 68 have their 64
have mind 42 have your 127
have good 74 have call 64
have mind 348 have view 127
have give 60 have look 176
have show 79 have take 97
have talk 68 have teach 49
have tell 105 have think 162
have bare 42 have mere 41
have your 46 have their 81
have their 41 have their 78
have tell 53 have their 54
have look 44 have show 43
have tell 203 have tell 109
have look 199 have your 53
have talk 129 have tell 146
have rest 53 have mind 1065
have their 52 have give 143
have look 71 have show 457
have talk 53 have tell 249
have tell 244 have give 42
have tell 137 have teach 40
have tell 155 have four 50
have india 65 have other 65
have some 56 have their 121
have these 42 have very 50
have jest 54 have pain 205
have their 78 have their 48
have healing 118 have these 48
have prior 266 have help 69
have make 44 have their 64
have have 165 have more 107
have have 42 have your 42
have their 79 have their 55
have your 83 have show 99
have their 45 have home 120
have some 71 have break 243
have come 56 have drag 110
have give 175 have help 41
have hold 141 have keep 133
have kill 40 have lift 95
have make 222 have move 95
have pull 100 have reach 64
have rise 65 have show 46
have take 53 have turn 51
have walk 65 have keep 86
have take 48 have their 41
have clear 122 have acting 51
have their 58 have think 57
have years 41 have view 66
have their 181 have what 50
have young 45 have your 55
have these 121 have these 108
have such 60 have nothing 63
have have 99 have break 50
have call 331 have cast 45
have deny 93 have draw 68
have give 1284 have have 231
have keep 51 have leave 175
have lend 110 have load 75
have make 1471 have mock 63
have name 98 have omit 215
have open 68 have pass 185
have rank 75 have rely 60
have send 526 have show 78
have speak 69 have take 377
have throw 72 have treat 212
have have 83 have full 47
have their 101 have cope 51
have look 44 have angle 257
have angle 105 have west 50
have think 138 have length 49
have size 155 have their 484
have ages 147 have years 320
have size 40 have their 695
have living 46 have meaning 134
have reading 50 have view 173
have meaning 329 have their 97
have lady 86 have their 142
have park 119 have room 147
have city 56 have door 150
have fire 84 have thick 45
have town 46 have wall 41
have wood 50 have know 99
have give 96 have make 54
have save 59 have fate 44
have their 54 have make 79
have know 85 have home 40
have more 144 have keep 52
have make 68 have into 85
have book 156 have same 40
have worn 58 have years 153
have goal 55 have same 75
having open 57 having such 82
having other 372 having love 57
having term 51 having make 159
having eyes 51 having pass 45
having line 65 having most 81
having wall 113 having flow 50
having fine 49 having over 82
having their 47 having meet 47
having love 168 having those 44
having self 96 having open 420
having such 51 having nothing 47
having their 110 having other 58
having their 107 having their 66
having same 50 having cart 93
having line 44 having body 95
having many 48 having least 66
having many 485 having much 113
having body 105 having city 123
having dark 111 having door 47
having fire 460 having four 67
having gate 141 having great 143
having heart 73 having hole 43
having last 69 having left 50
having lens 111 having lungs 124
having mill 56 having mind 70
having most 329 having other 146
having same 368 having three 97
having town 168 having very 94
having wall 49 having well 41
having such 62 having last 137
having talk 53 having talk 58
having their 63 having means 97
having make 117 having form 53
having give 62 having make 77
having send 57 having take 44
having their 94 having angle 46
haze eyes 61 heads door 163
health least 57 health able 92
heard name 167 heard ship 48
heard room 51 heard name 71
heard name 112 heard door 82
heard hall 71 heard door 41
heard anger 293 heard door 40
heard open 51 hearing soon 194
heart when 52 heart from 94
heart have 49 heart made 95
hearth least 50 heart lungs 103
heart stop 78 heart well 111
heart love 57 heart seek 64
heavy fall 67 heavy from 50
heavy break 48 heavy ship 214
heavy fall 51 heavy have 233
held mind 42 held duty 53
held view 53 held their 100
held some 64 held having 156
held their 61 held help 53
held trial 896 held such 130
held such 44 hell have 41
help need 151 help made 60
help form 44 help your 175
here days 54 here noon 60
here made 73 here fact 58
here come 50 here reach 45
hide door 47 high give 49
high means 92 high city 100
high town 92 high beach 58
high city 72 high town 219
high town 69 high their 43
high free 41 high pope 46
high holy 51 high holy 482
high most 140 high used 48
high have 83 high said 63
high three 191 high four 398
high three 44 high less 1985
high more 176 high some 80
high hers 53 high mine 772
high well 90 high well 104
high well 75 high means 48
high their 101 high more 191
high coming 48 high have 67
high well 51 high south 73
high their 88 high their 43
high full 54 high high 220
high pass 73 high take 75
high able 200 high made 110
high more 97 high well 49
high south 83 high mine 228
high have 52 high teach 53
high less 87 high have 43
high more 107 hiking park 47
hire help 41 hire race 127
hold none 58 hold date 67
hold time 95 hold view 82
hold their 78 hold even 95
hold those 140 hold vote 52
hold least 51 hold such 66
hole wall 95 hole made 40
home made 114 hood used 41
horn gate 83 hour ready 43
hour rest 84 hour test 49
hour came 41 hour went 43
hour came 72 hour were 41
hour duke 46 hour body 144
hour star 297 hour came 64
hour heard 178 hour boat 53
hour cake 50 hour door 136
hour were 105 huge like 41
huge main 170 huge their 45
huge rare 216 huts logs 92
