he any landed property in 46
he had fallen violently in 246
he had firmly attached to 79
he had firmly believed in 83
he had firmly intended to 68
he had firmly rejected the 47
he had firmly resisted the 62
he had firmly resolved to 592
he had flatly rejected the 40
he had fondly believed to 50
he had fondly regarded as 51
he had formed concerning the 73
he had formed relations of 45
he had formed relative to 61
he had formed respecting it 84
he had formed respecting the 166
he had fought alongside the 92
he had fought shoulder to 58
he had fought valiantly in 42
he had fought valiantly to 40
he had freely expended the 55
he had further evidence of 58
he had gained admission to 225
he had gained entrance to 157
he had gladly accepted the 136
he had gotten involved in 349
he had greatly enlarged the 66
he had greatly exceeded the 54
he had greatly extended the 103
he had greatly improved by 50
he had greatly improved in 101
he had greatly improved the 228
he had greatly increased the 230
he had greatly mistaken the 55
he had greatly offended in 46
he had greatly profited by 70
he had hardly expected the 106
he had hardly expected to 260
he had hardly finished the 87
he had hardly mentioned the 52
he had hardly patience to 156
he had hardly returned to 172
he had hardly ventured to 65
he had helped negotiate the 77
he had helped organize in 134
he had helped organize the 385
he had helped persuade the 46
he had hinted strangely at 57
he had indeed borrowed the 279
he had indeed intended to 112
he had indeed obtained the 56
he had indeed received the 143
he had indeed returned to 68
he had joined cromwell to 56
he had justly acquired the 49
he had justly incurred the 75
he had justly regarded as 148
he had killed hundreds of 114
he had killed somebody or 63
he had killed thousands of 57
he had kindly promised to 64
he had lately acquired in 67
he had lately attacked it 95
he had lately intended to 101
he had lately obtained the 64
he had lately received an 127
he had lately received in 102
he had lately received the 112
he had lately rendered so 49
he had lately rendered the 43
he had lately rendered to 106
he had lately returned to 325
he had lately supposed an 49
he had lawful authority or 149
he had lawful authority to 92
he had learned concerning the 177
he had learned respecting the 53
he had little attention to 82
he had little authority in 65
he had little authority to 49
he had little capacity to 52
he had little evidence to 74
he had little expected to 88
he had little exposure to 77
he had little intention of 395
he had little interest at 63
he had little interest in 6948
he had little interest or 102
he had little objection to 43
he had little positive to 46
he had little practice in 69
he had little prospect of 577
he had little suspicion of 42
he had looked directly at 119
he had looked straight at 117
he had merely accepted the 71
he had merely disposed of 48
he had merely executed the 46
he had merely followed the 249
he had merely happened to 45
he had merely informed the 52
he had merely intended to 213
he had merely mentioned the 48
he had merely mentioned to 87
he had merely promised to 56
he had merely referred to 58
he had merely returned to 42
he had merely sketched in 43
he had neither authority to 72
he had neither interest in 49
he had neither judgment to 40
he had neither received the 49
he had nowise examined the 61
he had nowise obtained the 60
he had openly declared to 54
he had passed hundreds of 49
he had passed judgment on 151
he had passed sentence of 96
he had passed sentence on 164
he had penned accounts of 100
he had played baseball in 53
he had played football at 115
he had played football in 139
he had played hundreds of 64
he had pressing business at 43
he had pressing business in 114
he had pressing business to 91
he had proved faithless to 50
he had rarely indulged in 49
he had rarely presumed to 49
he had rashly promised to 66
he had reached kentucky in 63
he had reached maturity he 66
he had reached maturity in 48
he had readily accepted the 78
he had relied entirely on 59
he had richly deserved the 94
he had ridden straight to 46
he had safely disposed of 45
he had safely returned to 62
he had sailed westward to 51
he had scalding porridge in 43
he had scarce outlived the 45
he had seemed desirous to 93
he had seemed destined to 58
he had seemed inclined to 99
he had seldom partaken of 41
he had serious business in 57
he had serious business to 72
he had serious misgivings as 77
he had shocking examples of 56
he had simply accepted the 103
he had simply declined to 97
he had simply followed the 187
he had simply intended to 54
he had simply returned to 100
he had something concrete to 173
he had something decisive to 56
he had something definite in 78
he had something definite to 384
he had something original to 74
he had something personal to 67
he had something positive to 168
he had something specific in 69
he had something specific to 110
he had something terrible to 46
he had something valuable to 145
he had sought admission to 67
he had special couriers at 42
he had special interest in 71
he had spoken bitterly of 48
he had spoken concerning the 107
he had spoken directly to 258
he had spoken potently of 41
he had spoken publicly of 53
he had spoken severely of 68
he had stated respecting the 54
he had taught contrary to 42
he had thereby incurred the 52
he had thought possible at 41
he had thought possible in 85
he had thought seriously of 267
he had traced accounts up 53
he had treated arminius as 45
he had treated hundreds of 44
he had urgent business at 100
he had urgent business in 247
he had urgent business to 288
he had vainly demanded the 90
he had walked straight to 94
he had walked straight up 41
he had warmly espoused the 158
he had warmly welcomed the 40
he had wholly mistaken the 40
he had wisely withdrawn to 56
he had worked shoulder to 49
he has almost attained the 46
he has almost finished the 81
he has already accepted as 65
he has already accepted the 202
he has already achieved in 132
he has already achieved the 113
he has already acquired as 87
he has already acquired by 68
he has already acquired in 138
he has already acquired it 43
he has already acquired the 243
he has already admitted in 58
he has already admitted the 52
he has already admitted to 51
he has already advanced to 50
he has already affected the 41
he has already answered in 44
he has already answered it 82
he has already answered the 97
he has already attained in 51
he has already attained it 47
he has already attained the 224
he has already attained to 748
he has already bestowed on 58
he has already declared to 40
he has already detected the 45
he has already disposed of 185
he has already effected by 51
he has already embarked on 111
he has already employed in 195
he has already extended to 85
he has already informed the 59
he has already informed us 56
he has already inquired of 56
he has already invested in 181
he has already mastered the 191
he has already mentioned in 91
he has already mentioned it 43
he has already mentioned the 109
he has already observed in 49
he has already observed the 50
he has already obtained in 87
he has already obtained the 125
he has already prepared an 43
he has already prepared the 123
he has already produced as 41
he has already promised the 103
he has already promised to 116
he has already proposed to 62
he has already provided the 61
he has already received an 98
he has already received at 40
he has already received by 74
he has already received in 108
he has already received is 51
he has already received it 117
he has already received on 86
he has already received the 579
he has already referred in 47
he has already referred to 162
he has already rejected the 101
he has already rendered to 148
he has already repented of 41
he has already resolved to 59
he has already returned to 167
he has already suffered in 52
he has already suffered no 65
he has already suffered so 42
he has already suffered the 115
he has already threatened to 61
he has always accepted the 49
he has always answered me 115
he has always answered my 166
he has always assigned the 99
he has always believed in 721
he has always believed it 155
he has always believed the 41
he has always believed to 81
he has always declared to 51
he has always declined to 115
he has always depended on 123
he has always disliked the 67
he has always employed it 50
he has always followed the 198
he has always insisted on 692
he has always intended to 164
he has always listened to 57
he has always observed the 59
he has always received me 41
he has always received the 115
he has always recourse to 66
he has always referred to 76
he has always regarded as 904
he has always regarded it 79
he has always regarded the 149
he has always rejected the 52
he has always remained an 74
he has always remained in 61
he has always remained the 94
he has always remained to 50
he has always reminded me 49
he has always resorted to 50
he has always retained the 65
he has always returned to 116
he has always stressed the 116
he has always supplied us 67
he has become absorbed in 113
he has become addicted to 214
he has become adjusted to 96
he has become attached to 219
he has become bankrupt or 50
he has become conscious of 887
he has become enamored of 60
he has become enmeshed in 52
he has become entangled in 99
he has become entitled to 404
he has become immersed in 73
he has become involved in 784
he has become oblivious to 47
he has become obnoxious to 77
he has become obsessed by 46
he has become probably the 57
he has become resigned to 68
he has become somewhat of 89
he has before assented to 97
he has before insisted on 54
he has bidden farewell to 92
he has boldly accepted the 47
he has called attention as 88
he has called attention to 749
he has caught glimpses of 103
he has clearly mistaken the 56
he has enough authority to 47
he has enough evidence to 203
he has failed properly to 47
he has failed terribly as 62
he has formed concerning the 49
he has gained admission to 56
he has gained valuable to 49
he has greatly advanced the 69
he has greatly enhanced the 52
he has greatly enlarged the 52
he has greatly expanded the 40
he has greatly extended the 53
he has greatly improved in 52
he has greatly improved it 50
he has greatly improved the 143
he has greatly increased the 155
he has greatly modified the 48
he has hardly assented to 46
he has hardly capacity to 93
he has hearers prepared to 66
he has helped hundreds of 85
he has helped thousands of 170
he has higher business on 52
he has justly acquired by 83
he has justly incurred the 63
he has killed hundreds of 47
he has kindly informed me 81
he has kindly promised to 103
he has kindly supplied me 98
he has lately received an 56
he has lately received on 56
he has lately received the 41
he has lawful authority to 91
he has learned concerning the 52
he has little capacity to 45
he has little interest in 1650
he has little interest or 62
he has little prospect of 221
he has lovingly promised me 50
he has merely followed the 87
he has merely prepared the 67
he has passed judgment on 70
he has proved falstaff to 108
he has relied entirely on 43
he has richly deserved it 92
he has scarce attained the 136
he has simply followed the 56
he has something definite to 240
he has something positive to 101
he has something specific to 53
he has something valuable to 108
he has special authority to 54
he has surely requited the 85
he has taught hundreds of 54
he has taught thousands of 46
he has thereby rendered to 43
he has urgent business in 50
he has urgent business to 43
he hath already received the 124
he hath always directed to 67
he hath wholly followed the 95
he hath widely enlarged the 84
he lay fondly meditating on 89
he lay without movement or 71
he may always remember the 152
he may become absorbed in 131
he may become addicted to 54
he may become attached to 105
he may become conscious of 211
he may become entitled on 54
he may become entitled to 495
he may become involved in 410
he may become partaker of 60
he may become sensible of 42
he may direct attention to 45
he may escape entirely in 60
he may obtain whenever he 42
he may readily conclude it 49
he may remain ignorant of 100
he may report directly to 56
he may safely contract to 65
he may without confusion go 95
he not already required us 67
he not become involved in 158
he not fallen untimely in 44
he not seldom displays the 58
he not sooner rewarded by 55
he now became attached to 41
he now became involved in 50
he now became sensible of 46
he now passed homeward to 77
he now seemed disposed to 49
he now seemed inclined to 95
he now seemed resolved to 41
he pay special attention to 62
he put greater emphasis on 107
he put special emphasis on 149
he put various questions to 49
he read french politics by 65
he read public lectures on 56
he saw darius intended to 77
he saw further evidence of 45
he saw little evidence of 150
he saw little prospect of 537
he saw something glittering in 93
he saw something glittering on 43
he then angrily demanded of 46
he then became director of 43
he then became involved in 65
he then called attention to 44
he then openly deserted to 73
he thus became involved in 52
he thus kindly informed us 74
he thus seemed desirous of 48
he too became involved in 130
he was almost captured by 122
he was almost conscious of 157
he was almost deprived of 95
he was almost despairing of 61
he was almost devoured by 50
he was almost directly in 55
he was almost disposed to 346
he was almost grateful to 183
he was almost helpless in 65
he was almost idolized by 125
he was almost ignorant of 46
he was almost inclined to 560
he was almost involved in 47
he was almost isolated in 42
he was almost murdered by 51
he was almost oblivious of 47
he was almost oblivious to 61
he was almost obsessed by 46
he was almost opposite the 72
he was almost overcome by 591
he was almost positive he 74
he was almost prepared to 187
he was almost prompted to 73
he was almost regarded as 86
he was almost relieved to 132
he was almost resigned to 50
he was almost resolved to 84
he was almost restored to 60
he was almost saddened by 63
he was almost smothered by 60
he was almost smothered in 139
he was almost startled at 42
he was almost startled by 72
he was almost startled to 106
he was already absorbed in 150
he was already accepted as 71
he was already addicted to 78
he was already advanced in 626
he was already advocating the 41
he was already apprised of 57
he was already attached to 72
he was already attacked by 47
he was already attempting to 137
he was already believed by 67
he was already betrothed to 221
he was already chairman of 101
he was already collecting the 41
he was already confined to 69
he was already conscious of 332
he was already denouncing the 49
he was already deserted by 47
he was already destined by 123
he was already destined to 57
he was already developing the 90
he was already director of 50
he was already discussing the 61
he was already disposed to 250
he was already embarked on 202
he was already employed as 77
he was already employed by 84
he was already employed in 93
he was already employed on 73
he was already engrossed in 100
he was already enrolled in 74
he was already entangled in 65
he was already entitled to 188
he was already immersed in 180
he was already inclined to 299
he was already indebted to 72
he was already inflamed by 113
he was already informed of 161
he was already involved in 1026
he was already launched on 227
he was already meditating on 56
he was already meditating the 87
he was already occupied in 55
he was already ordained as 69
he was already prepared to 929
he was already promised to 42
he was already questioning the 41
he was already referred to 53
he was already regarded as 1516
he was already regarded by 144
he was already regarded in 53
he was already regretting it 55
he was already regretting the 102
he was already renowned as 68
he was already resigned to 111
he was already resolved on 68
he was already resolved to 101
he was already responding to 58
he was already sensible of 46
he was already struggling to 87
he was already supposed to 185
he was already troubled by 91
he was already whatever he 56
he was always absorbed in 158
he was always actuated by 142
he was always admitted to 46
he was always affected by 53
he was always agreeable to 41
he was always ambitious of 53
he was always amenable to 80
he was always animated by 94
he was always assigned to 57
he was always assisted by 166
he was always attached to 96
he was always attempting to 192
he was always attended by 488
he was always attended in 48
he was always banished by 72
he was always conscious of 2069
he was always courteous to 183
he was always critical of 211
he was always depicted as 61
he was always desirous in 43
he was always desirous of 508
he was always desirous to 162
he was always destined to 147
he was always deterred by 53
he was always disposed to 741
he was always doubtful of 50
he was always employed in 178
he was always endeavoring to 122
he was always engrossed in 66
he was always entitled to 65
he was always escorted by 113
he was always esteemed an 44
he was always expected to 283
he was always followed by 428
he was always foremost in 336
he was always forgetting the 43
he was always forgetting to 65
he was always friendly to 228
he was always generous in 192
he was always generous to 195
he was always governed by 98
he was always grateful to 334
he was always hampered by 106
he was always happiest in 58
he was always immersed in 93
he was always impelled to 79
he was always impressing on 43
he was always inclined by 47
he was always inclined to 1455
he was always included in 98
he was always informed of 52
he was always inspired by 94
he was always involved in 392
he was always listened to 866
he was always moderate in 50
he was always obedient to 66
he was always observed to 179
he was always occupied in 92
he was always overcome by 82
he was always preceded by 108
he was always prepared in 49
he was always prepared to 2964
he was always pretending to 85
he was always punctual at 40
he was always punctual in 99
he was always punctual to 50
he was always received as 57
he was always received by 85
he was always received in 75
he was always referred to 1153
he was always regarded as 1430
he was always regarded by 114
he was always relieved to 58
he was always reminded of 151
he was always repelled by 43
he was always required to 101
he was always reserved in 69
he was always reserved to 158
he was always restless in 43
he was always reticent on 81
he was always returned to 40
he was always sensible of 60
he was always somewhat of 46
he was always steadfast in 48
he was always struggling to 113
he was always supposed to 467
he was always tolerant of 156
he was always troubled by 112
he was always welcomed as 132
he was always welcomed by 130
he was anxious concerning the 51
he was appealing directly to 51
he was awaiting execution in 80
he was awaiting transfer to 44
he was barely conscious of 468
he was basely betrayed by 46
he was basely deserted by 186
he was basely murdered by 174
he was becoming absorbed in 45
he was becoming addicted to 143
he was becoming attached to 104
he was becoming conscious of 216
he was becoming critical of 47
he was becoming entangled in 46
he was becoming involved in 290
he was becoming obsessed by 42
he was becoming resigned to 48
he was behind schedule in 44
he was better employed in 81
he was better equipped to 543
he was better informed as 43
he was better informed in 131
he was better informed of 194
he was better informed on 150
he was better prepared to 499
he was better received by 63
he was bleeding inwardly at 42
he was busily employed in 1015
he was busily employed on 105
he was busily involved in 42
he was busily occupied in 466
he was called directly by 57
he was called suddenly to 134
he was called urgently to 54
he was caught attempting to 107
he was caught unawares by 130
he was chosen alderman of 116
he was chosen chairman of 1136
he was chosen chaplain of 74
he was chosen chaplain to 64
he was chosen delegate to 209
he was chosen directly by 46
he was chosen director of 143
he was chosen governor by 69
he was chosen governor in 63
he was chosen governor of 1584
he was chosen lecturer at 55
he was chosen lecturer in 58
he was chosen lecturer of 130
he was chosen minister of 424
he was chosen minister to 49
he was chosen organist of 96
he was chosen physician to 79
he was chosen recorder of 258
he was chosen surveyor of 51
he was chosen treasurer of 233
he was clearly affected by 69
he was clearly attempting to 111
he was clearly conscious of 304
he was clearly destined to 83
he was clearly entitled to 631
he was clearly expected to 85
he was clearly indebted to 78
he was clearly inspired by 109
he was clearly involved in 101
he was clearly prepared to 211
he was clearly regarded as 238
he was clearly relieved to 42
he was clearly responding to 47
he was clearly struggling to 58
he was clearly troubled by 81
he was coldly received at 60
he was coldly received by 586
he was coldly received in 58
he was coolly received by 238
he was county attorney of 99
he was county chairman of 54
he was created cardinal by 293
he was created cardinal in 159
he was created cardinal of 106
he was created marquess of 197
he was created viscount of 74
he was curtly informed by 50
he was deeply absorbed in 657
he was deeply affected by 2561
he was deeply affected on 120
he was deeply agitated by 47
he was deeply attached to 1889
he was deeply conscious of 1025
he was deeply critical of 175
he was deeply embedded in 41
he was deeply enamored of 55
he was deeply engrossed in 635
he was deeply enmeshed in 93
he was deeply entangled in 43
he was deeply grateful to 396
he was deeply immersed in 973
he was deeply incensed at 49
he was deeply indebted to 611
he was deeply inspired by 100
he was deeply involved as 101
he was deeply involved at 40
he was deeply involved in 5990
he was deeply occupied in 42
he was deeply offended at 102
he was deeply offended by 347
he was deeply religious in 81
he was deeply saddened by 213
he was deeply sensible of 763
he was deeply troubled at 113
he was deeply troubled by 1100
he was denied admission to 833
he was denied entrance to 231
he was denied promotion to 68
he was deputy chairman of 618
he was deputy director of 1186
he was deputy governor of 169
he was deputy minister of 415
he was driven directly to 81
he was driven straight to 115
he was eagerly desirous of 53
he was eagerly listened to 67
he was eagerly seconded by 46
he was eagerly welcomed by 161
he was earlier grounded in 47
he was engaged actively in 56
he was exerting pressure on 42
he was fairly accosted by 43
he was fairly advanced in 56
he was fairly embarked on 47
he was fairly entangled in 111
he was fairly entitled to 641
he was fairly launched in 107
he was fairly launched on 139
he was farther actuated by 58
he was farther advanced in 42
he was farther advanced to 77
he was farther directed to 44
he was feebly attempting to 58
he was fighting valiantly in 82
he was firmly anchored in 52
he was firmly attached to 729
he was firmly fastened to 48
he was firmly grounded in 151
he was firmly resolved on 192
he was firmly resolved to 1570
he was fondly attached to 118
he was fondly intended to 45
he was fondly referred to 89
he was forced publicly to 69
he was forced therefore to 54
he was foully murdered by 203
he was foully murdered in 59
he was founding director of 116
he was freely admitted to 74
he was further advanced in 109
he was further advanced to 192
he was further assisted by 51
he was further burdened by 52
he was further directed to 152
he was further elevated to 59
he was further entitled to 42
he was further hampered by 137
he was further inspired by 53
he was further promoted to 321
he was further punished by 43
he was further required to 178
he was further rewarded by 108
he was further troubled by 55
he was gently degraded to 123
he was gently reminded of 52
he was gingerly admitted to 50
he was gladly received as 46
he was gladly received by 318
he was gladly received in 41
he was gladly welcomed by 157
he was greatly absorbed in 54
he was greatly addicted to 227
he was greatly advanced in 66
he was greatly affected at 58
he was greatly affected by 523
he was greatly agitated by 55
he was greatly assisted by 2451
he was greatly assisted in 222
he was greatly attached to 816
he was greatly beholden to 58
he was greatly confused by 87
he was greatly deceived in 123
he was greatly desirous of 109
he was greatly disliked by 119
he was greatly disposed to 55
he was greatly esteemed as 81
he was greatly esteemed by 320
he was greatly esteemed in 67
he was greatly excelled by 43
he was greatly fatigued by 47
he was greatly hampered by 262
he was greatly hampered in 67
he was greatly harassed by 123
he was greatly heartened by 87
he was greatly hindered by 60
he was greatly improved in 89
he was greatly incensed at 71
he was greatly incensed by 85
he was greatly inclined to 89
he was greatly indebted to 845
he was greatly inspired by 238
he was greatly involved in 68
he was greatly mistaken if 71
he was greatly mistaken in 162
he was greatly offended by 57
he was greatly overcome by 104
he was greatly rejoiced at 46
he was greatly rejoiced to 136
he was greatly relieved at 89
he was greatly relieved by 247
he was greatly relieved to 547
he was greatly saddened by 115
he was greatly startled at 50
he was greatly troubled at 265
he was greatly troubled by 527
he was greatly troubled in 200
he was greatly troubled to 62
he was greatly welcomed by 42
he was guided entirely by 156
he was hardly conscious of 1256
he was hardly disposed to 40
he was hardly entitled to 114
he was hardly equipped to 46
he was hardly expected to 181
he was hardly inclined to 83
