had also been badly hurt 44
had been well until four 56
had been well until three 80
had been well would have 59
had been were wiped from 41
had been what people call 42
had been when felix holt 43
had been when reagan took 47
had been wide awake when 46
had been wild weather when 205
had been worn smooth from 66
had been worth every cent 46
had been wrong about many 64
had been wrong about some 41
had been wrong about their 73
had been wrong about there 46
had been wrong about what 208
had been years since their 98
had been years since there 92
had cast some doubt upon 42
had clear ideas about their 41
had clear ideas about what 734
had come back after having 54
had come back after many 58
had come back after years 56
had come back again from 49
had come back again into 62
had come back alive from 100
had come back alone from 43
had come down again from 81
had come from every part 489
had come from every side 48
had come from miles away 177
had come from paris last 81
had come from people just 76
had come from rural areas 329
had come from urban areas 64
had come full cycle from 41
had come home after having 42
had come home drunk from 88
had come home rather late 113
had come home tired from 104
had come into egypt from 49
had come into force during 48
had come into force from 57
had come into force only 63
had come into human life 73
had come into italy from 46
had come into power during 71
had come into power only 143
had come into power there 51
had come into sight upon 40
had come into vogue among 85
had come into vogue during 192
had come over pitch dark 101
had come over quite thick 67
had come post haste from 88
had come well within range 73
had come when greed must 54
had come when others were 86
had died away would come 45
had died only eight years 40
had died over fifty years 46
had died over thirty years 47
had died some eight years 71
had died some fifty years 71
had died some seven years 68
had died some thirty years 157
had died soon after birth 487
had died soon after giving 133
had died soon after their 308
had died there would have 61
had died three months back 57
had done acts which were 49
had done ever since their 50
had done last night when 44
had done many times during 151
had done many times over 220
had done many times when 131
had done nothing either good 263
had done nothing really wrong 59
had done nothing which even 53
had done nothing which gave 80
had done once every month 68
had done over thirty years 42
had done some field work 40
had done some fifty years 85
had done some forty years 70
had done some legal work 212
had done some sixty years 42
had done some thirty years 102
had done such deadly work 45
had done such noble work 59
had done their cruel work 64
had done their deadly work 297
had done their dirty work 184
had done their fatal work 79
had done their level best 573
had done their usual work 44
had done their whole duty 174
had done their worst upon 73
had done what might have 44
had done what would have 59
had done when walking into 45
had during many months been 196
had early laid aside open 59
had eaten nothing since early 1132
had eaten nothing since five 52
had eaten nothing since last 49
had eaten nothing since leaving 170
had eaten nothing since noon 218
had eaten nothing since their 45
had eaten some dried beans 59
had eaten were about five 404
had eaten were about four 338
had even been taken from 57
had even been taken into 48
had even been thrown into 55
had even been times when 175
had even fair terms been 42
had even more power over 43
had ever been acted upon 80
had ever been anything else 1458
had ever been anything like 166
had ever been anything more 446
had ever been anything other 121
had ever been anything wrong 48
had ever been aught else 65
had ever been built there 185
had ever been feared from 54
had ever been fired from 72
had ever been found among 45
had ever been found here 45
had ever been found there 475
had ever been given such 354
had ever been given there 119
had ever been known among 162
had ever been known even 66
had ever been known there 119
had ever been known upon 67
had ever been quite like 103
had ever been since jack 53
had ever been since leaving 78
had ever been since their 63
had ever been taken away 84
had ever been taken from 185
had ever been taken into 119
had ever been thrown away 89
had ever been thrown into 68
had ever been under fire 1299
had ever been under their 55
had ever come under their 127
had ever come within their 84
had ever done anything else 176
had ever done anything like 1394
had ever done anything more 130
had ever done anything wrong 239
had ever felt anything like 102
had ever heard anything from 56
had ever heard anything like 527
had ever heard anything more 125
had ever heard issue from 85
had ever heard music like 58
had ever said anything like 794
had ever seen anything half 117
had ever seen anything like 3749
had ever seen anything more 217
had ever seen could have 55
had ever seen human beings 48
had ever seen would have 130
had ever very empty heads 46
had felt last night when 58
had felt like running away 43
had felt upon first seeing 45
had fine ideas about emma 40
had firm ideas about what 167
had fled from russia during 45
had fled their homes during 101
had from early times been 374
had from other hands some 40
had gone back again into 76
had gone back forty years 41
had gone back thirty years 59
had gone back where more 50
had gone down about three 45
had gone down under their 45
had gone five miles from 61
had gone from feeling like 62
had gone full speed into 54
had gone home after their 50
had gone into every room 46
had gone into exile during 184
had gone into exile from 111
had gone into exile when 89
had gone into labor early 48
had gone into social work 54
had gone many yards from 45
had gone more fully into 64
had gone nothing could have 40
had gone only about half 132
had gone only about three 47
had gone over every inch 186
had gone over every room 44
had gone over every word 79
had gone some fifty feet 70
had gone very badly wrong 74
had heard many people speak 52
had heard many tales among 42
had heard many times during 52
had heard many times from 244
had heard many times over 193
had heard many times when 43
had heard much about rome 76
had heard much about their 45
had heard much about these 55
had heard nothing about such 118
had heard nothing about these 46
had heard nothing since leaving 46
had heard other people talk 52
had heard such words from 88
had heard these words from 291
had heard these words many 41
had heard those words from 169
had heard those words many 49
had heard what people were 53
had held back rather more 117
had held their court when 114
had just been beaten back 50
had just been blown away 96
had just been blown back 140
had just been built from 58
had just been built there 126
had just been built when 47
had just been burnt down 246
had just been drawn from 139
had just been drawn into 95
had just been filling their 69
had just been fired from 754
had just been fired upon 55
had just been freed from 822
had just been getting into 46
had just been getting ready 95
had just been given away 45
had just been given back 153
had just been given some 106
had just been given their 97
had just been given when 46
had just been looking into 93
had just been looking over 237
had just been moved back 49
had just been moved from 266
had just been moved into 138
had just been putting into 42
had just been saved from 544
had just been seated when 81
had just been shown into 44
had just been sitting down 109
had just been sitting there 859
had just been sprung from 71
had just been swept away 154
had just been swept clean 42
had just been swept into 69
had just been sworn into 79
had just been taken away 1114
had just been taken back 43
had just been taken down 574
had just been taken from 1617
had just been taken into 263
had just been taken over 1745
had just been telling some 76
had just been thinking what 42
had just been thrown away 52
had just been thrown back 70
had just been thrown down 253
had just been thrown from 120
had just been thrown into 426
had just been thrown open 236
had just been thrown over 106
had just been thrust into 95
had just been thrust upon 50
had just been voted down 89
had just been walking along 49
had just been woken from 53
had just come fresh from 208
had just come within their 43
had just made would have 47
had just said would have 51
had just seen could have 74
had kept from every other 59
had kept open house during 234
had kept open table once 73
had kept other people from 61
had kept their mouths shut 343
had laid their hands upon 413
had laid their packs down 80
had laid their plans well 184
had lain four months upon 44
had lain safe under tile 43
had last seen thirty years 41
had left deep marks upon 42
had left hero would make 73
had left home eight years 57
had left home rather more 41
had left over after paying 79
had left their doors open 46
had left their first love 392
had left their homes during 148
had left their homes only 90
had left their homes when 62
had left their marks here 77
had left their marks upon 336
had left their print upon 47
had left their stamp upon 76
had left their trace upon 85
had left were still there 51
had lent their money during 89
had lily ever really felt 63
had lost much blood from 98
had lost nine sheep here 46
had lost their cutting edge 57
had lost their farms during 47
had lost their father early 76
had lost their first baby 157
had lost their first game 51
had lost their first love 236
had lost their front teeth 51
had lost their homes during 159
had lost their homes were 109
had lost their lands during 53
had lost their lives during 772
had lost their lives from 161
had lost their lives here 50
had lost their lives over 59
had lost their lives there 397
had lost their lives trying 147
had lost their lives were 119
had lost their lives when 187
had lost their loved ones 496
had lost their mother when 106
had lost their power base 41
had lost their power over 349
had lost their sight from 105
had lost three fingers from 55
had lost what would have 59
had made good quite half 48
had made great havoc among 270
had made many calls upon 47
had made more money from 49
had made much money from 40
had made only about three 61
had made over large areas 56
had made some money from 100
had made some thirty years 48
had made such havoc among 169
had made such short work 71
had made their abode among 69
had made their abode there 113
had made their entry into 295
had made their first camp 54
had made their first home 56
had made their first move 96
had made their first trip 105
had made their homes along 61
had made their homes among 40
had made their homes here 80
had made their homes there 766
had made their lives more 109
had made their money from 198
had made their nests there 42
had made their power felt 74
had made their title clear 57
had made their views clear 47
had made their voice heard 41
had made three nests there 42
had made three steps from 62
had made very short work 93
had many cuts which bled 56
had many good times there 42
had many ideas about what 217
had much less power over 42
had much more labor upon 79
had much more power over 123
had much talk about many 79
had once been drawn into 84
had once been happy there 113
had once been human beings 369
had once been indian land 41
had once been light blue 45
had once been people upon 73
had once been saved from 188
had once been spread over 56
had once been taken away 77
had once been taken from 93
had once been thrown into 121
had once been under their 92
had once more burst into 64
had once more noted down 41
had once more taken hold 60
had once more taken over 146
had once more taken their 41
had once seen limping among 103
had only been about five 73
had only been about four 161
had only been about half 100
had only been about three 193
had only been beaten once 55
had only been drawn into 45
had only been dreaming more 44
had only been eight days 62
had only been eight years 143
had only been freed from 95
had only been happy when 41
had only been known from 101
had only been marking time 46
had only been saved from 721
had only been seven days 48
had only been seven years 116
had only been sitting there 116
had only been taken away 129
had only been taken from 67
had only been taken into 112
had only been taken over 107
had only been waiting till 245
had only been working there 154
had only four months left 56
had only gone about five 47
had only gone about half 220
had only gone about three 82
had only heard about from 133
had only heard about such 98
had only heard about these 47
had only just begun their 239
had only just begun when 695
had only just begun work 75
had only just ended when 53
had only just given birth 44
had only just moved from 50
had only just moved into 230
had only just risen from 191
had only just risen when 67
had only just taken over 714
had only just taken their 68
had only just woken from 41
had only three hours left 47
had only three months left 124
had only three months more 97
had only three tanks left 40
had only three weeks left 217
had only very vague ideas 102
had other ideas about their 63
had other ideas about what 451
had said last night when 93
had said many times over 57
had said nothing about bringing 59
had said nothing about coming 102
had said nothing about having 122
had said nothing about leaving 107
had said nothing about love 81
had said nothing about making 50
had said nothing about paying 51
had said nothing about seeing 89
had said nothing about such 138
had said nothing about taking 66
had said nothing about their 248
had said nothing about these 96
had said nothing about what 497
had said these words unto 438
had said time after time 41
had seen four others like 57
had seen lent about among 133
had seen many cases like 45
had seen many people come 56
had seen many times during 51
had seen many times from 62
had seen many times over 125
had seen many times when 47
had seen none since leaving 44
had seen nothing quite like 264
had seen some fifty during 64
had seen their leader fall 44
had seen their loved ones 134
had seen their whole navy 51
had seen what might have 55
had seen what others only 54
had sent from paris very 112
had sent their loved ones 50
had shed such glory upon 100
had shed their blood like 40
had some good times back 143
had some good times here 216
had some good times there 515
had some good times when 82
had some great times there 65
had some high words upon 54
had some ideas about what 715
had some ideas which were 49
had some kind words from 40
had some other deadly meaning 47
had some task which gave 65
had some time since been 348
had some time since made 129
had some time since sent 60
had some very happy days 75
had some very strong ideas 73
had some years since been 64
had such great power over 47
had such high hopes when 173
had sunk back again into 63
had sunk deep roots into 84
had their arms taken from 100
had their best season ever 50
had their breath taken away 83
had their eyes fixed upon 994
had their guns taken away 60
had their heads split open 115
had their heads thrown back 45
had their land taken away 308
had their land taken from 181
had their land taken over 121
had their ride after their 41
had their rise under such 53
had there been anything else 143
had there been anything left 82
had there been anything like 910
had there been anything more 196
had there been anything very 52
had there been human eyes 91
had there been known such 152
had thick dark brown hair 56
had torn some flesh away 93
had very beaming looks upon 43
had very dark brown hair 66
had very early taken root 40
had very fine black eyes 62
had very great hopes from 49
had well nigh faded away 86
had what some might call 50
had what some people call 104
had what some would call 126
had when these words were 48
hang from their upper jaws 40
has also been acted upon 43
has also been based upon 157
has also been built from 62
has also been built here 64
has also been built into 203
has also been built over 48
has also been built there 42
has also been changing over 71
has also been drawn from 525
has also been drawn into 290
has also been drawn upon 435
has also been dwelt upon 108
has also been found along 141
has also been found among 984
has also been found during 151
has also been found from 440
has also been found here 258
has also been found more 293
has also been found most 56
has also been found there 353
has also been found true 187
has also been found upon 126
has also been found very 523
has also been found when 268
has also been found wild 64
has also been freed from 106
has also been fully dealt 44
has also been given here 64
has also been given high 49
has also been given many 44
has also been given more 168
has also been given much 194
has also been given other 88
has also been given some 189
has also been given such 41
has also been growing more 58
has also been growing over 50
has also been known from 125
has also been looking into 74
has also been noted among 408
has also been noted during 200
has also been noted from 158
has also been noted when 144
has also been often used 47
has also been quite high 92
has also been reared from 237
has also been shown among 43
has also been shown during 61
has also been shown from 129
has also been shown here 93
has also been shown there 137
has also been shown very 52
has also been shown when 67
has also been split into 109
has also been swept away 87
has also been taken away 218
has also been taken care 105
has also been taken from 778
has also been taken into 2003
has also been taken note 49
has also been taken over 1062
has also been thrown into 99
has also been thrown upon 136
has also been truly said 80
has also been under fire 65
has also been urged upon 42
has also been working hard 112
has also been woven into 69
has also come under fire 565
has also come under heavy 109
has also come under some 54
has also done field work 62
has also done quite well 45
has also made people more 85
has been also taken into 128
has been born again into 104
has been case after case 55
has been clean swept away 76
has been done about such 117
has been done about their 69
has been done about these 148
has been done about what 99
has been done apart from 87
has been done could have 59
has been done quite well 57
has been done right here 42
has been done since last 57
has been done since their 81
has been done since these 95
has been done since time 69
has been done under great 47
has been done under other 44
has been done under some 55
has been done under such 116
has been done under these 124
has been done under your 48
has been done until very 57
has been done where there 56
has been done which will 159
has been done within these 85
has been done would have 78
has been duly acted upon 196
has been duly taken into 89
has been even still more 91
has been ever found there 75
has been ever since busy 47
has been ever since held 63
has been ever since kept 207
has been ever since used 74
has been ever since very 49
has been from every just 127
has been from rural areas 47
has been gone about three 88
has been gone since early 58
has been gone since last 51
has been hanging about here 71
has been heard about these 51
has been held every five 56
has been held every four 131
has been held every other 69
has been held every three 80
has been held liable here 118
has been held liable when 47
has been held under such 67
has been held valid even 54
has been here about three 140
has been here eight years 95
has been here fifty years 48
has been here forty years 79
has been here nearly three 122
has been here seven years 136
has been here since early 106
has been here since last 145
has been here since nine 44
has been here since time 44
has been here thirty years 118
has been kept alive among 119
has been kept alive even 47
has been kept alive ever 66
has been kept alive from 88
has been kept alive more 60
has been kept alive only 115
has been kept alive over 70
has been kept apart from 194
has been kept quite busy 66
has been kept under lock 56
has been left until last 400
has been less often used 54
has been like every other 42
has been like people whom 82
has been like pulling over 52
has been like pulling teeth 55
has been living alone there 52
has been living apart from 239
has been losing money ever 40
has been made about some 58
has been made about such 44
has been made about their 103
has been made about these 233
has been made about what 382
has been made about your 68
has been made amply clear 466
has been made apart from 59
has been made based upon 105
has been made easier over 49
has been made known from 68
has been made known only 68
has been made known unto 346
has been made others also 44
has been made quite clear 1459
has been made rather more 53
has been made shall have 156
has been made since last 113
has been made since their 152
has been made since these 121
has been made since those 208
has been made since time 52
has been made since your 70
has been made still more 1070
has been made under code 45
has been made under great 70
has been made under part 335
has been made under rule 506
has been made under such 848
has been made under their 44
has been made under these 229
has been made which must 56
has been made which will 772
has been made within five 47
has been made within such 40
has been made within these 151
has been made within three 257
has been made would have 97
has been making fresh poems 54
has been many times held 91
has been many times made 64
has been many times more 137
has been many times over 187
has been many times said 102
has been many times told 221
has been more blood shed 47
has been more dwelt upon 81
has been more fully dealt 148
has been more fully told 67
has been more often seen 46
has been more often used 246
has been more rapid among 96
has been more rapid during 177
has been most often seen 85
has been most often used 859
has been most rapid among 70
has been most rapid during 123
has been most strong have 69
has been most truly said 267
has been much blood lost 68
has been much blown upon 59
has been much drawn upon 57
has been much dwelt upon 1057
has been much loose talk 346
has been nothing quite like 833
has been once acted upon 209
has been only about half 367
has been only about three 101
has been over eight years 64
has been over fifty years 195
has been over forty years 213
has been over seven years 81
has been over sixty years 87
has been over thirty years 342
has been paid eight years 50
has been paid twice over 153
has been ready since last 91
has been said about busy 61
has been said about early 46
has been said about faith 72
has been said about food 70
has been said about giving 76
has been said about good 96
has been said about high 46
has been said about india 53
has been said about john 76
has been said about land 95
has been said about life 105
has been said about lord 57
has been said about love 151
has been said about making 123
has been said about many 90
has been said about more 41
has been said about oral 50
has been said about other 303
has been said about reading 55
has been said about self 222
has been said about some 168
has been said about such 466
has been said about taking 51
has been said about their 956
has been said about these 1269
has been said about those 269
has been said about time 230
has been said about what 2486
has been said about work 125
has been said about your 182
has been said above also 164
has been said above from 41
has been said above leads 252
has been said above must 242
has been said above only 41
has been said above there 225
has been said above upon 105
has been said above when 50
has been said above will 1117
has been said either clear 56
has been said holds good 164
has been said holds true 89
has been said would have 63
has been seen about here 53
has been seen walking along 95
has been sent hither from 207
has been sick since last 60
has been some change from 41
has been some change over 54
has been some doubt cast 100
has been some feeling among 50
has been some loose talk 49
has been some shift away 108
has been some shift from 111
has been some slowing down 78
has been some thirty years 47
has been taking money from 154
has been taking place along 177
has been taking place among 444
has been taking place during 963
has been taking place ever 324
has been taking place from 426
has been taking place have 52
has been taking place here 169
has been taking place more 129
has been taking place over 2715
has been taking place there 329
has been taking place upon 42
has been taking place very 65
has been taking shape during 55
has been taking shape over 118
has been their abode time 46
has been their entry into 52
has been their guiding star 45
has been their habit from 45
has been there every step 136
has been there every time 51
has been there right from 104
has been there seven years 55
has been there since adam 44
has been there since birth 66
has been there since early 135
has been there since last 109
has been there since time 125
has been there thirty years 71
has been there until late 41
has been these seven years 43
has been these thirty years 181
has been time after time 51
has been torn loose from 197
has been used rather more 149
has been used since early 650
has been used since time 360
has been used since very 118
has been used where there 94
has been very aptly said 225
has been very badly hurt 63
has been very badly used 76
has been very fully dealt 177
has been very happy here 67
has been very large during 45
has been very often made 68
has been very often said 136
has been very often told 68
has been very often used 109
has been very quiet during 44
has been very quiet here 82
has been very rapid during 338
has been very rapid over 99
has been very strong among 97
has been very truly said 468
has been wave after wave 46
has been well known among 175
has been well known ever 104
has been well known from 265
has been well taken care 523
has been what might have 169
has been worn quite into 41
has been years since there 44
has been your whole life 60
has bred during thirty years 48
has cast much light upon 45
has cast some doubt upon 187
has cast some light upon 111
has clear ideas about what 133
has come back again into 75
has come from every part 74
has come into focus only 52
has come into force from 333
has come into force only 53
has come into force will 647
has come into human life 115
has come into rather wide 69
has come into vogue among 140
has come into vogue during 108
has come into vogue only 96
has come when people have 41
has come when women must 61
has died soon after birth 49
has done such noble work 44
has done what might have 84
has done what would have 46
has eaten nothing since early 41
has even been built into 40
has even been found among 53
has even been taken over 90
has even more force when 52
has ever been acted upon 112
has ever been anything else 212
has ever been anything like 223
has ever been anything more 128
has ever been anything other 49
has ever been based upon 78
has ever been built from 40
has ever been built upon 93
has ever been drawn from 230
has ever been drawn into 46
has ever been fired from 68
has ever been found among 451
has ever been found here 76
has ever been found more 141
has ever been found most 100
has ever been found ready 41
has ever been found there 583
has ever been found upon 85
has ever been given here 44
has ever been given such 186
has ever been heaped upon 62
has ever been known among 606
has ever been known even 51
has ever been known here 169
has ever been known upon 99
has ever been loved more 43
has ever been quite able 88
has ever been quite like 52
has ever been quite sure 138
has ever been reacting upon 42
has ever been taken away 43
has ever been taken from 234
has ever been taken into 60
has ever been taken upon 45
has ever been thrown upon 73
has ever been under fire 75
has ever been within their 48
has ever done anything else 176
has ever done anything great 89
has ever done anything half 86
has ever done anything like 530
has ever done anything more 42
has ever done anything wrong 99
has ever heard anything like 79
has ever laid strong hold 40
has ever said anything like 215
has ever seen anything like 605
has ever seen anything more 170
has ever seen would have 43
has from early times been 530
has gone into exile from 53
has gone into finding ways 106
has gone very fully into 142
has just been asked what 44
has just been beaten back 59
has just been built here 46
has just been cited from 87
has just been drawn from 63
has just been fired from 329
has just been found among 40
has just been freed from 194
has just been given will 59
has just been moved from 99
has just been saved from 184
has just been sitting there 89
has just been swept away 43
has just been taken away 325
has just been taken down 295
has just been taken from 767
has just been taken into 129
has just been taken over 519
has just been thrown into 105
has just been thrown over 40
has just been voted down 59
has just been weaned from 60
has kept many people from 160
has laid down rails along 40
has left deep marks upon 45
has left over after paying 114
has left some stamp upon 42
has left their minds free 40
has lost more flesh during 57
has made great havoc among 56
has made many people feel 115
has made many people more 56
has made many people think 126
has made more money from 60
has made some noble work 46
has made some noise here 45
has made some people think 122
has made such havoc among 79
has made their hearts very 67
has made their lives more 171
has made what could have 48
has made what looks like 66
has many uses apart from 71
has much less power over 83
has much more often been 107
has much more power over 154
has once been freed from 43
has once been taken away 48
has once been taken from 55
has only been about half 44
has only been about three 95
has only been found among 70
has only been found once 156
has only been found true 52
has only been known from 80
has only been saved from 256
has only been taken from 67
has only been taken into 97
has only been taken once 87
has only been tried once 85
has only come round once 42
has only just begun when 95
has over those which have 46
has paid many times over 49
has said many times over 55
has said nothing about what 104
has seen five times five 75
has seen many times over 112
has seen their flesh sold 43
has seen wave after wave 65
has sent down water from 111
has shed more light upon 63
has shed much light upon 122
has shed some light upon 70
has some fine noble name 56
has some ideas about what 299
has some time since been 69
has some time since left 174
has such fine brown legs 63
has such great power over 77
has sunk their stock from 52
has their stem taken root 89
has there been anything half 65
has there been anything like 912
has there been anything more 204
has there been quite such 54
has there ever really been 58
