hair as he shook his 91
half of the river and 169
half of the river bed 160
half of the river set 161
half of the river was 153
half of the roads are 48
half of the rooms are 312
half of the route and 87
half of the route was 108
half of the rural and 112
half of the sales and 46
half of the sales are 202
half of the sales for 45
half of the sales tax 120
half of the sauce and 224
half of the scale and 107
half of the scale are 88
half of the scale for 55
half of the scalp and 111
half of the scene and 108
half of the scene was 98
half of the scene with 96
half of the season and 1363
half of the season but 132
half of the season for 110
half of the season had 105
half of the season than 59
half of the season that 119
half of the season was 539
half of the season with 517
half of the senior year 641
half of the seven year 119
half of the shaft and 181
half of the share that 46
half of the sheep and 117
half of the sheet and 454
half of the sheet are 99
half of the sheet was 272
half of the sheet with 194
half of the shell and 585
half of the shell has 141
half of the shell was 145
half of the shell with 130
half of the shift and 95
half of the shift for 140
half of the ships and 143
half of the ships that 113
half of the short arm 218
half of the sides and 119
half of the sites are 494
half of the skins for 193
half of the skull and 314
half of the skull was 174
half of the slide and 112
half of the small and 61
half of the solar year 178
half of the space and 181
half of the space for 188
half of the space that 60
half of the space was 370
half of the sperm head 60
half of the spine and 54
half of the staff and 176
half of the staff are 203
half of the staff had 226
half of the staff was 262
half of the stage and 143
half of the stage was 245
half of the stars are 210
half of the state and 3120
half of the state are 337
half of the state but 93
half of the state for 132
half of the state had 402
half of the state has 561
half of the state tax 117
half of the state than 77
half of the state that 177
half of the state was 1519
half of the state with 187
half of the steel and 43
half of the steps and 50
half of the stick was 361
half of the stock and 468
half of the stock being 50
half of the stock for 168
half of the stock had 104
half of the stock has 103
half of the stock was 718
half of the stone was 132
half of the store and 90
half of the store was 117
half of the storm area 63
half of the story and 742
half of the story are 77
half of the story can 45
half of the story for 55
half of the story has 275
half of the story that 389
half of the story was 516
half of the story with 114
half of the strip and 130
half of the strip was 93
half of the study and 190
half of the study area 1876
half of the study was 165
half of the stuff that 106
half of the sugar and 630
half of the table and 724
half of the table are 1083
half of the table can 130
half of the table for 226
half of the table has 122
half of the table that 188
half of the table was 228
half of the table with 164
half of the taxes and 118
half of the taxes are 44
half of the taxes due 102
half of the taxes for 53
half of the teens who 88
half of the terms are 71
half of the tests are 54
half of the thorax and 442
half of the thorax may 63
half of the thorax was 51
half of the times that 55
half of the title was 69
half of the tongue and 848
half of the tongue are 89
half of the tongue can 94
half of the tongue for 43
half of the tongue has 175
half of the tongue may 189
half of the tongue was 608
half of the tongue with 201
half of the total aid 185
half of the total air 110
half of the total and 1032
half of the total area 9498
half of the total are 402
half of the total ash 117
half of the total being 274
half of the total but 44
half of the total cut 52
half of the total dead 51
half of the total dry 300
half of the total fat 149
half of the total fee 152
half of the total for 1738
half of the total gas 165
half of the total gdp 53
half of the total gnp 59
half of the total had 228
half of the total has 48
half of the total heat 946
half of the total job 57
half of the total leaf 57
half of the total man 44
half of the total meat 124
half of the total net 789
half of the total new 63
half of the total non 189
half of the total oil 311
half of the total one 43
half of the total pig 47
half of the total real 62
half of the total set 46
half of the total sum 1496
half of the total tax 716
half of the total that 180
half of the total use 58
half of the total was 1084
half of the total who 55
half of the total with 52
half of the tower and 41
half of the tower was 127
half of the towns and 242
half of the tract was 116
half of the trade was 228
half of the trail and 144
half of the trail was 86
half of the train and 43
half of the train had 45
half of the train was 125
half of the trees and 53
half of the trees are 330
half of the trees had 58
half of the trials and 676
half of the trials for 50
half of the tribe are 40
half of the tribe had 141
half of the tribe was 132
half of the trunk and 635
half of the trunk are 131
half of the trunk was 43
half of the truss and 78
half of the truss are 274
half of the truss due 43
half of the tubes and 127
half of the udder was 105
half of the under jaw 146
half of the units are 634
half of the units had 50
half of the upper and 686
half of the upper arm 700
half of the upper end 107
half of the upper jaw 1198
half of the upper lid 721
half of the upper lip 1478
half of the upper one 51
half of the urban and 224
half of the urban area 72
half of the users are 136
half of the users had 41
half of the value and 100
half of the value for 868
half of the value that 91
half of the value they 42
half of the verse and 513
half of the verse are 56
half of the verse does 59
half of the verse has 273
half of the verse may 79
half of the verse that 113
half of the verse was 123
half of the verse with 98
half of the votes and 156
half of the votes are 64
half of the votes for 123
half of the votes that 76
half of the wages due 152
half of the wages for 191
half of the wages then 45
half of the wages they 106
half of the walls and 222
half of the walls are 159
half of the walls was 146
half of the water and 626
half of the water for 56
half of the water has 458
half of the water out 190
half of the water that 308
half of the water was 360
half of the wheel and 104
half of the white and 250
half of the white men 370
half of the whole and 202
half of the whole area 1202
half of the whole are 186
half of the whole being 55
half of the whole earth 109
half of the whole heat 61
half of the whole lot 44
half of the whole poem 46
half of the whole sum 574
half of the whole that 149
half of the whole was 180
half of the winding and 115
half of the wires cut 130
half of the wives and 52
half of the wives are 104
half of the wives had 68
half of the wives who 128
half of the women and 1672
half of the women are 1244
half of the women being 50
half of the women but 53
half of the women did 412
half of the women had 2132
half of the women that 62
half of the women using 49
half of the women who 6396
half of the women with 1864
half of the words and 204
half of the words are 384
half of the words that 96
half of the working age 45
half of the working day 683
half of the working men 112
half of the world and 1418
half of the world are 569
half of the world can 762
half of the world did 102
half of the world does 1914
half of the world for 245
half of the world had 324
half of the world has 784
half of the world how 57
half of the world lay 73
half of the world not 88
half of the world now 46
half of the world out 202
half of the world than 53
half of the world that 996
half of the world war 279
half of the world was 1408
half of the world who 142
half of the world with 211
half of the world you 94
half of the worst end 109
half of the writing team 60
half of the youths who 102
half of us could not 49
half of us would get 40
half of us would not 126
half on the first and 53
half on the first day 483
half on the floor and 450
half on the grass and 52
half on the right and 110
half on the shore and 46
half on the table and 188
half on the whale and 71
half the ac cycle and 63
half to the crown and 310
half to the owner and 86
half to the party suing 186
half to the party who 42
half to the right and 726
half to the state and 208
half to the towns and 161
half to the widow and 314
hall as if looking for 54
hall as if waiting for 53
hall at the front and 50
hall at the lower end 44
hall at the upper end 141
hall in the evening and 87
hall in the house was 51
hall in the morning and 89
hall is no place for 52
hall is so large that 122
hall is the place for 43
hall of the hotel and 337
hall of the hotel for 53
hall of the hotel had 54
hall of the hotel was 270
hall of the hotel with 66
hall of the house and 513
hall of the house but 60
hall of the house that 48
hall of the house was 448
hall of the house who 60
hall of the house with 65
hall on the first and 48
hall on the first day 167
hall on the right and 82
hall on the right was 45
hall to the parking lot 65
hall to the right and 132
hall to the right was 59
hall to the study and 87
halo of the milky way 1365
halo of the setting sun 40
halt in the parking area 51
halt in the parking lot 525
halt on the first day 192
halt to the bombing and 174
halt to the civil war 96
halt to the search for 48
hams in the world are 66
hand as an organ for 50
hand as he drove off 50
hand as he headed for 52
hand as he leaned with 51
hand as he makes his 61
hand as he shook his 67
hand as he spoke and 229
hand as he spoke with 129
hand as he stood with 46
hand as he wrote his 60
hand as if waiting for 71
hand as if warding off 108
hand as the basis for 145
hand as the others had 49
hand at the clink than 44
hand at the final day 49
hand at the lower end 117
hand at the serving out 49
hand at the start and 114
hand at the table and 61
hand at the upper end 197
hand at the waist and 55
hand at the wheel and 62
hand at the wrist and 498
hand at the wrist for 55
hand at the wrist with 219
hand by the state and 55
hand by the wrist and 912
hand he is faced with 52
hand if he could not 62
hand in an appeal for 118
hand in my pants and 64
hand in my purse and 55
hand in my right and 55
hand in the blood and 48
hand in the candy jar 62
hand in the civil war 508
hand in the coach all 54
hand in the cooky jar 41
hand in the ditch for 43
hand in the event that 613
hand in the field and 201
hand in the field with 42
hand in the fight and 93
hand in the fight for 119
hand in the fight with 47
hand in the first and 138
hand in the first few 101
hand in the first two 147
hand in the first year 86
hand in the front row 155
hand in the glove and 64
hand in the grave and 81
hand in the hopes that 44
hand in the house and 87
hand in the meadow that 49
hand in the morning and 318
hand in the night and 59
hand in the opening and 80
hand in the paint and 48
hand in the parking lot 156
hand in the place that 41
hand in the right way 41
hand in the river and 105
hand in the search for 316
hand in the sense that 634
hand in the social and 109
hand in the stream and 67
hand in the sweep with 44
hand in the theater and 46
hand in the usual way 671
hand in the water and 3292
hand in the water for 132
hand in the water that 42
hand in the water with 47
hand in the white man 66
hand in the working out 51
hand in the world and 124
hand in the world for 94
hand in the world that 153
hand in the wound and 49
hand in the writing and 56
hand is so small that 91
hand is so strong that 194
hand is the brown bag 130
hand is the claim that 44
hand is the first and 44
hand is the notion that 102
hand it is feared that 86
hand it is found that 528
hand it is hoped that 220
hand it is known that 1582
hand it is noted that 105
hand it is plain that 469
hand it is quite easy 91
hand it is shown that 198
hand it is urged that 893
hand me the money and 97
hand me the phone and 93
hand of an author who 60
hand of an avenging god 413
hand of an enemy than 47
hand of an indian was 52
hand of an older man 46
hand of my father and 110
hand of the author and 80
hand of the black man 177
hand of the blind man 243
hand of the blind old 57
hand of the brave and 84
hand of the bravo was 46
hand of the bride and 393
hand of the bride was 50
hand of the bride with 94
hand of the buyer for 65
hand of the chief and 46
hand of the chief was 59
hand of the child and 239
hand of the child can 48
hand of the child she 51
hand of the child was 56
hand of the child who 143
hand of the clerk and 343
hand of the clerk who 55
hand of the clock and 139
hand of the clock goes 61
hand of the clock had 282
hand of the clock has 170
hand of the clock that 92
hand of the clock was 570
hand of the court and 95
hand of the deity and 60
hand of the devil and 55
hand of the dwarf was 47
hand of the enemy and 348
hand of the enemy for 47
hand of the enemy had 58
hand of the enemy that 55
hand of the enemy was 92
hand of the enemy who 52
hand of the father and 1225
hand of the father for 73
hand of the father god 109
hand of the father has 43
hand of the father that 59
hand of the father was 116
hand of the father who 80
hand of the father with 85
hand of the first and 60
hand of the first man 173
hand of the groom and 76
hand of the human being 86
hand of the indian was 45
hand of the judge and 156
hand of the loved one 154
hand of the maker and 51
hand of the mason and 65
hand of the mayor and 343
hand of the mother and 87
hand of the needy one 65
hand of the older man 120
hand of the owner and 56
hand of the party was 41
hand of the party who 56
hand of the people and 77
hand of the people has 95
hand of the people that 47
hand of the power and 640
hand of the queen and 200
hand of the queen for 59
hand of the queen sat 92
hand of the right arm 95
hand of the ruler was 45
hand of the setting sun 65
hand of the small boy 61
hand of the state and 312
hand of the state can 144
hand of the state had 51
hand of the state has 122
hand of the state that 103
hand of the state was 450
hand of the strong and 41
hand of the strong man 184
hand of the watch and 46
hand of the white man 1087
hand of the woman and 140
hand of the woman she 47
hand of the woman that 63
hand of the woman was 54
hand of the woman who 632
hand of the woman with 83
hand of the woman you 57
hand of the world was 66
hand on me again and 60
hand on my belly and 215
hand on my bowed head 49
hand on my breast and 376
hand on my cheek and 908
hand on my chest and 944
hand on my elbow and 308
hand on my pants and 47
hand on my rifle and 47
hand on my right arm 93
hand on my shirt and 63
hand on my throat and 137
hand on my tummy and 45
hand on my upper arm 163
hand on my waist and 200
hand on my wrist and 238
hand on the altar and 124
hand on the basis that 90
hand on the belly and 46
hand on the bench and 199
hand on the bible and 1926
hand on the bible that 153
hand on the black man 78
hand on the blind man 75
hand on the block and 56
hand on the block that 86
hand on the board and 77
hand on the bowed head 172
hand on the brake and 66
hand on the breast and 279
hand on the chair and 102
hand on the chair arm 238
hand on the chest and 427
hand on the chest with 86
hand on the chief men 139
hand on the child and 76
hand on the clock and 98
hand on the clock had 51
hand on the clock was 137
hand on the cover and 107
hand on the cross and 102
hand on the crown and 43
hand on the curly head 187
hand on the elbow and 49
hand on the fence and 79
hand on the first and 107
hand on the first beat 57
hand on the first day 1039
hand on the first two 42
hand on the floor and 503
hand on the floor for 212
hand on the floor near 55
hand on the frame and 75
hand on the front and 62
hand on the front seat 152
hand on the glass and 216
hand on the grass and 75
hand on the horse and 63
hand on the knife and 81
hand on the koran and 57
hand on the large wings 51
hand on the latch and 638
hand on the latch she 81
hand on the lever and 227
hand on the lever that 313
hand on the lower end 42
hand on the lower jaw 84
hand on the money and 53
hand on the mouse and 179
hand on the older man 601
hand on the opening day 112
hand on the panel and 61
hand on the paper and 425
hand on the paper boy 47
hand on the phone and 274
hand on the phone for 94
hand on the place and 44
hand on the plate and 62
hand on the pulse and 73
hand on the railing and 520
hand on the railing for 50
hand on the railing that 42
hand on the reaching and 60
hand on the reins and 376
hand on the reins was 84
hand on the rifle and 66
hand on the right and 223
hand on the right arm 187
hand on the right eye 55
hand on the right hip 222
hand on the right key 50
hand on the right leg 52
hand on the right man 100
hand on the shaft and 50
hand on the sheet and 89
hand on the short man 45
hand on the small boy 61
hand on the small man 50
hand on the sound dial 92
hand on the spade and 45
hand on the staff with 49
hand on the stage and 40
hand on the stick and 246
hand on the stone and 159
hand on the stove and 117
hand on the sword and 221
hand on the table and 6401
hand on the table for 597
hand on the table lay 43
hand on the table near 141
hand on the table she 80
hand on the table that 118
hand on the table top 370
hand on the table was 90
hand on the table with 1357
hand on the trunk and 74
hand on the trunk lid 65
hand on the upper arm 113
hand on the waist and 77
hand on the wheel and 3892
hand on the wheel that 93
hand on the wheel was 46
hand on the white man 43
hand on the wound and 88
hand on the wrist and 43
hand or by brain for 203
hand or on order for 47
hand or the right eye 117
hand or to pluck out 62
hand so he could get 179
hand so he could not 350
hand so he could read 42
hand so he could see 269
hand so he would not 695
hand so it would not 233
hand so we would not 42
hand to do anything for 80
hand to my breast and 69
hand to my cheek and 304
hand to my chest and 182
hand to my father and 60
hand to my throat and 179
hand to the black man 51
hand to the chest and 53
hand to the child and 287
hand to the child who 96
hand to the crowd and 71
hand to the first and 111
hand to the first art 75
hand to the first man 132
hand to the fixed end 151
hand to the floor and 266
hand to the floor with 64
hand to the front and 167
hand to the glass and 111
hand to the latch and 132
hand to the lever and 59
hand to the light and 130
hand to the needy and 223
hand to the older man 214
hand to the people and 182
hand to the people who 240
hand to the phone and 41
hand to the place and 59
hand to the place for 87
hand to the point that 172
hand to the purse for 77
hand to the rebel and 46
hand to the right and 1283
hand to the right being 127
hand to the right with 103
hand to the spade and 58
hand to the sword and 58
hand to the table and 196
hand to the table top 81
hand to the table with 187
hand to the upper arm 85
hand to the upper end 79
hand to the water and 53
hand to the wheel and 183
hand to the white man 102
hand to the whole oath 46
hand to the widow and 62
hand to the woman and 67
hand to the woman who 406
hand to the wound and 141
hand to the wound that 59
hand to the wrist and 63
hand up my shirt and 49
hand up my skirt and 103
hand up the teapot for 53
hand up to brush her 50
hand up to cover her 1093
hand up to cover his 341
hand up to heaven and 41
hand up to shade her 689
hand up to shade his 384
hand up to smooth her 50
hand up to steady her 42
hand up to touch her 597
hand up to touch his 360
hanging at the sides and 57
hanging by my hands and 61
hanging by the hands and 103
hanging in the black sky 47
hanging in the clubs and 53
hanging in the dusky air 88
hanging in the humid air 129
hanging in the morning air 175
hanging in the night air 218
hanging in the night sky 363
hanging in the stars and 63
hanging in the still air 646
hanging in the trees and 328
hanging in the water and 164
hanging of the nether lip 137
hanging of thy nether lip 265
hanging on in hopes she 60
hanging on the chair and 85
hanging on the cross and 1011
hanging on the cross for 398
hanging on the cross was 224
hanging on the cross with 417
hanging on the fence and 115
hanging on the front and 145
hanging on the phone for 42
hanging on the ropes and 49
hanging on the sides and 92
hanging on the trees all 47
hanging on the trees and 153
hanging on the trees for 61
hanging on the walls all 44
hanging on the walls and 2895
hanging on the walls are 256
hanging on the walls for 68
hanging on the walls had 52
hanging on the walls that 232
hanging on the walls was 55
hanging on the walls with 50
hanging on the woman who 64
hanging on the words and 48
hanging on to anything that 98
hanging on to power and 56
hanging on to power for 42
hanging to it which had 172
hanging to the floor and 47
hanging to the right and 74
hanging to the slave who 65
hanging up the phone and 900
hanging up the phone now 65
hanging up the phone she 97
hanging up the phone that 47
hanging up the phone was 46
hanging up the phone with 309
hangs at the lower end 50
hangs in the dusky air 97
hangs in the night sky 74
hangs in the still air 139
hangs on the cross and 72
hangs on the cross for 41
hangs on the walls and 59
hangs up the phone and 2042
hangs up the phone with 133
hard as he could all 80
hard as he could and 5670
hard as he could bear 42
hard as he could but 346
hard as he could for 2353
hard as he could hit 146
hard as he could lay 143
hard as he could not 151
hard as he could out 91
hard as he could put 171
hard as he could run 1057
hard as he could set 47
hard as he could swing 51
hard as he could tear 573
hard as he could that 161
hard as he could with 3230
hard as he dared for 41
hard as he drove his 225
hard as he knows how 95
hard as he might try 94
hard as he tried not 86
hard as it could and 40
hard as it could for 61
hard as the first one 118
hard as the others and 44
hard as to stand all 49
hard as we could and 356
hard as we could but 107
hard as we could for 536
hard as we could lay 57
hard as we could run 183
hard as we could tear 43
hard as we could with 97
hard as we might try 60
hard at it every day 214
hard at it mending and 45
hard at it night and 108
hard at the black man 93
hard at the boiling pot 48
hard at the child and 61
hard at the empty box 48
hard at the floor and 90
hard at the floor for 104
hard at the older man 97
hard at the photo and 123
hard at the vicar that 64
hard at the woman who 47
hard by the burning sun 49
hard by the tower and 95
hard if he could not 441
hard if we could not 78
hard in my chest and 57
hard in my chest that 77
hard in the belly and 41
hard in the belly with 99
hard in the burning sun 53
hard in the chest and 508
hard in the chest that 250
hard in the chest with 722
hard in the evening and 41
hard in the field all 109
hard in the field and 492
hard in the first few 182
hard in the first year 125
