had an area set aside 57
had to ask his mother 620
had to ask you about 129
had to ask you first 163
had to ask you twice 301
had to bang his gavel 103
had to bear all kinds 49
had to bear all sorts 70
had to bear and raise 45
had to bear her share 170
had to bear his cross 259
had to bear his share 236
had to bear its share 194
had to bear them alone 44
had to beg for anything 70
had to beg for every 101
had to beg for funds 63
had to beg for mercy 222
had to beg for money 279
had to beg for water 48
had to beg his father 105
had to bow and smile 107
had to bow his thanks 59
had to bring her candy 59
had to bring his stage 96
had to buy all sorts 63
had to buy his place 41
had to buy new tires 47
had to buy that field 48
had to cry for mercy 85
had to cup her hands 57
had to cup his hands 98
had to cut and carry 66
had to cut and paste 215
had to cut and split 44
had to cut her cable 44
had to cut her loose 137
had to cut her short 66
had to cut him loose 473
had to cut him short 209
had to cut his staff 48
had to cut his throat 235
had to cut his visit 84
had to cut its staff 50
had to cut them apart 129
had to cut them loose 136
had to cut them short 113
had to deal and which 81
had to deal was crude 120
had to deal with about 216
had to deal with acute 54
had to deal with after 252
had to deal with alone 137
had to deal with anything 640
had to deal with armed 84
had to deal with black 49
had to deal with cases 543
had to deal with change 59
had to deal with changing 78
had to deal with china 59
had to deal with civil 108
had to deal with could 88
had to deal with crime 65
had to deal with daily 279
had to deal with eight 50
had to deal with either 224
had to deal with enemy 42
had to deal with ethnic 78
had to deal with every 683
had to deal with facts 192
had to deal with false 73
had to deal with fewer 45
had to deal with first 122
had to deal with forty 60
had to deal with george 46
had to deal with getting 65
had to deal with grave 61
had to deal with greek 41
had to deal with grief 40
had to deal with growing 178
had to deal with guilt 58
had to deal with harsh 43
had to deal with human 273
had to deal with indian 117
had to deal with japan 65
had to deal with labor 143
had to deal with large 568
had to deal with later 85
had to deal with legal 115
had to deal with local 353
had to deal with major 229
had to deal with money 84
had to deal with moral 40
had to deal with nearly 79
had to deal with often 50
had to deal with others 124
had to deal with people 1844
had to deal with petty 40
had to deal with power 115
had to deal with quite 425
had to deal with racial 124
had to deal with rather 76
had to deal with right 57
had to deal with rival 57
had to deal with russia 87
had to deal with seven 99
had to deal with since 532
had to deal with small 123
had to deal with social 216
had to deal with state 192
had to deal with still 64
had to deal with stout 472
had to deal with strong 181
had to deal with thirty 47
had to deal with threats 106
had to deal with today 140
had to deal with tough 53
had to deal with trade 102
had to deal with under 109
had to deal with unions 66
had to deal with until 76
had to deal with water 137
had to deal with which 46
had to deal with while 304
had to deal with white 92
had to deal with women 274
had to deal with words 41
had to deal with worse 48
had to deal with would 423
had to dig for water 401
had to dig her nails 135
had to dig his fingers 40
had to dig his grave 54
had to dig his heels 54
had to dig his nails 48
had to dip his hands 87
had to earn her trust 58
had to earn his daily 196
had to earn his money 75
had to earn his place 63
had to earn his right 87
had to earn his trust 48
had to earn its place 51
had to earn our livings 43
had to earn that right 47
had to fear for hunger 57
had to get all kinds 49
had to get going again 80
had to get her alone 98
had to get her bearings 84
had to get her father 159
had to get her hands 210
had to get her mother 156
had to get her story 44
had to get her talking 44
had to get her under 79
had to get him alone 86
had to get him drunk 127
had to get him talking 79
had to get him under 50
had to get his bearings 127
had to get his facts 44
had to get his father 113
had to get his hands 497
had to get his money 134
had to get his mother 205
had to get his people 71
had to get his sleep 64
had to get his story 63
had to get off again 73
had to get our hands 59
had to get our water 71
had to get out after 72
had to get out again 345
had to get out every 64
had to get out first 151
had to get out quick 279
had to get out right 144
had to get out roots 48
had to get out while 437
had to get real close 125
had to get that money 155
had to get them first 50
had to get them right 43
had to get things right 118
had to get things under 46
had to get this money 48
had to get this right 445
had to get this story 52
had to get this stuff 57
had to get this woman 80
had to get you alone 59
had to hear all about 453
had to hear her voice 217
had to hear his voice 421
had to hear this story 74
had to hit her again 41
had to hit him again 62
had to hit him twice 49
had to hug him after 45
had to lay his hands 99
had to lay off about 95
had to lay off large 48
had to lay off people 81
had to lay off staff 217
had to lay out money 91
had to lay them aside 61
had to lead his horse 124
had to lead his party 50
had to lead his people 99
had to let her alone 66
had to let her mother 42
had to let her sleep 50
had to let him alone 86
had to let him plant 155
had to let him sleep 52
had to let his horse 45
had to let out every 54
had to let them alone 49
had to let them drift 43
had to let them stand 40
had to lie all night 191
had to lie for hours 69
had to lie for weeks 54
had to lie low until 67
had to mix with people 66
had to opt for either 56
had to pay all costs 112
had to pay all court 42
had to pay all kinds 44
had to pay all sorts 55
had to pay all taxes 72
had to pay and which 83
had to pay any price 59
had to pay any taxes 93
had to pay for anything 309
had to pay for board 145
had to pay for books 112
had to pay for breaking 42
had to pay for child 202
had to pay for every 641
had to pay for extra 111
had to pay for getting 184
had to pay for goods 181
had to pay for keeping 141
had to pay for killing 41
had to pay for knowing 42
had to pay for labor 77
had to pay for loans 81
had to pay for lodging 128
had to pay for lunch 45
had to pay for money 78
had to pay for nearly 40
had to pay for parking 126
had to pay for power 53
had to pay for putting 40
had to pay for social 42
had to pay for theirs 114
had to pay for tools 51
had to pay for water 365
had to pay her bills 60
had to pay her debts 73
had to pay her father 93
had to pay him money 43
had to pay his bills 126
had to pay his board 44
had to pay his debts 382
had to pay his father 180
had to pay his first 51
had to pay his price 116
had to pay his share 256
had to pay his staff 43
had to pay his taxes 137
had to pay its bills 54
had to pay its debts 67
had to pay its price 90
had to pay its share 161
had to pay off debts 101
had to pay one penny 73
had to pay one pound 78
had to pay one rupee 75
had to pay our bills 41
had to pay our debts 53
had to pay out about 55
had to pay out large 133
had to pay out money 181
had to pay out nearly 89
had to pay six cents 60
had to pay six times 50
had to pay ten cents 223
had to pay ten times 200
had to pay that money 81
had to pay that price 134
had to pay them fifty 89
had to pay them notes 40
had to pay them wages 40
had to pay this money 133
had to pay this price 303
had to pay too dearly 57
had to pay two cents 76
had to pay two fares 80
had to pay two pence 40
had to pay was fixed 81
had to pin his hopes 67
had to pry her fingers 222
had to pry her hands 86
had to pry her loose 96
had to pry him loose 239
had to pry his fingers 226
had to pry his hands 80
had to pry them apart 99
had to pry them loose 173
had to put both hands 185
had to put her aside 42
had to put her fingers 55
had to put her hands 368
had to put her mother 54
had to put her right 43
had to put her trust 81
had to put her under 88
had to put him right 251
had to put him under 204
had to put his fingers 115
had to put his hands 554
had to put his house 47
had to put his money 68
had to put his mother 42
had to put his pride 46
had to put his right 50
had to put his trust 148
had to put his whole 65
had to put its house 93
had to put our hands 209
had to put our money 47
had to put our trust 43
had to put out again 44
had to put out fires 49
had to put that aside 85
had to put them aside 123
had to put them right 44
had to put them under 86
had to put things right 252
had to rap for order 137
had to rap his gavel 45
had to read and reread 145
had to read and study 328
had to read and write 504
had to read his paper 41
had to read them aloud 97
had to row all night 64
had to rub his hands 68
had to run all night 53
had to run and catch 104
had to run and fetch 81
had to run and fight 44
had to run for cover 543
had to run his fingers 48
had to run out again 50
had to run two miles 50
had to saw and split 41
had to say and asked 207
had to say and began 41
had to say and could 94
had to say and never 40
had to say and tried 56
had to say and would 179
had to say and write 99
had to say but could 41
had to say his piece 51
had to say she could 59
had to say she would 75
had to say that about 53
had to say that could 76
had to say that jacob 131
had to say that morning 69
had to say that night 171
had to say that while 95
had to say that would 91
had to say they could 47
had to say they would 77
had to say things which 51
had to say this evening 45
had to say this morning 317
had to say was about 116
had to say was based 70
had to say was brief 60
had to say was either 90
had to say was never 59
had to say was often 79
had to say was quite 121
had to say was rather 54
had to say was really 98
had to say was right 103
had to say was still 66
had to say was taken 44
had to say was valid 41
had to say was worthy 46
had to say who might 94
had to see and touch 128
had to see both sides 44
had to see her about 49
had to see her again 1391
had to see her alone 52
had to see her every 125
had to see her father 259
had to see her first 129
had to see her mother 285
had to see her right 145
had to see him about 198
had to see him again 938
had to see him alone 59
had to see him every 134
had to see him first 163
had to see him right 298
had to see his father 165
had to see his mother 272
had to see that every 173
had to see that place 41
had to see them again 117
had to see them every 60
had to see them first 42
had to see this place 76
had to see this woman 50
had to see who could 45
had to see you about 70
had to see you again 1105
had to see you alone 301
had to see you first 377
had to see you right 197
had to see you today 193
had to set him right 56
had to set off again 301
had to set off alone 42
had to set out again 299
had to set out alone 74
had to set them aside 56
had to set them right 127
had to set things right 380
had to sit all alone 43
had to sit all night 120
had to sit and sleep 113
had to sit and stare 70
had to sit and watch 1900
had to sit and write 58
had to sit for hours 498
had to sit long hours 42
had to sue for terms 51
had to tear them apart 79
had to this end freed 69
had to this end seated 70
had to tie her hands 66
had to tie his hands 81
had to try all sorts 57
had to try and avoid 74
had to try and build 47
had to try and catch 106
had to try and change 42
had to try and cover 42
had to try and create 116
had to try and guess 51
had to try and prove 40
had to try and sleep 41
had to try and solve 60
had to use all kinds 133
had to use all sorts 148
had to use both hands 2094
had to use her hands 171
had to use his brain 60
had to use his casting 56
had to use his fingers 130
had to use his fists 155
had to use his gavel 49
had to use his hands 396
had to use his knife 100
had to use his power 127
had to use his rifle 40
had to use his right 195
had to use his skill 43
had to use his sword 95
had to use his voice 48
had to use his whole 49
had to use its power 92
had to use oil lamps 44
had to use our fingers 63
had to use our hands 159
had to use sir henry 92
had to use that money 52
had to use that power 43
had to use this method 108
had to use two canes 67
had to use two hands 316
had to wear gas masks 249
had to wear long pants 65
had to wear our coats 46
had to wear two pairs 86
had to win both games 48
had to win her trust 91
had to win his spurs 154
had to win its place 42
had to win this fight 57
had to win two games 45
had we got our prize 133
had we not thus given 40
hang my head with shame 99
hang on and see where 213
hang on for six months 71
hang on him are turning 92
hang on with both hands 348
hang on with his hands 42
hang the head and horns 74
hang up and dial again 902
hang up and try again 1838
hang up and try later 52
has an area set aside 64
has an easy way about 50
has an eye can stamp 152
has an eye for beauty 595
has an eye for color 264
has an eye for every 120
has an eye for women 47
has an eye that looks 45
has an idea and makes 41
has an idea and wants 47
has an idea that could 42
has an idea that every 40
has an idea that might 89
has as its end point 70
has as yet but begun 74
has as yet not found 137
has as yet not fully 62
has as yet not given 44
has as yet not taken 117
has by his own fault 126
has by his own stating 42
has by its own action 85
has he got any money 61
has he set his right 41
has in all its forms 56
has in all its parts 78
has in any age named 52
has in any real sense 62
has in any way acted 77
has in any way given 77
has in her own power 42
has in her own right 195
has in him that which 92
has in his own bosom 104
has in his own breast 59
has in his own hands 300
has in his own house 107
has in his own labor 364
has in his own power 101
has in his own right 846
has in his own words 93
has in its own hands 398
has in its own right 1214
has in its own white 51
has in our day found 42
has in our day taken 75
has in our own times 293
has in this way found 47
has in this way given 119
has in this way shown 43
has in this way taken 56
has it met with favor 46
has it not long since 66
has it that her father 59
has it that his father 211
has it that his first 87
has it that his mother 197
has it that one night 180
has it that she spent 40
has it that she spoke 40
has it that they found 59
has it that they would 46
has it that this house 47
has it that this place 41
has no cut and dried 167
has no end and which 40
has no eye for anything 67
has no eye for beauty 106
has no head for money 89
has no idea how close 207
has no idea how large 53
has no idea how lucky 91
has no idea how often 105
has no idea how strong 47
has no idea that anything 124
has no idea who wrote 46
has no law may still 78
has no use and which 57
has no use for anything 232
has no use for books 46
has no use for either 592
has no use for fancy 44
has no use for human 72
has no use for money 489
has no use for people 146
has no use for women 193
has no use for words 58
has of his own merit 99
has of his own motion 47
has of his own stock 112
has of his own utter 60
has of his own willing 64
has of its own force 61
has of its own motion 46
has on men and women 53
has or has had since 113
has or has not acted 211
has or has not anything 111
has or has not begun 46
has or has not ceased 67
has or has not filed 40
has or has not found 127
has or has not given 216
has or has not lived 69
has or has not moved 42
has or has not parts 41
has or has not power 135
has or has not shown 57
has or has not taken 907
has or has not voted 128
has so far not acted 57
has so far not found 315
has so far not given 246
has so far not really 45
has so far not shown 265
has so far not taken 358
has so long and often 40
has the age and sense 143
has the air and style 41
has the bow and arrow 49
has the box and dices 51
has the ease and grace 40
has the hat any blood 47
has the head and breast 45
has the head and horns 135
has the head and thorax 225
has the head and throat 87
has the head and upper 439
has the men and women 76
has the old hag crept 47
has the red and white 47
has the sun his flaming 61
has to ask for money 98
has to ask her mother 142
has to ask his father 140
has to ask his mother 56
has to bear all costs 244
has to bear all risks 48
has to bear his cross 46
has to bear his share 101
has to bear its share 103
has to beg for mercy 49
has to beg for money 40
has to cut all sorts 170
has to deal and which 47
has to deal with about 55
has to deal with anything 113
has to deal with cases 177
has to deal with changing 63
has to deal with daily 100
has to deal with every 284
has to deal with facts 336
has to deal with human 723
has to deal with large 470
has to deal with local 41
has to deal with money 55
has to deal with nearly 42
has to deal with others 63
has to deal with people 698
has to deal with quite 97
has to deal with rather 53
has to deal with small 72
has to deal with social 105
has to deal with space 43
has to deal with strong 58
has to deal with today 170
has to deal with trade 91
has to deal with types 51
has to deal with words 62
has to earn his daily 147
has to earn its place 70
has to get his hands 65
has to get his money 45
has to get out again 88
has to let you alone 63
has to pay all costs 50
has to pay for anything 98
has to pay for child 43
has to pay for every 202
has to pay for getting 68
has to pay for goods 84
has to pay for keeping 43
has to pay for labor 63
has to pay for water 46
has to pay his bills 75
has to pay his debts 114
has to pay his footing 42
has to pay his share 218
has to pay his taxes 150
has to pay its bills 101
has to pay its price 58
has to pay its share 59
has to pay out money 121
has to pay six cents 51
has to pay that price 49
has to pay this price 66
has to put his hands 81
has to put his whole 56
has to read and reread 57
has to read and write 94
has to read her story 64
has to rob his mother 267
has to run for cover 40
has to say and bawls 61
has to see all sides 75
has to see and touch 43
has to see her child 41
has to see that every 78
has to see them acted 78
has to see you right 77
has to sit and watch 156
has to sit for hours 50
has to this day found 53
has to this day given 44
has to this day never 225
has to this day still 40
has to try and guess 44
has to use both hands 212
has to use his brain 80
has to use his hands 157
has to use his power 74
has to use his reason 73
has to use his voice 57
has to use its power 46
has to win his spurs 64
hath he hung his lance 68
hath in her own right 72
hath in his own hands 59
hath in his own power 104
hath no dim and lowly 88
hath the use and value 239
hath to deal with force 282
hat in both his hands 53
hat in his big hands 63
hat in his two hands 206
hat in its raw state 45
hat on his head again 177
hat on his head which 131
hat on his head while 92
hat on with both hands 181
hat so that she could 101
hat so that they could 44
hat to run his fingers 67
hat to see who would 46
head as one who would 81
head at her own folly 128
head at his own folly 121
head at his own image 44
head at his own table 96
head at you and makes 88
head by day nor light 371
head by our own taste 47
head he did not raise 63
head in all our faces 59
head in and say hello 156
head in both her hands 753
head in both his hands 1019
head in her lap again 68
head in her lap until 115
head in her lap while 425
head in her two hands 388
head in his big hands 163
head in his lap until 45
head in his lap while 160
head in his own hands 77
head in his own right 42
head in his two hands 903
head in its own glory 383
head is bad this morning 123
head is cut off whole 60
head is hot and upset 69
head is not too large 84
head is red and black 67
head of all his people 73
head of all his works 84
head of all our quire 67
head of each and every 206
head of her dead lover 86
head of her dying enemy 68
head of her own house 91
head of her own party 42
head of her own table 439
head of him who casts 47
head of him who first 45
head of him who owned 119
head of him who sells 92
head of him who shall 41
head of his dead mother 42
head of his long table 64
head of his men until 58
head of his men while 101
head of his old corps 79
head of his old guard 93
head of his own board 44
head of his own child 290
head of his own corps 180
head of his own force 68
head of his own group 99
head of his own horse 61
head of his own house 325
head of his own large 48
head of his own nation 43
head of his own order 183
head of his own party 321
head of his own people 169
head of his own small 100
head of his own state 89
head of his own studio 46
head of his own table 912
head of his own tribe 86
head of his own troop 160
head of its own class 65
head of men and angels 41
head of our old chair 79
head of them all stood 61
head of this long table 43
head of this new order 40
head of this new state 41
head on both his hands 78
head on her lap while 147
head on her own breast 130
head on her two hands 61
head on his lap while 45
head on his two hands 144
head or with his hands 57
head so old and white 591
head so she was looking 98
head so that all could 74
head so that her black 43
head so that her cheek 202
head so that her curls 67
head so that his cheek 111
head so that its light 152
head so that she could 4961
head so that she faced 70
head so that she might 241
head so that she would 351
head so that they could 513
head so that they might 78
head so that they would 257
head so that you could 92
head to and fro while 44
head to get her bearings 43
head to get his bearings 60
head to lay his hands 45
head to read and write 53
head to rub her cheek 44
head to rub his cheek 46
head to see how close 61
head to see who spoke 41
head to try and catch 42
head up and her hands 81
head up and his chest 41
head up off his chest 53
head up with both hands 78
head up with her hands 93
head up with his hands 100
heal to wear that which 52
heap of dead oak leaves 109
heap of earth and stone 51
heap of earth was never 42
heap of red and white 121
heap of tan was newly 77
hear in her own voice 75
hear in his own tongue 116
hear in his own voice 66
hear in his own words 179
hear it and you shall 66
hear it day and night 162
hear it long and often 47
hear it singing its humming 79
hear it than any opera 48
hear me ask him about 181
hear me this day might 113
hear my own dead march 50
hear of her death until 48
hear of him long after 48
hear of his being beaten 73
hear of his death until 210
hear of his going thither 43
hear of its being acted 52
hear of its being found 45
hear of men and women 159
hear of them they would 135
hear of this new party 58
hear of you and yours 175
hear of you doing anything 73
hear of you not feeding 52
hear or read his words 62
hear or see that which 44
hear the does and fawns 46
hear the man and woman 56
hear the men and women 144
hear the old man breathing 62
hear the old man snoring 69
hear the old man talking 53
hear the old men telling 55
hear the thin old voice 51
hear the two men talking 212
hear the way she speaks 40
hear the way she spoke 49
hear the way she talks 92
hear ye yon lion roaring 119
heat by day and night 76
heat in btu per pound 149
heat is not its cause 43
heat of day and night 56
heat of her own blood 57
heat of his own blood 51
heat of ice and water 43
heat of its own flame 40
heat of men and women 44
heat the air and cause 41
heat the oil and brown 569
heat the oil and saute 2591
heat to low and allow 130
heat to low and cover 1342
heat to low and place 48
heat to low and poach 55
heat to low and saute 71
heat to low and whisk 210
hem in all our steps 42
hem of her long black 133
hem of her long dress 222
hem of her long skirt 407
hem of her long white 68
hem of her new dress 50
hem of her red dress 46
her an easy and quick 50
her as any man could 108
her as any man would 44
her as for his mother 44
her as her own child 643
her as her own father 157
her as her own flesh 92
her as her own mother 519
her as her own people 56
her as her tax basis 65
her as his own child 1202
her as his own flesh 136
her as his own mother 326
her as one who could 120
her as one who might 77
her as one who would 274
her as our own child 41
her as she did about 203
her as she doth others 45
her as she goes about 216
her as she got older 139
her as she had asked 166
her as she had cared 50
her as she had feared 141
her as she had first 125
her as she had given 55
her as she had hoped 276
her as she had known 121
her as she had loved 120
her as she had never 1190
her as she had often 89
her as she had stood 262
her as she had taken 64
her as she had tried 74
her as she has given 81
her as she has never 49
her as she lay awake 167
her as she lay beneath 92
her as she lay naked 80
her as she lay panting 56
her as she lay still 62
her as she lay under 69
her as she now stood 40
her as she sat alone 335
her as she sat cross 152
her as she sat looking 88
her as she sat rocking 41
her as she sat staring 52
her as she sat turning 72
her as she sat under 82
her as she sat waiting 44
her as she set about 153
her as she was about 1642
her as she was borne 53
her as she was cleaning 70
her as she was digging 79
her as she was drawn 43
her as she was driving 116
her as she was falling 265
her as she was getting 347
her as she was growing 315
her as she was holding 40
her as she was looking 138
her as she was opening 75
her as she was passing 391
her as she was picking 52
her as she was playing 69
her as she was putting 98
her as she was quite 41
her as she was running 127
her as she was seated 56
her as she was setting 49
her as she was sinking 51
her as she was sitting 279
her as she was speaking 109
her as she was still 109
her as she was swept 61
her as she was taken 86
her as she was talking 109
her as she was thinking 61
her as she was turning 103
her as she was waiting 41
her as she was walking 684
her as she was washing 86
her as she was within 41
her as she was working 117
her as she was would 171
her as she was writing 89
her as they both cried 42
her as they did about 43
her as they had cured 46
her as they had never 201
her as yet how often 70
her at all and would 42
her at all for money 254
her at all that night 107
her at all this morning 102
her at bed and board 273
her at her ease again 60
her at her own house 1210
her at her own place 57
her at her own table 175
her at her own wedding 54
her at his own house 182
her at his own table 120
her be all that makes 125
her be all things given 51
her by both her hands 193
her by day and night 289
her by her dead father 60
her by her dead mother 103
her by her dying mother 61
her by her long black 64
her by her new title 100
her by her own father 209
her by her own light 140
her by her own mother 561
her by her own people 57
her by her own words 62
her by her two hands 44
her by his own fault 56
her by men and women 47
her do things she would 73
her ear and her cheek 48
her ear and she could 95
her ear and she would 46
her ear that she could 214
her ear that she would 62
her ear that they never 146
her ear with both hands 66
her ear with her right 49
her ear with his tongue 741
her go and she stood 46
her go and she would 45
her he can not sleep 45
her he did not blame 41
her he did not doubt 54
her he did not quite 140
her he did not really 118
her he did not trust 146
her he did not value 63
her he does not sleep 62
her he had his first 41
her he had not found 74
her he had not given 71
her he had not known 128
her he had not liked 45
her he had not slept 51
her he had not taken 57
her he had one child 141
her he was all right 978
her he was her father 123
her he was not about 132
her he was not alone 74
her he was not feeling 105
her he was not happy 72
her he was not hungry 182
her he was not kidding 41
her he was not looking 62
her he was not quite 88
her he was not really 95
