hair in readiness to perform 111
have no authority to convene 56
have no authority to correct 70
have no authority to declare 216
have no authority to degrade 55
have no authority to deprive 111
have no authority to destroy 55
have no authority to dictate 116
have no authority to discuss 100
have no authority to dismiss 54
have no authority to dispose 136
have no authority to enforce 434
have no authority to examine 89
have no authority to exclude 53
have no authority to execute 123
have no authority to increase 69
have no authority to inflict 56
have no authority to initiate 58
have no authority to inquire 131
have no authority to involve 67
have no authority to perform 197
have no authority to prevent 221
have no authority to proceed 91
have no authority to promise 43
have no authority to propose 54
have no authority to provide 59
have no authority to question 255
have no authority to receive 204
have no authority to relieve 57
have no authority to require 281
have no authority to support 59
have no authority to suppose 60
have no authority to suspend 76
have no balances or bankers 76
have no business at present 169
have no business to attempt 63
have no business to believe 51
have no business to concern 83
have no business to concoct 42
have no business to discuss 101
have no business to exclude 53
have no business to inquire 166
have no business to intrude 69
have no business to publish 46
have no business to quarrel 61
have no business to question 87
have no business to trouble 157
have no capacity to control 49
have no capacity to produce 90
have no capacity to provide 41
have no capacity to receive 44
have no capacity to respond 47
have no children to educate 88
have no children to inherit 88
have no children to provide 59
have no children to succeed 44
have no children to support 115
have no communion or sympathy 45
have no confusion to correct 43
have no direction or purpose 117
have no evidence at present 352
have no evidence in support 212
have no evidence of distant 77
have no evidence of organic 108
have no evidence of previous 56
have no evidence of similar 40
have no evidence to believe 129
have no evidence to confirm 156
have no evidence to connect 112
have no evidence to convict 48
have no evidence to explain 42
have no evidence to justify 94
have no evidence to present 60
have no evidence to suggest 1494
have no evidence to support 1985
have no evidence to suppose 91
have no evidence to warrant 72
have no families or friends 44
have no families to provide 50
have no families to support 148
have no fireside or offspring 40
have no functions to perform 131
have no instance in history 44
have no intention at present 774
have no intention of absolving 40
have no intention of accepting 623
have no intention of achieving 57
have no intention of acquiring 136
have no intention of admitting 94
have no intention of advancing 50
have no intention of analyzing 87
have no intention of answering 450
have no intention of arresting 66
have no intention of asserting 119
have no intention of assisting 47
have no intention of attacking 845
have no intention of attending 188
have no intention of beginning 64
have no intention of believing 46
have no intention of betraying 154
have no intention of burdening 83
have no intention of comparing 127
have no intention of competing 202
have no intention of compiling 61
have no intention of complying 178
have no intention of concealing 201
have no intention of conceding 49
have no intention of confining 53
have no intention of conveying 55
have no intention of deceiving 297
have no intention of declaring 98
have no intention of defending 494
have no intention of demanding 74
have no intention of departing 355
have no intention of depriving 214
have no intention of deserting 180
have no intention of detailing 80
have no intention of detaining 72
have no intention of dictating 85
have no intention of disposing 40
have no intention of disputing 224
have no intention of divorcing 129
have no intention of divulging 48
have no intention of embarking 195
have no intention of employing 140
have no intention of enforcing 133
have no intention of enlarging 54
have no intention of examining 142
have no intention of exchanging 81
have no intention of excluding 69
have no intention of expanding 114
have no intention of exploring 74
have no intention of extending 95
have no intention of finishing 111
have no intention of following 1338
have no intention of foregoing 44
have no intention of forgiving 58
have no intention of forsaking 87
have no intention of imitating 331
have no intention of imparting 47
have no intention of improving 62
have no intention of impugning 56
have no intention of including 81
have no intention of increasing 119
have no intention of indulging 172
have no intention of informing 49
have no intention of initiating 57
have no intention of inquiring 54
have no intention of insisting 69
have no intention of insulting 144
have no intention of intruding 148
have no intention of investing 77
have no intention of involving 117
have no intention of launching 105
have no intention of lessening 66
have no intention of listening 248
have no intention of mentioning 135
have no intention of misleading 41
have no intention of modifying 95
have no intention of molesting 45
have no intention of observing 90
have no intention of obtaining 71
have no intention of occupying 116
have no intention of offending 514
have no intention of operating 48
have no intention of presuming 49
have no intention of producing 206
have no intention of prolonging 60
have no intention of promoting 92
have no intention of proposing 205
have no intention of providing 356
have no intention of provoking 122
have no intention of punishing 88
have no intention of ravishing 85
have no intention of receiving 75
have no intention of referring 51
have no intention of reforming 44
have no intention of regarding 59
have no intention of rehashing 41
have no intention of rehearsing 65
have no intention of rejecting 63
have no intention of relieving 50
have no intention of remaining 665
have no intention of repenting 87
have no intention of replacing 153
have no intention of reporting 85
have no intention of resigning 391
have no intention of resisting 100
have no intention of resorting 63
have no intention of restoring 117
have no intention of retaining 76
have no intention of retracing 125
have no intention of retreating 109
have no intention of returning 1844
have no intention of reviewing 297
have no intention of shielding 55
have no intention of slighting 49
have no intention of suffering 127
have no intention of suicide 161
have no intention of supplying 70
have no intention of threatening 136
have no intention of traveling 50
have no intention of troubling 172
have no intention of upsetting 64
have no intention of venturing 72
have no intention of wandering 67
have no intention or ability 40
have no intention to attempt 80
have no intention to commend 40
have no intention to deceive 337
have no intention to destroy 41
have no intention to discuss 211
have no intention to dispute 180
have no intention to enslave 104
have no intention to explain 42
have no intention to increase 71
have no intention to inquire 110
have no intention to profess 45
have no intention to refrain 46
have no intention to request 43
have no intention to suggest 45
have no intention to survive 47
have no intention to withdraw 121
have no interest at present 57
have no interest in achieving 68
have no interest in acquiring 165
have no interest in advancing 91
have no interest in answering 48
have no interest in asserting 48
have no interest in attacking 73
have no interest in attending 107
have no interest in competing 83
have no interest in concealing 107
have no interest in deceiving 475
have no interest in defending 410
have no interest in economy 43
have no interest in employing 88
have no interest in enforcing 124
have no interest in examining 55
have no interest in expanding 82
have no interest in exploring 83
have no interest in extending 87
have no interest in following 110
have no interest in foreign 86
have no interest in freedom 41
have no interest in furthering 52
have no interest in history 132
have no interest in improving 241
have no interest in increasing 183
have no interest in investing 119
have no interest in justice 42
have no interest in listening 108
have no interest in marriage 196
have no interest in material 97
have no interest in matters 48
have no interest in national 46
have no interest in obtaining 76
have no interest in producing 133
have no interest in prolonging 73
have no interest in promoting 415
have no interest in providing 179
have no interest in provoking 56
have no interest in punishing 50
have no interest in receiving 97
have no interest in religion 287
have no interest in remaining 62
have no interest in reporting 56
have no interest in research 50
have no interest in restoring 40
have no interest in retaining 61
have no interest in returning 165
have no interest in science 82
have no interest in society 70
have no interest in surgery 59
have no interest in upholding 51
have no interest or ability 72
have no interest or concern 287
have no interest or pleasure 134
have no interest or sympathy 65
have no interest to deceive 98
have no interest to promote 63
have no liability in respect 87
have no minister to address 74
have no morality at present 89
have no neighbor or stranger 69
have no objection in accepting 109
have no objection to accepting 335
have no objection to admitting 167
have no objection to advance 44
have no objection to answering 255
have no objection to anybody 191
have no objection to attempt 68
have no objection to believe 78
have no objection to complying 83
have no objection to conform 59
have no objection to declare 99
have no objection to discuss 214
have no objection to employing 73
have no objection to exchange 168
have no objection to explain 69
have no objection to express 87
have no objection to extending 55
have no objection to foreign 45
have no objection to furnish 56
have no objection to gratify 80
have no objection to imitate 46
have no objection to including 99
have no objection to indulge 43
have no objection to inserting 48
have no objection to johnson 167
have no objection to marriage 45
have no objection to partake 90
have no objection to present 50
have no objection to private 54
have no objection to produce 71
have no objection to providing 67
have no objection to publish 52
have no objection to receive 523
have no objection to receiving 235
have no objection to referring 51
have no objection to regarding 61
have no objection to religion 45
have no objection to remaining 43
have no objection to returning 63
have no objection to satisfy 123
have no objection to supplying 43
have no objection to support 68
have no objection to tobacco 112
have no objection to uncover 44
have no objection to withdraw 87
have no occasions of inflaming 55
have no parallel in ancient 127
have no parallel in european 43
have no parallel in history 847
have no patience or sympathy 70
have no personal or private 114
have no practice in selecting 60
have no problems in accepting 44
have no problems in obtaining 40
have no promises or pledges 110
have no property in dominion 61
have no property to protect 61
have no property to support 169
have no proposal at present 183
have no prospect at present 112
have no prospect of achieving 64
have no prospect of attaining 51
have no prospect of bettering 50
have no prospect of obtaining 129
have no prospect of procuring 41
have no prospect of receiving 138
have no prospect of returning 100
have no prospect of success 762
have no recourse to justice 75
have no relations or friends 115
have no sanctity as applied 43
have no scruples in accepting 94
have no scruples in deceiving 53
have no scruples in declaring 41
have no security at antwerp 69
have no security of service 52
have no shortage of material 105
have no stimulus to exertion 106
have no symptoms of illness 114
have no tendency to advance 70
have no tendency to combine 165
have no tendency to correct 43
have no tendency to destroy 143
have no tendency to develop 72
have no tendency to disturb 61
have no tendency to improve 166
have no tendency to increase 298
have no tendency to prevent 136
have no tendency to produce 774
have no tendency to promote 419
have no tendency to recover 62
have no tendency to restore 41
have no tendency to undergo 53
have no validity if applied 71
have of exercising the natural 51
have of preserving or defending 207
have or maintain an erection 970
have so asserted or implied 90
have so complete an insight 76
have so impaired the freedom 42
have so increased in numbers 136
have so ordained it according 41
have so profound an insight 95
have the abolition of slavery 79
have the analysis of variance 93
have the approval of certain 45
have the approval of congress 269
have the approval of parents 53
have the approval of society 71
have the attention of medical 58
have the audacity to address 78
have the audacity to attempt 247
have the audacity to believe 373
have the audacity to compare 64
have the audacity to declare 133
have the audacity to disobey 62
have the audacity to dispute 53
have the audacity to express 63
have the audacity to present 109
have the audacity to pretend 108
have the audacity to propose 199
have the audacity to publish 48
have the audacity to question 417
have the audacity to suggest 220
have the authority of ancient 59
have the authority of captain 66
have the authority of eminent 89
have the authority of erasmus 47
have the authority of general 79
have the authority of history 90
have the authority of napoleon 109
have the authority of science 57
have the authority of several 121
have the authority of tacitus 100
have the authority or ability 111
have the authority or sanction 362
have the authority to abolish 68
have the authority to achieve 40
have the authority to acquire 173
have the authority to address 139
have the authority to appoint 1389
have the authority to approve 1804
have the authority to baptize 43
have the authority to bargain 76
have the authority to certify 127
have the authority to charter 150
have the authority to collect 317
have the authority to command 395
have the authority to condemn 129
have the authority to conduct 832
have the authority to confirm 51
have the authority to consent 276
have the authority to contact 45
have the authority to control 1419
have the authority to convene 167
have the authority to correct 440
have the authority to crucify 45
have the authority to declare 704
have the authority to decrease 46
have the authority to deliver 108
have the authority to deprive 52
have the authority to destroy 96
have the authority to develop 303
have the authority to dictate 215
have the authority to discuss 155
have the authority to dismiss 405
have the authority to dispose 223
have the authority to endorse 70
have the authority to enforce 1659
have the authority to examine 302
have the authority to exclude 312
have the authority to execute 676
have the authority to explain 42
have the authority to forgive 219
have the authority to fulfill 41
have the authority to include 74
have the authority to increase 188
have the authority to inflict 51
have the authority to initiate 638
have the authority to inquire 64
have the authority to inspect 365
have the authority to license 140
have the authority to mandate 237
have the authority to monitor 245
have the authority to nullify 67
have the authority to operate 255
have the authority to oversee 127
have the authority to perform 507
have the authority to prepare 105
have the authority to prevent 415
have the authority to proceed 194
have the authority to process 59
have the authority to produce 58
have the authority to promise 76
have the authority to promote 115
have the authority to propose 135
have the authority to protect 263
have the authority to provide 812
have the authority to publish 49
have the authority to question 402
have the authority to receive 217
have the authority to recruit 61
have the authority to redress 109
have the authority to relieve 61
have the authority to replace 103
have the authority to request 453
have the authority to require 2128
have the authority to rescind 63
have the authority to resolve 516
have the authority to respond 139
have the authority to restore 114
have the authority to reverse 124
have the authority to sanction 174
have the authority to specify 127
have the authority to subpoena 79
have the authority to suggest 62
have the authority to support 47
have the authority to suspend 624
have the authority to utilize 61
have the authority to withdraw 178
have the authority to withhold 189
have the autonomy to develop 86
have the bandwidth to support 75
have the beginnings of geometry 122
have the beginnings of science 99
have the benefits of medical 49
have the benefits of science 57
have the benefits of society 40
have the boldness to address 41
have the boldness to attempt 108
have the boldness to declare 108
have the boldness to dispute 71
have the boldness to imagine 90
have the boldness to venture 198
have the capacity of absorbing 141
have the capacity of acquiring 46
have the capacity of combining 70
have the capacity of imparting 61
have the capacity of increasing 45
have the capacity of producing 289
have the capacity of providing 72
have the capacity of receiving 110
have the capacity or ability 119
have the capacity to achieve 972
have the capacity to acquire 844
have the capacity to address 492
have the capacity to advance 105
have the capacity to amplify 43
have the capacity to analyze 296
have the capacity to appoint 49
have the capacity to attract 249
have the capacity to augment 46
have the capacity to balance 82
have the capacity to believe 168
have the capacity to benefit 257
have the capacity to broaden 51
have the capacity to capture 248
have the capacity to channel 66
have the capacity to collect 238
have the capacity to combine 293
have the capacity to command 102
have the capacity to compare 40
have the capacity to compete 252
have the capacity to compute 58
have the capacity to conduct 504
have the capacity to conform 96
have the capacity to connect 141
have the capacity to consent 2044
have the capacity to consume 160
have the capacity to contain 273
have the capacity to control 2366
have the capacity to convert 436
have the capacity to correct 232
have the capacity to corrupt 43
have the capacity to counter 49
have the capacity to deceive 173
have the capacity to decrease 57
have the capacity to degrade 258
have the capacity to deliver 911
have the capacity to depress 71
have the capacity to destroy 1245
have the capacity to develop 2658
have the capacity to diagnose 43
have the capacity to discern 197
have the capacity to discuss 52
have the capacity to display 171
have the capacity to dispose 121
have the capacity to disrupt 206
have the capacity to distort 98
have the capacity to disturb 46
have the capacity to educate 105
have the capacity to elevate 64
have the capacity to embrace 128
have the capacity to empower 68
have the capacity to enforce 378
have the capacity to engender 96
have the capacity to enhance 324
have the capacity to enlarge 67
have the capacity to envision 80
have the capacity to examine 159
have the capacity to exchange 125
have the capacity to exclude 76
have the capacity to excrete 54
have the capacity to execute 198
have the capacity to exhibit 81
have the capacity to explain 197
have the capacity to exploit 225
have the capacity to explore 95
have the capacity to express 735
have the capacity to extract 151
have the capacity to finance 109
have the capacity to foresee 73
have the capacity to forgive 178
have the capacity to fulfill 305
have the capacity to function 996
have the capacity to harvest 1115
have the capacity to imagine 316
have the capacity to imitate 102
have the capacity to improve 614
have the capacity to include 116
have the capacity to increase 968
have the capacity to inflict 264
have the capacity to inhibit 555
have the capacity to initiate 586
have the capacity to inspire 238
have the capacity to involve 93
have the capacity to isolate 58
have the capacity to migrate 145
have the capacity to monitor 554
have the capacity to nourish 77
have the capacity to nurture 147
have the capacity to observe 196
have the capacity to operate 510
have the capacity to oversee 44
have the capacity to oxidize 109
have the capacity to perform 1573
have the capacity to persist 103
have the capacity to possess 68
have the capacity to predict 200
have the capacity to prepare 104
have the capacity to present 225
have the capacity to prevent 472
have the capacity to proceed 46
have the capacity to process 1419
have the capacity to produce 6501
have the capacity to project 214
have the capacity to promote 441
have the capacity to protect 761
have the capacity to provide 2889
have the capacity to provoke 140
have the capacity to question 181
have the capacity to quickly 64
have the capacity to rapidly 283
have the capacity to reabsorb 49
have the capacity to rebuild 49
have the capacity to receive 901
have the capacity to recover 245
have the capacity to recruit 70
have the capacity to reflect 604
have the capacity to relieve 57
have the capacity to replace 240
have the capacity to reshape 55
have the capacity to resolve 269
have the capacity to respond 2166
have the capacity to restore 176
have the capacity to reverse 85
have the capacity to satisfy 376
have the capacity to secrete 215
have the capacity to service 371
have the capacity to signify 53
have the capacity to stretch 53
have the capacity to subvert 84
have the capacity to succeed 240
have the capacity to suggest 42
have the capacity to support 920
have the capacity to survive 527
have the capacity to suspend 54
have the capacity to sustain 570
have the capacity to trigger 142
have the capacity to unblock 62
have the capacity to undergo 307
have the capacity to utilize 344
have the capacity to withdraw 61
have the capacity to withhold 62
have the ceremony of marriage 58
have the comforts of religion 88
have the condition in question 107
have the condition of society 73
have the courtesy to consult 62
have the courtesy to explain 81
have the courtesy to respond 67
have the curiosity to compare 93
have the curiosity to examine 141
have the curiosity to explore 57
have the curiosity to inquire 185
have the dimension of inverse 45
have the direction of affairs 428
have the direction of estates 51
have the direction of matters 45
have the disorder in question 70
have the distance of history 136
have the district of columbia 46
have the drawback of aspirin 59
have the drawback of increasing 58
have the drawback of requiring 230
have the drudgery of preparing 42
have the efficacy to prevent 45
have the elements of fortune 48
have the elements of success 113
have the evidence of captain 78
have the evidence of history 107
have the evidence of several 102
have the evidence to convict 161
have the evidence to justify 47
have the evidence to support 275
have the facility to display 48
have the facility to express 46
have the facility to perform 49
have the facility to produce 60
have the facility to provide 74
have the felicity of attending 41
have the finances to support 59
have the firmness to provide 48
have the goodness to address 250
have the goodness to advance 54
have the goodness to appoint 197
have the goodness to approve 51
have the goodness to believe 272
have the goodness to beseech 40
have the goodness to command 44
have the goodness to compare 64
have the goodness to conduct 84
have the goodness to consult 132
have the goodness to correct 366
have the goodness to deliver 180
have the goodness to destroy 50
have the goodness to enclose 104
have the goodness to examine 227
have the goodness to explain 1454
have the goodness to express 341
have the goodness to forgive 316
have the goodness to forward 1518
have the goodness to furnish 312
have the goodness to gratify 106
have the goodness to imagine 148
have the goodness to indulge 74
have the goodness to inquire 98
have the goodness to observe 344
have the goodness to prepare 55
have the goodness to present 558
have the goodness to proceed 232
have the goodness to procure 209
have the goodness to produce 76
have the goodness to promise 59
have the goodness to propose 83
have the goodness to provide 135
have the goodness to publish 171
have the goodness to receive 289
have the goodness to reflect 169
have the goodness to relieve 53
have the goodness to reprint 40
have the goodness to request 144
have the goodness to reserve 46
have the goodness to restore 82
have the goodness to satisfy 152
have the goodness to signify 108
have the goodness to solicit 47
have the goodness to suggest 138
have the goodness to suppose 60
have the goodness to withdraw 82
have the hardware to support 76
have the hundreds of millions 57
have the intention of attacking 81
have the intention of producing 55
have the intention of providing 42
have the intention of receiving 104
have the intention of remaining 88
have the intention of returning 271
have the intention to deceive 43
have the intention to perform 102
have the intention to receive 44
have the interest of novelty 113
have the interest of religion 74
have the interest or ability 109
have the kindness to address 108
have the kindness to appoint 49
have the kindness to conduct 61
have the kindness to consult 54
have the kindness to correct 56
have the kindness to deliver 97
have the kindness to examine 44
have the kindness to explain 496
have the kindness to express 75
have the kindness to forgive 65
have the kindness to forward 568
have the kindness to furnish 51
have the kindness to inquire 98
have the kindness to present 138
have the kindness to proceed 56
have the kindness to procure 62
have the kindness to provide 69
have the kindness to publish 82
have the kindness to receive 76
have the kindness to request 57
have the kindness to suggest 61
have the majority in congress 90
have the majority of mankind 50
have the majority of members 49
have the manpower to conduct 43
have the manpower to enforce 65
have the manpower to protect 59
have the manpower to provide 57
have the minister of finance 104
have the monopoly of certain 62
have the monopoly of supplying 119
have the murderer in custody 59
have the overthrow of carthage 91
have the patience to acquire 52
have the patience to collect 57
have the patience to develop 76
have the patience to examine 206
have the patience to explain 207
have the patience to explore 65
have the patience to observe 55
have the patience to perform 57
have the patience to persist 54
have the patience to refrain 64
have the petitions we desired 123
have the pleasures of society 59
have the potential of achieving 222
have the potential of acquiring 40
have the potential of affecting 410
have the potential of assisting 48
have the potential of decreasing 75
have the potential of eliciting 48
have the potential of enhancing 206
have the potential of expanding 84
have the potential of extending 81
have the potential of impacting 84
have the potential of improving 394
have the potential of increasing 528
have the potential of initiating 45
have the potential of modifying 43
have the potential of operating 59
have the potential of producing 880
have the potential of promoting 85
have the potential of providing 1321
have the potential of rendering 40
have the potential of replacing 67
have the potential of resulting 95
have the potential of returning 48
have the potential of supplying 74
have the potential to account 131
have the potential to achieve 2092
have the potential to acquire 357
have the potential to address 827
have the potential to advance 497
have the potential to amplify 94
have the potential to attract 557
have the potential to augment 139
have the potential to benefit 1243
have the potential to bolster 46
have the potential to broaden 195
have the potential to capture 331
have the potential to clarify 130
have the potential to collect 83
have the potential to combine 187
have the potential to compete 334
have the potential to conduct 55
have the potential to confuse 123
have the potential to connect 165
have the potential to consume 77
have the potential to contain 265
have the potential to control 1205
have the potential to convert 129
have the potential to correct 239
have the potential to corrupt 116
have the potential to counter 182
have the potential to cripple 73
have the potential to deceive 65
have the potential to decrease 681
have the potential to degrade 346
have the potential to deliver 871
have the potential to deplete 62
have the potential to depress 98
have the potential to destroy 1123
have the potential to develop 5201
have the potential to display 141
have the potential to disrupt 1539
have the potential to distort 321
have the potential to disturb 247
have the potential to educate 64
have the potential to elevate 92
have the potential to embrace 40
have the potential to empower 301
have the potential to endanger 130
have the potential to engender 130
have the potential to enhance 2402
have the potential to enlarge 77
have the potential to examine 54
have the potential to exchange 67
have the potential to exclude 102
have the potential to exhibit 222
have the potential to explain 365
have the potential to explode 130
have the potential to exploit 191
have the potential to explore 125
have the potential to express 358
have the potential to extract 73
have the potential to fulfill 213
have the potential to function 1156
have the potential to harness 56
have the potential to improve 4927
have the potential to include 189
have the potential to increase 5240
have the potential to inflict 339
have the potential to inhibit 458
have the potential to initiate 352
have the potential to inspire 197
have the potential to involve 229
have the potential to isolate 49
have the potential to migrate 141
have the potential to monitor 74
have the potential to nurture 79
have the potential to obscure 107
have the potential to observe 50
have the potential to operate 369
have the potential to overlap 55
have the potential to oxidize 57
have the potential to perform 629
have the potential to persist 86
have the potential to pollute 187
have the potential to possess 95
have the potential to predict 183
have the potential to present 420
have the potential to prevent 744
have the potential to process 67
have the potential to produce 6495
have the potential to project 42
have the potential to promote 1100
have the potential to protect 297
have the potential to provide 8115
have the potential to provoke 269
have the potential to quickly 114
have the potential to rapidly 264
have the potential to receive 179
have the potential to recover 195
have the potential to reflect 155
have the potential to relieve 121
have the potential to replace 855
have the potential to require 62
have the potential to reshape 282
have the potential to resolve 286
have the potential to respond 445
have the potential to restore 190
have the potential to reverse 222
have the potential to rupture 54
have the potential to satisfy 356
have the potential to secrete 102
have the potential to shorten 82
have the potential to stretch 50
have the potential to strongly 86
have the potential to subvert 175
have the potential to succeed 636
have the potential to suggest 59
have the potential to support 1211
have the potential to surpass 74
have the potential to survive 214
have the potential to sustain 213
have the potential to trigger 540
have the potential to uncover 122
have the potential to undergo 273
have the potential to unravel 54
have the potential to utilize 96
have the precision of numbers 54
have the presence of mahatma 58
have the presence or absence 67
have the problems of poverty 47
have the property in question 1140
have the property of absorbing 1614
have the property of acquiring 51
have the property of adsorbing 328
have the property of affecting 88
have the property of attaching 48
have the property of closure 66
have the property of combining 790
have the property of consuming 66
have the property of decreasing 62
have the property of diffusing 59
have the property of effecting 46
have the property of enhancing 52
have the property of exchanging 118
have the property of expanding 152
have the property of hardening 332
have the property of hastening 42
have the property of imparting 122
have the property of increasing 389
have the property of modifying 55
have the property of occurring 50
have the property of producing 795
have the property of promoting 85
have the property of providing 69
have the property of rapidly 106
have the property of reddening 57
have the property of relieving 60
have the property of remaining 186
have the property of rendering 368
have the property of repelling 64
have the property of resisting 148
have the property of retaining 315
have the property of retarding 60
have the property of returning 48
have the property of secreting 116
have the property of softening 162
have the property of splitting 207
have the property of vanishing 41
have the prospect of obtaining 85
have the prospect of providing 64
have the prospect of receiving 82
have the prospect of returning 50
have the proverbs of solomon 56
have the prudence to decline 42
have the quantity or quality 52
have the security of marriage 55
have the sensation of extreme 48
have the services of experts 47
have the situation in control 58
have the softness of flowers 57
have the sufferings of animals 65
have the temerity to address 73
have the temerity to advance 55
have the temerity to attempt 512
have the temerity to believe 156
have the temerity to declare 171
have the temerity to discuss 59
have the temerity to dispute 275
have the temerity to express 132
have the temerity to predict 68
have the temerity to present 69
have the temerity to propose 112
have the temerity to publish 71
have the temerity to question 647
have the temerity to suggest 640
have the temerity to venture 108
have the tenacity of purpose 49
have the tendency of increasing 45
have the tendency to attract 64
have the tendency to believe 223
have the tendency to combine 48
have the tendency to confuse 52
have the tendency to deceive 46
have the tendency to decrease 89
have the tendency to destroy 94
have the tendency to develop 265
have the tendency to express 44
have the tendency to increase 529
have the tendency to migrate 51
have the tendency to persist 41
have the tendency to present 50
have the tendency to prevent 71
have the tendency to produce 359
have the tendency to project 55
have the tendency to promote 103
have the tendency to withdraw 45
have the thousands of dollars 47
have the villages to refresh 49
have the vitality to survive 60
have to announce the following 109
have to approach the problem 468
have to approach the question 168
have to approach the subject 480
have to complete the following 198
have to complete the journey 73
have to complete the picture 84
have to complete the process 145
have to complete the project 154
have to complete the remaining 51
have to confront the dilemma 57
have to confront the following 41
have to confront the problem 1652
have to confront the question 1309
have to consider at present 234
have to consider in addition 127
have to consider in relation 203
have to consider my position 107
have to consider the ability 60
have to consider the adoption 143
have to consider the average 135
have to consider the balance 96
have to consider the behavior 101
have to consider the british 149
have to consider the broader 66
have to consider the chances 44
have to consider the complex 182
have to consider the concept 125
have to consider the conduct 45
have to consider the content 111
have to consider the context 238
