fang also presses against 53
few years several thousand 135
few years several writers 48
few young married couples 126
fir from british columbia 102
fit into british society 113
fit into canadian society 239
fit more closely together 290
fit more tightly together 119
fit their nurture according 92
fit very closely together 377
fit very tightly together 45
fix some crooked timbers 49
fix their wandering thoughts 66
fly from judicial inquiry 44
foes were brought closely 47
foes will rejoice because 58
for acting against britain 49
for aerial attacks against 64
for aged married couples 75
for ages against hostile 149
for aids dementia complex 473
for aids vaccine research 61
for arab support against 110
for arms control because 49
for arms control efforts 115
for arms control matters 63
for arms control measures 411
for arms control treaties 89
for army service because 64
for army service depends 44
for asian pacific affairs 316
for asian pacific studies 247
for auto emission control 63
for bank service charges 241
for bearing witness against 68
for best foreign language 1110
for best foreign picture 133
for best overall results 71
for best picture quality 51
for best results because 47
for best results depends 48
for bill clinton because 68
for birth control because 129
for birth control clinics 220
for birth control devices 206
for birth control measures 295
for birth control research 70
for bone mineral content 263
for bone mineral density 710
for bone mineral increase 260
for boys between sixteen 66
for boys between thirteen 48
for bringing charges against 402
for bringing discord between 42
for bringing everything together 48
for bringing parties together 48
for bringing persons accused 250
for bringing persons together 47
for bringing together diverse 156
for bringing together persons 56
for bringing together several 57
for buying foreign exchange 122
for buying lottery tickets 55
for call control signaling 56
for case control studies 272
for case western reserve 100
for cash including payment 411
for cell culture studies 215
for cell division because 44
for cell kinetic studies 84
for cell surface antigen 77
for cell surface markers 191
for cell surface protein 77
for cheap airline tickets 59
for city council members 295
for cold blooded animals 48
for curing certain diseases 139
for curing genetic diseases 56
for curing several diseases 67
for curing venereal diseases 49
for data arranged according 61
for data exchange between 1206
for data quality control 214
for data storage because 60
for data storage devices 81
for data storage systems 56
for deaths occurring outside 106
for debt brought against 83
for debt service charges 152
for debt service payment 48
for deep violence against 48
for drying organic liquids 45
for early british history 51
for early central nervous 239
for early company history 154
for early contact between 100
for early crustal thickening 58
for early egyptian history 49
for early foreign language 53
for early hominid behavior 46
for early islamic history 64
for early medical abortion 167
for earning foreign exchange 3083
for ending violence against 85
for even closely related 48
for even fifteen minutes 163
for even popular writers 49
for even routine medical 51
for even stronger measures 80
for even tighter control 53
for even tougher measures 56
for ever confine himself 43
for ever divided between 51
for ever increasing amounts 103
for ever increasing numbers 215
for ever producing between 146
for ever protest against 41
for ever remaining himself 253
for ever secured against 73
for ever subsist between 40
for fair average quality 133
for fast breeder reactors 726
for fast context switching 66
for fast freight service 191
for fast neutron reactors 66
for filing amended returns 90
for filing charges against 233
for film history research 83
for fire control systems 66
for firm measures against 86
for five hundred bushels 51
for five hundred dollars 16899
for five hundred florins 112
for five hundred inmates 43
for five hundred members 42
for five hundred millions 212
for five hundred murders 46
for five hundred persons 340
for five hundred pesetas 142
for five hundred sequins 41
for five hundred thousand 9197
for five hundred tickets 49
for five hundred unhappy 96
for five minutes against 136
for five minutes because 240
for five minutes between 213
for five minutes following 114
for five minutes outside 136
for five minutes perhaps 93
for five minutes several 60
for five minutes together 3529
for five precious minutes 53
for five thousand bushels 48
for five thousand cavalry 54
for five thousand dollars 11440
for five thousand florins 66
for five thousand muskets 41
for five thousand persons 187
for five thousand pesetas 49
for five thousand strokes 43
for five thousand workers 42
for flow control between 82
for folk culture studies 2096
for food packaging because 47
for food producing animals 100
for food quality control 69
for food service workers 268
for fort abraham lincoln 78
for four ancient maidens 47
for four closely related 41
for four decades beginning 43
for four decades following 59
for four hundred dollars 4024
for four hundred florins 89
for four hundred furlongs 102
for four hundred gallons 66
for four hundred millions 635
for four hundred persons 170
for four hundred seventy 59
for four hundred shekels 321
for four hundred thousand 5393
for four newborn infants 51
for four spanish dollars 48
for four thousand dollars 2780
for four thousand florins 54
for four thousand persons 53
for four volumes together 53
for free airline tickets 82
for free colored persons 46
for free foreign exchange 77
for free foreign markets 146
for free library service 66
for free medical service 200
for free radical mediated 40
for free radical reactions 208
for free radical research 217
for free radical scavenging 70
for from fifteen minutes 486
for from general revenue 47
for from general taxation 123
for from outside sources 49
for from private sources 50
for from several minutes 75
for full capital account 52
for full contact details 334
for full details regarding 151
for full fifteen minutes 267
for gall bladder removal 62
for gall bladder surgery 296
for gall bladder trouble 57
for gene exchange between 111
for gene function studies 126
for giving cordelia success 159
for giving correct answers 76
for giving council against 40
for giving evasive answers 40
for giving married persons 50
for giving private lessons 62
for gold poisoning include 125
for good adhesion between 64
for good behavior because 73
for good contact between 144
for good diabetic control 44
for good library service 189
for good picture quality 75
for good process control 77
for good product quality 53
for good quality control 125
for good quality material 53
for good quality protein 49
for good quality research 69
for great britain against 133
for great britain because 138
for great britain between 62
for great britain herself 166
for great britain include 43
for great concern because 108
for great national objects 170
for great natural virtues 121
for great northern railway 289
for great western railway 157
for having adopted several 41
for having advised against 73
for having allowed herself 445
for having allowed himself 1489
for having arranged everything 63
for having availed himself 195
for having brought against 57
for having brought forward 1520
for having brought himself 97
for having brought matters 46
for having brought together 553
for having clumped together 69
for having demeaned himself 106
for having devoted himself 95
for having exerted himself 110
for having exposed herself 49
for having exposed himself 245
for having falsely accused 257
for having gathered together 81
for having invaded several 47
for having limited himself 44
for having marched against 84
for having married against 65
for having married outside 65
for having offered violence 45
for having plotted against 257
for having preached against 205
for having printed certain 66
for having revealed himself 44
for having scraped together 51
for having settled himself 48
for having violated certain 46
for having written against 490
for having written letters 85
for having written several 49
for having written treasure 46
for health behavior research 211
for health effects studies 55
for health related research 75
for health science studies 88
for health service research 303
for health service studies 213
for health service workers 89
for health systems research 588
for heart failure include 82
for heart failure reduces 80
for heating reduces operating 61
for heating soldering coppers 79
for heavy damages against 181
for heavy freight service 395
for heavy freight traffic 102
for heavy mineral traffic 46
for heavy switching demands 125
for heavy traffic between 46
for heavy wheeled traffic 46
for help against carthage 58
for help against enemies 93
for here everything depends 81
for high ability learners 215
for high current density 246
for high density optical 84
for high density packaging 157
for high density plantings 59
for high density plasmas 95
for high density recording 509
for high density storage 97
for high judicial offices 40
for high official position 74
for high priority traffic 124
for high product quality 130
for high protein content 736
for high quality digital 79
for high quality material 89
for high quality medical 117
for high quality optical 63
for high quality patient 58
for high quality produce 143
for high quality product 58
for high quality protein 163
for high quality recording 110
for high quality rendering 46
for high quality research 239
for high quality results 86
for high quality service 223
for high quantum numbers 310
for high skilled workers 95
for high traffic density 40
for high traffic volumes 55
for high voltage devices 89
for high voltage systems 94
for hiring foreign workers 76
for hiring illegal workers 108
for home country exports 86
for home defense against 62
for host defense against 355
for host habitat location 62
for india include kashmir 96
for java virtual machine 49
for jobs requiring similar 76
for john charles fremont 167
for jury service because 101
for just fifteen dollars 69
for just fifteen minutes 564
for last several decades 52
for late radiation effects 89
for laws against abortion 41
for less complex systems 52
for less drastic measures 60
for less radical surgery 67
for less skilled players 61
for less skilled workers 949
for less visible offices 66
for life history research 362
for life history studies 321
for life science research 273
for life sixteen hundred 75
for life support systems 293
for life threatening diseases 44
for like fifteen minutes 77
for limb salvage surgery 192
for load balancing between 91
for loop control variable 375
for lord jeffrey amherst 72
for lord patrick lindsay 43
for lost profits because 90
for lost profits damages 185
for lost profits resulting 146
for love between husband 40
for mach numbers between 119
for mail service between 101
for make benefit glorious 157
for making abortion illegal 77
for making adjusting entries 101
for making bordeaux mixture 91
for making calcium carbide 321
for making capital budgeting 225
for making certain choices 98
for making certain persons 58
for making certain repairs 50
for making charges against 44
for making choices between 271
for making choices regarding 51
for making contact between 97
for making correct choices 61
for making costume jewelry 43
for making digital musical 197
for making distant objects 133
for making friends quickly 74
for making graphic records 69
for making himself familiar 59
for making himself popular 165
for making illicit profits 53
for making insulting remarks 109
for making journal entries 129
for making meaningful choices 71
for making niggers careful 42
for making payment towards 45
for making plastic bottles 54
for making printed circuit 92
for making rational choices 344
for making reasoned choices 62
for making several helpful 43
for making several stained 45
for making silicon carbide 101
for making textile fabrics 48
for making trouble between 71
for making written records 54
for male factory workers 73
for male faculty members 83
for male genetic quality 90
for male migrant workers 60
for male violence against 199
for male workers between 44
for many african writers 49
for many animals including 52
for many aquatic animals 196
for many aquatic insects 46
for many aquatic species 164
for many beginning teachers 107
for many beginning writers 72
for many besides himself 121
for many chronic diseases 659
for many clients because 41
for many closely related 143
for many college courses 46
for many complex systems 110
for many control systems 57
for many creative artists 42
for many debtors refused 46
for many decades against 47
for many decades because 657
for many decades between 116
for many decades despite 71
for many decades enjoyed 51
for many decades following 219
for many details regarding 41
for many digital cameras 63
for many diseases including 142
for many divorcing couples 45
for many elderly persons 433
for many european artists 42
for many factory workers 92
for many faculty members 338
for many foreign markets 43
for many general purpose 50
for many genetic diseases 206
for many helpful remarks 70
for many hundred thousand 280
for many hundred winters 42
for many language learners 119
for many language teachers 48
for many married couples 275
for many medical schools 47
for many mexican workers 53
for many migrant workers 78
for many minutes listening 49
for many minutes together 1445
for many moments together 207
for many natural effects 123
for many natural language 54
for many natural systems 65
for many neutral species 60
for many obscure martyrs 53
for many operating systems 374
for many organic liquids 96
for many organic reactions 114
for many overseas chinese 109
for many painful minutes 40
for many parents because 73
for many persons because 65
for many persons including 41
for many polymer systems 70
for many previous decades 41
for many primary schools 55
for many primary teachers 67
for many primate species 133
for many private schools 55
for many process control 52
for many quality control 50
for many reactions involving 71
for many research studies 278
for many research workers 88
for many retired persons 66
for many revolving autumns 86
for many seconds together 132
for many similar studies 57
for many skilled workers 124
for many species because 74
for many species including 183
for many student airfare 87
for many student teachers 95
for many student writers 83
for many systems including 55
for many teachers because 86
for many thousand dollars 139
for many thousand persons 66
for many western european 203
for many workers because 67
for mark wendell painter 52
for mary wilkins freeman 51
for mass balance studies 163
for mass screening because 47
for mass storage devices 295
for mass storage storage 40
for mass storage systems 52
for mass transit capital 71
for mass transit systems 481
for media effects research 80
for mere nightly shelter 51
for mere sensual pleasure 78
for miss williams because 43
for more applied research 238
for more balance between 90
for more broadly defined 151
for more canadian content 41
for more careful control 112
for more careful research 136
for more careful screening 73
for more careful studies 99
for more central control 212
for more closely examining 57
for more closely related 185
for more coercive measures 93
for more compact storage 129
for more complex animals 43
for more complex aspects 58
for more complex behavior 189
for more complex control 127
for more complex criteria 53
for more complex decision 93
for more complex designs 393
for more complex devices 117
for more complex dynamic 48
for more complex effects 69
for more complex emotions 63
for more complex features 65
for more complex figures 49
for more complex filtering 42
for more complex language 81
for more complex layouts 45
for more complex material 143
for more complex matters 87
for more complex measures 44
for more complex medical 54
for more complex objects 234
for more complex organic 92
for more complex problem 130
for more complex queries 175
for more complex reactions 181
for more complex research 107
for more complex samples 73
for more complex schemes 40
for more complex searches 104
for more complex signals 54
for more complex species 72
for more complex spectra 50
for more complex stimuli 127
for more complex stories 45
for more complex studies 105
for more complex systems 1865
for more congenial company 113
for more congenial society 46
for more contact between 207
for more creative control 53
for more creative efforts 41
for more creative freedom 87
for more creative problem 75
for more decided measures 47
for more details because 47
for more details consult 86
for more details contact 106
for more details including 41
for more details regarding 1148
for more details related 46
for more dialogue between 154
for more distant markets 246
for more distant objects 363
for more distant sources 42
for more distant targets 81
for more distant voyages 71
for more drastic measures 1105
for more drastic reforms 116
for more elegant society 87
for more elegant studies 119
for more eminent service 41
for more extreme measures 289
for more federal control 64
for more federal dollars 68
for more federal support 103
for more focused research 171
for more focused studies 94
for more foreign capital 81
for more foreign exchange 251
for more foreign markets 42
for more foreign workers 44
for more general adoption 70
for more general aspects 103
for more general benefit 49
for more general classes 225
for more general courses 77
for more general matters 51
for more general measures 56
for more general objects 73
for more general problem 86
for more general purpose 87
for more general reforms 55
for more general remarks 56
for more general research 101
for more general results 106
for more general reviews 74
for more general service 54
for more general studies 197
for more general support 105
for more general systems 285
for more general utility 44
for more intense stimuli 55
for more lenient measures 57
for more liberal abortion 94
for more liberal divorce 213
for more liberal measures 70
for more liberal pensions 52
for more liberal reforms 46
for more liberal support 64
for more massive objects 43
for more massive violence 51
for more material rewards 45
for more meaningful dialogue 46
for more meaningful research 43
for more medical research 72
for more medical schools 46
for more mundane matters 129
for more musical ability 61
for more nursery schools 101
for more orderly marketing 85
for more pleasant dwellings 46
for more popular control 139
for more precise answers 58
for more precise control 846
for more precise criteria 67
for more precise details 360
for more precise language 167
for more precise location 72
for more precise measures 102
for more precise research 67
for more precise results 182
for more precise studies 148
for more precise targeting 70
for more primary schools 56
for more private moments 48
for more quality control 51
for more radical demands 62
for more radical measures 751
for more radical reforms 574
for more radical surgery 143
for more rational decision 113
for more refined measures 65
for more refined research 46
for more refined studies 82
for more regular contact 66
for more reliable results 173
for more reliable sources 77
for more research dollars 48
for more research examining 58
for more research regarding 91
for more research related 44
for more routine matters 51
for more skilled players 48
for more skilled workers 812
for more stringent control 396
for more stringent criteria 63
for more stringent federal 72
for more stringent measures 609
for more tangible results 78
for more tangible rewards 104
for more tangible support 42
for more thorough research 224
for more thorough reviews 66
for more thorough studies 154
for more trained teachers 175
for more trained workers 81
for more uniform results 42
for more viscous liquids 78
for more weighty matters 61
for most african writers 43
for most aquatic animals 65
for most aquatic species 46
for most beginning speakers 42
for most beginning teachers 104
for most beginning writers 66
for most chronic diseases 224
for most clients because 42
for most college courses 60
for most college teachers 55
for most complex systems 58
for most control systems 103
for most current account 53
for most defined benefit 83
for most desktop systems 51
for most digital cameras 123
for most digital systems 56
for most divorcing couples 44
for most elderly persons 134
for most factory workers 110
for most faculty members 258
for most federal workers 65
for most foreign exchange 43
for most general purpose 132
for most genetic diseases 99
for most language learners 41
for most marketing research 54
for most married couples 332
for most medical schools 104
for most migrant workers 48
for most natural systems 60
for most operating systems 551
for most optical systems 48
for most organic liquids 90
for most organic reactions 63
for most popular operating 52
for most primary schools 52
for most primate species 76
for most private schools 53
for most process control 83
for most reactions involving 109
for most research studies 197
for most skilled workers 104
for most species because 148
for most species studied 70
for most student teachers 55
for most studies involving 59
for most systems studied 53
for most teachers because 48
for most venture capital 42
for most western european 454
for moving forward together 54
for moving picture experts 236
for moving society forward 49
for much adverse comment 60
for much current research 138
for much helpful comment 88
for much smaller amounts 212
for much smaller numbers 142
for much stronger measures 52
for much tighter control 68
for much traffic between 66
for much variation between 47
for next chapter remarks 46
for nine hundred dollars 1135
for nine hundred millions 63
for nine hundred thousand 321
for nine thousand dollars 880
for north african affairs 54
for north america because 83
for north america between 121
for north america include 46
for ocean freight charges 57
for once allowed himself 115
for once brought together 57
for ongoing contact between 56
for ongoing dialogue between 98
for ongoing quality control 54
for only certain aspects 104
for only certain classes 207
for only certain limited 45
for only certain portions 44
for only fifteen dollars 382
for only fifteen hundred 126
for only fifteen minutes 3571
for only fifteen percent 58
for only fifteen seconds 159
for only fifteen shillings 116
for only fifteen thousand 90
for only limited amounts 103
for only limited numbers 72
for only nominal damages 167
for only several decades 59
for only several hundred 133
for only several minutes 244
for only several seconds 154
for only sixteen thousand 46
for open adoption records 99
for open circuit voltage 57
for open dialogue between 136
for open network systems 336
for open quantum systems 76
for open tubular columns 370
for open warfare against 100
for open warfare between 80
for oral history research 77
for oral hygiene measures 119
for other accused persons 146
for other adverse effects 133
for other adverse reactions 63
for other african writers 80
for other aquatic animals 101
for other aquatic species 80
for other capital inflows 67
for other central european 69
for other central nervous 64
for other channel members 96
for other chronic diseases 505
for other classes leisure 74
for other closely related 372
for other college courses 72
for other competing species 166
for other complex systems 79
for other control measures 201
for other control systems 58
for other crystal systems 106
for other desired valence 59
for other details regarding 60
for other dietary factors 55
for other elderly persons 49
for other exchange members 72
for other factors affecting 464
for other factors besides 120
for other factors including 102
for other factors related 116
for other faculty members 247
for other federal offices 49
for other federal reserve 99
for other foreign exchange 115
for other foreign markets 43
for other genetic diseases 130
for other genetic markers 62
for other material systems 56
for other matters affecting 60
for other matters besides 60
for other matters related 66
for other medical schools 74
for other national offices 41
for other natural hazards 92
for other network operating 95
for other objects besides 89
for other operating systems 1958
for other outcome measures 96
for other persons besides 48
for other polymer systems 49
for other primate species 130
for other private schools 132
for other problem domains 63
for other protein sources 66
for other regional groupings 81
for other related factors 63
for other related matters 105
for other related studies 48
for other research efforts 47
for other research studies 71
for other research workers 83
for other revenue sources 103
for other sensory systems 145
for other service sectors 57
for other similar objects 71
for other similar studies 128
for other similar systems 90
for other skilled workers 79
for other species because 97
for other species including 108
for other storage devices 43
for other subject matters 69
for other systems because 45
for other ulterior motives 65
for other venereal diseases 164
for other weighty affairs 82
for other western european 251
for over fifteen hundred 1025
for over fifteen minutes 990
for over fifteen thousand 93
for over seventy percent 154
for over seventy thousand 62
for over several decades 127
for over sixteen hundred 212
for over thirteen hundred 302
for over thirteen thousand 50
for pain control because 58
for pain control following 67
for pain control include 70
for past faithful service 48
for past medical history 53
for past service credits 180
for paving certain streets 83
for peace between britain 116
for peace between germany 100
for peace between himself 47
for peace between israelis 230
for poor outcome include 62
for poor perishing sinners 44
for poor persons suffering 85
for poor product quality 89
for poor quality control 81
for poor quality service 42
for pure aesthetic pleasure 66
for pure culture studies 57
for rail freight service 53
for rail transit systems 55
for reading previous versions 48
for reading several versions 42
for risk factors related 72
for road traffic control 72
for rome against carthage 75
for sale exposes himself 58
for same general purpose 85
for saving foreign exchange 421
for saying certain prayers 44
for seeing distant objects 352
for self defense against 63
for side effects including 74
for side effects related 72
for side effects resulting 45
for sign language research 85
for single channel recording 56
for single crystal samples 119
for single crystal silicon 431
for single crystal studies 100
for single elderly persons 52
for single patient studies 114
for single subject designs 104
for slow neutron capture 89
for some adverse comment 48
for some adverse effects 66
for some alcohol abusers 110
for some alleged offense 85
for some alleged violation 72
for some alluvial valleys 66
for some analogy between 42
for some appalling violation 100
for some aquatic species 50
for some awkward moments 104
for some balance between 240
for some botanic purpose 52
for some central control 134
for some certain purpose 108
for some certain science 241
for some chronic diseases 178
for some clients because 50
for some closely related 172
for some college courses 86
for some complex systems 44
for some concern because 58
for some contact between 51
for some cracker senator 51
for some defense against 54
for some defined purpose 71
for some desired benefit 345
for some details regarding 59
for some distant country 188
for some distant occasion 58
for some distant unknown 52
for some drastic measures 55
for some dreadful minutes 41
for some elderly persons 169
for some eminent country 129
for some eminent service 113
for some eminent tattooer 56
for some equally obscure 42
for some especial occasion 52
for some especial purpose 339
for some express purpose 175
for some faculty members 261
for some fancied neglect 66
for some fancied offense 64
for some festive occasion 517
for some fifteen hundred 943
for some fifteen minutes 2588
for some fifteen seconds 106
for some fifteen thousand 180
for some finishing touches 130
for some foreign addition 397
for some foreign country 303
for some foreign exchange 54
for some foreign language 44
for some foreign service 46
for some friction between 40
for some general account 89
for some general features 61
for some general purpose 174
for some general remarks 374
for some general subject 72
for some genetic defects 65
for some genetic diseases 144
for some gracious purpose 73
for some gracious service 73
for some helpful remarks 57
for some hitherto unknown 69
for some hostile purpose 104
for some hundred thousand 176
for some illegal purpose 217
for some illicit purpose 73
for some immoral purpose 44
for some increasing function 50
for some inferior purpose 48
for some letters written 51
for some limited element 85
for some limited purpose 588
for some lottery tickets 41
for some magical purpose 95
for some magical solution 47
for some married couples 165
for some material benefit 133
for some material mistake 56
for some material purpose 41
for some meaningful purpose 40
for some medical problem 51
for some medical purpose 57
for some minutes against 63
for some minutes aground 52
for some minutes appeared 67
for some minutes because 63
for some minutes between 187
for some minutes chained 40
for some minutes compose 40
for some minutes listening 274
for some minutes outside 83
for some minutes regarding 111
for some minutes silence 111
for some minutes together 299
for some minutes totally 108
for some minutes uttered 47
for some minutes vaguely 41
for some minutes watched 40
for some minutes wondering 47
for some moments against 53
for some moments between 95
for some moments fancied 77
for some moments listening 129
for some moments outside 50
for some moments recover 56
for some moments regarding 107
for some moments stunned 77
for some moments surveying 72
for some moments together 97
for some moments watched 97
for some moments wondering 46
for some national purpose 111
for some natural language 46
for some natural numbers 98
for some natural objects 54
for some notable service 93
for some obscure purpose 790
for some obscure rivulet 43
for some offense against 332
for some official function 68
for some official purpose 187
for some operating systems 190
for some orderly process 108
for some organic reactions 40
for some outcome measures 83
for some overlap between 153
for some painful student 46
for some parents because 74
for some parisian studies 75
for some peaceful purpose 42
for some peculiar purpose 84
for some peculiar quality 65
for some perfect epitome 59
for some perhaps distant 44
for some persons because 41
for some plastic surgery 65
for some precious moments 66
for some present occasion 43
for some present purpose 40
for some previous service 44
for some primate species 69
for some private affairs 55
for some private lessons 81
for some private purpose 538
for some private schools 63
for some problem domains 85
for some product classes 76
for some protest against 48
for some purpose allowed 77
for some purpose besides 57
for some purpose outside 122
for some purpose related 103
for some purpose totally 46
for some purpose unknown 624
for some radical rethinking 47
for some rational account 60
for some rational purpose 41
for some recording sessions 43
for some regional variation 46
for some relation between 178
for some remedial measures 63
for some research project 73
for some research studies 53
for some seconds between 41
for some seconds following 41
for some secular purpose 79
for some selfish purpose 441
for some service sectors 45
for some several hundred 52
for some several minutes 48
for some similar purpose 643
for some sixteen hundred 153
for some sixteen thousand 49
for some skilled workers 129
for some species because 42
for some student teachers 51
for some subject matters 74
for some tangible benefit 71
for some tangible results 59
for some teachers because 47
for some thirteen hundred 152
for some traffic violation 96
for some typical systems 67
for some ulterior motives 80
for some ulterior purpose 3477
for some unearthly purpose 50
for some unknown function 87
for some unknown offense 184
for some unknown purpose 4040
for some unknown reptile 41
for some unknown service 64
for some unnamed offense 64
for some unusual exertion 157
for some unusual purpose 121
for some unusual service 41
for some unworthy purpose 82
for some utility function 55
for some vaguely defined 73
for some variation between 83
for some violence offered 91
for some warlike purpose 59
for some western european 66
for south african affairs 74
for south african airways 331
for south african artists 54
for south african capital 94
for south african cricket 84
for south african exports 229
for south african farmers 62
for south african freedom 103
for south african history 4424
for south african muslims 54
for south african national 182
for south african produce 80
for south african schools 289
for south african service 115
for south african society 273
for south african studies 92
for south african tourism 55
for south african uranium 73
for south african workers 70
for south african writers 104
for south florida studies 5106
for south pacific studies 906
for sowing discord between 79
for spot foreign exchange 95
for string quartet written 41
for such adverse effects 103
for such adverse reactions 68
for such balance against 94
for such behavior include 64
for such caprice entails 50
for such charges against 41
for such chronic diseases 56
for such closely related 240
for such complex behavior 56
for such complex systems 288
for such control systems 50
for such damages because 42
for such deserving persons 44
for such devices include 43
for such diverse clients 70
for such diverse figures 49
for such diverse matters 99
for such diverse objects 45
for such drastic measures 703
for such efforts because 43
for such extreme measures 600
for such faculty members 40
for such faithful service 43
for such federal reserve 189
for such foreign exchange 46
for such foreign service 84
