far affords ground is 68
fog drifted across the 203
fog drifted through the 138
fog floated across the 40
fog settled around the 40
fog signals should be 44
fog swirled around the 191
fog swirled through the 54
fog whipped through the 89
fog wrapped around the 115
for ability grouping in 92
for ability grouping is 71
for abortion before the 47
for abortion except in 115
for abortion except to 83
for abortion reform in 99
for abortion rights as 109
for abortion rights in 267
for abortion rights is 142
for abortion rights or 87
for abortion rights to 44
for abortion should be 192
for abortion unless the 105
for absence caused by 103
for absence should be 82
for academy awards as 133
for academy awards in 169
for accepting bribes in 318
for accepting bribes of 42
for accepting bribes or 56
for accepting bribes to 248
for accepting changes in 68
for accepting christ as 72
for accepting office in 63
for accepting something as 202
for according rights to 49
for according standing to 45
for acetone bodies in 89
for achieving access in 275
for achieving access to 149
for achieving changes in 209
for achieving equity in 182
for achieving levels of 87
for achieving parity in 44
for achieving status in 74
for acidity should be 41
for acquiring access to 142
for acquiring copies of 45
for acquiring habits of 129
for acquiring images of 54
for acquiring riches it 50
for acquiring rights in 48
for acquiring rights of 90
for acquiring rights to 107
for acquiring shares in 101
for acquiring skills in 149
for acquiring weapons of 55
for adipose tissue in 55
for adipose tissue is 58
for adjusting height of 106
for adjusting itself to 143
for adjusting prices to 44
for adjusting supply to 74
for admiral halsey to 44
for admiral nimitz to 54
for admitting indians to 41
for admitting pupils to 47
for adoption before the 262
for adoption instead of 80
for adoption should be 433
for adoption through an 73
for adoption through the 250
for adoption unless the 110
for adoption without the 291
for advance beyond the 55
for advance copies of 226
for advance notice of 1808
for advance notice to 165
for advance planning in 99
for advance planning is 59
for advance planning of 336
for advance planning to 112
for advance sheets of 222
for advance toward the 40
for advance training in 78
for advancing beyond the 136
for advancing credit to 70
for advancing skills in 53
for advancing through the 141
for advancing toward the 136
for adverse changes in 222
for adverse effect of 59
for adverse effect on 116
for adverse events in 138
for adverse events is 60
for adverse events or 49
for adverse events to 72
for adverse impact on 281
for adverse reaction to 128
for aesthetic effect in 53
for aesthetic effect or 45
for aesthetic reality in 87
for aesthetic reasons as 690
for aesthetic reasons in 180
for aesthetic reasons is 119
for aesthetic reasons it 86
for aesthetic reasons of 137
for aesthetic reasons or 675
for aesthetic reasons the 112
for aesthetic reasons to 217
for aesthetic traits in 75
for aesthetic values in 90
for aesthetic values is 42
for affairs relating to 113
for affecting changes in 91
for affording access to 193
for affording refuge to 57
for affording relief in 119
for affording relief to 586
for african leaders to 690
for african nations in 45
for african nations to 321
for african peoples in 72
for african peoples to 94
for african rights in 87
for african rulers to 53
for african slaves in 649
for african slaves on 49
for african slaves to 186
for african states in 106
for african states is 60
for african states to 1518
for african troops to 43
for agrarian reform as 311
for agrarian reform at 45
for agrarian reform by 111
for agrarian reform in 1735
for agrarian reform is 180
for agrarian reform of 49
for agrarian reform on 105
for agrarian reform or 81
for agrarian reform to 195
for airflow through the 106
for airline pilots in 48
for airline pilots is 44
for airline pilots to 47
for airline travel is 41
for alcohol misuse in 136
for alcohol should be 84
for alfalfa should be 65
for alleged abuses in 45
for alleged abuses of 142
for alleged arrears of 88
for alleged crimes in 60
for alleged crimes of 146
for alleged damage to 348
for alleged defect in 72
for alleged delays in 48
for alleged errors in 190
for alleged errors of 99
for alleged evasion of 82
for alleged injury to 172
for alleged laxity in 42
for alleged misuse of 460
for alleged murder of 119
for alleged reasons of 214
for alleged treason in 135
for alleged treason to 48
for allergy should be 46
for allowed values of 60
for altered levels of 76
for altered states of 496
for although neither of 98
for although neither the 91
for amateur actors to 48
for amateur sports in 68
for ambient levels of 80
for ambition surely we 40
for amended findings of 147
for amended findings or 182
for america aboard the 220
for america around the 95
for america before he 78
for america before the 261
for america instead of 81
for america seemed to 63
for america should be 173
for america through the 73
for america without the 54
for amnesty before the 52
for amounts beyond the 64
for amounts deemed to 192
for amounts needed to 44
for amounts relating to 47
for amounts treated as 68
for amounts unpaid on 46
for analyzing causes of 76
for analyzing changes in 715
for analyzing claims of 75
for analyzing errors in 107
for analyzing issues of 95
for analyzing levels of 55
for analyzing models of 56
for analyzing trends in 245
for analyzing whether or 64
for analyzing whether the 113
for ancient greece as 81
for ancient greece is 52
for ancient peoples to 80
for ancient writings to 54
for aniline colors on 43
for animals across the 41
for animals appears to 44
for animals before the 48
for animals belonging to 205
for animals caught in 112
for animals higher up 41
for animals instead of 88
for animals killed by 138
for animals killed in 71
for animals raised in 111
for animals should be 264
for animals through the 49
for annealed copper is 56
for annealed copper of 80
for answering should be 48
for answers beyond the 134
for answers instead of 147
for answers should be 107
for answers through the 63
for anxiety caused by 68
for anxiety should be 70
for anxiety touching the 95
for anybody belonging to 47
for anybody engaged in 75
for anybody except an 40
for anybody except the 517
for anybody unless he 47
for anybody unless it 56
for applied fields of 156
for applied modeling of 130
for approving changes in 81
for approving changes to 97
for aquatic plants in 50
for aquatic plants to 89
for arsenic should be 62
for arterial disease in 77
for arterial disease of 67
for artists engaged in 53
for artists through the 56
for ascending levels of 50
for ascending values of 78
for ascribing rights to 81
for ascribing virtue to 55
for aspects relating to 67
for asphalt shingles is 55
for assault should be 54
for asserting claims of 194
for asserting rights or 59
for assessing changes in 1676
for assessing claims of 113
for assessing claims to 67
for assessing damage to 173
for assessing degree of 294
for assessing extent of 85
for assessing impact of 138
for assessing impact on 40
for assessing issues of 42
for assessing levels of 486
for assessing memory in 84
for assessing pupils at 51
for assessing strength of 90
for assessing theories of 46
for assessing trends in 334
for assessing whether an 346
for assessing whether it 100
for assessing whether or 845
for assessing whether the 1676
for assessing whether to 69
for assigning colors to 103
for assigning duties to 86
for assigning grades in 79
for assigning grades is 52
for assigning grades or 47
for assigning grades to 189
for assigning labels to 57
for assigning levels of 63
for assigning points to 61
for assigning pupils to 228
for assigning rights to 122
for assigning scores to 196
for assigning status to 63
for assigning stress to 49
for assigning values of 67
for assigning values to 1687
for assisting nature in 44
for assisting pupils in 99
for assisting pupils to 85
for assisting slaves to 115
for assisting states in 136
for assumed changes in 54
for assumed values of 766
for assured access to 224
for assured supply of 121
for athletes engaged in 115
for athletes should be 157
for athletic events in 40
for athletic events or 66
for athletic sports in 54
for athletic sports or 49
for attaching itself to 216
for attaching labels to 189
for attaching myself to 42
for attaching pieces of 46
for attaching values to 53
for attaching weight to 165
for attacking troops to 68
for attacks across the 57
for attaining access to 58
for attaining purity of 63
for attaining rebirth in 56
for attending church in 49
for attending church or 56
for attending meetings in 99
for attending meetings of 629
for attending meetings or 115
for attending school in 102
for attending school is 61
for attending school or 83
for attending sittings of 43
for austrian troops to 112
for autopsy should be 40
for average changes in 57
for average levels of 264
for average number of 830
for average periods of 129
for average readers in 51
for average speeds of 49
for average values in 59
for average values of 563
for average weight at 102
for average weight of 97
for bacilli should be 54
for bacteria should be 135
for baggage handling at 50
for balance instead of 47
for banishing english as 47
for baptism before the 79
for baptism should be 156
for baptism without the 59
for barclay appears to 94
for bargain prices in 40
for bargain prices on 66
for barnard castle in 45
for battery charging is 58
for battery charging or 81
for beginning readers as 57
for beginning readers by 486
for beginning readers in 190
for beginning readers is 201
for beginning readers of 105
for beginning readers or 77
for beginning readers the 41
for beginning readers to 473
for behavior caused by 49
for behavior changes in 72
for behavior should be 139
for behavior therapy in 322
for behavior therapy is 90
for behavior therapy to 71
for behavior toward the 169
for believing enough in 53
for believing something is 113
for believing something or 54
for believing something to 100
for benefit should be 139
for bennett wished to 44
for between groups is 66
for biennial instead of 91
for biennial meetings of 45
for billeting troops in 50
for bishops residing in 41
for bladder cancer by 49
for bladder cancer in 547
for bladder cancer is 290
for bladder cancer or 45
for bladder cancer to 42
for borrowing through the 59
for bravery before the 48
for bravery beyond the 303
for brevity called the 96
for brevity simply as 54
for bridges across the 230
for briefer periods in 84
for briefer periods of 249
for bristle number in 149
for bristol should be 93
for britain before the 121
for britain boldly to 43
for britain entering the 44
for britain should be 73
for britain through the 49
for british access to 49
for british actions in 60
for british agents to 58
for british cinema in 65
for british claims to 104
for british courts to 45
for british forces in 601
for british forces on 52
for british forces to 527
for british indians in 102
for british indians to 76
for british judges to 67
for british landings in 49
for british leaders to 64
for british losses in 48
for british opinion to 50
for british policy in 2333
for british policy on 81
for british policy to 143
for british pounds in 159
for british pounds is 116
for british pounds to 57
for british readers by 49
for british readers in 100
for british readers of 69
for british readers the 41
for british readers to 85
for british rights in 64
for british rights to 46
for british shipping in 153
for british shipping to 86
for british troops as 43
for british troops at 151
for british troops in 1221
for british troops on 126
for british troops to 1535
for broader access to 210
for broader changes in 153
for broader fields of 107
for broader groups of 76
for broader issues in 46
for broader issues of 185
for broader notions of 57
for broader powers to 45
for broader reasons of 46
for bubonic plague in 45
for bubonic plague is 76
for buildings belonging to 59
for buildings placed in 226
for buildings should be 173
for burrowing through the 77
