fable seems invented to 92
fatty acids produced as 142
fatty acids produced by 3849
fatty acids produced in 1221
fatty acids produced on 98
fatty acids provided by 198
fatty acids provides the 117
fatty acids referred to 47
fatty acids relative to 446
fatty acids required by 249
fatty acids required in 112
fatty acids required to 131
fatty acids requires the 89
fatty acids resulted in 341
fatty acids secreted by 216
fatty acids separate as 101
fatty acids separate in 53
fatty acids supplied by 151
fatty acids supplied in 86
fatty liver produced by 444
fatty liver syndrome in 143
fatty streak formation in 356
fault could possibly be 70
fault easily incident to 40
fault lines separating the 49
fault plane parallel to 52
fault plane relative to 73
fault plane solutions in 197
fault plane solutions of 681
fault running parallel to 139
fault which attaches to 65
fault which consists in 52
fault which deserved to 45
fault which pervades the 142
fault which prevents the 50
fauna which consists of 45
fauna which includes the 107
fauns smile strangely at 110
favor equal treatment of 40
favor shown columbus by 65
favor trade expansion by 60
feared drawing attention to 43
feared getting involved in 43
feared might otherwise be 102
feared would continue the 52
feared would otherwise be 89
feared would strengthen the 50
feasts which followed the 99
feather stuck jauntily in 126
feeding after resection of 126
feeling about students of 77
feeling about yourself as 61
feeling above referred to 65
feeling quite contrary to 112
feeling social pressure to 49
feeling still persists in 76
feeling under pressure to 774
feeling which actuated the 349
feeling which actuates the 93
feeling which agitated the 69
feeling which amounted to 136
feeling which animated it 78
feeling which animated the 595
feeling which animates it 63
feeling which animates me 46
feeling which animates the 863
feeling which animates us 54
feeling which attaches to 879
feeling which attaches us 49
feeling which attended the 83
feeling which connects the 163
feeling which consists in 55
feeling which controls the 72
feeling which delights in 102
feeling which delights to 40
feeling which demanded the 81
feeling which dictated it 546
feeling which dictated the 600
feeling which disdains to 41
feeling which disposed the 47
feeling which embraced the 180
feeling which embraces the 78
feeling which ennobles the 92
feeling which explains the 61
feeling which extended to 44
feeling which followed on 70
feeling which followed the 388
feeling which governed the 46
feeling which impelled me 104
feeling which impelled the 45
feeling which increased as 103
feeling which increased the 52
feeling which inspired it 207
feeling which inspired the 472
feeling which inspires it 82
feeling which inspires the 122
feeling which inspires us 71
feeling which occurred in 93
feeling which overcame me 109
feeling which permeated the 51
feeling which permeates the 141
feeling which pertains to 151
feeling which pervaded it 81
feeling which pervaded my 44
feeling which pervaded the 745
feeling which pervades it 216
feeling which pervades the 2290
feeling which preceded the 189
feeling which precedes the 168
feeling which prepares the 64
feeling which prevails as 107
feeling which prevails in 952
feeling which prevents the 54
feeling which produced in 43
feeling which produced it 50
feeling which produced the 1070
feeling which produces it 65
feeling which produces the 49
feeling which prompted it 584
feeling which prompted me 104
feeling which prompted the 2201
feeling which rendered it 82
feeling which rendered the 72
feeling which replaces it 53
feeling which responds to 356
feeling which resulted in 429
feeling which suggests the 61
feeling which threatened to 105
feeling which underlay the 84
feeling would continue to 73
feeling would obviously be 86
feeling would override the 40
feeling would perceive the 82
feeling would probably be 221
feels amply rewarded by 47
feels every movement of 51
feels fully entitled to 58
feels rather inclined to 79
feels social pressure to 57
feels under pressure to 467
felon under sentence of 152
femur after fracture of 57
fence running alongside the 62
fence running parallel to 159
fence which bordered the 214
fence which enclosed it 45
fence which enclosed the 724
fence which encloses the 299
fence which inclosed it 40
fence which inclosed the 195
fence which incloses the 72
fence which prevents the 54
fence which protects the 62
fetal blood obtained at 85
fetal blood obtained by 190
fetal breathing activity at 75
fetal breathing activity in 72
fetal cells obtained by 379
fetch fresh supplies of 61
fetes which followed the 61
fetus could scarcely be 47
fetus either directly or 41
feuds which agitated the 83
feuds which preceded the 41
fever after exposure to 106
fever again attacked me 43
fever cases occurred in 51
fever occur annually in 45
fever virus infection in 101
fever virus modified by 92
fever which affected the 53
fever which attacked me 132
fever which attacked the 93
fever which attended the 54
fever which confined me 193
fever which consumed me 65
fever which consumes me 55
fever which followed the 172
fever which occurred at 116
fever which occurred in 498
fever which preceded the 49
fever which precedes the 221
fever which prevails at 60
fever which prevails in 118
fever which resulted in 175
fever which threatened the 40
fever which threatened to 131
fever would probably be 46
fewer adult children to 105
fewer hands employed in 159
fewer people attended the 82
fewer people believed in 49
fewer people employed in 268
fewer people involved in 391
fewer people involved the 108
fewer people required to 42
fewer steps involved in 46
fewer strings attached to 98
fewer white students in 44
fewer women employed in 72
fewer women involved in 42
fewer words contrive to 114
fiasco which attended the 47
fiber action potential is 300
fiber layer consists of 128
fiber layer thickness in 522
fiber optic networks in 300
fiber optic networks to 190
fiber tract connecting the 389
field above referred to 41
field after exposure to 59
field could possibly be 84
field could probably be 42
field crops produced in 73
field draws attention to 42
field either directly or 63
field either parallel or 60
field first decreases by 65
field force consisting of 56
field force consists of 41
field grade officers in 383
field grade officers of 217
field grade officers to 237
field known variously as 91
field lines attached to 127
field lines connecting the 461
field lines connecting to 66
field lines encircle the 211
field lines indicate the 215
field lines parallel to 283
field lines produced by 850
field lines relative to 109
field makes possible the 73
field moves relative to 73
field names followed by 58
field nearly opposite the 48
field notes compiled by 133
field notes concerning the 153
field notes describe the 127
field notes describing the 136
field notes indicate the 46
field notes pertaining to 66
field notes prepared by 57
field notes recorded by 99
field notes recorded in 46
field notes recorded the 42
field often referred to 55
field party consisting of 76
field party consists of 70
field running parallel to 59
field sales managers in 68
field sales managers to 82
field sound pressure at 51
field staff assigned to 42
field staff consisting of 93
field staff consists of 107
field staff involved in 115
field study approach to 51
field study designed to 173
field study reported by 161
field study reported in 87
field tests designed to 147
field trials designed to 105
field trips designed to 117
field under campaign or 92
field water capacity of 55
field where eminence is 40
field where everyone is 63
field where hundreds of 136
field where produced on 121
field where progress is 44
field where thousands of 154
field which attempts to 144
field which attracts the 117
field which bordered the 82
field which concerns the 50
field which concerns us 75
field which confines the 62
field which consists of 351
field which contains the 1255
field which controls the 126
field which deflects the 169
field which destroys the 53
field which distorts the 61
field which embraces the 59
field which enhances the 55
field which extended to 56
field which included the 106
field which includes the 414
field which increases the 78
field which involves the 76
field which modifies the 66
field which occupies the 52
field which permeates the 54
field which pervades the 42
field which prevents the 77
field which produced it 40
field which produced the 82
field which produces an 69
field which produces it 148
field which produces the 348
field which promises to 121
field which provides the 197
field which reflects the 60
field which required the 78
field which requires the 173
field which resulted in 313
field which supplies the 65
field which supports the 58
field which sustains the 136
field which vanishes at 49
field while continuing to 51
field whose direction is 593
field whose induction is 45
field whose potential is 171
field winding consisting of 119
field winding consists of 725
field winding produces the 143
field works situated in 94
field would continue to 166
field would indicate the 52
field would normally be 86
field would obviously be 54
field would probably be 361
field would therefore be 127
fiery shaft quenched in 293
fiery tongue destroys the 47
fifes which caressed it 41
fifty acres allotted to 41
fifty cents admission to 99
fifty false prophets of 42
fifty miles northward of 42
fifty miles northward to 85
fifty miles northwest of 3496
fifty miles northwest to 59
fifty miles overland to 55
fifty miles parallel to 53
fifty miles southward of 40
fifty miles southward to 74
fifty miles southwest of 3254
fifty miles southwest to 54
fifty miles westward of 152
fifty miles westward to 76
fifty people attended the 361
fifty people involved in 47
fifty yards northwest of 71
fifty yards separating the 43
fifty yards southwest of 58
fight which followed he 69
fight which followed the 266
fight which involved the 85
fight which occurred at 78
fight which occurred in 82
fight which occurred on 73
fight which preceded the 133
fight which resulted in 1106
fight which threatened to 42
fight would probably be 159
filed paper exhibits to 49
filed suits challenging the 67
filed under authority of 75
filed until accepted by 122
filed until received by 71
files which comprise the 62
files which describe the 69
files whose extension is 253
files would probably be 56
filial piety consists in 135
filial piety increased the 146
filling every particle of 43
filling large cavities in 41
filling small cavities in 50
films after exposure to 99
films grown directly on 96
films which depicted the 45
films which followed it 48
films which preceded it 55
films which separate the 42
films which surround the 62
films whose thickness is 194
films would continue to 113
films would probably be 43
final action pursuant to 54
final broad category of 122
final cause assigned of 125
final caveat concerns the 115
final change occurred in 48
final change produced by 50
final class consists of 57
final decay products of 41
final draft approved by 108
final draft articles on 172
final draft prepared by 94
final draft reflects the 43
final dress rehearsal at 45
final dress rehearsal he 45
final dress rehearsal in 91
final dress rehearsal is 66
final dress rehearsal of 328
final dress rehearsal on 79
final dress rehearsal the 48
final dress rehearsal to 46
final eight chapters of 57
final gauge pressure of 48
final goods produced by 193
final goods produced in 365
final group consists of 718
final group contains the 52
final group includes the 83
final image consists of 93
final image produced by 238
final image relative to 51
final issue concerning the 228
final issue concerns the 1068
final issue involved in 82
final issue involves the 156
final issue pertaining to 56
final issue pertains to 65
final issue relevant to 72
final landing approach to 42
final layer consists of 66
final legal authority in 100
final legal authority to 57
final linear momentum of 77
final major category of 344
final major obstacle to 91
final model consists of 113
final model included the 47
final model includes the 43
final moral authority in 52
final moral judgment on 42
final order dismissing the 123
final order dissolving the 146
final order pursuant to 103
final order respecting an 41
final phase consists of 258
final phase includes the 56
final phase involved the 95
final phase involves the 162
final point concerning the 1077
final point concerns the 2411
final point deserves to 64
final point involves the 76
final point pertains to 61
final point relative to 64
final point relevant to 71
final price received by 53
final reason advanced by 45
final roman conquest of 46
final scale consists of 126
final scene consists of 47
final scene presents the 62
final score assigned to 40
final seven chapters of 49
final short distance to 43
final split occurred in 46
final stage concerns the 44
final stage consisting of 56
final stage consists in 180
final stage consists of 605
final stage direction in 73
final stage direction is 65
final stage direction of 108
final stage includes the 61
final stage involved the 143
final stage involves the 535
final stage requires the 64
final state achieved by 53
final state consisting of 210
final state consists of 341
final state energies of 82
final state involved in 41
final state involves the 46
final state produced by 86
final state relative to 44
final state satisfying the 52
final steps involved in 79
final steps required to 59
final study required to 42
final topic concerns the 92
final treaty concerning the 40
final until approved by 324
final until ratified by 75
final utter confusion of 54
final value assigned to 100
final value attained by 41
final value estimate is 113
final value obtained by 58
final value obtained is 53
final value returned by 75
final vowel followed by 45
final words concerning the 42
finding again supports the 216
finding ample evidence of 61
finding calls attention to 122
finding could possibly be 52
finding draws attention to 80
finding exact solutions of 98
finding exact solutions to 109
finding first reported by 73
finding gives credence to 87
finding joint solutions to 78
finding large deposits of 75
finding lasting solutions to 417
finding lends credence to 284
finding local solutions to 117
finding novel solutions to 87
finding people prepared to 54
finding quick solutions to 117
finding seems contrary to 49
finding sophia intended to 75
finding strong evidence of 66
finding viable solutions to 152
finding which confirms the 279
finding which reflects the 60
finding which suggests the 178
finding which supports the 1000
finding words adequate to 116
finding would indicate the 56
finding would probably be 42
finds ample evidence in 165
finds ample evidence of 609
finds ample evidence to 70
finds birds entangled in 40
finds facts concerning the 209
finds false marriages on 119
finds smiling traitors to 47
finds strong evidence in 60
finds strong evidence of 321
fingers after exposure to 46
fingers shook slightly as 180
fingers still clutched the 217
fingers still entwined in 43
fingers tracing patterns on 42
fingers which clutched me 83
fingers while attempting to 47
fingers would sprinkle the 68
fired blast furnaces in 147
fired eight torpedoes at 110
fired which whistled by 70
fires blaze brightly up 48
fires burning brightly in 85
fires burning brightly on 43
fires occur annually in 54
fires which consumed the 216
fires which followed the 112
fires which occurred at 40
fires which occurred in 781
fires which resulted in 185
fires which threatened to 54
fires would continue to 110
firms could continue to 218
firms either directly or 60
firms might continue to 44
firms often continue to 51
firms selling directly to 50
firms selling products to 51
firms spend hundreds of 46
firms spend thousands of 40
firms still continue to 41
firms still dominate the 103
firms under contract to 574
firms under pressure to 59
firms which actually do 44
firms which answered the 72
firms which comprise the 133
firms which continue to 133
firms which dominate the 270
firms which invested in 190
firms which operated in 336
firms which produced the 62
firms which provided the 40
firms which received the 48
firms which remained in 86
firms which supplied the 184
firms which survived the 98
firms whose business is 354
firms whose business it 187
firms whose products do 51
firms whose products or 95
firms would continue to 558
firms would dominate the 93
firms would hesitate to 53
firms would probably be 141
firms would therefore be 68
first above mentioned at 484
first above mentioned in 45
first above referred to 588
first action consists in 74
first action consists of 51
first action occurred in 56
first action occurred on 40
first action potential in 129
first action potential is 113
first action potential of 72
first action resulted in 47
first album produced by 44
first allow yourself to 62
first apple computer in 111
first armed conflict in 97
first armed conflict of 134
first array contains the 70
first aryan invaders of 51
first aryan settlers in 76
first asked students to 241
first asked subjects to 148
first author followed by 1035
first author mentioned on 59
first baron clifford of 52
first basic condition of 72
first basic ingredient of 58
first batch consisting of 50
first batch consists of 44
first began business as 95
first began business in 263
first began collecting the 48
first began developing the 79
first began discussing the 273
first began operation in 211
first began practice in 70
first began publicly to 45
first began publishing in 122
first began questioning the 43
first began researching the 116
first began seriously to 1559
first births occurred to 47
first black admitted to 397
first black africans to 61
first black alderman in 134
first black american in 102
first black american to 4504
first black attorney in 58
first black attorney to 67
first black chairman of 407
first black chaplain in 102
first black children to 127
first black churches in 62
first black composer to 103
first black delegate to 96
first black democrat to 111
first black director of 359
first black director to 51
first black families in 63
first black families to 263
first black governor in 216
first black governor of 414
first black graduate in 91
first black graduate of 1368
first black hospital in 56
first black minister of 61
first black minister to 134
first black musicians to 86
first black novelist to 66
first black officers in 79
first black physician in 83
first black physician to 144
first black regiment in 267
first black regiment of 56
first black regiment to 209
first black reporter to 41
first black republic in 652
first black republic of 71
first black settlers in 44
first black soldiers to 62
first black students at 143
first black students in 99
first black students to 459
first blast furnaces in 83
first block consists of 151
first block contains the 120
first board chairman of 49
first books produced by 58
first bowel movement in 82
first bowel movement is 102
first bowel movement of 98
first brick pavement in 77
first broad category is 50
first broad category of 151
first broad intention of 54
first broad outlines of 92
first broad overview of 42
first brood consists of 42
first built churches on 84
first calling attention to 1336
first calls attention to 2032
first cases involved the 96
first cases occurred in 290
first cases occurred on 57
first cases referred to 58
first cases reported by 66
first cases reported in 223
first change concerns the 118
first change consists in 201
first change consists of 65
first change involved the 99
first change involves the 114
first change observed in 185
first change observed is 184
first change occurred in 194
first change produced by 67
first change reflects the 46
first check received by 154
first chief business to 89
first chief forester of 148
first chief minister in 210
first chief minister of 2229
first chief minister to 84
first child baptized by 56
first child baptized in 240
first child followed by 42
first child presents by 154
first civil aircraft to 76
first civil governor in 43
first civil governor of 2851
first claim concerns the 65
first clash occurred at 91
first clash occurred in 210
first clash occurred on 86
first class admitted to 41
first class amounted to 134
first class assigned to 40
first class carriages of 56
first class carriages on 50
first class citizens in 236
first class citizens of 193
first class composed of 55
first class concerns the 47
first class condition at 84
first class condition by 65
first class condition in 106
first class condition is 56
first class condition to 58
first class consisting of 312
first class consists in 40
first class consists of 4281
first class contains the 367
first class education in 74
first class embraces the 141
first class enrolled in 41
first class examples of 65
first class graduate of 50
first class graduating in 129
first class included the 158
first class includes the 1063
first class interval is 178
first class interval of 52
first class involves the 63
first class mentioned in 249
first class passenger in 67
first class passenger on 63
first class referred to 142
first class requires no 54
first click anywhere in 45
first close approach to 93
first clues concerning the 68
first color pictures of 73
first could discover the 172
first could scarcely be 74
first court challenge to 47
first crude attempts at 469
first crude attempts of 103
first crude attempts to 330
first crude beginnings of 260
first crude estimate of 76
first crude fermenting of 44
first cuban american to 81
first cycle consists of 182
first dated evidence of 49
first dated examples of 115
first dawning symptoms of 47
first deadly struggle in 48
first defeat suffered by 188
first digit indicating the 142
first doubt concerns the 46
first dozen chapters of 78
first draft prepared by 235
first draft produced by 51
first draft sequence of 62
first drawing attention to 852
first drawn attention to 1566
first draws attention to 1730
first dress rehearsal in 78
first dress rehearsal is 81
first dress rehearsal of 218
first dress rehearsal the 50
first dress rehearsal to 42
first driving straight to 70
first dutch governor of 377
first dutch minister to 45
first dutch settlers at 79
first dutch settlers in 298
first dutch settlers of 117
first dutch settlers to 66
first eight articles in 59
first eight articles of 409
first eight chapters as 51
first eight chapters in 176
first eight chapters is 103
first eight chapters of 4006
first eight chapters to 81
first eight chapters we 42
first eight elements in 48
first eight elements of 120
first eight quarters of 59
first eight segments of 118
first either intended or 46
first enemy aircraft to 130
first entry concerning the 46
first entry contains the 57
first error assigned by 42
first error assigned is 150
first error consists in 147
first essay attempts to 55
first essay examines the 93
first event occurred in 389
first event occurred on 73
first event preceded the 45
first event precedes the 77
first event recorded by 152
first event recorded in 155
first faced squarely the 52
first faint attempts to 41
first faint beginnings in 88
first faint beginnings of 1691
first faint evidence of 59
first faint fluttering of 43
first faint glimmering of 395
first faint glimmers of 209
first faint glimpses of 48
first faint lightening of 46
first faint movement of 57
first faint mutterings of 59
first faint outlines of 268
first faint pressure of 63
first faint scruples of 42
first faint suspicion of 66
first faint symptoms of 219
first faint whispers of 71
first farming villages in 54
first fatal accident in 303
first fatal accident on 140
first fatal accident to 52
first fatal casualty in 63
first fatal casualty of 191
first field consists of 76
first field contains the 377
first fifty chapters of 51
first filed pursuant to 125
first films produced by 74
first films produced in 53
first finding concerns the 120
first fishing excursion as 62
first flank movement of 46
first floor adjacent to 99
first floor consisting of 97
first floor consists of 541
first floor containing the 61
first floor contains an 73
first floor contains the 783
first floor corridor of 94
first floor included the 56
first floor includes the 85
first floor occupied by 173
first floor opposite the 77
first fluid secreted by 127
first focal distance of 273
first focus attention on 584
first forty chapters of 78
first found evidence of 218
first found mentioned in 49
first frame consists of 46
first fully accepted by 104
first fully conscious of 128
first fully explored by 41
first fully explored in 56
first galling pressure of 77
first getting approval of 103
first getting involved in 145
first given attention to 93
first given authority to 42
first given currency by 563
first given currency in 125
first given currency to 173
first given evidence of 106
first given followed by 42
first gives attention to 109
first gives evidence of 150
first gives examples of 51
first gothic churches in 43
first grade children as 125
first grade children at 102
first grade children do 105
first grade children in 707
first grade children is 70
first grade children of 150
first grade children on 91
first grade children to 631
first grade consists of 79
first grade students at 50
first grade students in 273
first grade students to 122
first grain elevator in 175
first grand movement of 40
first greek colonies in 121
first greek historian to 65
first greek physician to 94
first greek scholars in 59
first greek scholars of 82
first greek settlers in 93
first groping attempts at 141
first groping attempts to 95
first group amounted to 47
first group assigned to 48
first group attempts to 54
first group compared to 60
first group composed of 69
first group comprise the 61
first group comprising the 77
first group concerns the 206
first group consisting of 582
first group consists in 60
first group consists of 13553
first group containing the 90
first group contains the 1254
first group embraces the 111
first group followed the 41
first group included the 521
first group includes the 3712
first group involves the 122
first group mentioned in 68
first group pertains to 105
first group portrait of 46
first group presents the 44
first group provides the 43
first group received an 53
first group received no 100
first group received the 163
first group receives the 100
first group referred to 88
first group reflects the 46
first group relative to 54
first group requires no 41
first group returned to 79
first halting attempts at 99
first halting attempts to 205
first hills approach the 49
first honor graduate of 159
first house designed by 55
first house occupied by 151
first human arrivals in 47
first human artifact to 49
first human presence in 57
first human settlers in 67
first human settlers of 76
first human settlers on 43
first human visitors to 50
first imaging modality to 62
first indian chairman of 57
first indian director of 57
first indian governor of 223
first issue amounted to 52
first issue centered on 44
first issue concerning the 55
first issue concerns the 2399
first issue consists of 72
first issue contains an 132
first issue contains the 68
first issue included an 180
first issue included the 70
first issue includes an 42
first issue involved the 111
first issue involves the 459
first issue occurred in 44
first issue pertains to 226
first issue referred to 43
first joint assembly of 47
first joint operation of 41
first joint ventures in 71
first judge assigned to 82
first known accounts of 97
first known advocate of 44
first known american to 117
first known ancestor in 139
first known ancestor of 968
first known attempts at 112
first known attempts to 319
first known biography of 105
first known composer of 128
first known depiction of 336
first known document in 48
first known europeans to 229
first known evidence of 328
first known examples of 1876
first known explorer to 55
first known exposure to 164
first known incident of 200
first known instance in 740
first known instance is 104
first known instance of 5552
first known pictures of 88
first known portrait of 331
first known settlers in 193
first known settlers of 205
first known specimen of 630
first known textbook on 46
first known treatment of 93
first korean american to 77
first labor ministry in 45
first labor movement in 73
first large contingent of 856
first large expansion of 45
first large industry to 47
first large migration of 251
first large migration to 54
first large movement of 187
first large purchase of 71
first large quantity of 79
first large shipment of 728
first latin american to 602
first latin patriarch of 112
first latin scholars in 74
first latin scholars of 57
first layer adjacent to 80
first layer consisting of 68
first layer consists of 917
first layer contains the 140
first layer includes the 55
first leaves produced by 126
first legal authority in 63
first legal authority to 73
first legal challenge to 323
first legal document of 50
first legal document to 44
first legal execution in 169
first legal mortgage of 110
first legal scholars to 45
first lengthy treatment of 52
first level analysis of 73
first level concerns the 438
first level consists in 46
first level consists of 1254
first level contains the 191
first level includes the 170
first level involves the 287
first level pertains to 71
first local assembly of 111
first local authority in 166
first local authority to 313
first local elections in 306
first local elections of 48
first local evidence of 53
first local impulsion of 47
first logging railroad in 106
first lower premolar in 93
first lower premolar is 816
first lower premolar of 247
first major accident in 43
first major activity in 115
first major activity of 226
first major additions to 64
first major advances in 174
first major advocate of 95
first major analysis of 436
first major anthology of 219
first major approach to 96
first major argument is 40
first major argument of 50
first major articles on 55
first major assertion of 59
first major attempts at 111
first major attempts by 65
first major attempts to 531
first major biography of 453
first major branches of 48
first major breakdown in 121
first major breakdown of 76
first major campaign in 207
first major campaign of 255
first major campaign to 94
first major casualty in 99
first major casualty of 244
first major category is 78
first major category of 331
first major challenge as 145
first major challenge in 551
first major challenge is 121
first major challenge of 170
first major challenge to 2214
first major composer of 92
first major composer to 236
first major compound of 61
first major conflict in 356
first major conflict of 332
first major conflict to 153
first major conquest in 40
first major contingent of 109
first major contract in 48
first major contract to 123
first major critique of 264
first major decisions as 40
first major decisions in 40
first major decisions of 78
first major decisions to 51
first major disaster to 49
first major document in 77
first major document of 147
first major document to 83
first major employer in 40
first major epidemic in 61
first major epidemic of 103
first major evidence of 147
first major examples of 194
first major exception to 109
first major exercise in 441
first major exercise of 102
first major expansion in 135
first major expansion of 677
first major explosion of 40
first major exponent of 186
first major exposure in 58
first major exposure of 63
first major exposure to 380
first major extension of 289
first major festival of 56
first major historian of 172
first major historian to 82
first major incident in 106
first major incident of 198
first major incursion of 73
first major industry in 131
first major industry to 542
first major instance in 122
first major instance of 564
first major interest in 47
first major intrusion of 99
first major landmark in 174
first major landmark is 42
first major migration of 110
first major monument of 113
first major monument to 66
first major movement in 128
first major movement of 248
first major movement to 70
first major novelist in 70
first major novelist to 112
first major objection to 171
first major obstacle in 185
first major obstacle is 85
first major obstacle to 364
first major operation by 40
first major operation in 290
first major operation of 487
first major operation on 52
first major operation to 44
first major outbreaks of 57
first major outburst of 173
first major overhaul in 113
first major overhaul of 714
first major overview of 51
