fan winnows the buxom 192
far exceeds the others 453
far exceeds the period 57
far exceeds the power 847
far exceeds the price 149
far exceeds the pride 100
far exceeds the rates 75
far exceeds the savings 57
far exceeds the scale 94
far exceeds the scope 1297
far exceeds the share 50
far exceeds the short 41
far exceeds the small 245
far exceeds the space 285
far exceeds the speed 99
far exceeds the state 95
far exceeds the total 2265
far exceeds the upper 49
far exceeds the usual 252
far exceeds the value 3092
far exceeds the wants 131
far exceeds the white 41
far exceeds the whole 286
far exceeds the world 143
far extends the space 62
far fetched to argue 121
far fetched to claim 86
far fetched to state 59
far forward as though 55
far forward in front 136
far forward in order 128
far forward to allow 58
far forward to catch 41
far forward to delay 52
far grander in scale 72
far happier in heaven 85
far happier in obeying 50
far happier in paris 48
far impedes the vital 47
far inferior in beauty 406
far inferior in breadth 73
far inferior in every 486
far inferior in force 360
far inferior in learning 137
far inferior in logic 115
far inferior in merit 233
far inferior in moral 43
far inferior in point 653
far inferior in power 288
far inferior in skill 83
far inferior in social 44
far inferior in speed 126
far inferior in style 115
far inferior in taste 64
far inferior in terms 67
far inferior in value 522
far inferior to anything 66
far inferior to caesar 44
far inferior to either 892
far inferior to homer 282
far inferior to human 47
far inferior to moses 45
far inferior to others 157
far inferior to theirs 477
far inferior to white 41
far inferior to yours 278
far interior of china 257
far largely in terms 53
far lighter in color 65
far managed to avoid 964
far managed to elude 88
far managed to evade 119
far managed to steer 41
far northeast of china 65
far objects by changing 55
far obliged to yield 41
far oftener the cause 97
far outpacing the growth 152
far outside of anything 45
far outside of henry 58
far outside the ambit 49
far outside the field 440
far outside the fight 43
far outside the frame 76
far outside the gates 167
far outside the group 49
far outside the house 51
far outside the human 135
far outside the known 90
far outside the limit 85
far outside the lines 158
far outside the local 103
far outside the milky 262
far outside the moral 56
far outside the norms 85
far outside the orbit 257
far outside the ranks 243
far outside the realms 47
far outside the region 895
far outside the rules 55
far outside the scope 1855
far outside the small 46
far outside the social 78
far outside the solar 205
far outside the state 79
far outside the terms 41
far outside the towns 43
far outside the usual 309
far outside the walls 465
far outside the world 189
far refused to admit 63
far refused to adopt 73
far refused to agree 78
far refused to allow 174
far refused to enter 60
far refused to grant 104
far refused to yield 58
far removed as anything 117
far removed as could 264
far removed as heaven 74
far removed as might 435
far removed at times 67
far removed in blood 215
far removed in either 107
far removed in every 251
far removed in feeling 173
far removed in pitch 64
far removed in place 175
far removed in point 484
far removed in scale 92
far removed in sense 44
far removed in social 85
far removed in space 1324
far removed in style 451
far removed in terms 150
far removed it might 75
far removed the first 49
far removed we still 50
far research in child 65
far reverse the whole 219
far satisfy the reader 46
far simpler to allow 56
far simpler to apply 88
far simpler to build 52
far simpler to carry 53
far simpler to create 47
far simpler to solve 62
far simpler to write 51
far smaller in scale 233
far smaller in scope 70
far smaller in terms 74
far steeper to climb 98
far studied in which 59
far studious of greek 69
far superior in beauty 458
far superior in every 3301
far superior in force 289
far superior in grace 62
far superior in learning 230
far superior in legal 109
far superior in merit 102
far superior in moral 70
far superior in poetic 49
far superior in point 607
far superior in power 562
far superior in scope 47
far superior in shape 50
far superior in skill 92
far superior in social 53
far superior in speed 134
far superior in style 167
far superior in taste 183
far superior in terms 430
far superior in value 229
far superior to angels 66
far superior to anything 10806
far superior to china 66
far superior to drugs 49
far superior to either 3133
far superior to every 834
far superior to glass 113
far superior to greek 102
far superior to homer 155
far superior to human 343
far superior to indian 103
far superior to james 122
far superior to japan 103
far superior to later 91
far superior to local 54
far superior to metal 41
far superior to moses 189
far superior to older 89
far superior to others 2446
far superior to paper 111
far superior to plain 108
far superior to russia 76
far superior to state 48
far superior to steel 57
far superior to stone 209
far superior to theirs 2194
far superior to today 48
far superior to water 148
far superior to white 114
far superior to women 106
far superior to working 102
far superior to yours 561
far support the notion 51
far surpass in beauty 223
far surpass in rural 52
far surpass in value 80
far surpass the brain 106
far surpass the first 48
far surpass the glory 40
far surpass the human 67
far surpass the level 41
far surpass the others 150
far surpass the power 72
far surpass the scope 54
far surpass the usual 136
far surpass the value 43
far towards the blade 45
far towards the coast 84
far towards the enemy 85
far towards the final 51
far towards the front 181
far towards the house 54
far towards the lower 72
far towards the point 255
far towards the poles 74
far towards the right 399
far towards the river 92
far towards the setting 650
far towards the zenith 94
far unfitting so noble 65
far upstream to spawn 42
far weathered the storm 62
fat becomes the major 143
fat between the optic 42
fat burgher of liege 79
fat content in foods 159
fat content in grams 71
fat content in human 84
fat content in order 58
fat content is about 333
fat content is below 93
fat content is found 65
fat content is given 44
fat content is known 58
fat content is lower 138
fat content is often 73
fat content is still 41
fat content of about 459
fat content of adult 96
fat content of blood 63
fat content of breast 253
fat content of cells 44
fat content of cocoa 88
fat content of dairy 168
fat content of diets 112
fat content of every 59
fat content of feces 81
fat content of foods 946
fat content of fried 50
fat content of human 752
fat content of liver 103
fat content of seeds 53
fat content of which 147
fat content of whole 252
fat content to about 42
fat present in foods 49
fat scullion to burst 92
fat soluble or water 466
fat storage by birds 56
fat storage in healthy 102
fat versions of dairy 57
fat versions of foods 69
fat volumes of print 40
fax machine is still 42
fax machine or modem 267
fear amounting to panic 66
fear anybody or anything 191
fear attract us still 57
fear because he could 141
fear because he knows 173
fear because he would 107
fear because it would 134
fear beginning to creep 40
fear bordering on panic 476
fear chilled my veins 58
fear entered the hearts 65
fear gripped the hearts 68
fear gripped the nation 48
fear gripped the people 63
fear induced by novel 175
fear induced by threats 152
fear renders to power 43
fear whitens the cheek 46
fear written on every 98
fed between the rolls 70
fed chiefly on grass 51
fed infants of vegan 49
fed largely by springs 79
fed largely on grain 147
fed millions of people 193
fee amounting to about 84
fee amounts to about 66
fee because it would 40
fee charged by banks 54
fee charged to cover 79
fee directs the sense 46
fee usually is based 43
few address the issue 51
few against the world 46
few animals in which 197
few animals of which 53
few animals or birds 106
few appeared to merit 43
few approve the state 47
few arrived at posts 72
few aspects in which 104
few aspects of daily 81
few aspects of human 365
few aspects of indian 47
few aspects of local 69
few aspects of social 204
few aspects of teaching 61
few aspects of urban 43
few aspects of which 118
few aspects on which 46
few attacks is often 96
few attempt to carry 57
few avenues by which 189
few avenues in which 49
few avenues of social 111
few barrels of cider 89
few barrels of flour 440
few barrels of sugar 55
few barrels of water 175
few battles in which 229
few battles of which 176
few battles to fight 73
few besides me would 64
few bishops or privy 85
few bottles of booze 223
few bottles of stout 232
few bottles of vodka 225
few bottles of water 793
few bottles of which 59
few bottles of white 66
few buckets of paint 43
few buckets of water 1796
few buildings in paris 43
few buildings in which 215
few buildings of brick 57
few buildings of stone 82
few buildings of which 82
few bunches of dried 64
few bunches of grass 161
few bunches of onions 107
few bunches of straw 100
few bundles of clothing 52
few bundles of dried 50
few bundles of grass 118
few bundles of paper 47
few bundles of straw 394
few bundles of white 44
few bushels of first 77
few bushels of grain 801
few candles to light 43
few capable of feeling 112
few capable of filling 42
few capable of judging 59
few careers in which 91
few cartons of books 48
few centers in which 58
few centers of learning 118
few centers of power 69
few chances of finding 77
few chances of getting 160
few chances of meeting 238
few chances of winning 54
few chances to prove 45
few circles in which 41
few classes in which 138
few classes of cases 448
few classes of drugs 74
few classes of goods 164
few classes of people 136
few classes of words 64
few classes to which 45
few cohorts to guard 50
few columns in every 198
few columns of smoke 107
few coppers to spare 151
few coppers to spend 65
few couples in which 73
few courses in social 43
few courses in which 83
few courses of action 495
few courses of brick 198
few courses of stone 220
few courses of study 231
few criteria by which 211
few critics to argue 53
few crossed the river 48
few cupfuls of water 112
few decades in china 57
few decades in order 207
few decades in spite 52
few decades in terms 126
few decades in which 374
few decades it might 56
few decades it seems 57
few decades it would 139
few decades of growth 40
few decades of human 62
few decades of rapid 118
few decades of social 40
few decades of world 48
few decades on either 71
few decades the field 57
few decades the first 44
few decades the focus 46
few decades the growth 68
few decades the major 46
few decades the people 67
few decades the power 66
few decades the rapid 45
few decades the region 41
few decades the roman 51
few decades the social 52
few decades the state 47
few decades the study 135
few decades the trend 62
few decades the whole 304
few decades the world 457
few decades to create 52
few decades we could 42
few decades we shall 144
few degrees at night 150
few degrees in breadth 65
few degrees in either 469
few degrees in order 100
few degrees of boiling 99
few degrees of change 79
few degrees of cooling 138
few degrees of crank 125
few degrees of error 66
few degrees of fever 73
few degrees of frost 2618
few degrees of motion 250
few degrees of phase 86
few degrees of setting 117
few degrees of warming 224
few degrees of warmth 94
few degrees on either 364
few degrees to about 71
few degrees to either 236
few demands on either 52
few demands on local 50
few demands on others 57
few desired to enter 40
few details he could 48
few details he gives 43
few details in order 103
few details in which 109
few details of minor 41
few details of which 256
few details on which 59
few details to which 65
few diseases in which 1188
few diseases of which 54
few diseases to spread 60
few diseases to which 129
few doctors in rural 46
few dollars at cards 61
few dollars at stake 101
few dollars by selling 89
few dollars he could 123
few dollars he earned 85
few dollars he might 58
few dollars he would 100
few dollars in change 125
few dollars in money 306
few dollars in order 112
few dollars in savings 43
few dollars in taxes 84
few dollars in wages 64
few dollars it costs 73
few dollars it might 42
few dollars it would 43
few dollars of extra 46
few dollars of money 47
few dollars of savings 46
few dollars or cents 114
few dollars to begin 74
few dollars to build 104
few dollars to carry 78
few dollars to cover 124
few dollars to spare 666
few dollars to spend 479
few dollars to start 88
few dollars up front 69
few dollars we could 45
few domains in which 183
few doubted the tales 44
few efforts to appear 140
few efforts to apply 61
few efforts to build 56
few efforts to change 94
few efforts to create 66
few efforts to engage 41
few efforts to study 96
few entries in table 59
few entries in which 89
few escaped the sword 163
few escaped to carry 76
few fabrics in which 68
few faculty of color 90
few features by which 48
few features in which 98
few features of human 40
few features of which 62
few federal or state 122
few figures in order 44
few figures in which 71
few figures of which 53
few figures to prove 51
few flashes of humor 64
few flashes of light 427
few flights of fancy 347
few flights of steps 102
few flowers in bloom 157
few flowers in front 70
few flowers of which 79
few flowers or leaves 46
few flowers the first 48
few friends at court 299
few friends at first 55
few friends he could 155
few friends he still 69
few friends he would 80
few friends in court 41
few friends in either 273
few friends in frank 55
few friends in order 41
few friends in paris 178
few friends of either 102
few friends of yours 50
few friends on board 170
few friends on either 89
few friends or close 43
few friends or social 73
few friends to begin 44
few friends to boast 88
few friends to cheer 50
few friends to drink 56
few friends to enjoy 86
few friends to greet 97
few friends to lunch 200
few friends to share 139
few friends to spend 153
few friends to stand 79
few friends to start 44
few friends to visit 148
few friends to watch 98
few gallons of boiling 58
few gallons of fresh 97
few gallons of paint 131
few gallons of water 3183
few gardens in which 127
few glasses of punch 170
few glasses of strong 51
few glasses of vodka 256
few glasses of water 979
few glasses of white 105
few grindings of black 527
few grounds on which 329
few holders of large 63
few hundred is bound 55
few hundred of which 207
few hundred to about 505
few hundred to nearly 202
few insects in which 56
few insects or birds 70
few islands of solid 45
few islands on which 50
few kernels of grain 123
few kernels of maize 41
few lessons in dancing 78
few lessons in drawing 389
few lessons in driving 91
few lessons in fencing 135
few lessons in latin 124
few lessons in music 116
few lessons in order 42
few lessons in voice 51
few lessons in which 60
few letters he wrote 477
few letters in which 318
few letters of thanks 47
few letters of which 96
few letters or words 213
few letters to folks 88
few letters to write 270
few lungfuls of fresh 44
few mammals in which 69
few managed to avoid 56
few managed to climb 42
few managed to enter 41
few managed to evade 60
few markets in which 255
few masters in italy 64
few matters in which 612
few matters of major 47
few matters of minor 65
few matters of which 92
few matters on which 730
few matters to which 103
few measures in order 43
few measures in which 124
few measures of grain 155
few measures of music 198
few measures of social 80
few members of either 1044
few members of ethnic 93
few members of every 68
few members of racial 57
few members of staff 563
few members of which 339
few mentions of women 45
few microns to about 98
few millions in money 83
few millions of acres 152
few millions of miles 192
few millions of money 180
few millions of others 134
few millions of people 462
few millions to spare 55
few minutes an indian 240
few minutes as nearly 122
few minutes as people 47
few minutes as shown 45
few minutes as though 269
few minutes at about 244
few minutes at every 111
few minutes at first 994
few minutes at lunch 100
few minutes at night 258
few minutes at table 64
few minutes by boiling 81
few minutes by ferry 76
few minutes by looking 55
few minutes by placing 66
few minutes by plane 45
few minutes by train 105
few minutes by walking 44
few minutes en route 49
few minutes he added 133
few minutes he again 344
few minutes he arose 201
few minutes he asked 592
few minutes he awoke 58
few minutes he began 1013
few minutes he broke 149
few minutes he burst 47
few minutes he calls 59
few minutes he ceased 142
few minutes he comes 208
few minutes he could 1489
few minutes he cried 75
few minutes he drove 92
few minutes he falls 98
few minutes he feels 51
few minutes he finds 54
few minutes he found 1110
few minutes he gazed 154
few minutes he hoped 43
few minutes he leaned 151
few minutes he looks 81
few minutes he might 322
few minutes he moved 170
few minutes he paced 73
few minutes he seems 41
few minutes he shook 86
few minutes he slept 65
few minutes he spent 211
few minutes he spoke 344
few minutes he sprang 85
few minutes he stood 1583
few minutes he stops 64
few minutes he takes 41
few minutes he tried 213
few minutes he turns 60
few minutes he would 6917
few minutes he wrote 56
few minutes in boiling 1349
few minutes in class 218
few minutes in clearing 58
few minutes in close 221
few minutes in court 104
few minutes in doubt 96
few minutes in either 95
few minutes in equal 70
few minutes in every 156
few minutes in fresh 45
few minutes in front 1080
few minutes in getting 131
few minutes in hopes 53
few minutes in looking 218
few minutes in order 2923
few minutes in passing 128
few minutes in quiet 156
few minutes in reaching 52
few minutes in running 118
few minutes in search 77
few minutes in sight 61
few minutes in small 132
few minutes in spite 70
few minutes in strong 78
few minutes in talking 55
few minutes in thinking 46
few minutes in total 121
few minutes in utter 46
few minutes in water 2215
few minutes in which 3915
few minutes in writing 83
few minutes is about 95
few minutes is fatal 42
few minutes is often 185
few minutes is quite 43
few minutes it again 145
few minutes it began 267
few minutes it ceased 83
few minutes it could 112
few minutes it might 98
few minutes it really 150
few minutes it seems 104
few minutes it takes 1343
few minutes it would 2751
few minutes my action 41
few minutes my father 439
few minutes my hands 40
few minutes my horse 67
few minutes my mother 381
few minutes my whole 47
few minutes no sound 41
few minutes of action 435
few minutes of acute 95
few minutes of agony 114
few minutes of arguing 96
few minutes of blind 45
few minutes of bliss 53
few minutes of boiling 397
few minutes of breathing 504
few minutes of brisk 171
few minutes of burning 87
few minutes of calling 41
few minutes of casting 45
few minutes of chaos 68
few minutes of chewing 47
few minutes of class 2185
few minutes of close 564
few minutes of coaxing 47
few minutes of cooking 3236
few minutes of cooling 205
few minutes of cutting 103
few minutes of daily 512
few minutes of dancing 221
few minutes of delay 187
few minutes of digging 372
few minutes of doubt 104
few minutes of drawing 55
few minutes of drill 47
few minutes of driving 797
few minutes of eight 291
few minutes of engine 91
few minutes of every 373
few minutes of extra 321
few minutes of feeding 239
few minutes of feeling 282
few minutes of first 103
few minutes of fishing 43
few minutes of fresh 215
few minutes of fussing 45
few minutes of getting 320
few minutes of glory 97
few minutes of grace 132
few minutes of groping 89
few minutes of group 79
few minutes of happy 66
few minutes of heated 148
few minutes of holding 97
few minutes of hugging 58
few minutes of jogging 99
few minutes of kissing 163
few minutes of kneading 72
few minutes of labor 88
few minutes of landing 254
few minutes of learning 97
few minutes of letting 61
few minutes of light 1356
few minutes of local 88
few minutes of looking 545
few minutes of meeting 1062
few minutes of milling 98
few minutes of morning 51
few minutes of music 455
few minutes of nearly 41
few minutes of nursing 147
few minutes of onset 70
few minutes of opening 215
few minutes of panic 116
few minutes of passing 62
few minutes of peering 41
few minutes of petting 40
few minutes of picking 84
few minutes of playing 741
few minutes of power 158
few minutes of probing 46
few minutes of pumping 100
few minutes of pushing 106
few minutes of putting 44
few minutes of quick 105
few minutes of quiet 4188
few minutes of rapid 202
few minutes of rather 93
few minutes of reaching 99
few minutes of resting 85
few minutes of rocking 128
few minutes of rough 45
few minutes of rubbing 140
few minutes of running 460
few minutes of search 60
few minutes of setting 141
few minutes of seven 210
few minutes of shaking 79
few minutes of sharing 87
few minutes of sharp 104
few minutes of sheer 75
few minutes of shock 89
few minutes of sitting 995
few minutes of sleep 1123
few minutes of small 1373
few minutes of smoking 57
few minutes of soaking 185
few minutes of social 139
few minutes of sound 52
few minutes of spare 149
few minutes of speaking 135
few minutes of stage 146
few minutes of staring 334
few minutes of steady 121
few minutes of steaming 47
few minutes of study 425
few minutes of sucking 46
few minutes of swift 41
few minutes of talking 723
few minutes of tense 288
few minutes of testing 170
few minutes of thinking 497
few minutes of tossing 49
few minutes of total 541
few minutes of trading 477
few minutes of tugging 40
few minutes of turning 66
few minutes of uneasy 77
few minutes of utter 95
few minutes of viewing 200
few minutes of waiting 2357
few minutes of walking 2033
few minutes of warming 80
few minutes of warmth 77
few minutes of warning 288
few minutes of washing 91
few minutes of which 107
few minutes of working 205
few minutes of writing 185
few minutes of yelling 48
few minutes on board 122
few minutes on either 81
few minutes on every 45
few minutes on shore 56
few minutes on stage 108
few minutes or after 309
few minutes or every 90
few minutes or hours 6945
few minutes or longer 1123
few minutes or maybe 88
few minutes or until 769
few minutes or within 76
few minutes so sharp 40
few minutes the action 434
few minutes the agent 72
few minutes the alarm 92
few minutes the barge 54
few minutes the bells 52
few minutes the birds 90
few minutes the black 289
few minutes the blaze 152
few minutes the blood 484
few minutes the blows 91
few minutes the board 59
few minutes the boats 197
few minutes the bolts 43
few minutes the brave 67
few minutes the cabin 50
few minutes the cable 55
few minutes the cells 78
few minutes the change 63
few minutes the chief 567
few minutes the child 481
few minutes the class 74
few minutes the clerk 114
few minutes the clock 149
few minutes the cloud 203
few minutes the coach 141
few minutes the color 131
few minutes the cooking 122
few minutes the count 178
few minutes the court 135
few minutes the cover 53
few minutes the craft 50
few minutes the crowd 515
few minutes the dance 109
few minutes the danger 55
few minutes the decks 77
few minutes the doors 218
few minutes the drawing 48
few minutes the drums 42
few minutes the enemy 998
few minutes the engine 354
few minutes the evening 51
few minutes the father 309
few minutes the feeling 85
few minutes the ferry 54
few minutes the field 132
few minutes the fight 182
few minutes the first 1128
few minutes the flame 138
few minutes the flask 45
few minutes the floor 89
few minutes the fluid 109
few minutes the force 89
few minutes the front 326
few minutes the gates 88
few minutes the girls 244
few minutes the glass 96
few minutes the grand 55
few minutes the green 115
few minutes the group 312
few minutes the guard 413
few minutes the guide 76
few minutes the hogan 50
few minutes the hopes 102
few minutes the horse 224
few minutes the hotel 49
few minutes the house 582
few minutes the indian 201
few minutes the inner 88
few minutes the judge 181
few minutes the large 107
few minutes the leader 86
few minutes the leaves 59
few minutes the light 856
few minutes the lines 78
few minutes the loads 50
few minutes the local 54
few minutes the major 95
few minutes the mayor 59
few minutes the meeting 111
few minutes the might 59
few minutes the money 108
few minutes the morning 43
few minutes the mother 492
few minutes the motor 143
few minutes the mules 49
few minutes the music 193
few minutes the negro 47
few minutes the night 448
few minutes the noise 240
few minutes the nurse 256
few minutes the older 46
few minutes the opening 40
few minutes the order 157
few minutes the others 149
few minutes the outer 136
few minutes the owner 112
few minutes the panting 45
few minutes the paper 174
few minutes the party 664
few minutes the people 181
few minutes the phone 292
few minutes the pilot 133
few minutes the place 516
few minutes the plane 262
few minutes the plate 74
few minutes the point 44
few minutes the power 81
few minutes the pulse 98
few minutes the queen 166
few minutes the quiet 128
few minutes the rebel 41
few minutes the right 67
few minutes the river 121
few minutes the royal 68
few minutes the rumor 76
few minutes the sails 114
few minutes the scene 316
few minutes the sharp 42
few minutes the ships 85
few minutes the shock 40
few minutes the short 45
few minutes the slave 51
few minutes the slide 125
few minutes the small 172
few minutes the smell 67
few minutes the smoke 344
few minutes the snake 50
few minutes the sound 1419
few minutes the space 52
few minutes the stage 205
few minutes the steps 58
few minutes the storm 293
few minutes the story 85
few minutes the stream 45
few minutes the strong 54
few minutes the sugar 41
few minutes the swift 48
few minutes the table 233
few minutes the tanks 45
few minutes the tiger 45
few minutes the tired 55
few minutes the trail 95
few minutes the train 1173
few minutes the tramp 44
few minutes the trees 71
few minutes the troop 57
few minutes the truck 96
few minutes the upper 55
few minutes the usual 60
few minutes the voice 439
few minutes the wagon 66
few minutes the walls 60
few minutes the water 2132
few minutes the waves 46
few minutes the weather 87
few minutes the whale 187
few minutes the wheel 62
few minutes the white 190
few minutes the whole 11700
few minutes the widow 64
few minutes the woman 623
few minutes the women 334
few minutes the woods 69
few minutes the words 52
few minutes the world 139
few minutes the worst 42
few minutes the yacht 54
few minutes to about 594
few minutes to adapt 83
few minutes to admit 51
few minutes to agree 59
few minutes to allow 3052
few minutes to appear 111
few minutes to apply 134
few minutes to avoid 380
few minutes to begin 220
few minutes to bleed 94
few minutes to blend 270
few minutes to breathe 625
few minutes to brief 174
few minutes to brown 399
few minutes to brush 86
few minutes to build 246
few minutes to carry 221
few minutes to catch 1688
few minutes to cause 67
few minutes to change 1389
few minutes to check 2160
few minutes to chill 91
few minutes to climb 156
few minutes to close 223
few minutes to count 54
few minutes to cover 284
few minutes to crawl 49
few minutes to create 567
few minutes to crisp 81
few minutes to cross 549
few minutes to draft 40
few minutes to drain 151
few minutes to dress 840
few minutes to drink 339
few minutes to drive 819
few minutes to eight 325
few minutes to empty 167
few minutes to engage 76
few minutes to enjoy 822
few minutes to enter 139
few minutes to every 80
few minutes to exert 42
few minutes to expel 463
few minutes to fetch 156
few minutes to flush 106
few minutes to focus 273
few minutes to force 49
few minutes to forty 45
few minutes to fully 119
few minutes to gather 992
few minutes to grasp 116
few minutes to greet 139
few minutes to hours 1537
few minutes to humor 68
few minutes to kneel 58
few minutes to knock 71
few minutes to laugh 63
few minutes to light 204
few minutes to lower 115
few minutes to match 50
few minutes to months 81
few minutes to nearly 153
few minutes to offer 114
few minutes to order 182
few minutes to pause 42
few minutes to phone 42
few minutes to place 408
few minutes to plant 198
few minutes to point 243
few minutes to press 66
few minutes to print 66
few minutes to prove 87
few minutes to quiet 261
few minutes to raise 105
few minutes to really 146
few minutes to refer 45
few minutes to reheat 61
few minutes to relax 1368
few minutes to renew 55
few minutes to repeat 110
few minutes to reply 88
few minutes to reread 154
few minutes to reveal 54
few minutes to rinse 59
few minutes to round 92
few minutes to savor 90
few minutes to search 186
few minutes to seven 639
few minutes to shake 167
few minutes to share 696
few minutes to sharp 97
few minutes to shift 59
few minutes to shoot 92
few minutes to smoke 113
few minutes to solve 165
few minutes to soothe 44
few minutes to spare 16507
few minutes to spend 422
few minutes to spread 49
few minutes to stand 170
few minutes to stare 133
few minutes to start 370
few minutes to state 126
few minutes to steady 93
few minutes to strip 54
few minutes to study 1317
few minutes to sweep 70
few minutes to touch 150
few minutes to trace 75
few minutes to track 77
few minutes to visit 676
few minutes to waste 51
few minutes to watch 1096
few minutes to water 115
few minutes to weeks 90
few minutes to weigh 44
few minutes to where 45
few minutes to which 64
few minutes to write 3618
few minutes we again 62
few minutes we began 166
few minutes we broke 40
few minutes we could 830
few minutes we drove 71
few minutes we found 964
few minutes we might 105
few minutes we moved 55
few minutes we shall 1231
few minutes we spend 47
few minutes we spent 112
few minutes we spoke 48
few minutes we stand 48
few minutes we stood 692
few minutes we swept 74
few minutes we would 974
few moments as people 42
few moments as though 601
few moments at every 41
few moments at first 118
few moments at night 102
few moments at which 60
few moments he added 281
few moments he again 113
few moments he arose 115
few moments he asked 413
few moments he began 582
few moments he broke 57
few moments he burst 58
few moments he ceased 77
few moments he comes 90
few moments he could 1440
few moments he cried 40
few moments he drove 58
few moments he found 685
few moments he gazed 176
few moments he leaned 107
few moments he might 192
few moments he moved 131
few moments he paced 169
few moments he shook 112
few moments he spent 100
few moments he spoke 317
few moments he sprang 41
few moments he stood 2289
few moments he stops 60
few moments he takes 49
few moments he tried 114
few moments he would 2575
few moments in boiling 236
few moments in calling 96
few moments in front 585
few moments in looking 79
few moments in order 1058
few moments in passing 52
few moments in quiet 177
few moments in smoky 51
few moments in spite 69
few moments in utter 90
few moments in water 168
few moments in which 3413
few moments in writing 113
few moments it again 42
few moments it began 132
few moments it might 62
few moments it seems 57
few moments it takes 311
few moments it would 807
few moments my father 125
few moments my mother 273
few moments no sound 52
few moments no trace 110
few moments of action 249
few moments of acute 58
few moments of agony 183
few moments of alarm 48
few moments of awful 108
few moments of beauty 62
few moments of bliss 503
few moments of breathing 160
few moments of brief 41
few moments of chaos 45
few moments of class 77
few moments of close 78
few moments of comic 76
few moments of daily 49
few moments of dazed 48
few moments of delay 230
few moments of digging 109
few moments of doubt 240
few moments of drama 101
few moments of every 98
few moments of feeling 252
few moments of first 41
few moments of fresh 96
few moments of getting 44
few moments of glory 346
few moments of grace 145
few moments of grave 42
few moments of happy 118
few moments of hasty 46
few moments of heated 43
few moments of holding 67
few moments of human 120
few moments of humor 58
few moments of inner 49
few moments of kicking 76
few moments of light 604
few moments of looking 179
few moments of meeting 370
few moments of music 66
few moments of night 142
few moments of panic 369
few moments of passing 55
few moments of pause 138
few moments of playing 99
few moments of power 162
few moments of pride 49
few moments of putting 56
few moments of quick 61
few moments of quiet 4227
few moments of rapid 138
few moments of rather 62
few moments of running 48
few moments of sharing 83
few moments of sharp 63
few moments of sheer 169
few moments of shock 169
few moments of sitting 114
few moments of sleep 823
few moments of small 317
few moments of sober 49
few moments of social 69
few moments of spare 132
few moments of staring 193
few moments of stark 44
few moments of steady 45
few moments of study 194
few moments of sweet 70
few moments of talking 78
few moments of tense 580
few moments of thinking 131
few moments of total 175
few moments of uneasy 119
few moments of utter 143
few moments of waiting 499
few moments of walking 107
few moments of warmth 106
few moments of which 181
few moments on board 46
few moments on stage 69
few moments or hours 446
few moments or longer 130
few moments the action 104
few moments the alarm 44
few moments the birds 44
few moments the black 109
few moments the blood 64
few moments the boats 64
few moments the breathing 65
few moments the change 57
few moments the chief 236
few moments the child 591
few moments the clerk 98
few moments the cloud 104
few moments the coach 58
few moments the color 72
few moments the count 42
few moments the court 42
few moments the crowd 343
few moments the danger 42
few moments the decks 43
few moments the dense 79
few moments the devil 50
few moments the doors 179
few moments the enemy 369
few moments the engine 106
few moments the father 177
few moments the feeling 77
few moments the field 41
few moments the fight 75
few moments the first 285
few moments the floor 40
few moments the fresh 42
few moments the front 126
few moments the girls 105
few moments the glass 41
