fan painted by watteau 65
few minutes the former 169
few minutes the french 574
few minutes the german 189
few minutes the greater 141
few minutes the ground 652
few minutes the guards 105
few minutes the guests 49
few minutes the horses 286
few minutes the hounds 96
few minutes the indians 277
few minutes the infant 282
few minutes the inside 44
few minutes the italian 41
few minutes the keeper 139
few minutes the ladies 78
few minutes the larger 47
few minutes the lately 53
few minutes the latter 814
few minutes the launch 132
few minutes the lawyer 51
few minutes the letter 89
few minutes the lights 243
few minutes the liquid 516
few minutes the little 1024
few minutes the lonely 77
few minutes the maiden 61
few minutes the market 40
few minutes the master 120
few minutes the matter 79
few minutes the morphia 47
few minutes the narrow 61
few minutes the needle 53
few minutes the number 88
few minutes the object 86
few minutes the office 57
few minutes the oldest 133
few minutes the orders 54
few minutes the papers 46
few minutes the patrol 43
few minutes the person 94
few minutes the police 821
few minutes the porter 96
few minutes the priest 145
few minutes the prince 195
few minutes the rabbit 83
few minutes the reaction 128
few minutes the reasons 53
few minutes the rebels 61
few minutes the report 134
few minutes the result 94
few minutes the school 117
few minutes the screen 44
few minutes the second 568
few minutes the shooting 85
few minutes the shouts 62
few minutes the shower 51
few minutes the signal 323
few minutes the silent 76
few minutes the silver 83
few minutes the solemn 42
few minutes the sounds 113
few minutes the speaker 42
few minutes the spirit 48
few minutes the squall 49
few minutes the square 214
few minutes the squire 41
few minutes the station 110
few minutes the steamer 112
few minutes the street 524
few minutes the surgeon 108
few minutes the system 46
few minutes the tables 49
few minutes the teacher 238
few minutes the tension 80
few minutes the thought 112
few minutes the troops 169
few minutes the valley 85
few minutes the vessel 392
few minutes the victim 109
few minutes the voices 106
few minutes the waiter 313
few minutes the wheels 49
few minutes the window 68
few minutes the wooden 88
few minutes the yellow 56
few minutes the younger 105
few minutes to absorb 414
few minutes to accept 60
few minutes to adjust 851
few minutes to admire 458
few minutes to almost 85
few minutes to another 108
few minutes to answer 2221
few minutes to arrange 333
few minutes to arrive 187
few minutes to assess 247
few minutes to assure 167
few minutes to attach 63
few minutes to attain 65
few minutes to attend 279
few minutes to become 739
few minutes to behold 60
few minutes to browse 224
few minutes to center 63
few minutes to choose 114
few minutes to commit 48
few minutes to confer 174
few minutes to convey 71
few minutes to decide 1148
few minutes to define 85
few minutes to detect 60
few minutes to devote 118
few minutes to digest 266
few minutes to dinner 44
few minutes to direct 130
few minutes to double 62
few minutes to effect 241
few minutes to elapse 284
few minutes to eleven 297
few minutes to enable 255
few minutes to ensure 477
few minutes to escape 106
few minutes to expose 45
few minutes to figure 1032
few minutes to finish 967
few minutes to follow 137
few minutes to forget 46
few minutes to glance 199
few minutes to handle 45
few minutes to harden 163
few minutes to induce 49
few minutes to inform 156
few minutes to insure 187
few minutes to listen 1034
few minutes to locate 648
few minutes to loosen 252
few minutes to master 100
few minutes to measure 93
few minutes to mention 51
few minutes to myself 717
few minutes to notice 255
few minutes to obtain 314
few minutes to orient 127
few minutes to permit 364
few minutes to peruse 205
few minutes to ponder 231
few minutes to realize 1899
few minutes to recall 265
few minutes to record 363
few minutes to reduce 416
few minutes to regain 746
few minutes to relate 87
few minutes to release 165
few minutes to remain 43
few minutes to remind 142
few minutes to remove 1521
few minutes to render 113
few minutes to repair 116
few minutes to report 202
few minutes to retain 53
few minutes to return 360
few minutes to review 2570
few minutes to revive 40
few minutes to saddle 66
few minutes to secure 128
few minutes to select 127
few minutes to settle 950
few minutes to shower 178
few minutes to simply 105
few minutes to sketch 159
few minutes to snatch 71
few minutes to soften 822
few minutes to something 87
few minutes to strike 41
few minutes to stroll 90
few minutes to summon 42
few minutes to survey 381
few minutes to thicken 227
few minutes to travel 99
few minutes to twelve 311
few minutes to twenty 229
few minutes to unload 99
few minutes to unpack 127
few minutes to unwind 151
few minutes to update 101
few minutes to verify 150
few minutes to wander 109
few minutes to wonder 51
few minutes we arrive 55
few minutes we became 128
few minutes we caught 121
few minutes we gained 52
few minutes we landed 113
few minutes we learned 103
few minutes we looked 80
few minutes we passed 263
few minutes we pulled 152
few minutes we pushed 52
few minutes we reached 1162
few minutes we seemed 46
few minutes we should 494
few minutes we soared 143
few minutes we stayed 60
few minutes we talked 251
few minutes we thought 117
few minutes we turned 175
few minutes we waited 57
few minutes we walked 140
few minutes we worked 75
few moments he almost 46
few moments he appears 50
few moments he became 484
few moments he breathed 107
few moments he called 188
few moments he caught 55
few moments he changed 42
few moments he closed 107
few moments he dashed 46
few moments he forgot 212
few moments he gained 41
few moments he handed 68
few moments he joined 49
few moments he lifted 125
few moments he looked 964
few moments he needed 41
few moments he nodded 86
few moments he opened 263
few moments he passed 111
few moments he paused 152
few moments he picked 63
few moments he played 66
few moments he pulled 159
few moments he pushed 64
few moments he raised 176
few moments he reached 240
few moments he rolled 57
few moments he seemed 613
few moments he should 57
few moments he simply 63
few moments he slowly 56
few moments he smiled 52
few moments he sought 47
few moments he stands 185
few moments he stared 343
few moments he stayed 57
few moments he talked 54
few moments he thought 433
few moments he turned 848
few moments he waited 85
few moments he walked 168
few moments he worked 50
few moments in another 69
few moments in dilute 50
few moments in earnest 53
few moments in narrow 42
few moments in prayer 654
few moments in silent 911
few moments in sullen 49
few moments in thought 347
few moments in watching 44
few moments it became 462
few moments it looked 355
few moments it opened 107
few moments it seemed 1311
few moments it turned 42
few moments my friend 90
few moments of actual 96
few moments of almost 78
few moments of anguish 61
few moments of anxious 226
few moments of battle 76
few moments of bitter 85
few moments of casual 127
few moments of chatting 51
few moments of climbing 42
few moments of crisis 54
few moments of debate 64
few moments of direct 50
few moments of earnest 161
few moments of effort 63
few moments of emotion 43
few moments of escape 83
few moments of fleeting 66
few moments of flight 165
few moments of fumbling 55
few moments of furious 74
few moments of further 140
few moments of gentle 62
few moments of honest 51
few moments of horror 69
few moments of hushed 50
few moments of levity 99
few moments of mental 211
few moments of mutual 93
few moments of passion 163
few moments of polite 211
few moments of prayer 525
few moments of regret 48
few moments of release 77
few moments of relief 399
few moments of repose 1365
few moments of sanity 61
few moments of screen 55
few moments of searching 370
few moments of serious 218
few moments of sexual 110
few moments of shared 155
few moments of silent 1816
few moments of solace 75
few moments of solemn 156
few moments of something 61
few moments of special 43
few moments of standing 108
few moments of stolen 172
few moments of studying 60
few moments of stupor 53
few moments of surely 80
few moments of tension 171
few moments of terror 263
few moments of thought 3175
few moments of violent 59
few moments of watching 596
few moments of wonder 42
few moments the animal 116
few moments the answer 63
few moments the attack 162
few moments the battle 246
few moments the blacks 43
few moments the bright 42
few moments the building 76
few moments the butler 50
few moments the church 55
few moments the clouds 63
few moments the column 53
few moments the doctor 297
few moments the double 61
few moments the driver 76
few moments the effect 62
few moments the eighty 53
few moments the entire 1204
few moments the events 54
few moments the farmer 51
few moments the female 47
few moments the fighting 120
few moments the figure 74
few moments the flames 280
few moments the forest 112
few moments the former 121
few moments the ground 143
few moments the horses 120
few moments the indians 132
few moments the ladies 66
few moments the latter 496
few moments the lights 129
few moments the liquid 138
few moments the little 512
few moments the lovers 55
few moments the master 364
few moments the medium 44
few moments the nature 69
few moments the palace 71
few moments the police 61
few moments the priest 70
few moments the prince 63
few moments the savory 40
few moments the screen 149
few moments the second 391
few moments the signal 113
few moments the sounds 72
few moments the speaker 89
few moments the square 44
few moments the strange 68
few moments the street 205
few moments the surgeon 50
few moments the teacher 57
few moments the tension 42
few moments the thought 40
few moments the thrilling 42
few moments the troops 102
few moments the vessel 137
few moments the voices 75
few moments the waiter 53
few moments the wooden 123
few moments the younger 76
few moments to absorb 337
few moments to accept 49
few moments to adjust 793
few moments to admire 308
few moments to another 333
few moments to answer 929
few moments to arrange 162
few moments to assess 173
few moments to assure 99
few moments to attend 103
few moments to become 445
few moments to bestow 41
few moments to boston 241
few moments to browse 75
few moments to center 102
few moments to choose 45
few moments to confer 77
few moments to convey 99
few moments to decide 375
few moments to define 40
few moments to devote 183
few moments to digest 298
few moments to direct 91
few moments to elapse 159
few moments to enable 73
few moments to ensure 104
few moments to escape 66
few moments to figure 332
few moments to finish 190
few moments to follow 59
few moments to forget 84
few moments to glance 133
few moments to inform 46
few moments to insure 49
few moments to listen 566
few moments to locate 219
few moments to master 47
few moments to myself 382
few moments to notice 274
few moments to obtain 100
few moments to orient 127
few moments to permit 54
few moments to peruse 47
few moments to ponder 220
few moments to realize 2151
few moments to recall 265
few moments to record 296
few moments to regain 737
few moments to relate 45
few moments to release 114
few moments to remind 95
few moments to remove 182
few moments to render 44
few moments to return 141
few moments to review 1036
few moments to secure 67
few moments to settle 369
few moments to sketch 68
few moments to soften 61
few moments to survey 336
few moments to unwind 51
few moments to wonder 48
few moments we looked 122
few moments we passed 95
few moments we reached 213
few moments we shared 41
few moments we should 115
few moments we stared 170
few moments we talked 66
few moments we thought 209
few moments we turned 44
few moments we waited 61
few moments we walked 61
few natives of england 109
few notices of former 73
few nuggets of wisdom 91
few objects in nature 245
few objects of copper 119
few objects of greater 102
few objects of special 74
few objects of vanity 141
few objects to excite 61
few objects to occupy 63
few offices to bestow 95
few opinions in common 83
few opinions on points 47
few opposed the spreading 42
few outside the church 56
few outside the circle 130
few outside the family 144
few outside the united 169
few oysters to market 73
few patches of arable 217
few patches of barley 76
few patches of clouds 40
few patches of coarse 77
few patches of cotton 102
few patches of forest 397
few patches of garden 49
few patches of gravel 117
few patches of ground 233
few patches of virgin 50
few patches of yellow 55
few pebbles of quartz 337
few pellets of sodium 90
few percent by volume 152
few percent by weight 228
few percent of carbon 67
few percent of copper 71
few percent of methane 52
few percent of normal 154
few percent of oxygen 56
few percent or better 80
few percent to almost 62
few perches of garden 40
few perhaps in number 77
few persons go through 44
few persons in almost 104
few persons in boston 47
few persons in england 537
few persons in europe 172
few persons in france 148
few persons in london 120
few persons in public 42
few persons in recent 42
few persons is another 75
few persons of common 45
few persons of cooler 45
few persons of family 208
few persons of fashion 124
few persons of genius 60
few persons of higher 47
few persons of little 42
few persons of special 40
few persons of tender 50
few persons or bodies 62
few persons or groups 197
few persons to become 48
few persons to remain 64
few phrases in english 273
few phrases in french 274
few phrases in german 99
few phrases in italian 48
few phrases of english 357
few phrases of french 210
few phrases of german 97
few phrases of greeting 42
few phrases of italian 97
few portions of europe 74
few prayers in english 42
few princes in europe 58
few princes to employ 124
few private or public 135
few realized the extent 121
few records of actual 58
few records of breeding 41
few records of events 45
few refused to accept 98
few remains of fossil 57
few remains of houses 40
few remains of painting 41
few remains of plants 49
few remarks in answer 135
few remarks in english 142
few remarks in french 51
few remarks in regard 756
few remarks of direct 64
few remarks on another 180
few remarks on behalf 76
few remarks on points 69
few remarks on recent 60
few remarks on special 42
few reports of actual 76
few reports of damage 48
few reports of direct 79
few reports of serious 157
few reports of severe 71
few reports of sexual 45
few repress the iranian 194
few rubbers of bridge 298
few samples at random 49
few samples of recent 41
few schools in england 101
few schools of higher 78
few schools of thought 318
few schools or school 105
few seconds by another 126
few seconds he became 113
few seconds he called 79
few seconds he caught 41
few seconds he closed 112
few seconds he forgot 98
few seconds he handed 50
few seconds he lifted 68
few seconds he looked 758
few seconds he needed 176
few seconds he nodded 107
few seconds he opened 180
few seconds he passed 74
few seconds he paused 131
few seconds he pulled 116
few seconds he raised 92
few seconds he reached 103
few seconds he rushed 58
few seconds he seemed 276
few seconds he simply 46
few seconds he slowly 40
few seconds he smiled 49
few seconds he stands 44
few seconds he stared 365
few seconds he stayed 82
few seconds he thought 347
few seconds he turned 367
