far away casement wanders 78
far more involved natures 43
far more laborious process 56
far more laudable purpose 58
far more likeness between 46
far more moderate compass 95
far more moderate penalty 43
far more moderate position 52
far more narrowly defined 113
far more narrowly focused 55
far more negative effects 43
far more numerous between 74
far more numerous british 42
far more numerous chinese 104
far more numerous classes 78
far more numerous company 87
far more numerous enemies 57
far more numerous members 62
far more numerous offspring 135
far more numerous savages 57
far more numerous smaller 70
far more numerous victims 55
far more oriented towards 145
far more perplexing problem 105
far more perplexing question 63
far more personal contact 42
far more personal freedom 99
far more positive effects 42
far more positive picture 112
far more positive results 128
far more positive towards 45
far more powerful because 123
far more powerful british 96
far more powerful concept 41
far more powerful current 105
far more powerful effects 139
far more powerful element 60
far more powerful enemies 112
far more powerful factors 140
far more powerful impulse 54
far more powerful machine 58
far more powerful message 61
far more powerful motives 103
far more powerful position 249
far more powerful princes 53
far more powerful sanction 49
far more probable solution 41
far more profound effects 145
far more profound problem 59
far more realistic picture 280
far more relevant question 80
far more rigorous climate 75
far more rigorous control 57
far more seriously damaged 66
far more seriously injured 159
far more seriously wounded 45
far more severely against 43
far more sinister purpose 182
far more sparsely settled 85
far more specific details 41
far more strictly limited 194
far more suitable husband 41
far more terrible scourge 44
far more terrible vengeance 116
far more tolerant towards 111
far more valuable because 98
far more valuable material 44
far more valuable results 93
far more valuable service 175
far more valuable treasure 47
far more vigorous efforts 44
far more vigorous measures 43
far such questions concern 148
far their authority extends 62
fear from external enemies 125
fear from external violence 115
fear from military ambition 113
fear those commanding talents 78
feat made possible because 41
few early christian writers 49
few early twentieth century 49
few good original stories 47
few great american artists 40
few have regarded marxism 105
few living american writers 117
few more advanced features 42
few more beautiful objects 60
few more comments regarding 41
few more detailed remarks 60
few more detailed studies 59
few more dramatic moments 62
few more fruitful sources 41
few more intimate friends 60
few more intimate strokes 93
few more iroquois attacks 51
few more personal details 72
few more practice sessions 51
few more questions brought 43
few more questions regarding 89
few more specific remarks 52
few more vigorous strokes 55
few most beautiful parrots 49
few most intimate friends 130
few north american species 191
few other american artists 46
few other american writers 111
few other domestic animals 65
few other intimate friends 202
few other literary figures 40
few other mammalian species 81
few other personal belongings 94
few other personal effects 73
few other personal friends 70
few other possible sources 44
few south american species 80
few very abundant species 60
few very intimate friends 332
few well designed studies 47
few well directed strokes 41
few well directed volleys 124
few were seriously injured 165
few were slightly wounded 64
few were troubled because 67
few will transmit progeny 335
few years conversing together 48
few years numerous studies 49
few years physical science 103
few years produced several 98
few years relations between 144
few young ferocious warriors 40
fit into american culture 334
fit into american society 1373
fit into internal storage 46
fit into japanese society 64
fit these elements together 46
fit your customer profile 151
fit your situation exactly 50
fix their relative position 54
fix your attention chiefly 41
fly into rebellion against 79
foes these champions contend 58
for acts directed against 72
for afro american studies 73
for aids patients because 67
for ansi american national 41
for arming merchant vessels 98
for asian american affairs 65
for asian american artists 84
for asian american clients 198
for asian american studies 2192
for asian american writers 90
for asian manpower studies 1643
for auto accident victims 125
for base isolation systems 41
for best juvenile mystery 170
for best possible results 64
for best supporting actress 7850
for bond formation between 70
for bond interest expense 123
for bringing criminal charges 159
for bringing everyone together 59
for bringing families together 74
for bringing students together 45
for bulk specific gravity 60
for call admission control 161
for care received outside 50
for cash balances depends 55
for cash payments journal 42
for cash receipts journal 60
for citing internet sources 73
for cost accounting systems 53
for cost reduction efforts 59
for data analysis because 96
for data analysis include 57
for data exchanges between 80
for data processing centers 48
for data processing service 65
for data processing support 69
for data processing systems 538
for data transfer between 1390
for down syndrome infants 46
for down syndrome screening 176
for drug delivery devices 43
for drug delivery research 114
for drug delivery systems 583
for drug treatment centers 52
for dual processing systems 139
for duly estimating success 67
for early adulthood anxiety 46
for early american history 2310
for early american studies 1198
for early christian history 79
for early christian studies 427
for early christian thinkers 71
for early christian worship 43
for early christian writers 125
for early clinical studies 66
for early contacts between 85
for early cultural exchange 59
for early diagnosis because 42
for early education research 604
for early keyboard studies 304
for early networking research 81
for early scottish history 42
for early twentieth century 208
for even children discern 56
for even moderate numbers 41
for even moderate success 83
for ever declaiming against 60
for ever hereafter peaceably 109
for ever hereafter persons 45
for ever intriguing against 40
for ever remained unknown 43
for ever struggling against 64
for evil disposed persons 70
for farm products because 68
for farm products depends 48
for farm products dropped 101
for fast chemical reactions 56
for fast passenger service 304
for fast passenger traffic 87
for fast transfer between 141
for file transfer between 263
for filing criminal charges 89
for filing financial reports 47
for filing separate returns 40
for fine valuable mineral 134
for five american dollars 41
for five straight minutes 68
for free commerce between 58
for free movement between 131
for fuel injection systems 96
for full communion between 63
for full equality between 220
for full financial support 68
for full military service 242
for full recourse against 416
for full recovery between 65
for full religious freedom 238
for full religious liberty 323
for gene delivery because 47
for gene transfer because 87
for gene transfer between 184
for gene transfer include 49
for gene transfer studies 399
for giving evidence against 321
for giving financial support 199
for giving informed consent 222
for giving judgment against 78
for good american dollars 69
for good citizens outside 49
for good clinical research 47
for good cosmetic results 65
for good customer service 531
for good internal control 167
for good personal hygiene 301
for good relations between 3390
for gram negative bacteria 322
for gram positive bacteria 116
for great customer service 116
for great financial success 40
for great military efforts 116
for great personal bravery 64
for great personal courage 88
for great physical exertion 157
for hard currency exports 100
for hard currency imports 162
for having absented himself 272
for having admitted rebecca 67
for having attached himself 56
for having children outside 62
for having confined himself 69
for having cosmetic surgery 127
for having declared against 61
for having declared himself 107
for having defended himself 82
for having enriched himself 46
for having formerly opposed 50
for having informed against 49
for having involved herself 44
for having involved himself 57
for having narrowly escaped 93
for having negative thoughts 51
for having offended against 296
for having original federal 50
for having perjured himself 66
for having proposed certain 68
for having publicly opposed 65
for having rebelled against 454
for having received letters 40
for having remained faithful 171
for having remained neutral 89
for having remained outside 45
for having rendered himself 46
for having revolted against 168
for having secretly married 45
for having suffered himself 235
for having supplied everything 73
for having unjustly accused 51
for health delivery systems 59
for health education classes 56
for health education efforts 74
for health education program 115
for health education research 76
for health education teachers 54
for health problems because 71
for health problems related 168
for health promotion efforts 107
for health promotion include 49
for health promotion program 71
for health promotion research 761
for health promotion studies 188
for health sciences research 140
for health services because 76
for health services marketing 108
for health services research 17025
for health services studies 382
for hearing disputes between 62
for hearing impaired infants 68
for hearing impaired persons 222
for heating purposes because 52
for heavy military traffic 86
for heavy passenger service 161
for heavy passenger traffic 47
for high affinity choline 138
for high altitude flights 221
for high altitude research 275
for high artistic quality 50
for high breakdown voltage 158
for high capacity digital 58
for high capacity storage 52
for high capacity systems 46
for high critical current 53
for high economic returns 40
for high literary quality 44
for high military budgets 41
for high military command 225
for high military studies 73
for high moisture content 224
for high pressure boilers 603
for high pressure mercury 59
for high pressure physics 172
for high pressure research 279
for high pressure service 222
for high pressure studies 80
for high pressure systems 143
for high pressure vessels 84
for high rayleigh numbers 79
for high redshift quasars 54
for high reynolds numbers 850
for high specific gravity 74
for high specific impulse 52
for hire purchase finance 51
for hiring minority workers 74
for home computer systems 57
for home delivery service 55
for home mortgage financing 78
for home nutrition support 751
for home security systems 102
for home treatment closely 43
for just relations between 54
for lady margaret beaufort 54
for land treatment systems 87
for late twentieth century 358
for leading protests against 58
for leaving richmond tonight 159
for less advanced classes 51
for less educated persons 46
for less educated workers 426
for less invasive surgery 44
for life sciences research 343
for load transfer between 71
for loss suffered because 50
for lost business profits 71
for mail delivery between 47
for making american foreign 45
for making ammonium nitrate 44
for making conscious choices 53
for making contacts between 44
for making critical choices 43
for making critical remarks 148
for making decisions affecting 327
for making decisions because 53
for making decisions between 90
for making decisions involving 134
for making decisions quickly 54
for making decisions regarding 1972
for making decisions related 267
for making detailed studies 71
for making economic choices 70
for making educated guesses 140
for making explicit certain 58
for making informed choices 484
for making intimate friends 40
for making mischief between 89
for making payments between 91
for making personal choices 86
for making personal contact 60
for making physical contact 48
for making positive choices 45
for making progress towards 189
for making provision against 290
for making specimen records 47
for making speeches against 76
for making speeches outside 40
for making synthetic diamonds 76
for making tradeoffs between 54
for male children because 42
for male clerical workers 71
for male subjects between 44
for many adoptive parents 69
for many ailments including 51
for many allergic reactions 51
for many american artists 288
for many american farmers 67
for many american parents 49
for many american workers 278
for many american writers 152
for many audience members 147
for many bacterial diseases 53
for many bacterial species 137
for many business schools 48
for many cellular reactions 44
for many cerebral palsied 63
for many chemical reactions 695
for many chemical species 60
for many children because 179
for many children between 64
for many clinical studies 42
for many commonly occurring 53
for many computer systems 143
for many criminal justice 91
for many cultural critics 65
for many dangerous diseases 84
for many developing country 294
for many disabled persons 146
for many domestic animals 74
for many domestic workers 75
for many electron systems 84
for many embedded systems 77
for many families because 113
for many feminist critics 89
for many feminist theorists 94
for many feminist writers 63
for many functions including 74
for many innocent persons 62
for many literary critics 128
for many lukewarm friends 75
for many mammalian species 127
for many managers because 57
for many materials including 73
for many medieval thinkers 43
for many medieval writers 53
for many nonlinear systems 63
for many observed features 49
for many patients because 178
for many patients receiving 41
for many patients suffering 380
for many physical systems 166
for many possible answers 57
for many potential clients 57
for many problems because 41
for many problems involving 164
for many problems related 63
for many products because 76
for many products including 105
for many projects because 42
for many projects involving 52
for many purposes according 43
for many purposes because 350
for many purposes besides 1669
for many purposes between 66
for many purposes equally 42
for many purposes including 846
for many purposes involving 46
for many purposes outside 67
for many purposes related 45
for many purposes requiring 110
for many purposes superior 86
for many religious persons 52
for many retarded persons 52
for many software systems 58
for many students because 307
for many synthetic reactions 56
for many threatened species 55
for many tropical species 92
for many twentieth century 86
for many valuable details 71
for many valuable lessons 58
for many valuable remarks 112
for many valuable thoughts 41
for many wildlife species 581
for mary earnestly desired 74
for mary washington college 176
for mass consumer markets 192
for mass protests against 50
for mass transfer between 367
for mass transfer effects 41
for mere external effects 40
for mere literary culture 44
for mere personal conceit 47
for mining manganese nodules 218
for more academic courses 40
for more academic freedom 47
for more academic research 49
for more accurate control 242
for more accurate details 40
for more accurate figures 79
for more accurate location 120
for more accurate measures 65
for more accurate product 67
for more accurate recording 129
for more accurate records 64
for more accurate reporting 74
for more accurate results 762
for more accurate studies 101
for more accurate targeting 54
for more adaptive behavior 71
for more adequate answers 48
for more adequate control 141
for more adequate financing 81
for more adequate library 56
for more adequate measures 72
for more adequate medical 126
for more adequate national 66
for more adequate research 68
for more adequate schools 40
for more adequate service 87
for more adequate support 189
for more advanced cancers 70
for more advanced classes 258
for more advanced control 63
for more advanced courses 1234
for more advanced degrees 76
for more advanced designs 53
for more advanced features 172
for more advanced language 105
for more advanced learners 297
for more advanced lessons 66
for more advanced material 109
for more advanced medical 53
for more advanced players 252
for more advanced research 223
for more advanced schooling 107
for more advanced schools 50
for more advanced science 45
for more advanced studies 1117
for more advanced systems 139
for more advanced versions 83
for more advanced workers 47
for more advanced writers 42
for more affluent persons 143
for more ambitious efforts 134
for more ambitious missions 59
for more ambitious schemes 106
for more ambitious studies 49
for more ambitious targets 58
for more artistic freedom 63
for more balanced regional 88
for more challenging material 71
for more clinical research 47
for more clinical studies 40
for more complete answers 123
for more complete control 188
for more complete details 809
for more complete medical 40
for more complete removal 129
for more complete reporting 46
for more complete reports 64
for more complete reviews 174
for more complete revival 42
for more complete studies 102
for more complete success 44
for more concrete measures 58
for more concrete results 57
for more contacts between 45
for more critical studies 58
for more decisive efforts 49
for more decisive measures 186
for more definite answers 70
for more definite results 67
for more detailed account 206
for more detailed answers 107
for more detailed aspects 53
for more detailed comment 256
for more detailed control 111
for more detailed figures 163
for more detailed inquiry 113
for more detailed material 64
for more detailed medical 48
for more detailed process 46
for more detailed product 64
for more detailed recording 79
for more detailed records 41
for more detailed regional 50
for more detailed reporting 214
for more detailed reports 156
for more detailed research 2063
for more detailed results 163
for more detailed reviews 461
for more detailed sources 43
for more detailed studies 2754
for more detailed surveys 161
for more distance between 62
for more distinct answers 118
for more draconian measures 61
for more dramatic effects 68
for more dramatic results 57
for more economic freedom 102
for more educated workers 485
for more education because 41
for more emotional support 103
for more equality between 112
for more evidence against 65
for more exchanges between 41
for more explicit details 74
for more extended comment 163
for more extended efforts 79
for more extended research 120
for more extended service 70
for more extended studies 118
for more financial support 547
for more flexible control 41
for more flexible exchange 109
for more flexible systems 94
for more forceful measures 138
for more frequent contact 192
for more frequent letters 52
for more frequent reports 76
for more frequent reviews 45
for more frequent service 93
for more frequent sessions 112
for more frequent updates 42
for more generous pensions 57
for more generous support 119
for more generous welfare 42
for more granular control 113
for more immediate decision 40
for more immediate results 192
for more informed choices 47
for more informed decision 432
for more intimate contact 434
for more intimate details 95
for more intimate gatherings 95
for more intimate moments 43
for more invasive studies 47
for more invasive surgery 56
for more merciful measures 41
for more militant tactics 73
for more military support 54
for more minority faculty 78
for more minority teachers 52
for more moderate measures 41
for more narrowly defined 406
for more narrowly focused 115
for more ordinary mortals 62
for more personal contact 244
for more personal control 90
for more personal details 65
for more personal freedom 358
for more personal liberty 47
for more personal matters 119
for more personal service 84
for more physical contact 54
for more positive control 95
for more positive efforts 41
for more positive measures 92
for more positive results 124
for more powerful devices 40
for more powerful systems 62
for more profound studies 64
for more punitive measures 104
for more realistic results 57
for more realistic systems 54
for more recently arrived 41
for more relevant research 58
for more religious freedom 168
for more rigorous control 95
for more rigorous measures 77
for more rigorous research 406
for more rigorous studies 146
for more sinister motives 55
for more specific answers 135
for more specific aspects 88
for more specific charges 44
for more specific classes 41
for more specific control 59
for more specific criteria 87
for more specific details 1369
for more specific factors 46
for more specific language 65
for more specific measures 161
for more specific research 185
for more specific results 59
for more specific searches 72
for more specific studies 236
for more valuable species 97
for more vigorous efforts 270
for more vigorous federal 45
for more vigorous measures 441
for more vigorous support 67
for most academic research 42
for most accurate results 178
for most aircraft missions 129
for most allergic reactions 58
for most american artists 44
for most american couples 46
for most american farmers 93
for most american workers 285
for most american writers 94
for most audience members 112
for most bacterial species 57
for most business letters 86
for most chemical reactions 428
for most chemical systems 41
for most children because 259
for most children between 108
for most clinical studies 99
for most commonly occurring 48
for most computer systems 511
for most criminal justice 52
for most developing country 168
for most disabled persons 46
for most domestic animals 118
for most economic sectors 47
for most elective offices 70
for most elements present 83
for most employed persons 58
for most families because 58
for most mammalian species 161
for most managers because 45
for most nonlinear systems 44
for most ordinary mortals 63
for most patients because 281
for most patients following 43
for most patients receiving 80
for most patients requiring 135
for most patients suffering 87
for most physical systems 117
for most problems involving 99
for most purposes although 66
for most purposes because 358
for most students because 165
for most tropical species 81
for most wildlife species 83
for moving materials between 69
for moving pictures experts 143
for much conflict between 52
for much detailed research 47
for much fruitful research 41
for much original research 50
for much physical exertion 63
for much valuable counsel 56
for much valuable material 482
for much valuable research 145
for north american affairs 2347
for north american capital 61
for north american college 46
for north american culture 65
for north american defense 88
for north american exports 48
for north american mammals 99
for north american markets 155
for north american service 69
for north american society 110
for north american species 272
for north american studies 757
for north american systems 44
for north american workers 67
for north atlantic convoys 106
for north atlantic service 84
for north cascades national 77
for ongoing financial support 75
for only eighteen dollars 71
for only eighteen minutes 58
for open conflict between 126
for open rebellion against 211
for open reduction include 64
for open syllable lengthening 89
for other american writers 74
for other audience members 71
for other backward classes 1978
for other bacterial diseases 43
for other bacterial species 102
for other caribbean islands 108
for other chemical reactions 212
for other children because 51
for other computer systems 158
for other criminal justice 91
for other database objects 80
for other developing country 123
for other disabled persons 81
for other domestic animals 238
for other domestic species 54
for other economic factors 66
for other economic sectors 335
for other elective offices 146
for other employee benefit 95
for other essential imports 44
for other etiologic factors 57
for other expenses related 50
for other financial markets 41
for other industry sectors 58
for other mammalian species 270
for other membrane systems 51
for other offenses against 83
for other personal matters 40
for other personal service 51
for other physical systems 65
for other possible answers 56
for other possible effects 44
for other possible factors 185
for other possible sources 342
for other possible victims 53
for other potential sources 143
for other potential victims 52
for other problems involving 74
for other problems related 59
for other products because 61
for other products besides 52
for other products including 40
for other projects because 42
for other property differing 208
for other purposes according 47
for other purposes because 297
for other purposes besides 2130
for other purposes between 78
for other purposes equally 50
for other purposes include 46
for other purposes including 472
for other purposes involving 49
for other purposes outside 235
for other purposes related 191
for other purposes requiring 309
for other purposes subject 53
for other relations between 51
for other relevant factors 513
for other religious beliefs 71
for other religious objects 42
for other religious systems 51
for other respects against 46
for other reynolds numbers 65
for other services including 65
for other services offered 50
for other software systems 41
for other subjects besides 44
for other systemic diseases 56
for other variables affecting 44
for other variables including 70
for other variables related 61
for other wildlife species 76
for over eighteen hundred 711
for over fourteen hundred 275
for over nineteen hundred 369
for paid domestic workers 60
for past criminal conduct 65
for past economic slavery 50
for past military service 50
for past offenses against 137
for poor children attending 51
for poor children between 42
for poor customer service 205
for poor helpless females 45
for poor relations between 106
for poor sixpence promise 122
for post graduate courses 57
for post graduate studies 353
for prior criminal conduct 80
for prior informed consent 368
for pure physical pleasure 53
for race relations research 139
for radio audience research 164
for rail passenger service 267
for risk reduction measures 171
for road accident victims 130
for said railroad company 90
for sale involves repeated 586
for sick children between 74
for sick children glasgow 58
for sick children research 136
for sick children toronto 1003
for single adoptive parents 787
for single electron capture 83
for single precision numbers 47
for site selection include 44
for size analysis because 59
for skin breakdown because 48
for slum clearance schemes 90
for soil moisture between 41
for soil moisture content 290
for soil moisture storage 73
for some abstract concept 75
for some adoptive parents 62
for some agreeable purpose 48
for some allergic reactions 55
for some american friends 61
for some american writers 44
for some aromatic essence 68
for some aromatic vinegar 47
for some artistic purpose 77
for some audience members 163
for some authentic account 48
for some bacterial species 64
for some beautiful palaces 60
for some business purpose 638
for some chemical reactions 228
for some childish offense 44
for some children because 229
for some christian friends 40
for some commonly occurring 80
for some computer systems 66
for some concluding remarks 139
for some conflict between 59
for some criminal offense 211
for some criminal purpose 121
for some critical comment 59
for some critical remarks 193
for some decisive measures 54
for some definite purpose 5318
for some definite service 158
for some detailed comment 44
for some developing country 80
for some disabled persons 111
for some distance against 85
for some distance anterior 44
for some distance because 78
for some distance between 1298
for some distance eastward 390
for some distance following 59
for some distance follows 70
for some distance forward 80
for some distance inwards 106
for some distance outside 944
for some distance outward 193
for some distance perhaps 56
for some distance together 153
for some distance towards 935
for some distance upstream 875
for some distance upwards 503
for some distinct purpose 362
for some domestic animals 68
for some domestic misdeed 62
for some domestic purpose 389
for some domestic workers 45
for some dramatic gesture 47
for some dramatic purpose 43
for some economic benefit 43
for some economic purpose 106
for some economic sectors 78
for some eighteen hundred 217
for some emotional support 62
for some enormous drained 116
for some enormous geologic 64
for some entirely unknown 40
for some essential features 57
for some essential purpose 75
for some expected arrival 41
for some external purpose 184
for some external support 50
for some families because 95
for some feminist critics 63
for some financial support 357
for some fourteen hundred 203
for some graduate student 40
for some harmless purpose 91
for some imagined offense 100
for some immediate decision 67
for some immediate purpose 353
for some improper conduct 57
for some improper purpose 393
for some indirect purpose 58
for some innocent purpose 106
for some intended purpose 60
for some internal trouble 49
for some judicious remarks 88
for some laudable purpose 62
for some literary critics 46
for some malicious purpose 102
for some mammalian species 50
for some military offense 88
for some military purpose 237
for some military service 87
for some movement between 45
for some movement towards 41
for some mystical purpose 53
for some nameless purpose 54
for some narrowly defined 96
for some nefarious purpose 1447
for some negative effects 40
for some nineteen hundred 52
for some nobleman brought 41
for some optimism regarding 65
for some original research 50
for some patients because 255
for some patients following 40
for some patients receiving 62
for some patients suffering 96
for some personal belongings 45
for some personal benefit 170
for some personal contact 72
for some personal details 77
for some personal purpose 135
for some personal quality 58
for some personal service 126
for some physical ailment 102
for some physical contact 108
for some physical systems 49
for some positive effects 42
for some positive function 45
for some positive integer 2752
for some positive numbers 61
for some positive purpose 43
for some positive results 74
for some possible answers 54
for some possible romance 99
for some possible solution 54
for some problems involving 50
for some progress towards 52
for some purposes because 193
for some purposes between 56
for some purposes superior 142
for some religious beliefs 65
for some religious purpose 1475
for some religious service 103
for some romantic charity 51
for some security against 97
for some selected species 47
for some selected stations 50
for some shameful moments 75
for some sinister purpose 2149
for some specific aspects 72
for some specific behavior 66
for some specific classes 71
for some specific details 90
for some specific diseases 77
for some specific features 68
for some specific function 248
for some specific objects 44
for some specific occasion 163
for some specific problem 156
for some specific product 93
for some specific project 89
for some specific purpose 16256
for some specific quality 62
for some specific relation 52
for some specific research 70
for some specific sectors 61
for some specific service 148
for some specific systems 55
for some specific vocation 63
for some speeches uttered 72
for some straight answers 87
for some stranded treasure 45
for some strictly increasing 60
for some students because 274
for some suitable function 41
for some suitable occasion 50
for some supposed mistake 112
for some supposed neglect 45
for some supposed service 69
for some symbolic purpose 45
for some tropical species 60
for some ultimate purpose 153
for some unlawful purpose 580
for some unstated purpose 49
for some valuable purpose 287
for some valuable remarks 89
for some virtuous purpose 43
for some wildlife species 200
for south american cocaine 187
for south american freedom 93
for south american liberty 42
for south american mammals 53
for south american markets 123
for south american service 83
for south carolina college 102
for star formation studies 84
for such aberrant behavior 43
for such activity because 54
for such analysis because 94
for such apparent neglect 49
for such artistic culture 57
for such aversive measures 50
for such beggarly enemies 46
for such calendar quarter 241
for such childish behavior 62
for such complete success 67
for such delicate matters 60
for such detailed studies 80
for such domestic animals 52
for such draconian measures 70
for such economic damages 58
for such essential matters 61
for such financial support 61
for such generous conduct 63
for such graceful aspects 72
for such helpless animals 50
for such immediate medical 297
for such improper conduct 51
for such indirect effects 55
for such infamous conduct 94
for such intimate contact 40
for such kindness towards 121
for such laudable objects 49
for such literary figures 47
for such materials because 40
for such military service 103
for such negative effects 69
for such occasions chiefly 42
for such offenses against 51
for such patients because 127
for such patients include 77
for such payments subject 62
for such personal contact 42
for such personal matters 46
for such personal service 57
for such positions because 51
for such positive results 47
for such problems because 66
for such products because 71
for such programs because 60
for such programs include 71
for such projects because 51
for such purposes according 81
for such purposes against 74
for such purposes because 967
for such purposes between 54
for such purposes depends 107
for such purposes include 160
for such purposes remains 46
for such purposes usually 130
for such relations between 95
for such relevant factors 176
for such security measures 73
for such separate answers 46
for such services because 152
for such services becomes 40
for such services between 41
for such services remains 55
for such services usually 47
for such sinecure offices 86
for such specific purpose 168
for such succeeding taxable 523
for such treatment because 105
for such treatment include 64
for such unlawful purpose 65
for such unseemly behavior 44
for such unseemly conduct 51
for taking adequate measures 78
for taking decisions affecting 115
for taking decisions regarding 99
for taking decisive measures 40
for taking immediate measures 57
for taking military measures 52
for taking positive measures 48
for taking specific gravity 96
for taking suitable measures 54
for taking vigorous measures 78
for test purposes because 58
for their aberrant behavior 55
for their abnormal behavior 62
for their absolute loyalty 94
for their academic ability 104
for their academic careers 131
for their academic classes 41
for their academic courses 48
for their academic efforts 72
for their academic failure 89
for their academic freedom 72
for their academic program 47
for their academic prowess 42
for their academic studies 104
for their academic success 423
for their academic support 169
for their accounting systems 41
for their acquired outlets 98
for their activity against 397
for their adequate solution 90
for their adequate support 115
for their adoptive parents 119
for their advanced culture 41
for their advanced degrees 152
for their advanced studies 103
for their agitation against 65
for their agreeable manners 69
for their alkaloid content 50
for their american brethren 110
for their american brothers 48
for their american cousins 119
for their american friends 127
for their anabolic effects 89
for their animated plagues 46
for their antipathy towards 79
for their apparent ability 115
for their apparent absence 119
for their apparent failure 262
for their apparent freedom 47
for their apparent neglect 109
for their apparent purpose 41
for their apparent success 141
for their artistic ability 108
for their artistic creations 103
for their artistic efforts 68
for their artistic quality 334
for their artistic talents 174
for their assembling together 60
for their assigned missions 56
for their assigned position 80
for their assigned stations 59
for their assigned targets 62
for their atrocious conduct 51
for their attempts against 45
for their attention towards 51
for their attitude towards 1169
for their bargaining position 49
for their beautiful country 116
for their beautiful designs 64
for their beautiful flowers 450
for their beautiful gardens 112
for their beautiful language 41
for their beautiful plumage 196
for their beautiful pottery 76
for their beautiful scenery 339
for their beautiful variety 46
for their brightly colored 576
for their brilliant conduct 58
for their brilliant flowers 74
for their brilliant plumage 227
for their brilliant success 50
for their brilliant victory 59
for their business ability 162
for their business affairs 95
for their business because 70
for their business careers 62
for their business clients 137
for their business conduct 42
for their business success 253
for their business venture 86
for their campaign against 772
for their campaign efforts 51
for their campaign support 59
for their cannibal larders 98
for their ceaseless efforts 125
for their ceaseless support 45
for their cheerful support 116
for their chemical content 285
for their chemical reactions 46
for their childish behavior 50
for their children according 222
for their children against 167
for their children although 90
for their children amounts 90
for their children attending 156
for their children because 4972
for their children becomes 54
for their children between 138
for their children depends 62
for their children despite 177
for their children following 66
for their children include 71
for their children including 66
for their children outside 572
for their children parents 52
for their children provide 53
for their children reflect 42
for their children regarding 80
for their children remains 40
for their children schools 626
for their children together 99
for their children usually 92
for their christian beliefs 213
for their christian brethren 104
for their christian brothers 76
for their christian charity 81
for their christian devotion 45
for their christian fellows 47
for their christian masters 80
for their christian virtues 140
for their christian witness 75
for their clinical effects 64
for their clinical studies 58
for their clinical utility 101
for their collegial support 83
for their colorful flowers 138
for their colossal statues 42
for their combined effects 151
for their combined efforts 224
for their commanding general 107
for their commanding officer 560
for their comments regarding 141
for their companion animals 99
