fan which circulates air 42
for every university and 41
for exact comparison with 70
for exact definitions and 60
for exact description and 41
for exact information and 101
for exact measurement and 147
for exact observation and 154
for extra allowances for 43
for extra durability and 48
for extra information and 65
for facial expressions and 285
for facial expressions that 128
for facial recognition and 71
for false accusations and 69
for false information and 52
for false information with 42
for false statements and 233
for false statements that 192
for farming activities and 101
for farming implements and 153
for fecal leukocytes and 81
for fetal metabolism and 55
for fewer candidates than 77
for field activities and 53
for field application and 85
for field assistance and 249
for field cultivation and 40
for field experience and 83
for field instruction and 53
for field observation and 100
for field preparation and 147
for field supervision and 81
for filling containers with 64
for filling mattresses and 123
for final acceptance and 90
for final acceptance with 49
for final adjustment and 109
for final assessment and 63
for final consumption and 481
for final consumption are 137
for final consumption but 82
for final corrections and 40
for final discussions and 60
for final discussions with 47
for final disposition and 64
for final examination and 275
for final negotiations with 85
for final preparation and 158
for final preparation for 176
for final publication and 53
for final settlement and 182
for final settlement with 91
for finding employment and 167
for finding employment are 44
for finding employment for 898
for finding information and 339
for finding information are 43
for finding information for 66
for finding information that 216
for first impressions and 46
for first impressions are 118
for first principles and 260
for first principles that 113
for first publication and 69
for first responders and 229
for fishing expeditions and 47
for fixed categories and 80
for fixed facilities and 47
for fixed investment and 276
for fixed investment are 93
for fixed investment was 60
for flame resistance and 57
for fleet management and 59
for flood management and 91
for fluid consumption and 60
for fluid management and 54
for fluid restriction and 44
for force management and 299
for forming associations and 45
for forming connections with 40
for forming statements and 83
for frank discussions with 64
for fresh adventures and 50
for fresh approaches and 83
for fresh consumption and 225
for fresh consumption are 146
for fresh examination and 42
for fresh experience and 99
for fresh information and 69
for fresh inspiration and 81
for fresh investment and 47
for fresh legislation and 42
for fresh negotiations with 150
for fresh vegetables and 2185
for fresh vegetables are 55
for fresh vegetables for 40
for fresh vegetables was 43
for fruit cultivation and 49
for gaining acceptance and 110
for gaining acceptance for 116
for gaining confidence and 61
for gaining distinction and 76
for gaining employment and 43
for gaining experience and 268
for gaining experience with 137
for gaining familiarity with 194
for gaining information and 364
for gaining information for 45
for gaining information that 93
for gaining recognition and 104
for gaining recognition for 58
for gaining visibility and 49
for gaudy brightness and 44
for george balanchine and 46
for george stephenson and 40
for getting acquainted and 213
for getting acquainted with 1884
for getting information and 421
for getting information for 91
for getting information out 643
for getting information that 211
for given industries and 42
for given parameters and 44
for given technology and 50
for glass containers and 88
for godly consolation and 44
for gothic literature and 45
for grace sufficient for 62
for grain boundaries and 61
for grain cultivation and 84
for grain refinement and 133
for grant assistance for 53
for grave experiment and 71
for greek literature and 247
for greek literature had 54
for greek literature was 71
for greek philosophy and 379
for greek philosophy was 49
for green vegetables and 173
for gross immorality and 45
for gross investment and 78
for gross investment are 41
for gross misconduct and 231
for gross negligence and 639
for group acceptance and 198
for group activities and 610
for group activities are 63
for group activities for 57
for group activities that 227
for group activities with 44
for group composition and 53
for group conformity and 78
for group continuity and 44
for group cooperation and 145
for group counselors and 50
for group discussions and 595
for group discussions with 68
for group experience and 47
for group instruction and 216
for group interaction and 480
for group interaction that 91
for group management and 79
for group measurement and 63
for group membership and 499
for group membership are 164
for group membership can 59
for group membership may 41
for group membership that 103
for group membership was 57
for group recognition and 118
for group solidarity and 468
for growing industries and 53
for growing populations and 123
for growing vegetables and 1169
for growing vegetables for 188
for growth industries and 40
for growth management and 93
for growth orientation and 106
for growth retardation and 124
for growth stimulation and 42
for guest appearances and 43
for guest appearances with 61
for guiding principles and 83
for guiding principles for 81
for harsh discipline and 60
for harsh punishment for 76
for healthy competition and 119
for healthy lifestyles and 71
for healthy volunteers and 49
for hindu nationalism and 64
for hindu philosophy and 62
for holding conference with 41
for holding discussions and 50
for holding discussions with 134
for holding exhibitions and 42
for holding information for 56
for holding information that 84
for holding negotiations with 43
for hotel management and 203
for house candidates and 127
for house connections and 62
for house decorations and 44
for housing allowances and 74
for housing assistance and 205
for housing assistance are 45
for housing assistance for 72
for housing associations and 163
for housing associations was 51
for housing facilities and 62
for housing facilities for 69
for housing investment and 62
for housing management and 133
for housing segregation and 42
for human activities and 388
for human activities are 65
for human activities that 145
for human adjustment and 42
for human aspirations and 88
for human betterment and 565
for human betterment are 96
for human betterment but 44
for human betterment can 57
for human betterment has 52
for human betterment one 61
for human betterment that 284
for human betterment was 53
for human brotherhood and 238
for human capacities and 55
for human consumption and 22254
for human consumption any 473
for human consumption are 2231
for human consumption being 133
for human consumption but 1134
for human consumption can 555
for human consumption does 136
for human consumption due 257
for human consumption each 43
for human consumption for 566
for human consumption had 154
for human consumption has 804
for human consumption may 703
for human consumption nor 79
for human consumption not 54
for human consumption off 194
for human consumption per 58
for human consumption than 378
for human consumption that 1090
for human consumption they 42
for human consumption was 1089
for human consumption with 308
for human cooperation and 140
for human cooperation with 48
for human cultivation and 43
for human degradation and 45
for human destruction and 45
for human difference and 41
for human efficiency and 79
for human enterprise and 59
for human excellence and 99
for human experience and 565
for human experience that 114
for human exploration and 104
for human fellowship and 268
for human friendship and 49
for human government and 130
for human habitations and 194
for human imagination and 83
for human interaction and 824
for human interaction are 57
for human interaction that 195
for human interaction with 445
for human limitations and 70
for human management and 40
for human metabolism and 63
for human observation and 80
for human populations and 152
for human populations are 98
for human populations than 71
for human populations that 102
for human prosperity and 161
for human psychology and 95
for human rationality and 65
for human recognition and 94
for human retrovirus lav 348
for human sacrifices and 120
for human sacrifices are 55
for human sacrifices was 47
for human settlement and 792
for human settlement are 66
for human settlement than 83
for human sinfulness and 91
for human solidarity and 228
for human solidarity are 42
for human sustenance and 367
for human tenderness and 47
for human therapeutic use 451
for human variability and 46
for human wickedness and 54
for human wickedness has 47
for hunger eradication and 65
for hunting expeditions and 78
for image acquisition and 547
for image compression and 328
for image compression are 73
for image management and 54
for image recognition and 93
for image restoration and 161
for indian enterprise had 75
for indian friendship and 59
for indian industries and 70
for indian literature and 55
for indian nationalism and 335
for indian nationalism was 48
for indian philosophy and 123
for indian scientists and 52
for inner consolation and 110
for inner experience and 55
for inner exploration and 71
for input information and 44
for input parameters and 104
for irish discontent was 43
for irish immigrants and 102
for irish immigrants was 52
for irish industries and 56
for irish literature and 67
for irish nationalism and 280
for irish neutrality and 49
for issuing regulations and 75
for joint activities and 109
for joint activities with 81
for joint assessment and 55
for joint committees and 45
for joint cultivation and 57
for joint discussions and 78
for joint discussions with 53
for joint electorate with 48
for joint exploration and 200
for joint investment and 68
for joint management and 147
for joint negotiations with 100
for joint publication with 48
for judging applicants for 91
for judging individual and 41
for junior executives and 83
for juror competence and 113
for keeping assailants out 51
for keeping foreigners out 46
for keeping physically fit 235
for known quantities and 58
for korean unification and 45
for labor discipline and 88
for labor efficiency and 79
for labor legislation and 973
for labor legislation for 59
for labor legislation had 134
for labor legislation has 147
for labor legislation that 107
for labor legislation was 362
for labor organizers and 61
for large amplitudes and 42
for large assemblies and 47
for large businesses and 246
for large businesses that 88
for large businesses with 100
for large capacities and 113
for large collections and 62
for large deflections and 57
for large government and 44
for large industries and 115
for large investment and 51
for large landowners and 124
for large landowners who 51
for large orchestras and 52
for large plantations and 52
for large populations and 195
for large populations are 63
for large populations with 41
for large quantities and 368
for large quantities are 120
for large quantities for 49
for large quantities may 53
for large quantities than 78
for large quantities this 43
for large structures and 185
for large structures are 43
for large structures with 63
for large telescopes and 58
for large transports and 43
for lasting friendship and 81
for lasting friendship with 51
for later comparison and 204
for later comparison with 1333
for later consumption and 134
for later correlation with 78
for later discussions and 100
for later discussions with 64
for later educational and 76
for later encounters with 94
for later examination and 264
for later exploration and 57
for later generations and 298
for later generations his 42
for later generations than 76
for later generations that 147
for later generations was 98
for later generations who 188
for later interviews with 40
for later legislation and 43
for later negotiations with 104
for later observation and 65
for later publication and 42
for later references see 44
for latin literature and 58
for latin literature was 49
for league membership was 51
for learning activities and 183
for learning activities are 42
for learning activities for 42
for learning activities that 442
for learning consistent with 41
for learning disability and 71
for learning disability for 649
for learning information and 42
for learning mathematics and 183
for learning mathematics are 49
for learning objectives and 87
for learning strategies and 94
for learning vocabulary and 71
for legal assistance and 456
for legal assistance are 55
for legal assistance for 211
for legal assistance was 66
for legal assistance with 86
for legal assistants and 106
for legal immigrants and 198
for legal immigrants who 193
for legal immigration and 70
for legal information and 182
for legal precedents and 61
for legal principles and 84
for legal procedures and 117
for legal protections for 55
for legal recognition and 413
for legal recognition for 54
for legal recognition that 49
for legal recognition was 49
for legal safeguards for 61
for legal subtleties and 48
for lengthy discussions and 72
for lengthy discussions with 118
for light housekeeping and 129
for light industries and 148
for light literature and 55
for light microscopy and 991
for light microscopy are 222
for light microscopy but 63
for light microscopy can 98
for light microscopy has 46
for light microscopy using 51
for light microscopy was 146
for light microscopy with 141
for light propagation and 41
for linear measurement and 61
for linear measurement using 56
for linking assessment and 58
for linking individual and 70
for lipid metabolism and 45
for lived experience and 52
for liver complaints and 86
for liver dysfunction and 44
for liver metastases and 67
for liver metastases using 70
for local activities and 143
for local activities that 41
for local adaptations and 41
for local adjustment and 44
for local anesthetics and 121
for local application and 211
for local application are 64
for local assemblies and 86
for local assessment and 42
for local associations and 80
for local authorities and 3036
for local authorities are 233
for local authorities but 88
for local authorities for 115
for local authorities had 51
for local authorities has 77
for local authorities may 42
for local authorities not 48
for local authorities than 54
for local authorities that 301
for local authorities was 224
for local authorities who 228
for local authorities with 204
for local businesses and 1354
for local businesses that 184
for local candidates and 102
for local candidates for 40
for local candidates who 44
for local circulation and 82
for local connections and 54
for local consumption and 15479
for local consumption are 672
for local consumption being 46
for local consumption but 770
for local consumption can 117
for local consumption for 143
for local consumption had 56
for local consumption has 525
for local consumption may 117
for local consumption than 126
for local consumption that 128
for local consumption was 552
for local consumption with 131
for local cooperation and 48
for local currencies and 74
for local deliveries and 92
for local disposition and 167
for local educational and 48
for local elementary and 134
for local employment and 271
for local enterprise and 91
for local experience and 42
for local facilities and 50
for local governance and 252
for local government act 106
for local government and 8548
for local government are 343
for local government but 139
for local government can 79
for local government for 393
for local government had 221
for local government has 492
for local government may 209
for local government tax 49
for local government than 160
for local government that 396
for local government use 141
for local government was 911
for local government who 84
for local government with 140
for local grievances and 52
for local industries and 526
for local information and 300
for local initiatives and 324
for local investment and 124
for local landowners and 90
for local legislation and 44
for local management and 223
for local newspapers and 704
for local politicians and 699
for local politicians who 100
for local populations and 216
for local recurrence and 546
for local recurrence are 63
for local recurrence but 60
for local recurrence was 43
for local scientists and 61
for local supervision and 40
for local tenderness and 72
for lodging complaints and 70
for longer maturities and 95
for longer maturities than 63
for loose connections and 303
for lower velocities and 48
for loyal cooperation with 56
for lunar exploration and 43
for maize cultivation and 53
for major activities and 52
for major alterations and 67
for major ceremonies and 57
for major components and 116
for major currencies and 43
for major currencies are 52
for major depressive and 58
for major industries and 140
for major innovations and 50
for major investment and 55
for major legislation and 99
for major newspapers and 289
for major renovations and 61
for major scientific and 51
for major structural and 79
for manly directness and 109
for manly simplicity and 75
for marie antoinette and 282
for marie antoinette had 68
for marie antoinette was 111
for meeting individual and 102
for meeting objectives and 60
for metal composites and 65
for metal dissolution and 56
for metal implements and 47
for method parameters and 65
for minor alterations and 72
for minor characters and 48
for minor complaints and 86
for minor corrections and 127
for minor infractions and 316
for minor infractions that 118
for minor infractions was 40
for minor procedures and 94
for missing information and 165
for mixed continuous and 102
for mixed residential and 117
for model calibration and 582
for model calibration are 47
for model comparison and 80
for model formulation and 94
for model parameters and 136
for model parameters are 165
for model parameters that 93
for money launderers and 42
for money management and 134
for months barefooted and 40
for months beforehand and 65
for moral approbation and 70
for moral commitment and 66
for moral cultivation and 47
for moral discipline and 352
for moral earnestness and 71
for moral edification and 102
for moral excellence and 191
for moral exhortation and 57
for moral experience and 55
for moral indignation and 116
for moral indignation has 41
for moral inspiration and 82
for moral instruction and 484
for moral instruction are 52
for moral instruction was 44
for moral obligations and 87
for moral obtuseness and 43
for moral philosophy and 320
for moral philosophy that 42
for moral philosophy was 47
for moral principles and 333
for moral principles that 255
for moral psychology and 45
for moral reformation and 74
for moral relativism and 44
for moral seriousness and 46
for moral superiority and 56
for moral sustenance and 103
for motor activities and 44
for mural decorations and 55
for music appreciation and 82
for music composition and 102
for music experiment and 123
for music instruction and 75
for music publishers and 149
for nasal consonants and 44
for nasal obstruction and 82
for naval architects and 171
for naval assistance and 59
for needs assessment and 957
for needs assessment are 50
for nerve stimulation and 48
for newly discovered gas 55
for newly discovered oil 86
for noble sentiments and 40
for noise measurement and 76
for noise suppression and 91
for notes receivable and 251
for notes receivable are 50
for novel approaches and 63
for nursing activities and 44
for nursing assessment and 274
for nursing assistants and 127
for nursing facilities and 69
for nursing management and 49
for older elementary and 85
for older generations and 70
for older volunteers and 80
for opening discussions with 50
for opening negotiations for 183
for opening negotiations with 602
for opening statements and 66
for opioid dependence and 47
for paddy cultivation and 341
for paddy cultivation are 73
for paddy cultivation was 106
for panel discussions and 65
for parking facilities and 90
for parking facilities for 88
for party activities and 89
for party associations are 50
for party candidates and 133
for party candidates for 101
for party candidates who 47
for party committees and 70
for party competition and 87
for party discipline and 293
for party government and 81
for party management and 65
for party membership and 532
for party membership are 250
for party membership was 143
for party nominations and 52
for party nominations for 55
for party politicians and 53
for party principles and 41
for party propaganda and 77
for party regularity and 96
for passing information and 111
for passing legislation and 51
for passing legislation that 204
for passing parameters and 119
for people acquainted with 47
for people confronted with 81
for people everywhere and 128
for people everywhere who 164
for people management and 68
for people unemployed for 48
for phase transitions and 107
for plant cultivation and 115
for plant facilities and 76
for plant germination and 44
for plant investment and 44
for plant management and 79
for plant metabolism and 77
for plant morphology and 337
for plant populations and 60
for plant propagation and 103
for playing basketball and 60
for poetic composition and 85
for poetic inspiration and 137
for pooling information and 61
for poppy cultivation and 53
for power amplifiers and 62
for power consumption and 121
for power dissipation and 41
for power generators and 61
for power management and 109
for press censorship and 61
for press interviews and 95
for price adjustment and 60
for price appreciation and 58
for price competition and 104
for price concessions and 48
for price elasticity and 46
for price information and 69
for pricing information and 63
for pulse compression and 75
for query formulation and 118
for quick consumption and 48
for quick deployment and 41
for quick germination and 90
for quick information and 82
for quick recognition and 130
for quick turnaround and 49
for quiet activities and 63
for racial antagonism and 49
for racial cooperation and 42
for racial difference and 62
for racial harassment and 61
for racial inequality and 148
for racial integration and 415
for racial integration that 47
for racial integration was 77
for racial minorities and 827
for racial minorities are 60
for racial minorities has 54
for racial minorities than 83
for racial minorities was 65
for racial segregation and 293
for racial segregation had 57
for racial segregation was 97
for racial separatism and 65
for racial solidarity and 247
for racial superiority and 53
for radar facilities that 45
for radial velocities and 43
for rainy afternoons and 42
for raising efficiency and 56
for raising employment and 62
for raising vegetables and 181
for raising vegetables for 76
for raising volunteers for 64
for rapid acquisition and 63
for rapid adjustment and 54
for rapid assessment and 206
for rapid calculation and 52
for rapid contraction and 62
for rapid deployment and 312
for rapid germination and 174
for rapid progression and 59
for rapid propagation and 69
for rapid recognition and 56
for rapid scientific and 61
for rapid settlement and 81
for reaching agreements and 65
for reaching agreements that 89
for reaching agreements with 56
for reaching conclusions and 77
for reaching conclusions that 48
for reader information and 161
for renal dysfunction and 84
for renal dysfunction with 48
for renal impairment and 56
for rhythm management and 81
for right principles and 59
for rigid discipline and 81
for rival candidates for 45
for river management and 48
for roman catholicism and 283
for roman catholicism was 78
for rough comparison with 67
for routing information and 54
for royal absolutism and 129
for royal ceremonies and 80
for royal commissions and 110
for royal government and 411
for royal government was 80
for royal personages and 113
for royal processions and 42
for royal residences and 45
for rural employment and 377
for rural employment are 40
for rural employment was 134
for rural households and 369
for rural households are 87
for rural households than 61
for rural households that 48
for rural households was 54
for rural households with 71
for rural industries and 227
for rural populations and 144
for rural populations are 47
for rural settlement and 108
for rural simplicity and 61
for sales commissions and 162
for sales literature and 86
for sales management and 77
for savings associations and 55
for seeking employment and 107
for seeking employment with 61
for seeking information and 172
for selling securities that 40
for selling vegetables and 54
for sending information and 75
for sending information that 60
for senior executives and 514
for senior executives are 77
for senior executives that 95
for senior executives who 158
for senior executives with 68
for senior management and 929
for senior management are 102
for senior management that 159
for senior scientists and 48
for serial correlation and 456
for serial correlation are 108
for serial correlation can 47
for serial correlation using 112
for serial correlation was 87
for serial correlation with 228
for serial publication and 109
for setting boundaries and 59
for setting guidelines and 89
for setting guidelines for 158
for setting objectives and 481
for setting objectives are 48
for setting objectives for 125
for setting parameters and 51
for setting parameters for 62
for setting permissions for 52
for setting tolerances for 41
for seven generations and 289
for seven generations had 69
for shape description and 66
for shape recognition and 69
for sharing experience and 150
for sharing experience with 61
for sharing information and 2708
for sharing information are 81
for sharing information that 296
for sharing information with 1182
for sharp observation and 45
for sheer excitement and 123
for sheer simplicity and 41
for shelf arrangement and 71
for short maturities and 68
for short procedures and 80
for showing disrespect for 144
for showing solidarity with 78
for sinus tachycardia and 65
for skill acquisition and 395
for sleep deprivation and 97
for slide preparation and 47
for small amplitudes and 125
for small apartments and 61
for small businesses and 9319
for small businesses are 643
for small businesses but 101
for small businesses can 108
for small businesses for 116
for small businesses has 124
for small businesses may 99
for small businesses than 204
for small businesses that 3108
for small businesses using 63
for small businesses was 162
for small businesses who 133
for small businesses with 677
for small capacities and 76
for small collections and 44
for small components and 66
for small containers and 56
for small crustaceans and 111
for small deflections and 82
for small discharges and 55
for small enterprise and 73
for small government and 85
for small households and 44
for small industries and 442
for small industries are 47
for small industries has 46
for small industries was 52
for small landowners and 93
for small landowners who 40
for small newspapers and 62
for small populations and 85
for small properties and 58
for small publishers and 50
for small quantities and 393
for small quantities are 48
for small quantities but 46
for small quantities for 64
for small quantities that 42
for small separations and 59
for small structures and 83
for small telescopes and 72
for small undertakings and 58
for small velocities and 137
for small watersheds and 48
for smart structures and 71
for smoking cigarettes and 104
for smooth interaction with 42
for smooth transitions and 67
for social acceptance and 1707
for social acceptance are 47
for social acceptance may 55
