fan total pressure and 109
few months promoted him 124
few months remained for 45
few months required for 43
few months restored that 59
few months sufficed for 124
few months suggests that 89
few motion pictures that 48
few naked cottages and 113
few naval officers and 67
few naval officers had 52
few naval officers who 184
few noble families and 140
few noble families who 131
few notes concerning them 40
few older children and 45
few older children who 62
few older students who 45
few others believed that 134
few others followed him 86
few others followed his 104
few others maintain that 53
few paces backward and 73
few people accepted his 47
few people actually are 73
few people actually did 95
few people actually die 81
few people actually get 137
few people actually had 58
few people actually pay 57
few people actually read 280
few people actually saw 167
few people actually see 113
few people actually use 191
few people anywhere had 52
few people anywhere who 149
few people associate with 59
few people attended his 52
few people believed him 406
few people believed that 3176
few people believed them 75
few people believed this 91
few people compared with 135
few people consider that 134
few people consider them 45
few people consider this 42
few people disagree with 81
few people expected him 64
few people expected that 453
few people followed him 68
few people identify with 44
few people imagined that 528
few people infected with 41
few people involved with 99
few people mentioned that 134
few people nowadays are 107
few people nowadays can 43
few people nowadays who 204
few people remarked that 90
few people remember him 52
few people remember how 68
few people remember that 736
few people remember them 42
few people reported that 129
few people supposed that 42
few people ventured out 284
few plain questions may 90
few plane surfaces that 69
few probing questions and 59
few quick questions and 125
few quick questions for 41
few quite solitary and 52
few really believed that 305
few really ignorant men 41
few roads suitable for 107
few roman catholics and 150
few roman catholics who 159
few rooms reserved for 60
few saxon families that 46
few senior managers who 53
few senior officers and 90
few senior officers had 91
few senior officers who 365
few senior officers with 62
few senior officials and 41
few senior officials who 61
few senior wranglers who 47
few short articles and 106
few short articles for 43
few short extracts may 46
few short passages that 42
few short questions and 78
few short speeches and 46
few short whispers with 48
few shots exchanged with 47
few signs indicate that 43
few signs indicating that 44
few sites suitable for 98
few slave children are 42
few small additions and 56
few small arteries and 79
few small articles and 57
few small articles she 56
few small articles that 45
few small branches and 60
few small branches are 51
few small children and 99
few small children are 41
few small children who 86
few small frigates and 45
few small presents and 56
few small presents for 43
few small problems with 42
few small villages and 239
few small villages are 67
few social contacts and 268
few social contacts with 308
few social problems are 45
few social problems that 99
few social programs that 111
few social relations with 49
few social services and 90
few social services are 44
few social services for 40
few social supports and 101
few social supports for 72
few staff officers and 147
few staff officers who 47
few stars brighter than 65
few state officials who 41
few steps backward and 581
few steps forwards and 63
few steps separating them 97
few steps sideways and 45
few still believed that 150
few strings attached and 77
few sweet biscuits for 81
few times backward and 45
few times brighter than 41
few trade unionists and 101
few trade unionists who 60
few trees suitable for 45
few truly original and 45
few volts negative with 142
few volts positive with 142
few wants answered bring 45
few wealthy families and 195
few wealthy families had 76
few wealthy families that 95
few wealthy families who 226
few wealthy families with 46
few wealthy planters who 49
few weeks indicate that 48
few weeks remained for 40
few weeks required for 55
few weeks returned with 54
few weeks sufficed for 149
few weeks suggests that 81
few weeks thereafter she 44
few white children who 71
few white families and 50
few white families had 46
few white families who 86
few white liberals who 42
few white officers and 47
few white officials and 74
few white servants and 98
few white settlers and 149
few white settlers had 91
few white settlers who 110
few white students who 113
few white trappers and 49
few whose education and 51
few whose greatness has 67
few whose interest was 48
few whose memories are 62
few women believed that 47
few women mentioned that 120
few women reported that 276
few words concerning each 216
few words concerning her 197
few words concerning him 157
few words concerning his 460
few words concerning its 295
few words concerning man 60
few words concerning one 129
few words concerning our 213
few words concerning that 436
few words concerning them 335
few words concerning this 651
few words concerning two 89
few words describing each 41
few words describing his 41
few words describing how 43
few words exchanged now 50
few words exchanged with 349
few words explaining how 61
few words explaining that 91
few words explaining why 46
few words expressing his 111
few words indicating that 42
few words informed him 77
few words informed them 45
few words respecting her 47
few words respecting him 78
few words respecting his 273
few words respecting its 167
few words respecting our 69
few words respecting that 288
few words respecting them 140
few words respecting this 250
few words sufficed for 233
few worse extremes than 69
few would associate with 52
few would conclude that 141
few would consider him 42
few would consider that 142
few would consider them 44
few would consider this 70
few would disagree that 4564
few would disagree with 3975
few would dispense with 45
few would maintain that 1100
few yards separating him 49
few yards separating them 149
fit every situation and 71
fit quite suitably with 106
fit season overtake them 43
fly about anywhere and 40
fly which deposits its 277
for action combined with 42
for action programs and 69
for action provides him 62
for acute episodes and 105
for acute infection and 55
for acute injuries and 59
for acute patients and 46
for acute problems and 80
for acute rejection and 97
for acute symptoms and 107
for acute toxicity and 127
for acute toxicity are 45
for acute treatment and 104
for added emphasis and 145
for added interest and 352
for added richness and 49
for added security and 413
for adobe graphics and 67
for adult affection and 52
for adult approval and 113
for adult attention and 146
for adult authority and 91
for adult children and 279
for adult children who 321
for adult children with 308
for adult counseling and 78
for adult education and 5506
for adult education are 739
for adult education but 103
for adult education can 117
for adult education for 545
for adult education had 191
for adult education has 593
for adult education may 94
for adult education than 106
for adult education that 500
for adult education was 1122
for adult education with 303
for adult guidance and 72
for adult literacy and 740
for adult literacy has 44
for adult patients and 239
for adult patients are 119
for adult patients who 211
for adult patients with 1886
for adult probation and 182
for adult products and 57
for adult recreation and 43
for adult services and 74
for adult students and 167
for adult students are 48
for adult students who 199
for adult students with 69
for adult subjects and 42
for adult suffrage and 172
for adult suffrage for 61
for adult suffrage was 53
for after associating with 68
for after completing his 72
for agatha christie and 42
for allah forgives all 58
for ample security for 43
for anything negative that 52
for anything positive that 44
for anything untoward that 204
for anything whatever that 289
for apple computer and 195
for apple orchards and 54
for armed conflict and 200
for armed conflict was 42
for armed conflict with 257
for armed rebellion and 156
for armed struggle and 656
for armed struggle are 40
for armed struggle but 43
for armed struggle for 94
for armed struggle had 46
for armed struggle was 178
for armed struggle with 69
for array processing and 44
for arthur andersen and 95
for assay purposes and 53
for asset valuation and 115
for asthma patients who 41
for audit purposes and 205
for audit services and 53
for baker threatened that 55
for banking business and 62
for banking purposes and 111
for banking purposes can 40
for banking purposes was 59
for banking services and 235
for banking services are 49
for basic concepts and 138
for basic economic and 257
for basic education and 1120
for basic education are 91
for basic education for 258
for basic education has 169
for basic education was 259
for basic elements and 47
for basic expenses and 45
for basic freedoms and 180
for basic hospital and 42
for basic literacy and 190
for basic materials and 301
for basic physical and 86
for basic products and 151
for basic sciences and 65
for basic security and 96
for basic sediment and 61
for basic services and 583
for basic services are 91
for basic services for 108
for basic services that 157
for basic supplies and 106
for basic survival and 243
for basic survival are 48
for basin analysis and 54
for batch operation and 63
for batch processing and 318
for batch processing are 75
for batting practice and 143
for beauty combined with 63
for beauty products and 135
for bedding purposes and 77
for bending combined with 44
for bending stresses due 95
for betting purposes and 47
for bible students and 45
for bidding purposes and 90
for bidding purposes are 49
for billing purposes and 403
for billing purposes but 41
for billing purposes may 43
for binding affinity and 47
for binding energies and 58
for binding purposes and 46
for black africans and 131
for black american men 48
for black business and 89
for black children and 1954
for black children are 184
for black children but 77
for black children had 112
for black children has 66
for black children than 334
for black children that 366
for black children was 766
for black children who 313
for black children with 128
for black churches and 99
for black citizens and 133
for black citizens was 46
for black colleges and 194
for black cultural and 56
for black economic and 93
for black education and 383
for black education was 100
for black enlisted men 65
for black equality and 270
for black equality had 66
for black equality that 62
for black equality was 118
for black families and 413
for black families are 52
for black families had 41
for black families than 91
for black families that 52
for black families was 343
for black families who 56
for black families with 132
for black identity and 115
for black laborers and 45
for black musicians and 116
for black officers and 56
for black patients and 90
for black patients than 45
for black patients was 71
for black patients with 47
for black progress and 84
for black soldiers and 463
for black soldiers was 80
for black soldiers who 74
for black students and 1304
for black students are 175
for black students but 79
for black students had 52
for black students has 65
for black students than 324
for black students that 203
for black students was 441
for black students who 460
for black students with 70
for black suffrage and 273
for black suffrage was 124
for black survival and 61
for blast furnaces and 624
for blast furnaces are 73
for blast furnaces was 51
for blind children and 715
for blind children are 131
for blind children than 54
for blind children that 49
for blind children was 231
for blind children who 57
for blind children with 115
for blind students and 100
for blind students was 47
for blood analysis and 44
for blood cultures and 124
for blood donations and 65
for blood donations for 57
for blood formation and 122
for blood pressure and 1626
for blood pressure are 122
for blood pressure for 61
for blood pressure was 56
for blood products and 127
for board approval and 62
for bombing practice and 69
for bones snatched out 41
for bonus payments and 96
for bonus payments for 74
for books intended for 218
for books suitable for 83
for bowel movement and 56
for bowel resection and 48
for brain activity and 48
for brain sciences and 254
for brass ensemble and 80
for brave scotsmen who 81
for brazing aluminum and 52
for breaking promises and 55
for breaking relations with 197
for breast implants and 59
for breathing problems and 52
for breathing purposes and 68
for brewing purposes and 51
for brief excerpts for 1004
for brief extracts for 73
for brief passages for 1130
for brief quotation for 57
for broad clinical use 52
for broad coverage and 69
for broad coverage with 42
for broad economic and 123
for broad purposes may 54
for brown pelicans and 49
for burial expenses and 261
for burial purposes and 369
for burial purposes but 50
for burial purposes for 77
for burial purposes was 100
for burning calories and 90
for burning charcoal and 44
for burning heretics and 51
for burning heretics was 235
for burning villages and 49
for cable networks and 51
for camping purposes and 51
for canal purposes and 212
for canning purposes and 178
for canning purposes are 97
for cargo destined for 57
for cases provided for 49
for casting purposes and 68
for cause assigned and 42
for causing confusion and 69
for causing problems for 75
for causing troubles and 41
for cells infected with 240
for cereal products and 65
for chain elongation and 50
for chain extension and 51
for chain initiation and 44
for change combined with 70
for change detection and 135
for change detection using 70
for change requires that 143
for change suggests that 121
for changing behaviors and 49
for changing behaviors that 41
for changing direction and 87
for changing economic and 72
for changing policies and 80
for chest congestion and 59
for chest expansion and 136
for chest movement and 58
for chief officers and 63
for child advocacy and 1027
for child analysis and 320
for child analysts and 111
for child education and 86
for child guidance and 128
for child nutrition and 140
for child survival and 1097
for choir practice and 119
for cigar wrappers and 61
for civic activity and 42
for civic education and 642
for civic education are 67
for civic education that 114
for civic education was 40
for civic equality and 122
for civic equality for 59
for civic functions and 84
for civic progress and 44
for civic projects and 42
for civic purposes and 82
for civil aircraft and 167
for civil aircraft was 43
for civil authority and 135
for civil business and 80
for civil contempt and 268
for civil contempt are 98
for civil contempt for 187
for civil contempt may 280
for civil disorder and 53
for civil engineering and 962
for civil engineering are 46
for civil engineering use 135
for civil engineers and 437
for civil engineers was 61
for civil engineers who 59
for civil equality and 193
for civil equality for 82
for civil liability and 177
for civil liability for 591
for civil marriages and 65
for civil officers and 63
for civil officials and 125
for civil purposes and 237
for civil purposes has 49
for civil purposes was 104
for civil remedies and 54
for civil remedies for 119
for civil servants and 4041
for civil servants are 355
for civil servants but 96
for civil servants for 63
for civil servants had 72
for civil servants has 131
for civil servants not 40
for civil servants than 53
for civil servants that 189
for civil servants was 440
for civil servants who 588
for civil servants with 238
for civil services and 63
for civil supplies and 55
for class analysis and 194
for class conflict and 253
for class conflict was 43
for class divisions and 64
for class formation and 301
for class lectures and 82
for class mobility and 63
for class officers and 40
for class politics and 42
for class projects and 162
for class purposes and 70
for class relations and 142
for class struggle and 1465
for class struggle but 46
for class struggle was 53
for cleaning materials and 123
for cleaning products and 86
for cleaning purposes and 477
for cleaning purposes are 52
for cleaning purposes but 44
for cleaning supplies and 205
for cleaning surfaces and 71
for cleaning utensils and 120
for clearing purposes and 46
for clock recovery and 143
for close analysis and 171
for close attention and 300
for close communion with 202
for close contacts and 73
for close contacts with 228
for close economic and 124
for close military and 46
for close monitoring and 439
for close monitoring for 53
for close personal and 53
for close quarters and 121
for close quarters was 96
for close relations and 65
for close relations with 1105
for close scrutiny and 332
for clothing suitable for 79
for cloud droplets and 70
for cloud formation and 191
for clues indicating that 44
for coating articles with 85
for coating surfaces with 42
for coating textiles and 56
for cobra coverage for 56
for color chemists and 82
for color contrast and 69
for color graphics and 54
for color selection and 46
for comic purposes and 49
for cooking purposes and 862
for cooking purposes are 140
for cooking purposes but 96
for cooking purposes for 72
for cooking purposes had 64
for cooking purposes has 65
for cooking purposes than 70
for cooking purposes was 150
for cooking utensils and 539
for cooling purposes and 613
for cooling purposes are 66
for cooling purposes can 61
for cooling purposes may 57
for cooling purposes was 60
for copying machines and 58
for costing purposes and 86
for costs incurred and 203
for costs incurred due 89
for costs incurred for 350
for costs incurred with 92
for cough medicine and 52
for court decisions and 85
for court decisions that 152
for court intrigue and 56
for court officials and 164
for court purposes and 59
for court services and 46
for cover whenever they 51
for cover wherever they 70
for crack detection and 111
for crack extension and 80
for crack formation and 112
for crack initiation and 804
for crack initiation are 61
for crack initiation was 53
for crack nucleation and 117
for craft projects and 59
for creating animation and 64
for creating beautiful and 49
for creating confusion and 113
for creating currents that 41
for creating disorder and 62
for creating economic and 58
for creating enthusiasm and 43
for creating entirely new 136
for creating flexible and 41
for creating graphics and 95
for creating graphics for 89
for creating interest and 137
for creating patterns and 53
for creating pictures and 52
for creating policies and 49
for creating policies that 40
for creating positive and 47
for creating powerful and 40
for creating problems and 40
for creating problems for 150
for creating products and 73
for creating products that 220
for creating programs for 42
for creating programs that 410
for creating software that 43
for creating suspense and 69
for creating textures and 46
for crime analysis and 87
for crime detection and 112
for crime reduction and 159
for crops intended for 42
for crops suitable for 65
for cross sectional area 51
for crude materials and 97
for cruel treatment and 45
for cuban refugees who 55
for cubic crystals and 135
for cubic crystals are 63
for cubic crystals with 80
for curbing inflation and 106
for cutting aluminum and 74
for cutting firewood and 125
for cutting internal and 50
for cutting purposes and 86
for cutting stencils and 46
for czech republic and 100
for daily activity and 84
for daily analysis and 55
for daily business and 73
for daily clinical use 68
for daily communion with 173
for daily contacts with 43
for daily devotions and 49
for daily domestic use 105
for daily exercise and 151
for daily expenses and 148
for daily functioning and 46
for daily guidance and 87
for daily monitoring and 61
for daily operation and 96
for daily practice and 133
for daily rainfall using 56
for daily routines and 63
for daily services and 95
for daily survival and 119
for dairy chemists and 150
for dairy products and 2049
for dairy products are 318
for dairy products can 43
for dairy products for 80
for dairy products has 181
for dairy products than 75
for dairy products that 112
for dairy products was 218
for dairy products with 61
for dairy purposes and 519
for dairy purposes are 70
for dairy purposes than 48
for dairy purposes was 46
for dance education and 133
for dance medicine and 72
for debit balances and 57
for debts incurred and 88
for debts incurred for 786
for delta airlines and 104
for denying petitions for 75
for denying recovery for 107
for digging trenches and 258
for digging trenches for 91
for dimer formation and 53
for donor agencies and 86
for donor selection and 106
for doubt concerning his 161
for doubt concerning its 71
for draft purposes and 294
for drawing attention and 45
for drawing ellipses and 42
for drawing pictures and 93
for drawing vertical and 71
for dress materials and 47
for dress occasions and 99
for dress rehearsal and 88
for drill purposes and 81
for driving machines and 47
for drugs destined for 95
for drugs intended for 208
for dummy variables are 122
for earthly greatness all 284
for earthly pleasures and 95
for easier analysis and 104
for easier digestion and 61
for easier insertion and 80
for easier movement and 61
for easier operation and 70
for easier relations with 41
for easier swallowing and 77
for editing purposes and 95
for eight children and 102
for eight fabulous new 63
for eight patients who 49
for eight patients with 96
for either approach are 40
for either condition and 41
for either immediate use 42
for either personal use 95
for empty promises and 45
for enemy activity and 40
for enemy aircraft and 245
for enemy fighters and 107
for enemy soldiers and 73
for enemy soldiers who 52
for engaging children with 43
for engaging students and 86
for engaging students with 123
for engine overhaul and 41
for entry promotion and 208
for equal benefits for 72
for equal economic and 138
for equal education and 335
for equal education for 487
for equal electron and 74
for equal positive and 164
for equal salaries and 43
for equal salaries for 149
for equal suffrage and 290
for equal suffrage for 190
for equal suffrage has 66
for equal suffrage was 176
for equal treatment and 1270
for equal treatment are 81
for equal treatment but 40
for equal treatment for 1379
for equal treatment has 50
for equal treatment that 44
for equal treatment was 106
for equal treatment with 536
for equal variances and 74
for equal vertical and 83
for error analysis and 174
for error detection and 7669
for error detection are 110
for error detection but 63
for error detection can 57
for error detection with 51
for error diagnosis and 67
for error messages and 252
for error messages that 212
for error recovery and 295
for error reduction and 45
for ethnic autonomy and 141
for ethnic conflict and 98
for ethnic equality and 52
for ethnic identity and 731
for ethnic minority and 231
for ethnic minority men 86
for ethnic relations and 46
for ethnic survival and 49
for evening concerts and 53
for evening lectures and 110
for evening primrose oil 109
for evening services and 61
for event detection and 126
for event handlers that 51
for every accident and 46
for every accident that 399
for every activity and 280
for every activity that 447
for every activity you 55
for every american and 233
for every american boy 215
for every american has 50
for every american man 218
for every american that 47
for every american was 47
for every american who 934
for every argument and 48
for every argument for 59
for every argument that 306
for every assertion and 44
for every assertion that 51
for every audience and 58
for every believer and 190
for every believer who 205
for every business and 257
for every business day 436
for every business man 271
for every business that 337
for every business year 278
for every calamity that 223
for every calendar day 239
for every calendar year 555
for every category and 87
for every category that 41
for every challenge that 108
for every christian and 274
for every christian has 40
for every christian head 55
for every christian man 783
for every christian that 121
for every christian who 475
for every complete year 161
for every computer and 54
for every computer that 254
for every computer you 62
for every condition and 186
for every condition that 225
for every consumer and 64
for every consumer who 76
for every contract that 61
for every criminal act 101
for every criminal who 45
for every crotchet and 61
for every crusader who 64
for every customer and 174
for every customer that 216
for every customer they 103
for every customer who 384
for every customer you 41
for every database that 92
for every dimension and 49
for every direction and 70
for every direction you 43
for every disaster that 197
for every district and 194
for every district had 41
for every doctrine and 80
for every document and 78
for every document that 229
for every document you 116
for every domestic and 94
for every domestic use 59
for every economic and 74
for every economic ill 70
for every educated man 561
for every educator and 52
for every electron that 490
for every electron with 65
for every elephant they 45
for every emigrant who 55
for every employee and 410
for every employee for 66
for every employee that 112
for every employee who 459
for every employee with 74
for every employer and 56
for every enlisted man 96
for every exercise and 46
for every festival and 44
for every financial year 309
for every fragment and 43
for every graceful and 128
for every graduate who 47
for every hardship and 52
for every horseman and 52
for every hospital bed 153
for every incident and 127
for every incident that 294
for every incident was 49
for every industry and 312
for every industry that 222
for every instance and 56
for every instance that 170
for every interest and 382
for every interest that 178
for every interval and 40
for every investor and 53
for every investor who 70
for every judgment and 47
for every kindness and 81
for every kindness that 152
for every kindness you 49
for every locality and 78
for every maternal death 79
for every merchant and 60
for every merchant had 83
for every merchant who 45
for every military man 46
for every minister and 70
for every minister who 44
for every molecule and 53
for every molecule that 175
for every movement and 229
for every movement that 195
for every movement was 103
for every negative one 315
for every obstacle that 107
for every offender who 53
for every operation and 184
for every operation that 344
for every organism that 49
for every particle and 51
for every particle that 245
for every passenger and 122
for every passenger not 68
for every passenger who 234
for every penitent and 47
for every personal and 83
for every physical and 189
for every physician and 87
for every physician who 194
for every positive law 158
for every positive one 156
for every positive real 439
for every possible act 58
for every possible aid 62
for every possible and 149
for every possible area 48
for every possible being 49
for every possible bit 149
for every possible job 60
for every possible key 117
for every possible man 58
for every possible new 44
for every possible path 129
for every possible set 765
for every possible sin 57
for every possible use 2300
for every possible way 451
for every powerful man 60
for every practice and 84
for every pressure and 44
for every prisoner and 50
for every prisoner they 134
for every prisoner who 160
for every property and 42
for every property that 183
for every property you 71
for every proposed end 47
for every province and 202
for every province has 50
for every purchase and 122
for every purchase you 53
for every railroad tie 117
for every rehearsal and 65
for every religious and 77
for every resident and 51
for every resident who 53
for every resource and 50
for every resource that 53
for every response that 60
for every righteous man 47
for every romantic you 221
for every saturday and 42
for every sensation and 51
for every sensible man 115
for every sentence and 92
for every sentence has 58
for every sentence that 292
for every sentence they 43
for every sentence you 44
for every sentient being 433
for every separate idea 157
for every situation and 734
for every situation but 53
for every situation that 1368
for every situation they 68
for every situation with 51
for every situation you 160
for every struggle for 44
for every succeeding age 103
for every succeeding day 388
for every succeeding one 96
for every succeeding year 688
for every syllable and 76
for every syllable one 87
for every syllable that 149
for every taxpayer and 50
for every teenager who 52
for every temporal and 69
for every transfer two 96
for every traveler who 61
for every treatment and 59
for every unlawful act 109
for every vagabond and 46
for every vagabond who 55
for every villager that 42
for every virtuous act 45
for every virtuous and 49
for every youngster who 58
for exact analysis and 44
for exact diagnosis and 73
for extra attention and 133
for extra blankets and 98
for extra calories for 42
for extra emphasis and 41
for extra expenses and 77
for extra nutrition and 91
for extra patience and 43
for extra payments for 72
for extra practice and 92
for extra practice with 74
for extra security and 139
for extra services and 162
for extra services for 60
for extra services that 41
for extra supplies and 56
for extra vitamins and 43
for false doctrine and 46
for false miracles and 40
for false negative and 42
for false positive and 146
for false prophets and 97
for farming activity and 124
for farming purposes and 747
for farming purposes are 81
for farming purposes but 50
for farming purposes for 124
for farming purposes has 55
for farming purposes may 55
for farming purposes than 43
for farming purposes was 88
for farms situated near 57
for fatal injuries and 73
for fault analysis and 62
for fault detection and 1263
for fault detection are 73
for fault diagnosis and 364
for fault isolation and 182
for fecal impaction and 59
for feeding chickens and 63
for feeding children and 88
for feeding patients with 99
for feeding purposes and 336
for feeding purposes are 103
for feeding purposes but 45
for feeding purposes for 47
for feeding purposes has 51
for feeding purposes may 62
for feeding purposes than 73
for feeding purposes was 41
for feeling relieved that 99
for fetal diagnosis and 253
for fetal distress and 267
for fetal distress was 99
for fetal monitoring and 72
for fetal survival and 57
for fever patients and 71
for fewer calories than 50
for fewer children and 134
for fewer children than 135
for field capacity and 47
for field containing any 156
for field drainage and 55
for field expenses and 46
for field officers and 193
for field officers was 46
for field projects and 64
for fifty soldiers and 54
for fifty students and 42
for filling airships and 46
for filling balloons and 206
for films intended for 76
for films prepared with 58
for final analysis and 176
for final approach and 142
for final approval and 1150
for final approval for 81
for final approval was 67
for final assembly and 793
for final comments and 51
for final decisions and 127
for final delivery and 49
for final diagnosis and 97
for final disposal and 178
for final judgment and 180
for final processing and 420
for final products and 425
for final products are 109
for final revisions and 51
for final scrutiny and 51
for final selection and 128
for final solutions and 202
for final treatment and 140
for finding husbands for 50
for finding latitude and 73
for finding patterns and 53
for finding problems and 74
for finding problems with 47
for finding products and 50
for finding shortest path 43
for finding solutions and 167
for finding solutions are 41
for finding solutions for 305
for finding solutions that 273
for finer purposes than 67
for first communion and 802
for first communion was 46
for first marriages and 202
for first marriages are 43
for first marriages was 68
for first offenses and 80
for first purchase are 64
for first suggesting that 704
for first suggesting this 326
for fishing provided for 179
for fishing purposes and 134
for fixed deposits and 44
for fixed expenses and 158
for fixed interest and 42
for fixed payments for 61
for fixed salaries and 60
for fluid dynamics and 636
for fluid movement and 43
for fluid overload and 222
for fluid pressure and 42
for fluid retention and 297
for folly scarcely can 117
for foods intended for 67
for forging alliances with 75
for forging spindles with 55
for forming alliances and 71
for forming alliances with 134
for forming concepts and 81
for forming garlands for 43
for framing policies and 51
for framing questions and 56
for fraud detection and 122
for fraud remedies for 87
for freer movement and 49
for fresh distrust and 41
for fresh elections and 131
for fresh elections for 89
for fresh elections was 60
for fresh insights and 128
for fresh pastures and 64
for fresh pastures for 46
for fresh products and 54
for fresh recruits and 52
for fresh solutions and 78
for fresh supplies and 455
for fresh supplies for 81
for fruit destined for 55
for fruit orchards and 84
for fully stripped ions 54
for funding agencies and 136
for funding education and 69
for funding programs and 43
for funding programs for 70
for funding projects that 144
for funding purposes and 93
for funds borrowed for 86
for funds destined for 52
for funds earmarked for 77
for funds expended for 55
for funds received and 130
for funds received for 44
for funds required for 122
for fungal infection and 61
for gaining approval for 104
for gaining attention and 242
for gaining economic and 69
for gaining insights and 59
for gaining prestige and 98
for gamma globulin and 45
for genes required for 68
for george mcgovern and 151
for george mcgovern for 100
for george washington and 743
for george washington for 107
for george washington that 46
for george washington was 143
for getting accurate and 48
for getting approval for 94
for getting attention and 200
for getting business and 73
for getting children out 94
for getting everyone out 106
for getting financial aid 59
for getting involved and 137
for getting involved with 1657
for getting pregnant and 147
for getting pregnant out 40
for getting prepared for 44
for getting supplies and 74
for getting supplies for 67
for getting yourself out 139
for gifts received and 66
for girls compared with 186
for given boundary and 47
for given materials and 117
for given pressure and 110
for given products and 58
for given purposes and 82
for glass curtains and 46
for glass formation and 61
for glass formation are 48
for glide accounts for 58
for gliding motility and 71
for goods accepted for 98
for goods destined for 994
for goods exported and 118
for goods imported and 165
for goods imported for 111
for goods increased and 45
for goods increases and 44
for goods intended for 413
for goods produced and 246
for goods produced for 140
for goods produced with 177
for goods received and 299
for goods received but 54
for goods received for 148
