fan located between the 44
few bacteria capable of 113
few bacteria present in 49
few battles against the 83
few battles between the 42
few belongings wrapped in 80
few blessed moments of 70
few bridges between the 95
few british members of 52
few british studies of 42
few british writers to 48
few buildings erected by 49
few buildings erected in 54
few buildings outside the 68
few careful studies of 360
few catholic members of 40
few catholic priests in 84
few catholic schools in 45
few central aspects of 63
few central features of 47
few charred remains of 67
few chronic diseases in 123
few clashes between the 140
few college courses in 85
few concise remarks on 50
few congenial spirits in 70
few congenial spirits to 47
few courses offered in 94
few critics bothered to 43
few cursory glances at 49
few cursory remarks in 51
few cursory remarks on 401
few cursory remarks to 54
few decades because it 73
few decades because of 674
few decades because the 118
few decades between the 161
few decades despite the 45
few decades following the 515
few decades millions of 42
few decades preceding the 151
few decades regarding the 71
few defined objects to 48
few degrees because of 70
few degrees between the 126
few degrees decrease in 64
few degrees increase in 94
few degrees northeast of 59
few degrees southeast of 65
few degrees superior to 194
few degrees towards the 182
few degrees variation in 46
few details regarding the 624
few details related to 46
few details suffice to 48
few details survive of 47
few devoted friends of 57
few devoted members of 67
few dietary sources of 75
few dollars remaining in 74
few elderly members of 85
few elderly persons in 61
few elderly persons of 51
few elected members of 49
few elegant remains of 74
few eminent members of 52
few eminent persons of 103
few eminent writers to 41
few endemic species in 46
few endemic species of 54
few factors affecting the 47
few factors related to 57
few faculty members at 102
few faculty members in 176
few faculty members of 56
few faculty members or 51
few faculty members to 106
few faithful friends in 51
few faithful friends of 57
few faithful friends to 96
few faithful members of 94
few farmers neglect to 42
few favored members of 48
few favored portions of 45
few features peculiar to 91
few features together in 44
few figures brought in 45
few figures perched on 47
few figures regarding the 77
few figures suffice to 83
few finishing touches on 218
few finishing touches to 1200
few following remarks on 76
few foreign members of 49
few freemen remaining in 76
few friends because he 120
few friends because of 159
few friends carried the 65
few friends decided to 150
few friends dropped in 121
few friends founded the 75
few friends gathered at 91
few friends gathered in 209
few friends gathered to 47
few friends invited to 41
few friends outside of 324
few friends outside the 488
few friends remaining to 54
few friends together to 124
few furtive glances at 85
few gathered together in 50
few general aspects of 335
few general cautions in 78
few general classes of 107
few general features of 456
few general phrases or 154
few general remarks as 305
few general remarks at 149
few general remarks by 104
few general remarks he 65
few general remarks in 406
few general remarks of 85
few general remarks on 5165
few general remarks the 50
few general remarks to 354
few general results of 53
few general sources of 43
few general studies of 227
few general studies on 46
few general surveys of 134
few general thoughts on 102
few genetic studies of 64
few genuine studies of 48
few germans managed to 49
few glorious moments he 57
few glorious moments in 40
few glorious moments of 41
few graphic strokes of 55
few happier moments in 44
few harmful effects on 67
few hopeful features of 45
few hundred animals in 46
few hundred barrels of 205
few hundred bottles of 97
few hundred bushels of 227
few hundred chinese in 53
few hundred degrees in 75
few hundred degrees of 192
few hundred degrees or 55
few hundred dollars an 173
few hundred dollars as 509
few hundred dollars at 919
few hundred dollars by 393
few hundred dollars he 585
few hundred dollars if 166
few hundred dollars in 4741
few hundred dollars is 377
few hundred dollars it 117
few hundred dollars of 1500
few hundred dollars on 1990
few hundred dollars or 876
few hundred dollars so 123
few hundred dollars the 167
few hundred dollars to 6313
few hundred dollars up 464
few hundred dollars we 99
few hundred gallons of 415
few hundred grammes of 43
few hundred managed to 133
few hundred members at 99
few hundred members in 372
few hundred members of 680
few hundred members to 155
few hundred microns in 338
few hundred microns of 126
few hundred microns to 117
few hundred millions in 100
few hundred millions of 594
few hundred millions to 71
few hundred paintings in 57
few hundred parsecs in 56
few hundred parsecs of 241
few hundred persons at 99
few hundred persons in 238
few hundred persons of 92
few hundred persons to 152
few hundred seconds of 46
few hundred species of 227
few hundred survive in 62
few hundred thousand at 194
few hundred thousand in 608
few hundred thousand of 1053
few hundred thousand on 77
few hundred thousand or 468
few hundred thousand to 1208
few hundred volumes in 51
few hundred volumes of 108
few hundred volumes to 68
few hundred workers at 50
few hundred workers in 132
few hundred workers to 54
few hurried glances at 43
few hurried remarks in 122
few inglorious winters of 42
few intense moments of 41
few kindred spirits in 125
few kindred spirits to 135
few kinetic studies of 51
few leeches applied to 188
few leisure moments he 62
few leisure moments in 150
few leisure moments of 42
few leisure moments to 247
few letters between the 78
few letters referring to 43
few letters written at 116
few letters written by 1134
few letters written in 256
few letters written to 363
few liberal members of 58
few lighted windows in 149
few limited aspects of 140
few married couples in 109
few material remains of 65
few matters related to 45
few matters requiring the 42
few medical centers in 125
few medical schools in 177
few medical schools or 43
few members elected by 48
few members present at 57
few memoirs remaining of 88
few memoirs written by 79
few minutes according to 140
few minutes against the 253
few minutes allowed me 55
few minutes allowed to 133
few minutes analyzing the 40
few minutes answering the 58
few minutes appeared the 89
few minutes appeared to 64
few minutes arrived at 352
few minutes because he 306
few minutes because it 246
few minutes because of 560
few minutes because the 536
few minutes because we 66
few minutes between the 1040
few minutes brought in 109
few minutes brought it 55
few minutes brought me 280
few minutes brought the 197
few minutes brought us 814
few minutes carried the 66
few minutes compare the 52
few minutes comparing the 42
few minutes covered the 97
few minutes crossed the 73
few minutes decided the 54
few minutes decided to 45
few minutes depending on 296
few minutes despite the 51
few minutes devoted to 645
few minutes dressed as 80
few minutes dressed in 50
few minutes enabled the 63
few minutes entered the 166
few minutes everything in 54
few minutes everything is 86
few minutes examine the 54
few minutes examining the 236
few minutes exploring the 144
few minutes exposed to 98
few minutes following an 73
few minutes following the 799
few minutes listening to 808
few minutes managed to 59
few minutes oblivion of 57
few minutes observe the 40
few minutes observing the 119
few minutes outside of 230
few minutes outside the 620
few minutes pondering the 48
few minutes preceding the 148
few minutes previous to 741
few minutes recalling the 50
few minutes receive the 63
few minutes remaining in 135
few minutes remaining to 178
few minutes removed the 45
few minutes removed to 43
few minutes renewed the 51
few minutes restore to 40
few minutes results in 138
few minutes returns to 43
few minutes reviewing the 426
few minutes settled the 123
few minutes several of 94
few minutes silence he 43
few minutes silence on 66
few minutes spoiled the 40
few minutes suffice to 415
few minutes surveying the 70
few minutes together at 59
few minutes together in 220
few minutes together on 69
few minutes together to 105
few minutes towards the 89
few minutes wondering if 51
few minutes wrapped in 79
few mitotic figures in 59
few moments against the 370
few moments allowed me 136
few moments appeared to 75
few moments arrived at 46
few moments because he 53
few moments because of 116
few moments because the 90
few moments between the 330
few moments brought in 47
few moments brought me 54
few moments brought the 165
few moments brought us 131
few moments devoted to 277
few moments everything is 44
few moments examine the 58
few moments examining the 111
few moments following the 134
few moments granted to 52
few moments listening to 374
few moments observing the 74
few moments outside the 262
few moments preceding the 52
few moments previous to 273
few moments reduced to 98
few moments regarding the 55
few moments reviewing the 67
few moments several of 60
few moments suffice to 165
few moments surveying the 91
few moments together in 100
few moments together to 45
few moments towards the 59
few moments watched the 46
few moments wondering if 41
few moments wrapped in 58
few national studies of 47
few natural enemies in 120
few natural enemies of 123
few natural enemies to 65
few natural features to 45
few natural harbors on 68
few natural similes of 95
few natural sources of 208
few notable buildings in 40
few notable efforts to 44
few notable features of 67
few numbers written on 43
few official records of 99
few outcome studies of 74
few outside sources of 114
few parents refused to 42
few peaceful moments to 52
few peasants settled in 45
few percent because of 50
few percent between the 53
few percent decrease in 50
few percent depending on 57
few percent increase in 192
few percent variation in 53
few perfect moments in 50
few persons allowed to 59
few persons appeared to 64
few persons attempt to 50
few persons attending as 90
few persons because of 40
few persons believe the 90
few persons besides the 162
few persons capable of 493
few persons escaped in 84
few persons managed to 45
few persons outside of 355
few persons outside the 506
few persons possess the 160
few persons present at 126
few persons present in 41
few persons present to 51
few persons realized the 56
few persons remaining in 40
few persons stopped to 52
few persons succeed in 102
few persons trained in 42
few pillows against the 48
few pitched battles in 63
few pitched battles of 68
few pleasant aspects of 53
few pleasant moments in 64
few pleasant moments of 42
few pleasant remarks to 61
few pointed remarks to 60
few popular orators or 44
few porters dressed in 88
few precious minutes in 121
few precious minutes of 375
few precious minutes the 40
few precious minutes to 288
few precious moments at 60
few precious moments he 136
few precious moments in 214
few precious moments it 52
few precious moments of 853
few precious moments on 42
few precious moments the 79
few precious moments to 390
few precious moments we 56
few precious seconds he 62
few precious seconds in 67
few precious seconds of 176
few precious seconds the 44
few precious seconds to 449
few precise details of 54
few previous remarks on 128
few previous reports of 40
few previous studies in 50
few previous studies of 269
few previous studies on 108
few primary schools in 174
few primary sources of 59
few primary sources on 46
few primate species in 46
few private dwellings of 44
few private gardens in 54
few private lessons in 139
few private lessons to 52
few private letters of 75
few private letters to 48
few private moments in 63
few private moments to 97
few private parties of 69
few private schools in 384
few private schools of 105
few quarter sections of 58
few radical defects in 105
few radical members of 71
few records survive of 102
few redeeming features in 219
few redeeming features of 313
few regional studies of 77
few regular sources of 47
few related species of 130
few reliable details of 48
few reliable figures on 61
few reliable measures of 64
few reliable records of 227
few reliable reports of 75
few reliable sources of 429
few reliable studies of 135
few reliable studies on 58
few remaining aspects of 55
few remaining avenues of 73
few remaining bastions of 255
few remaining bottles of 149
few remaining buildings in 83
few remaining buildings of 153
few remaining centers of 78
few remaining chances of 49
few remaining columns of 68
few remaining corners of 40
few remaining details of 80
few remaining features of 60
few remaining forests of 43
few remaining friends in 159
few remaining friends of 312
few remaining friends to 115
few remaining inmates of 54
few remaining islands of 116
few remaining letters of 106
few remaining letters to 44
few remaining members of 2269
few remaining members to 42
few remaining minutes of 431
few remaining minutes to 50
few remaining moments in 125
few remaining moments of 513
few remaining moments to 68
few remaining patches of 445
few remaining pillars of 114
few remaining pioneers of 74
few remaining pockets of 427
few remaining portions of 165
few remaining records of 142
few remaining sections of 150
few remaining sources of 482
few remaining speakers of 126
few remaining species of 69
few remaining strands of 436
few remaining symbols of 132
few remarks against the 53
few remarks because it 64
few remarks dropped by 66
few remarks referring to 89
few remarks regarding it 47
few remarks regarding the 928
few remarks related to 56
few remarks suffice to 58
few reports regarding the 150
few research centers in 57
few research efforts in 54
few research efforts to 47
few research reports on 77
few research studies in 132
few research studies of 156
few research studies on 283
few research studies to 71
few results because of 42
few rounded pebbles of 51
few salient aspects of 257
few salient features in 119
few salient features of 1311
few schools existed in 73
few schools outside of 48
few schools outside the 44
few seconds according to 55
few seconds against it 60
few seconds against the 307
few seconds because he 82
few seconds because it 105
few seconds because of 248
few seconds because the 235
few seconds between the 751
few seconds brought me 76
few seconds brought us 43
few seconds depending on 105
few seconds exposed to 61
few seconds following the 276
few seconds listening to 63
few seconds outside the 112
few seconds preceding the 69
few seconds previous to 54
few seconds remaining in 53
few seconds suffice to 97
few secrets between us 59
few sections anterior to 70
few sections devoted to 57
few sections discuss the 282
few sections examine the 78
few sections explain the 64
few sections outline the 47
few sections present the 45
few sections provide an 80
few sellers control the 88
few sermons preached on 137
few sessions because of 55
few sessions focused on 100
few shadowy germans in 71
few shillings towards the 57
few sidelong glances at 72
few similar studies of 64
few sketchy details of 50
few sketchy remarks on 55
few skilled workers in 136
few skilled workers to 58
few skilled workmen in 54
few spanish jesuits as 100
few spanish phrases to 42
few speakers pointed in 125
few species adapted to 137
few species capable of 111
few species endemic to 48
few species extending to 67
few species inhabit the 81
few species occurring in 252
few species outside the 47
few species peculiar to 81
few species possess the 109
few species present in 87
few species survive in 44
few stately mansions of 106
few staunch friends of 56
few stepped forward to 80
few stories written by 40
few stories written in 74
few strides brought me 44
few stripes whereby to 73
few strokes brought me 198
few strokes brought the 85
few strokes brought us 131
few strokes suffice to 53
few studies address the 354
few studies analyze the 64
few studies analyzing the 71
few studies assessing the 147
few studies attempt to 361
few studies compare the 91
few studies comparing the 385
few studies concern the 40
few studies devoted to 398
few studies discuss the 65
few studies examine the 427
few studies examining the 910
few studies explore the 112
few studies exploring the 141
few studies focused on 741
few studies include the 40
few studies involving the 94
few studies regarding the 163
few studies related to 317
few studies reporting on 158
few studies reporting the 113
few studies suggest the 59
few studies support the 104
few success stories in 425
few success stories of 414
few success stories to 132
few summary remarks on 74
few superior persons in 43
few support systems to 44
few supreme masters in 52
few surviving buildings of 100
few surviving details of 51
few surviving features of 44
few surviving friends of 337
few surviving letters of 223
few surviving letters to 287
few surviving members of 1706
few surviving paintings of 49
few surviving patches of 54
few surviving pioneers of 51
few surviving pockets of 63
few surviving records of 441
few surviving remains of 114
few surviving sources of 59
few surviving species of 126
few tangible remains of 67
few tangible results in 99
few tangible results of 132
few tangible results to 89
few tangible rewards to 52
few teachers attempt to 42
few teachers capable of 49
few teachers trained in 52
few thorough studies of 269
few thoughts regarding the 57
few thousand barrels of 151
few thousand bottles of 57
few thousand bushels of 91
few thousand degrees at 48
few thousand degrees of 47
few thousand dollars an 44
few thousand dollars as 357
few thousand dollars at 504
few thousand dollars by 317
few thousand dollars he 261
few thousand dollars if 71
few thousand dollars in 4064
few thousand dollars is 271
few thousand dollars it 104
few thousand dollars of 1699
few thousand dollars on 856
few thousand dollars or 489
few thousand dollars so 62
few thousand dollars the 136
few thousand dollars to 4815
few thousand dollars up 291
few thousand dollars we 46
few thousand farmers in 53
few thousand gallons of 248
few thousand managed to 60
few thousand members at 120
few thousand members in 237
few thousand members of 413
few thousand members to 88
few thousand millions of 87
few thousand persons in 150
few thousand persons of 80
few thousand persons to 46
few thousand savages to 428
few thousand species of 63
few thousand volumes of 46
few thousand volumes to 41
few thousand warriors at 67
few thousand workers in 115
few thousand workmen to 43
few touches perhaps by 159
few trained experts to 59
few trained lawyers in 59
few trusted friends in 41
few trusted friends or 92
few trusted friends to 100
few trusted members of 162
few typical features of 49
few typical members of 55
few typical results of 56
few typical samples of 67
few useless efforts to 41
few visible remains of 132
few volumes devoted to 50
few wayward strands of 117
few willingly indulge the 93
few windows towards the 88
few workers belonged to 62
few workers capable of 46
few writers attempt to 54
few writers bothered to 45
few writers capable of 112
few writers claimed by 100
few writers managed to 40
few writers succeed in 86
few written records of 683
few written records to 105
few written sources of 46
few written sources on 61
fit certain aspects of 167
fit closely against the 1212
fit closely between the 122
fit closely together in 189
fit closely together on 89
fit closely together so 108
fit closely together to 249
fit everything together in 167
fit exactly against the 101
fit exactly between the 620
fit loosely against the 40
fit loosely between the 69
fit smoothly against the 184
fit tightly against the 3107
fit tightly between the 595
fit tightly together in 101
fit tightly together so 40
fit tightly together to 184
fit together according to 661
fit together because of 266
fit together because the 152
fit together exactly to 112
fix certain aspects of 40
fling furtive glances at 84
fling herself against it 78
fling herself against the 110
fling herself between the 56
fling himself against the 253
fling himself astride the 45
fling himself between the 58
fly closely related to 48
fly missions against the 125
fly rejoice because the 50
fly upwards towards the 88
fog pressed against the 130
for abhorring cowards is 55
for abortion because of 69
for abraham lincoln as 359
for abraham lincoln at 100
for abraham lincoln by 72
for abraham lincoln in 911
for abraham lincoln is 66
for abraham lincoln of 56
for abraham lincoln on 112
for abraham lincoln or 56
for abraham lincoln to 378
for abridging freedom of 42
for absence because of 76
for absenting himself on 79
for absenting himself so 226
for absorbing himself in 73
for abusive language to 108
for abusive parents to 40
for accepting service of 63
for accessing members of 75
for accessing objects in 84
for accessing records in 58
for according priority to 178
for according respect to 45
for account holders to 44
for accused persons in 89
for accused persons to 202
for achieving balance in 177
for achieving balance of 43
for achieving clarity in 45
for achieving clarity of 66
for achieving control in 64
for achieving control of 269
for achieving economy in 97
for achieving economy of 56
for achieving effects of 40
for achieving freedom of 80
for achieving harmony in 96
for achieving justice in 120
for achieving mastery in 48
for achieving mastery of 66
for achieving quality in 145
for achieving quality is 56
for achieving quality of 79
for achieving results by 59
for achieving results in 270
for achieving results is 42
for achieving success as 200
for achieving success at 124
for achieving success by 62
for achieving success in 2407
for achieving success is 126
for achieving success on 183
for achieving success or 43
for achieving variety in 62
for achieving victory in 252
for acquiring ability to 43
for acquiring capital by 52
for acquiring capital in 44
for acquiring command of 50
for acquiring control of 335
for acquiring fluency in 44
for acquiring language is 70
for acquiring mastery of 59
for addition reactions of 81
for adhesion between the 98
for adjusting entries at 75
for adjusting himself to 207
for adjusting position of 75
for admiral collier at 71
for admiral sampson to 64
for admitting members of 148
for admitting members to 62
for admitting persons to 172
for adoption according to 75
for adoption because he 61
for adoption because it 91
for adoption because of 501
for adoption because the 142
for adoption outside the 61
for advance against the 68
for advance notices of 45
for advance payment in 53
for advance payment of 600
for advance payment on 79
for advance payment or 60
for advance payment to 75
for advance studies in 116
for advance towards the 40
for advancing against the 126
for advancing himself by 70
for advancing himself in 52
for advancing research in 98
for advancing research on 89
for advancing towards the 155
for adverse comment by 57
for adverse comment in 50
for adverse comment on 59
for adverse effects as 65
for adverse effects in 488
for adverse effects is 222
for adverse effects of 2545
for adverse effects on 1851
for adverse effects or 237
for adverse effects to 289
for adverse impacts of 54
for adverse impacts on 228
for adverse impacts to 85
for adverse outcome in 143
for adverse reactions in 263
for adverse reactions is 86
for adverse reactions or 99
for adverse reactions to 1334
for aerobics research in 743
for aesthetic pleasure as 56
for aesthetic pleasure in 46
for aesthetic pleasure is 55
for aesthetic pleasure or 52
for affairs related to 85
for affording pleasure to 74
for affording shelter to 191
for affording support to 40
for african affairs at 225
for african affairs in 579
for african affairs of 48
for african affairs to 66
for african control of 61
for african culture in 113
for african exports to 52
for african farmers in 54
for african farmers to 157
for african freedom in 44
for african freedom is 46
for african members of 82
for african origins of 49
for african produce in 57
for african slavery in 56
for african studies at 900
for african studies in 534
for african studies of 320
for african teachers in 54
for african traders to 47
for african workers in 294
for african workers on 66
for african workers to 187
for african writers to 166
for agitating against the 401
for agrarian reforms in 118
for airline tickets in 56
for airline tickets is 51
for airline tickets on 83
for airline tickets to 219
for airmail letters to 61
for airport buildings or 61
for alcohol content of 46
for alcohol control or 48
for alcohol studies at 118
for alcohol studies in 56
for alleged assault on 108
for alleged attacks by 45
for alleged attacks on 104
for alleged attempt to 62
for alleged breaches of 1318
for alleged bribery of 53
for alleged cruelty to 132
for alleged damages in 42
for alleged damages to 202
for alleged defects in 294
for alleged failure of 145
for alleged failure to 1204
for alleged insults to 78
for alleged invasion of 48
for alleged neglect in 63
for alleged neglect of 348
for alleged refusal to 95
for alleged sedition in 63
for alleged slander of 45
for alleged support of 121
for alleged victims of 92
for alleged violation of 3815
for alliance against the 91
for alliance between the 385
for altered function by 47
for although according to 96
for although charges of 63
for although several of 118
for although tobacco is 104
for although written in 55
for america against the 179
for america because he 100
for america because it 203
for america because of 244
for america because the 108
for america because we 44
for america following the 43
for america towards the 57
for amherst college in 56
for amounts allowed as 163
for amounts charged to 48
for amounts exceeding rs 74
for amounts exceeding the 217
for amounts payable by 60
for amounts payable to 98
for amounts related to 99
for amounts withheld by 55
for analogy between the 110
for analyzing aspects of 111
for analyzing behavior in 107
for analyzing deviance as 175
for analyzing effects of 222
for analyzing impacts of 46
for analyzing results of 127
for analyzing samples of 109
for analyzing sources of 77
for analyzing systems of 108
for analyzing variation in 87
for ancient history in 70
for ancient history is 59
for ancient writers to 59
for anglican worship in 48
for animals adapted to 119
for animals because it 65
for animals because of 84
for animals because the 52
for animals brought to 42
for animals capable of 74
for animals exposed to 289
for animals receiving the 47
for animate sources of 76
for answering queries in 72
for answering queries on 53
for answers outside of 155
for answers outside the 107
for answers regarding the 99
for answers related to 53
for anterior fixation of 59
for antique variety so 62
for anxiety because of 84
for anxiety because the 167
for anxiety regarding the 131
for anxiety related to 418
for anybody capable of 47
for anybody outside of 76
for anybody outside the 112
for apparel workers in 54
for applied linguists to 52
for applied physics the 155
for applied research as 115
for applied research at 148
for applied research by 52
for applied research in 15007
for applied research is 170
for applied research of 137
for applied research on 1096
for applied research or 69
for applied research to 229
for applied science in 157
for applied science is 47
for applied science or 41
for applied science to 46
for applied studies in 1019
for applied studies of 49
for aquatic animals in 74
for aquatic animals is 57
for aquatic animals to 62
for aquatic species in 48
for arresting mergers at 110
for arsenic poisoning is 77
for artists because it 49
for artists because of 48
for aseptic loosening of 227
for aseptic packaging of 60
for aspects related to 91
for assault against the 282
for assault brought by 70
for assault resulting in 74
for assault violated the 41
for asserting himself in 62
for assessing ability to 83
for assessing anxiety in 112
for assessing aspects of 267
for assessing behavior in 65
for assessing damages in 158
for assessing damages is 50
for assessing damages to 86
for assessing degrees of 174
for assessing effects of 582
for assessing effects on 89
for assessing function of 43
for assessing impacts of 523
for assessing impacts on 137
for assessing mastery of 74
for assessing outcome in 140
for assessing outcome of 61
for assessing quality in 157
for assessing quality of 1318
for assessing reactions to 52
for assessing results of 72
for assessing sources of 53
for assessing success in 69
for assessing success or 80
for assessing variation in 101
for assigning amounts to 108
for assigning clients to 66
for assigning degrees of 90
for assigning inmates to 53
for assigning members of 47
for assigning members to 110
for assigning numbers in 46
for assigning numbers or 45
for assigning numbers to 914
for assigning objects to 98
for assigning overhead to 59
for assigning persons to 94
for assigning priority in 77
for assigning priority to 365
for assigning species to 56
for assigning symbols to 71
for assigning teachers to 81
for assigning weights to 478
for assigning workers to 106
for assisting clients in 177
for assisting clients to 209
for assisting congress in 49
for assisting farmers in 53
for assisting farmers to 50
for assisting learners to 47
for assisting members in 79
for assisting members of 91
for assisting parents in 112
for assisting parents to 52
for assisting persons in 64
for assisting persons to 63
for assisting teachers in 207
for assisting teachers to 134
for assisting vessels in 49
for assisting victims of 95
for assured sources of 68
for athletes accused of 51
for athletes because it 77
for athletes because of 62
for athletes competing in 281
for attaching devices to 42
for attaching herself to 109
for attaching himself to 494
for attaching numbers to 41
for attaching oneself to 53
for attaching sections to 62
for attacking poverty in 40
for attacking slavery in 48
for attacking targets in 71
for attacking targets on 56
for attacks against it 46
for attacks against the 2737
for attaining control of 51
for attaining mastery of 42
for attaining objects so 88
for attaining success in 375
for attaining victory in 60
for attending behavior on 109
for attending classes in 60
for attending classes or 48
for attending closely to 57
for attending college in 86
for attending college is 157
for attending college or 62
for attending sessions of 42
for austrian studies at 126
for austrian support in 45
for austrian support of 67
for average amounts of 48
for average duration of 97
for average members of 41
for average numbers of 79
for bacteria capable of 76
for balance against the 206
for balance between the 2837
for balance control in 57
for balancing against the 55
for balancing between the 46
for balloon dilation of 140
for baptism according to 41
for battering peelers or 44
for battery against the 87
for battery brought by 46
for battery voltage at 467
for battles against the 79
for battles between the 88
for because society is 44
for beginning classes in 88
for beginning courses in 182
for beginning farmers to 42
for beginning justice at 62
for beginning learners of 50
for beginning lessons in 52
for beginning players to 67
for beginning research in 49
for beginning research on 74
for beginning speakers to 62
for beginning teachers as 139
for beginning teachers at 54
for beginning teachers in 363
for beginning teachers is 290
for beginning teachers of 89
for beginning teachers or 87
for beginning teachers to 896
for beginning writers is 73
for beginning writers of 42
for beginning writers to 279
for behavior according to 97
for behavior control in 69
for behavior control is 59
for behavior defined as 46
for behavior outside of 57
for behavior outside the 108
for behavior related to 195
for behavior similar to 59
for believing herself the 44
for believing herself to 56
for believing himself in 47
for believing himself the 70
for believing himself to 394
for bereaved parents in 46
for bereaved parents is 68
for bereaved parents to 157
for bereaved persons to 113
for besides acquiring the 40
for besides stripping to 42
for betraying secrets to 50
for biennial sessions of 347
for bigness because of 40
for bilingual schools in 42
for bilingual teachers in 88
for bilingual teachers to 48
for bipolar illness in 132
for bipolar illness is 62
for birthday parties or 144
for bladder control in 233
for blindly following the 182
for boilers operating at 98
for bordeaux mixture is 45
for bravery against the 101
for bridges between the 244
for briefly adverting to 40
for briefly reviewing the 70
for britain against the 243
for britain because it 106
for britain because of 206
for britain because the 74
for britain between the 55
for britain herself to 60
for britain outside the 54
for britain remaining in 52
for british airways in 77
for british airways to 86
for british artists to 61
for british attacks on 65
for british capital in 175
for british capital to 131
for british columbia as 154
for british columbia at 63
for british columbia by 65
for british columbia in 375
for british columbia is 201
for british columbia on 56
for british columbia or 48
for british columbia to 278
for british control in 85
for british control of 630
for british dignity to 68
for british dominion in 88
for british efforts to 145
for british exports in 204
for british exports is 189
for british exports of 209
for british exports to 427
for british failure in 55
for british failure to 40
for british farmers to 74
for british history in 55
for british imports in 46
for british imports of 65
for british journal of 54
for british mediation in 62
for british members of 71
for british research in 256
for british sailors in 63
for british sailors to 78
for british seizure of 43
for british society as 187
for british society in 53
for british society to 46
for british steamers in 46
for british studies at 47
for british success in 134
for british support in 436
for british support of 542
for british support on 64
for british support to 136
for british traders in 92
for british traders to 145
for british vessels in 81
for british vessels of 47
for british vessels to 176
for british victory in 125
for british workers in 68
for british workers to 102
for british writers to 119
for broader aspects of 139
for broader classes of 125
for broader efforts to 56
for broader measures of 110
for broader studies of 86
for buildings because of 59
for buildings devoted to 92
for buildings erected by 101
for buildings erected in 251
for buildings erected on 159
for buildings exposed to 71
for buildings located in 244
for buildings located on 56
for buildings subject to 73
for cabinet members to 243
for calcium carbide is 50
for calcium oxalate is 84
for calumny against the 61
for canadian content in 69
for canadian content on 41
for canadian control of 43
for canadian dollars at 63
for canadian dollars in 493
for canadian dollars is 138
for canadian dollars on 63
for canadian dollars to 104
for canadian exports in 55
for canadian exports of 106
for canadian exports to 152
for canadian society as 167
