far away countries like 103
few rare specimens have 44
few shot compelled those 93
few such compounds have 62
few such instances have 174
few such instances were 53
few such instances will 41
few such operations have 62
few their favorable ones 50
few threw themselves into 51
few very difficult years 44
few very important ones 147
few were altogether free 54
few were collected from 54
few were converted into 73
few were prevailed upon 66
few were published during 87
few were recovered from 80
few were recruited from 69
few were reprinted from 69
few were scattered here 47
few were scattered over 40
few were surprised when 571
few years afterward there 44
few years afterward when 60
few years americans have 82
few years attracted much 110
few years companies have 66
few years computers have 46
few years conditions have 51
few years converted into 63
few years developed into 186
few years educators have 43
few years especially when 55
few years everybody will 57
few years historians have 41
few years previously been 307
few years previously during 75
few years previously from 197
few years previously there 299
few years previously these 55
few years previously were 142
few years previously when 394
few years steamboats were 77
few years wisconsin will 45
few young gentlemen into 47
fit into community life 215
fit more logically into 154
fit more naturally into 831
fit more perfectly into 119
fit most logically into 82
fit most naturally into 319
fit only awkwardly into 107
fit these phenomena into 65
fit very naturally into 272
fit will typically have 49
fix down universal laws 45
fix their affections more 120
fix their affections upon 131
fix their habitation among 55
fix their influence over 83
fix their residence here 58
fix their residence there 153
fly away somewhere else 41
fly from guatemala city 41
fly great distances from 95
fly like oglethorpe from 105
fly over populated areas 158
fly will sometimes have 61
for acid production from 138
for acts committed during 915
for acts committed prior 1245
for acts committed when 85
for acts performed during 88
for ages resounded from 99
for ages scattered among 86
for aids prevention also 43
for aids prevention among 60
for anna magdalena bach 634
for arms purchases from 172
for arms shipments from 59
for asian americans have 59
for asian americans were 92
for baking unleavened bread 103
for bearing additional risk 89
for best nonfiction book 75
for beta particles from 95
for bread continued till 49
for bringing additional land 100
for bringing discredit upon 80
for bringing themselves into 89
for cash dividends paid 81
for cell separation during 45
for coal shipments from 60
for coal transport from 43
for code generation from 46
for cost reductions from 45
for crop production during 139
for crop production from 66
for crop production have 84
for crop production must 52
for crop production only 113
for crop production were 112
for crop production will 97
for data collected during 190
for data collected from 412
for data collected over 198
for data collection data 60
for data collection during 232
for data collection from 1040
for data collection have 185
for data collection must 192
for data collection only 59
for data collection over 67
for data collection such 50
for data collection used 60
for data collection were 688
for data collection when 79
for data collection will 231
for data extracted from 44
for data extraction from 101
for data generated from 163
for data retrieval from 96
for data retrieved from 47
for data transfers from 83
for data transfers over 46
for data transport over 57
for drug absorption from 64
for drug discovery from 59
for drug trafficking from 48
for drug trafficking were 46
for duping barbarians into 84
for early childhood care 828
for early departure from 69
for early discharge from 158
for early pregnancy loss 164
for early withdrawal from 283
for ends different from 101
for even considering such 370
for ever alienated from 314
for ever delivered from 543
for ever dependent upon 174
for ever different from 87
for ever discarded from 179
for ever dismissed from 48
for ever immovable fact 42
for ever impressed upon 177
for ever perfected those 60
for ever precluded from 540
for ever preserved from 124
for ever prevented from 348
for ever protected from 46
for ever reputation among 83
for ever separated from 2420
for ever sheltered from 40
for ever suspended over 136
for ever throughout their 95
for ever throughout your 916
for farm machinery were 42
for fees collected from 44
for filing objections must 92
for film production were 40
for fine gentlemen upon 45
for fire insurance upon 79
for fire insurance were 50
for fire naturally acts 104
for fire prevention week 132
for fire prevention were 41
for fire prevention work 96
for fire protection during 49
for fire protection from 59
for fire protection have 53
for fire protection must 58
for fire protection only 137
for fire protection were 108
for fire protection when 49
for fire protection will 85
for five additional days 116
for five additional years 763
for five centuries been 117
for five centuries from 126
for five centuries have 157
for five centuries more 352
for five centuries past 239
for five centuries there 76
for five centuries were 73
for five different areas 60
for five different sets 112
for five different teams 157
for five different time 92
for five different years 237
for five difficult years 91
for five formative years 43
for five important years 43
for five miserable years 104
for five wonderful years 75
for food production during 108
for food production from 120
for food production have 237
for food production must 56
for food production were 131
for food production will 180
for food purchased from 49
for foot passengers along 57
for foot passengers from 94
for foot passengers only 579
for foot passengers over 76
for fort frontenac along 41
for four additional days 145
for four additional years 441
for four centuries been 266
for four centuries from 176
for four centuries have 206
for four centuries more 182
for four centuries over 62
for four centuries past 263
for four centuries there 190
for four centuries were 100
for four centuries what 54
for four centuries when 43
for four different areas 102
for four different data 63
for four different days 43
for four different flow 57
for four different sets 230
for four different size 110
for four different soil 61
for four different teams 181
for four different test 84
for four different time 194
for four different trial 41
for four different ways 48
for four different years 253
for four difficult years 87
for four important years 42
for four miserable years 60
for four turbulent years 50
for four wonderful years 64
for free advertising time 45
for free broadcast time 45
for free convection from 235
for free discussion among 72
for free downloading from 222
for free emigration from 44
for free molecular flow 169
for free salicylic acid 48
for free television time 41
for free voluntary reading 47
for from henceforth there 441
for fuel efficient cars 54
for full automatic fire 133
for full discussion here 298
for full orchestra leads 49
for full political union 57
for full protection from 82
for full seventeen years 67
for full withdrawal from 90
for gene expression data 978
for gene expression during 128
for giant congenital nevi 42
for giving themselves over 40
for gold prevailed over 257
for good certainly will 100
for good newspaper copy 106
for good palliative care 60
for good practical work 42
for good qualities among 49
for good wholesome food 58
for great deference from 386
for great distances along 394
for great distances down 42
for great distances from 388
for great distances into 99
for great distances over 255
for great distances when 62
for great diversity among 40
for harm inflicted upon 45
for having abandoned their 480
for having abandoned what 92
for having abstained from 288
for having alienated from 55
for having allegedly been 52
for having allegedly made 49
for having attempted such 107
for having benefited from 97
for having blundered into 100
for having collected from 44
for having committed acts 290
for having committed many 53
for having committed some 389
for having committed such 916
for having committed theft 55
for having committed these 57
for having committed what 149
for having completed their 81
for having conceived such 64
for having concluded peace 92
for having conducted such 41
for having conferred upon 274
for having delivered such 53
for having delivered their 65
for having descended from 46
for having destroyed some 53
for having destroyed such 45
for having destroyed their 166
for having destroyed your 46
for having different ideas 58
for having disclosed what 109
for having disgraced their 48
for having disobeyed their 142
for having displayed such 109
for having disturbed their 111
for having disturbed your 181
for having exercised their 180
for having exhibited such 98
for having expressed such 53
for having expressed their 192
for having forgotten their 166
for having forgotten what 108
for having forgotten your 46
for having frittered away 43
for having fulfilled their 197
for having graduated from 101
for having inflicted pain 94
for having inflicted such 174
for having inflicted upon 115
for having instilled into 46
for having neglected such 65
for having neglected their 331
for having neglected these 44
for having neglected those 46
for having neglected what 48
for having nourished such 60
for having organized such 94
for having performed some 129
for having performed such 206
for having performed their 153
for having performed these 40
for having performed well 119
for having performed what 102
for having permitted such 606
for having permitted their 84
for having permitted these 65
for having presented such 94
for having preserved many 49
for having preserved peace 58
for having preserved their 273
for having preserved these 51
for having preserved your 184
for having prevailed upon 94
for having prevented their 61
for having previously been 65
for having protected some 64
for having protected their 48
for having published some 203
for having published such 113
for having published these 61
for having published what 67
for having purchased from 43
for having recovered from 72
for having reflected upon 54
for having refrained from 339
for having renounced their 52
for having separated from 174
for having sometimes done 50
for having suggested such 169
for having supported their 57
for having sustained such 124
for having testified their 74
for having themselves been 50
for having tolerated such 48
for having triumphed over 317
for having triumphed three 78
for having undergone such 55
for having witnessed such 41
for having witnessed your 85
for health conditions such 53
for health insurance among 47
for health insurance during 51
for health insurance from 225
for health insurance have 108
for health insurance were 200
for health insurance when 46
for health insurance will 107
for heavy criticism from 248
for heavy equipment such 67
for heavy industrial uses 40
for heavy industrial work 67
for heavy mortality among 41
for help somewhere down 97
for help somewhere else 48
for hiding themselves from 48
for high definition video 71
for high fertility among 53
for high frequency data 72
for high frequency hearing 75
for high frequency radio 64
for high frequency work 361
for high molecular mass 258
for high mortality among 91
for high mortality during 44
for high production rate 48
for high production runs 181
for high production work 205
for high repetition rate 196
for high resolution data 117
for high resolution mass 126
for high resolution tape 57
for high resolution work 1476
for holy scripture says 53
for home delivered meals 51
for home economics were 43
for home economics work 220
for home missionary work 424
for home ownership among 98
for home ownership have 66
for home ownership were 61
for home television sets 41
for ideas different from 64
for jobs previously held 84
for jobs typically held 50
for land irrigated from 47
for land ownership were 41
for land purchased from 261
for land purchases from 53
for late afternoon when 42
for less desirable jobs 76
for less desirable ones 45
for less desirable work 45
for less developed areas 859
for less developed ones 62
for less efficient ones 80
for less expensive care 41
for less expensive ones 78
for less expensive ways 133
for less important ones 126
for less important uses 94
for less important work 146
for less intensive uses 57
for less populated areas 56
for less somewhere else 141
for less strenuous work 82
for life insurance during 41
for life insurance from 111
for life insurance have 89
for life insurance must 113
for life insurance only 70
for life insurance were 125
for life insurance when 72
for life insurance will 192
for life processes from 60
for life processes only 41
for lift irrigation from 57
for like distances from 52
for like everybody else 68
for loss sustained when 82
for lost production time 68
for making artificial gems 61
for making artificial silk 309
for making artificial teeth 168
for making available data 202
for making available many 153
for making available much 265
for making available some 403
for making available such 117
for making available their 794
for making available these 131
for making condensed milk 87
for making deductions from 170
for making democracy more 108
for making democracy work 261
for making effective such 173
for making excursions into 47
for making hydraulic lime 77
for making important life 128
for making incursions into 112
for making incursions upon 56
for making inquiries into 190
for making newsprint from 51
for making ourselves great 86
for making parliament more 44
for making percussion caps 77
for making production more 91
for making purchases from 106
for making reprisals upon 206
for making scrambled eggs 63
for making selections among 43
for making selections from 139
for making themselves felt 47
for making themselves heard 147
for making themselves look 58
for making themselves more 101
for making unleavened bread 79
for male dominance over 108
for male domination over 102
for male employees only 54
for male household heads 571
for male prisoners only 46
for male sterility have 43
for many additional years 209
for many americans during 133
for many americans from 48
for many americans have 50
for many americans their 92
for many americans there 97
for many americans were 66
for many americans what 93
for many americans when 374
for many avoidable ills 47
for many centuries ahead 54
for many centuries along 74
for many centuries also 120
for many centuries among 277
for many centuries back 285
for many centuries been 5295
for many centuries bore 62
for many centuries came 43
for many centuries done 73
for many centuries down 95
for many centuries during 235
for many centuries even 247
for many centuries from 672
for many centuries gave 44
for many centuries have 1861
for many centuries held 267
for many centuries into 151
for many centuries jews 47
for many centuries kept 152
for many centuries lost 154
for many centuries made 215
for many centuries more 1196
for many centuries most 180
for many centuries much 49
for many centuries must 114
for many centuries nothing 70
for many centuries only 394
for many centuries over 368
for many centuries past 6478
for many centuries prior 1257
for many centuries some 40
for many centuries such 71
for many centuries their 318
for many centuries there 1767
for many centuries these 248
for many centuries till 109
for many centuries upon 178
for many centuries used 234
for many centuries very 52
for many centuries well 101
for many centuries were 827
for many centuries what 102
for many centuries when 228
for many centuries will 73
for many christians have 47
for many commercial fish 52
for many commercial uses 135
for many companies during 64
for many companies from 49
for many companies have 62
for many companies these 46
for many companies were 45
for many companies will 85
for many compounds have 52
for many conditions such 53
for many countries during 66
for many countries even 40
for many countries from 46
for many countries have 131
for many countries over 138
for many countries such 49
for many countries there 291
for many countries were 53
for many countries will 65
for many different areas 240
for many different body 40
for many different cell 192
for many different data 137
for many different ends 102
for many different health 81
for many different ideas 120
for many different jobs 456
for many different media 60
for many different ones 44
for many different paths 95
for many different sets 188
for many different time 71
for many different uses 819
for many different ways 310
for many different years 42
for many difficult years 57
for many employers will 83
for many excellent uses 50
for many frustrating years 43
for many geographic areas 40
for many geological ages 89
for many household uses 116
for many important areas 71
for many important uses 93
for many industrial jobs 54
for many industrial uses 558
for many instances have 64
for many migratory bird 41
for many miserable years 98
for many nutrients have 40
for many observers have 65
for many observers when 41
for many operations have 60
for many operations such 53
for many practical uses 168
for many premature deaths 61
for many processes such 48
for many quotations from 62
for many situations such 42
for many societies have 73
for many stimulating ideas 75
for many unskilled ones 245
for many wonderful years 70
for mary carmichael will 42
for mass emigration from 92
for mass production from 45
for mass production have 74
for mass production must 52
for mass production were 190
for mass production will 63
for mass production work 123
for mass transport from 44
for mere amusement must 101
for mere amusement will 41
for mere commercial gain 88
for mere safeguard upon 40
for mild congestive heart 65
for mild discourse must 40
for milk production during 167
for milk production from 129
for milk production have 102
for milk production must 62
for milk production only 63
for milk production were 137
for milk production when 99
for milk production will 89
for milk purchased from 105
for mood disorders such 46
for more auspicious days 42
for more childhood deaths 86
for more democracy were 47
for more desirable jobs 145
for more desirable land 88
for more desirable ones 70
for more developed areas 45
for more difficult jobs 122
for more difficult ones 213
for more difficult reading 149
for more difficult work 229
for more documents like 61
for more effective anti 158
for more effective arms 42
for more effective care 104
for more effective case 47
for more effective coping 289
for more effective cost 169
for more effective data 54
for more effective drug 123
for more effective fire 94
for more effective health 241
for more effective help 76
for more effective land 213
for more effective laws 86
for more effective living 689
for more effective means 1060
for more effective ones 79
for more effective pain 67
for more effective reading 206
for more effective risk 153
for more effective self 279
for more effective time 63
for more effective ways 1993
for more effective work 857
for more efficient care 65
for more efficient code 68
for more efficient coding 55
for more efficient data 303
for more efficient drug 104
for more efficient drying 96
for more efficient food 107
for more efficient fuel 158
for more efficient heating 92
for more efficient help 55
for more efficient land 290
for more efficient living 68
for more efficient mass 44
for more efficient means 572
for more efficient ones 97
for more efficient reading 68
for more efficient uses 106
for more efficient ways 1259
for more efficient work 599
for more elaborate meals 51
for more elaborate ones 60
for more elaborate work 140
for more emergency room 49
for more empirical data 135
for more empirical work 326
for more enjoyable reading 46
for more equitable land 85
for more equitable laws 69
for more expensive care 121
for more expensive cars 67
for more expensive food 75
for more expensive health 41
for more expensive male 97
for more expensive ones 588
for more extensive areas 73
for more extensive care 77
for more extensive data 264
for more extensive help 54
for more extensive land 113
for more extensive ones 63
for more extensive reading 593
for more extensive test 47
for more extensive work 519
for more important duty 116
for more important ends 67
for more important game 48
for more important jobs 197
for more important news 47
for more important ones 282
for more important uses 293
for more important work 1637
for more influence over 155
for more intensive care 327
for more intensive case 57
for more intensive help 85
for more intensive land 449
for more intensive reading 107
for more intensive uses 165
for more intensive work 752
for more interesting jobs 98
for more interesting reading 566
for more interesting work 360
for more intricate work 67
for more leadership from 48
for more leisurely reading 43
for more lucrative jobs 452
for more lucrative ones 53
for more lucrative work 263
for more missionary work 77
for more nutritious food 145
for more objective data 71
for more objective ways 41
for more palatable food 87
for more permanent jobs 58
for more permanent uses 60
for more permanent work 172
for more practical ends 42
for more practical help 60
for more practical ones 62
for more practical uses 56
for more practical ways 56
for more practical work 235
for more premature deaths 46
for more production from 61
for more protection from 270
for more quotations from 48
for more resources from 199
for more scholarly work 60
for more specialist help 74
for more specimens must 49
for more spiritual life 41
for more strenuous work 170
for more technical work 96
for more theoretical work 185
for more wholesome food 116
for most americans during 133
for most americans have 121
for most americans means 44
for most americans over 57
for most americans their 42
for most americans there 187
for most americans were 112
for most americans when 145
for most americans will 40
for most assuredly there 148
for most biological work 104
for most certainly there 103
for most commercial uses 245
for most commercial work 93
for most companies there 132
for most companies will 101
for most countries during 105
for most countries from 83
for most countries have 98
for most countries only 92
for most countries other 44
for most countries over 94
for most countries there 134
for most countries these 40
for most countries were 88
for most countries will 41
for most effective work 83
for most efficient work 80
for most empirical work 43
for most household uses 143
for most industrial jobs 54
for most industrial uses 383
for most industrial work 40
for most practical uses 256
for most practical work 320
for most production work 93
for most situations there 41
for most temperate zone 58
for moving resources from 50
for moving spaghetti from 51
for much additional work 128
for much criticism from 351
for much discussion among 73
for much empirical work 65
for much excellent work 55
for much festivity among 74
for much important work 121
for much impression upon 48
for much painstaking work 70
for much practical help 195
for much practical work 84
for much theoretical work 44
for next generation high 115
for nigh fourscore years 43
for nine different teams 53
for nothing different from 47
for once documents have 110
for once prevailed over 84
for once refrained from 72
for once triumphed over 53
for only seventeen days 139
for only seventeen years 280
for open discussion among 107
for other advertising media 66
for other beneficial uses 230
for other character sets 104
for other chemicals such 40
for other commercial uses 126
for other companies during 42
for other companies such 79
for other companies were 53
for other compounds such 90
for other conditions have 45
for other conditions must 45
for other conditions such 983
for other conditions will 46
for other countries also 374
for other countries during 112
for other countries facing 88
for other countries from 252
for other countries have 311
for other countries having 62
for other countries like 142
for other countries must 49
for other countries show 72
for other countries such 373
for other countries trying 49
for other countries were 546
for other countries when 89
for other countries will 169
for other disorders such 191
for other districts were 40
for other employees when 44
for other employers during 43
for other equipment such 79
for other essentials such 53
for other functional areas 220
for other geographic areas 133
for other household uses 186
for other illnesses such 50
for other important areas 88
for other important jobs 61
for other important radio 82
for other important uses 119
for other important work 207
for other industrial areas 59
for other industrial uses 534
for other infections such 54
for other molecules such 63
for other necessary uses 92
for other necessary work 89
for other nutrients such 112
for other operations such 235
for other organisms such 132
for other pertinent data 43
for other phenomena such 202
for other platforms such 42
for other political ends 89
for other practical uses 57
for other processes such 240
for other protected areas 77
for other protocols such 80
for other provinces were 46
for other qualities such 67
for other quotations from 73
for other resources like 43
for other resources such 220
for other situations such 73
for other situations when 61
for other specimens from 55
for other technical uses 55
for other territory lost 47
for other utilities such 42
for other vegetable oils 120
for over seventeen years 1578
for over threescore years 51
for paid maternity leave 1340
for pain medication when 95
for pain originating from 60
for past purchases will 43
for paying customers only 51
for poor countries like 109
for poor countries such 48
for post operative pain 61
for pure spiritual milk 50
for radio frequency work 47
for rare instances when 84
for rays reflected from 147
for reading scripture when 124
for ready conversion into 57
for ready reference during 151
for ready reference when 361
for rice production have 49
for rice production were 59
for rice production will 44
for rich countries like 45
for rich countries such 42
for riding roughshod over 670
for road transport from 43
for road transport will 46
for rule extraction from 104
for said insurance paid 65
for sale passengers from 72
for saving ourselves from 44
for saving themselves from 133
for saying precisely what 137
for seed production have 62
for seed production must 60
for seed production only 45
for single travelers just 50
for sins committed during 395
for sins committed here 83
for sins inherited from 59
for skin conditions such 156
for skin disorders such 68
for skin infections such 48
for slow movements when 41
for some additional data 87
for some additional help 109
for some additional ideas 66
for some additional means 67
for some additional time 384
for some additional work 158
for some additional years 91
for some advantage from 165
for some advantage over 41
for some arbitrary time 92
for some assurance from 137
for some candidate other 58
for some carpentry work 91
for some centuries among 48
for some centuries back 331
for some centuries been 958
for some centuries during 61
for some centuries find 76
for some centuries from 117
for some centuries have 162
for some centuries held 57
for some centuries into 94
for some centuries more 464
for some centuries only 66
for some centuries past 3362
for some centuries prior 164
for some centuries seen 40
for some centuries their 80
for some centuries there 127
for some centuries were 106
for some centuries when 49
for some character bearing 60
for some chocolate cake 48
for some commercial fish 43
for some commercial uses 43
for some commodity such 40
for some companies such 101
for some companies will 46
for some competent time 101
for some compounds such 59
for some conceived anger 47
for some concession from 161
for some conditions such 174
for some countries data 48
for some countries during 47
for some countries even 144
for some countries from 79
for some countries have 110
for some countries like 159
for some countries only 141
for some countries over 48
for some countries such 243
for some countries there 121
for some countries were 101
for some countries will 69
for some criticism from 315
for some currently used 73
for some departure from 251
for some desperate deed 67
for some desperate work 41
for some detective work 116
for some different kind 108
for some difficult days 52
for some difficult task 43
for some discussion here 67
for some disorders such 63
for some effective form 53
for some effective means 179
for some effectual means 47
for some empirical data 40
for some encouraging hint 59
for some encouraging news 58
for some encouraging sign 49
for some encouraging word 42
for some excellent work 61
for some exemptions from 45
for some expression from 114
for some extremely rare 45
for some fascinating reading 62
for some favorable turn 93
for some forgotten item 231
for some frequency range 89
for some geographic areas 82
for some historians have 78
for some horseback riding 43
for some identifying mark 45
for some imaginary good 47
for some imaginary wrong 109
for some important areas 41
for some important news 99
for some important part 84
for some important post 153
for some important task 69
for some important uses 71
for some important work 324
for some indication from 224
for some industrial uses 151
for some ineffable union 51
for some influence over 61
for some influence upon 46
for some initiative from 43
for some injustice done 54
for some intensive work 57
for some interesting bird 40
for some interesting data 59
for some interesting ideas 118
