face anne forgot that 62
fall shut behind her 191
fall shut behind him 257
fall sick before they 41
fall sore amongst them 62
fall tame before them 51
fall term opened with 139
fall thick around them 84
fall upon another and 111
fall upon anyone who 273
fall upon france and 76
fall upon points that 42
fall upon someone who 93
fall upon something that 95
fall very heavily and 51
fall very slowly and 227
fall when apples are 46
fall when prices are 141
fall your swords and 43
fame came through his 54
fame cast before him 60
fame drew around him 57
fame even greater than 108
fame grew slowly but 46
fame more enduring than 133
fame went before him 84
fame went before them 41
fame went through all 82
fame will endure for 95
fangs were dripping with 53
fans were cheering and 46
fans were cheering for 78
fans were screaming and 52
fans were screaming for 63
fans were turned off 177
fans will recall that 154
fare even better than 189
fare more poorly than 526
fare much better and 337
fare much better for 171
fare much better than 7957
fare much better with 2148
fare well amongst you 42
faring much better than 1096
farm cart loaded with 53
farm cash income and 148
farm cash income for 43
farm cash income was 130
farm code number and 42
farm gate prices and 178
farm gate prices are 115
farm gate prices for 485
farm land prices and 100
farm land should not 42
farm land values and 94
farm land values are 61
farm loan system and 62
farm loan system was 105
farm much better than 45
farm size groups and 220
farm size groups are 128
farm their fields and 93
farm unit should not 75
farm were filled with 71
farm yard manure and 1443
farm yard manure are 73
farm yard manure for 59
farm yard manure has 51
farm yard manure per 187
farm yard manure was 93
fast data access and 156
fast file system for 104
fast food chains and 632
fast food chains are 384
fast food chains for 58
fast food chains now 57
fast food chains that 274
fast food chains with 48
fast food joints and 360
fast food joints that 100
fast food outlet and 100
fast food outlet for 42
fast food places and 291
fast food places are 95
fast food places that 154
fast food stands and 54
fast food stores and 64
fast from behind and 52
fast from behind him 53
fast from manual and 43
fast into humane fear 58
fast leaving behind them 53
fast losing ground and 87
fast moving events and 97
fast over stones and 43
fast rising demand for 43
fast rule exists for 114
fast their horses ran 53
fast thick warble his 230
fast those queens can 129
fast time scales and 50
fate more bitter than 46
fate more readily than 40
fate more sordid and 83
fate must depend pro 158
fate sets before him 41
fate well becoming his 47
fate will befall all 46
fate will befall him 54
fate will befall that 110
fate will befall them 145
fate will befall you 119
fats from animal and 46
fats like butter and 462
fears among whites that 127
fears from carrying out 45
fears have arisen that 177
fears have turned out 47
fears more readily than 62
fears rose higher and 93
fears went beyond all 40
fears were already being 58
fears were always for 51
fears were calmed and 225
fears were driven out 154
fears were greater than 156
fears were raised that 348
fears were voiced that 372
fears will permit them 118
feast their senses with 45
feast were masked and 161
feats were common and 60
feed corn gluten meal 179
feed deep thought with 54
feed during winter and 49
feed heavy vacuum gas 58
feed more highly than 41
feed steam starts out 57
feed their armies and 90
feed their babies and 963
feed their babies are 57
feed their babies but 42
feed their babies for 318
feed their babies than 48
feed their babies with 763
feed their bodies and 147
feed their broods for 83
feed their camels and 107
feed their cattle and 920
feed their cattle with 445
feed their desire for 52
feed their family and 170
feed their family for 85
feed their flocks and 788
feed their flocks with 209
feed their hatred and 69
feed their hearers with 44
feed their horses and 1380
feed their horses with 512
feed their passion for 52
feed their peoples and 41
feed their slaves and 77
feed their troops and 76
feed their vanity and 159
feed their vanity with 42
feed those flames with 81
feed upon acorns and 58
feed upon almost any 302
feed upon coarse hay 58
feed upon crusts and 199
feed upon fruits and 200
feed upon ground that 41
feed upon itself and 996
feed upon nectar and 156
feed upon plants and 200
feed upon pollen and 40
feed your family and 283
feed your family for 132
feed your family with 85
feed your horses and 40
feed your spirit and 183
feed your spirit with 97
feel anger toward god 185
feel anger toward her 239
feel anger toward him 229
feel anger toward his 73
feel anger toward them 154
feel angry toward her 73
feel angry toward him 44
feel angry toward them 45
feel angry toward you 47
feel deep inside that 288
feel deep regret and 108
feel deep regret for 81
feel deep regret that 239
feel deep sorrow and 86
feel deep sorrow for 121
feel even better and 73
feel even better than 821
feel even colder than 103
feel even farther and 119
feel even sicker than 44
feel even warmer than 58
feel even younger than 100
feel eyes watching her 55
feel eyes watching him 81
feel fine except for 85
feel free enough and 55
feel free enough with 55
feel full before you 89
feel full faster and 66
feel full sooner and 50
feel good around him 46
feel good around you 63
feel good before you 63
feel good enough and 60
feel good enough for 201
feel good inside and 259
feel good inside that 45
feel good toward him 42
feel good toward you 59
feel great empathy for 139
feel great regret and 273
feel great regret for 62
feel great regret that 184
feel great relief and 69
feel great relief that 110
feel great sorrow and 86
feel great sorrow for 303
feel great sorrow that 61
feel hard toward him 79
feel hard toward you 79
feel have wronged them 109
feel have wronged you 42
feel just before they 41
feel just before you 134
feel left behind and 291
feel less afraid and 99
feel less anxious and 1989
feel less anxious than 67
feel less desire for 105
feel less empathy for 46
feel less fearful and 96
feel less guilty and 749
feel less guilty for 477
feel less guilty now 42
feel less guilty than 199
feel less lonely and 1128
feel less lonely for 45
feel less lonely than 87
feel less lonely with 47
feel less pleased with 67
feel less regard for 40
feel less regret than 45
feel less regret that 41
feel less secure and 811
feel less secure than 591
feel less secure with 79
feel less strange and 87
feel less stress and 466
feel less stress than 70
feel less tension and 51
feel less valued and 41
feel like agreeing with 108
feel like another being 127
feel like another man 329
feel like another one 90
feel like anyone was 43
feel like blurting out 44
feel like bonnie and 44
feel like bothering with 135
feel like brother and 99
feel like buddha and 42
feel like bursting out 172
feel like bursting with 54
feel like carrying out 63
feel like chatting with 118
feel like checking out 145
feel like cheering you 52
feel like dressing for 51
feel like drinking and 61
feel like drinking any 82
feel like drinking that 208
feel like dropping out 279
feel like family and 73
feel like fighting any 70
feel like fighting for 95
feel like fighting with 165
feel like hansel and 51
feel like hassling with 40
feel like inside her 45
feel like inviting them 50
feel like laughing and 692
feel like laughing any 90
feel like laughing but 58
feel like laughing now 108
feel like laughing out 132
feel like laughing with 116
feel like little red 143
feel like marrying her 55
feel like myself and 65
feel like myself any 70
feel like number one 139
feel like pointing out 95
feel like praising god 374
feel like praising him 163
feel like punching her 40
feel like punching him 170
feel like punching them 51
feel like punching you 53
feel like quitting and 60
feel like replying with 41
feel like rubber and 52
feel like scolding you 40
feel like screaming and 185
feel like screaming out 81
feel like screaming with 57
feel like searching for 101
feel like shelling out 66
feel like shooting him 81
feel like shopping for 69
feel like shouting and 69
feel like shouting for 80
feel like shouting out 208
feel like shouting with 71
feel like slapping her 77
feel like slapping him 123
feel like slapping them 64
feel like slapping you 65
feel like sleeping all 59
feel like sleeping and 143
feel like sleeping any 53
feel like sleeping for 48
feel like sleeping now 50
feel like sleeping with 197
feel like sleeping yet 87
feel like smacking him 57
feel like smashing things 433
feel like someone had 429
feel like someone has 426
feel like someone hit 44
feel like someone out 40
feel like someone was 561
feel like someone who 2023
feel like someone with 109
feel like something bad 223
feel like something has 293
feel like something out 222
feel like something that 566
feel like something was 893
feel like something you 244
feel like spending all 46
feel like spending any 91
feel like standing out 52
feel like starting all 64
feel like starting out 62
feel like stepping out 65
feel like stopping and 69
feel like stopping for 78
feel like striking out 86
feel like studying and 100
feel like touching her 63
feel like touching them 89
feel like vomiting and 43
feel lost without her 135
feel lost without him 131
feel lost without his 60
feel lost without them 439
feel lost without you 167
feel lots better now 86
feel love toward him 83
feel loving toward them 51
feel more active and 111
feel more afraid than 50
feel more anxious and 347
feel more anxious for 56
feel more anxious than 299
feel more bitter than 41
feel more clearly and 112
feel more clearly now 53
feel more clearly than 372
feel more clearly that 144
feel more deeply and 939
feel more deeply for 539
feel more deeply his 140
feel more deeply how 280
feel more deeply our 88
feel more deeply than 3751
feel more deeply that 525
feel more direct and 42
feel more elated than 65
feel more emotion than 41
feel more empathy for 175
feel more empathy with 61
feel more energy and 134
feel more engaged and 111
feel more engaged with 159
feel more english than 81
feel more guilty and 589
feel more guilty for 56
feel more guilty than 550
feel more humble and 73
feel more humble than 122
feel more jewish than 109
feel more keenly and 99
feel more keenly for 115
feel more keenly her 46
feel more keenly his 217
feel more keenly how 50
feel more keenly than 2893
feel more keenly that 448
feel more lively and 137
feel more lonely and 619
feel more lonely than 1240
feel more mature and 191
feel more mature than 59
feel more myself than 52
feel more normal and 183
feel more normal than 50
feel more pleased than 86
feel more pleased with 103
feel more regret for 133
feel more regret than 104
feel more relief than 74
feel more rested and 160
feel more rested than 62
feel more scared than 61
feel more secure and 9684
feel more secure being 200
feel more secure but 158
feel more secure for 68
feel more secure now 318
feel more secure than 2032
feel more secure that 803
feel more secure using 100
feel more secure with 4746
feel more serene and 42
feel more sexual and 46
feel more sexual than 45
feel more sorrow for 105
feel more sorrow than 115
feel more special than 156
feel more stable and 318
feel more strength and 40
feel more stress and 81
feel more stress than 113
feel more stupid than 137
feel more surely than 41
feel more trusting and 95
feel more united with 43
feel more useful and 291
feel more useful than 44
feel more valued and 308
feel more wanted and 50
feel more warmly and 114
feel most anxious for 88
feel most anxious that 70
feel most braced with 50
feel most deeply and 177
feel most deeply are 42
feel most deeply for 302
feel most deeply how 69
feel most deeply that 995
feel most keenly are 45
feel most keenly for 149
feel most keenly our 123
feel most keenly that 306
feel most keenly this 46
feel most secure and 142
feel most secure with 114
feel much better all 82
feel much better and 1718
feel much better being 42
feel much better but 132
feel much better for 1138
feel much better now 8347
feel much better off 148
feel much better than 3260
feel much better that 205
feel much better then 103
feel much better this 354
feel much better with 545
feel much bigger than 57
feel much braver than 47
feel much calmer and 124
feel much calmer now 43
feel much colder than 278
feel much cooler than 109
feel much desire for 53
feel much empathy for 83
feel much heavier than 90
feel much hotter than 95
feel much larger than 75
feel much pleased with 121
feel much regard for 80
feel much regret for 72
feel much regret that 144
feel much richer than 81
feel much sorrow for 85
feel much warmer than 140
feel much younger than 241
feel none deeper than 165
feel nothing except that 56
feel only hatred and 56
feel only hatred for 67
feel only relief that 123
feel only sorrow and 52
feel only sorrow for 47
feel safe around him 130
feel safe around them 71
feel safe around you 109
feel safe before they 75
feel safe enough and 140
feel safe enough for 146
feel safe enough that 146
feel safe enough with 711
feel safe inside her 44
feel safe unless they 104
feel safe without them 52
feel sick inside and 47
feel some better now 40
feel some better this 64
feel some empathy for 202
feel some empathy with 108
feel some little beam 45
feel some regard for 162
feel some regret for 146
feel some regret that 427
feel some relief and 71
feel some relief that 387
feel some sorrow for 74
feel some tension and 48
feel spry enough for 63
feel such empathy for 41
feel such hatred and 46
feel such hatred for 81
feel such passion for 88
feel such relief that 103
feel such sorrow for 54
feel such strength for 114
feel sure enough that 141
feel sure myself that 135
feel sure whether they 69
feel sure whether this 96
feel sure whether you 59
feel their actions are 115
feel their bodies and 58
feel their bodies are 131
feel their burden and 48
feel their energy and 79
feel their feelings and 175
feel their misery and 78
feel their pulses and 40
feel their pulses beat 51
feel their reality and 49
feel their rights and 41
feel their rights are 301
feel their skills and 46
feel their skills are 127
feel their status and 64
feel their strength and 473
feel their values are 80
feel their voices are 120
feel their weight and 204
feel there should not 87
feel these audits but 216
feel these changes are 50
feel these eddies and 45
feel these feelings and 53
feel these issues are 84
feel those feelings and 61
feel very afraid and 46
feel very anxious and 876
feel very anxious for 279
feel very anxious that 333
feel very bitter and 217
feel very bitter that 93
feel very bright and 49
feel very clearly that 392
feel very deeply and 154
feel very deeply for 415
feel very deeply how 43
feel very deeply that 1416
feel very drowsy and 127
feel very guilty and 1035
feel very guilty for 355
feel very guilty that 362
feel very humble and 693
feel very keenly for 60
feel very keenly how 65
feel very keenly that 774
feel very little and 53
feel very little for 89
feel very lonely and 1977
feel very lonely for 68
feel very lonely now 110
feel very pleased and 96
feel very pleased that 78
feel very pleased with 512
feel very scared and 86
feel very secure and 243
feel very secure with 172
feel very sleepy and 440
feel very slowly and 145
feel very solemn and 47
feel very special and 578
feel very special that 42
feel very strange and 465
feel very stupid and 61
feel very tender and 76
feel very thirsty and 96
feel very unwell and 97
feel warm inside and 171
feel warm toward him 55
feel warm without being 43
feel well enough and 124
feel well enough for 456
feel well enough now 125
feel well enough that 116
feel well except for 41
feel well pleased with 511
feel well repaid for 833
feel well rested and 72
feel what periods you 241
feel when someone does 155
feel when someone has 132
feel when someone they 55
feel when someone you 247
feel when something bad 46
feel will enable you 41
feel years younger and 44
feel years younger than 66
feel your desire for 53
feel your energy and 101
feel your family has 50
feel your feelings and 162
feel your hatred for 95
feel your rights are 56
feel your skills are 59
feel your sorrow and 41
feel your spirit and 48
feel your strength and 152
feel your uterus and 50
fees from anyone who 71
fees from exacting new 55
fees much higher than 64
fees were higher than 332
fees were levied for 128
fees were modest and 44
fees were raised and 83
fees were waived for 98
fees will exceed one 80
fees will exceed this 59
feet away before she 68
feet away watching her 51
feet away watching him 48
feet coming behind them 65
feet coming toward her 76
feet coming toward him 63
feet coming toward them 43
feet deep before they 70
feet deep filled with 227
feet deep without any 71
feet down firmly and 60
feet find measure with 68
feet five inches and 1162
feet five inches for 46
feet five inches long 1904
feet five inches with 58
feet four inches and 2212
feet four inches each 44
feet four inches for 128
feet four inches long 4184
feet four inches was 73
feet four inches with 99
feet four without his 78
feet from behind and 79
feet from behind his 67
feet from ground and 50
feet from injury and 60
feet from slipping and 42
feet from slipping off 356
feet from slipping out 138
feet good enough for 52
feet grew louder and 52
feet grow colder and 52
feet high around all 43
feet high around his 42
feet high before they 89
feet high enough for 68
feet high filled with 123
feet high guards both 103
feet high inside and 78
feet high should not 89
feet high spouting hot 55
feet high topped with 120
feet high without any 66
feet high without his 50
feet into cracks and 49
feet just before they 41
feet kept slipping out 113
feet like snails did 50
feet more firmly and 81
feet more firmly than 41
feet much better than 189
feet much higher than 53
feet much larger than 68
feet nine inches and 1218
feet nine inches beam 76
feet nine inches being 53
feet nine inches for 61
feet nine inches long 3926
feet nine inches was 40
feet nine inches with 75
feet sank deeper and 99
feet shod through all 80
feet there opened two 50
feet thick occurs near 40
feet three inches and 1808
feet three inches for 75
feet three inches long 3332
feet three inches was 82
feet three inches with 67
feet three rivers ran 81
feet tied behind him 49
feet very slowly and 64
feet well shaped and 65
feet well turned out 47
feet were almost too 43
feet were already set 108
feet were already wet 143
feet were always neat 202
feet were always wet 428
feet were better than 231
feet were bigger than 161
feet were bleeding and 344
feet were bleeding with 64
feet were bloody and 108
feet were bothering her 41
feet were bothering him 56
feet were bright red 59
feet were broken and 95
feet were broken off 111
feet were burned and 97
feet were burned off 62
feet were burned with 54
feet were carrying her 147
feet were carrying him 285
feet were caught and 45
feet were clothed with 133
feet were coated with 105
feet were colder than 47
feet were double that 58
feet were dragging and 43
feet were filled with 229
feet were firmly set 204
feet were fitted with 75
feet were freezing and 154
feet were frozen and 627
feet were frozen off 132
feet were hacked off 89
feet were hardly off 77
feet were higher than 219
feet were kicked out 63
feet were larger than 135
feet were lifted off 257
feet were loaded with 122
feet were lopped off 122
feet were marked with 47
feet were nailed for 60
feet were narrow and 105
feet were numbed and 51
feet were numbed with 124
feet were placed one 53
feet were pulled out 137
feet were rubbed raw 143
feet were rubbed with 120
feet were searching for 56
feet were slipping and 95
feet were smeared with 122
feet were soaked and 174
feet were soaked with 64
feet were sticking out 1687
feet were swelling and 52
feet were tender and 201
feet were throbbing and 45
feet were tipped with 87
feet were treated with 63
feet were turned out 81
feet were untied and 51
feet were washed and 240
feet were washed with 116
feet were webbed and 86
feet were whipping out 45
feet were whiter than 46
feet when heavily they 42
feet when loaded with 56
feet wide except for 47
feet wide filled with 114
fell amid scenes not 52
fell among thieves and 396
fell among thieves was 194
fell among thieves who 177
fell away before her 149
fell away before him 251
fell away before his 175
fell away before them 236
fell away before this 41
fell away behind her 131
fell away behind him 304
fell away behind them 657
fell back across her 91
fell back across his 169
fell back around her 86
fell back asleep and 289
fell back asleep for 75
fell back asleep with 73
fell back before her 211
fell back before him 1314
fell back before his 363
fell back before our 127
fell back before that 86
fell back before them 956
fell back before they 57
fell back before this 274
fell back behind her 195
fell back behind him 115
fell back behind his 112
fell back behind them 62
fell back beside her 55
fell back beside him 62
fell back broken and 74
fell back deeper and 42
fell back farther and 40
fell back fighting and 60
fell back further than 62
fell back heavily and 52
fell back slowly and 344
fell back through our 44
fell back toward his 121
fell back toward our 43
fell back without any 92
fell down across her 391
fell down across his 180
fell down around her 1615
fell down around him 352
fell down around his 344
fell down around them 124
fell down before each 42
fell down before god 297
fell down before her 630
fell down before him 7445
fell down before his 904
fell down before that 82
fell down before them 462
fell down before they 62
fell down before this 55
fell down behind her 53
fell down behind him 80
fell down behind his 125
fell down beside her 378
fell down beside him 344
fell down beside his 71
fell down beside them 50
fell down fainting and 46
fell down fainting with 43
fell down laughing and 65
fell down stairs and 447
fell down stairs with 46
fell down through one 59
fell down through them 76
fell down without any 120
fell down without being 46
fell even faster than 306
fell even further and 80
fell even further than 61
fell ever faster and 53
fell fast around him 243
fell fast around them 61
fell fast asleep and 973
fell fast asleep for 163
fell fast asleep with 278
fell free around her 55
fell from almost all 57
fell from almost one 62
fell from around her 88
fell from around him 62
fell from around his 53
fell from before her 57
fell from before his 63
fell from behind her 88
fell from fashion and 49
fell from office and 221
fell from wisdom and 54
fell full across his 42
fell half asleep and 45
fell into accord with 66
fell into ambush and 57
fell into another and 126
fell into another fit 596
fell into another long 58
fell into another one 62
fell into arrears and 536
fell into arrears for 151
fell into arrears with 747
fell into column and 49
fell into crisis and 80
fell into deeper and 113
fell into disuse and 6659
fell into disuse but 272
fell into disuse due 115
fell into disuse for 896
fell into disuse long 157
fell into disuse not 60
fell into disuse owing 131
fell into disuse was 72
fell into disuse with 870
fell into doubts and 47
fell into enmity with 67
fell into errors and 81
