far superior british force 54
for promoting foreign trade 165
for promoting lifelong learning 243
for promoting national unity 627
for promoting peaceful change 46
for promoting student growth 63
for promoting student learning 297
for promoting trained nursing 104
for protein crystal growth 247
for protein research osaka 122
for providing certain basic 44
for providing certain kinds 53
for providing certain types 88
for providing details about 90
for providing potable water 145
for providing research funding 97
for providing research funds 119
for punishing persons failing 44
for punishing persons setting 43
for quality control press 49
for quality control testing 790
for quality control tests 340
for quality control which 73
for quality control within 77
for quality control would 49
for racially hostile working 44
for radical reforms which 48
for rapidly expanding urban 42
for rational behavior under 56
for rational problem solving 202
for reactions between gases 70
for reactions involving gases 158
for realized capital gains 113
for rebelling against moses 55
for receiving federal funding 78
for receiving federal funds 437
for receiving federal money 85
for recording behavior rates 74
for recording certain types 57
for recording rapidly changing 53
for recording treasury stock 64
for redress against either 42
for reduced freight rates 85
for reduced operating costs 73
for regional climate change 85
for regional problem solving 57
for regular medical check 141
for related entries under 47
for remaining passive under 44
for remedial measures which 46
for repeated curtain calls 52
for reporting capital gains 89
for research involving human 1825
for research studies which 71
for research support under 88
for resisting lateral loads 103
for resisting supreme court 83
for resolving certain kinds 72
for resolving certain types 55
for restoring national unity 46
for retailing liquors might 69
for reversing language shift 125
for routine operating costs 128
for routine problem solving 72
for routine screening tests 70
for science citation index 60
for screening donated blood 366
for seemingly endless hours 129
for seemingly endless miles 88
for selecting supreme court 54
for service against japan 40
for service against russia 107
for service against spain 84
for service revenue earned 45
for several curtain calls 46
for several decades about 136
for several decades after 9807
for several decades began 57
for several decades could 41
for several decades later 84
for several decades longer 204
for several decades since 194
for several decades under 280
for several decades until 1201
for several decades which 43
for several decades while 222
for several decades within 67
for several decades would 117
for several degrees above 52
for several factors which 72
for several features which 40
for several hundred acres 230
for several hundred cases 70
for several hundred homes 55
for several hundred hours 738
for several hundred items 55
for several hundred lines 137
for several hundred miles 20764
for several hundred paces 191
for several hundred pages 507
for several hundred people 1014
for several hundred stars 46
for several hundred steps 53
for several hundred times 81
for several hundred trials 90
for several hundred volts 54
for several hundred women 82
for several hundred words 182
for several hundred yards 24995
for several letters which 76
for several minutes about 1505
for several minutes above 43
for several minutes after 8143
for several minutes alone 42
for several minutes beneath 41
for several minutes could 125
for several minutes daily 131
for several minutes every 295
for several minutes feeling 41
for several minutes first 40
for several minutes holding 106
for several minutes longer 1718
for several minutes looking 576
for several minutes often 43
for several minutes quite 45
for several minutes staring 442
for several minutes stood 86
for several minutes talking 98
for several minutes thinking 201
for several minutes under 430
for several minutes until 7461
for several minutes waiting 151
for several minutes which 57
for several minutes while 4669
for several minutes within 74
for several minutes would 46
for several moments about 79
for several moments after 883
for several moments longer 379
for several moments looking 243
for several moments staring 124
for several moments until 1434
for several moments while 707
for several preceding months 48
for several preceding weeks 103
for several previous months 62
for several product lines 143
for several seconds after 2742
for several seconds again 65
for several seconds could 40
for several seconds every 45
for several seconds longer 415
for several seconds looking 169
for several seconds staring 134
for several seconds under 108
for several seconds until 1327
for several seconds while 1195
for several sessions after 51
for several sessions until 114
for several species which 57
for several stories about 51
for several summers after 63
for several summers while 54
for several sundays after 249
for several thousand acres 221
for several thousand cases 53
for several thousand hours 489
for several thousand items 40
for several thousand lines 44
for several thousand miles 1030
for several thousand people 618
for several thousand women 41
for several thousand words 89
for several thousand yards 148
for several typical cases 164
for shielding against gamma 107
for silicon crystal growth 61
for silicon nitride films 69
for similar service under 65
for sixteen hundred miles 212
for sixteen thousand pesos 44
for skilled workers which 80
for skilled workers would 118
for smaller amounts shall 40
for socially redeeming value 145
for somehow carlyle never 46
for southern rhodesia under 54
for southern rhodesia which 70
for southern rhodesia would 46
for spanish speakers learning 84
for spanish treasure ships 167
for sparingly soluble gases 96
for sparingly soluble salts 108
for spousal support under 61
for stationing himself where 107
for stephen vincent benet 54
for steroid hormone action 420
for stocked rainbow trout 239
for student affairs staff 185
for student problem solving 43
for studies involving human 59
for studies involving large 56
for superior laryngeal nerve 68
for superior oblique palsy 68
for supplying defects which 67
for supplying potable water 117
for support against china 48
for support against japan 61
for support against russia 119
for surface gravity waves 252
for switching between modes 54
for systems operating above 102
for systems operating under 77
for taxable incomes above 49
for thirteen hundred miles 215
for thirteen thousand eight 52
for troubling himself about 154
for ulysses simpson grant 75
for uniform national rules 49
for unitary popular action 72
for variable density flows 129
for variable exchange rates 278
for variable overhead costs 143
for vehicle operating costs 74
for venture capital firms 332
for venture capital funding 318
for venture capital funds 500
for vessels outward bound 85
for violence against others 183
for violence against people 160
for violence against wives 68
for violence against women 2849
for visible genital warts 40
for warlike vessels taken 42
for weighty matters press 40
for welfare benefit plans 523
for western european unity 161
for wheeled traffic would 53
for windows program group 172
for witness against jesus 307
for workers covered under 68
for wounded national pride 40
for written scandal which 73
