fan against her cheek 58
few decades and which 142
few decades has given 98
few decades has grown 77
few decades has shown 436
few decades has taken 102
few decades that women 41
few decades they would 64
few degrees can cause 65
few degrees may cause 42
few deserve that honor 165
few details are added 148
few details are given 1104
few details are known 1614
few details are nearly 129
few details are shown 51
few details not found 66
few details that could 65
few details that might 89
few details that would 84
few details with which 43
few devices for getting 50
few diamonds are found 64
few diseases and pests 73
few diseases are known 115
few diseases for which 343
few diseases with which 74
few doctors are willing 123
few doctors who could 43
few doctors who would 82
few dollars and cents 201
few dollars and change 64
few dollars are spent 42
few dollars for every 63
few dollars for lunch 51
few dollars per night 54
few dollars per pound 82
few dollars per share 122
few dollars put aside 50
few dollars set aside 103
few dollars she earned 46
few dollars that could 46
few dollars that might 45
few dollars that would 76
few dollars they could 75
few dollars they would 54
few dollars with which 340
few dollars you could 77
few editors who would 47
few effects that might 43
few effects you could 41
few entries are given 45
few enzymes are known 49
few european and indian 54
few experts who could 51
few factors that could 114
few factors that might 160
few faculty and staff 77
few farmers are willing 97
few farmers who could 75
few farmers who still 57
few farmers who would 63
few features not found 51
few features that could 112
few features that might 53
few features that would 91
few federal and state 274
few figures and facts 54
few figures are given 225
few figures are shown 42
few figures may serve 166
few flowers and fruit 42
few flowers and herbs 92
few flowers and leaves 200
few flowers and trees 84
few flowers that bloom 51
few fossils are found 181
few fossils are known 77
few fossils yet found 58
few friends and asked 48
few friends and began 55
few friends and books 47
few friends and close 55
few friends and could 42
few friends and fewer 259
few friends and found 58
few friends and lived 121
few friends and never 96
few friends and often 54
few friends and social 45
few friends and spend 45
few friends and spent 248
few friends and still 41
few friends and would 132
few friends one evening 81
few friends she still 74
few friends that still 78
few friends this evening 49
few friends who cared 59
few friends who could 242
few friends who dared 119
few friends who lived 68
few friends who loved 45
few friends who might 191
few friends who really 102
few friends who share 52
few friends who still 460
few friends who stood 136
few friends who would 457
few general things about 123
few germans who could 63
few germans who would 45
few grasses and small 40
few grounds for thinking 95
few hundred and about 46
few hundred are known 53
few hundred men armed 49
few hundred men could 395
few hundred men might 95
few hundred men still 54
few hundred men under 263
few hundred men would 121
few hundred per cubic 126
few insects are found 44
few insects are known 58
few islands and reefs 50
few knights who still 97
few lawyers are willing 57
few lawyers who would 77
few lenders are willing 57
few letters and cards 50
few letters and fewer 52
few letters and notes 160
few letters and phone 80
few letters and press 54
few letters and words 85
few letters are missing 89
few letters she wrote 225
few letters this morning 40
few mammals and birds 70
few masters who could 47
few masters who would 45
few matters with which 44
few measures are taken 67
few measures that could 55
few measures that would 44
few medical men could 48
few medical men would 52
few members are lounging 46
few members are willing 57
few members who could 115
few members who might 48
few members who spoke 64
few members who still 40
few members who voted 60
few members who would 130
few minutes ago about 1192
few minutes ago after 75
few minutes ago could 60
few minutes ago looking 72
few minutes ago might 41
few minutes ago which 94
few minutes ago while 133
few minutes ago would 163
few minutes all hands 76
few minutes all night 71
few minutes all would 119
few minutes and about 71
few minutes and added 54
few minutes and after 287
few minutes and again 259
few minutes and allow 462
few minutes and apply 50
few minutes and asked 522
few minutes and began 221
few minutes and begin 75
few minutes and breathe 53
few minutes and catch 89
few minutes and check 468
few minutes and close 123
few minutes and comes 44
few minutes and costs 73
few minutes and could 250
few minutes and count 99
few minutes and create 55
few minutes and drain 232
few minutes and drank 66
few minutes and drink 239
few minutes and drove 64
few minutes and ended 87
few minutes and enjoy 247
few minutes and every 47
few minutes and finding 66
few minutes and focus 203
few minutes and found 346
few minutes and gazed 61
few minutes and getting 52
few minutes and gives 107
few minutes and headed 83
few minutes and hours 225
few minutes and lasts 207
few minutes and later 168
few minutes and laugh 41
few minutes and leaves 46
few minutes and looking 46
few minutes and makes 81
few minutes and maybe 87
few minutes and might 42
few minutes and moved 81
few minutes and never 118
few minutes and often 261
few minutes and others 119
few minutes and place 158
few minutes and really 65
few minutes and relax 206
few minutes and repeat 217
few minutes and reveal 45
few minutes and rinse 140
few minutes and serve 499
few minutes and share 162
few minutes and shook 52
few minutes and spend 42
few minutes and spoke 89
few minutes and stand 67
few minutes and start 152
few minutes and still 120
few minutes and stood 137
few minutes and study 139
few minutes and taken 49
few minutes and tried 361
few minutes and under 42
few minutes and visit 87
few minutes and watch 828
few minutes and where 44
few minutes and which 121
few minutes and while 194
few minutes and within 62
few minutes and would 511
few minutes and write 572
few minutes and wrote 57
few minutes are often 119
few minutes are spent 351
few minutes are taken 93
few minutes both ships 41
few minutes both sides 44
few minutes both stood 53
few minutes but could 105
few minutes but found 43
few minutes but would 78
few minutes can cause 90
few minutes each evening 441
few minutes each morning 906
few minutes each night 505
few minutes for about 155
few minutes for every 42
few minutes for fresh 42
few minutes for hours 62
few minutes for lunch 171
few minutes for people 90
few minutes for quiet 57
few minutes for small 62
few minutes for study 45
few minutes for water 56
few minutes for which 66
few minutes for writing 61
few minutes had found 66
few minutes had given 62
few minutes had never 82
few minutes had shown 42
few minutes had taken 67
few minutes head start 200
few minutes her breathing 106
few minutes her father 136
few minutes her hands 40
few minutes her mother 124
few minutes her voice 65
few minutes his breathing 127
few minutes his father 411
few minutes his hands 43
few minutes his horse 52
few minutes his mother 135
few minutes his voice 137
few minutes his whole 69
few minutes its limbs 80
few minutes may cause 82
few minutes may prove 66
few minutes new vigor 43
few minutes not knowing 44
few minutes one could 92
few minutes one evening 53
few minutes one morning 61
few minutes one night 75
few minutes one would 130
few minutes our whole 90
few minutes set aside 115
few minutes she again 94
few minutes she arose 83
few minutes she asked 281
few minutes she began 695
few minutes she broke 73
few minutes she ceased 56
few minutes she comes 116
few minutes she could 743
few minutes she found 532
few minutes she leaned 82
few minutes she might 92
few minutes she moved 125
few minutes she shook 51
few minutes she slept 58
few minutes she spent 100
few minutes she spoke 163
few minutes she stood 597
few minutes she stops 43
few minutes she tried 123
few minutes she wiped 53
few minutes she would 3168
few minutes sir thomas 114
few minutes that could 73
few minutes that evening 117
few minutes that might 48
few minutes that morning 153
few minutes that night 129
few minutes that which 72
few minutes that would 268
few minutes then asked 48
few minutes they again 109
few minutes they asked 44
few minutes they began 367
few minutes they begin 61
few minutes they broke 73
few minutes they could 688
few minutes they drove 116
few minutes they float 69
few minutes they found 418
few minutes they might 120
few minutes they moved 159
few minutes they spend 44
few minutes they spent 63
few minutes they spoke 55
few minutes they stood 679
few minutes they would 2804
few minutes this cause 61
few minutes this evening 579
few minutes this morning 1689
few minutes this place 40
few minutes this water 67
few minutes this woman 43
few minutes this would 46
few minutes thus spent 49
few minutes two smoking 49
few minutes was again 141
few minutes was found 68
few minutes was seated 46
few minutes was snoring 65
few minutes was sound 219
few minutes with about 152
few minutes with every 110
few minutes with father 79
few minutes with fresh 67
few minutes with people 62
few minutes with small 50
few minutes with water 192
few minutes you begin 41
few minutes you could 277
few minutes you might 80
few minutes you shall 102
few minutes you spend 250
few minutes you would 249
few moments ago about 417
few moments all hands 41
few moments all order 76
few moments all would 101
few moments and added 79
few moments and after 68
few moments and again 100
few moments and allow 174
few moments and asked 241
few moments and began 139
few moments and begin 41
few moments and breathe 60
few moments and could 62
few moments and enjoy 117
few moments and focus 45
few moments and found 108
few moments and gazed 63
few moments and looking 123
few moments and relax 41
few moments and repeat 89
few moments and serve 53
few moments and share 46
few moments and shook 62
few moments and spoke 71
few moments and stood 58
few moments and study 129
few moments and tried 179
few moments and watch 173
few moments and would 48
few moments and write 200
few moments are spent 95
few moments each evening 61
few moments each morning 123
few moments each night 41
few moments for quiet 143
few moments for writing 44
few moments her breathing 107
few moments her father 50
few moments her mother 117
few moments her voice 53
few moments his breathing 131
few moments his father 47
few moments his hands 90
few moments his mother 82
few moments his voice 81
few moments his whole 52
few moments its blaze 67
few moments not knowing 55
few moments one could 44
few moments one would 61
few moments she added 196
few moments she again 42
few moments she asked 235
few moments she began 405
few moments she broke 68
few moments she could 966
few moments she cried 82
few moments she found 215
few moments she gazed 112
few moments she leaned 105
few moments she might 45
few moments she moved 83
few moments she spoke 165
few moments she stood 1106
few moments she tried 69
few moments she would 1317
few moments that could 47
few moments that might 54
few moments that morning 59
few moments that night 52
few moments that would 69
few moments then asked 55
few moments they again 65
few moments they appear 52
few moments they began 174
few moments they broke 59
few moments they could 353
few moments they drove 42
few moments they found 166
few moments they gazed 100
few moments they might 54
few moments they mingled 45
few moments they spoke 84
few moments they stand 46
few moments they stood 1102
few moments they would 1042
few moments this evening 221
few moments this morning 257
few moments was pleasing 52
few moments was sound 40
few moments with bowed 44
few moments you could 70
few moments you shall 108
few moments you spend 45
few moments you would 60
few mourned his passing 105
few mourned its passing 122
few national and local 44
few national and state 41
few natives who could 59
few natives who dared 48
few natives who lived 52
few natives who still 110
few natives who would 47
few nickels and dimes 677
few nodules are found 54
few objects are known 45
few objects for which 81
few objects that could 52
few objects with which 167
few outlets for women 41
few parents are aware 99
few parents are willing 241
few parents can boast 80
few parents who could 75
few parents who would 219
few peaceful and happy 48
few peasants who still 48
few pennies per pound 83
few pennies per share 68
few pennies with which 125
few perhaps are aware 96
few persons are aware 1266
few persons are found 180
few persons are known 40
few persons are really 169
few persons are still 62
few persons are willing 439
few persons can boast 42
few persons can claim 46
few persons can enter 66
few persons can stand 55
few persons had taken 58
few persons now alive 84
few persons that could 43
few persons who appear 51
few persons who claim 46
few persons who could 1150
few persons who either 134
few persons who enjoy 42
few persons who lived 114
few persons who might 278
few persons who never 97
few persons who really 197
few persons who still 230
few persons who stood 92
few persons who tried 60
few persons who visit 51
few persons who would 1356
few persons with large 40
few persons with whose 52
few phrases and words 103
few phrases that would 51
few pinches that empty 86
few players who could 114
few players who would 55
few pleasant things about 55
few potatoes and beets 61
few potatoes and onions 123
few potatoes are grown 186
few prayers and hymns 57
few present who could 54
few present who would 46
few priests and friars 44
few priests and monks 143
few priests who could 105
few princes can boast 75
few punches and kicks 72
few reactions are known 55
few reactions for which 68
few recipes are given 42
few recipes for cooking 48
few records are known 73
few records that exist 77
few reliable and valid 90
few remaining with which 42
few remains are found 51
few remains are still 139
few remarks are added 146
few remarks are given 98
few remarks may serve 152
few remarks that could 53
few remarks that might 82
few remarks with which 145
few reports are found 59
few reports that exist 56
few results are given 207
few results are known 110
few results are shown 78
few riffles and small 78
few russians who could 45
few samples are given 170
few samples are shown 84
few samples are taken 186
few samples this morning 74
few schools and fewer 41
few schools for girls 216
few schools that could 56
few schools that offer 120
few schools that would 45
few seconds and added 102
few seconds and after 71
few seconds and again 130
few seconds and allow 83
few seconds and asked 189
few seconds and began 116
few seconds and begin 56
few seconds and check 96
few seconds and could 96
few seconds and gives 44
few seconds and makes 55
few seconds and never 64
few seconds and often 66
few seconds and others 56
few seconds and place 50
few seconds and relax 80
few seconds and repeat 331
few seconds and serve 47
few seconds and shook 95
few seconds and start 49
few seconds and still 42
few seconds and tried 160
few seconds and watch 50
few seconds and which 60
few seconds and would 110
few seconds but could 43
few seconds can cause 55
few seconds for small 45
few seconds for which 40
few seconds head start 62
few seconds his hands 41
few seconds his whole 57
few seconds may cause 73
few seconds one would 96
few seconds she added 64
few seconds she asked 68
few seconds she began 137
few seconds she could 489
few seconds she found 105
few seconds she gazed 55
few seconds she looks 41
few seconds she moved 41
few seconds she quite 46
few seconds she spoke 71
few seconds she stood 480
few seconds she tried 44
few seconds she turns 52
few seconds she would 683
few seconds that would 89
few seconds then asked 47
few seconds they began 68
few seconds they could 149
few seconds they found 61
few seconds they gazed 58
few seconds they stood 412
few seconds they would 535
few seconds was swept 40
few seconds you could 100
few seconds you would 68
few servile and venal 102
few shelves for books 68
few shillings and pence 86
few shillings with which 67
few skilful and happy 186
few species are found 1836
few species are given 45
few species are grown 202
few species are hardy 72
few species are known 1703
few species are large 45
few species are pests 94
few species are quite 69
few species are really 42
few species are still 53
few species are truly 88
few species being found 113
few species being given 139
few species for which 379
few species may occur 40
few species not found 58
few species that appear 58
few species that could 75
few species that occur 129
few species with large 73
few species with which 50
few statues and busts 44
few statues and small 47
few stories that might 40
few stories that would 84
few streets are paved 42
few strokes are given 43
few strokes than others 118
few studies are based 115
few studies are cited 49
few studies are found 49
few studies are known 50
few studies that allow 55
few studies that appear 48
few studies that could 53
few studies that exist 594
few studies that focus 494
few studies that found 62
few studies that offer 56
few studies that tried 40
few studies that would 53
few studies with small 60
few studies with which 45
few stunted fir trees 62
few surgeons who would 112
few systems are known 41
few systems for which 206
few tablets are taken 43
few teachers and fewer 45
few teachers are aware 105
few teachers are willing 135
few teachers who could 141
few teachers who might 52
few teachers who really 41
few teachers who would 165
few terrors for either 61
few thinkers who could 43
few thoughts that might 101
few thousand men could 213
few thousand men might 75
few thousand men under 226
few thousand men which 56
few thousand men would 100
few thousand per cubic 53
few thousand who would 51
few turnips and onions 124
few unknown long after 159
few vessels are found 50
few vessels that could 48
few virtues can exist 80
few windows and doors 184
few workers are hired 83
few workers are willing 68
few workers who could 64
few writers are willing 45
few writers can equal 57
few writers can match 74
few writers can write 42
few writers who could 275
few writers who dared 40
few writers who leaped 50
few writers who really 60
few writers who still 65
few writers who tried 48
few writers who would 95
few writers who write 46
few writers who wrote 66
fir forests are found 42
fir tussock moth larvae 67
fir western red cedar 76
fit between this model 158
fit between two parts 293
fit between two people 44
fit company for human 47
fit company for longer 57
fit company for people 44
fit country for heroes 495
fit herself for teaching 115
fit himself for heaven 106
fit himself for teaching 217
fit material for poetry 80
fit material with which 54
fit objects for mercy 43
fit objects for poetry 86
fit persons who shall 69
fit posture for action 71
fit quickly and easily 42
fit results are shown 175
fit roughly our state 51
fit subject for drama 84
fit subject for either 46
fit subject for humor 54
fit subject for jesting 73
fit subject for jokes 47
fit subject for legal 110
fit subject for mercy 54
fit subject for moral 270
fit subject for music 43
fit subject for poetic 80
fit subject for poetry 949
fit subject for social 50
fit subject for study 394
fit symbols and words 297
fit together and allow 40
fit together and build 87
fit together and cover 43
fit together and where 189
fit together and which 295
fit together they would 83
fit together too neatly 94
fit together with others 326
fix everything all right 140
fix hundred and fifty 334
fix hundred and forty 282
fix hundred and sixty 199
fix hundred and thirty 225
fix shillings and eight 238
fix steadily for thirty 48
flea markets and craft 113
flea markets and fairs 107
flea markets and shops 81
flea markets and thrift 382
fling himself off alone 90
flu vaccine that might 50
fly between his fingers 44
for ability and force 79
for ability and learning 1310
for ability and merit 49
for ability and piety 75
for ability and power 50
for ability and skill 101
for abortion law repeal 712
for abraham and isaac 256
for abraham and jacob 53
for abraham and moses 149
for abraham and sarah 549
for absorbing and holding 237
for absorbing and storing 133
for accepting and obeying 52
for accepting any given 130
for accepting any order 43
for accepting his offer 101
for accepting low wages 48
for accepting new truths 40
for accepting this claim 83
for accepting this offer 112
for accepting this paper 42
for accepting this point 42
for accepting this study 97
for accessing all kinds 52
for accessing all types 50
for accessing and changing 157
for accessing and setting 77
for accessing and sharing 154
for accessing and storing 137
for accessing and viewing 47
for accessing and working 69
for accessing web pages 62
for accessing web sites 71
for acetone and sugar 66
for achieving any given 157
for achieving both goals 62
for achieving her goals 97
for achieving his goals 545
for achieving its goals 1249
for achieving its vision 51
for achieving new goals 56
for achieving our goals 533
for achieving set goals 52
for achieving team goals 43
for achieving that change 58
for achieving that equal 45
for achieving that growth 51
for achieving that level 77
for achieving that state 65
for achieving that vision 841
for achieving that which 57
for achieving them which 52
for achieving them within 56
for achieving them would 41
for achieving this change 108
for achieving this could 46
for achieving this final 51
for achieving this growth 74
for achieving this level 185
for achieving this noble 51
for achieving this state 180
for achieving this unity 138
for achieving this vision 160
for achieving this would 191
for acquiring and holding 606
for acquiring and keeping 141
for acquiring and selling 105
for acquiring and sharing 174
for acquiring and storing 227
for acquiring and testing 224
for acquiring new lands 88
for acquiring new words 58
for acquiring this skill 121
for acutely ill people 45
for address and phone 803
for adhesion and fusion 58
for adjusting and closing 404
for adjusting and locking 41
for admiral sir george 72
for admitting air above 84
for admitting and swearing 58
for admitting them within 86
for adoption and never 272
for adoption and which 47
for adoption and would 62
for adoption are often 45
for adoption but would 184
for adoption for class 707
for adoption was filed 102
for advance was given 138
for advancing his cause 40
for advancing its cause 47
for aesthetic and moral 292
for aesthetic and social 182
for affairs with women 47
for affirming that every 57
for affirming that jesus 53
for affirming that which 50
for african and indian 296
for african and latin 261
for against his enemy 60
for agility and speed 189
for agrarian and labor 61
for agrarian and social 66
for agrarian and urban 43
for airfare and hotel 51
for airline and hotel 154
for alabama and georgia 69
for albumen and sugar 513
for albumin and casts 355
for albumin and sugar 834
for alcohol and drugs 1266
for alcohol and opiate 43
for alcohol and opium 79
for alcohol and smoking 107
for alcohol and sugar 58
for alcohol and water 221
for alcohol and women 109
for alfalfa and sweet 90
for algiers and tunis 119
for alimony and child 2551
for alleged tax fraud 68
for allergy and asthma 633
for alliance and unity 72
for alliance with egypt 68
for alliance with russia 468
for alliance with spain 176
for although each chain 50
for although her father 198
for although her mother 50
for although his father 384
for although his first 83
for although his mother 99
for although his style 66
for although his voice 47
for although his words 41
for although his works 171
for although one blind 62
for although one could 44
for although one might 211
for although she awoke 81
for although she could 320
for although she joyed 91
for although she liked 106
for although she lived 142
for although she loved 79
for although she might 115
for although she never 128
for although she spoke 51
for although she still 63
for although she tried 64
for although she would 115
for although sir thomas 42
for although that which 117
for although they appear 105
for although they could 399
for although they hated 40
for although they lived 49
for although they loved 42
for although they might 379
for although they never 86
for although they often 100
for although they spoke 52
for although they still 67
for although they would 372
for although this bearer 47
for although this might 57
for although this would 84
for although you could 41
for although you might 108
for amateur and stock 48
for ambition and power 61
for america and after 55
for america and asked 49
for america and china 80
for america and could 103
for america and israel 110
for america and japan 597
for america and later 89
for america and never 49
for america and russia 183
for america and spain 53
for america and which 61
for america and would 114
for america can never 41
for america has never 67
for america has quite 67
for america that would 115
for america this morning 92
for america was still 125
for america with which 56
for amnesty for draft 61
for amounts and types 41
for amounts due under 213
for amounts for which 75
for amounts set aside 256
for amounts that would 174
for analyzing all kinds 48
for analyzing all types 66
for analyzing and changing 66
for analyzing and judging 79
for analyzing and solving 1150
for analyzing and storing 43
for analyzing and testing 327
for analyzing and treating 68
for analyzing and writing 100
for analyzing any given 50
for analyzing how people 73
for analyzing this issue 106
for anarchy and chaos 149
for anarchy and civil 73
for anarchy and social 49
for anchoring and mooring 63
for anchoring with springs 43
for andrews air force 402
for anglican and roman 132
for animals and birds 1448
for animals and crops 175
for animals and fowls 505
for animals and human 1027
for animals and people 1845
for animals and plant 46
for animals and small 111
for animals and trees 75
for animals and water 41
for animals and which 50
for animals are often 58
for animals for which 82
for animals than human 57
for animals than people 72
for animals that could 223
for animals that might 120
for animals that spend 65
for animals that would 97
for animals with large 81
for animals with small 67
for animals with which 52
for answering this query 56
for answers and action 54
for answers and finding 123
for answers and found 123
for answers she could 54
for answers that could 163
for answers that might 152
for answers that never 110
for answers that would 375
for antigen and major 40
for anxiety and alarm 319
for anxiety and guilt 92
for anxiety and panic 777
for anxiety and sleep 283
for anxiety and worry 198
for anybody and anything 90
for anybody being alive 76
for anybody she really 76
for anybody that could 85
for anybody that knows 54
for anybody that might 84
for anybody that night 41
for anybody that wants 198
for anybody that would 77
for anybody who asked 80
for anybody who calls 48
for anybody who cared 215
for anybody who cares 210
for anybody who chose 64
for anybody who comes 200
for anybody who could 742
for anybody who dared 58
for anybody who feels 59
for anybody who gives 41
for anybody who knows 592
for anybody who likes 145
for anybody who lived 60
for anybody who lives 84
for anybody who looks 60
for anybody who loves 88
for anybody who makes 45
for anybody who might 651
for anybody who needs 180
for anybody who really 99
for anybody who shall 63
for anybody who still 52
for anybody who takes 138
for anybody who thinks 149
for anybody who tried 101
for anybody who tries 169
for anybody who wants 2021
for anybody who works 90
for anybody who would 715
for anybody with money 43
for appending two lists 69
for applied and basic 141
for approving and funding 45
for approving and issuing 51
for approving new drugs 187
for approving one taste 159
for archiving and backing 46
for armenian and syrian 1172
for arresting and holding 67
for arresting him rather 57
for arterial and mixed 58
for artists and music 89
for artists and others 199
for artists and people 72
for artists who could 180
for artists who lived 43
for artists who might 77
for artists who would 121
for ascending that river 45
for assault and armed 69
for assault and breach 58
for assault and false 1431
for assault was given 171
for assault with deadly 172
for asserting any claim 41
for asserting any right 45
for asserting her right 326
for asserting his claim 327
for asserting his power 56
for asserting his right 314
for asserting his title 71
for asserting our right 50
for asserting that anything 49
for asserting that either 195
for asserting that every 73
for asserting that human 50
for asserting that jesus 96
for asserting that right 215
for asserting that women 47
for asserting them again 91
for asserting this right 119
for assessing and changing 86
for assessing and grading 101
for assessing and guiding 56
for assessing and helping 80
for assessing and judging 56
for assessing and levying 384
for assessing and mapping 57
for assessing and meeting 297
for assessing and ranking 105
for assessing and solving 47
for assessing and teaching 397
for assessing and testing 160
for assessing and treating 1605
for assessing and working 99
for assessing how people 70
for assessing its value 264
for assigning that value 48
for assisting and guiding 139
for athletes and others 122
for athletes and people 43
for athletes who train 64
for athletic and social 109
for attacking and killing 157
for attacking and robbing 51
for attacking and seizing 43
for attacking and solving 179
for attacking his enemy 65
for attacking his rival 187
for attacking new words 134
for attacking our house 56
for attacking that kingdom 91
for attacking that which 101
for attacking you about 47
for attacks that would 54
for attaining and holding 55
for attaining and keeping 52
for attaining any level 66
for attaining his goals 149
for attaining its goals 171
for attaining our goals 82
for attaining that state 40
for attaining that which 44
for attaining this noble 51
for attaining this state 253
for attending any meeting 62
for attending each meeting 130
for attending nba games 48
for attending that meeting 85
for attending this meeting 270
for audition and vision 66
for augusta ada byron 44
for avarice and greed 187
for average and above 565
for average and below 514
for average and power 355
for bacchus and venus 41
for bacteria and fungus 206
for bacteria and molds 88
for bacteria and virus 52
for bacteria and white 40
for bacteria and yeasts 433
for bacteria that cause 222
for baggage and cargo 89
for balance and order 449
for balance and poise 48
for balance and rhythm 122
for balance and unity 98
for balance due under 54
for ballast for ships 54
for ballets and plays 104
for bananas and sugar 99
for bankers and money 54
for bankers and others 187
for baptism and burial 258
for baptism and first 43
for baptism was jesus 53
for baptism was often 92
for baptism with water 44
for barbour who acted 93
for barrels and boxes 41
for barrels and casks 91
for barrows and gilts 186
for baskets and boxes 41
for bassoon and cello 238
for bassoon and strings 436
for battery and false 59
for because they could 110
for because they would 65
for because you might 270
for bedroom and sitting 128
for beetles and grubs 52
for beginning and closing 728
for beginning and pushing 82
for beginning our study 89
for beginning this study 111
for behavior and action 116
for behavior and dress 87
for behavior and learning 366
for behavior and social 164
for behavior are often 95
for behavior for which 242
for behavior that could 122
for behavior that falls 45
for behavior that makes 50
for behavior that might 228
for behavior that others 56
for behavior that seems 77
for behavior that shows 48
for behavior that would 527
for belgium and italy 161
for belgium and serbia 46
for belgium and spain 73
for believing and teaching 91
for believing and thinking 113
for believing his story 78
for believing she could 80
for believing she would 50
for believing that about 95
for believing that after 194
for believing that anything 476
for believing that atoms 46
for believing that bacon 60
for believing that black 45
for believing that burke 45
for believing that caesar 56
for believing that cases 44
for believing that change 49
for believing that china 109
for believing that crime 66
for believing that danger 56
for believing that deity 51
for believing that egypt 60
for believing that either 1648
for believing that entry 75
for believing that every 466
for believing that extra 47
for believing that firms 73
for believing that first 42
for believing that george 53
for believing that growth 49
for believing that henry 138
for believing that human 511
for believing that israel 91
for believing that james 112
for believing that japan 89
for believing that jesus 832
for believing that jones 108
for believing that labor 72
for believing that large 98
for believing that later 112
for believing that learning 52
for believing that light 504
for believing that local 72
for believing that louis 50
for believing that money 183
for believing that moral 88
for believing that moses 276
for believing that nancy 64
for believing that nearly 75
for believing that others 251
for believing that people 596
for believing that peter 95
for believing that plato 109
for believing that price 117
for believing that racial 41
for believing that reason 89
for believing that russia 151
for believing that since 88
for believing that small 220
for believing that social 188
for believing that space 60
for believing that state 43
for believing that thomas 52
for believing that though 72
for believing that today 40
for believing that trade 59
for believing that under 731
for believing that until 60
for believing that wages 48
for believing that water 188
for believing that where 91
for believing that which 123
for believing that while 348
for believing that within 204
for believing that women 222
for believing that words 41
for believing that worms 88
for believing they could 193
for believing they would 212
for believing this story 77
for believing this would 86
for benzene and water 65
for benzene are shown 58
for berries and birds 40
for berries and fruit 59
for berries and roots 123
for berries and small 57
for besides her beauty 73
for besides that tommy 74
for besides that which 110
for besieging that place 46
for bestowing this honor 51
for betraying her father 68
for betraying her mother 47
for betraying her trust 112
for betraying his father 77
for betraying his mother 55
for betraying his party 59
