face a balancing act 151
find a climate that 345
find a cobbler who 78
find a college for 40
find a college that 827
find a college with 53
find a colored man 162
find a comfort and 88
find a command for 101
find a command that 232
find a comment that 109
find a company and 46
find a company for 40
find a company that 5010
find a company who 106
find a company with 512
find a company you 58
find a complex and 146
find a complex set 91
find a comrade who 64
find a concept for 120
find a concept that 684
find a concern for 295
find a concern that 40
find a concern with 320
find a concise and 193
find a concise way 43
find a congenial and 183
find a consort for 56
find a contact for 42
find a contact who 42
find a contact with 111
find a content for 120
find a context and 42
find a context for 566
find a context that 278
find a control for 75
find a control law 173
find a control that 175
find a convent for 47
find a convent that 108
find a correct and 112
find a correct idea 44
find a correct way 90
find a costume for 103
find a cottage and 88
find a cottage for 120
find a cottage near 57
find a cottage that 89
find a country and 107
find a country for 73
find a country that 2124
find a country with 390
find a couplet that 40
find a creative and 130
find a creative use 96
find a creative way 1000
find a creature that 197
find a creature who 95
find a creature with 68
find a culprit for 68
find a culture that 478
find a decision that 176
find a defense for 178
find a dentist for 44
find a dentist who 362
find a devoted and 53
find a diverse set 61
find a drummer and 43
find a drunken man 102
find a european who 59
find a factory job 124
find a factory that 176
find a faithful and 170
find a faithful man 153
find a familiar and 110
find a feasible and 86
find a feasible path 181
find a feasible set 53
find a feasible way 193
find a fertile and 41
find a florist who 74
find a foothold and 404
find a foothold for 366
find a foothold with 53
find a foreman who 60
find a formula and 137
find a formula for 8372
find a formula that 7020
find a formula with 79
find a fortune and 48
find a fortune for 186
find a fraction that 197
find a fraction with 65
find a freedom and 69
find a freedom that 53
find a fulcrum for 129
find a function and 59
find a function for 480
find a function that 1754
find a function with 89
find a gallery that 69
find a garbage can 102
find a garment for 53
find a garment that 115
find a general and 227
find a general idea 66
find a general law 253
find a general way 104
find a general who 411
find a general with 43
find a gentler way 53
find a genuine and 127
find a genuine old 41
find a glorious death 223
find a glorious end 171
find a gracious and 54
find a gracious god 667
find a gracious way 96
find a gradual and 104
find a gradual but 51
find a grammar for 52
find a grammar that 204
find a graphic that 68
find a grizzly bear 70
find a grounding for 83
find a guardian for 115
find a habitat for 65
find a handful that 46
find a handler for 124
find a happier and 76
find a happier lot 116
find a happier man 86
find a happier trio 50
find a happier way 47
find a harmony and 71
find a harmony with 63
find a healthier and 59
find a healthier way 109
find a helpful and 60
find a helpful way 40
find a heroine who 56
find a history and 53
find a history that 194
find a holiday inn 68
find a hundred and 511
find a hundred men 301
find a hundred new 52
find a hundred things 117
find a hundred who 102
find a husband and 1838
find a husband but 85
find a husband for 6457
find a husband now 72
find a husband she 96
find a husband than 71
find a husband that 305
find a husband this 55
find a husband was 91
find a husband who 1695
find a husband with 345
find a jeweler who 41
find a journal that 189
find a junction with 78
find a kinship with 99
find a laborer who 40
find a language and 403
find a language for 1424
find a language that 3302
find a language with 365
find a leisure day 120
find a liberal and 63
find a liberal use 40
find a liberal who 43
find a library and 73
find a library that 537
find a library with 64
find a limited but 72
find a limited set 64
find a limited use 277
find a location and 269
find a location for 1645
find a location near 231
find a location that 1844
find a location with 225
find a location you 40
find a loftier way 45
find a logical and 229
find a logical way 246
find a lunatic who 57
find a machine for 43
find a machine gun 72
find a machine that 939
find a machine with 145
find a magician who 76
find a manager and 73
find a manager for 210
find a manager who 485
find a manager with 74
find a mandate for 51
find a married man 115
find a material and 42
find a material for 160
find a material that 1215
find a material with 177
find a maximal set 52
find a maximum for 75
find a meaningful and 220
find a meaningful job 81
find a meaningful way 442
find a mediator who 95
find a medical man 149
find a message for 210
find a message that 1334
find a message with 63
find a message you 55
find a midwife who 57
find a minimal set 656
find a minimal sum 289
find a minimum for 75
find a minimum set 293
find a mistake and 58
find a mistake that 59
find a mixture that 137
find a monarch thus 162
find a monarch who 60
find a musician who 170
find a national and 41
find a natural and 632
find a natural law 111
find a natural one 107
find a natural way 259
find a network that 301
find a network with 94
find a neutral and 61
find a neutral way 54
find a nominee who 46
find a notation for 63
find a notation that 117
find a nursery for 55
find a nursery that 91
find a oneness with 43
find a package that 560
find a package with 72
find a painter who 283
find a partner and 1876
find a partner but 44
find a partner for 1448
find a partner that 459
find a partner they 59
find a partner who 2782
find a partner with 978
find a partner you 56
find a passage and 125
find a passage for 737
find a passage out 540
find a passage that 2300
find a passage with 108
find a patient and 78
find a patient who 1052
find a patient with 747
find a pattern and 281
find a pattern for 655
find a pattern that 2388
find a pattern with 74
find a pattern you 141
find a peaceable way 51
find a peaceful and 662
find a peaceful end 169
find a peaceful way 963
find a peculiar and 121
find a peculiar joy 108
find a peevish ill 53
find a perfect and 143
find a perfect fit 326
find a perfect leaf 48
find a perfect man 150
find a perfect one 278
find a perfect way 73
find a petition that 155
find a picture and 130
find a picture for 165
find a picture that 1610
find a picture with 101
find a picture you 176
find a pigment that 61
find a planner who 42
find a plastic bag 173
find a pleasant and 283
find a pleasant seat 45
find a pleasant way 72
find a pleasure and 117
find a pleasure that 112
find a plumber who 78
find a position and 317
find a position for 2623
find a position near 70
find a position that 5872
find a position with 755
find a position you 88
find a posture that 233
find a preacher and 83
find a preacher for 40
find a preacher who 174
find a preacher with 41
find a precise and 194
find a precise way 55
find a present and 47
find a present for 534
find a present that 49
find a pretext and 157
find a pretext for 6905
find a pretext that 200
find a printer and 77
find a printer for 300
find a printer that 262
find a printer who 450
find a printer with 51
find a problem and 304
find a problem area 62
find a problem for 126
find a problem that 1228
find a problem with 914
find a problem you 56
find a process for 189
find a process that 1054
find a product and 71
find a product for 62
find a product that 2194
find a product they 55
find a product with 99
find a product you 98
find a profile for 57
find a profile that 103
find a program and 42
find a program for 223
find a program that 4170
find a program with 137
find a program you 124
find a project for 107
find a project that 1038
find a promise that 170
find a pronoun that 155
find a prophet who 80
find a protein that 40
find a purpose and 325
find a purpose for 973
find a purpose that 245
find a quality that 154
find a queerer one 72
find a question and 52
find a question for 43
find a question that 682
find a question you 57
find a quicker and 169
find a quicker way 348
find a radical and 46
find a rapport with 77
find a rational and 451
find a rational way 337
find a receipt for 234
find a reduced set 42
find a regimen that 151
find a regular and 274
find a regular job 781
find a relation for 231
find a relation that 286
find a relation with 128
find a relaxed and 59
find a reliable and 437
find a reliable man 144
find a reliable one 91
find a reliable way 327
find a religion for 51
find a religion that 757
find a request for 151
find a research job 42
find a respect for 71
find a rewarding and 67
find a rewarding job 70
find a romance with 56
find a routine that 425
find a sanction for 479
find a scenario that 140
find a scholar who 413
find a science that 97
find a segment that 176
find a servant and 71
find a servant for 76
find a servant who 222
find a service for 41
find a service that 721
find a settled and 59
find a settler who 43
find a shelter and 365
find a shelter for 1103
find a shelter that 174
find a shelter with 56
find a shorter and 386
find a shorter cut 105
find a shorter one 173
find a shorter path 140
find a shorter way 756
find a similar and 144
find a similar but 266
find a similar idea 521
find a similar job 330
find a similar law 64
find a similar one 778
find a similar path 44
find a similar set 313
find a similar use 443
find a similar way 131
find a simpler and 270
find a simpler way 370
find a sincere and 284
find a skilful and 58
find a skilled and 58
find a skipper who 41
find a smaller and 319
find a smaller one 458
find a smaller set 191
find a smoother path 81
find a society that 740
find a society with 93
find a soldier and 46
find a soldier who 270
find a soldier with 50
find a solution all 97
find a solution and 2496
find a solution are 113
find a solution both 107
find a solution but 410
find a solution can 76
find a solution for 18329
find a solution had 113
find a solution has 73
find a solution may 57
find a solution not 78
find a solution now 100
find a solution one 41
find a solution out 99
find a solution path 184
find a solution than 255
find a solution that 20576
find a solution then 67
find a solution they 123
find a solution using 273
find a solution was 293
find a solution with 1243
find a solution you 95
find a solvent for 217
find a solvent that 371
find a sorrowing and 51
find a southern man 94
find a spacious and 50
find a spacious area 47
find a spaniard who 85
find a species that 244
find a species with 52
find a sponsor and 171
find a sponsor for 780
find a sponsor who 236
find a statute that 262
find a steward and 76
find a stranger had 54
find a stranger who 126
find a stranger with 53
find a stronger and 183
find a stronger man 93
find a stronger one 138
find a student using 42
find a student who 938
find a student with 156
find a stylist who 48
find a subject and 381
find a subject area 41
find a subject for 1241
find a subject that 2500
find a subject who 187
find a subject with 102
find a subject you 110
find a summary and 181
find a support and 99
find a support for 557
find a surface that 185
find a suspect and 53
find a suspect who 46
find a sweeter and 112
find a sympathy with 45
find a synonym for 999
find a synonym that 132
find a tactful way 601
find a teenage boy 51
find a theologian who 51
find a thorough and 97
find a thousand and 247
find a thousand men 161
find a thousand new 172
find a thousand things 271
find a thousand who 42
find a totally new 277
find a traffic jam 127
find a trainer who 142
find a treasure and 113
find a treasure map 195
find a treasure that 493
find a unified and 59
find a uniform and 94
find a uniform for 40
find a uniform that 119
find a vacancy for 154
find a vaccine and 59
find a vaccine for 259
find a vaccine that 245
find a variable that 442
find a variable with 54
find a variation that 118
find a variety and 79
find a variety that 259
find a variety with 40
find a vehicle and 55
find a vehicle for 676
find a vehicle that 510
find a vehicle with 64
find a verdict for 5866
find a verdict that 204
find a veteran who 53
find a village and 150
find a village that 357
find a village with 122
find a violation and 72
find a vocation and 99
find a vocation for 66
find a vocation that 269
find a warrant for 1011
find a weakness and 73
find a weakness that 103
find a website that 382
find a welcome and 780
find a welcome for 190
find a welcome mat 55
find a welcome with 184
find a western way 64
find a withered leaf 40
find a witness for 70
find a witness that 164
find a witness who 448
find a workman who 124
find a worthier and 56
find a wounded gun 60
find a wounded man 137
find a written and 57
find i believe that 104
find i deceive them 121
fine a country and 57
fine a country for 196
fine a quality and 144
fine a quality that 495
fine a relation with 363
fine a soldier and 55
fine a subject for 395
fine a texture and 175
fine a texture for 65
fine a texture that 627
finger a program that 40
finger i touched her 82
fire a century ago 148
fire a grapnel and 41
fire a hostile gun 95
fire a hundred and 133
fire a machine gun 1316
fire a manager who 135
fire a missile and 90
fire a missile that 92
fire a missile with 91
fire a torpedo with 51
firing a machine gun 1262
firm a company that 174
firm a foothold that 60
firm a texture that 44
fits a pattern that 329
five i brought with 65
fixing a certain day 110
fixing a certain sum 59
fixing a deadline for 101
fixing a maximum age 42
fixing a maximum and 93
fixing a maximum for 173
fixing a minimum age 304
fixing a minimum and 175
fixing a minimum for 85
fixing a penalty for 489
fixing a problem that 292
fixing a problem with 71
flag a message for 171
fled a hundred and 53
flew a hundred and 72
flog a pointer for 54
flung a general hue 47
flying a fighter jet 96
fold a blanket for 60
folk a century ago 40
food a certain way 48
food i brought her 41
food i brought him 66
food i brought with 40
food i brought you 44
food i offered him 65
foot a crusade for 161
foot a project for 502
fore a problem that 42
form a balance with 97
form a barrier and 519
form a barrier for 1027
form a barrier that 1849
form a barrier with 159
form a battering ram 93
form a battery and 42
form a battery for 191
form a battery with 110
form a beginning for 129
form a blanket that 103
form a borough with 48
form a bounded and 44
form a bounded set 46
form a brigade and 56
form a broader and 177
form a bulwark for 334
form a bulwark that 49
form a cabinet and 1326
form a cabinet but 95
form a cabinet for 135
form a cabinet that 649
form a cabinet was 55
form a cabinet with 776
form a capital for 156
form a capsule for 112
form a capsule that 132
form a caravan and 60
form a carbide and 40
form a central and 361
form a central area 53
form a century ago 99
form a certain and 120
form a certain idea 169
form a chamber for 683
form a chamber that 42
form a chamber with 43
form a channel and 144
form a channel for 2010
form a channel that 358
form a channel with 98
form a chapter and 49
form a chapter for 58
form a chapter that 124
form a chapter too 41
form a charter for 145
form a circuit and 187
form a circuit for 121
form a circuit that 386
form a circuit with 429
form a classic and 42
form a closely set 42
form a cluster and 648
form a cluster for 85
form a cluster that 622
form a cluster with 1023
form a college for 61
form a colored dye 97
form a command for 43
form a compact and 3180
form a compact area 258
form a compact but 101
form a compact for 231
form a compact head 351
form a compact set 223
form a compact with 728
form a company and 3353
form a company for 5772
form a company that 1217
form a company was 108
form a company with 1286
form a complex and 2718
form a complex but 332
form a complex for 85
form a complex head 157
form a complex idea 437
form a complex net 61
form a complex set 466
form a complex that 4941
form a complex web 1130
form a complex with 16737
form a compost heap 60
form a concept and 171
form a concept for 43
form a concept that 240
form a concise and 133
form a conduit for 393
form a congress for 61
form a conical bag 45
form a conical cap 83
form a conical cup 52
form a conical heap 69
form a contact with 509
form a context and 88
form a context for 1321
form a context that 202
form a contour map 185
form a correct and 1726
form a correct idea 15191
form a correct one 131
form a cortege for 42
form a council and 441
form a council for 1119
form a council that 252
form a council with 97
form a coupled set 236
form a covered way 365
form a crystal with 70
form a culture and 76
form a culture that 208
form a current that 96
form a curtain that 43
form a customs and 51
form a decided and 107
form a decision and 93
form a decision for 44
form a defense for 47
form a deposit for 45
form a deposit that 87
form a deposit with 123
form a dialogue with 276
form a diphthong and 92
form a diphthong with 248
form a dislike for 327
form a diverse and 223
form a division for 97
form a doublet with 111
form a dreadful and 60
form a durable and 282
form a dynamic and 314
form a favored being 108
form a fibrous cap 90
form a fibrous mat 42
form a fulcrum for 262
form a function that 47
form a gallery for 55
form a garland for 65
form a general act 41
form a general and 381
form a general but 108
form a general idea 7554
form a general law 61
form a genuine and 157
form a gestalt that 44
form a graphic and 57
form a habitat for 286
form a hexagon and 113
form a hexagon with 143
form a highway for 242
form a history and 509
form a history that 41
form a hundred and 119
form a hydrate with 71
form a junction and 604
form a junction near 489
form a junction with 48763
form a language for 279
form a language that 239
form a lattice and 271
form a lattice that 189
form a lattice with 498
form a lexical set 132
form a library and 161
form a library for 338
form a library that 43
form a limited and 107
form a limited set 147
form a linkage with 136
form a logical and 775
form a logical set 97
form a machine for 70
form a machine that 41
form a marriage for 40
form a marriage with 181
form a massive and 237
form a matched set 197
form a material and 129
form a material that 280
form a material with 203
form a meaningful and 326
form a message that 381
form a minimal set 247
form a mixture and 42
form a mixture that 552
form a mixture with 777
form a mortise for 87
form a national and 190
form a national team 47
form a natural and 2236
form a natural dam 197
form a natural set 172
form a natural sub 270
form a network all 199
form a network and 1257
form a network for 821
form a network near 48
form a network that 3325
form a network with 2483
form a neutral fat 134
form a neutron and 147
form a notable and 41
form a nucleus and 298
form a nucleus for 7476
form a nucleus that 238
form a nucleus with 351
form a nursery for 337
form a package that 216
form a parapet and 40
form a parisian mob 54
form a passage for 1218
form a passage way 85
form a pattern and 976
form a pattern for 1362
form a pattern not 137
form a pattern that 4923
form a pattern with 622
form a peaceful and 85
form a peculiar and 661
form a pendant and 70
form a perfect and 815
form a perfect arc 89
form a perfect fit 285
form a perfect gas 149
form a perfect head 41
form a perfect idea 356
form a perfect man 110
form a perfect net 128
form a perfect one 190
form a perfect seal 183
form a phalanx and 83
form a phalanx for 59
form a picture and 237
form a picture for 139
form a picture not 393
form a picture that 1537
form a picture with 124
form a plastic hinge 148
form a pleasant and 484
form a pointed tip 60
form a polygon are 95
form a polygon with 97
form a polymer that 105
form a polymer with 123
form a popular and 119
form a precise and 327
form a precise idea 1982
form a premiss for 53
form a pretext for 754
form a previous idea 129
form a primary and 43
form a primary key 257
form a problem for 304
form a problem that 141
form a process and 45
form a process that 238
form a product and 40
form a product are 63
form a product that 868
form a product with 532
form a profile for 46
form a program and 111
form a program for 175
form a program that 261
form a project for 197
form a project team 639
form a protein that 46
form a protein with 67
form a purpose and 150
form a pyramid and 182
form a pyramid with 575
form a question and 193
form a question for 155
form a question that 252
form a question with 63
form a radical and 67
form a rampart for 137
form a rampart with 63
form a rapport with 286
form a rational and 410
form a rational idea 225
form a reasoned and 159
form a regular and 1608
form a regular row 192
form a regular set 91
form a regular two 129
form a related set 141
form a relation with 334
form a reliable and 307
form a reliable idea 41
form a religion for 171
form a request for 48
form a request that 102
form a research and 113
form a research team 264
form a reserve and 105
form a reserve for 1517
form a reserve that 42
form a residue that 90
form a retinue for 60
form a rhizome with 207
form a rosette and 211
form a rosette that 102
form a rosette with 155
form a rounded and 128
form a rounded end 82
form a rounded head 166
form a rounded top 99
form a science and 51
form a seamless and 81
form a seamless web 934
form a shallow bag 45
form a shallow box 87
form a shallow cup 614
form a shallow pan 49
form a shelter and 187
form a shelter for 1122
form a similar but 161
form a similar one 125
form a similar set 145
form a sincere and 104
form a sizable and 129
form a smaller and 395
form a smaller but 167
form a smaller set 112
form a socially and 89
form a society and 1332
form a society are 47
form a society for 5347
form a society that 996
form a society with 796
form a soluble red 140
form a solution and 191
form a solution are 49
form a solution for 296
form a solution that 650
form a solution with 875
form a spacious and 484
form a spearhead for 44
form a species that 48
form a stronger and 415
form a subject for 2990
form a subject not 41
form a subject that 180
form a subject too 160
form a sublime and 125
form a sublime yet 49
form a superior and 156
form a support and 106
form a support for 4354
form a supreme war 44
form a surface for 371
form a surface mat 94
form a surface that 482
form a surface with 170
form a synapse with 600
form a synonym for 221
form a terrace for 44
form a terrace with 42
form a thematic and 40
form a thorough and 42
form a totally new 537
form a trilogy and 54
form a trilogy that 166
form a trilogy with 201
form a trinity with 819
form a unified and 1441
form a unified set 117
form a unified team 88
form a uniform and 492
form a uniform thin 42
form a unitary and 89
form a vacancy and 72
form a vanguard for 44
form a variety and 87
form a vehicle for 596
form a vesicle that 163
form a village and 91
form a village near 56
form a village with 161
form a virtual team 59
form a viscous gel 205
form a visible and 229
form a welcome and 136
form i floated with 146
form i venture not 68
forth a blossom nor 41
forth a canadian song 97
forth a century ago 95
forth a certain act 42
forth a champion for 42
forth a command that 160
forth a complex set 53
forth a concept that 61
forth a formula for 309
forth a formula that 149
forth a general and 108
forth a general cry 277
forth a humbled and 136
forth a hundred and 41
forth a maddening cry 60
forth a matured and 49
forth a message that 179
forth a muffled but 45
forth a pattern for 82
forth a perfect bee 60
forth a perfect man 58
forth a perfume that 49
forth a petition for 55
forth a picture with 49
forth a pleasant and 60
forth a position that 213
forth a private and 43
forth a problem and 43
forth a problem that 110
forth a process for 147
forth a product that 92
forth a program and 43
forth a program for 732
forth a program that 346
forth a project for 101
forth a promise that 154
forth a request for 100
forth a request that 226
forth a similar idea 67
forth a summons for 68
forth a swallow and 153
forth a trumpet that 121
forth a wandering man 43
forth i sallied with 67
foul a journey death 265
free a crowded and 45
free a passage for 230
free a subject for 48
free a teammate for 100
from a baggage car 52
from a balance and 114
from a balance arm 123
from a balance beam 141
from a balance that 44
from a balancing act 40
from a balcony and 878
from a balcony for 52
from a balcony near 296
from a balcony seat 144
from a balcony that 428
from a balcony was 127
from a balcony with 138
from a balloon and 418
from a balloon for 48
from a balloon that 266
from a balloon was 169
from a balloon with 193
from a bandage and 42
from a banquet and 72
from a banquet with 76
from a bargain and 158
from a bargain that 48
from a bargain with 84
from a baroque age 243
from a barrier that 96
from a bastard son 73
from a bathroom and 49
from a battering ram 161
from a battery and 738
from a battery are 287
from a battery can 105
from a battery for 88
from a battery had 41
from a battery has 60
from a battery may 69
from a battery near 202
from a battery that 581
from a battery they 67
from a battery was 144
from a battery with 123
