act and expect others to 87
all its varied forms in 48
all its varied forms is 203
all its varied forms of 351
all its various forms as 135
all its various forms in 93
all its various forms is 444
all its various forms it 41
all its various forms of 336
all its various forms the 42
all its various kinds of 48
all its various modes of 81
all its wizard forms be 45
all its wounds began to 60
all let nature never be 69
all lying belongs rather to 60
all may aspire after it 276
all men should agree in 67
all men should belong to 46
all men should enjoy the 492
all men should honor the 1306
all men should share in 87
all men should share the 56
all men should stand in 85
all new cancer cases in 97
all new england would be 77
all new houses built in 57
all new houses where the 62
all new shares shall be 101
all one radiant harem of 143
all our actions ought to 111
all our actions shall be 74
all our actions since the 63
all our actions under the 124
all our actions would be 83
all our doubts about the 70
all our existing forms of 42
all our feelings about the 42
all our forces would be 40
all our french people on 207
all our little stock of 41
all our modern haste to 82
all our nations shall be 74
all our nobles begging to 204
all our notions about the 129
all our powers shall be 40
all our public ships to 100
all our pupils would be 46
all our reasoning about the 48
all our rights under the 47
all our senses sight is 69
all our strength until the 80
all our summer birds the 89
all our tedious clearing of 102
all our theories about the 59
all our thought about the 154
all our throats would be 42
all our tragic facts in 57
all our varied races of 65
all our various forms of 45
all our various kinds of 56
all real estate owned by 757
all real estate owned in 56
all real estate owned or 66
all real estate shall be 48
all real estate taxes on 199
all real estate which is 60
all real estate within the 398
all real estate would be 52
all sat around looking at 69
all say something about the 228
all six billion people on 69
all six carbon atoms in 49
all six carbon atoms of 73
all that actual world to 46
all that anguish which we 106
all that anyone could be 242
all that anyone could do 410
all that anyone needs to 322
all that appears proof to 47
all that appears within the 44
all that behold begin to 96
all that changed after the 115
all that christ saved me 118
all that edmund could do 115
all that energy could be 55
all that energy which he 45
all that england could do 65
all that exists beneath the 44
all that exists under the 49
all that exists within it 101
all that exists within the 181
all that genius could do 48
all that glides beneath the 320
all that humbug about the 116
all that little sense of 301
all that little world of 210
all that matter which he 65
all that mighty sweep of 69
all that mortal could do 143
all that motley group of 42
all that nerves could do 43
all that occurs within it 71
all that occurs within the 168
all that passed about the 84
all that passed under the 60
all that passed while the 83
all that passed within the 441
all that passes under the 262
all that passes within it 51
all that passes within me 43
all that passes within the 150
all that passes within us 72
all that pleased about it 108
all that portion which he 109
all that portion which is 170
all that remain after the 72
all that remain today of 121
all that seemed worthy of 85
all that serious about it 62
all that serious about the 43
all that should belong to 68
all that should offer to 84
all that showed above the 92
all that sunday which he 54
all that various world we 50
all that wisdom which in 71
all that wisdom which is 49
all they talked about at 63
all they talked about in 42
all they talked about the 42
all they wanted about the 72
all things amidst which we 49
all things brooding slept the 113
all things created first he 298
all things happen alike to 118
all things purely social we 461
all things should belong to 63
all things without noise or 58
all this became known to 60
all this belongs rather to 46
all this changed after the 115
all this christ ought to 72
all this debate about the 128
all this detail about the 61
all this effort would be 68
all this energy could be 109
all this fearful state of 62
all this gossip about the 52
all this horrid story is 68
all this island which we 50
all this little piece of 50
all this little world in 61
all this little world of 69
all this matter quite in 53
all this matter since the 101
all this mighty chain of 58
all this occurs within the 54
all this outcry about the 101
all this rugged pride of 75
all this should still be 40
all this strange world of 60
all this tinsel about me 58
all this verona stone by 67
all this without feeling the 67
all this without knowing the 48
all this without looking at 255
all this without reason or 57
all this without seeming to 78
all this without teaching the 46
all this without telling me 45
all too clearly aware of 62
all too clearly shown by 44
all too clearly where the 123
all too common cause of 157
all too common error of 315
all too common habit of 162
all too common method of 133
all too common sight in 100
all too common story of 126
all too keenly aware of 612
all too little about it 119
all too little about the 2160
all too little known in 205
all too little known to 321
all too little seems to 75
all too obvious signs of 93
all too rarely found in 240
all too seldom found in 40
all was hidden under the 51
all was hushed again as 65
all was little short of 49
all was silent round the 44
all was silent within the 60
all who accept jesus as 72
all who become aware of 46
all who looked below the 44
all who reside within the 108
all who seemed willing to 85
all who should belong to 54
all who should engage in 326
all who should enter the 62
all who should offer the 88
all who should serve in 80
all who should trust in 56
all who should visit it 53
all who should visit the 320
all who showed signs of 42
all who suffer under the 57
all who thought about the 42
all who wished might go 51
and act little plays of 127
and act without words ii 80
and add ammonia until the 189
and add another layer of 403
and add another layer to 50
and add another level of 53
and add another piece of 46
and add enough flour to 146
and add enough stock to 97
and add enough sugar to 83
and add enough water or 66
and add enough water so 145
and add enough water to 4248
and add greater value to 44
and add little value to 47
and add twenty drops of 61
and age groups within the 84
and air forces based in 102
and air forces based on 109
and air forces borne on 79
and air forces could be 136
and air forces under the 89
and air forces which the 50
and air forces would be 361
and air forces would no 190
and air routes linking the 40
and air routes shall be 96
and air spaces within the 46
and all actions taken by 210
and all actions taken in 152
and all actions taken to 57
and all anyone could do 71
and all appeals shall be 46
and all around could be 60
and all around stood the 84
and all around under the 44
and all around would be 43
and all became quiet in 43
and all became rather the 46
and all behaving under the 70
and all changes would be 41
and all checks shall be 41
and all claims shall be 52
and all claims under the 53
and all claims which he 55
and all claims which the 52
and all copies thereof to 55
and all creation shall be 66
and all creation would be 43
and all differ either in 136
and all doubts about the 67
and all earlier forms of 48
and all english goods in 59
and all europe would be 136
and all existing forms of 129
and all forces yield to 82
and all former wills by 64
and all further trace of 41
and all future lists of 59
and all higher forms of 105
and all income earned by 57
and all joints shall be 275
and all levels within the 49
and all looked round in 123
and all losses shall be 106
and all lovers would do 66
and all meetings shall be 78
and all moneys shall be 47
and all nations shall be 733
and all nations shall do 51
and all nations would be 98
and all nature joining in 53
and all nature looking as 109
and all nature seems to 501
and all nature shall be 51
and all orders given by 108
and all orders shall be 68
and all papers filed in 119
and all placed under the 80
and all places taken by 55
and all places under the 57
and all places where he 50
and all places where it 58
and all places where the 308
and all places within the 357
and all points below it 48
and all points below the 57
and all points where the 43
and all points within the 91
and all powers given to 121
and all powers seeking to 133
and all powers which it 48
and all rights under it 203
and all rights under the 517
and all seemed about to 92
and all seemed quiet in 41
and all seemed under the 53
and all seemed willing to 53
and all seemed worthy of 46
and all shared alike in 47
and all shared alike the 40
and all should share in 43
and all shouting abuse to 77
and all showed signs of 140
and all slaves within the 89
and all soviet people in 47
and all states would be 109
and all through april he 43
and all turned round to 121
and all united under the 64
and all useful action in 135
and all voters liable to 72
and all wisdom seems to 61
and all yellow clubs to 88
and any actions taken as 49
and any actions taken by 92
and any actions taken to 71
and any advice given or 212
and any amount which is 68
and any chance fifty of 74
and any changes would be 46
and any doubts about the 130
and any energy which we 48
and any excess above the 49
and any excess could be 50
and any excess shall be 233
and any excess would be 54
and any excuse would do 54
and any further change in 42
and any further delay in 100
and any further motion of 43
and any further study of 40
and any income earned by 48
and any income earned on 48
and any liquor which is 44
and any managing agent of 77
and any marked change in 121
and any matter which is 67
and any matter within the 109
and any measure tending to 89
and any member failing to 93
and any moment might be 118
and any notice given to 96
and any number could be 52
and any object which is 46
and any person bribing the 60
and any person could be 41
and any person failing or 49
and any person failing to 544
and any person found in 382
and any person found on 82
and any person known to 51
and any person liable to 113
and any person named in 69
and any person selling or 74
and any person shall be 215
and any person shall by 64
and any person under the 102
and any person wishing to 257
and any person within the 60
and any person would be 52
and any places where the 54
and any proper names in 47
and any proper nouns in 108
and any proper nouns or 49
and any recent change in 51
and any serious study of 58
and any slight change in 96
and any special facts or 84
and any special needs of 158
and any special needs or 55
and any special needs the 46
and any special tools or 41
and any sudden change in 121
and any sudden change of 51
and any system based on 55
and are active within the 58
and are agreed about it 54
and are almost black in 52
and are almost bound to 50
and are almost equal in 132
and are almost equal to 105
and are almost twice as 262
and are already aware of 44
and are already found in 43
and are already known to 109
and are already thinking of 60
and are already working on 73
and are always alert to 47
and are always aware of 87
and are always based on 86
and are always close to 70
and are always equal to 77
and are always found at 122
and are always found in 992
and are always found on 116
and are always found to 95
and are always given in 51
and are always given to 40
and are always happy to 179
and are always liable to 409
and are always looking to 92
and are always prating to 79
and are always prone to 60
and are always quick to 49
and are always seeking the 49
and are always seeking to 110
and are always speaking of 73
and are always talking of 51
and are always tending to 64
and are always thinking of 226
and are always under the 192
and are always wanting to 55
and are always willing to 990
and are always within the 46
and are anxious about it 44
and are anxious about the 163
and are barely aware of 51
and are becoming aware of 179
and are better known as 151
and are better known by 106
and are better known in 106
and are better known to 169
and are better liked by 49
and are bright green in 58
and are buried beneath the 84
and are buried under the 176
and are buried within the 47
and are called after the 101
and are called lines of 70
and are called stars of 49
and are called women by 40
and are caused either by 154
and are chosen based on 80
and are clearly aimed at 81
and are clearly aware of 75
and are clearly based on 79
and are clearly shown in 96
and are clearly under the 70
and are clearly within the 101
and are closed under the 72
and are common sites of 60
and are curious about it 57
and are curious about the 276
and are deemed worthy of 144
and are deeply aware of 60
and are deeply moved by 103
and are doomed alike to 180
and are doubly bound to 89
and are driven about by 42
and are driven about in 51
and are driven either by 42
and are dubious about the 44
and are fairly close to 108
and are firmly based on 45
and are firmly bound to 77
and are firmly fixed in 157
and are firmly fixed to 107
and are folded beneath the 65
and are folded under the 50
and are forced apart by 43
and are forced either to 70
and are formed after the 45
and are formed either by 58
and are formed under the 70
and are formed within the 105
and are freely willing to 62
and are further willing to 83
and are greatly feared by 75
and are hardly aware of 217
and are hardly known to 53
and are hardly worthy of 91
and are hawked about the 67
and are hereby given to 274
and are hidden under the 107
and are highly aware of 63
and are highly bound to 47
and are highly prone to 147
and are highly toxic to 147
and are highly worthy of 65
and are honest about it 56
and are indeed liable to 58
and are indeed rather the 46
and are issued under the 116
and are joined later by 54
and are justly liable to 181
and are justly proud of 303
and are keenly alive to 88
and are keenly aware of 388
and are lifted above the 55
and are likely never to 137
and are likely still to 270
and are listed after the 76
and are listed again in 40
and are listed below in 186
and are listed under the 330
and are little below the 48
and are little given to 80
and are little known in 64
and are little known to 67
and are little liable to 67
and are little short of 55
and are looked after by 505
and are mainly aimed at 51
and are mainly based on 298
and are mainly found in 509
and are mainly found on 103
and are merely kinds of 61
and are merely modes of 43
and are merely waiting to 59
and are mostly based on 209
and are mostly found in 685
and are mostly found on 204
and are mostly owned by 49
and are partly based on 115
and are passed under the 50
and are placed above the 173
and are placed after the 142
and are placed below the 121
and are placed beneath the 106
and are placed close to 202
and are placed either in 59
and are placed under the 1078
and are placed within the 265
and are pulled apart by 55
and are raised above the 335
and are rarely asked to 47
and are rarely aware of 51
and are rarely based on 69
and are rarely found at 92
and are rarely found in 1228
and are rarely found on 379
and are rarely found to 52
and are rarely known to 86
and are rarely willing to 81
and are readily found in 78
and are readily known by 65
and are readily taken up 87
and are residing alone in 77
and are seldom aware of 53
and are seldom based on 68
and are seldom equal to 42
and are seldom found at 97
and are seldom found in 1592
and are seldom found on 288
and are seldom found to 67
and are seldom known to 151
and are seldom willing to 132
and are serious about it 62
and are serious about the 59
and are serious pests of 78
and are silent about the 193
and are simply added to 64
and are simply waiting to 47
and are sought after as 131
and are sought after by 396
and are sought after in 56
and are spaced apart by 40
and are special cases of 119
and are spinning about in 45
and are standing round in 42
and are stored within the 106
and are striving after the 42
and are talked about in 87
and are taught about the 44
and are thereby alone the 62
and are thereby bound to 53
and are thereby liable to 51
and are thereby shown to 44
and are thought worthy of 156
and are tossed about by 47
and are treated later in 43
and are treated under the 100
and are tucked under the 46
and are turned again to 358
and are unable either to 84
and are united under the 96
and are unsure about the 101
and are useful tools in 53
and are useful tools to 44
and are useful where the 55
and are wholly lacking in 79
and are wholly owned by 55
and are wholly unfit to 43
and are wholly wanting in 62
and are widely cited in 43
and are widely found in 77
and are widely grown in 79
and are widely known as 232
and are widely known in 95
and are widely known to 59
and are widely spread in 81
and are without doubt the 196
and are without power to 43
and are without proof of 53
and are worked under the 44
and art should serve the 231
and ask another child to 116
and ask instead about the 59
and ate another piece of 110
and ate dinner under the 42
and ave without missing or 54
and bad actions ought to 202
and bad feelings about the 73
and bad points about the 283
and bad smells worst of 40
and being almost spent in 80
and being already proud of 41
and being always willing to 73
and being anxious about it 40
and being anxious about the 97
and being called rabbi by 146
and being clothed after the 113
and being curious about the 103
and being deeply fixed in 43
and being deeply moved by 84
and being framed below the 99
and being honest about it 68
and being honest about the 85
and being keenly alive to 57
and being keenly aware of 68
and being looked after by 322
and being placed under the 311
and being raised above the 54
and being sought after by 52
and being tossed about by 71
and being tossed about in 51
and being unable either to 149
and being unable longer to 71
and ben jonson seems to 42
and big walter moved in 52
and both armies broke up 49
and both groups began to 49
and both groups would be 50
and both houses voted an 101
and both placed under the 79
and both seemed never to 76
and both seemed willing to 229
and both showed signs of 49
and bring another swarm of 40
and but little about the 71
and but little above the 254
and but little aided by 66
and but little below the 80
and but little bound by 61
and but little change in 113
and but little clothing is 45
and but little could be 199
and but little found in 40
and but little given to 109
and but little glory to 83
and but little known in 181
and but little known to 274
and but little later in 46
and but little liable to 113
and but little power of 55
and but little sense of 40
and but little short of 64
and but little space is 55
and but little taste to 80
and but little trace of 44
and but little water is 41
and but rarely found in 42
and but seldom taken in 50
and but slight signs of 45
and but slowly breaking up 48
and can affect people of 42
and can almost never be 128
and can almost touch the 42
and can always count on 121
and can become aware of 172
and can better judge of 288
and can better serve the 43
and can borrow money at 66
and can choose either to 72
and can choose where to 44
and can enable people to 46
and can fairly claim to 69
and can fairly easily be 117
and can forget about the 40
and can hardly begin to 115
and can hardly claim to 104
and can hardly refer to 58
and can hardly serve as 297
and can hardly stand on 56
and can hardly stand up 118
and can instead focus on 58
and can justly claim to 99
and can readily adapt to 62
and can remain alive in 46
and can remain longer at 44
and can remain under the 43
and can remain viable in 120
and can rotate about the 42
and can thereby avoid the 41
and can thereby serve as 148
and can wander about in 64
and can wander where it 49
and cut across lines of 69
and cut another piece of 159
and cut another slice of 57
and cut through walls of 60
and dad talked about the 54
and dear friend wrote to 40
and dear parson moody in 74
and death glared where he 68
and death itself shall be 43
and death itself would be 76
and death occurs within the 67
and did choose rather to 41
and did chores about the 59
and did further study at 147
and did further study in 79
and did happen under the 51
and did little about it 55
and did something about it 1627
and did something about the 99
and did thereby avoid the 53
and did thereby strip the 51
and did various kinds of 82
and die before reaching the 90
and die without knowing it 51
and die without knowing the 78
and dna strand breaks in 96
and does credit alike to 43
and does hereby agree to 192
and does hereby grant to 127
and does indeed appear to 50
and does something about it 674
and does something about the 43
and does something which is 61
and doing something about it 2752
and doing something about the 531
and doing various kinds of 93
and dry matter yield in 53
and dry matter yield of 285
and due credit given to 67
and due effect given to 58
and due notice given by 57
and due notice given of 68
and due notice given to 249
and due notice shall be 71
and due regard given to 63
and due regard shall be 926
and due weight given to 183
and dug around until he 79
and dying without issue in 88
and each attack leaves the 43
and each cloudy image be 46
and each column shows the 56
and each course shall be 62
and each family would be 58
and each knight smote the 58
and each lesson which the 49
and each little group of 64
and each member shall be 355
and each member tries to 42
and each member would be 97
and each mostly holding the 55
and each muscle fiber is 51
and each person named in 107
and each person needs to 122
and each person seems to 64
and each person shall be 53
and each person tends to 90
and each person tried to 42
and each person tries to 76
and each person within it 50
and each person within the 43
and each person would be 163
and each placed under the 63
and each player tries to 112
and each section shall be 69
and earn enough money so 92
and earn enough money to 1359
and earth seemed never to 136
and east africa where the 52
and easy manner which he 47
and eating mutton slain by 63
and eve became aware of 124
and eve become aware of 51
and far around under the 59
and far better known to 65
and far better would it 125
and far beyond anything he 47
and far eastern parts of 49
and far enough above the 94
and far enough apart so 437
and far enough apart to 528
and far enough below the 57
and far higher order of 56
and far indeed below the 45
and far larger class of 41
and fat cattle where the 49
and fear nobody might do 111
and fed flours worthy of 81
and fix another period of 87
and for active steps to 52
and for allowing others to 42
and for allowing people to 56
and for almost every thing 40
and for always keeping me 42
and for always pushing me 41
and for another group of 76
and for another period of 166
and for another reason as 177
and for another reason to 45
and for another world the 55
and for anyone wanting to 79
and for anyone wishing to 89
and for becoming aware of 49
and for choosing which no 52
and for common action in 65
and for deciding which of 46
and for drilling holes in 59
and for eleven months of 56
and for eleven months the 41
and for enabling people to 54
and for existing firms to 74
and for further proof of 67
and for further study in 45
and for further study of 159
and for granting lands to 76
and for higher modes of 135
and for imposing fines on 63
and for inciting people to 99
and for itself which is 44
and for kindly sending me 48
and for little girls to 58
and for martin luther king 66
and for normal goods in 169
and for opposing views of 139
and for places where the 73
and for public works in 60
and for reasoning about the 85
and for reasons given in 411
and for reasons known to 99
and for reasons which at 43
and for reasons which do 94
and for reasons which he 318
and for reasons which in 89
and for reasons which it 185
and for reasons which no 132
and for reasons which the 134
and for reasons which we 835
and for repose which is 317
and for sample sizes of 52
and for shedding light on 116
and for special cases of 59
and for special forms of 47
and for special kinds of 58
and for special types of 130
and for stopping again at 43
and for striking coins of 45
and for sundry sorts of 56
and for thermal noise in 126
and for training people to 45
and for trusting every thing 41
and for twelve hours he 102
and for twelve hours the 83
and for twelve months he 123
and for twelve months in 45
and for twelve months the 98
and for twenty hours we 55
and for twenty miles on 53
and for twenty miles or 69
and for varied forms of 45
and for various angles of 68
and for various forms of 662
and for various items of 46
and for various kinds of 1082
and for various lengths of 380
and for various parts of 137
and for various rates of 46
and for various ratios of 98
and for various sizes of 113
and for various sorts of 55
and for various times of 49
and for various types of 1393
and for weapons which he 179
and fox indians under the 56
and fox should again be 70
and fro slowly under the 57
and fry gently until the 76
and gas fields occur in 91
and gas fields under the 70
and gas fields within the 72
and gay issues within the 45
and get another crack at 100
and get another piece of 58
and get enough money to 373
and get enough people to 91
and get enough sleep to 50
and get serious about the 73
and goes creeping about the 55
and goes tramping about by 82
and going abroad again to 45
and got another glass of 55
and got another piece of 55
and got another round of 41
and got enough money to 168
and got pretty close to 66
and had almost begun to 149
and had almost ceased by 40
and had almost ceased to 373
and had almost given it 78
and had almost given the 43
and had almost given up 1072
and had almost taken it 100
and had almost taken the 60
and had already asked the 51
and had already began to 124
and had already begun an 40
and had already begun in 52
and had already begun the 356
and had already begun to 5445
and had already built the 41
and had already built up 164
and had already ceased to 108
and had already drawn up 124
and had already earned the 70
and had already fixed the 61
and had already fixed up 55
and had already found the 82
and had already given it 69
and had already given me 45
and had already given the 198
and had already given to 50
and had already given up 140
and had already lamed it 49
and had already lined up 53
and had already lived in 65
and had already moved on 95
and had already moved to 125
and had already risen to 204
and had already spent the 60
and had already spread to 81
and had already taken an 50
and had already taken in 40
and had already taken on 189
and had already taken the 447
and had already taken to 54
and had already taken up 118
and had already tried to 225
and had always acted as 58
and had always acted in 46
and had always acted on 41
and had always borne the 51
and had always found in 56
and had always found it 324
and had always found the 131
and had always given me 54
and had always given the 57
and had always hated the 51
and had always hoped to 119
and had always known it 131
and had always liked it 45
and had always liked the 74
and had always lived at 128
and had always lived in 750
and had always lived on 126
and had always longed to 149
and had always loved me 70
and had always loved the 116
and had always shown in 100
and had always shown it 49
and had always shown the 73
and had always taken an 121
and had always taken it 45
and had always taken the 190
and had always tried to 579
and had always urged the 41
and had annual sales of 291
and had another child by 46
and had another drink of 62
and had another glass of 178
and had another round of 112
and had barely begun to 233
and had become adept at 218
and had become aware of 795
and had become chief of 45
and had become close to 78
and had become equal to 128
and had become fixed in 88
and had become known as 597
and had become known in 93
and had become known to 290
and had become leader of 79
and had become liable to 60
and had become mixed up 105
and had become quite an 95
and had become quite the 67
and had become tired of 119
and had become wealthy by 48
and had become willing to 41
and had better stick to 143
and had bitter cause to 42
and had called essex or 100
and had caught sight of 437
and had caused boats to 50
and had caused others to 52
and had chafed under the 42
and had chosen rather to 82
and had crowds round me 52
and had divers shops of 114
and had doubts about the 302
and had earlier tried to 43
and had enough money in 46
and had enough money to 783
and had enough power to 145
and had enough sense to 175
and had failed either to 46
and had fairly earned the 54
and had fallen again to 45
and had fallen madly in 173
and had fallen short of 102
and had fallen under the 792
and had fallen where we 59
and had fought under the 115
and had golden doors of 52
and had gotten tired of 41
and had greater reason to 58
and had greatly added to 44
and had hardly anything to 111
and had hardly begun the 44
and had hardly begun to 366
and had hardly voice to 44
and had helped build the 70
and had helped create the 93
and had helped defeat the 40
and had helped draft the 97
and had helped found the 172
and had helped others to 56
and had helped speed the 163
and had helped write the 59
and had hidden under the 87
and had higher rates of 383
and had hurled abuse at 48
and had indeed begun to 67
and had indeed tried to 58
and had justly earned the 82
and had lasted until the 41
and had lately begun to 86
and had lately taken to 63
and had learned about the 236
and had learned never to 86
and had little appeal to 95
and had little basis in 57
and had little cause to 270
and had little doubt as 41
and had little doubt of 155
and had little grasp of 105
and had little money to 289
and had little notion of 183
and had little place in 54
and had little power of 108
and had little power to 202
and had little reason to 699
and had little right to 68
and had little sense of 685
and had little share in 44
and had little skill in 62
and had little stake in 52
and had little trust in 90
and had little value in 41
and had little voice in 79
and had looked about us 41
and had looked after me 43
and had looked after the 213
and had looked round it 41
and had merely tried to 122
and had neither power to 62
and had passed close to 66
and had passed under the 206
and had placed under the 50
and had prayed about it 52
and had proved equal to 42
and had proved fatal to 44
and had raised money to 44
and had reached about the 53
and had sailed under the 41
and had scarce power to 114
and had served under the 270
and had severe pains in 66
and had simply given up 48
and had simply taken the 48
and had simply tried to 49
and had slowly begun to 54
and had softly tried to 46
and had something about it 49
and had spoken about it 105
and had spoken about the 116
and had spoken often of 48
and had spoken words of 47
and had stayed close to 72
and had stayed until the 71
and had stones thrown at 75
and had talked about it 344
and had talked about the 263
and had taught irish to 49
and had taught others to 69
and had thereby ceased to 45
and had thereby earned the 108
and had thereby given the 76
and had thought about it 270
and had thought about the 162
and had turned again to 67
and had turned aside to 143
and had turned round to 96
and had vainly tried to 376
and had various kinds of 65
and had voices alone to 61
and had waited until he 73
and had waited until the 177
and had walked about the 101
and had walked round the 51
and had worked under the 65
and had worked within the 40
and hang around until the 54
and has almost ceased to 210
and has almost given up 54
and has already asked me 113
and has already began to 52
and has already begun in 57
and has already begun the 97
and has already begun to 1547
and has already built up 110
and has already ceased to 40
and has already given me 68
and has already given the 59
and has already given to 43
and has already given us 70
and has already grown to 51
and has already saved the 40
and has already taken the 134
and has already taken up 60
and has already tried to 52
and has always acted as 42
and has always borne the 58
and has always cause to 49
and has always ended in 41
and has always found it 122
and has always found the 87
and has always given me 215
and has always given the 52
and has always hated the 47
and has always known it 65
and has always lived at 89
and has always lived in 855
and has always lived on 124
and has always loved the 42
and has always shown an 51
and has always shown the 45
and has always stood by 44
and has always stood in 110
and has always stood up 92
and has always taken an 806
and has always taken the 200
and has always tried to 378
and has annual sales in 41
and has annual sales of 436
and has barely begun to 54
and has become adept at 54
and has become aware of 301
and has become fixed in 91
and has become known as 3914
and has become known in 138
and has become known to 139
and has become quite an 79
and has become tired of 41
and has better blood in 66
and has caused others to 75
and has caused people to 47
and has chosen rather to 114
and has clearly shown the 82
and has direct links to 46
and has doubts about the 73
and has edited books on 65
and has enough money to 247
and has enough power to 126
and has enough space to 42
and has fairly earned the 53
and has fallen madly in 55
and has fallen short of 168
and has fallen under the 129
and has greatly added to 158
and has greatly aided in 94
and has greatly aided the 45
and has hardly anything to 90
and has hardly begun to 107
and has helped raise the 49
and has helped shape the 127
and has higher rates of 61
and has indeed fixed the 131
and has justly earned the 84
and has kindly given me 88
and has lasted until the 114
and has lately begun to 73
and has lately taken to 84
and has lately taken up 51
and has learned about the 44
and has little action on 62
and has little appeal to 49
and has little basis in 101
and has little claim to 106
and has little place in 266
and has little power of 103
and has little power to 156
and has little reason to 115
and has little sense of 207
and has little value as 387
and has little value in 244
and has little voice in 63
and has little which is 71
and has looked after me 47
and has looked after the 82
and has passed under the 79
and has proved fatal in 97
and has proved fatal to 219
and has proved hardy in 50
and has proved worthy of 45
and has served since as 47
and has served since in 42
and has served twice as 81
and has something about it 77
and has something worthy to 79
and has talked about the 52
and has taught others to 40
and has taught writing at 140
and has thereby added to 48
and has thereby ceased to 112
and has thereby earned the 56
