able in judgment to divest 56
able to obstruct the design 59
able to organize the entire 51
able to organize the masses 79
able to organize the senate 48
able to outflank the whites 40
able to overcome my former 44
able to overcome the almost 42
able to overcome the crisis 364
able to overcome the damage 44
able to overcome the dangers 70
able to overcome the defect 53
able to overcome the desire 66
able to overcome the disease 143
able to overcome the dragon 41
able to overcome the effect 282
able to overcome the energy 92
able to overcome the english 41
able to overcome the existing 69
able to overcome the feelings 83
able to overcome the forces 289
able to overcome the greater 96
able to overcome the hurdle 45
able to overcome the impact 54
able to overcome the inertia 251
able to overcome the initial 340
able to overcome the latter 48
able to overcome the legacy 44
able to overcome the limits 133
able to overcome the narrow 63
able to overcome the normal 83
able to overcome the opposing 153
able to overcome the serious 50
able to overcome the severe 60
able to overcome the stigma 152
able to overcome the strength 68
able to overcome the trauma 76
able to overcome the various 100
able to overcome the victim 54
able to overcome the weight 71
able to override the system 50
able to override the wishes 121
able to overtake the indians 49
able to overthrow the existing 47
able to overthrow the regime 76
able to overturn the empire 57
able to partition the market 49
able to perceive an object 153
able to perceive it through 44
able to perceive the actual 85
able to perceive the bounds 174
able to perceive the causes 97
able to perceive the changes 70
able to perceive the common 40
able to perceive the degree 43
able to perceive the divine 140
able to perceive the effect 69
able to perceive the entire 221
able to perceive the extent 72
able to perceive the future 108
able to perceive the hidden 54
able to perceive the mental 43
able to perceive the nature 201
able to perceive the object 114
able to perceive the reality 134
able to perceive the reasons 50
able to perceive the secret 48
able to perceive the serious 53
able to perceive the source 41
able to perceive the spatial 61
able to perceive the spirit 66
able to perceive the strength 46
able to perceive the subtle 74
able to perceive the various 71
able to perceive the visual 46
able to perceive the wisdom 55
able to perceive the workings 49
able to persuade or compel 78
able to persuade the client 57
able to persuade the common 50
able to persuade the courts 117
able to persuade the driver 40
able to persuade the english 218
able to persuade the family 56
able to persuade the french 716
able to persuade the german 219
able to persuade the indians 195
able to persuade the kaiser 45
able to persuade the latter 103
able to persuade the leaders 88
able to persuade the masses 70
able to persuade the owners 62
able to persuade the person 46
able to persuade the police 102
able to persuade the powers 58
able to persuade the public 568
able to persuade the rebels 43
able to persuade the school 60
able to persuade the seller 41
able to persuade the senate 182
able to persuade the soviet 234
able to persuade the sultan 65
able to persuade the united 429
able to persuade the voters 44
able to pinpoint the actual 50
able to pinpoint the causes 94
able to pinpoint the moment 90
able to pinpoint the nature 46
able to pinpoint the origin 59
able to pinpoint the reasons 68
able to pinpoint the source 428
able to practice it without 66
able to practice the skills 66
able to preserve the existing 96
able to preserve the family 41
able to preserve the letter 40
able to preserve the memory 99
able to preserve the proper 52
able to preserve the public 73
able to preserve the purity 152
able to preserve the rights 41
able to preserve the secret 87
able to preserve the spirit 94
able to preserve the status 249
able to preserve the values 46
able to proclaim the gospel 339
able to progress to higher 127
able to prophesy in detail 60
able to prophesy the future 199
able to purchase an estate 178
able to purchase at various 204
able to purchase it through 45
able to purchase on credit 66
able to purchase the amount 46
able to purchase the building 178
able to purchase the entire 339
able to purchase the estate 136
able to purchase the latest 77
able to purchase the needed 42
able to purchase the rights 104
able to purchase the shares 127
able to quantify the amount 232
able to quantify the degree 153
able to quantify the effect 147
able to quantify the extent 138
able to quantify the impact 184
able to quantify the number 67
able to redirect the course 52
able to regulate the amount 316
able to regulate the degree 70
able to regulate the market 69
able to regulate the number 104
able to regulate the supply 193
able to regulate the system 106
able to regulate the volume 118
able to remember an humble 117
able to remember in detail 75
able to remember it better 64
able to remember it without 54
able to remember the entire 138
able to remember the events 234
able to remember the feelings 64
able to remember the number 122
able to remember the person 45
able to remember the sounds 41
able to restrain my feelings 41
able to restrain the excess 111
able to restrain the indians 100
able to restrict the access 41
able to restrict the number 163
able to restrict the supply 108
able to retrieve it without 40
able to retrieve the ground 183
able to retrieve the memory 50
able to retrieve the object 68
able to retrieve the stored 40
able to scramble to safety 176
able to separate in myself 43
able to separate in thought 44
able to separate it without 47
able to separate the effect 126
able to separate the issues 50
able to separate the person 88
able to separate the signal 43
able to separate the useful 44
able to separate the various 181
able to shoulder the burden 477
able to simulate the effect 111
able to simulate the entire 44
able to suppress the desire 70
able to suppress the feelings 80
able to suppress the immune 67
able to suppress the rebels 60
able to suppress the revolt 240
able to suppress the tender 59
able to suppress the uprising 112
able to surmount the crisis 91
able to tolerate it better 115
able to tolerate it without 64
able to tolerate the feelings 65
able to tolerate the higher 77
able to tolerate the rigors 62
able to tolerate the stress 285
able to tolerate the tension 76
able to tolerate the thought 86
able to transact the public 54
able to transfer the burden 112
able to transfer the disease 91
able to transfer the energy 51
able to transfer the entire 165
able to transfer the skills 188
able to transfer to another 299
able to transmit the disease 1377
able to transmit the result 41
able to transmit the signal 40
able to transmit the spirit 40
able to traverse the entire 307
able to undercut the prices 195
able to withstand an attack 408
able to withstand an impact 50
able to withstand it without 56
able to withstand or escape 40
able to withstand the attack 753
able to withstand the bitter 40
able to withstand the burden 48
able to withstand the changes 97
able to withstand the charge 124
able to withstand the charms 48
able to withstand the crisis 103
able to withstand the crushing 58
able to withstand the damage 53
able to withstand the dangers 70
able to withstand the demand 68
able to withstand the direct 62
able to withstand the disease 114
able to withstand the effect 207
able to withstand the engines 47
able to withstand the fierce 218
able to withstand the floods 44
able to withstand the forces 732
able to withstand the french 166
able to withstand the german 301
able to withstand the greater 53
able to withstand the higher 369
able to withstand the impact 769
able to withstand the initial 178
able to withstand the losses 52
able to withstand the mental 42
able to withstand the mighty 49
able to withstand the normal 177
able to withstand the poison 49
able to withstand the pounding 217
able to withstand the public 147
able to withstand the rigors 1486
able to withstand the romans 74
able to withstand the severe 396
able to withstand the shocks 335
able to withstand the storms 260
able to withstand the strain 937
able to withstand the strength 40
able to withstand the stress 1696
able to withstand the sudden 127
able to withstand the summer 54
able to withstand the tension 80
able to withstand the terror 83
able to withstand the thermal 348
able to withstand the trauma 120
able to withstand the united 183
able to withstand the utmost 81
able to withstand the various 127
able to withstand the violent 162
able to withstand the weight 306
able to withstand the winter 187
able to withstand the wisdom 146
able to withstand the withering 46
acid by chloride of barium 94
acid by inhibiting the enzyme 194
acid by oxidation of ammonia 113
acid in presence of oxygen 50
acid is absorbed by plants 51
acid is composed of carbon 152
acid is composed of oxygen 142
acid is dangerous to handle 56
acid is obtained by dividing 40
acid is oxidized to acetic 141
acid is oxidized to carbon 273
acid is prepared by diluting 123
acid is produced in excess 159
acid is replaced by acetic 53
acid is replaced by another 325
acid is replaced by lysine 93
acid is replaced by oxygen 42
acid is replaced by sodium 77
acid is required to remove 53
acid is secreted in excess 97
acid is unstable in aqueous 43
acid or alkaline in nature 110
acid or alkaline in reaction 481
acid or alkaline ph values 104
acid or chlorate of potash 105
acid or chloride of sodium 125
acid or sulphate of copper 110
acid to alkaline in reaction 46
acid to catalyze the reaction 61
acid to dissolve the copper 125
acid to dissolve the sample 48
acid to dissolve the silica 82
acid to dissolve the silver 117
acre of sulphate of ammonia 454
acre of sulphate of potash 123
acting as carriers of oxygen 99
acting as chairman or member 121
acting as chairman or speaker 145
acting as fiduciary or managing 57
acting as guardians of public 290
acting in response to public 57
acting to preserve the limits 63
acting to preserve the status 114
acts by inhibiting an enzyme 50
acts by inhibiting the enzyme 483
acts by inhibiting the release 364
acts by preventing the release 187
acts of appointing to office 72
acts of courtesy the duties 48
acts of genocide in rwanda 85
acts of officers or agents 52
acts of physical or mental 47
acts of physical or sexual 76
acts of physical or verbal 54
acts of sabotage by german 43
acts of servants or agents 77
acts or omissions of agents 58
acts or omissions of another 697
acts or omissions of public 399
acts to maintain the status 88
adding an inductor in series 59
adding the contents of memory 40
adds the contents of memory 148
aged is probably to recall 109
ages be rendered in painting 41
ages is required to enable 41
ages of eighteen or twenty 78
ages of eighteen to twenty 612
ages of fourteen to twenty 240
ages of nineteen to twenty 109
ahead of schedule in august 41
ahead of schedule in building 118
ahead of schedule or behind 268
aiding the original by lively 55
aiming to overthrow the existing 109
aims at describing the nature 181
aims at dissolving the singular 114
aims at maximizing the number 87
aims at minimizing the number 187
aims at protecting the rights 120
aims of education as stated 52
aims or slackening of effort 70
aims to challenge the status 57
aims to describe the nature 81
aims to discover the extent 93
aims to discover the nature 48
aims to evaluate the impact 110
aims to identify the nature 81
aims to maintain the status 147
aims to maximize the number 106
aims to minimize the impact 81
aims to minimize the number 158
aims to preserve the status 41
airing of questions at public 81
akin to suspense the career 56
along the abscissa of figure 58
along the channels of orleans 54
along the contours of slopes 41
along the corridor to another 76
along the direction of energy 42
along the direction of flight 275
along the direction of stress 177
along the direction of strike 179
along the direction of travel 886
along the direction of vector 157
along the frontier of canada 60
along the frontier of france 115
along the frontier of mexico 42
along the highways of england 104
along the highways of europe 103
along the highways of france 105
along the highways of travel 43
along the sequence of events 76
also an employee or former 153
also an instance of another 51
also an interest of another 66
also an intimate of steele 65
also be accessed by choosing 70
also be accessed by clicking 185
also be accessed by pressing 70
also be achieved by allowing 104
also be achieved by altering 95
also be achieved by applying 239
also be achieved by choosing 45
also be achieved by direct 81
also be achieved by lowering 63
also be achieved by reducing 279
also be achieved by removing 80
also be achieved by rotating 74
also be achieved by shifting 56
also be achieved by simple 41
also be achieved by simply 169
also be achieved in another 57
also be acquired by direct 58
also be acquired by drinking 50
also be adjusted to reduce 49
also be affected by another 80
also be affected by changes 1211
also be affected by direct 50
also be affected by disease 172
also be affected by events 57
also be affected by market 95
also be affected by mental 51
also be affected by stress 144
also be affected by various 162
also be affected by whether 334
also be affirmed or denied 83
also be analyzed in detail 60
also be assessed by measuring 228
also be assessed to ensure 59
also be assigned to another 42
also be attached to another 47
also be combined in various 207
also be combined to obtain 62
also be compared to another 68
also be computed by applying 109
also be computed by dividing 89
also be contrary to public 58
also be dangerous to assume 40
also be declared as static 40
also be decreased by reducing 75
also be designed to accept 40
also be designed to assist 52
also be designed to detect 66
also be designed to elicit 53
also be designed to enable 46
also be designed to ensure 194
also be designed to handle 123
also be designed to measure 86
also be designed to permit 88
also be designed to reduce 149
also be designed to remove 50
also be designed to resist 162
also be detected by applying 46
also be detected by direct 55
also be detected by measuring 114
also be detected in another 60
also be detected in normal 40
also be directed at reducing 40
also be disposed of through 46
also be effected by reaction 76
also be eligible to office 241
also be employed in various 45
also be employed to assess 182
also be employed to assist 134
also be employed to define 75
also be employed to derive 55
also be employed to detect 210
also be employed to ensure 85
also be employed to further 110
also be employed to induce 48
also be employed to measure 341
also be employed to modify 48
also be employed to obtain 432
also be employed to reduce 333
also be employed to remove 219
also be employed to secure 55
also be enclosed in quotes 46
also be enhanced by reducing 51
also be entitled to afford 178
also be entitled to become 127
also be entitled to deduct 115
also be entitled to demand 77
also be entitled to obtain 90
also be entitled to retain 66
also be entitled to special 49
also be equipped to handle 61
also be erroneous to assume 61
also be essential to ensure 55
also be examined by studying 40
also be examined in detail 174
also be examined in greater 60
also be examined in regard 57
also be examined to assess 49
also be examined to detect 41
also be examined to ensure 171
also be expanded in powers 78
also be expected to accept 51
also be expected to advise 40
also be expected to affect 1003
also be expected to assist 104
also be expected to assume 71
also be expected to attend 107
also be expected to become 293
also be expected to behave 90
also be expected to depend 231
also be expected to differ 356
also be expected to emerge 80
also be expected to evolve 58
also be expected to expand 102
also be expected to extend 49
also be expected to follow 258
also be expected to handle 57
also be expected to impact 76
also be expected to induce 83
also be expected to modify 58
also be expected to obtain 50
also be expected to oppose 69
also be expected to pursue 55
also be expected to reduce 543
also be expected to relate 53
also be expected to remain 140
also be expected to report 66
also be expected to resist 59
also be expected to result 560
also be expected to suffer 85
also be expected to supply 58
also be explored in future 109
also be extended to handle 192
also be extended to higher 221
also be extended to measure 44
also be filtered to remove 55
also be followed by another 64
also be followed by measuring 81
also be improper to assure 55
also be improved by allowing 49
also be improved by applying 51
also be improved by better 41
also be improved by ensuring 49
also be improved by reducing 151
also be improved by removing 62
also be inclined to accept 53
also be included in future 301
also be included in income 62
also be included to ensure 72
also be increased by allowing 44
also be increased by applying 51
also be increased by cuttings 188
also be increased by dividing 94
also be increased by layering 60
also be increased by layers 53
also be increased by lowering 72
also be increased by reducing 209
also be increased by removing 45
also be increased in number 76
also be infected by direct 50
also be intended to convey 42
also be involved by direct 54
also be involved in another 53
also be involved in building 43
also be involved in deciding 51
also be involved in direct 65
also be involved in disease 128
also be involved in mediating 324
also be involved in memory 51
also be involved in planning 372
also be involved in policy 49
also be involved in signal 63
also be involved in training 153
also be involved in various 79
also be mentioned as another 110
also be mentioned as belonging 48
also be modified by altering 45
also be modified by changes 81
also be modified in various 48
also be modified to handle 72
also be modified to measure 53
also be modified to permit 55
also be modified to reduce 65
also be observed at higher 41
also be observed by measuring 41
also be observed in adults 70
also be observed in another 91
also be observed in english 42
also be observed in figure 397
also be observed in humans 66
also be observed in nature 45
also be observed in normal 153
also be observed in regard 95
also be observed in severe 47
also be observed in various 118
also be obtained by allowing 143
also be obtained by another 94
also be obtained by applying 744
also be obtained by assuming 206
also be obtained by carrying 65
also be obtained by choosing 56
also be obtained by counting 81
also be obtained by diluting 54
also be obtained by direct 600
also be obtained by dividing 330
also be obtained by equating 84
also be obtained by exposing 95
also be obtained by igniting 55
also be obtained by measuring 480
also be obtained by methods 41
also be obtained by plotting 196
also be obtained by proper 44
also be obtained by purely 40
also be obtained by reaction 171
also be obtained by reducing 183
also be obtained by removing 69
also be obtained by repeating 41
also be obtained by rotating 91
also be obtained by scraping 40
also be obtained by shifting 43
also be obtained by simple 89
also be obtained by simply 177
also be obtained by spraying 51
also be obtained by staining 40
also be obtained by starting 105
also be obtained by studying 198
also be obtained by thermal 125
also be obtained by various 88
also be obtained by visiting 47
also be obtained by weighing 61
also be obtained in another 268
also be obtained in various 91
also be obtained on standing 121
also be obtained to assess 66
also be operated at higher 57
also be operated in series 55
also be partially or wholly 55
also be partially the result 47
also be possible to access 55
also be possible to adjust 124
also be possible to answer 57
also be possible to arrange 370
also be possible to arrive 70
also be possible to assess 226
also be possible to assign 133
also be possible to assume 70
also be possible to attach 57
also be possible to better 83
also be possible to borrow 46
also be possible to charge 52
also be possible to choose 102
also be possible to decide 122
also be possible to deduce 91
also be possible to define 289
also be possible to derive 243
also be possible to design 279
also be possible to detect 454
also be possible to devise 206
also be possible to direct 61
also be possible to divide 90
also be possible to effect 186
also be possible to employ 128
also be possible to ensure 73
also be possible to expand 87
also be possible to export 49
also be possible to extend 366
also be possible to follow 105
also be possible to further 49
also be possible to handle 41
also be possible to induce 107
also be possible to insert 82
also be possible to locate 142
also be possible to measure 463
also be possible to modify 185
also be possible to obtain 1082
also be possible to realize 54
also be possible to record 85
also be possible to reduce 638
also be possible to regard 129
also be possible to relate 161
also be possible to remove 195
also be possible to retain 47
also be possible to secure 108
also be possible to select 210
also be possible to supply 60
also be possible to switch 52
also be possible to target 41
also be prepared by allowing 56
also be prepared by diluting 77
also be prepared by direct 239
also be prepared by igniting 47
also be prepared by reaction 122
also be prepared by reducing 89
also be prepared to accept 975
also be prepared to adjust 78
also be prepared to advise 41
also be prepared to answer 347
also be prepared to assist 179
also be prepared to assume 115
also be prepared to defend 188
also be prepared to extend 59
also be prepared to follow 81
also be prepared to handle 196
also be prepared to invest 69
also be prepared to listen 136
also be prepared to manage 65
also be prepared to modify 74
also be prepared to revise 48
also be prepared to submit 49
also be prepared to suffer 84
also be prepared to supply 76
also be produced by allowing 51
also be produced by another 54
also be produced by applying 120
also be produced by changes 98
also be produced by covering 54
also be produced by direct 230
also be produced by disease 72
also be produced by exposing 52
also be produced by lesions 82
also be produced by partial 59
also be produced by reaction 59
also be produced by reducing 53
also be produced by removing 54
also be produced by simple 45
also be produced by simply 67
also be produced by sudden 56
also be produced by thermal 40
also be produced by tumors 64
also be produced by various 140
also be produced in another 171
also be produced in normal 70
also be produced in various 58
also be provided to assist 101
also be provided to enable 161
also be provided to ensure 124
also be punished in another 64
also be referred to another 83
also be referred to simply 118
also be regarded as another 195
also be regarded as belonging 458
also be regarded as causes 42
also be regarded as defining 60
also be regarded as direct 99
also be regarded as further 83
also be regarded as highly 88
also be regarded as merely 105
also be regarded as normal 57
also be regarded as partial 42
also be regarded as partly 44
also be regarded as random 41
also be regarded as simply 42
also be regarded as something 121
also be regarded as special 57
also be regarded in another 72
also be relevant in deciding 57
also be relevant to mention 102
also be relevant to recall 68
also be relevant to whether 90
also be rendered in english 42
also be replaced by another 125
also be required to accept 100
also be required to adjust 42
also be required to advise 45
also be required to answer 126
also be required to assess 122
also be required to assist 224
also be required to assume 82
also be required to assure 63
also be required to attend 447
also be required to become 44
also be required to comply 300
also be required to decide 45
also be required to define 62
also be required to detect 43
also be required to enable 93
also be required to ensure 429
also be required to follow 88
also be required to handle 99
also be required to inform 79
also be required to manage 53
also be required to notify 127
also be required to obtain 523
also be required to permit 50
also be required to record 41
also be required to reduce 133
also be required to remove 173
also be required to render 40
also be required to report 508
also be required to return 79
also be required to review 86
also be required to secure 72
also be required to select 64
also be required to submit 768
also be required to supply 182
also be reviewed to ensure 156
also be selected at random 46
also be selected by clicking 85
also be selected by pressing 65
also be utilized to assess 93
also be utilized to assist 40
also be utilized to detect 80
also be utilized to measure 74
also be utilized to obtain 149
