a bacon slice around each 41
a grade level higher than 74
a grand anvil chorus that 96
a grand gothic canopy for 46
a graph whose vertex set 163
a grasp which storms can 90
a grave large enough for 63
a greasy table scored with 91
a green glass bottle with 48
a green light behind them 52
a green meadow dotted with 65
a green meadow filled with 42
a green salad topped with 67
a green salad tossed with 57
a green scarf around her 91
a green scarf around his 69
a green slope dotted with 81
a green snake without end 41
a group large enough and 50
a group large enough for 87
a group score higher than 46
a group small enough for 212
a group small enough that 43
a group which already has 44
a group whose mission was 48
a group whose values and 112
a group whose values are 75
a growing black market for 58
a growing local demand for 86
a growing local market for 77
a growing social demand for 50
a growing trend toward using 164
a growing urban demand for 55
a growing world demand for 151
a growing world market for 91
a grown woman before she 61
a gruff voice behind her 175
a gruff voice behind him 131
a gruff voice behind them 73
a gruff voice called out 638
a guest shall assure him 101
a gushing brook shakes and 45
a handy dumping ground for 57
a happy hunting ground and 98
a happy hunting ground for 7126
a happy meeting ground for 46
a harsh voice behind her 42
a harsh voice behind him 93
a harsh voice behind them 48
a harsh voice called out 215
a haste looks through his 209
a healthy child should not 75
a hearty laugh called out 45
a hearty voice called out 153
a hissing noise through his 49
a hissing sound through his 81
a holding period greater than 46
a horse driving before him 69
a horse under training for 116
a horse weeks before her 48
a horse which turned out 96
a horse while another may 97
a house after visiting its 41
a house built before they 62
a house empty except for 51
a house large enough for 874
a house lined inside with 41
a house rather larger than 116
a house still standing and 47
a house still standing near 40
a house where nobody has 48
a house where someone had 216
a house where someone has 211
a house where someone was 128
a house which looked out 41
a house which turned out 50
a human skull beside him 145
a human skull filled with 238
a husky voice behind her 43
a husky voice called out 42
a jarring shock through her 54
a joint hindu family and 144
a joint hindu family are 53
a joint hindu family can 155
a joint hindu family has 85
a joint hindu family may 100
a joint hindu family with 45
a joint press release and 42
a joint press release that 45
a joint press release with 84
a joint selling agency for 45
a joint state income tax 71
a jolly sight better than 261
a jolly sight harder for 83
a judge might decide that 124
a judge under edward iii 49
a judge whose salary and 90
a junior basic school and 267
a junior basic school for 167
a junior staff member who 79
a kingdom which lasted for 53
a knife right through his 40
a knife slash across his 59
a knife stuck through his 54
a knife thrust through his 123
a knife whose handle and 69
a knoll which rolled off 51
a lagging power factor and 183
a lance thrust through his 104
a landing party ashore and 87
a large baked potato with 70
a large basin filled with 284
a large beaker filled with 159
a large black animal with 60
a large black beetle with 182
a large black bonnet and 55
a large black coffee and 59
a large black cowboy hat 66
a large black duffel bag 60
a large black market and 42
a large black market for 82
a large black object that 82
a large black saloon car 54
a large black velvet bow 59
a large black velvet hat 194
a large blood supply and 67
a large blood vessel and 121
a large blood vessel has 58
a large blood vessel may 78
a large blood vessel that 182
a large brick building and 116
a large brick building for 122
a large brick building near 114
a large brick building that 414
a large brick building was 196
a large brick building with 521
a large brick church was 54
a large brown shopping bag 72
a large burial ground with 40
a large chest filled with 192
a large crate filled with 41
a large cross around his 68
a large cross section and 152
a large cross section for 475
a large crowd around him 144
a large crowd around them 143
a large crowd turned out 643
a large darning needle and 114
a large darning needle with 42
a large ditch filled with 70
a large domed building with 40
a large dutch family with 53
a large earthen vessel with 47
a large elder brother who 57
a large field before you 41
a large field filled with 66
a large flask filled with 94
a large flask fitted with 72
a large fluid intake and 70
a large force around him 62
a large force around our 42
a large force behind him 53
a large frame building and 42
a large frame building that 106
a large frame building was 65
a large frame building with 163
a large glass bottle and 85
a large glass bottle with 126
a large glass filled with 132
a large glass measuring cup 272
a large glass sphere that 98
a large glass vessel with 53
a large glass window and 57
a large glass window that 121
a large gourd filled with 112
a large group around him 40
a large horse shrugs off 46
a large house filled with 176
a large joint family and 46
a large labor supply and 125
a large labor supply for 62
a large local demand for 237
a large local market and 109
a large local market for 191
a large oblong building with 40
a large opening closed with 46
a large paper edition with 78
a large paper shopping bag 151
a large party thought that 77
a large piece bitten out 135
a large plate filled with 86
a large power output with 44
a large power station and 43
a large prime number and 46
a large purse filled with 45
a large right atrium and 64
a large round building with 46
a large round shield with 49
a large sailing vessel with 44
a large sales volume and 45
a large salon filled with 41
a large scale before they 56
a large scale nuclear war 66
a large scale should not 116
a large scale through its 56
a large scale without any 150
a large scalp defect with 86
a large shawl around her 54
a large shell filled with 57
a large space around them 42
a large space behind this 81
a large space filled with 406
a large state sector and 106
a large stock banded with 67
a large stone behind one 80
a large stone building and 107
a large stone building for 69
a large stone building near 64
a large stone building that 223
a large stone building was 104
a large stone building with 379
a large stone carved with 49
a large stone church and 56
a large stone church was 46
a large stone church with 54
a large stone mortar and 42
a large stone struck him 54
a large syringe filled with 66
a large table before him 63
a large table filled with 450
a large table loaded with 173
a large table strewn with 97
a large tidal volume and 57
a large towel around her 147
a large towel around his 75
a large truck filled with 84
a large truck loaded with 173
a large trunk filled with 164
a large tumor burden and 62
a large unmet demand for 173
a large urban center and 114
a large urban center that 94
a large urban center with 84
a large urban market for 60
a large urban school with 59
a large wagon filled with 60
a large wagon loaded with 73
a large water supply and 61
a large white banner with 86
a large white building that 135
a large white building with 250
a large white church with 63
a large white circle with 103
a large white collar and 97
a large white flower with 52
a large white mansion with 47
a large white persian cat 52
a large white rabbit with 57
a large white turban and 63
a large world market for 46
a laser light source and 152
a laser light source can 44
a laser light source with 40
a later study showed that 292
a leaden plate buried near 75
a leader never before had 77
a leather apron around his 46
a leather chair behind his 41
a leather pouch around his 65
a leather pouch filled with 249
a leather strap across his 123
a leather strap around her 116
a leather strap around his 415
a legal basis exists for 48
a legal meeting called for 176
a legal proof before his 78
a lengthy court battle and 47
a lengthy court battle that 40
a lengthy court battle with 70
a lengthy legal battle that 51
a lengthy legal battle with 98
a lenin prize winner and 50
a levee which marked his 74
a level plain dotted with 55
a level playing ground for 107
a level rather higher than 63
a level still higher than 82
a level which allows for 87
a level which allows them 50
a level which should not 54
a light green blouse and 41
a light linen jacket and 41
a light shawl across her 61
a light shawl around her 97
a light shining before men 57
a light shone around him 153
a light snack before bed 143
a light snack before going 41
a light snack before you 47
a light tweed jacket and 42
a light water reactor and 46
a light which belongs not 43
a light which reveals its 177
a light which shines out 109
a limit which should not 108
a limit which varies with 44
a linear search through all 44
a lingering doubt whether they 62
a local labor market and 100
a local labor market area 79
a local labor market for 43
a local option liquor law 248
a local phone number and 128
a local phone number for 129
a local phone number that 45
a local senior center and 48
a local social worker who 43
a longer lasting effect than 151
a longer period before being 108
a longer period before death 44
a longer period before they 123
a longer period without any 72
a looking glass before him 56
a loose white blouse and 63
a loose white blouse with 51
a lower binding energy than 95
a lower bound greater than 122
a lower court opinion that 51
a lower court states that 61
a lower field strength than 70
a lower gross margin than 125
a lower iodine number than 62
a lower level module set 260
a lower level should not 59
a lower level without any 41
a lower limit greater than 48
a lower median income than 196
a lower moral status than 69
a lower noise figure than 101
a lower power factor and 98
a lower power factor than 93
a lower price abroad than 235
a lower social standing than 170
a lower social station than 65
a lower social status and 220
a lower social status for 59
a lower social status than 861
a lower total energy than 125
a lower total income than 40
a lower yield strength and 44
a lower yield strength than 97
a lower yield stress than 48
a loyal party member and 158
a loyal party member who 41
a loyal party worker and 44
a loyal staff member who 95
a lurking doubt whether that 86
a magic which sweeps out 121
a major blood vessel and 92
a major blood vessel may 52
a major blood vessel that 42
a major civil rights act 54
a major civil rights law 62
a major dumping ground for 51
a major force behind this 145
a major funding agency for 55
a major funding source for 334
a major growth factor for 135
a major growth market for 63
a major label record deal 62
a major league career that 171
a major league player and 66
a major league record for 870
a major league record that 361
a major league record with 410
a major league sports team 164
a major naval battle was 41
a major power source for 54
a major proving ground for 68
a major relay station for 120
a major staging ground for 100
a major testing ground for 334
a major trade center and 83
a major trade center for 174
a major trading center and 150
a major trading center for 359
a major trading center with 60
a major urban center and 158
a major urban center for 48
a major urban center that 99
a major urban center with 122
a major water source for 138
a major world center for 90
a malay chief should die 55
a meeting which lasted for 74
a meeting which turned out 41
a melting point greater than 104
a melting point higher than 500
a metal chain around his 41
a metal plate coated with 339
a method which allows for 223
a method which allows him 52
a method which allows one 115
a method which avoids this 43
a method which begins with 45
a method which should not 97
a milking stool tilted and 60
a milky white liquid that 81
a minor league hockey team 225
a miser would regard his 75
a model which allows for 533
a model which states that 106
a model would assume that 45
a money order issuer that 74
a moose stood fronting you 41
a moral force greater than 44
a moral power higher than 401
a morning broke across her 77
a mother could forget her 130
a mother feels toward her 84
a mother leaves behind her 81
a mother whose family had 42
a mother whose little boy 49
a mother would fondle her 62
a motion which called for 130
a motion which stated that 181
a naked sword before him 48
a nation could assure its 67
a nation stood beside his 49
a nation turns itself this 48
a nation which allows its 59
a nation which already had 55
a nation which already has 52
a nation which neither thou 253
a nation which stands for 53
a nation whose rights and 48
a nation would starve and 73
a naval force greater than 54
a naval power before our 60
a nearly equal number had 50
a nearly linear fashion with 72
a nearly linear manner with 63
a never failing remedy for 72
a nobel prize winner and 814
a nobel prize winner for 556
a nobel prize winner who 271
a noble child trusts him 74
a noble roman family and 133
a noble roman family who 54
a noise still louder than 63
a novel growth factor for 94
a novel which begins with 57
a nursing mother quiets her 52
a nursing mother should not 79
a paper plate filled with 86
a paper towel before using 45
a paper towel before you 53
a paper towel roller with 49
a paper towel soaked with 72
a paper which argued that 148
a paper which showed that 208
a paper which stated that 315
a paper which turned out 47
a paper which visits them 81
a party leader chosen for 58
a party which called for 49
a party which exists for 75
a party which should not 100
a party which stands for 131
a party which wished and 43
a party whose leaders are 60
a party whose leaders had 66
a party whose object was 152
a party whose policy was 106
a party whose rights are 100
a party whose strength was 112
a pause which lasted for 96
a people strong enough and 139
a people whose custom was 100
a people whose dangers lie 51
a people whose fathers had 49
a people whose genius was 75
a people whose habits and 134
a people whose habits are 112
a people whose origin and 42
a people whose origin was 48
a people whose passion for 51
a people whose rights are 52
a people whose skulls are 66
a people whose spirit and 42
a people whose spirit was 71
a people whose thought was 44
a period short beyond all 58
a period short enough for 96
a period still earlier than 43
a period which begins with 137
a period which called for 72
a period which lasted for 128
a period which opened with 41
a period which reached its 42
a period which should not 258
a period which varies with 161
a phase change occurs and 44
a photo album filled with 210
a piece large enough for 189
a pilot study showed that 250
a pinion which engages with 72
a pinion which meshes with 154
a piped water supply and 337
a piped water supply for 74
a piped water supply was 130
a place large enough for 587
a place level enough for 61
a place small enough for 55
a place under martial law 88
a place where actors and 40
a place where adults and 85
a place where adults are 47
a place where adults can 79
a place where almost all 127
a place where another path 53
a place where anyone can 354
a place where anyone who 135
a place where anyone with 82
a place where babies are 93
a place where blacks and 123
a place where bodies are 189
a place where buyers and 672
a place where cattle are 106
a place where christ was 70
a place where clothes are 93
a place where desire can 89
a place where drinks are 64
a place where english was 95
a place where events are 56
a place where family and 121
a place where feelings and 48
a place where guests are 75
a place where guests can 104
a place where hardly any 92
a place where horses and 50
a place where horses are 122
a place where horses had 50
a place where houses all 63
a place where humans and 66
a place where humans are 110
a place where humans can 95
a place where images are 48
a place where indians and 74
a place where indians had 75
a place where liquor may 108
a place where liquor was 191
a place where martial law 63
a place where mothers can 42
a place where nature and 170
a place where nature had 64
a place where nature has 142
a place where nature was 104
a place where neither sun 67
a place where nobody can 180
a place where nobody had 152
a place where nobody has 53
a place where nobody saw 46
a place where nobody was 88
a place where plants and 135
a place where plants are 120
a place where prayer was 108
a place where prices are 62
a place where public and 40
a place where pupils are 78
a place where pupils can 77
a place where pupils may 48
a place where readers can 59
a place where reality and 66
a place where rivers run 42
a place where someone can 123
a place where someone had 269
a place where someone has 236
a place where someone was 104
a place where something can 55
a place where something had 87
a place where something has 103
a place where something new 57
a place where something was 146
a place where stocks and 71
a place where stocks are 60
a place where stones are 59
a place where stores and 44
a place where strange things 85
a place where thieves and 40
a place where timber was 57
a place where trains and 51
a place where values and 48
a place where values are 103
a place where weapons are 82
a place where whites and 52
a place which called for 53
a place which should not 52
a place which suited him 76
a place which suited them 49
a place within itself for 84
a plain brick building with 153
a plain milling cutter with 52
a plain stone building with 52
a plain white blouse and 296
a plain white blouse with 82
a plain white collar and 58
a plane drawn through this 48
a plane flies faster than 42
a plane passing through any 47
a plane passing through both 100
a plane passing through his 61
a plane passing through its 1087
a plane passing through one 95
a plane passing through that 117
a plane passing through them 58
a plane passing through this 178
a plane passing through two 83
a plane whose normal has 66
a plant seems greater than 48
a plate glass window and 361
a plate glass window that 145
a plate glass window was 42
a plate glass window with 80
a plate large enough for 68
a plate would occupy him 53
a pleasing group around him 47
a plunging horse grasps his 42
a point light source and 244
a point light source that 117
a point light source with 70
a point where almost all 120
a point where almost any 73
a point where anyone who 49
a point where demand and 52
a point where demand for 53
a point where prices are 50
a point where something had 130
a point where something has 54
a point where stress does 48
a point where supply and 44
a point which called for 54
a point which jutted out 42
a point which should not 527
a point which varies with 63
a point within called its 47
a power drill fitted with 60
a power level greater than 70
a power still greater and 53
a power still greater than 54
a power which belongs not 44
a power which changes its 130
a power which checks and 41
a power which creates that 112
a power which exists not 251
a power which should not 167
a price index series for 53
a price level higher than 126
a price nearly double that 95
a price which covers all 56
a price which places them 156
a price which varies with 43
a prime hunting ground for 137
a prime testing ground for 62
a proud father watching his 45
a quick brush through her 138
a quick check showed that 72
a quick smile before she 48
a quiet evening chatting with 54
a quiet pause before going 87
a quiet shady street near 80
a quiet voice behind her 101
a quiet voice behind him 153
a quiet voice behind them 101
a quiet voice beside him 49
a quiet voice filled with 49
a racial caste system that 327
a raspy voice called out 85
a rather large amount for 49
a rather large family and 61
a rather large number and 49
a rather large number for 107
a rather naive belief that 175
a rather small number for 62
a reader might assume that 193
a reader might wonder why 41
a reason given before for 94
a reason strong enough for 40
a region grand enough for 47
a region large enough for 82
a region where almost all 69
a region where nature has 62
a region where nature was 47
a reply which showed that 225
a reply which stated that 143
a rhyme never forces any 98
a right angled triangle and 63
a right angled triangle are 101
a right angled triangle with 197
a right funny fellow too 42
a right reason higher than 61
a right smart chance for 89
a right smart little boy 68
a right under common law 42
a right which arises out 55
a right which england had 44
a right which nature has 198
a right which should not 164
a rigid caste system and 247
a rigid caste system that 211
a rigid caste system was 45
a rigid caste system with 83
a rigid class system and 159
a rigid class system that 154
a rigid class system was 40
a rigid class system with 44
a rigid social system and 42
a rigid social system that 92
a river flowing through his 55
a river flowing through its 100
a river flowing through them 56
a river flows through two 52
a river running through his 72
a river running through its 116
a river running through them 91
a river which flowed near 123
a river which flowed out 46
a river which flowed with 48
a river whose waters are 210
a river whose waters had 78
a river winding through them 47
a rocking chair beside her 65
a roman would conceal his 65
a rough draft before you 58
a rough voice behind him 44
a rough voice called out 243
a round cross section and 123
a round stone weighing two 49
a round table draped with 68
a round white collar and 41
a royal hunting ground and 73
a rumor spread abroad that 223
a running fight ensued for 45
a running noose around his 47
a running slope greater than 57
a sales price greater than 63
a santa claus outfit and 60
a scale large enough and 68
a scale large enough for 511
a scale large enough that 90
a scale small enough for 96
a scale small enough not 59
a scale still greater than 40
a scale which allows for 44
a scale which dwarfs our 50
a scale which showed that 46
a scale which varied with 44
a scarf wound around her 73
a scene quite melted her 57
a scene where forces are 40
a scene which begins with 75
a scene which called for 59
a scene which filled him 57
a scene which should not 86
a scythe running through our 93
a search after stones for 47
a seated human figure with 74
a selling price greater than 150
a senior basic school and 119
a senior social worker and 90
a senior social worker who 59
a senior social worker with 65
a senior staff member and 156
a senior staff member for 127
a senior staff member was 44
a senior staff member who 181
a senior staff member with 140
a senior staff writer for 68
a sense which agrees with 85
a sense which allows that 84
a sense which covers all 43
a serial order indeed but 43
a serum level greater than 59
a setting which allows for 43
a shaft passing through its 70
a shape would arrest his 42
a sharp knife across his 59
a sharp knife scrape off 48
a sharp voice behind him 73
a sharp voice behind them 44
a sharp voice called out 103
a shawl thrown around her 47
a sheet metal worker and 165
a sheet metal worker for 67
a sheet metal worker who 73
a shell which struck him 64
a shock running through all 109
a shock which caused him 55
a short attic ladder and 102
a short black jacket and 145
a short black jacket with 176
a short cover letter and 40
a short glass stirring rod 49
a short leather jacket and 112
a short leather jacket with 54
a short pause before and 42
a short pause before she 149
a short period before and 271
a short period before being 282
a short period before death 118
a short period before going 68
a short period before her 91
a short period before his 677
a short period before its 54
a short period before she 40
a short period before they 323
a short period before this 51
a short period return for 57
a short period without any 108
a short round jacket and 91
a short space before they 48
a short space before this 84
a short space behind his 70
a short space earlier than 54
a short story writer and 1148
a short story writer but 106
a short story writer for 62
a short story writer has 67
a short story writer than 109
a short story writer that 229
a short story writer was 54
a short story writer who 243
a short story writer with 82
a short visit before going 65
a short while before and 483
a short while before being 379
a short while before death 48
a short while before for 62
a short while before going 228
a short while before had 2146
a short while before her 272
a short while before his 1223
a short while before its 68
a short while before now 62
a short while before our 116
a short while before she 423
a short while before that 292
a short while before they 603
a short while before this 291
a short while before was 177
a short while before with 70
a short while before you 167
a short while earlier and 81
a short while earlier had 124
a short while gutted all 44
a short white jacket and 98
a siege every building and 46
a siege which lasted for 218
a siege which lasted two 54
a sight which caused her 57
a sight which caused him 175
a sight which filled her 40
a sight which filled him 164
a sight which filled them 94
a sight which forced him 83
a silky smooth hellion she 72
a silly woman through her 41
a sinking feeling inside her 41
a slave could obtain his 42
a slave shall strike his 58
a slave whose master had 125
a slave whose master has 61
a sleek black sports car 65
a sleep which lasted for 65
a slicing motion across her 58
a slicing motion across his 165
a small adobe building with 41
a small agate mortar and 69
a small armed vessel was 61
a small baked potato with 46
a small basin dividing that 40
a small basin filled with 122
a small beaker filled with 100
a small black animal with 52
a small black bottle with 52
a small black circle and 41
a small black duffel bag 49
a small black object that 89
a small black object was 54
a small black spider with 53
a small black velvet bag 115
a small black velvet box 381
a small black velvet cap 322
a small black velvet hat 92
a small blood sample and 69
a small blood vessel and 120
a small blood vessel that 163
a small blood vessel with 44
a small brass cannon and 100
a small brass cannon that 43
a small brass cannon was 43
a small brass kettle was 43
a small brass plaque that 94
a small brass plaque with 78
a small brass vessel with 46
a small brick building and 56
a small brick building near 217
a small brick building that 357
a small brick building was 84
a small brick building with 371
a small brick church was 100
a small brick church with 47
a small brown bottle and 89
a small brown bottle with 66
a small brown canvas bag 41
a small chain around his 48
a small chair beside his 42
a small chest filled with 102
a small child beside her 40
a small child should not 54
a small clearing filled with 58
a small cloud before him 57
a small court behind his 47
a small cross section and 132
a small cross section for 146
a small crowd around him 118
a small crowd around them 40
a small extra charge for 261
a small fishing tackle box 41
a small fishing vessel and 51
a small fixed charge per 43
a small fixed income and 54
a small fixed salary and 46
a small flail loaded with 138
a small flask closed with 47
a small flask filled with 184
a small flask fitted with 367
a small force behind him 54
a small frame building and 69
a small frame building for 59
a small frame building near 69
a small frame building that 276
a small frame building was 180
a small frame building with 197
a small frame church and 49
a small frame church was 156
a small front garden and 154
a small front garden with 52
a small frown creased her 64
a small furry animal that 196
a small furry animal with 159
a small glass bottle and 162
a small glass bottle that 87
a small glass bottle with 316
a small glass filled with 157
a small glass funnel and 63
