abandon it and take refuge 42
account of his having fallen 50
account of his having joined 52
account of his having killed 166
account of his having lately 68
account of his having passed 91
account of his having raised 43
account of his having served 56
account of his having shaved 41
account of his healing powers 43
account of his high office 64
account of his high regard 43
account of his high school 49
account of his high standing 187
account of his high station 52
account of his last lesson 115
account of his last voyage 157
account of his late voyage 152
account of his leaning toward 54
account of his life appears 101
account of his life before 208
account of his life called 42
account of his life except 44
account of his life reveals 41
account of his life should 156
account of his life without 54
account of his love affair 190
account of his many amiable 74
account of his many crimes 49
account of his more recent 47
account of his most recent 151
account of his other duties 74
account of his other writings 81
account of his past actions 48
account of his past career 97
account of his past crimes 51
account of his past errors 73
account of his past record 45
account of his sixth voyage 66
account of his slow speech 43
account of his third voyage 538
account of his tour through 255
account of his trial before 102
account of his trip across 127
account of his trip around 45
account of his trip through 170
account of his walk through 40
account of his ways before 55
account of his young master 76
account of how these changes 53
account of how these various 46
account of its good harbor 43
account of its great extent 429
account of its great height 273
account of its great levity 53
account of its great number 48
account of its great purity 66
account of its great rarity 127
account of its great riches 60
account of its great strength 527
account of its great volume 45
account of its great weight 549
account of its having become 143
account of its having rained 57
account of its having seized 94
account of its heavy weight 61
account of its high degree 90
account of its high latent 49
account of its high strength 40
account of its high thermal 41
account of its lost profit 86
account of its many rapids 44
account of its much greater 449
account of its much higher 45
account of its oily nature 50
account of its vast extent 188
account of its very horror 40
account of its very nature 198
account of its very purity 58
account of not having enough 151
account of that great battle 44
account of that other person 60
account of them when arriving 46
account of this case appears 42
account of this great battle 138
account of this last clause 64
account of this very curious 101
account of this very singular 132
account of this work appears 74
account of why there should 42
account on any other ground 57
account to any great extent 144
account to any other person 69
accrual of any union claims 61
accrues to man from without 84
accused by any other person 54
accused of any other crimes 55
accused of being just another 51
accused of not caring enough 43
accused of not giving enough 46
accused of not having enough 129
accused of not paying enough 114
accused or any other person 278
adapted to both these states 60
adapted to bring into public 129
adapted to his main design 61
adapted to its main object 59
adapted to see these events 40
addition it has been argued 88
addition of any other matter 50
addition of heat will result 50
addition of one more member 99
addition of one more person 74
addition of one more worker 140
addition of this last clause 40
addition of this single remark 113
addition of too much ammonia 43
addition of two more authors 70
addition the lead coat should 52
addition to all other causes 72
addition to all other duties 161
addition to all other existing 115
addition to all other grants 49
addition to all other income 41
addition to all other levies 95
addition to all other methods 54
addition to all other powers 936
addition to all other reasons 147
addition to all other relief 75
addition to all other rights 1105
addition to all these causes 416
addition to all these changes 207
addition to all these dangers 41
addition to all these duties 183
addition to all these issues 41
addition to all these labors 71
addition to all these losses 62
addition to all these methods 71
addition to all these points 102
addition to all these powers 117
addition to all these reasons 230
addition to all these varied 105
addition to all these various 109
addition to all those already 61
addition to any high school 76
addition to any other actions 177
addition to any other agency 100
addition to any other amount 132
addition to any other badges 65
addition to any other duties 254
addition to any other ground 52
addition to any other income 193
addition to any other lawful 180
addition to any other manner 56
addition to any other matter 236
addition to any other meetings 230
addition to any other moneys 86
addition to any other notice 75
addition to any other pension 68
addition to any other person 90
addition to any other portion 144
addition to any other powers 1271
addition to any other relief 883
addition to any other remedy 2021
addition to any other report 54
addition to any other rights 2064
addition to any other special 53
addition to being less costly 76
addition to being less likely 58
addition to being more common 44
addition to being more costly 59
addition to being more likely 144
addition to being much larger 42
addition to being very costly 51
addition to being very useful 61
addition to being well suited 64
addition to being well versed 103
addition to her home duties 41
addition to her many duties 45
addition to her many novels 59
addition to her other charms 46
addition to her other duties 797
addition to her rare native 60
addition to her side lights 371
addition to his base salary 54
addition to his cash salary 79
addition to his heavy duties 65
addition to his heavy public 43
addition to his high school 62
addition to his main duties 43
addition to his many duties 135
addition to his many novels 107
addition to his many public 45
addition to his many writings 45
addition to his more famous 58
addition to his more obvious 92
addition to his more serious 53
addition to his most famous 46
addition to his other causes 55
addition to his other claims 56
addition to his other crimes 124
addition to his other duties 6717
addition to his other failings 58
addition to his other faults 82
addition to his other honors 61
addition to his other income 90
addition to his other labors 246
addition to his other losses 50
addition to his other merits 133
addition to his other powers 212
addition to his other public 49
addition to his other skills 72
addition to his other titles 269
addition to his other writings 73
addition to its high degree 54
addition to its main building 46
addition to its main campus 57
addition to its main office 149
addition to its main series 46
addition to its more common 104
addition to its more obvious 232
addition to its more serious 43
addition to its most famous 52
addition to its other actions 72
addition to its other claims 43
addition to its other duties 482
addition to its other faults 73
addition to its other merits 380
addition to its other powers 438
addition to its other rights 122
addition to its other values 52
addition to low birth weight 51
addition to not having enough 40
addition to our food supply 266
addition to our other duties 46
addition to this main effect 42
addition to this more formal 46
addition to this more obvious 43
addition to this there exists 71
addition to this there should 275
addition to this very obvious 47
address in new york before 64
address of any other person 351
address of any such person 129
address of each other person 87
address of each such person 876
address of its main office 80
address of one mary scotty 89
address of that other person 63
address of two years before 42
address to his army before 75
adhered to all their former 79
adhered to her early formed 41
adhered to his faith through 89
adhesion of all their wavering 52
adjourn as they think proper 235
adjourn the day till monday 49
adjusting the rear view mirror 47
admiral in his last voyage 52
admired by all good judges 47
admired of our living authors 59
adopted as his sons through 769
adopted at its last session 65
adopted at its sixth session 46
adopted at its third session 45
adopted by all other nations 132
adopted by any other person 123
adopted by any other writer 71
adopted by him last summer 51
adopted in all other public 51
adopted in any great degree 49
adopted in any other manner 94
adopted in few other states 51
adopted in its full extent 577
adopted in this book should 50
adopted or put into effect 98
adopted to any great extent 490
adopted to its full extent 188
adoption of any other course 179
adoption of any other measure 52
adoption of any other policy 72
adoption of any other system 44
adoption of any such course 106
adoption of any such measure 180
adoption of any such policy 51
adoption of any such scheme 72
adoption of any such system 66
adoption of new high yielding 119
adoption of this great measure 50
advance if you need special 40
advance is being made toward 40
advance of all other cities 67
advance of all other nations 450
advance of all other peoples 43
advance of all other states 41
advance of all other troops 48
advance of any other portion 66
advance of any other writer 54
advance of his army through 56
advance of his army toward 44
advance on all your former 51
advance to all other states 56
advance to any great extent 119
advance to get into battle 49
advance us but very little 116
advance we can make toward 55
adverse to any open schism 46
adverse to our very nature 40
advised to use great caution 61
adviser or any other person 109
affairs as they pass through 64
affairs as they think proper 175
affairs as they were before 151
affairs do ask some charge 85
affairs in both these places 44
affairs is not much better 42
affairs of all other nations 40
affairs of any other member 80
affairs of any other mortal 40
affairs of any other person 101
affairs of his great empire 44
affairs of his great office 43
affairs of his high office 63
affairs of his other kingdoms 89
affairs of his vast empire 224
affairs of our city should 50
affairs of that great empire 42
affairs of this great empire 227
affairs of this young person 69
affairs to any great extent 60
affecting to any great extent 63
affects the one will affect 43
affording to each other mutual 40
against as any other person 60
against in any other manner 95
against it and their bodies 50
against it for good measure 45
against it for many reasons 74
against it with great effect 77
against it with great spirit 72
against me for having treated 48
against me for high treason 95
against me has been formed 78
against me with their breasts 59
against the all india figure 85
against the day when another 43
against the day when christ 64
against the day when hitler 61
against the day when someone 43
against the far more serious 67
against the jim crow system 156
against the new sect called 58
against the new york cubans 71
against the new york herald 121
against the new york police 140
against the new york rangers 439
against the real life around 47
against the red gold another 67
against the six most common 58
against the sky like shapes 52
against the two great leaders 95
against the two great powers 127
against the two most common 69
against us all over europe 45
against us for their losses 88
agility of our young sailor 45
alarmed at this very serious 67
alcohol he had been drinking 82
alcohol in any form should 122
alcohol or any other liquid 43
alleged he had left behind 45
alliance of two great nations 47
allowed at any time before 104
allowed in any case unless 66
allowed in its full extent 63
allowed in this park unless 66
allowed in this park without 67
allowed to act upon starch 45
allowed to any other person 106
allowed to any other troops 121
allowed to bear full weight 69
allowed to bring suit without 100
allowed to bring their family 46
allowed to bring their prizes 57
allowed to bring their slaves 107
allowed to cut down timber 42
allowed to die away before 42
allowed to die down before 65
allowed to die from wounds 44
allowed to dry hard before 48
allowed to dry very slowly 122
allowed to get away without 117
allowed to get cold before 81
allowed to get into arrears 45
allowed to hang down behind 242
allowed to hang down freely 60
allowed to ply their trades 72
allowed to put into effect 69
allowed to read dime novels 41
allowed to read their bibles 48
allowed to run away through 41
allowed to run down through 162
allowed to run down without 49
allowed to run free without 44
allowed to run into another 56
allowed to run into debate 67
allowed to run into streams 42
allowed to run into wooden 43
allowed to run their course 2205
allowed to run their normal 43
allowed to run very slowly 63
allowed to run wild through 51
allowed to run wild without 81
allowed to say very little 61
allowed to see some little 54
allowed to set foot inside 499
allowed to set hard before 66
allowed to use cell phones 43
allowed to use such powers 41
allowed to use their brains 43
allowed to use their native 121
allowed to use their powers 56
allowed to use their skills 59
allowed to use their voices 58
allowed to use their weapons 80
allowed to wear fine clothes 77
allowed to wear their clothes 70
allowed to wear their habits 40
allowed to wear their swords 177
alluded to this fact before 58
allusion to all those vulgar 48
allusion to her tall figure 63
altered as they pass through 76
altered at any time before 80
altered at any time without 67
altered by his life abroad 51
altered on its last edition 41
altered to any great degree 88
altered to any great extent 495
although as has been stated 61
although at that time another 48
although at that time neither 173
although at that very moment 429
although at this time almost 53
although at this very moment 151
although by its very nature 172
although he did very little 50
although he did well enough 43
although he does come unsent 41
although he had been absent 274
although he had been active 167
although he had been almost 67
although he had been already 83
although he had been before 86
although he had been buried 55
although he had been called 201
although he had been carrying 52
although he had been caught 61
although he had been chosen 91
although he had been cleared 44
although he had been created 58
although he had been deeply 75
although he had been denied 47
although he had been drinking 104
although he had been driven 69
although he had been engaged 239
although he had been fighting 75
although he had been forced 352
although he had been greatly 58
although he had been guided 41
although he had been guilty 104
although he had been highly 51
although he had been justly 85
although he had been neither 50
although he had been placed 77
although he had been planning 46
although he had been preaching 44
although he had been raised 152
although he had been served 53
although he had been speaker 40
although he had been studying 55
although he had been taught 139
although he had been through 93
although he had been treated 115
although he had been unable 551
although he had been warned 766
although he had been watching 47
although he had died before 46
although he had done little 136
although he had fine powers 52
although he had gone through 117
although he had heard rumors 48
although he had just before 102
although he had many causes 72
although he had nothing better 118
although he had said little 105
although he had seen little 122
although he had some doubts 93
although he had very little 399
although he has been already 51
although he has been called 189
although he has been engaged 70
although he has been forced 40
although he has been guilty 85
although he has been taught 80
although he has been treated 44
although he has been unable 83
although he has been warned 59
although he has very little 77
although he may have agreed 56
although he may have already 50
although he may have become 132
although he may have changed 102
although he may have failed 174
although he may have gained 42
although he may have lacked 51
although he may have learned 66
although he may have little 84
although he may have looked 51
although he may have passed 61
although he may have reached 55
although he may have served 51
although he may have shared 45
although he may have thought 246
although he may have wanted 44
although he may have wished 57
although he may have worked 74
although he saw well enough 99
although he was glad enough 42
although he was good enough 78
although he was kind enough 65
although he was more likely 46
although he was most anxious 106
although he was most likely 101
although he was much abused 67
although he was much better 118
although he was much taller 43
although he was much younger 147
although he was only eleven 83
although he was only twelve 126
although he was only twenty 1698
although he was over eighty 41
although he was ready enough 102
although he was very active 48
although he was very anxious 114
although he was very bright 46
although he was very clever 40
although he was very polite 58
although he was very strict 49
although he was well enough 224
although he was well versed 99
although he was wise enough 90
although in its early stages 170
although in this case neither 49
although in this case without 47
although it can also affect 67
although it can also result 74
although it does seem likely 269
although it does seem strange 48
although it had been agreed 454
although it had been almost 137
although it had been already 146
although it had been argued 68
although it had been around 55
although it had been banned 58
although it had been before 125
although it had been broken 51
although it had been buried 76
although it had been called 108
although it had been clearly 112
although it had been closed 84
although it had been common 44
although it had been created 53
although it had been earlier 40
although it had been forced 78
although it had been formed 59
although it had been greatly 55
although it had been heavily 47
although it had been issued 46
although it had been obvious 42
although it had been opened 95
although it had been partly 45
although it had been passed 101
although it had been placed 71
although it had been proved 169
although it had been raised 81
although it had been signed 65
although it had been stated 117
although it had been thought 166
although it had been turned 48
although it had been washed 40
although it had been widely 114
although it had gone through 55
although it had very little 106
although it has been active 40
although it has been agreed 69
although it has been almost 189
although it has been already 236
although it has been always 51
although it has been argued 2224
although it has been around 162
although it has been banned 58
although it has been before 63
although it has been broken 65
although it has been called 486
although it has been changed 82
although it has been clearly 235
although it has been common 128
although it has been copied 106
although it has been created 50
although it has been denied 208
although it has been fairly 89
although it has been forced 46
although it has been greatly 332
although it has been heavily 67
although it has been highly 102
although it has been hinted 89
although it has been justly 106
although it has been linked 132
although it has been little 366
although it has been mostly 43
although it has been partly 93
although it has been passed 59
although it has been placed 90
although it has been played 53
although it has been pretty 53
although it has been proved 655
although it has been proven 130
although it has been quoted 65
although it has been raised 85
although it has been rarely 75
although it has been sought 70
although it has been stated 1225
although it has been tested 67
although it has been thought 369
although it has been through 51
although it has been traced 69
although it has been treated 174
although it has been unable 54
although it has been useful 95
although it has been widely 613
although it has been worked 92
although it has gone through 169
although it has less effect 41
although it has many points 81
although it has some effect 52
although it has very little 150
although it may also affect 98
although it may also happen 71
although it may also result 160
although it may feel larger 65
although it may have already 57
although it may have arisen 82
although it may have become 257
although it may have caused 82
although it may have changed 76
although it may have fallen 75
although it may have gained 70
although it may have helped 193
although it may have lasted 45
although it may have little 111
although it may have looked 63
although it may have passed 118
although it may have played 81
although it may have reached 71
although it may have seemed 440
although it may have served 218
although it may have something 133
although it may have worked 47
although it may pass through 105
although it may seem absurd 50
although it may seem almost 44
although it may seem obvious 174
although it may seem strange 642
although it may seem trivial 146
although it may vary greatly 69
although it may very likely 45
although it was also called 61
although it was also common 41
although it was also stated 49
although it was clear enough 130
although it was cold enough 49
although it was done without 62
although it was good enough 114
although it was hard enough 60
although it was high summer 42
although it was kept secret 98
although it was late summer 57
although it was less common 55
although it was less marked 186
although it was less obvious 40
although it was less severe 64
although it was made before 50
although it was made without 49
although it was more common 250
although it was more likely 312
although it was more marked 115
although it was more severe 40
although it was most likely 209
although it was much better 72
although it was much closer 45
although it was much higher 69
although it was much larger 80
although it was once thought 149
although it was only autumn 49
although it was only eleven 182
although it was only friday 120
although it was only through 76
although it was only twelve 91
although it was only twenty 183
although it was past eleven 40
although it was true enough 62
although it was very common 111
although it was very likely 55
although it was very little 77
although it was very openly 108
although it was very rarely 42
although it was very seldom 48
although it was well enough 109
although it was years before 137
although no one else seemed 131
although no one ever called 40
although no one ever thought 51
although no one knew better 257
although no one knew whether 81
although the new york courts 40
although the new york herald 59
although the two most common 40
although we are more likely 50
although we had been warned 96
although we had very little 71
amateur of this city retiring 62
ambition in that young prince 80
ambition of being upon proper 91
ambition of his life behind 42
ambition of his more active 89
ambition to its full extent 78
amended as set forth therein 166
amended at any time before 658
amended at any time without 79
amended by our three rounds 74
amounts as they pass through 75
amounts of all other inputs 142
amounts of rna were loaded 82
amounts to but very little 364
analyze at all what passed 43
ancient in this last retreat 72
ancient of all those duties 126
animals as they pass through 41
animals as they were driven 63
animals do not have access 112
animals do not have enough 66
animals do not have feelings 82
animals do not have rights 413
animals in this vast forest 74
animals it has been proved 45
animals of any kind except 68
animals to any great extent 52
annexed to his other titles 109
anointing of his holy spirit 177
answers on all these points 49
answers to all these issues 48
answers to any such excuse 63
answers to his most pressing 40
answers to our most pressing 183
anxiety he had gone through 118
anxiety in her eyes changed 49
anxiety to get away before 55
anxiety we had gone through 44
anybody in his life except 68
appealed to for their opinion 77
appealed to him very little 55
appealed to his good friend 55
appeared at any time before 42
appeared at one time likely 162
appeared at that time enough 44
appeared at that very moment 166
appeared at this time another 73
appeared at this very moment 42
appeared in all their actions 102
appeared in her true person 43
appeared in his best clothes 78
appeared in his early writings 51
appeared in his high school 45
appeared in his most famous 51
appeared in his true colors 62
appeared in his work before 99
appeared in its full extent 104
appeared in its full strength 41
appeared in its third edition 108
appeared in its true colors 67
appeared in new left review 347
appeared in new york before 91
appeared in new york harbor 317
appeared in new york herald 62
appeared in new york papers 175
appeared in new york review 53
appeared in our last number 153
appeared in this case before 40
appeared on her pale cheeks 49
appeared on his high arched 44
appeared to any great extent 74
appeared to her very vainly 61
appeared to him best fitted 50
appeared to him good enough 70
appeared to him more absurd 40
appeared to him more charming 42
appeared to him more likely 71
appeared to him more urgent 48
appeared to him most likely 148
appeared to him much further 41
appeared to him very simple 45
appeared to him very strange 100
appeared to him very trivial 40
appeared to him worth pursuing 40
appeared to pay some little 62
appeared to pay very little 95
appeared to see nine wastes 40
appeared to sir hans sloane 43
appeared to them most likely 60
appeared to them much better 334
applied by new york courts 53
applied in any other manner 152
applied in his case before 122
applied in its full extent 131
applied in its full strength 70
applied in our more recent 65
applied in this case without 41
applied it with more various 48
applied to all four wheels 109
applied to all other nations 89
applied to all these groups 47
applied to all these various 108
applied to all those crimes 61
applied to all three groups 52
applied to any great extent 467
applied to any other branch 89
applied to any other figure 45
applied to any other object 377
applied to any other person 602
applied to any other portion 90
applied to any other public 50
applied to any other system 61
applied to each other without 72
applied to for some little 66
applied to him what horace 95
applied to him when arranging 43
applied to his young friend 61
applied to its full extent 245
applied to this case without 45
applied to this hearing before 127
applies as they have effect 71
applies in its full extent 81
applies to all other claims 72
applies to all other organs 40
applies to all other points 45
applies to all three groups 48
applies to all three levels 48
applies to all wage earners 42
applies to any other amount 42
applies to any other person 143
applies to this case without 57
appoint to that high station 51
approving of his having broken 187
armband on his left sleeve 99
armlets as they have served 66
arranged in his best manner 61
arranged in neat rows around 96
arranged in one vast circle 47
arranged in two great groups 71
arranged in two main groups 187
arranged in two main layers 45
arranged in two rows around 107
arranged so that their planes 44
arranged so that their points 41
arranged so that there should 83
arranged the two great series 53
arrayed in all their charms 66
arrayed in all their finery 252
arrayed in her best attire 67
arrayed in her best clothes 42
arrayed in his best clothes 169
arrival in new york harbor 705
arrival of aid from france 97
arrival of any such vessel 80
arrival of don john manuel 78
arrival of her baby brother 44
arrival of him from london 48
arrival of his baby brother 53
arrival of his baby sister 72
arrival of that mail without 77
arrival of this poor fellow 63
arrival or any other notice 86
arrived at any great degree 61
arrived at any high degree 45
arrived at for other reasons 47
arrived at her door almost 95
arrived at his full strength 100
arrived at his goal without 319
arrived at its full height 64
arrived at its full strength 60
arrived at new york august 43
arrived at new york before 53
arrived at new york harbor 246
arrived at new york without 42
arrived at not only through 48
arrived at that high degree 46
arrived at that very moment 239
arrived at this great object 49
arrived at this great secret 42
arrived at this same result 56
arrived at this very moment 90
arrived at this view through 67
arrived at with great caution 40
arrived at with some degree 50
arrived in new york aboard 463
arrived in new york almost 86
arrived in new york around 163
arrived in new york august 162
arrived in new york before 249
arrived in new york earlier 118
arrived in new york harbor 3521
arrived in new york safely 130
arrived in new york toward 101
arrived in new york twenty 57
arrived in new york without 247
arrived it had been thumbed 112
arrives in new york harbor 210
arsenic or any other poison 85
article in its full extent 167
article in its third number 114
article in new left review 155
article in new york herald 70
article in our last number 98
article is not used before 131
article it has been stated 41
article of our faith should 121
article of our leading public 41
article of war ever framed 64
article we had much better 59
ascribe to any other source 47
ascribe to him very strange 152
ascribe to things most remote 54
ascribing to any other agency 45
ascribing to you dull stupid 97
ashamed of doing base actions 49
ashamed of doing nothing before 126
ashamed of doing such actions 53
ashamed of his having talked 79
ashamed of his name matthew 50
ashamed of not having sooner 64
ashamed of our best actions 46
ashamed to put into english 46
aspects of all three models 52
aspects of all three theories 53
aspects of his early career 79
aspects of his life before 53
aspects of his life except 41
aspects of his life through 41
aspects of low birth weight 99
aspects of one single reality 49
aspects of sex well before 92
aspects of this have already 231
aspects of web page design 52
aspects of web site design 50
aspired to this high station 53
assault in one great battle 58
asserts he has gone pretty 57
asserts is not only without 57
assigning to them their places 42
assigning to them their proper 168
assigns of any such person 206
assigns or any other person 177
assigns to all their proper 133
assisting in any other manner 142
assumed he had been killed 163
assumed he was just another 119
assumed it had been stolen 50
assumed it was just another 280
assured he had left little 61
assured me that nothing should 53
assured me that there should 50
assured of his fine temper 74
assured of his life before 61
assured of that high regard 106
assures us that there exists 92
assures us that these events 91
assures us that those limits 94
astride of his huge bronze 57
asunder the two great english 106
attaching to his high office 66
attempt he had made before 42
attempt is being made through 164
attempt it they will commit 46
attempt of this kind proved 92
attempt of this kind should 116
attempt on his life failed 61
attempt to bring into hatred 140
attempt to bring into relief 150
attempt to bring some degree 199
attempt to bring some measure 113
attempt to bring these issues 46
attempt to bring these various 44
attempt to cut their losses 100
attempt to fly from london 46
attempt to get along without 708
attempt to get back behind 102
attempt to get even closer 98
attempt to get more oxygen 104
attempt to get some measure 47
attempt to get some relief 122
attempt to get there before 100
attempt to lead their pupils 48
attempt to put into actual 92
attempt to put into effect 990
attempt to put their theories 49
attempt to say what should 46
attempt to see more clearly 299
attempt to see very clearly 44
attempt to use their powers 41
attempt to use their reasoning 43
attempt to use these methods 153
attempt to win back england 101
attempt to win over public 147
attending my two last meetings 48
attending so that their duties 59
attending the day care center 49
attending the new york school 51
attending to any good advice 44
attending to any other object 71
attending to his other duties 136
attending to that great secret 90
attired in all their finery 50
attired in her best clothes 49
attired in his best clothes 91
availed it with such weapons 60
avenues of his heart opened 41
avenues to them were closed 118
average in all areas except 53
average is not good enough 210
average of all data points 200
average of all high school 105
average of all other prices 170
average of all test scores 72
average of all these values 182
average of its past values 62
average of six days earlier 69
average of six years before 64
average of ten years before 65
average of that race arriving 91
average of two years before 144
average of two years earlier 111
aversion to any such measure 46
aversion to him less violent 45
avoided as this will result 46
awakening to our true nature 112
