am anxiously waiting the arrival 116
an adequate level of foreign 166
an adequate level of general 129
an adequate level of glucose 43
an adequate level of material 101
an adequate level of medical 72
an adequate level of national 70
an adequate level of overall 45
an adequate level of privacy 61
an adequate level of private 42
an adequate level of profits 77
an adequate level of protein 70
an adequate level of quality 387
an adequate level of research 57
an adequate level of sedation 97
an adequate level of service 667
an adequate level of support 440
an adequate level of vitamin 145
an adequate level of welfare 177
an adequate model of language 115
an adequate sense of history 42
an adequate staff of experts 77
an adequate staff of teachers 74
an adequate staff of trained 175
an adequate voice in foreign 771
an admitted power of congress 48
an adsorbed layer of protein 97
an advanced class in college 82
an advanced guard of cavalry 129
an advanced level of culture 56
an advanced level of language 49
an advanced period of national 42
an advanced period of society 77
an advanced stage of atrophy 60
an advanced stage of chronic 138
an advanced stage of culture 434
an advanced stage of decline 156
an advanced stage of dementia 105
an advanced stage of diabetes 62
an advanced stage of general 58
an advanced stage of illness 172
an advanced stage of language 70
an advanced stage of leprosy 111
an advanced stage of material 43
an advanced stage of musical 44
an advanced stage of national 63
an advanced stage of research 98
an advanced stage of science 53
an advanced stage of society 504
an advanced state of atrophy 113
an advanced state of culture 347
an advanced state of decline 303
an advanced state of dementia 51
an advanced state of illness 53
an advanced state of leprosy 52
an advanced state of material 82
an advanced state of neglect 80
an advanced state of science 94
an advanced state of society 1668
an advanced state of undress 75
an advisory board of eminent 46
an advisory board of experts 139
an advisory board of fifteen 43
an advisory board of teachers 42
an advisory board or council 77
an advisory board to oversee 49
an advisory board to provide 41
an advisory group of experts 133
an advisory group to develop 46
an advisory panel of experts 151
an aerodrome under the control 104
an affected array of antique 206
an affection sprang up between 55
an agreeable change of climate 40
an agreeable sight to witness 40
an agreeable state of affairs 93
an aircraft above the surface 53
an aircraft above the terrain 44
an aircraft below the following 167
an aircraft leaves the surface 48
an aircraft which is inbound 56
an aircraft within an airport 90
an airplane crash on october 45
an algorithm based on dynamic 62
an algorithm which is capable 44
an altitude above the horizon 96
an altitude above the surface 88
an altitude above the terrain 98
an altitude where the ambient 137
an altitude where the density 97
an american author as francis 41
an american author of science 49
an american board of customs 392
an american board of medical 100
an american brand of fascism 130
an american court of inquiry 65
an american court of justice 578
an american court to enforce 42
an american defeat in vietnam 393
an american offer of mediation 61
an american seaman on foreign 45
an american shall be assumed 72
an american tries to discuss 72
an analysis could be applied 51
an analysis could be carried 117
an analysis helps to explain 44
an analysis which is similar 41
an analytic ought to contain 43
an anarchic state of affairs 70
an anecdote which he relates 41
an anecdote which is related 140
an apparent change in position 46
an apparent change of position 123
an apparent change of subject 132
an apparent noise of persons 51
an apparent value of several 58
an approach could be adopted 55
an approach could be applied 171
an approach fails to account 53
an approach helps to explain 41
an approach might be applied 47
an approach might be helpful 42
an approach tends to obscure 90
an approach which is capable 47
an approach which is similar 146
an approach which we believe 44
an approach would be feasible 74
an approach would be helpful 94
an approach would be similar 71
an approach would be totally 41
an aqueduct built by solomon 62
an arguable cause is honesty 44
an argument about the benefit 59
an argument about the correct 48
an argument about the effects 81
an argument about the general 46
an argument about the history 53
an argument about the origins 43
an argument about the quality 63
an argument about the relation 127
an argument about the virtues 53
an argument based on analogy 376
an argument based on article 44
an argument based on general 63
an argument based on natural 75
an argument could be mounted 80
an argument which he himself 148
an argument which is carried 50
an argument which is perhaps 45
an argument which is similar 61
an argument would be correct 62
an armament under the command 106
an artistic total is exactly 70
an artistic touch to everything 47
an assembly sitting in perfect 148
an assembly where the members 54
an assembly where the patrons 90
an asserted claim so bizarre 95
an asserted right of command 49
an asserted right or liberty 195
an assertion about the subject 756
an assessed level of control 200
an astounding state of affairs 86
an attitude which he himself 50
an attitude which is neutral 54
an attitude which is peculiar 42
an attitude which is perhaps 80
an attitude which is usually 40
an attorney makes an inquiry 55
an attorney shall be subject 88
an audacity which no grandee 41
an audience could be gathered 108
an audience which he granted 89
an audience which is exacted 83
an audience would be granted 73
an authentic enemy of slavery 92
an authentic piece of history 67
an authority bound to inquire 45
an authority equal or superior 64
an authority under the control 76
an authority which he himself 149
an authority which is derived 51
an authority which is equally 40
an authority which is superior 66
an authority worthy of respect 51
an auxiliary force to support 71
an aversive state of affairs 108
an aversive state of arousal 45
an eclectic array of sources 74
an eclectic group of artists 53
an eclectic group of friends 56
an eclectic group of writers 49
an economic drain on society 59
an economic method of producing 51
an economic model of behavior 48
an economic model to explain 71
an economic stake in society 81
an economic state of affairs 88
an economic state of society 67
an ecstatic sense of freedom 191
an editorial under the headline 168
an education above the average 225
an education based on religion 47
an education based on science 41
an education begun in fatigue 104
an education equal in quality 62
an education quite as thorough 56
an egregious error to suppose 108
an elective house of commons 150
an electric chord of sympathy 53
an electric field be applied 54
an electric field is applied 21821
an electric field is defined 255
an electric field is imposed 232
an electric field is induced 272
an electric field is measured 114
an electric field is present 2001
an electric field is related 42
an electric field is usually 54
an electric field of several 108
an electric field of uniform 40
an electric field or voltage 61
an electric field to control 53
an electric field to produce 139
an electric force is applied 180
an electric mixer or blender 146
an electric motor is mounted 42
an electric motor is started 41
an electric motor is usually 77
an electric motor to operate 78
an electric motor to provide 81
an electric razor to prevent 53
an electric shock is applied 134
an electric shock of delight 67
an electric shock to restore 45
an electric spark is allowed 62
an electric spark or current 46
an electric torch or lighted 599
an electron about the nucleus 159
an electron emits or absorbs 48
an electron leaves the valence 233
an electron which is ejected 60
an electron which is emitted 60
an electron would be induced 129
an elevated level of calcium 51
an elevated level of glucose 72
an elevated level of insulin 48
an elevated level of protein 74
an elevated level of urinary 56
an elevated place in himself 88
an elevated place in society 62
an elevated region of country 57
an elevated sense of justice 47
an elevated tract of country 161
an elevation above the highest 90
an elevation above the horizon 136
an elevation above the surface 175
an elevation where the density 46
an eligible offer of marriage 55
an emergent field of inquiry 48
an emigrant party in advance 105
an eminence above the village 166
an employee fails to perform 71
an employee fails to provide 74
an employee holding the position 392
an employee leaves the company 888
an employee leaves the service 206
an employee needs to perform 65
an employee under an annuity 82
an employee under the following 133
an employee under the general 196
an employee while in service 63
an employer fails or refuses 47
an employer fails to correct 49
an employer fails to provide 372
an employer fails to withhold 72
an employer seeking to justify 77
an employer seeks to justify 78
an employer wants to provide 59
an employer willing to sponsor 63
an employer would be subject 75
an engineering major in college 60
an enhanced grace as happens 41
an enhanced level of service 196
an enhanced sense of control 279
an enhanced sense of dignity 45
an enhanced sense of freedom 101
an enhanced sense of mastery 71
an enhanced sense of national 92
an enhanced sense of purpose 86
an enormous block of granite 293
an enormous bunch of bananas 54
an enormous bunch of flowers 366
an enormous chest of drawers 41
an enormous corps of useless 42
an enormous field of research 97
an enormous flash of lightning 50
an enormous force of cavalry 92
an enormous power of language 40
an enormous sense of failure 50
an enormous sense of freedom 385
an enormous sense of pleasure 55
an enormous sense of purpose 40
an enormous sense of urgency 77
an enormous shock of bristly 46
an enormous swarm of locusts 45
an enormous tract of country 522
an enormous train of baggage 95
an enormous waste of capital 219
an enormous waste of material 93
an enormous waste of natural 47
an enrolled group of persons 74
an enthusiasm which he derides 40
an enthusiasm which to himself 53
an enthusiasm worthy of herself 121
an epitaxial layer of silicon 107
an erroneous notion to suppose 55
an escalating cycle of violence 235
an essential piece of service 70
an essential point of contact 109
an essential point of religion 58
an essential skill to develop 49
an essential tenet of natural 88
an essential unity of purpose 178
an estimate based on average 87
an estimate based on current 67
an estimate based on figures 84
an estimate based on previous 71
an estimate based on several 46
an eventful period of history 67
an eventual treaty of alliance 115
an everyday story of country 327
an examiner fails or refuses 216
an exception where the parties 72
an exclusion where the expense 50
an exclusion which he trusted 59
an exemption could be granted 51
an exemption would be granted 45
an existent state of affairs 121
an expanded right of privacy 77
an expanded right to counsel 105
an expected level of quality 90
an expected level of service 53
an expected state of affairs 73
an explicit chain of command 72
an explicit focus on poverty 48
an explicit right to privacy 188
an extended chain of command 44
an extended period of absence 100
an extended period of contact 106
an extended period of decline 145
an extended period of declining 90
an extended period of drought 576
an extended period of european 40
an extended period of extreme 64
an extended period of freedom 43
an extended period of general 47
an extended period of gradual 52
an extended period of history 88
an extended period of illness 163
an extended period of intense 116
an extended period of leisure 63
an extended period of national 66
an extended period of neglect 69
an extended period of peaceful 54
an extended period of reduced 105
an extended period of research 264
an extended period of schooling 117
an extended period of service 220
an extended period of several 314
an extended period of silence 207
an extended period of storage 73
an extended period of warfare 62
an extended period to produce 49
an extended period to reflect 42
an extended piece of research 51
an extended sense it applies 43
an extended sense to include 204
an extended visit to america 104
an extended visit to britain 43
an extended visit to germany 68
an extension shall be granted 51
an extension under the preceding 226
an extension would be granted 53
an external field is applied 1867
an external field is present 184
an external force be applied 51
an external force is applied 1618
an external force is exerted 81
an external genus or species 71
an external layer of fibrous 61
an external locus of control 24206
an external panel of experts 51
an external sense of control 52
an external state of affairs 436
an external world of material 124
an external world of objects 333
an exultant sense of superior 49
an habitual state or general 52
an handsome house in coleman 67
an hospital which he himself 63
an idealized image of america 61
an idealized image of herself 110
an idealized image of himself 489
an idealized image of oneself 41
an idealized state of affairs 109
an idealized vision of america 66
an identity within the context 51
an illusory sense of control 194
an illusory sense of freedom 121
an imagined state of affairs 124
an immediate change in behavior 199
an immediate change of climate 141
an immediate change of measures 44
an immediate change of position 42
an immediate change of subject 141
an immediate check on foreign 73
an immediate chord of sympathy 45
an immediate court of inquiry 152
an immediate danger to himself 108
an immediate danger to national 46
an immediate datum of psychic 61
an immediate feeling of delight 55
an immediate feeling of pleasure 116
an immediate meeting to discuss 76
an immediate point of contact 180
an immediate right of present 116
an immediate right to possess 229
an immediate right to receive 62
an immediate right to recover 47
an immediate sense of comfort 76
an immediate sense of freedom 118
an immediate sense of kinship 45
an immediate sense of pleasure 58
an immediate sense of urgency 88
an immediate storm of protest 292
an immediate vision of sitters 123
an imminent danger is present 77
an imminent danger of invasion 84
an imminent danger to himself 314
an immortal place in history 71
an impaired sense of balance 83
an impartial board of inquiry 224
an impartial court of justice 102
an impartial panel of experts 52
an implicit right of privacy 42
an implicit right to privacy 49
an implicit usage of coercive 46
an improper place to solicit 45
an improved class of dwellings 51
an improved level of fitness 41
an improved level of service 223
an improved method of fastening 41
an improved method of obtaining 120
an improved method of operating 44
an improved method of preparing 212
an improved method of producing 199
an improved scale of comfort 159
an improved sense of balance 49
an improved sense of control 76
an improved state of affairs 330
an improved state of culture 46
an improved state of society 1977
an inchoate right to freight 149
an incident which he himself 80
an incident which he related 81
an incident which he relates 96
an incident which is related 92
an incident which the dullest 83
an inclined plane of masonry 68
an increased feeling of control 48
an increased focus on improving 42
an increased focus on quality 111
an increased level of anxiety 244
an increased level of arousal 299
an increased level of calcium 168
an increased level of comfort 102
an increased level of concern 82
an increased level of control 125
an increased level of general 82
an increased level of glucose 102
an increased level of imports 44
an increased level of insulin 50
an increased level of protein 73
an increased level of research 68
an increased level of service 164
an increased level of student 43
an increased level of support 208
an increased level of violence 116
an increased power of absorbing 50
an increased sense of anxiety 54
an increased sense of comfort 96
an increased sense of control 1056
an increased sense of dignity 65
an increased sense of freedom 186
an increased sense of loyalty 65
an increased sense of mastery 307
an increased sense of national 161
an increased sense of purpose 187
an increased sense of urgency 580
an increased share of federal 46
an increased share of national 112
an increased share of profits 76
an increased speed of rotation 62
an increased state of arousal 174
an increased stock of capital 58
an increased yield of material 59
an indirect method of achieving 80
an indirect method of assessing 206
an indirect method of control 76
an indirect method of detecting 44
an indirect method of election 115
an indirect method of enforcing 119
an indirect method of increasing 83
an indirect method of obtaining 144
an indirect method of providing 46
an indirect method of taxation 62
an induction motor is similar 62
an induction motor is started 97
an induction motor is usually 102
an induction period of several 119
an industry leader in providing 107
an industry might be stopped 54
an industry where the average 341
an industry where the product 114
an industry where the workers 44
an industry which is capable 79
an industry which is carried 78
an industry which is closely 44
an industry which is expanding 60
an industry which is largely 49
an industry which is rapidly 44
an industry which is subject 137
an infamous piece of forgery 42
an infamous place in history 63
an infection which is usually 42
an infinite array of choices 45
an infinite array of equally 48
an infinite block of material 54
an infinite gamut of friends 62
an infinite scale of degrees 58
an infinite share of ambition 110
an infinite space or duration 227
an infinite tower of massive 58
an inflated image of himself 61
an inflated sense of himself 48
an informal basis to discuss 90
an informal chain of command 66
an informal group of artists 63
an informal group of experts 61
an informal group of friends 243
an informal group of members 65
an informal group of official 54
an informal group of writers 50
an informal group to discuss 56
an informal meeting of foreign 47
an informal meeting of friends 62
an informal meeting of members 85
an informal meeting of several 83
an informal meeting to discuss 298
an informal setting to discuss 59
an inherent power in symbols 46
an inherent power of rhythmic 48
an inherent power to appoint 55
an inherent power to correct 145
an inherent power to prevent 41
an inherent power to protect 65
an inherent right to acquire 243
an inherent right to control 136
an inherent right to dispose 53
an inherent right to freedom 57
an inherent right to perform 53
an inherent right to privacy 46
an inherent right to protect 137
an inherent right to receive 42
an inherent right to survive 57
an inherent sense of justice 213
an insecure state of society 69
an insidious onset of weakness 65
an instance method is invoked 59
an instance where the patient 183
an insulating layer of blubber 247
an insulating layer of plastic 45
an insulating layer of silicon 272
an insulating layer to prevent 52
an integral place in society 41
an intended state of affairs 63
an intention which he vaunted 53
an interest which is adverse 76
an interest which is capable 63
an interest which is general 57
an interest which is offered 75
an interest which is perhaps 44
an interest which is subject 119
an interest which the greatest 50
an internal focus of control 44
an internal locus of control 32262
an internal sense in respect 45
an internal sense of balance 83
an internal sense of control 253
an internal sense or faculty 47
an internal state of affairs 140
an internal state of arousal 109
an internal state of balance 60
an internal state or process 42
an interval known to contain 44
an interval longer or shorter 48
an interval scale of utility 51
an interval which the painter 42
an intimacy sprang up between 396
an intimacy sprung up between 101
an intimate group of friends 227
an intrigue could be started 53
an intriguing field of research 50
an inversion layer is present 133
an inverted image of himself 110
an inverted image of objects 86
an ironical twist of history 94
an isolated event in history 63
an isolated group of islands 125
an isolated group of muscles 79
an isolated group of slender 68
an isolated order of priests 133
an objection based on failure 49
an objection might be applied 45
an objection might be removed 57
an objection which he himself 61
an objection which is equally 86
an observed change in behavior 46
an observed state of affairs 102
an observer above the surface 45
an observer fixed in inertial 130
an observer might be tempted 52
an observer would be tempted 69
an obstacle which in private 45
an obstacle would be removed 43
an offended sense of justice 45
an offender could be released 42
an operation could be carried 108
an operation which he himself 48
an operation which is brought 51
an operation which is carried 141
an operation which is repeated 136
an operation which is similar 45
an operation which is usually 160
an operation which the british 41
an operation which the patient 49
an operation which the sailors 73
an operation would be useless 74
an opponent shall be allowed 71
an opposite party to norfolk 97
an opposite sense of rotation 93
an opposite state of affairs 264
an optimism about the ability 60
an ordinary action to enforce 46
an ordinary action to recover 75
an ordinary check on tyranny 88
an ordinary chest of drawers 54
an ordinary court of justice 925
an ordinary place of worship 84
an ordinary state of affairs 102
an ordinary state of society 131
an organism ceases to respond 55
an organism learns to respond 269
an organism needs to survive 51
an organism which is capable 158
an orgiastic feeling of freedom 44
an original action in federal 43
an original beauty in certain 42
an original libel or petition 75
an original paper on science 107
an original piece of artwork 237
an original piece of research 505
an original power or faculty 127
an original right of decision 62
an original stage of history 60
an original state of affairs 158
an original state of harmony 50
an original title by bequest 113
an original trait of inferior 46
an outraged sense of decency 54
an outraged sense of justice 513
an outright grant or subsidy 67
an outsider might be tempted 45
an overriding danger to society 84
an overriding sense of national 91
an overriding sense of purpose 96
an overriding sense of urgency 55
an overview about the current 56
an ultimate right of decision 47
an ultimate state of affairs 45
an unbroken chain of bishops 45
an unbroken chain of command 141
an unbroken chain of custody 127
an unbroken chain of descent 94
an unbroken chain of history 69
an unbroken chain of increasing 48
an unbroken chain of teachers 51
an unbroken flood of darkest 48
an unbroken period of service 79
an uncommon cause of chronic 117
an uncommon cause of dementia 43
an uncommon cause of headache 60
an uncommon cause of neonatal 50
an uncommon cause of syncope 48
an uncommon pitch of courage 46
an uncommon sense of fulness 97
an uncommon share of modesty 45
an uncommon share of natural 79
an uncommon share of private 92
an uncommon state of affairs 215
an uncommon state of manners 55
an uncommon warmth of private 65
an underlying feeling of anxiety 44
an underlying sense of anxiety 62
an underlying sense of despair 41
an underlying sense of justice 46
an underlying sense of purpose 66
an underlying sense of sadness 95
an underlying sense of tragedy 46
an underlying sense of urgency 71
an underlying stream of clarity 42
an underlying unity of purpose 479
an undulating tract of country 111
an unfolded sheet of perfect 74
an unlawful search or seizure 488
an unlikely state of affairs 276
an unseemly apathy in matters 57
an unsettling sense of novelty 287
an unstable state of affairs 189
an untimely grave the fairest 56
an untimely sense of justice 53
an unwavering sense of purpose 69
an unwonted feeling of jealousy 51
an unwonted feeling of shyness 44
an unwonted sense of freedom 105
an unwonted sense of leisure 124
as actually loathing the liberty 43
as actuates birds of passage 46
as adjusted under the preceding 84
as aluminum oxide or silicon 48
as american indian or alaskan 71
as calendar months of unequal 54
as children begin to acquire 50
as children begin to develop 111
as children might be ashamed 73
as children stand up against 124
as compelling satan to exhibit 126
as contract hands or migrate 61
as custodian under the uniform 177
as darkness began to descend 90
as declined burning or funeral 48
as developing within the context 43
as directed shall be ordered 281
as directed under the article 145
as directly under the control 50
as earnestly tried to prevent 118
as eighteen months in advance 45
as entirely under the control 165
as europeans began to explore 47
as everyone seems to believe 44
as evidence shall be offered 50
as evidence where it depends 62
as expected based on previous 99
as external locus of control 84
as fiercely under the surface 64
as foucault seems to suggest 45
as governor until the arrival 151
as governor until the vacancy 442
as hereafter shall be ordered 325
as honestly under my delusion 84
as hostages until the arrival 69
as included under the general 93
as included within the general 84
as industry began to develop 63
as integral parts of general 118
as integral parts of national 200
as integral parts of religion 155
as integral parts of society 141
as interest rates in general 85
as interest under the imputed 44
as internal locus of control 185
as marshall field in chicago 65
as mentioned above in chapter 143
as mentioned above in relation 115
as mountain ranges or deserts 40
as officers thereof the following 91
as ordinary items in computing 54
as possible about the behavior 137
as possible about the company 640
as possible about the conduct 58
as possible about the content 180
as possible about the context 118
as possible about the country 349
as possible about the culture 198
as possible about the current 132
as possible about the decision 71
as possible about the details 158
as possible about the effects 257
as possible about the factors 114
as possible about the following 69
as possible about the general 96
as possible about the history 299
as possible about the illness 82
as possible about the language 84
as possible about the location 151
as possible about the material 164
as possible about the medical 50
as possible about the natural 87
as possible about the objects 51
as possible about the outdoor 146
as possible about the overall 47
as possible about the patient 1404
as possible about the persons 41
as possible about the position 316
as possible about the precise 50
as possible about the present 195
as possible about the previous 51
as possible about the problem 977
as possible about the process 254
as possible about the product 439
as possible about the program 120
as possible about the project 120
as possible about the purpose 207
as possible about the quality 65
as possible about the question 45
as possible about the research 79
as possible about the results 43
as possible about the sources 60
as possible about the species 59
as possible about the strengths 51
as possible about the student 155
as possible about the subject 1148
as possible about the suspect 44
as possible about the unknown 41
as possible about the witness 44
as possible above the surface 93
as possible after he arrives 58
as possible after it arrives 59
as possible after it becomes 124
as possible after it happens 60
as possible after my arrival 440
as possible after the addition 108
as possible after the adoption 90
as possible after the alleged 204
as possible after the arrival 1333
as possible after the assault 118
as possible after the beginning 1033
as possible after the behavior 207
as possible after the capture 116
as possible after the company 116
as possible after the decision 333
as possible after the desired 331
as possible after the divorce 67
as possible after the election 357
as possible after the exchange 249
as possible after the failure 132
as possible after the funeral 420
as possible after the general 97
as possible after the harvest 136
as possible after the invasion 59
as possible after the lecture 271
as possible after the marriage 119
as possible after the material 124
as possible after the offense 82
as possible after the outbreak 252
as possible after the passage 492
as possible after the patient 1323
as possible after the pattern 199
as possible after the preceding 43
as possible after the present 407
as possible after the previous 106
as possible after the primary 43
as possible after the problem 94
as possible after the project 63
as possible after the receipt 2351
as possible after the removal 377
as possible after the request 87
as possible after the results 73
as possible after the samples 75
as possible after the seizure 61
as possible after the service 152
as possible after the solution 40
as possible after the student 91
as possible after the subject 47
as possible after the surgery 73
as possible after the tragedy 52
as possible after the violation 48
as possible again the company 45
as possible below the surface 189
as possible beneath the surface 111
as possible could be brought 105
as possible given the current 113
as possible given the limited 100
as possible helps to prevent 46
as possible might be trusted 48
as possible shall be elected 74
as possible shall be exposed 53
as possible sites of primary 46
as possible under the command 54
as possible under the control 870
as possible under the following 51
as possible under the present 357
as possible under the shelter 58
as possible until it becomes 68
as possible until the arrival 50
as possible until the mixture 70
as possible until the patient 121
as possible while the patient 186
as possible within the company 57
as possible within the compass 180
as possible within the context 916
as possible within the country 320
as possible within the current 125
as possible within the general 277
as possible within the limited 539
as possible within the overall 175
as possible within the present 128
as possible within the shelter 49
as potential threats to national 113
as probable cause to believe 390
as provided under the federal 115
as provided under the general 66
as provided under the preceding 74
as provided under the present 52
as pygmalion loved the perfect 64
as regulating hours of service 72
as required under the federal 260
as required under the foreign 89
as required under the general 51
as required under the national 148
as required under the statute 112
as required under the uniform 58
as resembling either the nurturing 112
as slightly above the average 46
as solemnly sworn to support 54
as starched linen or buckram 65
as straight lines or circles 130
as subsumed under the general 84
as supplies could be brought 69
as surprising skill in embodying 45
as suspicion might be gathered 41
as thousands lined the streets 40
as threatened under the federal 80
as whatever tends to corrupt 59
at attention until the officer 102
at attention while the national 73
at attention while the officer 51
at berkeley where he studied 42
at constant speed of rotation 76
at critical times in history 45
at energies above the barrier 51
at energies above the coulomb 118
at energies below the coulomb 174
at enormous rents on account 71
at fortress monroe in virginia 505
at fourteen rates of exchange 57
at imminent peril to himself 58
at infinite pains in asserting 56
at infinite pains to console 42
at interest rates of between 100
at marshall field in chicago 73
at noontide would he stretch 659
at opposite poles in respect 50
at prevailing rates of exchange 126
at realistic rates of exchange 50
at republic steel in chicago 56
at richmond would be reduced 50
at soldiers field in chicago 110
at somerset house an immense 49
at specific sites to produce 41
at specific times in history 144
at stresses above the fatigue 101
at stresses below the elastic 99
at stresses below the fatigue 190
at suitable depths in disused 389
at synapses within the central 45
at washington sends us greetings 108
at whatever level is desired 64
at whatever level it chooses 44
at whatever level of culture 53
at whatever level of society 171
at whatever point in history 40
at whatever price he chooses 109
at whatever price is offered 80
at whatever price it chooses 69
at whatever price the traffic 77
at whatever stage of culture 108
at whatever tends to produce 56
