ad york 515 am boat 113
an only 41 an hand 162
an body 507 an less 43
an such 55 an been 40
an time 95 an think 85
an areas 49 an york 55
an ways 64 an areas 269
an four 43 an other 335
an these 77 an those 74
an three 181 an other 91
an their 64 an other 709
an life 354 an work 53
an when 40 an life 926
an mind 156 an work 235
an many 78 an much 755
an their 51 an these 110
an well 605 an your 111
an york 99 an only 302
an health 167 an life 109
an view 51 an work 92
an book 83 an type 45
an work 44 an kind 64
an time 44 an range 56
an kind 157 an sort 66
an less 2965 an more 1089
an size 51 an kind 50
an size 95 an name 48
an heir 44 an back 93
an birth 85 an time 123
an time 53 an side 82
an been 283 an arms 7425
an care 83 an left 51
an womb 74 an arms 1039
an crib 105 an arms 58
an crib 87 an hand 54
an able 107 an only 43
an void 156 an young 51
an race 48 an birth 130
an month 91 an years 205
an years 73 an years 674
an back 944 an knee 112
an left 61 an back 161
an knee 81 an back 45
an other 49 an from 107
an into 62 an from 44
an from 77 an into 78
an from 70 an into 76
an ideas 481 an life 173
an wealth 47 an young 43
an into 47 an done 40
an stay 49 an other 98
an part 51 an born 52
an done 53 an kind 747
an sort 146 an kind 149
an sort 60 an kind 749
an sort 194 an type 483
an other 43 an side 60
an sort 48 an other 197
an part 221 an back 223
an foot 103 an hand 88
an knee 204 an left 252
an neck 137 an ally 68
an back 1126 an body 63
an eyes 119 an face 67
an finger 58 an foot 1271
an good 51 an hand 512
an health 61 an knee 1129
an left 1359 an legs 43
an neck 111 an nose 59
an self 158 an thumb 72
an wife 194 an part 140
an side 124 an race 64
an part 74 an cell 43
an such 88 an their 72
an home 63 an home 310
an home 80 an home 41
an same 41 an from 90
an mouth 51 an skin 58
an kind 121 an kind 66
an back 88 an other 80
an have 64 an kind 63
an kind 63 an kind 203
an other 42 an those 173
an self 133 an when 53
an flag 70 an even 102
an faith 57 an flag 81
an host 61 an name 66
an race 66 an self 56
an wife 489 an flag 44
an flag 118 an great 48
an lord 52 an less 45
an much 54 an part 220
an part 91 an into 96
an york 46 an york 42
an mouth 269 an tide 40
an time 70 an time 200
an time 46 an name 55
an mouth 99 an york 372
an lake 81 an ocean 224
an part 49 an lake 497
an same 50 an days 56
an size 50 an land 54
an size 100 an name 654
an size 101 an kind 48
an name 51 an size 129
an side 52 an left 141
an other 53 an away 58
an from 58 an other 79
an more 42 an york 41
an name 63 an other 47
an other 84 an well 43
an from 68 an have 40
an time 260 an feet 46
an time 630 an time 201
an time 50 an time 102
an name 137 an name 75
an have 43 an much 53
an seen 85 an only 404
an have 53 an know 64
an want 70 an time 71
an other 110 an hand 733
an hand 345 an eyes 48
an hand 1563 an left 315
an life 170 an mind 123
an mouth 166 an view 52
an most 48 an mouth 50
an true 134 an hand 341
an view 181 an hand 47
an life 90 an time 41
an room 182 an case 98
an room 52 an ways 160
an what 127 an used 69
an away 127 an from 73
an mass 217 an just 124
an made 47 an moving 158
an only 570 an seen 138
an very 45 an what 84
an zero 159 an into 206
an into 52 an part 43
an heavy 63 an great 59
an kind 873 an mass 88
an other 331 an size 188
an sort 612 an type 386
an very 68 an from 89
an love 56 an less 151
an more 204 an other 114
an love 71 an care 310
an envy 54 an faith 62
an good 48 an hate 71
an longing 74 an love 744
an lust 69 an most 233
an pity 64 an will 877
an wrath 101 an will 43
an base 210 an type 72
an less 144 an kind 176
an type 268 an care 87
an faith 298 an hate 98
an hope 75 an love 444
an mind 53 an most 124
an pity 176 an will 124
an pity 51 an high 50
an kind 372 an love 44
an size 147 an sort 237
an type 2183 an kind 1222
an love 42 an size 244
an sort 328 an type 971
an great 121 an much 811
an desk 70 an axis 85
an side 280 an side 59
an other 50 an away 45
an upon 100 an from 52
an other 83 an mouth 61
an side 108 an eyes 77
an what 53 an down 67
an form 49 an other 42
an down 107 an feet 59
an hand 85 an made 61
an kind 65 an hair 47
an life 151 an most 49
an hand 54 an kind 129
an from 102 an gods 83
an more 108 an lady 125
an lord 46 an home 81
an york 52 an time 92
an time 288 an time 55
an been 130 an held 501
an held 269 an other 218
an home 882 an gift 57
an home 2037 an life 98
an york 14770 an from 51
an home 167 an jose 106
an juan 50 an city 402
an lady 78 an town 61
an city 238 an town 82
an more 93 an kind 426
an size 48 an sort 56
an kind 152 an kind 700
an size 66 an sort 367
an type 62 an side 75
an other 119 an side 42
an good 82 an loss 67
an hand 86 an have 75
an upon 45 an time 41
an time 105 an time 205
an time 250 an once 90
an have 102 an case 98
an case 64 an life 57
an mind 49 an case 57
an case 456 an many 52
an only 105 an kind 201
an sort 257 an able 52
an other 219 an from 61
an must 64 an case 46
an coming 119 an great 73
an mind 44 an upon 79
an wife 61 an work 122
an worth 119 an much 70
an worth 123 an book 58
an kind 145 an sort 57
an from 92 an balm 59
an book 44 an kind 526
an sage 107 an sort 453
an work 52 an young 91
an case 97 an other 103
an such 47 an part 147
an work 82 an best 40
an much 128 an well 124
an side 143 an case 138
an great 74 an side 66
an very 166 an form 90
an other 1627 an body 48
an have 54 an days 50
an lips 53 an said 63
an more 89 an time 55
an kind 85 an hair 137
an coat 48 an means 224
an life 79 an kind 173
an sort 63 an word 48
an years 112 an years 128
an years 137 an hand 41
an tenth 42 an early 117
an home 97 an youth 65
an york 61 an kind 148
an less 143 an more 81
an side 42 an york 80
an less 58 an kind 50
an side 61 an york 76
an only 62 an less 110
an more 80 an unit 66
an york 40 an time 340
an life 54 an been 1051
an time 45 an york 43
an city 86 an kind 41
an sort 45 an eyes 45
an city 63 an other 47
as other 57 as other 101
as seem 45 as were 916
as poor 77 as face 54
as what 302 as other 48
as other 584 as body 275
as mind 58 as once 41
as from 60 as soul 2618
as ever 90 as have 52
as once 207 as used 176
as were 1256 as wish 43
as want 151 as were 130
as ways 319 as have 53
as have 47 as were 46
as ages 69 as were 137
as used 119 as other 78
as were 72 as other 104
as side 41 as side 46
as walk 42 as else 412
as been 105 as hour 165
as time 207 as hour 213
as time 507 as been 98
as done 42 as ready 40
as life 115 as work 190
as book 137 as kind 52
as work 48 as lurk 418
as been 127 as been 87
as been 65 as were 89
as were 163 as were 42
as were 123 as only 89
as eyes 40 as many 40
as other 652 as wife 140
as felt 135 as were 768
as were 50 as along 128
as away 1010 as back 480
as home 598 as into 333
as their 41 as there 95
as from 208 as those 47
as what 140 as their 58
as what 122 as time 61
as ever 311 as time 80
as york 179 as room 168
as town 91 as time 175
as other 89 as arms 96
as bill 52 as book 104
as diary 64 as giving 41
as having 42 as last 217
as name 50 as note 45
as will 576 as word 40
as date 42 as book 43
as book 53 as case 158
as very 121 as face 97
as best 57 as just 84
as most 277 as most 65
as other 73 as such 47
as those 53 as three 58
as other 73 as part 45
as case 57 as were 155
as book 482 as know 70
as have 43 as were 51
as book 51 as book 236
as work 4229 as duty 67
as were 93 as were 91
as news 48 as been 1005
as done 388 as gone 91
as said 54 as born 48
as wont 53 as cell 50
as health 59 as case 42
as been 1411 as been 49
as made 59 as only 52
as used 40 as other 52
as ones 131 as there 42
as when 47 as been 70
as done 58 as three 63
as other 426 as single 123
as other 472 as only 45
as wife 221 as life 60
as very 40 as york 90
as camp 51 as great 239
as kind 54 as race 224
as side 86 as single 481
as type 266 as kind 138
as life 55 as time 53
as body 50 as form 46
as great 109 as kind 70
as part 172 as race 108
as same 63 as type 134
as form 87 as kind 49
as last 42 as part 59
as race 131 as range 85
as same 143 as sect 56
as third 50 as time 253
as type 1062 as work 43
as main 132 as said 45
as sort 44 as teach 45
as york 726 as city 162
as other 43 as into 217
as were 606 as were 72
as most 222 as other 41
as like 85 as york 759
as down 52 as fire 115
as other 326 as star 143
as from 235 as when 117
as been 53 as eyes 174
as face 44 as hair 200
as eyes 64 as past 241
as when 176 as most 46
as from 175 as come 253
as ever 52 as have 58
as make 58 as once 149
as used 225 as were 988
as think 213 as other 111
as were 382 as lord 42
as other 56 as were 59
as were 243 as beds 44
as teeth 81 as life 44
as like 163 as much 42
as among 100 as health 154
as laws 90 as face 129
as name 131 as were 308
as most 51 as good 43
as were 55 as other 348
as were 61 as were 68
as york 58 as such 119
as other 1192 as like 48
as cream 116 as were 51
as only 89 as other 714
as single 60 as their 40
as those 42 as sees 179
as been 42 as sees 278
as ever 46 as felt 74
as heard 64 as knew 140
as sees 69 as ever 56
as have 143 as once 67
as used 54 as were 423
as will 40 as have 161
as think 70 as mind 76
as mind 117 as other 150
as juan 43 as come 213
as make 579 as think 303
as were 632 as like 134
as make 93 as seem 40
as think 1169 as were 40
as down 153 as other 153
as were 41 as other 133
as other 1084 as those 40
as been 211 as come 52
as ever 100 as have 204
as once 1453 as used 815
as were 2112 as once 206
as other 50 as think 94
as time 105 as more 118
as time 203 as york 249
as life 48 as part 40
as these 112 as three 217
as york 81 as rich 50
as other 139 as other 43
as have 48 as were 268
as were 378 as were 124
as other 164 as were 154
as side 320 as other 129
as were 550 as what 90
as other 164 as much 103
as what 205 as were 57
as case 147 as other 111
as come 113 as make 187
as other 572 as felt 49
as have 143 as were 80
as wish 70 as poor 41
as feel 45 as have 94
as like 196 as need 90
as want 109 as will 48
as wish 136 as like 49
as come 41 as were 94
as those 47 as meaning 43
as such 112 as meaning 41
as were 158 as part 163
as other 49 as been 45
as were 45 as more 87
as think 73 as have 40
as were 84 as other 42
as were 134 as mind 234
as other 69 as beings 48
as other 97 as were 170
as been 221 as life 54
as book 58 as work 51
as been 287 as were 110
as play 48 as good 126
as welt 40 as high 48
as york 158 as book 229
as work 328 as done 53
as were 65 as life 42
as were 100 as living 45
as other 69 as time 47
as other 62 as name 54
as come 119 as were 41
as other 40 as into 66
as great 45 as unto 72
as other 61 as life 51
as other 40 as other 254
as tale 40 as york 100
as were 380 as think 97
as time 72 as time 57
as date 171 as time 259
as date 46 as time 80
as beings 67 as their 56
as other 132 as time 823
as when 45 as york 115
as part 46 as time 119
as time 68 as other 55
as other 41 as york 111
as case 319 as were 51
as were 50 as part 58
as time 364 as other 81
as heart 75 as will 48
as call 63 as thief 56
as been 121 as land 186
as were 196 as time 118
as time 43 as york 40
as were 280 as body 129
as were 252 as were 121
as were 175 as been 110
as were 252 as other 235
as have 47 as were 75
as like 47 as other 94
as were 64 as other 46
as other 1310 as their 46
as been 78 as came 65
as gave 57 as give 41
as have 648 as like 334
as once 116 as talk 43
as used 172 as want 42
as were 236 as will 90
as wish 242 as came 58
as have 197 as like 668
as want 59 as will 113
as wish 184 as side 49
as name 48 as living 92
as were 113 as anger 89
as other 119 as been 51
as were 848 as come 132
as were 216 as knew 99
as your 73 as like 87
as were 41 as their 47
as good 58 as hair 175
as look 190 as user 46
as other 49 as been 40
as were 152 as home 68
as home 156 as home 217
as from 51 as other 474
as felt 425 as come 49
as were 514 as think 170
as sole 42 as made 65
as york 165 as other 114
as were 57 as like 95
as away 269 as were 71
as other 362 as have 86
as were 42 as felt 50
as were 42 as were 42
as other 576 as heart 67
as made 54 as came 41
as come 633 as make 48
as used 89 as were 594
as like 101 as think 91
as were 129 as odes 208
as other 135 as were 95
as have 76 as were 115
as like 55 as other 158
as more 43 as were 58
as time 96 as true 40
as wife 58 as time 238
as other 44 as during 99
as most 44 as when 49
as been 1670 as done 1088
as good 231 as told 168
as been 470 as done 320
as have 254 as well 103
as when 55 as else 90
as other 1178 as other 402
as case 55 as during 129
as from 99 as when 142
as also 48 as even 40
as from 54 as when 46
as been 3610 as done 728
as been 4704 as done 1090
as ever 50 as have 590
as well 334 as also 141
as among 48 as during 190
as from 206 as just 54
as made 98 as meant 378
as only 61 as their 162
as true 53 as very 125
as well 155 as when 251
as other 524 as other 405
as other 106 as other 150
as other 46 as other 123
as have 214 as know 42
as were 652 as told 300
as were 772 as were 62
as arms 138 as have 50
as were 125 as other 1170
as tail 166 as test 129
as case 86 as trial 66
as case 334 as other 75
as other 238 as felt 52
as feel 345 as treat 67
as were 193 as have 77
as knee 48 as door 277
as years 139 as been 201
as other 306 as like 72
as were 108 as think 55
as side 339 as list 43
as dark 41 as other 137
as other 7458 as male 117
as come 107 as find 222
as from 184 as have 863
as make 140 as nothing 40
as some 189 as take 106
as there 472 as turn 187
as were 119 as when 57
as will 656 as your 176
as were 109 as more 165
as back 100 as down 137
as more 46 as during 823
as early 46 as from 4314
as over 92 as good 58
as heart 101 as hurt 144
as into 652 as lost 132
as over 95 as shot 41
as sick 137 as their 54
as your 41 as their 166
as upon 41 as your 40
as into 52 as their 107
as away 143 as from 106
as into 776 as their 104
as their 170 as down 58
as their 153 as these 57
as other 146 as sold 94
as book 134 as body 173
as other 2446 as pious 57
as whig 177 as well 178
as buys 43 as their 181
as been 42 as body 56
as suit 96 as acre 157
as atom 44 as base 200
as cell 42 as cent 668
as copy 130 as dose 155
as drop 327 as fifth 352
as foot 364 as gram 212
as half 869 as hour 3002
as inch 414 as line 197
as mile 173 as month 1276
as page 117 as part 2395
as single 180 as sixth 108
as tenth 1046 as third 771
as unit 233 as week 1608
as word 192 as knew 246
as said 47 as days 286
as feet 231 as years 396
as days 1080 as feet 231
as years 1862 as care 128
as dare 165 as felt 92
as have 822 as knew 242
as know 273 as like 872
as must 207 as need 277
as seem 58 as think 206
as want 874 as well 169
as were 366 as will 258
as wish 901 as dost 170
as cups 51 as days 2052
as feet 313 as years 3188
as care 46 as feel 190
as have 383 as know 169
as like 3103 as must 92
as need 799 as seem 142
as shun 196 as think 568
as want 2701 as will 239
as wish 1024 as know 65
as your 64 as less 46
as line 62 as case 100
as other 1177 as body 137
as life 153 as means 50
as time 287 as left 141
as other 47 as from 769
as heart 40 as liking 313
as mind 185 as other 105
as were 418 as york 1444
as felt 122 as were 89
as were 40 as other 42
as other 57 as other 121
as lungs 67 as like 134
as were 65 as will 78
as like 258 as want 105
as will 155 as wish 57
as other 41 as face 615
as form 42 as name 99
as name 185 as ever 42
as were 309 as think 52
as were 107 as what 148
as upon 56 as other 88
as down 94 as been 164
as from 47 as seen 176
as were 213 as fate 155
as ship 50 as ship 76
as from 136 as there 42
as upon 108 as what 258
as when 135 as think 229
as kind 114 as york 58
as time 73 as were 61
as india 46 as kind 42
as book 63 as kind 73
as city 44 as other 235
as york 96 as come 97
as were 106 as like 44
as were 254 as other 81
as other 201 as most 53
as been 50 as other 75
as poor 136 as were 280
as wish 45 as like 104
as want 43 as wish 41
as soil 42 as only 46
as time 96 as case 45
as into 47 as your 567
as life 127 as came 57
as ever 98 as felt 40
as have 143 as knew 158
as were 356 as will 73
as case 44 as once 103
as used 123 as feet 100
as other 1488 as come 132
as ever 101 as were 112
as self 41 as other 118
as there 43 as seem 306
as were 724 as think 195
as other 55 as life 53
as case 176 as form 109
as other 103 as dare 57
as were 42 as have 81
as like 42 as come 42
as york 75 as york 75
as lady 141 as health 43
as done 45 as were 43
as kind 71 as forth 67
as time 262 as york 72
as felt 44 as were 327
as make 209 as open 116
as were 172 as other 188
as think 213 as great 50
as brig 49 as other 450
as were 193 as were 63
as girl 268 as other 144
as young 42 as face 147
as name 303 as wife 100
as name 233 as ever 60
as used 391 as come 307
as look 86 as make 148
as said 56 as used 54
as were 297 as ever 174
as feel 151 as like 71
as look 133 as said 118
as think 107 as were 417
as will 102 as bold 64
as were 243 as great 105
as having 71 as loss 80
as love 68 as theory 89
as want 51 as truth 42
as kind 47 as other 289
as case 113 as early 64
as case 55 as other 63
as been 50 as like 97
as full 96 as were 134
as name 144 as from 41
as lord 55 as john 82
as from 47 as book 61
as york 556 as book 51
as other 51 as seem 117
as book 41 as work 71
as book 1136 as text 52
as other 3509 as their 46
as those 41 as their 43
as been 135 as jack 67
as will 48 as from 50
as came 45 as have 212
as learn 58 as make 65
as once 99 as take 48
as took 48 as used 104
as were 762 as will 901
as those 214 as have 53
as york 47 as kind 127
as name 70 as stead 194
as other 41 as other 203
as from 133 as york 89
as were 262 as worth 150
