ad in new york times 109
as he had soon after 46
as he had such rooms 121
as he had three times 62
as he had told lewis 87
as he had told others 85
as he had when first 233
as he had when writing 52
as he has also shown 69
as he has been about 147
as he has been acted 67
as he has been aptly 121
as he has been asked 167
as he has been drawn 57
as he has been every 74
as he has been found 79
as he has been getting 50
as he has been given 339
as he has been known 687
as he has been named 111
as he has been often 301
as he has been playing 66
as he has been quite 137
as he has been shown 155
as he has been since 977
as he has been sitting 68
as he has been speaking 80
as he has been taken 141
as he has been talking 64
as he has been teaching 41
as he has been telling 51
as he has been truly 63
as he has been under 157
as he has been until 50
as he has been urged 75
as he has been walking 44
as he has been willing 44
as he has been working 166
as he has been writing 82
as he has come under 88
as he has done about 115
as he has done again 79
as he has done every 340
as he has done nearly 40
as he has done often 73
as he has done others 98
as he has done since 755
as he has done today 100
as he has done twice 60
as he has done under 48
as he has done until 66
as he has ever known 56
as he has ever shown 71
as he has ever since 313
as he has four limbs 127
as he has good reason 198
as he has great reason 56
as he has here given 54
as he has just given 51
as he has just shown 67
as he has laid aside 45
as he has made others 61
as he has many others 117
as he has many times 309
as he has more sense 49
as he has once acted 394
as he has said above 109
as he has seen others 88
as he has some money 55
as he has some reason 73
as he has told others 45
as he has very often 134
as he hath done since 61
as he hath ever saved 44
as he hath great cause 109
as he lay along under 268
as he lay down again 346
as he lay down under 54
as he lay half awake 48
as he lay last night 58
as he lay there alone 71
as he lay there breathing 40
as he lay there gasping 72
as he lay there looking 95
as he lay there panting 134
as he lay there staring 62
as he lay there still 53
as he lay there thinking 150
as he lay there under 125
as he lay there waiting 116
as he lay there weeping 88
as he lay there where 49
as he lay wide awake 105
as he may deem fitting 131
as he may deem right 139
as he may deem worthy 58
as he may have cause 56
as he may have earned 128
as he may have feared 50
as he may have fifty 51
as he may have found 127
as he may have given 120
as he may have hoped 225
as he may have known 178
as he may have liked 75
as he may have loved 44
as he may have mercy 42
as he may have reason 72
as he may have shown 66
as he may have taken 164
as he may have tried 80
as he may have under 55
as he may think right 906
as he not only gives 55
as he put into words 43
as he ran from place 45
as he ran full speed 91
as he read page after 96
as he read these lines 163
as he read these words 348
as he read those words 116
as he sat back again 60
as he sat down after 135
as he sat down again 2380
as he sat down close 50
as he sat down cross 164
as he sat down under 93
as he sat hour after 79
as he sat over books 54
as he sat reading alone 63
as he sat there alone 715
as he sat there cross 47
as he sat there holding 104
as he sat there looking 483
as he sat there resting 40
as he sat there sipping 58
as he sat there smiling 59
as he sat there smoking 316
as he sat there staring 296
as he sat there still 45
as he sat there talking 115
as he sat there thinking 259
as he sat there under 76
as he sat there waiting 413
as he sat very still 68
as he saw many others 67
as he saw other people 41
as he saw their faces 68
as he saw their tents 85
as he set foot again 56
as he set foot within 154
as he set great store 46
as he too well knows 52
as he was able about 50
as he was able after 86
as he was able under 60
as he was able until 72
as he was able while 41
as he was acting under 107
as he was also about 41
as he was also aware 88
as he was also known 1415
as he was back again 42
as he was best known 549
as he was born about 77
as he was born after 86
as he was born blind 114
as he was born under 56
as he was busy working 92
as he was busy writing 121
as he was come within 41
as he was coming round 54
as he was coming thither 65
as he was coming under 48
as he was crying water 132
as he was duty bound 43
as he was ever after 185
as he was ever first 45
as he was ever known 75
as he was fast sinking 133
as he was free again 91
as he was from anything 40
as he was from every 108
as he was from place 54
as he was good looking 55
as he was having lunch 66
as he was home again 62
as he was just about 1163
as he was just after 48
as he was just getting 110
as he was just risen 90
as he was just setting 115
as he was just sitting 66
as he was last night 602
as he was laying siege 48
as he was leaving about 46
as he was leaving after 142
as he was leaving again 58
as he was leaving paris 222
as he was left alone 1371
as he was made aware 292
as he was making haste 44
as he was making money 100
as he was making plans 132
as he was many times 55
as he was more often 301
as he was most often 153
as he was moving about 69
as he was much given 57
as he was much liked 100
as he was much nearer 43
as he was much older 63
as he was musing alone 51
as he was once again 303
as he was once known 67
as he was once turning 41
as he was only about 198
as he was only eight 76
as he was only fifty 180
as he was only forty 57
as he was only seven 80
as he was only speaking 44
as he was only thirty 48
as he was only waiting 51
as he was reading aloud 44
as he was riding about 88
as he was riding after 56
as he was riding alone 71
as he was riding rather 75
as he was riding round 197
as he was safe within 49
as he was soon after 248
as he was soon known 93
as he was sure would 223
as he was their father 40
as he was their leader 56
as he was three months 46
as he was told about 112
as he was told until 52
as he was told while 174
as he was torn apart 46
as he was very close 220
as he was very drunk 49
as he was very hungry 432
as he was very nearly 40
as he was very often 59
as he was very proud 122
as he was very quick 54
as he was very short 110
as he was very small 58
as he was very sorry 79
as he was very stout 44
as he was very strong 179
as he was very swift 100
as he was very tired 1026
as he was very wealthy 111
as he was well again 353
as he was well aware 4104
as he was well known 1119
as he was well liked 63
as he was well under 57
as he was well within 102
as he was when alive 216
as he was when first 546
as he was when working 87
as he was when writing 55
as he was wide awake 45
as he was wrong about 75
as he was your father 77
as if air were fatal 88
as if all evil works 62
as if all eyes might 47
as if all great towns 53
as if all hell broke 41
as if all other truths 42
as if all their hopes 71
as if all their lives 216
as if all their words 51
as if all these people 368
as if all these traps 155
as if all those people 87
as if all were alike 357
as if all were ended 82
as if all were equal 102
as if all were jolly 46
as if all were quite 103
as if all were right 346
as if all were taken 53
as if all were unreal 193
as if all were waiting 70
as if any fool could 62
as if any fool would 48
as if any harm could 219
as if any hour might 111
as if any mind could 41
as if any rule could 40
as if both their minds 57
as if but half awake 41
as if but just aware 55
as if cut from paper 48
as if cut from stone 90
as if death were about 54
as if death will never 46
as if each breath would 83
as if each step might 47
as if each step would 56
as if each were alone 149
as if each were waiting 81
as if earth were breathing 41
as if earth were really 54
as if for breath while 159
as if for some grand 101
as if for some reason 581
as if for some weapon 105
as if for some words 42
as if for their lives 838
as if for wild beasts 42
as if god from heaven 49
as if god were about 77
as if god were bound 79
as if god were calling 63
as if god were holding 65
as if god were looking 89
as if god were putting 54
as if god were really 51
as if god were showing 41
as if god were speaking 438
as if god were talking 55
as if god were telling 84
as if going into exile 60
as if had bled blood 57
as if her arms would 42
as if her body could 215
as if her body would 134
as if her breath would 54
as if her eyes could 333
as if her eyes might 55
as if her eyes would 235
as if her face might 100
as if her face would 130
as if her feet never 53
as if her feet would 43
as if her gaze could 54
as if her heart could 102
as if her heart might 206
as if her heart would 15362
as if her last words 48
as if her legs could 137
as if her legs might 63
as if her legs would 371
as if her life would 108
as if her lips would 41
as if her lungs would 125
as if her mind could 83
as if her mind would 124
as if her neck would 44
as if her next words 73
as if her soul would 133
as if her tears would 44
as if her very bones 101
as if his arms would 55
as if his body could 160
as if his body might 63
as if his body would 125
as if his eyes could 438
as if his eyes might 69
as if his eyes would 615
as if his face might 55
as if his face would 152
as if his feet could 162
as if his gaze could 105
as if his hand could 42
as if his hearing would 86
as if his heart could 59
as if his heart might 133
as if his heart stood 59
as if his heart would 6385
as if his last words 79
as if his legs could 163
as if his legs found 54
as if his legs might 53
as if his legs would 305
as if his life began 50
as if his life force 52
as if his life might 54
as if his life would 163
as if his lungs could 45
as if his lungs would 193
as if his mind could 115
as if his mind would 88
as if his next words 58
as if his side could 106
as if his skin would 102
as if his soul could 50
as if his soul would 68
as if his three names 61
as if his very blood 107
as if his very bones 49
as if his very touch 55
as if his very voice 82
as if his very words 53
as if his wife would 54
as if his will alone 42
as if his will could 298
as if his work could 42
as if its airy track 119
as if its cold depths 46
as if its heart would 215
as if its vast tides 108
as if kings were bound 60
as if lit from within 1080
as if men were bound 50
as if new south wales 42
as if new york would 48
as if not sure where 93
as if not sure which 40
as if one went about 53
as if one were about 264
as if one were alone 105
as if one were asked 125
as if one were bound 51
as if one were breathing 47
as if one were cutting 46
as if one were drawing 77
as if one were dreaming 54
as if one were driving 46
as if one were falling 48
as if one were feeling 42
as if one were getting 51
as if one were given 58
as if one were holding 56
as if one were looking 1680
as if one were meeting 67
as if one were miles 66
as if one were never 77
as if one were passing 102
as if one were playing 107
as if one were pouring 49
as if one were putting 83
as if one were really 94
as if one were sailing 56
as if one were seated 208
as if one were seeking 53
as if one were setting 67
as if one were sitting 253
as if one were speaking 297
as if one were still 276
as if one were talking 313
as if one were telling 85
as if one were thinking 193
as if one were treating 45
as if one were turning 77
as if one were under 70
as if one were viewing 123
as if one were walking 395
as if one were working 116
as if one were writing 180
as if our eyes could 93
as if our free action 45
as if our lord would 41
as if our love would 46
as if our tears broke 61
as if our very lives 228
as if our work would 46
as if set forth fully 187
as if sex were dirty 41
as if she fain would 225
as if she felt faint 49
as if she felt quite 44
as if she felt sorry 257
as if she heard music 68
as if she just could 232
as if she just might 109
as if she knew about 208
as if she knew anything 72
as if she knew every 178
as if she knew quite 58
as if she knew where 686
as if she meant again 43
as if she meant every 165
as if she meant never 81
as if she must burst 80
as if she must choke 45
as if she must faint 81
as if she must flute 60
as if she must needs 484
as if she must quell 84
as if she must scream 97
as if she must share 47
as if she must still 71
as if she took pride 72
as if she went about 86
as if she were about 20552
as if she were above 228
as if she were after 56
as if she were again 548
as if she were alice 73
as if she were alive 2817
as if she were alone 4092
as if she were anything 63
as if she were arguing 225
as if she were asked 51
as if she were awake 194
as if she were awaking 81
as if she were aware 570
as if she were basking 116
as if she were bathed 74
as if she were beaten 102
as if she were begging 488
as if she were bending 62
as if she were beneath 82
as if she were bidding 201
as if she were blaming 98
as if she were blind 910
as if she were blowing 337
as if she were bored 255
as if she were borne 108
as if she were bound 704
as if she were bracing 230
as if she were breaking 385
as if she were breathing 430
as if she were burning 318
as if she were burnt 57
as if she were burying 96
as if she were calling 1110
as if she were calming 40
as if she were casting 188
as if she were changing 141
as if she were chasing 219
as if she were cheating 109
as if she were chewing 355
as if she were chiding 80
as if she were choking 1378
as if she were circe 315
as if she were cleaning 109
as if she were clearing 108
as if she were close 328
as if she were closing 171
as if she were coaxing 95
as if she were combing 40
as if she were cooking 50
as if she were copying 61
as if she were crazy 1673
as if she were creating 115
as if she were cross 56
as if she were curling 48
as if she were cutting 252
as if she were dancing 1271
as if she were dangling 76
as if she were dazed 144
as if she were defying 162
as if she were denying 104
as if she were digging 143
as if she were dipping 40
as if she were dizzy 115
as if she were drawing 587
as if she were drawn 194
as if she were dreaming 1427
as if she were driving 585
as if she were drunk 1593
as if she were dusting 53
as if she were eight 223
as if she were either 425
as if she were equal 66
as if she were erasing 69
as if she were every 57
as if she were faced 60
as if she were failing 67
as if she were faint 67
as if she were falling 1654
as if she were fanning 99
as if she were fated 47
as if she were feeding 314
as if she were feeling 766
as if she were fending 41
as if she were fifty 217
as if she were filling 129
as if she were finding 173
as if she were fingering 48
as if she were first 170
as if she were fishing 110
as if she were fitting 81
as if she were fixed 43
as if she were fleeing 281
as if she were folding 64
as if she were forcing 381
as if she were forming 41
as if she were forty 81
as if she were found 53
as if she were fresh 54
as if she were fully 288
as if she were gaining 52
as if she were gasping 212
as if she were gauging 55
as if she were getting 1476
as if she were giddy 47
as if she were given 63
as if she were glass 62
as if she were gliding 233
as if she were glowing 113
as if she were glued 149
as if she were groping 221
as if she were growing 297
as if she were grown 338
as if she were guiding 77
as if she were gulping 60
as if she were hailing 45
as if she were handing 211
as if she were happy 306
as if she were headed 186
as if she were helen 59
as if she were helping 167
as if she were hitting 78
as if she were holding 3478
as if she were hosting 40
as if she were hugging 235
as if she were human 435
as if she were humming 62
as if she were hungry 154
as if she were hunting 251
as if she were hurling 60
as if she were hurting 51
as if she were issuing 82
as if she were joining 44
as if she were judging 98
as if she were jumping 120
as if she were keeping 647
as if she were kicking 61
as if she were kidding 47
as if she were killing 92
as if she were kissing 381
as if she were kneading 130
as if she were known 59
as if she were learning 264
as if she were letting 337
as if she were licking 54
as if she were lifting 265
as if she were light 129
as if she were loading 64
as if she were looking 9045
as if she were marking 76
as if she were meeting 410
as if she were melting 712
as if she were miles 143
as if she were milking 58
as if she were missing 235
as if she were mocking 148
as if she were molding 77
as if she were moses 51
as if she were mother 168
as if she were moved 66
as if she were mulling 55
as if she were naked 683
as if she were nearly 81
as if she were never 627
as if she were newly 169
as if she were nodding 62
as if she were nursing 190
as if she were obeying 97
as if she were older 171
as if she were opening 293
as if she were packing 50
as if she were panting 166
as if she were parting 95
as if she were passing 545
as if she were patting 87
as if she were peeking 40
as if she were peeling 89
as if she were peering 455
as if she were petting 121
as if she were picking 431
as if she were placing 122
as if she were plain 81
as if she were playing 2339
as if she were pleading 604
as if she were plunging 118
as if she were pouring 237
as if she were pouting 50
as if she were praying 1653
as if she were privy 127
as if she were probing 54
as if she were proud 351
as if she were pulling 746
as if she were pumping 51
as if she were pushing 635
as if she were putting 751
as if she were queen 461
as if she were quite 1463
as if she were quoting 242
as if she were raising 102
as if she were rather 296
as if she were reaching 496
as if she were reacting 51
as if she were readying 72
as if she were really 2962
as if she were reeling 66
as if she were resting 232
as if she were right 1227
as if she were ripping 50
as if she were robbing 65
as if she were rocking 103
as if she were rolling 114
as if she were rousing 42
as if she were rubbing 106
as if she were running 1973
as if she were rushing 112
as if she were sadly 67
as if she were sailing 210
as if she were scaling 50
as if she were seated 204
as if she were seeking 1136
as if she were selling 161
as if she were sending 351
as if she were serving 164
as if she were setting 360
as if she were seven 223
as if she were shaking 421
as if she were sharing 340
as if she were shooing 329
as if she were short 139
as if she were showing 446
as if she were signing 56
as if she were sinking 1009
as if she were sipping 119
as if she were sitting 2551
as if she were sixty 95
as if she were skating 96
as if she were sleep 89
as if she were sliding 250
as if she were smiling 530
as if she were smoking 109
as if she were sneaking 83
as if she were soaring 147
as if she were sobbing 175
as if she were solving 59
as if she were soothing 132
as if she were sorry 491
as if she were sorting 43
as if she were sound 40
as if she were speaking 6228
as if she were spell 53
as if she were staring 836
as if she were stark 54
as if she were stating 209
as if she were staying 156
as if she were stealing 124
as if she were still 10720
as if she were stone 67
as if she were storing 62
as if she were strong 73
as if she were stuck 437
as if she were sucking 384
as if she were swaying 51
as if she were swearing 66
as if she were swept 72
as if she were taken 74
as if she were talking 7929
as if she were tapping 42
as if she were tasting 402
as if she were teaching 305
as if she were telling 2638
as if she were tending 69
as if she were testing 499
as if she were thanking 103
as if she were thinking 4060
as if she were thirty 238
as if she were threading 47
as if she were throwing 575
as if she were tired 2019
as if she were tossing 154
as if she were tracing 92
as if she were treading 541
as if she were treating 52
as if she were truly 780
as if she were tucking 48
as if she were turning 693
as if she were twice 76
as if she were under 1686
as if she were uneasy 43
as if she were upset 65
as if she were urged 67
as if she were venus 67
as if she were vexed 51
as if she were viewing 380
as if she were waiting 4390
as if she were walking 4503
as if she were warding 168
as if she were warming 103
as if she were warning 166
as if she were washing 363
as if she were wasting 84
as if she were water 124
as if she were weeping 363
as if she were white 144
as if she were willing 345
as if she were winding 70
as if she were winking 49
as if she were wishing 138
as if she were within 116
as if she were working 800
as if she were worthy 42
as if she were wound 58
as if she were writing 783
as if she were yelling 53
as if she will never 129
as if that fact alone 134
as if that fact would 57
as if that made sense 185
as if that meant anything 137
as if that other world 43
as if that were anything 204
as if that were funny 51
as if that were proof 357
as if that were quite 373
as if that were rather 91
as if that were really 190
as if that were reason 137
as if that were ruled 134
as if that were still 143
as if that were where 159
as if they also might 94
as if they also would 49
as if they came fresh 145
as if they came right 192
as if they came under 51
as if they care about 157
as if they ever could 81
as if they ever would 70
as if they fain would 66
as if they felt sorry 121
as if they grew rabid 97
as if they half feared 218
as if they have anything 73
as if they have ceased 46
as if they have equal 90
as if they have every 44
as if they have found 187
as if they have given 168
as if they have grown 205
as if they have human 48
as if they have known 221
as if they have lived 211
as if they have minds 52
as if they have moved 48
as if they have never 1119
as if they have power 53
as if they have spent 65
as if they have taken 324
as if they held water 89
as if they just could 83
as if they just might 74
as if they knew about 166
as if they knew anything 94
as if they knew every 99
as if they knew quite 123
as if they knew right 177
as if they knew where 503
as if they know about 41
as if they know where 128
as if they made sense 217
as if they make sense 99
as if they meant anything 43
as if they must burst 109
as if they must needs 192
as if they must really 75
as if they only lived 67
as if they take place 112
as if they took pains 92
as if they took place 683
as if they were about 13576
as if they were above 1352
as if they were acids 60
as if they were acted 122
as if they were added 179
as if they were adult 313
as if they were afire 209
as if they were after 563
as if they were again 319
as if they were aimed 123
as if they were alien 536
as if they were alike 1817
as if they were alive 7742
as if they were alone 7096
as if they were amusing 127
as if they were angels 753
as if they were anything 220
as if they were apart 98
as if they were arabs 49
as if they were arguing 544
as if they were armed 281
as if they were asked 197
as if they were atoms 134
as if they were awake 154
as if they were aware 1101
as if they were axioms 157
as if they were babes 74
as if they were badly 103
as if they were baiting 43
as if they were baked 117
as if they were bales 135
as if they were balls 245
as if they were banks 64
as if they were based 872
as if they were basic 136
as if they were bathed 96
as if they were beasts 1324
as if they were beaten 212
as if they were begging 262
as if they were below 172
as if they were bending 145
as if they were beneath 424
as if they were beset 46
as if they were betting 48
as if they were bidding 102
as if they were bills 53
as if they were binding 339
as if they were birds 695
as if they were black 555
as if they were blaming 42
as if they were blank 137
as if they were blind 1038
as if they were blood 1178
as if they were blowing 291
as if they were blown 444
as if they were blows 84
as if they were boats 50
as if they were boiling 106
as if they were bombs 65
as if they were bonds 57
as if they were bones 67
as if they were books 417
as if they were bored 167
as if they were borne 240
as if they were bosom 104
as if they were bound 3806
as if they were bowling 104
as if they were bowls 63
as if they were boxes 110
as if they were brain 49
as if they were brand 675
as if they were brave 89
as if they were breaking 504
as if they were breathing 428
as if they were brown 58
as if they were brute 193
as if they were built 1729
as if they were bulging 79
as if they were bulls 55
as if they were burning 1715
as if they were burnt 452
as if they were burying 117
as if they were caged 234
as if they were calling 922
as if they were camping 70
as if they were candy 373
as if they were cards 229
as if they were cared 43
as if they were cargo 40
as if they were carps 42
as if they were cased 80
as if they were cases 203
as if they were casting 115
as if they were cells 56
as if they were chaff 222
as if they were chalk 128
as if they were changing 193
as if they were chasing 446
as if they were cheating 47
as if they were chess 137
as if they were chewing 154
as if they were chief 183
as if they were child 280
as if they were china 87
as if they were chips 125
as if they were choking 223
as if they were civil 483
as if they were class 146
as if they were claws 86
as if they were cleaning 76
as if they were clearing 87
as if they were close 2752
as if they were closing 305
as if they were clubs 78
as if they were clues 73
as if they were coals 45
as if they were cocks 41
as if they were coded 58
as if they were coeval 81
as if they were coins 335
as if they were color 42
as if they were cooking 79
as if they were copying 69
as if they were corks 85
as if they were costs 118
as if they were court 171
as if they were crazy 869
as if they were creating 213
as if they were cross 198
as if they were crown 116
as if they were crows 40
as if they were curios 58
as if they were cursing 42
as if they were cutting 492
as if they were daily 194
as if they were dancing 2224
as if they were darting 75
as if they were darts 65
as if they were dazed 79
as if they were deadly 343
as if they were debts 40
as if they were deeds 57
as if they were defying 74
as if they were denying 94
as if they were digging 217
as if they were dirty 270
as if they were dolls 407
as if they were doors 67
as if they were dough 48
as if they were drawing 502
as if they were drawn 1739
as if they were dreaming 333
as if they were dreams 320
as if they were dried 167
as if they were driving 1018
as if they were drops 190
as if they were drugs 101
as if they were drums 71
as if they were drunk 3447
as if they were ducks 55
as if they were dukes 50
as if they were dusty 47
as if they were dutch 235
as if they were earned 76
as if they were easily 129
as if they were echoes 63
as if they were echoing 76
as if they were eight 117
as if they were either 2296
as if they were empty 639
as if they were enemy 680
as if they were engaging 148
as if they were equal 1715
as if they were every 387
as if they were exact 356
as if they were extra 70
as if they were faced 238
as if they were faces 49
as if they were facts 2236
as if they were failing 44
as if they were fairy 147
as if they were falling 1464
as if they were false 234
as if they were fated 114
as if they were father 200
as if they were feasting 66
as if they were feather 152
as if they were feeding 244
as if they were feeling 479
as if they were fencing 121
as if they were field 49
as if they were fifty 344
as if they were filed 102
as if they were files 267
as if they were filling 229
as if they were filthy 58
as if they were final 396
as if they were finding 331
as if they were fines 131
as if they were fingers 141
as if they were fired 87
as if they were first 1548
as if they were fishing 103
as if they were fitting 40
as if they were fixed 2730
as if they were flags 62
as if they were fleeing 381
as if they were flesh 543
as if they were flies 509
as if they were flowing 126
as if they were fools 178
as if they were forcing 96
as if they were forming 203
as if they were forms 144
as if they were forty 68
as if they were found 318
as if they were freaks 105
as if they were freed 42
as if they were fresh 957
as if they were fringed 42
as if they were frogs 88
as if they were fruit 169
as if they were fucking 40
as if they were fully 1870
as if they were fused 106
as if they were gaining 83
as if they were games 174
as if they were gasping 128
as if they were gasps 64
as if they were germs 102
as if they were getting 1960
as if they were giants 127
as if they were gifts 293
as if they were girls 239
as if they were given 1023
as if they were glass 710
as if they were gliding 201
as if they were glowing 142
as if they were glued 1066
as if they were gnats 58
as if they were goals 46
as if they were goats 76
as if they were goods 332
as if they were grand 65
as if they were grass 366
