act may have proceeded from 218
and his good qualities will 59
and his great abilities were 124
and his great ascendant over 70
and his great influence over 202
and his great influence upon 57
and his hair plastered down 140
and his hair scattered over 53
and his hand prevailed over 45
and his hand tightened over 52
and his high reputation among 41
and his lady testified some 69
and his last important work 51
and his last published work 119
and his last sentences were 62
and his leading associates were 75
and his leading colleagues were 66
and his leading followers were 57
and his lips stretched into 62
and his lips tightened into 93
and his lungs performed their 88
and his main interests were 52
and his male relatives were 42
and his many followers have 107
and his many followers were 59
and his mild inquiries were 50
and his most estimable wife 67
and his most excellent wife 86
and his most important book 192
and his most important work 799
and his mouth flattened into 40
and his mouth stretched into 113
and his mouth stretched wide 60
and his mouth tightened into 298
and his name disappears from 119
and his only companions were 93
and his other colleagues were 76
and his other companions were 60
and his other followers were 75
and his other qualities most 65
and his other relatives were 56
and his skin converted into 55
and his soul certainly wore 49
and his teeth chattered like 64
and his three associates were 149
and his three colleagues were 334
and his three companions came 52
and his three companions from 75
and his three companions left 51
and his three companions made 65
and his three companions soon 88
and his three companions went 55
and his three companions were 1002
and his three daughters came 45
and his three daughters were 278
and his three passengers were 50
and his very existence gave 76
and his very sincerity made 57
and his vice president were 103
and his whig colleagues were 55
and his wide shoulders were 44
and his wife charlotte were 91
and his wife continued their 277
and his wife currently live 145
and his wife discussed their 82
and his wife emigrated from 67
and his wife expressed their 150
and his wife henrietta maria 52
and his wife presented their 45
and his wife priscilla were 54
and his wife purchased their 48
and his young assistant were 72
and his young colleagues were 50
and his young companions were 130
and how many artifices must 102
and how many different ways 182
and how many employees will 73
and how many resources will 50
and how much additional time 66
and how much equipment will 46
and how these attitudes have 71
and how these attitudes were 40
and how these influence their 154
and how these processes have 65
and how these resources were 49
and how these resources will 55
and how these translate into 187
and how those resources will 53
and how very different from 88
and how your fatherland fell 134
and its arab neighbors have 147
and its arab neighbors were 101
and its arab neighbors will 42
and its clear separation from 42
and its great influence upon 58
and its great interests will 44
and its high mortality rate 74
and its late occupants were 41
and its main advantage over 41
and its main arguments have 43
and its main provisions were 91
and its most favorable side 44
and its most important ally 51
and its most important city 105
and its most important part 119
and its most important port 128
and its most important role 54
and its most important single 40
and its most important task 45
and its most important town 53
and its most important work 41
and its only ornaments were 78
and its pearl fisheries open 76
and its rise indicates snow 69
and its roof exhibited none 56
and its site converted into 71
and its sole occupants were 47
and its thick shapeless legs 71
and its three occupants were 83
and its vast resources were 43
and its very existence must 44
and its very existence were 64
and its very existence will 74
and its vice president from 45
and lay there sheltered from 83
and let their complaint come 54
and let their disciples have 86
and let these englishmen know 65
and let your customers know 43
and let your shoulders drop 254
and may even determine what 44
and may even penetrate into 77
and may feel alienated from 41
and may have benefited from 133
and may have contained four 123
and may have contained more 45
and may have contained some 69
and may have continued into 109
and may have descended from 144
and may have developed from 216
and may have developed into 47
and may have developed some 63
and may have different ideas 58
and may have forgotten what 167
and may have inherited some 60
and may have prevented some 40
and may have proceeded from 108
and may have refrained from 48
and may have undergone some 77
and may reach extremely high 45
and mean cell residence time 88
and men have different ideas 40
and men have different ways 113
and men into different jobs 52
and men threw themselves into 43
and men very different from 47
and men were prevented from 49
and men were recruited from 47
and men were separated from 87
and men will henceforth live 58
and new case incidence from 100
and new ones prevented from 126
and new york amsterdam news 135
and new york merchants were 50
and not feel indignant when 97
and not from obstinacy like 56
and not from somewhere else 53
and not have disturbed other 49
and not less difficult when 46
and not less important part 80
and not make themselves such 59
and not much different from 1282
and not only abstained from 86
and not only different from 57
and not only prevailed upon 41
and not only quotations from 82
and not only recovered their 42
and not only refrained from 147
and not rest satisfied till 67
and not ride roughshod over 41
and not upon imaginary laws 48
and not very different from 2033
and not very important part 52
and not very reputable lady 50
and one great happiness there 43
and one very different from 327
and our last provisions were 40
and our most important task 57
and our said sovereign lord 43
and owe their emergence into 60
and ply your heavenward feet 98
and put down somewhere else 63
and put into permanent form 104
and put into practical form 70
and put more resources into 110
and put their knowledge into 61
and put their resources into 53
and put your shoulders back 51
and riot have staggered home 61
and see what conditions were 41
and see what everybody else 88
and set down somewhere else 50
and set some reasonable time 51
and sex were assembled there 105
and she fell backwards into 75
and she fell senseless into 106
and she felt perfectly safe 48
and she felt perfectly well 58
and she knew instantly what 83
and she knew perfectly well 654
and she knew precisely what 60
and she must certainly have 104
and she soon satisfied jane 169
and she soon separated from 40
and she will certainly have 60
and she will presently teach 91
and six other prisoners were 42
and six other regiments were 54
and son throw themselves into 56
and ten more ministers from 56
and that cary correctly held 65
and that even geologists like 58
and that five centuries have 71
and that from henceforth there 53
and that grew henceforth ever 48
and that have prevailed upon 41
and that having different ones 163
and that heavy gentleman having 40
and that iron resolution went 83
and that living conditions were 59
and that many americans were 44
and that many christians were 51
and that many companies have 44
and that many countries have 77
and that more developed form 115
and that more especially when 159
and that more witnesses must 57
and that most americans were 46
and that most generally used 41
and that only deductions from 68
and that only marvelous good 45
and that other conditions were 48
and that other countries have 156
and that other countries were 105
and that other countries will 103
and that other gentleman think 170
and that said committee have 442
and that same afternoon there 45
and that some agreement must 49
and that some allowance must 51
and that some christians were 61
and that some countries have 73
and that some sacrifice must 71
and that such agreement must 97
and that such conditions were 82
and that such contracts were 74
and that such knowledge must 57
and that such knowledge will 137
and that such practices were 115
and that such proceedings must 100
and that such proceedings were 203
and that their ancestors came 56
and that their ancestors have 49
and that their ancestors were 363
and that their arguments were 114
and that their attitudes were 69
and that their conditions were 45
and that their contracts when 278
and that their conversion into 43
and that their daughters were 61
and that their departure from 72
and that their distances from 60
and that their doctrines were 64
and that their employers were 66
and that their fishermen were 48
and that their followers were 208
and that their influence must 40
and that their influence over 58
and that their influence upon 150
and that their influence will 174
and that their intentions were 155
and that their interests have 60
and that their interests must 69
and that their interests were 758
and that their interests will 157
and that their lordships were 162
and that their movements were 131
and that their neighbors were 52
and that their occupants were 49
and that their operations have 43
and that their operations were 136
and that their operations will 52
and that their opponents were 312
and that their perception leads 75
and that their posterity will 173
and that their practices were 50
and that their proceedings were 156
and that their proposals were 40
and that their provisions were 145
and that their resources were 71
and that their responses were 105
and that their responses will 119
and that their sentences were 40
and that their separation from 79
and that their sympathies were 119
and that their victories were 44
and that their withdrawal from 53
and that there certainly must 48
and that there inhabited four 54
and that these ancestors were 52
and that these attitudes have 40
and that these attitudes were 80
and that these companies were 46
and that these compounds were 42
and that these conditions have 161
and that these conditions must 78
and that these conditions were 277
and that these conditions will 111
and that these contracts were 43
and that these countries have 124
and that these countries were 64
and that these countries will 60
and that these different ways 75
and that these doctrines have 215
and that these doctrines were 69
and that these documents were 84
and that these fragments have 62
and that these fragments were 43
and that these frenchmen learn 41
and that these gentlemen were 110
and that these interests must 49
and that these interests were 105
and that these interests will 45
and that these marvelous beings 72
and that these mountains were 42
and that these movements have 50
and that these movements were 108
and that these operations were 76
and that these organisms were 62
and that these particles have 56
and that these particles were 86
and that these personnel will 158
and that these phantasms have 45
and that these phenomena were 53
and that these practices have 40
and that these practices were 109
and that these proceedings were 77
and that these processes have 68
and that these processes must 70
and that these processes were 119
and that these proposals were 48
and that these provisions were 141
and that these qualities have 83
and that these qualities were 154
and that these resources have 40
and that these resources will 41
and that these responses were 139
and that these responses will 42
and that these societies were 48
and that these standards were 48
and that these traditions were 97
and that those conditions were 63
and that those cruelties have 51
and that those gentlemen were 53
and that those interests were 60
and that those interests will 44
and that when separated from 85
and that will certainly make 48
and that will translate into 66
and that your happiness here 50
and that your lordships will 411
and that your reputation will 40
and that your separation from 46
and then form themselves into 56
and then free themselves from 43
and then laid ourselves down 133
and then laid themselves down 113
and then leave themselves time 40
and then more cautiously fill 46
and then more gradually over 44
and then most distantly hint 46
and then move somewhere else 41
and then must discharge into 68
and then only seventeen years 49
and then their provisions were 40
and then think themselves good 55
and then threw ourselves down 140
and then threw themselves down 479
and then threw themselves into 173
and then threw themselves upon 68
and then throw themselves down 112
and then throw themselves into 96
and then throw themselves upon 62
and then turn spiritual into 57
and then wait patiently till 45
and then went somewhere else 45
and then were converted into 44
and then what signifies having 56
and then work backwards from 120
and they also benefited from 100
and they also expressed their 69
and they cast themselves into 53
and they ever continued true 43
and they fall naturally into 102
and they feel alienated from 45
and they find themselves acting 41
and they find themselves back 44
and they flung themselves down 184
and they flung themselves free 43
and they flung themselves into 141
and they form themselves into 100
and they gave themselves over 164
and they give themselves over 57
and they have abandoned their 58
and they have accordingly been 610
and they have benefited from 203
and they have certainly been 368
and they have certainly done 46
and they have certainly made 84
and they have completed their 65
and they have conferred none 652
and they have continued down 148
and they have continued ever 180
and they have continued their 198
and they have developed into 103
and they have developed many 86
and they have developed more 108
and they have developed some 105
and they have developed their 216
and they have developed very 49
and they have different ideas 70
and they have different ways 86
and they have evidently been 143
and they have exercised their 66
and they have expressed great 163
and they have expressed their 423
and they have forgotten their 196
and they have forgotten what 40
and they have fulfilled their 135
and they have generally been 1021
and they have gradually been 85
and they have gradually come 47
and they have increasingly been 57
and they have indicated their 51
and they have inflicted upon 43
and they have influence over 211
and they have invariably been 168
and they have justified their 45
and they have naturally been 78
and they have organized their 67
and they have performed their 69
and they have presented their 53
and they have preserved their 148
and they have previously been 58
and they have prospered when 45
and they have published their 54
and they have refrained from 68
and they have regularly been 45
and they have repeatedly been 115
and they have sometimes been 845
and they have sometimes made 40
and they have submitted their 69
and they have succeeded only 68
and they have succeeded very 55
and they have supported their 58
and they have themselves been 81
and they have uniformly been 60
and they have uniformly told 51
and they held themselves ready 44
and they knew perfectly well 498
and they knew precisely what 93
and they know perfectly well 341
and they know precisely what 41
and they laid themselves down 211
and they lend themselves more 100
and they lend themselves well 94
and they made passionate love 92
and they made themselves felt 68
and they made themselves heard 73
and they made themselves more 47
and they made themselves ready 72
and they made themselves very 41
and they make fascinating reading 241
and they make interesting reading 255
and they make themselves felt 109
and they make themselves heard 40
and they most certainly have 58
and they most certainly were 131
and they most certainly will 147
and they must certainly have 235
and they must recognize their 46
and they need protection from 78
and they pass gradually into 46
and they roll themselves into 43
and they said everybody went 70
and they soon abandoned their 40
and they soon developed into 61
and they threw themselves down 282
and they threw themselves flat 63
and they threw themselves into 661
and they threw themselves upon 225
and they throw themselves into 167
and they were accordingly kept 73
and they were accordingly left 159
and they were accordingly made 60
and they were accordingly sent 266
and they were accordingly sold 87
and they were alienated from 161
and they were astounded when 53
and they were available only 84
and they were carefully kept 118
and they were celebrating their 64
and they were certainly among 53
and they were certainly less 248
and they were certainly more 600
and they were certainly much 238
and they were certainly used 97
and they were certainly very 317
and they were certainly well 100
and they were certainly worth 73
and they were collected from 59
and they were concerned only 86
and they were concerned over 43
and they were conducted from 55
and they were conducted into 79
and they were consigned over 64
and they were continued during 49
and they were continued from 40
and they were converted into 251
and they were delighted when 454
and they were delivered from 99
and they were delivered into 53
and they were delivered over 200
and they were delivered unto 101
and they were dependent upon 222
and they were descended from 124
and they were destroyed from 721
and they were different from 649
and they were dismissed from 181
and they were dispersed among 71
and they were dispersed into 128
and they were doubtless many 78
and they were especially fond 86
and they were evidently much 184
and they were evidently very 140
and they were exceedingly kind 44
and they were exceedingly well 54
and they were exhausted from 76
and they were extremely angry 58
and they were extremely fond 62
and they were extremely glad 41
and they were extremely good 67
and they were extremely poor 43
and they were extremely well 154
and they were forbidden from 126
and they were generally able 45
and they were generally held 81
and they were generally kept 56
and they were generally left 40
and they were generally less 151
and they were generally made 62
and they were generally more 410
and they were generally much 120
and they were generally paid 47
and they were generally ready 87
and they were generally used 51
and they were generally very 124
and they were generally well 445
and they were genuinely fond 44
and they were gladdened during 48
and they were gradually losing 41
and they were horrified when 67
and they were impressed when 47
and they were indicated more 109
and they were indignant when 43
and they were insistent upon 51
and they were liberated from 97
and they were naturally more 41
and they were naturally much 109
and they were naturally very 93
and they were organized into 228
and they were overjoyed when 73
and they were perfectly ready 43
and they were perfectly tame 42
and they were perfectly well 145
and they were precisely those 52
and they were precluded from 67
and they were presently lost 45
and they were preserved from 70
and they were prevailed upon 68
and they were prevented from 794
and they were prominent among 51
and they were protected from 344
and they were reasonably well 118
and they were recruited from 99
and they were scattered along 134
and they were scattered among 115
and they were scattered from 91
and they were scattered over 752
and they were separated from 870
and they were separated into 83
and they were separated only 42
and they were sheltered from 65
and they were sometimes able 63
and they were sometimes even 78
and they were sometimes left 44
and they were sometimes made 155
and they were sometimes such 40
and they were sometimes used 100
and they were sometimes very 241
and they were somewhere else 73
and they were supported from 47
and they were surprised when 426
and they were suspended from 114
and they were uncertain what 91
and they were virtually cash 67
and they will altogether form 59
and they will appreciate your 174
and they will certainly come 81
and they will certainly find 89
and they will certainly have 464
and they will certainly help 46
and they will certainly join 65
and they will certainly learn 42
and they will certainly lose 67
and they will certainly make 90
and they will certainly need 71
and they will certainly take 62
and they will certainly want 68
and they will determine what 44
and they will doubtless find 40
and they will doubtless have 41
and they will doubtless make 57
and they will generally leave 64
and they will gradually lose 53
and they will naturally seek 54
and they will perchance tell 41
and they will presently find 72
and they will sometimes take 52
and they will sympathize less 44
and this also regulates their 83
and this great expedition must 44
and this leads naturally into 50
and this more especially when 290
and this must certainly have 238
and this rich commercial city 76
and this soon developed into 179
and this very afternoon your 90
and this very hypocrisy made 95
and this will certainly have 127
and this will certainly help 63
and this will especially hold 84
and this will influence their 138
and this will translate into 109
and this young gentleman here 44
and thus find perpetual peace 68
and thus form themselves into 84
and thus free ourselves from 197
and thus free themselves from 407
and thus have broadened their 63
and thus hiding themselves from 43
and thus laid themselves open 74
and thus lend themselves more 109
and thus lend themselves well 80
and thus less dependent upon 41
and thus make themselves more 67
and thus more dependent upon 41
and thus save ourselves from 110
and thus save themselves from 352
and thus save themselves much 114
and thus their interests were 79
and thus very different from 344
and thus weaning themselves from 74
and thus were committed acts 41
and thus were dependent upon 47
and thus were prevented from 155
and thus were protected from 79
and thus were separated from 49
and tom made everybody swear 91
and too many diversions take 46
and too much alienated from 49
and too much dependent upon 53
and too true expression used 104
and two fair fountains rose 52
and two more companies were 41
and two more regiments were 50
and two other americans were 89
and two other clergymen were 40
and two other companies were 89
and two other daughters were 59
and two other disciples were 158
and two other employees were 86
and two other englishmen were 45
and two other gentlemen came 85
and two other gentlemen from 101
and two other gentlemen were 231
and two other ministers from 51
and two other ministers were 127
and two other passengers were 85
and two other phenomena make 41
and two other physicians were 63
and two other policemen were 40
and two other prisoners were 126
and two other regiments were 60
and two other relatives were 41
and two other witnesses were 44
and two were sheltered from 88
and two young daughters were 102
and use their influence over 69
and use their resources more 72
and was also prevented from 54
and was also sometimes used 44
and was even prevailed upon 45
and was less dependent upon 65
and was made dependent upon 57
and was more prevalent among 47
and was most confident there 42
and was most effective when 103
and was most indignant when 68
and was most surprised when 114
and was much chagrined when 85
and was much comforted when 71
and was much commented upon 218
and was much delighted when 63
and was much disgusted when 111
and was much displeased when 50
and was much disturbed when 59
and was much gratified when 106
and was much impressed when 45
and was much mortified when 54
and was much respected there 54
and was much surprised when 1513
and was nearing completion when 50
and was only abandoned when 101
and was only convinced when 66
and was only dissolved when 50
and was only dissuaded from 362
and was only dissuaded when 58
and was only preserved from 80
and was only prevailed upon 219
and was only prevented from 3990
and was only protected from 51
and was only satisfied when 134
and was only separated from 447
and was only seventeen when 87
and was only seventeen years 63
and was soon afterward made 122
and was soon afterward sent 61
and was soon converted into 110
and was soon dismissed from 87
and was soon separated from 136
and was told different ways 50
and was very different from 966
and was very efficient during 77
and was very impatient till 68
and was very impressed when 41
and was very indignant over 48
and was very indignant when 131
and was very surprised when 484
and was very uncertain what 102
and was well protected from 76
and was well respected among 57
and was well satisfied when 44
and was well separated from 74
and who also possessed those 76
and who from childhood have 45
and who gave generally their 46
and who gave themselves such 40
and who have abandoned their 70
and who have announced their 52
and who have benefited from 134
and who have committed their 49
and who have completed their 215
and who have continued their 56
and who have dedicated their 77
and who have developed some 137
and who have developed their 103
and who have exercised their 60
and who have exhausted other 141
and who have exhausted their 90
and who have expressed their 164
and who have fortified their 53
and who have generally been 48
and who have graduated from 123
and who have indicated their 44
and who have preserved their 85
and who have previously been 74
and who have purchased only 78
and who have recovered from 45
and who have refrained from 45
and who have repeatedly been 66
and who have sometimes been 82
and who have themselves been 143
and who knew perfectly well 158
and who know perfectly well 51
and who most ruthlessly tread 102
and who must certainly have 65
and who must certainly know 41
and who their ancestors were 53
and who threw themselves into 46
and who took excellent care 53
and who were certainly very 83
and who were dependent upon 187
and who were descended from 124
and who were organized into 55
and who were prevented from 101
