ad in new york magazine 73
as if she were immersed 74
as if she were immortal 269
as if she were impelled 43
as if she were inclined 114
as if she were indicating 62
as if she were innocent 89
as if she were inspecting 244
as if she were inspired 135
as if she were insulted 76
as if she were involved 98
as if she were inwardly 44
as if she were levitating 43
as if she were lifeless 55
as if she were meditating 172
as if she were memorizing 267
as if she were mentally 375
as if she were mistress 220
as if she were mortally 47
as if she were navigating 45
as if she were negotiating 41
as if she were oblivious 110
as if she were occupied 64
as if she were offended 169
as if she were overcome 194
as if she were overcoming 65
as if she were overhearing 50
as if she were performing 826
as if she were practicing 207
as if she were pregnant 449
as if she were prepared 470
as if she were presenting 216
as if she were pretending 168
as if she were protecting 380
as if she were protesting 47
as if she were questioning 123
as if she were recalled 110
as if she were recounting 119
as if she were recovering 217
as if she were reflecting 86
as if she were regretting 43
as if she were relieved 229
as if she were reminded 54
as if she were repressing 135
as if she were resigned 69
as if she were resolved 191
as if she were responding 192
as if she were restless 52
as if she were restored 50
as if she were retarded 52
as if she were scarcely 87
as if she were scattering 247
as if she were scratching 41
as if she were secretly 153
as if she were sensible 44
as if she were seriously 126
as if she were sexually 50
as if she were silently 176
as if she were slightly 310
as if she were somebody 299
as if she were somewhat 155
as if she were startled 97
as if she were straddling 106
as if she were stranded 63
as if she were stretching 108
as if she were stricken 96
as if she were struggling 1134
as if she were submitting 54
as if she were suddenly 1821
as if she were suggesting 126
as if she were supporting 84
as if she were supposed 95
as if she were swallowing 375
as if she were terribly 144
as if she were testifying 54
as if she were threatened 69
as if she were tortured 48
as if she were troubled 144
as if she were undergoing 145
as if she were undressing 92
as if she were unwrapping 62
as if she were whispering 394
as if she were withdrawing 52
as if she were withholding 47
as if she were witnessing 363
as if that were adequate 49
as if that were indecent 68
as if that were possible 1603
as if that were relevant 44
as if that were supposed 46
as if they also believed 88
as if they came directly 239
as if they came straight 690
as if they felt entirely 50
as if they half expected 270
as if they have accepted 59
as if they have achieved 91
as if they have actually 121
as if they have occurred 55
as if they have received 211
as if they have returned 48
as if they have suddenly 109
as if they have suffered 62
as if they just happened 182
as if they meant business 1005
as if they meant mischief 93
as if they only designed 54
as if they were abandoning 78
as if they were abnormal 74
as if they were absolute 1169
as if they were absolved 44
as if they were absorbed 156
as if they were abstract 320
as if they were academic 52
as if they were accepted 98
as if they were accounts 61
as if they were accurate 170
as if they were acquired 207
as if they were acrobats 68
as if they were actively 170
as if they were actually 8015
as if they were actuated 266
as if they were addicted 92
as if they were additive 49
as if they were addressing 687
as if they were adequate 134
as if they were adjacent 116
as if they were adjuncts 44
as if they were admitted 143
as if they were advanced 40
as if they were affected 169
as if they were africans 50
as if they were agitated 70
as if they were ambitious 62
as if they were amenable 95
as if they were american 516
as if they were analytic 44
as if they were anchored 190
as if they were animated 1276
as if they were announcing 156
as if they were antigens 46
as if they were antiques 45
as if they were anywhere 48
as if they were apostles 100
as if they were applauding 73
as if they were articles 257
as if they were artistic 74
as if they were assaulting 69
as if they were assembling 58
as if they were assigned 65
as if they were attached 2241
as if they were attacked 85
as if they were attempting 624
as if they were attempts 107
as if they were auditioning 128
as if they were authentic 223
as if they were awakened 40
as if they were axiomatic 74
as if they were backward 47
as if they were balanced 73
as if they were balloons 106
as if they were baptized 51
as if they were bargaining 109
as if they were baseball 223
as if they were bastards 61
as if they were beautiful 243
as if they were benumbed 65
as if they were besieged 119
as if they were biblical 48
as if they were biscuits 74
as if they were boarders 111
as if they were bodiless 58
as if they were boneless 44
as if they were borrowed 220
as if they were boulders 53
as if they were bouquets 43
as if they were branches 234
as if they were brighter 49
as if they were burglars 50
as if they were business 507
as if they were cabbages 77
as if they were captains 47
as if they were captives 168
as if they were captured 84
as if they were cardinal 190
as if they were careless 51
as if they were carriers 118
as if they were catholics 52
as if they were causally 52
as if they were celestial 89
as if they were cemented 53
as if they were centaurs 47
as if they were challenging 239
as if they were champions 42
as if they were chapters 111
as if they were chattels 964
as if they were chemical 124
as if they were chessmen 368
as if they were chickens 422
as if they were childish 84
as if they were children 7221
as if they were chiseled 128
as if they were christian 216
as if they were circular 74
as if they were citizens 894
as if they were civilians 51
as if they were coherent 81
as if they were collecting 151
as if they were colonies 155
as if they were combined 97
as if they were commands 225
as if they were commenting 40
as if they were committing 229
as if they were commonly 111
as if they were complete 1125
as if they were completing 59
as if they were composed 1766
as if they were compound 118
as if they were computer 150
as if they were comrades 115
as if they were concepts 85
as if they were concrete 560
as if they were conducting 617
as if they were conferring 226
as if they were confessing 51
as if they were confetti 89
as if they were confined 236
as if they were conforming 50
as if they were confused 155
as if they were connecting 48
as if they were conquering 70
as if they were conscious 1205
as if they were conspiring 177
as if they were constant 235
as if they were consulting 126
as if they were consumed 80
as if they were consumer 89
as if they were contending 220
as if they were contents 84
as if they were contesting 69
as if they were contingent 62
as if they were continuing 250
as if they were contrary 56
as if they were converging 46
as if they were conversing 319
as if they were convicts 146
as if they were corporeal 90
as if they were costless 40
as if they were costumes 114
as if they were counters 137
as if they were counties 41
as if they were creatures 719
as if they were criminal 340
as if they were crippled 294
as if they were critical 47
as if they were crumbled 48
as if they were crutches 46
as if they were culprits 53
as if they were cultural 106
as if they were currency 220
as if they were curtains 53
as if they were dangerous 680
as if they were decisions 123
as if they were decisive 42
as if they were declared 275
as if they were definite 187
as if they were delicate 221
as if they were delicious 64
as if they were delivering 142
as if they were demented 205
as if they were demigods 85
as if they were deprived 202
as if they were descending 219
as if they were describing 581
as if they were deserted 87
as if they were designed 1919
as if they were desirous 366
as if they were destined 768
as if they were detached 314
as if they were developing 82
as if they were dictated 195
as if they were directed 699
as if they were directly 1138
as if they were disabled 155
as if they were discrete 2015
as if they were discussing 2309
as if they were disloyal 47
as if they were displaying 54
as if they were disposed 204
as if they were dissolving 98
as if they were distinct 2116
as if they were divinely 372
as if they were divisions 104
as if they were divorced 114
as if they were domestic 512
as if they were dominant 43
as if they were doubtful 250
as if they were dramatic 87
as if they were dwellers 1075
as if they were earnestly 48
as if they were economic 141
as if they were educated 58
as if they were effected 73
as if they were egyptians 72
as if they were eighteen 140
as if they were electric 82
as if they were elements 429
as if they were embedded 197
as if they were embodied 500
as if they were emperors 47
as if they were employed 729
as if they were enclosed 291
as if they were endeavoring 162
as if they were engineers 58
as if they were enormous 95
as if they were enslaved 41
as if they were entangled 50
as if they were entirely 2272
as if they were entities 594
as if they were entitled 618
as if they were episodes 50
as if they were equipped 79
as if they were essential 423
as if they were europeans 176
as if they were everyday 262
as if they were evidence 263
as if they were examples 172
as if they were excluded 125
as if they were executed 448
as if they were exempted 48
as if they were exercising 122
as if they were exhibiting 110
as if they were exhibits 281
as if they were existent 50
as if they were expected 513
as if they were expenses 184
as if they were explaining 112
as if they were explicit 46
as if they were exported 49
as if they were expressing 280
as if they were extended 101
as if they were external 881
as if they were extracts 49
as if they were fabulous 223
as if they were famished 176
as if they were fashioned 177
as if they were fastened 217
as if they were feminine 43
as if they were ferocious 48
as if they were fettered 93
as if they were fictional 100
as if they were figments 46
as if they were financial 65
as if they were finished 216
as if they were followed 109
as if they were football 96
as if they were formally 143
as if they were fourteen 81
as if they were fractions 49
as if they were freehold 50
as if they were friendly 121
as if they were frighted 85
as if they were fritters 48
as if they were fulfilling 126
as if they were functioning 75
as if they were functions 215
as if they were furiously 58
as if they were generals 105
as if they were gigantic 109
as if they were gossamer 103
as if they were governed 522
as if they were grateful 89
as if they were grenades 45
as if they were grounded 93
as if they were grownups 40
as if they were guardians 85
as if they were habitual 56
as if they were hardened 72
as if they were harmless 271
as if they were helpless 396
as if they were heretics 216
as if they were historic 62
as if they were hopeless 52
as if they were hospital 52
as if they were hundreds 77
as if they were ignorant 586
as if they were imbedded 59
as if they were immature 67
as if they were immediate 139
as if they were immersed 157
as if they were immortal 760
as if they were impelled 202
as if they were imported 219
as if they were inclined 141
as if they were included 667
as if they were incurred 171
as if they were infected 764
as if they were inferiors 102
as if they were infested 40
as if they were infidels 97
as if they were infinite 213
as if they were inflated 52
as if they were informed 75
as if they were inherent 191
as if they were initially 51
as if they were initiated 47
as if they were injected 59
as if they were injuries 51
as if they were innocent 431
as if they were inserted 855
as if they were inspecting 125
as if they were inspired 539
as if they were instinct 207
as if they were integers 200
as if they were integral 200
as if they were intended 2846
as if they were interest 153
as if they were internal 152
as if they were interval 395
as if they were intimate 254
as if they were invaders 108
as if they were invalids 71
as if they were invariant 45
as if they were invented 164
as if they were invested 152
as if they were involved 1311
as if they were inwardly 43
as if they were irishmen 47
as if they were isolated 2948
as if they were japanese 254
as if they were journeying 46
as if they were languages 60
as if they were lawfully 106
as if they were liberating 43
as if they were licensed 50
as if they were lifeless 190
as if they were linguistic 61
as if they were literary 220
as if they were luminous 58
as if they were lunatics 133
as if they were machines 1670
as if they were magnetic 54
as if they were managers 86
as if they were marginal 52
as if they were marooned 54
as if they were materials 41
as if they were maximizing 387
as if they were meaningless 115
as if they were medicine 70
as if they were medieval 96
as if they were meditating 175
as if they were memories 130
as if they were memorizing 54
as if they were mentally 414
as if they were mentioned 126
as if they were merchant 83
as if they were messages 146
as if they were military 334
as if they were mindless 69
as if they were miniature 356
as if they were miracles 149
as if they were monsters 200
as if they were multiple 70
as if they were mutually 2710
as if they were nationals 130
as if they were navigating 48
as if they were negative 95
as if they were negotiating 128
as if they were neurotic 44
as if they were ninepins 64
as if they were noblemen 104
as if they were nobodies 42
as if they were nonhuman 91
as if they were nonsense 42
as if they were normally 141
as if they were numbered 78
as if they were oblivious 232
as if they were observed 224
as if they were obsessed 85
as if they were obsolete 49
as if they were obtained 305
as if they were obviously 75
as if they were occupied 146
as if they were offended 103
as if they were officers 217
as if they were officials 59
as if they were operated 109
as if they were opposite 324
as if they were oracular 42
as if they were ordained 88
as if they were ordinary 2924
as if they were original 846
as if they were otherwise 80
as if they were outcasts 78
as if they were outdoors 118
as if they were outlined 57
as if they were overcome 126
as if they were overheard 50
as if they were packages 59
as if they were palpable 133
as if they were parallel 333
as if they were partially 131
as if they were partners 1050
as if they were patients 218
as if they were patterns 55
as if they were payments 90
as if they were perceiving 53
as if they were percepts 71
as if they were perennial 53
as if they were performing 1757
as if they were personal 1342
as if they were phantoms 92
as if they were physical 1060
as if they were pictorial 163
as if they were pictures 507
as if they were pilgrims 54
as if they were platonic 150
as if they were plundering 91
as if they were poisoned 143
as if they were polished 271
as if they were positive 596
as if they were possible 146
as if they were potential 211
as if they were powdered 179
as if they were powerful 98
as if they were practicing 211
as if they were pregnant 187
as if they were prepared 1491
as if they were presenting 251
as if they were presents 69
as if they were pretending 145
as if they were problems 418
as if they were proceeding 207
as if they were proceeds 50
as if they were produced 1030
as if they were products 484
as if they were profound 89
as if they were programs 50
as if they were projecting 45
as if they were prompted 52
as if they were properly 235
as if they were property 2271
as if they were prophecy 166
as if they were prophets 98
as if they were protecting 429
as if they were protesting 69
as if they were provided 197
as if they were publicly 52
as if they were punished 80
as if they were purchasing 94
as if they were quarreling 103
as if they were questioning 65
as if they were questions 369
as if they were radishes 41
as if they were randomly 155
as if they were realistic 57
as if they were realities 1131
as if they were received 359
as if they were recently 327
as if they were recorded 359
as if they were recovering 73
as if they were recruits 56
as if they were reflecting 221
as if they were refugees 98
as if they were regarded 104
as if they were regulars 59
as if they were rejected 47
as if they were relations 221
as if they were relative 87
as if they were relevant 121
as if they were relieved 160
as if they were religious 305
as if they were remnants 56
as if they were rendered 110
as if they were repelled 84
as if they were replaced 92
as if they were reptiles 88
as if they were repudiating 43
as if they were requests 63
as if they were required 170
as if they were reserved 87
as if they were resident 222
as if they were resigned 41
as if they were resolved 664
as if they were responding 318
as if they were restored 51
as if they were retained 231
as if they were retarded 129
as if they were righteous 372
as if they were romances 51
as if they were sausages 55
as if they were scarcely 174
as if they were scattering 49
as if they were scholars 71
as if they were scorched 106
as if they were scrambling 69
as if they were scratching 54
as if they were scripted 47
as if they were sculpted 91
as if they were secretly 219
as if they were securely 53
as if they were segments 62
as if they were selected 95
as if they were sensible 247
as if they were sentient 276
as if they were separate 6774
as if they were separating 69
as if they were seriously 114
as if they were serpents 69
as if they were servants 530
as if they were severely 51
as if they were sexually 78
as if they were shackled 59
as if they were shameful 87
as if they were shrouded 61
as if they were silently 120
as if they were silvered 241
as if they were situated 560
as if they were slightly 254
as if they were snatches 63
as if they were soldiers 765
as if they were soliciting 45
as if they were solitary 86
as if they were solutions 76
as if they were somebody 334
as if they were somewhat 475
as if they were soulless 45
as if they were spaniards 86
as if they were specially 290
as if they were specific 145
as if they were speeches 57
as if they were squeezed 79
as if they were staggering 43
as if they were standard 252
as if they were startled 140
as if they were stationed 48
as if they were statutes 101
as if they were stitched 129
as if they were straight 722
as if they were strained 41
as if they were stranded 72
as if they were strangers 3235
as if they were strapped 54
as if they were stretching 112
as if they were stricken 120
as if they were strictly 246
as if they were struggling 508
as if they were stubborn 44
as if they were students 259
as if they were subhuman 95
as if they were subjects 705
as if they were submitting 74
as if they were suddenly 870
as if they were suitable 66
as if they were summoned 68
as if they were supermen 51
as if they were supplied 67
as if they were supporting 257
as if they were supposed 251
as if they were surgical 42
as if they were suspects 78
as if they were swallowing 93
as if they were symbolic 40
as if they were symptoms 136
as if they were synonyms 1341
as if they were talented 41
as if they were terribly 222
as if they were theatrical 160
as if they were therefore 71
as if they were thousands 84
as if they were threatened 123
as if they were timeless 219
as if they were toddlers 53
as if they were tourists 206
as if they were traitors 180
as if they were traversing 141
as if they were treasured 43
as if they were treasures 272
as if they were trinkets 47
as if they were triumphs 46
as if they were trophies 228
as if they were troubled 143
as if they were trustees 225
as if they were ultimate 269
as if they were underfed 64
as if they were undergoing 330
as if they were unlinked 40
as if they were unsigned 95
as if they were unwanted 60
as if they were valuable 268
as if they were vampires 62
as if they were variables 229
as if they were variations 75
as if they were venomous 50
as if they were verified 57
as if they were vertical 103
as if they were veterans 67
as if they were victorian 41
as if they were violently 76
as if they were virtuous 58
as if they were visitors 251
as if they were weighted 341
as if they were whispering 441
as if they were withdrawing 40
as if they were witnessing 638
as if they were worshiping 65
as if they were worthless 358
as if they will continue 191
as if things were actually 53
as if things were otherwise 42
as if this were actually 118
as if this were entirely 66
as if this were evidence 42
as if this were possible 506
as if war were imminent 114
as if with some internal 66
as if with some surprise 71
as if with their machines 50
as if you felt yourself 59
as if you half believed 59
as if you have achieved 43
as if you have actually 61
as if you have received 48
as if you have suddenly 82
as if you have traveled 48
as if you meant business 90
as if you took laudanum 49
as if you were actually 1816
as if you were addressing 343
as if you were announcing 46
as if you were attempting 114
as if you were burnishing 60
as if you were careless 57
as if you were children 79
as if you were collecting 72
as if you were committing 65
as if you were conducting 186
as if you were conferring 87
as if you were confessing 79
as if you were connecting 64
as if you were conscious 80
as if you were continuing 43
as if you were conversing 130
as if you were delivering 131
as if you were describing 299
as if you were destined 63
as if you were developing 56
as if you were directly 212
as if you were discussing 150
as if you were doubtful 43
as if you were employed 48
as if you were entirely 111
as if you were explaining 446
as if you were expressing 56
as if you were helpless 52
as if you were ignorant 207
as if you were immortal 64
as if you were innocent 69
as if you were inspired 42
as if you were installing 111
as if you were involved 84
as if you were meditating 97
as if you were offended 53
as if you were performing 320
as if you were practicing 102
as if you were pregnant 52
as if you were prepared 74
as if you were presenting 138
as if you were protecting 77
as if you were purchasing 66
as if you were required 62
as if you were resolved 50
as if you were responding 50
as if you were sensible 47
as if you were sharpening 43
as if you were somebody 258
as if you were sometime 117
as if you were strangers 83
as if you were stretching 106
as if you were submitting 54
as if you were suddenly 189
as if you were supporting 65
as if you were supposed 84
as if you were swallowing 55
as if you were troubled 41
as if you were whispering 46
as if you were witnessing 71
as if you were worshiping 40
as if you were yourself 175
as in all great capitals 56
as in all other advanced 70
as in all other american 149
as in all other articles 99
as in all other attempts 113
as in all other branches 4602
as in all other business 494
as in all other chapters 70
as in all other christian 150
as in all other churches 284
as in all other colonies 113
as in all other concerns 101
as in all other contexts 62
as in all other counties 92
as in all other creatures 185
as in all other criminal 199
as in all other cultures 107
as in all other despotic 40
as in all other developing 40
as in all other economic 139
as in all other elections 44
as in all other elements 52
as in all other endeavors 170
as in all other examples 210
as in all other external 52
as in all other families 47
as in all other financial 43
as in all other functions 77
as in all other languages 332
as in all other machines 93
as in all other military 45
as in all other occasions 115
as in all other ordinary 151
as in all other passages 64
as in all other patients 47
as in all other physical 73
as in all other policies 51
as in all other positions 45
as in all other problems 139
as in all other products 96
as in all other projects 55
as in all other property 48
as in all other pursuits 314
as in all other quarters 80
as in all other questions 667
as in all other relations 389
as in all other religions 258
as in all other religious 134
as in all other respects 7323
as in all other sciences 1054
as in all other services 68
as in all other subjects 1136
as in all other surgical 65
as in all other tropical 50
as in all south american 57
as in all such questions 46
as in all their relations 61
as in all these examples 61
as in all warm climates 80
as in any case whatever 109
as in any living organism 107
as in any other academic 56
as in any other activity 410
as in any other affection 44
as in any other american 125
as in any other approach 68
as in any other business 4073
as in any other category 47
as in any other chemical 103
as in any other christian 59
as in any other clinical 77
as in any other condition 193
as in any other contract 343
as in any other criminal 204
as in any other cultural 55
as in any other developing 92
as in any other direction 427
as in any other district 145
as in any other economic 240
as in any other engineering 50
as in any other exercise 101
as in any other hospital 58
as in any other industry 1489
as in any other instance 258
as in any other literary 73
as in any other locality 101
as in any other movement 58
as in any other operation 157
as in any other ordinary 49
as in any other organism 73
as in any other personal 61
as in any other physical 87
as in any other proceeding 70
as in any other property 49
as in any other province 484
as in any other religious 105
as in any other situation 819
as in any other specialty 40
as in any other surgical 125
as in any other treatment 101
as in any other tropical 41
as in his best interest 49
as in his last struggle 82
as in his most vigorous 45
as in his other dominions 60
as in his other epistles 59
as in its best interest 42
as in its most profound 52
as in one case observed 149
as in one case reported 100
as in our other colonies 45
as in our other examples 130
as in that just mentioned 68
as in that last mentioned 67
as in them lies prepared 49
as in this last instance 134
as in this part provided 160
as in this very instance 66
as in this very republic 43
as in this very sentence 72
as is any other business 58
as is any other contract 51
as is any other incident 50
as is far more commonly 42
as is far more probable 709
as is not only possible 85
as is not very uncommon 83
as is now left possible 59
as is now more commonly 126
as it did from ignorant 44
as it did most recently 49
as it did when washington 51
as it does from external 46
as it does from variations 44
as it does other surgical 104
as it does their equality 196
as it does upon accurate 40
as it does when injected 42
as it goes into operation 69
as it had also occurred 60
as it had been absorbed 66
as it had been accepted 454
as it had been achieved 163
as it had been acquired 331
as it had been actually 97
as it had been admitted 103
as it had been advanced 87
as it had been affected 79
as it had been affirmed 46
as it had been approved 302
as it had been asserted 324
as it had been assigned 132
as it had been attacked 84
as it had been attended 172
as it had been beautiful 62
as it had been believed 141
as it had been bequeathed 53
