abacus and the slide rule 43
allows you to easily view 161
allows you to easily work 76
allows you to enjoy life 60
allows you to enjoy your 194
allows you to enter code 48
allows you to enter data 520
allows you to enter into 182
allows you to enter more 171
allows you to enter only 147
allows you to enter text 447
allows you to enter these 81
allows you to enter your 601
allows you to focus more 245
allows you to focus your 639
allows you to frame your 127
allows you to gauge your 98
allows you to group your 146
allows you to guide your 42
allows you to input data 86
allows you to input your 101
allows you to judge your 100
allows you to limit your 295
allows you to lower your 78
allows you to match your 77
allows you to offer your 49
allows you to order your 58
allows you to paint over 110
allows you to place more 107
allows you to place text 214
allows you to place your 366
allows you to print only 201
allows you to print text 45
allows you to print your 276
allows you to raise your 102
allows you to refer back 64
allows you to relax your 76
allows you to repeat your 47
allows you to reuse code 58
allows you to reuse your 59
allows you to scale your 70
allows you to search more 125
allows you to search only 108
allows you to search your 151
allows you to shape your 57
allows you to share data 108
allows you to share your 554
allows you to shift your 103
allows you to spend less 123
allows you to spend more 471
allows you to spend time 163
allows you to spend your 143
allows you to split your 82
allows you to spread your 154
allows you to stand back 67
allows you to start from 51
allows you to start over 120
allows you to start your 180
allows you to state your 139
allows you to steer clear 47
allows you to store data 207
allows you to store more 264
allows you to store text 73
allows you to store your 341
allows you to trace your 44
allows you to track down 88
allows you to track your 310
allows you to train your 62
allows you to watch your 104
allows you to write code 395
allows you to write data 313
allows you to write down 121
allows you to write java 115
allows you to write more 256
allows you to write some 60
allows you to write text 68
allows you to write very 47
allows you to write your 455
alluding for the first time 66
alluring that it might ruin 123
almost all in urban areas 42
almost all my adult life 122
almost all my spare time 87
almost all my writing time 44
almost all of which also 61
almost all of which came 370
almost all of which come 107
almost all of which date 158
almost all of which dealt 47
almost all of which fall 57
almost all of which fell 56
almost all of which flow 44
almost all of which have 2946
almost all of which lies 61
almost all of which must 140
almost all of which seem 86
almost all of which show 54
almost all of which took 55
almost all of which used 63
almost all of which went 333
almost all of which were 6570
almost all of which will 300
almost all of whose work 89
almost all on board were 75
almost all the adult male 63
almost all the blood from 63
almost all the boats were 43
almost all the books were 101
almost all the boxes were 102
almost all the cases have 49
almost all the cases there 121
almost all the cases were 91
almost all the cells were 60
almost all the cries were 135
almost all the first half 41
almost all the girls were 68
almost all the human beings 51
almost all the human race 140
almost all the items were 40
almost all the latin poets 41
almost all the light from 77
almost all the lower part 68
almost all the major areas 62
almost all the money from 43
almost all the others have 141
almost all the others were 398
almost all the parts were 127
almost all the penal laws 46
almost all the people from 62
almost all the people have 64
almost all the people here 76
almost all the people live 51
almost all the people living 66
almost all the people there 65
almost all the people were 390
almost all the people whom 99
almost all the plays void 165
almost all the really great 50
almost all the rooms were 114
almost all the rural areas 64
almost all the ships were 85
almost all the shops were 91
almost all the small ones 191
almost all the staff were 63
almost all the swiss were 43
almost all the terms used 43
almost all the thanes north 50
almost all the towns were 110
almost all the trade from 61
almost all the trees have 44
almost all the trees were 61
almost all the urban areas 48
almost all the water from 108
almost all the water used 47
almost all the women were 255
almost all the words used 61
almost all the works were 42
almost all the world over 541
almost for the first time 29323
almost got the upper hand 75
almost had to close down 40
almost had to laugh when 46
almost hear the grass grow 62
almost hear the tough wood 41
almost hid the green turf 43
almost hid the house from 43
almost one in every five 300
almost one in every four 213
almost one in every three 269
almost one of every five 429
almost one of every four 411
almost one of every three 483
almost out of place among 74
almost out of place here 49
almost out of sight among 100
almost out of sight down 96
almost out of sight from 142
almost out of sight into 142
almost out of sight over 85
almost out of sight when 387
almost out of whole cloth 124
almost out the front door 127
almost say he could feel 59
almost say in every wood 66
almost see the grass grow 48
almost see the light bulb 120
almost see the smoke coming 61
almost two of every five 98
almost two of every three 302
almost with the first breath 61
already dead or still living 48
already for the first time 49
already got my hands full 73
already got the upper hand 173
already had an offer from 147
already had my hands full 108
already had the front door 85
already had the upper hand 232
already old in olden days 45
already out of sight down 68
already out of sight when 137
already out of style when 92
already out the front door 191
already put the phone down 153
already read the first part 49
already read the first three 42
already set in motion during 54
already set in motion some 43
already six or seven years 76
already that he would have 46
already with the royal army 49
already won the upper hand 44
always and by every means 43
always and in every case 1407
always and in every part 51
always ate my lunch very 45
always cut me short there 53
always did at times like 77
always due to blood loss 51
always easy to apply these 64
always easy to guess what 77
always easy to judge what 67
always easy to judge when 44
always easy to track down 219
always end up feeling like 87
always end up looking like 85
always for the first time 919
always get the upper hand 489
always goes the extra mile 273
always going on about their 40
always going on about what 135
always going on about your 64
always going the extra mile 139
always got on quite well 57
always got the upper hand 330
always had an abiding faith 72
always had an easier time 156
always had an upper hand 48
always had in looking back 45
always had my hands full 90
always had the feeling there 189
always had the feeling when 80
always had the final word 531
always had the first word 49
always had the house full 83
always had the right word 124
always had the upper hand 2749
always had to fight hard 188
always had to fight your 43
always had to raise anew 95
always had to start from 66
always had to watch what 81
always had to watch your 53
always has the final word 489
always has the first move 73
always has the right word 306
always has the upper hand 1345
always has to start from 51
always has to stoop down 54
always how to place their 44
always lay the blame upon 65
always one in which there 58
always out of order when 74
always out of place when 52
always saw the amusing side 44
always saw the funny side 156
always saw the shade leave 63
always see the funny side 269
always see the glass half 99
always see the train leading 72
always see the worst side 54
always set it apart from 56
always that he could have 53
always that he knows what 101
always that in every case 59
always try to guess what 49
always use an extra hand 165
always use an extra pair 164
always use the exact same 52
always use the legal name 50
always use the right hand 59
always use the right tool 48
always with my right hand 71
always with my whole heart 40
always with the right foot 48
always with the right hand 101
always with the right side 62
amazed that he could even 58
amazed that he could ever 46
amazed that he could feel 42
amazed that he could find 52
amazed that he could have 497
amazed that he could make 49
amazed that he could speak 59
amazed that he could think 100
amazed that he would even 66
amazed that he would have 89
amazed that it could have 84
amazed that it could last 94
amazed that the human race 50
amazed that we could have 55
ambled out the front door 51
ambush near the front gate 45
amends for the small slip 84
amends for the usual sums 42
amends for the wrongs done 64
amnesia for the period during 52
amount and the exact date 43
amount and the price tend 81
amount and the right kind 121
amount can be taken from 71
amount for the adult male 83
amount for the first five 105
amount for the first half 45
amount for the first month 58
amount for the first three 126
amount for the first time 255
amount for the period from 123
amount may be based upon 89
amount may be spread over 41
amount may be taken from 68
amount may be taken into 69
amount than he would have 335
amount than it would have 121
amount that he could have 67
amount that he could lose 43
amount that he might have 63
amount that he would have 534
amount that is still owed 49
amount that is taken from 52
amount that is taken into 44
amount that it could hold 43
amount that it would cost 357
amount that it would have 477
amount that it would take 86
amount that the buyer must 56
amount that we would have 90
amused for the first time 132
anchor for the evening news 49
anchor for the first time 525
angelic being in human form 53
angrier than he could ever 43
angrier with me about emil 42
angrily for the first time 73
angrily that he would have 62
anguish for the first time 48
anguish that he never drew 82
animal all the world over 111
animal and of every clean 541
animal and of every kind 72
animal and of human life 70
animal and the human body 65
animal and the human mind 266
animal and the human soul 44
animal and the plant must 67
animal and the plant only 75
animal for the first time 604
animal that it would have 142
animal was no longer able 100
animal with the bushy tail 43
animal with the human form 64
ankles and the lower part 40
ankles for the first time 40
ankles may be right well 54
annals for the first time 57
annoying than the steams from 84
annoying them at every step 99
annual sum of about nine 120
annual sum of money from 78
annual sum or yearly rent 531
another age he might have 343
another age he would have 291
another age it would have 50
another all the world over 184
another and at every halt 73
another and in which there 73
another and it would have 42
another and the human race 591
another and the people over 41
another and to change their 81
another and to enter into 66
another and to human beings 68
another and to share their 103
another area in which many 114
another area in which more 127
another area in which most 46
another area in which much 125
another area in which some 127
another area in which there 634
another area of human life 51
another area of social life 44
another can by right take 743
another can no longer have 470
another day he might have 111
another day he would have 178
another day it might have 44
another day it would have 216
another day the angels came 45
another day the whole host 59
another day we might have 53
another earth to stand upon 216
another era he would have 48
another for no reason other 65
another for the first time 6364
another for the light side 59
another for the whole span 43
another for the working days 41
another get the upper hand 53
another idea of white from 113
another man he would have 219
another man in every inch 47
another man in every three 89
another man it might have 205
another man it would have 125
another man to write some 50
another may be taken from 67
another may be thrown into 44
another may by right take 743
another not to enter into 63
another one to claim your 41
another pin be stuck here 48
another saw it given when 144
another set of doors into 79
another set of human beings 145
another set of people from 48
another set of steps leading 65
another set of vices when 88
another set of women were 44
another sip of water from 56
another six or eight years 124
another six or seven days 151
another six or seven feet 42
another six or seven years 696
another six to eight years 121
another six to seven years 64
another sum of money from 55
another than the later high 40
another that he might have 92
another that he would have 72
another that is still more 108
another that it holds good 43
another that it would have 76
another that it would take 40
another that the ships were 82
another that the world knew 68
another that we might more 43
another use to which these 48
another way he could have 64
another way in which data 41
another way in which love 102
another way in which many 86
another way in which more 47
another way in which self 107
another way in which some 402
another way in which such 468
another way in which their 121
another way in which there 81
another way in which these 614
another way in which those 53
another way in which time 53
another way in which truth 139
another way in which what 44
another way in which young 53
another way in which your 130
another way it could have 62
another way of breaking down 160
another way of cutting down 111
another way of getting back 99
another way of getting food 44
another way of getting into 99
another way of getting more 125
another way of getting over 40
another way of getting there 127
another way of getting what 61
another way of getting your 79
another way of keeping their 45
another way of keeping your 56
another way of killing time 73
another way of looking into 55
another way of looking upon 51
another way of putting what 249
another way of setting forth 43
another way of showing what 101
another way of showing your 45
another way of stating what 528
another way of thinking from 89
another way of viewing life 41
another way of viewing these 111
another way the right will 331
another way to build your 49
another way to change your 55
another way to solve your 48
another way to spend time 40
another way we could have 78
another with the right hand 56
another year he would have 270
another year it would have 123
another year we shall have 80
another year we would have 45
answer all the calls made 40
answer can be based only 48
answer can be drawn from 466
answer can be found from 133
answer can be found more 47
answer can be found only 1324
answer can be found there 43
answer can be found when 96
answer can be given even 57
answer can be given from 181
answer can be given here 259
answer can be given only 1800
answer can be given save 122
answer can be given very 60
answer can be given when 79
answer can be taken hold 62
answer for the deeds done 1288
answer for the fault done 173
answer for the final truth 71
answer for the first part 116
answer for the first time 404
answer for the whole ship 45
answer key to check your 283
answer may at first seem 57
answer may be drawn from 110
answer may be found from 55
answer may be found when 41
answer may be given from 106
answer may be given here 41
answer than he would have 48
answer that an equal vote 60
answer that he cared nothing 59
answer that he could give 211
answer that he could have 292
answer that he could make 132
answer that he could only 42
answer that he knows nothing 45
answer that he might find 151
answer that he might have 258
answer that he would come 230
answer that he would give 242
answer that he would have 437
answer that he would like 40
answer that he would make 86
answer that he would meet 167
answer that he would take 117
answer that he would wait 121
answer that it comes from 99
answer that it never gave 52
answer that it would have 300
answer that it would take 42
answer that the chief worth 126
answer that we could give 46
answer that we never make 40
answer that we would have 124
answer this we shall have 78
answer with the first word 152
answer you by quoting what 94
anxious for the first time 155
anxious not to enter into 58
anxious not to spoil their 40
anxious not to waste their 59
anxious not to waste time 136
anxious poet by quoting very 95
anxious than he would have 45
anxious that he might have 100
anxious that he shall have 44
anxious that the moral life 49
anxious that we would show 55
anyone and do anything else 42
anyone can be found these 40
anyone can do until some 89
anyone for the first time 223
anyone that he might have 76
appealing for the first time 70
appealing than it might have 41
appeals can be taken from 91
appeals for the first time 104
appeals may be taken from 779
appeals may be taken only 185
appeals may by local rule 175
appeals was the rather grim 61
appeals with the lines from 46
appearing for the first time 20981
appears and the nails turn 193
appears but the staring rock 42
appears for the final time 42
appears for the first time 85025
appears for the fourth time 161
appears near the right edge 113
appears near the upper left 50
appears that he could have 105
appears that he might have 215
appears that he would have 421
appears that he would like 42
appears that in every case 125
appears that in human beings 42
appears that in later years 71
appears that it could have 80
appears that it might have 133
appears that it would have 528
appears that it would take 64
appears that the above were 47
appears that the amino acid 161
appears that the change from 114
appears that the change will 59
appears that the child will 64
appears that the court will 298
appears that the enemy have 45
appears that the enemy were 41
appears that the first book 41
appears that the first five 46
appears that the first four 75
appears that the first part 119
appears that the first step 234
appears that the first three 168
appears that the first time 269
appears that the gains from 42
appears that the goods have 66
appears that the goods were 126
appears that the grand jury 65
appears that the growth rate 137
appears that the house will 51
appears that the human body 87
appears that the human mind 113
appears that the human race 78
appears that the lower part 77
appears that the major part 121
appears that the maxim laid 91
appears that the method used 61
appears that the monks were 40
appears that the negro race 75
appears that the party making 47
appears that the people have 92
appears that the people were 233
appears that the period from 45
appears that the price paid 53
appears that the royal youth 69
appears that the shift from 66
appears that the ships were 59
appears that the shore also 113
appears that the state will 40
appears that the terms were 58
appears that the total cost 393
appears that the trade union 43
appears that the trend will 56
appears that the upper part 142
appears that the walls were 62
appears that the whole body 58
appears that the whole cost 41
appears that the women were 66
appears that the world bank 65
appears that the world will 57
appears that we could have 66
appears that we might have 58
appears that we shall have 243
appears that we shall soon 53
appears that we still have 94
appears that we would have 56
appears then to arise from 41
apples for the first time 60
apples lie in piles like 162
applying for an entry visa 42
applying for the first time 1527
applying them to daily life 75
archer was the stamp upon 60
arches are of equal width 46
arches for the first time 40
arches for the upper range 42
argued for the first time 1169
argued ill of hasty love 82
argued out the point from 79
argued that as human beings 41
argued that he could have 276
argued that he could make 42
argued that he could only 88
argued that he might have 175
argued that he would have 553
argued that he would need 56
argued that he would only 53
argued that if human beings 43
argued that if people were 127
argued that if wages were 40
argued that if women were 279
argued that in cases like 56
argued that in cases such 56
argued that in either case 48
argued that in every case 77
argued that in rural areas 43
argued that it arose from 51
argued that it comes from 44
argued that it could also 66
argued that it could have 246
argued that it could make 40
argued that it could only 305
argued that it could take 61
argued that it makes more 205
argued that it might have 304
argued that it might well 41
argued that it takes time 45
argued that it would also 116
argued that it would cost 244
argued that it would give 201
argued that it would harm 42
argued that it would have 2251
argued that it would help 248
argued that it would make 523
argued that it would need 43
argued that it would only 306
argued that it would save 77
argued that it would take 638
argued that it would tend 56
argued that it would work 40
argued that the action must 44
argued that the arabs were 83
