near made 86 near body 645
not most 65 not part 51
not same 123 not term 56
not wrong 104 not have 64
not have 125 not having 53
not have 108 not main 43
not will 86 not must 62
not will 113 not such 40
not best 41 not case 45
not city 46 not cost 49
not data 72 not fact 45
not jury 43 not laws 44
not loss 41 not means 65
not mere 103 not more 116
not null 136 not only 104
not other 67 not same 323
not soul 49 not test 49
not theory 49 not time 123
not trial 154 not true 78
not have 290 not must 69
not aims 183 not best 107
not case 47 not code 46
not core 42 not data 95
not duty 69 not fact 1131
not faith 53 not goal 132
not good 89 not great 43
not ideal 109 not ideas 53
not laws 1378 not main 186
not meaning 101 not more 191
not name 166 not need 170
not other 680 not plan 63
not prior 56 not rest 85
not role 56 not rule 722
not same 115 not term 42
not text 86 not theory 241
not time 152 not true 52
not truth 83 not view 469
not well 137 not will 83
not word 156 not work 146
not mood 42 not other 103
not data 57 not time 80
not have 90 not were 55
not these 269 not other 51
not their 68 not these 842
not those 110 not these 76
not meaning 133 not wife 75
not have 41 not having 93
not such 88 not their 78
not best 87 not have 283
not these 56 not gave 50
not owed 64 not such 54
not made 41 not went 41
not will 107 not time 79
not acts 44 not best 189
not body 43 not case 173
not cost 85 not fact 196
not great 63 not loss 44
not main 47 not mere 136
not more 199 not most 138
not name 44 not only 90
not other 77 not same 194
not sway 119 not term 43
not time 480 not tree 67
not truth 68 not very 241
not word 71 not work 91
not have 44 not have 652
not need 55 not were 241
not game 40 not good 64
not having 147 not mere 55
not part 174 not such 306
not their 71 not true 41
not their 114 not much 94
not such 45 not same 59
not have 327 not ideal 57
not part 49 not saving 123
not your 70 not best 164
not most 65 not only 50
not have 106 not such 60
not have 44 not same 136
not these 63 not these 46
not fact 102 not time 117
not least 77 not full 57
not next 80 not rest 49
not such 102 not their 87
not case 84 not next 419
not rest 65 not same 322
not work 87 not their 76
not these 76 not other 57
not like 52 not these 75
not come 77 not leave 86
not stay 92 not their 60
not come 76 not give 43
not leave 56 not stay 112
not stop 40 not take 61
not their 152 not your 40
not your 44 not come 71
not stay 121 not take 55
not other 47 not same 48
not their 74 not other 40
not once 84 not their 216
not your 81 not these 73
not these 157 not these 58
not wise 55 not felt 56
not felt 110 not make 56
not such 124 not length 68
not what 40 not their 77
not loving 53 not cold 51
not good 44 not heavy 71
not high 154 not kind 134
not mass 42 not poor 67
not same 170 not sole 49
not task 128 not type 59
not very 94 not goal 48
not same 53 not same 90
not most 47 not years 268
not same 45 not once 51
not means 132 not their 56
not sake 74 not those 43
not least 106 not their 75
not when 71 not boss 52
not fact 118 not main 41
not need 90 not other 67
not theory 46 not trial 64
not view 185 not once 551
not least 41 not face 89
not coming 180 not fall 111
not rise 127 not knew 119
not these 45 not fine 67
not these 105 not those 162
not like 90 not tears 113
not make 79 not ever 176
not ever 52 not last 84
not have 72 not hand 46
not least 79 not body 49
not duty 51 not good 87
not help 162 not laws 171
not least 44 not means 106
not need 1332 not open 44
not other 195 not word 104
not work 40 not have 45
not know 49 not have 46
not learn 55 not same 42
not their 239 not once 209
not same 52 not army 49
not code 63 not dole 45
not free 51 not full 119
not next 76 not other 53
not post 279 not sake 46
not same 234 not such 80
not same 95 not yoke 89
not once 42 not lack 265
not poor 114 not their 478
not these 74 not good 50
not sake 134 not same 183
not hook 85 not mark 1487
not date 148 not line 305
not luck 60 not mind 94
not reach 174 not step 71
not their 55 not tune 48
not your 115 not rest 64
not rest 83 not least 52
not kind 48 not task 323
not work 97 not much 109
not kind 64 not means 102
not most 204 not same 121
not cell 81 not health 47
not life 322 not main 92
not theory 55 not well 148
not work 68 not have 68
not mark 113 not name 42
not same 109 not word 43
not have 92 not know 42
not made 43 not what 70
not will 254 not same 345
not much 84 not gift 157
not good 98 not means 72
not same 2128 not time 396
not have 68 not able 122
not sure 78 not able 66
not same 65 not truth 83
not some 60 not same 50
not same 205 not their 95
not these 70 not those 54
not least 64 not hour 131
not least 396 not soon 156
not call 73 not come 341
not give 77 not have 134
not know 79 not leave 79
not live 79 not look 186
not make 92 not move 44
not react 77 not show 93
not speak 97 not stay 45
not take 264 not turn 60
not early 165 not soon 300
not call 173 not come 514
not fall 59 not give 159
not have 181 not kiss 61
not know 96 not last 87
not leave 117 not live 100
not look 141 not make 252
not move 68 not react 99
not show 195 not speak 105
not stay 83 not take 263
not talk 47 not turn 106
not want 49 not will 418
not will 500 not many 69
not debt 109 not full 52
not poor 116 not same 108
not work 70 not will 62
not early 100 not soon 122
not come 105 not have 49
not send 47 not take 61
not move 49 not turn 44
not soon 96 not find 130
not soon 176 not come 57
not same 81 not when 78
not case 44 not same 45
not work 48 not same 57
not dark 48 not same 124
not dint 113 not ruin 46
not many 41 not same 78
not have 103 not much 224
not much 168 not much 194
not make 43 not much 136
not much 110 not take 66
not much 46 not rest 51
not good 53 not once 318
not least 41 not last 107
not sake 70 not making 83
not tell 48 not bringing 82
not same 63 not these 58
not these 199 not those 46
not name 67 not such 67
not name 373 not such 383
not name 298 not their 66
not anglo 187 not body 144
not hero 49 not male 99
not other 150 not poor 129
not rest 54 not role 88
not ruling 43 not same 66
not term 302 not word 53
not name 69 not held 63
not time 51 not most 247
not part 42 not same 74
not word 40 not have 85
not many 44 not fact 64
not come 54 not trial 105
not some 52 not years 227
not these 102 not those 75
not data 52 not lack 284
not their 107 not sake 161
not same 87 not years 44
not their 59 not their 67
not crew 81 not other 360
not rest 70 not last 58
not same 45 not sake 121
not their 40 not will 43
not ever 150 not felt 58
not knew 106 not made 51
not took 63 not will 95
not must 76 not will 188
not bird 50 not body 50
not book 49 not case 46
not data 50 not drug 72
not firm 57 not goal 50
not item 53 not loss 45
not other 97 not rate 54
not same 114 not site 46
not term 48 not test 113
not time 93 not word 51
not work 85 not have 213
not were 46 not aids 127
not same 79 not their 69
not were 50 not same 86
not eyes 150 not hearing 52
not eyes 365 not food 193
not good 60 not jews 59
not life 58 not mass 140
not mere 67 not most 41
not poor 225 not sake 47
not same 263 not sole 49
not very 95 not young 78
not book 81 not term 97
not work 64 not young 44
not body 69 not data 58
not main 45 not other 712
not rest 223 not same 133
not soil 62 not type 43
not user 312 not much 314
not much 190 not much 732
not such 123 not much 620
not much 241 not much 176
not much 221 not much 211
not know 168 not learn 47
not once 155 not sake 88
not nothing 54 not same 262
not case 80 not drug 97
not other 49 not part 59
not making 46 not years 315
not sale 117 not will 42
not meaning 41 not more 42
not same 41 not have 111
not their 55 not these 42
not like 80 not line 113
not years 43 not these 82
not sake 85 not name 213
not your 59 not name 63
not their 68 not their 46
not fact 74 not other 40
not name 42 not sake 82
not other 44 not sons 41
not miss 47 not work 72
not make 182 not other 72
not union 124 not their 62
not term 106 not word 94
not past 123 not vast 78
not rest 40 not these 347
not least 56 not free 67
not other 187 not same 69
not laws 140 not most 43
not rising 48 not same 61
not word 62 not sell 61
not other 157 not same 135
not need 69 not past 159
not other 49 not same 78
not time 64 not work 42
not least 65 not last 50
not some 82 not bold 59
not sake 49 not part 56
not hope 125 not know 62
not obey 125 not these 105
not iron 127 not axis 396
not edge 72 not line 90
not other 126 not these 101
not those 81 not like 132
not cast 47 not time 113
not these 70 not ever 41
not made 48 not will 44
not case 68 not fact 52
not line 68 not loss 43
not only 83 not same 215
not ship 57 not time 103
not very 322 not show 78
not have 192 not were 75
not having 57 not such 435
not their 165 not have 52
not same 71 not other 97
not rest 41 not give 47
not have 78 not hold 41
not keep 42 not leave 61
not make 314 not move 45
not rise 110 not speak 63
not take 150 not come 105
not have 80 not leave 62
not make 70 not speak 84
not take 79 not talk 47
not work 47 not come 352
not give 118 not have 87
not join 66 not leave 186
not look 46 not love 53
not make 56 not move 61
not stay 264 not take 223
not come 442 not give 302
not hate 51 not join 100
not keep 74 not leave 364
not make 115 not move 57
not part 73 not sell 53
not stay 410 not stop 64
not take 468 not talk 41
not tell 88 not think 54
not form 90 not burn 266
not come 248 not give 144
not join 66 not keep 50
not leave 139 not make 59
not move 42 not part 48
not stay 128 not take 183
not come 668 not give 103
not join 91 not leave 68
not stay 250 not take 159
not those 47 not once 77
not time 140 not fact 44
not best 48 not only 98
not have 74 not must 80
not must 45 not data 57
not high 85 not lack 582
not poor 77 not some 59
not their 166 not time 162
not army 74 not least 149
not even 50 not here 187
not many 84 not army 202
not ayah 66 not baby 84
not bank 130 not best 114
not body 218 not bulk 48
not case 78 not city 55
not data 43 not firm 202
not full 40 not girl 45
not good 51 not great 130
not hand 235 not heart 62
not holy 45 not home 88
not ideal 239 not jews 58
not living 46 not main 49
not many 77 not mass 133
not mind 1007 not moon 42
not more 166 not most 671
not other 341 not poor 413
not pope 44 not rest 54
not said 56 not same 898
not self 52 not single 57
not soul 285 not three 226
not time 652 not true 41
not union 53 not user 203
not vast 100 not very 66
not will 125 not wind 56
not work 48 not young 290
not even 58 not ever 106
not here 145 not have 69
not find 153 not give 54
not know 82 not make 52
not tell 49 not lack 99
not least 100 not some 41
not knew 49 not will 210
not some 120 not such 42
not these 65 not will 107
not great 82 not many 182
not much 121 not best 61
not body 76 not city 58
not copy 47 not gods 44
not great 167 not late 43
not line 48 not lord 95
not mind 42 not more 94
not most 109 not next 77
not other 94 not poor 47
not same 1106 not soul 132
not very 230 not weary 98
not word 86 not have 462
not will 70 not least 70
not work 136 not data 540
not help 83 not means 67
not more 135 not other 354
not same 73 not single 125
not type 44 not give 79
not true 122 not meaning 86
not true 87 not till 55
not back 46 not done 62
not know 122 not there 40
not good 54 not much 92
not same 182 not into 73
not risk 52 not from 44
not truth 52 not draw 47
not same 41 not time 58
not these 68 not give 66
not hold 56 not other 49
not open 101 not when 133
not bold 85 not early 402
not great 166 not many 154
not much 540 not open 47
not anger 62 not blow 130
not bold 62 not call 65
not cold 340 not coming 265
not deep 54 not depth 174
not exam 95 not fact 405
not full 213 not fury 70
not girl 45 not great 275
not hard 157 not heavy 62
not high 127 not huge 104
not jolt 81 not kind 418
not lack 51 not last 54
not life 184 not look 194
not loss 124 not many 103
not mass 54 not more 215
not move 62 not news 285
not next 410 not other 79
not pain 149 not role 108
not rush 117 not sake 47
not same 80 not size 120
not sort 88 not step 59
not tall 48 not task 302
not test 167 not time 117
not tone 51 not trip 46
not truth 111 not turn 47
not type 78 not vast 63
not very 271 not wave 65
not wild 49 not work 240
not cope 45 not meet 40
not cope 49 not means 50
not same 93 not take 80
not talk 49 not seed 67
not ever 277 not felt 79
not gave 56 not knew 68
not made 75 not meant 93
not went 66 not will 1275
not such 67 not these 62
not ever 100 not will 1218
not great 45 not many 72
not much 42 not beard 41
not best 42 not book 86
not duke 49 not full 60
not gold 123 not great 110
not jews 123 not life 86
not mere 56 not moon 66
not more 257 not most 118
not name 63 not other 104
not pope 79 not same 407
not size 42 not soil 55
not time 69 not word 47
not young 85 not have 134
not will 75 not sake 89
not once 216 not good 130
not those 126 not sake 76
not nothing 82 not same 173
not much 89 not same 72
not more 304 not tell 84
not will 84 not will 52
not term 51 not other 175
not rule 432 not some 64
not such 252 not their 163
not these 479 not those 79
not will 57 not most 84
not other 205 not said 60
not some 121 not such 200
not their 380 not these 694
not those 328 not your 50
not case 149 not other 69
not best 106 not kind 42
not means 636 not most 52
not same 328 not wish 43
not same 55 not sins 93
not same 50 not these 62
not worm 72 not will 115
not these 43 not once 46
not land 47 not their 60
not these 89 not those 42
not your 96 not from 56
not these 52 not much 199
not much 57 not best 80
not same 537 not fact 380
not same 47 not ever 389
not made 74 not took 66
not went 40 not same 51
not much 105 not much 162
not same 799 not hand 1889
not true 57 not said 292
not their 190 not these 120
not those 67 not what 179
not your 48 not good 64
not other 116 not rest 73
not time 175 not their 709
not these 549 not those 411
not what 155 not your 108
not else 111 not more 91
not much 141 not life 496
not have 51 not well 71
not have 45 not came 365
not felt 69 not knew 65
not came 641 not ends 74
not felt 238 not went 317
not when 777 not rest 125
not cook 54 not find 227
not form 72 not make 298
not move 64 not open 78
not play 133 not pray 43
not speak 109 not stop 88
not take 47 not talk 63
not turn 97 not walk 47
not work 97 not came 168
not made 55 not used 54
not were 96 not able 131
not name 44 not their 48
not those 59 not even 46
not ever 2894 not gave 81
not made 210 not once 92
not said 464 not told 117
not took 95 not used 173
not went 64 not your 67
not ever 233 not beast 54
not great 56 not last 61
not lord 63 not mind 42
not name 48 not same 52
not word 89 not also 41
not even 88 not ever 1618
not have 591 not said 93
not were 598 not well 79
not their 40 not next 92
not well 143 not three 40
not word 70 not coming 67
not what 134 not when 47
not hell 65 not other 188
not were 119 not when 85
not went 45 not were 154
not well 40 not your 42
not less 187 not more 52
not their 81 not other 72
not sake 116 not time 67
not fact 66 not case 40
not least 61 not cell 41
not early 80 not full 101
not main 109 not making 61
not mere 51 not more 82
not next 75 not other 194
not rest 46 not safe 69
not said 77 not sake 57
not sale 101 not same 46
not taking 405 not task 106
not test 54 not time 225
not truth 55 not type 197
not uses 97 not work 184
not have 49 not have 46
not other 42 not same 56
not these 101 not those 199
not well 87 not those 47
not other 140 not fair 72
not great 41 not poor 41
not rich 94 not young 69
not same 49 not your 71
not some 91 not bank 54
not book 5547 not other 48
not rest 65 not same 41
not their 44 not what 41
not only 87 not have 71
not these 45 not from 61
not fact 45 not tell 53
not line 373 not same 124
not other 161 not jews 55
not some 57 not type 57
not their 44 not same 60
not sake 50 not from 55
not once 48 not turn 57
not faith 45 not want 46
not speak 114 not come 45
not live 43 not deny 55
not will 115 not best 54
not mere 43 not only 331
not other 70 not same 58
not three 91 not word 43
not work 68 not give 147
not have 396 not live 42
not make 53 not must 104
not need 149 not stop 239
not take 133 not throw 82
not turn 100 not were 46
not will 69 not their 61
not best 194 not case 89
not data 81 not high 362
not home 95 not kind 135
not main 45 not making 239
not mass 116 not more 415
not most 176 not open 40
not other 215 not post 313
not role 89 not same 142
not seed 82 not soil 47
not task 268 not test 49
not time 96 not type 225
not very 89 not work 385
not young 128 not means 135
not same 75 not their 52
not will 40 not will 63
not much 119 not much 44
not find 245 not learn 101
not much 88 not much 110
not find 274 not learn 215
not find 115 not learn 72
not much 93 not much 50
not find 342 not know 622
not learn 2383 not least 60
not early 114 not early 270
not late 102 not many 170
not more 42 not soon 291
not time 86 not last 47
not least 859 not some 101
not such 114 not early 94
not also 510 not came 296
not died 101 not drew 75
not fell 203 not felt 559
not gave 251 not grew 64
not held 112 not kept 70
not knew 83 not left 205
not lost 149 not made 616
not only 44 not paid 40
not said 124 not says 88
not sees 91 not soon 349
not took 497 not used 136
not uses 69 not went 174
not will 102 not dealing 53
not early 132 not india 71
not july 71 not june 104
not late 63 not less 89
not many 1269 not more 43
not most 1160 not other 77
not some 1065 not south 42
not such 1339 not their 572
not these 1280 not those 270
not time 171 not view 193
not also 458 not came 185
not fell 46 not gave 91
not leads 40 not made 75
not soon 106 not took 880
not will 110 not clear 129
not great 79 not more 197
not other 95 not single 692
not such 149 not late 43
not july 53 not such 59
not great 75 not many 6021
not much 2316 not young 58
not anglo 194 not anti 390
not arab 204 not areas 107
not army 359 not arts 78
not asian 86 not baby 105
not bank 240 not best 1422
not bill 152 not birth 106
not body 496 not book 1233
not boys 188 not bulk 545
not bush 73 not call 129
not care 51 not case 224
not cell 167 not city 1126
not club 46 not code 51
not core 87 not cost 388
not cult 98 not data 318
not date 45 not deep 53
not drop 41 not drug 158
not duke 319 not early 1572
not evil 43 not eyes 79
not face 44 not fact 154
not fall 81 not farm 50
not fate 68 not film 265
not fine 87 not firm 260
not fish 62 not five 275
not flow 67 not food 201
not form 194 not four 405
not free 55 not full 140
not game 55 not girl 83
not goal 58 not gold 45
not good 239 not great 1612
not half 104 not hard 88
not health 292 not heart 91
not heavy 57 not hero 86
not high 793 not holy 66
not home 172 not hope 67
not ideal 352 not ideas 188
not jews 405 not jury 181
not kind 111 not lack 105
not lady 48 not land 302
not last 417 not late 176
not laws 188 not leading 406
not least 74 not left 195
not length 59 not less 277
not life 255 not line 231
not link 56 not list 182
not living 48 not lord 69
not loss 135 not main 1809
not male 280 not many 190
not mass 414 not meaning 279
not means 133 not media 217
not mere 108 not mind 202
not mode 51 not mood 50
not more 2664 not most 9042
not move 64 not much 76
not name 493 not navy 87
not nazi 98 not need 245
not news 413 not next 584
not north 358 not only 1901
not other 406 not over 48
not pace 70 not part 159
not past 242 not peace 87
not plan 187 not play 224
not poems 52 not poets 83
not poor 332 not pope 142
not post 464 not range 230
not rank 152 not rate 1331
not ratio 199 not reading 53
not rest 130 not rich 83
not rise 150 not rising 161
not risk 92 not road 113
not role 469 not rule 207
not ruling 172 not sale 50
not same 2537 not self 354
not ship 64 not sign 41
not single 224 not site 68
not size 281 not skin 90
not soil 50 not sole 110
not sons 80 not sort 49
not soul 58 not south 582
not task 255 not term 1632
not test 271 not text 184
not theme 246 not theory 478
not third 483 not threat 80
not three 1124 not tide 47
not time 425 not tone 98
not town 197 not trial 75
not true 163 not truth 76
not turn 83 not type 408
not union 626 not unit 86
not ussr 82 not vast 712
not very 1186 not view 167
not vote 54 not wage 113
not wave 156 not wealth 88
not well 152 not west 368
not wife 70 not wild 55
not word 1247 not work 763
not years 137 not young 1431
not youth 104 not date 156
not many 267 not some 121
not also 208 not come 45
not fail 74 not feel 142
not find 4267 not have 2503
not know 270 not lack 71
not learn 48 not look 45
not meet 103 not must 63
not need 54 not tend 148
not think 51 not were 301
not will 53 not find 1933
not learn 183 not note 68
not were 51 not poor 53
not line 55 not risk 72
not less 296 not teach 42
not other 56 not heart 62
not those 90 not risk 79
not soul 145 not loss 117
not same 43 not their 60
not these 90 not those 48
not your 52 not their 42
not next 53 not next 51
not same 63 not their 47
not their 58 not much 47
not care 51 not same 48
not time 159 not tooth 42
not come 50 not fact 42
not some 131 not most 51
not seen 47 not many 306
not much 106 not least 166
not aged 59 not baby 119
not bank 44 not best 94
not body 95 not boys 51
not city 83 not cost 116
not crew 43 not data 47
not early 85 not full 51
not girl 43 not great 49
not high 109 not host 44
not last 63 not leading 92
not line 85 not main 46
not male 130 not media 72
not more 329 not most 408
not only 51 not other 93
not pain 68 not poor 72
not same 929 not sick 53
not skin 41 not sons 76
not term 101 not time 148
not tube 44 not union 46
not user 78 not very 164
not wife 140 not young 274
not find 187 not high 49
not same 87 not early 92
not least 319 not some 144
not also 283 not came 79
not died 46 not drew 50
not felt 51 not held 43
not knew 98 not made 113
not meant 69 not took 80
not used 42 not went 57
not will 864 not many 136
not some 368 not such 86
not their 69 not these 164
not those 40 not time 69
not will 574 not best 126
not book 87 not case 126
not early 115 not fact 69
not form 59 not great 319
not high 105 not jews 52
not last 52 not loss 49
not main 73 not mere 44
not more 222 not most 227
not name 311 not next 168
not other 114 not pope 40
not rate 45 not same 684
not term 121 not three 154
not time 74 not true 76
not very 326 not word 289
not work 68 not young 144
not have 193 not will 174
not will 70 not soil 58
not once 46 not their 51
not push 47 not task 66
not task 45 now most 65
now much 109 now least 157
now more 52 now bulk 107
now vast 42 now other 70
now young 103 now more 87
now union 63 now army 44
now firm 77 now other 45
now least 94 now main 111
now most 61 now only 77
now same 44 now have 47
now were 85 now name 153
now term 122 now word 92
now young 74 now make 69
now have 53 now have 66
now least 129 now owed 54
now most 40 now best 81
now main 84 now most 131
now only 374 now time 403
now were 101 now will 63
now will 44 now only 45
now same 43 now time 44
now making 47 now term 54
now past 124 now time 48
now most 64 now will 48
now these 41 now turn 164
now these 2584 now case 49
now find 85 now make 46
now these 91 now have 240
now more 76 now their 81
now turn 111 now more 58
now these 43 now ours 45
now ways 135 now must 62
now will 110 now much 167
now peace 45 now these 457
now these 59 now much 67
now have 103 now time 48
now same 48 now main 88
now date 242 now some 52
now most 187 now their 41
now many 41 now least 80
now those 45 now those 64
now book 57 now join 112
now aids 125 now same 79
now fury 63 now great 124
now were 42 now able 45
now past 143 now hulk 129
now date 58 now most 59
now means 106 now those 425
now last 57 now love 150
now will 117 now have 57
now dread 54 now help 93
now third 53 now great 103
now last 48 now most 88
now next 134 now third 43
now will 49 now good 98
now young 47 now well 46
now much 43 now part 64
now means 85 now term 51
now loss 45 now their 68
now much 52 now same 64
now much 51 now give 50
now make 196 now open 79
now pass 102 now take 93
now tell 44 now treat 53
now turn 95 now wait 92
now poets 150 now find 47
now make 51 now more 48
now four 75 now time 58
now same 53 now least 50
now prior 60 now give 70
now give 45 now lose 67
now most 46 now full 76
now open 41 now date 255
now date 323 now date 4826
now same 46 now pain 139
now least 44 now word 50
now loss 218 now same 96
now your 43 now mind 98
now life 58 now third 73
