eagerness become listless 58
economic crisis unfolded 97
economic crisis unleashed 101
economic crisis worsened 2208
economic damage incurred 45
economic damage suffered 231
economic damage threshold 270
economic dangers inherent 113
economic dangers involved 53
economic debate concerning 47
economic demand analysis 64
economic double standard 276
economic duress doctrine 114
economic duress employed 63
economic effect involves 78
economic effect obtained 125
economic effect produced 66
economic effect requires 56
economic effort involved 52
economic effort required 112
economic entity composed 44
economic entity comprising 69
economic entity separate 67
economic events affected 49
economic events occurred 109
economic factor explaining 54
economic factor explains 53
economic factor involved 471
economic factor operates 63
economic factor underlying 73
economic fiction confuses 57
economic forces actually 40
economic forces affected 100
economic forces combined 216
economic forces compelling 44
economic forces continue 164
economic forces dictated 64
economic forces directly 47
economic forces dominate 59
economic forces dominating 43
economic forces embodied 60
economic forces entirely 62
economic forces external 104
economic forces generating 76
economic forces inherent 147
economic forces interact 178
economic forces involved 595
economic forces motivating 45
economic forces operated 122
economic forces prevailing 79
economic forces produced 112
economic forces propelling 123
economic forces provided 44
economic forces required 66
economic forces requires 140
economic forces resulted 60
economic forces supporting 79
economic forces underlie 61
economic forces underlying 692
economic forces unleashed 529
economic future depended 310
economic future remained 75
economic gender equality 136
economic groups affected 106
economic groups compared 50
economic groups comprising 88
economic groups continue 56
economic groups directly 51
economic groups involved 340
economic groups remained 54
economic impact analysis 2746
economic impact includes 53
economic impact involved 43
economic income includes 57
economic injury disaster 89
economic injury suffered 139
economic injury threshold 179
economic issues affected 53
economic issues concerning 539
economic issues continue 69
economic issues directly 152
economic issues dominate 151
economic issues entirely 59
economic issues included 74
economic issues increased 41
economic issues inherent 80
economic issues involved 6666
economic issues mentioned 60
economic issues occupied 86
economic issues pertaining 209
economic issues provided 73
economic issues received 64
economic issues relevant 295
economic issues remained 186
economic issues requires 75
economic issues underlying 257
economic levels attained 43
economic losses amounted 49
economic losses annually 58
economic losses directly 58
economic losses entailed 67
economic losses exceeded 57
economic losses incurred 854
economic losses involved 259
economic losses occurred 55
economic losses produced 62
economic losses resulted 53
economic losses suffered 1200
economic manner possible 196
economic market analysis 101
economic market failures 50
economic market relations 58
economic market situation 48
economic measure designed 110
economic methods employed 49
economic modeling approach 151
economic models consider 44
economic models describe 52
economic models describing 49
economic models designed 95
economic models employed 42
economic models indicate 73
economic models proposed 45
economic models requires 47
economic models underlying 62
economic motive prevails 56
economic motive underlying 104
economic nature concerning 58
economic niches occupied 42
economic ordering quantity 2282
economic output declined 124
economic output increased 130
economic output increases 159
economic output produced 113
economic output relative 48
economic patent medicine 59
economic placer deposits 59
economic planning activity 80
economic planning agencies 672
economic planning approach 142
economic planning authority 230
economic planning capacity 43
economic planning combined 63
economic planning consists 41
economic planning councils 1660
economic planning decisions 180
economic planning designed 119
economic planning directed 59
economic planning economic 43
economic planning exercise 141
economic planning followed 45
economic planning functions 207
economic planning includes 54
economic planning involved 64
economic planning involves 211
economic planning minister 129
economic planning ministry 55
economic planning officials 65
economic planning policies 258
economic planning possible 97
economic planning problems 183
economic planning programs 109
economic planning proposed 42
economic planning provided 52
economic planning provides 48
economic planning purposes 215
economic planning remained 104
economic planning required 89
economic planning requires 309
economic planning sciences 281
economic planning strategy 145
economic plight worsened 72
economic policy activity 51
economic policy actually 136
economic policy advisers 310
economic policy advisory 174
economic policy affected 101
economic policy agencies 92
economic policy analysis 2083
economic policy analysts 168
economic policy approach 413
economic policy approved 66
economic policy attempts 109
economic policy authority 81
economic policy autonomy 631
economic policy centered 108
economic policy challenge 102
economic policy combined 185
economic policy compared 58
economic policy concepts 180
economic policy concerning 286
economic policy concerns 918
economic policy conflict 53
economic policy consists 252
economic policy contains 56
economic policy continue 76
economic policy decisions 6117
economic policy declared 43
economic policy demanded 80
economic policy depended 138
economic policy deserves 67
economic policy designed 1531
economic policy dictated 167
economic policy dictates 57
economic policy differed 104
economic policy dilemmas 195
economic policy dimension 140
economic policy directed 488
economic policy direction 359
economic policy directly 147
economic policy disaster 52
economic policy disputes 92
economic policy document 292
economic policy economic 194
economic policy elements 46
economic policy embodied 119
economic policy embraced 40
economic policy emphasis 90
economic policy employed 47
economic policy enforced 40
economic policy entailed 55
economic policy entirely 66
economic policy espoused 55
economic policy failures 361
economic policy followed 1076
economic policy formation 1487
economic policy functions 248
economic policy included 192
economic policy includes 146
economic policy increased 119
economic policy increases 53
economic policy initially 44
economic policy initiated 229
economic policy inspired 78
economic policy intended 173
economic policy involved 319
economic policy involves 363
economic policy launched 98
economic policy managers 44
economic policy mentioned 72
economic policy mistakes 285
economic policy networks 83
economic policy occurred 215
economic policy officials 345
economic policy operates 123
economic policy oriented 208
economic policy orthodoxy 96
economic policy outcomes 990
economic policy outlined 213
economic policy packages 162
economic policy paradigm 507
economic policy patterns 65
economic policy planners 105
economic policy platform 80
economic policy positions 445
economic policy possible 80
economic policy practice 121
economic policy prepared 43
economic policy probably 71
economic policy problems 1287
economic policy produced 146
economic policy produces 45
economic policy programs 200
economic policy promises 48
economic policy promoted 100
economic policy proposal 92
economic policy proposed 150
economic policy provided 128
economic policy provides 160
economic policy purposes 309
economic policy questions 2007
economic policy received 76
economic policy referred 55
economic policy reflecting 43
economic policy reflects 162
economic policy relevant 42
economic policy remained 654
economic policy required 303
economic policy requires 606
economic policy response 256
economic policy resulted 213
economic policy reversal 57
economic policy situation 47
economic policy solutions 56
economic policy strategy 629
economic policy stressed 62
economic policy suffered 43
economic policy suggests 118
economic policy suitable 68
economic policy supporting 51
economic policy therefore 148
economic policy underlying 89
economic policy variables 433
economic profit approach 168
economic profit attracts 97
economic profit condition 58
economic profit potential 68
economic profit provides 46
economic public interest 58
economic public policies 75
economic public services 58
economic reality dictated 90
economic reality dictates 210
economic reality requires 62
economic reality suggests 41
economic reality underlying 134
economic reasoning suggests 164
economic reasoning underlying 180
economic reasons advanced 78
economic reasons dictated 75
economic reasons justifying 58
economic reasons mentioned 117
economic reasons polygamy 102
economic reasons referred 144
economic reasons underlie 45
economic reasons underlying 169
economic reform actually 50
economic reform advanced 53
economic reform attempts 156
economic reform campaign 64
economic reform combined 58
economic reform deepened 65
economic reform demanded 57
economic reform depended 52
economic reform designed 291
economic reform entailed 46
economic reform followed 76
economic reform included 90
economic reform increased 54
economic reform initiated 303
economic reform intended 51
economic reform involved 60
economic reform involves 84
economic reform launched 197
economic reform movement 892
economic reform occurred 65
economic reform packages 375
economic reform platform 44
economic reform policies 3499
economic reform problems 44
economic reform proceeds 134
economic reform produced 87
economic reform produces 51
economic reform programs 3024
economic reform progress 57
economic reform projects 292
economic reform proposal 62
economic reform proposed 89
economic reform provided 81
economic reform provides 75
economic reform remained 122
economic reform required 239
economic reform requires 302
economic reform resulted 85
economic reform strategy 566
economic reform suggests 73
economic relief programs 70
economic relief provided 55
economic reorder quantity 64
economic report prepared 190
economic rescue operation 59
economic result obtained 54
economic return obtained 55
economic return therefore 55
economic rights accorded 41
economic rights embodied 42
economic rights included 46
economic rights provided 101
economic rights requires 48
economic rights violations 74
economic sector includes 41
economic sector involved 66
economic sector remained 66
economic special interest 138
economic sphere remained 51
economic sphere requires 52
economic stakes involved 644
economic standing relative 121
economic status accorded 52
economic status achieved 87
economic status actually 50
economic status affected 74
economic status assigned 55
economic status attained 47
economic status category 180
economic status children 229
economic status combined 50
economic status compared 283
economic status constant 119
economic status declined 143
economic status declines 72
economic status decreased 43
economic status decreases 104
economic status depended 91
economic status differed 40
economic status dimension 149
economic status directly 57
economic status economic 43
economic status education 55
economic status families 534
economic status improved 426
economic status improves 344
economic status increased 126
economic status increases 500
economic status mentioned 44
economic status occurred 44
economic status positions 70
economic status prevents 49
economic status probably 120
economic status provided 58
economic status provides 122
economic status reflects 68
economic status relative 480
economic status remained 160
economic status reported 48
economic status requires 62
economic status resulted 44
economic status somewhat 55
economic status students 256
economic status subjects 51
economic status suggests 69
economic status threatened 43
economic status variables 593
economic strength compared 53
economic strength declined 79
economic strength depended 95
economic strength increased 101
economic strength increases 112
economic strength provided 57
economic strength relative 151
economic strength remained 46
economic strength required 62
economic strike activity 111
economic survey prepared 45
economic system accounts 42
economic system actually 336
economic system affected 117
economic system analysis 62
economic system attempts 138
economic system benefits 115
economic system centered 198
economic system combined 102
economic system combines 58
economic system compared 92
economic system composed 232
economic system comprising 133
economic system concerns 42
economic system conforms 41
economic system consisting 287
economic system consists 663
economic system containing 102
economic system contains 366
economic system continue 95
economic system controls 154
economic system demanded 115
economic system depended 262
economic system depicted 55
economic system designed 639
economic system destined 60
economic system developing 60
economic system develops 242
economic system dictates 52
economic system differed 57
economic system directed 172
economic system directly 93
economic system displays 45
economic system distinct 65
economic system economic 170
economic system embodied 43
economic system employed 65
economic system entirely 110
economic system exhibits 49
economic system expanded 88
economic system exploits 114
economic system followed 133
economic system fostered 70
economic system functioning 518
economic system functions 2143
economic system generate 40
economic system governed 187
economic system grounded 71
economic system included 85
economic system includes 266
economic system increased 85
economic system increases 302
economic system initiated 45
economic system interact 55
economic system involved 154
economic system involves 354
economic system obviously 56
economic system occurred 102
economic system operated 735
economic system operates 1620
economic system operation 57
economic system oriented 173
economic system outlined 99
economic system performs 288
economic system permitting 59
economic system persists 48
economic system possible 181
economic system premised 69
economic system presents 454
economic system prevailing 772
economic system prevails 192
economic system prevents 113
economic system probably 124
economic system produced 246
economic system produces 741
economic system promoted 66
economic system promotes 98
economic system properly 51
economic system proposed 165
economic system provided 353
economic system provides 774
economic system referred 54
economic system reflects 182
economic system relative 66
economic system remained 632
economic system required 456
economic system requires 1404
economic system responds 152
economic system resulted 186
economic system revolves 97
economic system separate 40
economic system seriously 43
economic system somewhat 42
economic system succeeds 56
economic system suffered 95
economic system suggests 67
economic system suitable 87
economic system supporting 54
economic system supports 138
economic system survived 71
economic system survives 51
economic system therefore 141
economic system threatened 89
economic system unchanged 42
economic system undergoes 67
economic system undergoing 69
economic system underlying 187
economic system whatever 73
economic target variables 47
economic theories advanced 116
economic theories concerning 225
economic theories designed 49
economic theories explaining 66
economic theories involved 108
economic theories prevailing 44
economic theories provided 52
economic theories relevant 45
economic theories underlying 194
economic thought concerning 104
economic thought consists 66
economic thought followed 43
economic thought provides 54
economic thought reflects 53
economic thought suggests 42
economic trends affected 53
economic trends continue 373
economic trends indicate 124
economic trends prevailing 43
economic upward mobility 989
economic values assigned 58
economic values attached 126
economic values embodied 46
economic values inherent 72
economic values involved 187
economic values produced 99
economic values provided 49
economic values underlying 47
economic versus accounting 193
economic versus cultural 199
economic versus military 92
economic vested interest 389
economic wisdom suggests 74
editorial boards composed 52
editorial called attention 149
editorial column entitled 130
editorial highly critical 75
editorial office received 93
editorial policy concerning 87
editorial policy decisions 45
editorial policy dictated 40
editorial policy followed 129
editorial policy remained 97
editorial square brackets 61
editorial writer declared 191
editorial writer observed 216
editorial writer remarked 106
educated abroad returned 45
educated almost entirely 357
educated amidst infinite 48
educated fellow citizens 322
educated french canadians 244
educated french officers 46
educated middle managers 135
educated muslim families 45
educated muslim scholars 44
educated native american 887
educated native christian 103
educated native ministry 281
educated native preachers 106
educated negroes dangerous 98
educated person acquires 59
educated person believes 163
educated person nowadays 93
educated person observes 271
educated person protects 326
educated person requires 43
educated police officers 786
educated public officials 115
educated public servants 590
educated soviet citizens 328
educated states involved 49
educated without softness 292
education across cultures 183
education agency officials 150
education allows children 54
education allows students 206
education almost entirely 622
education almost ultimate 53
education already achieved 51
education already acquired 63
education already attained 88
education already mentioned 204
education already obtained 49
education already provided 116
education already received 120
education already referred 79
education always involves 110
education always remained 79
education amongst children 42
education assist interest 116
education became accepted 85
education became apparent 470
education became complete 42
education became critical 43
education became dominant 72
education became entirely 47
education became essential 113
education became involved 65
education became manifest 110
education became possible 228
education became somewhat 108
education become apparent 102
education become possible 40
education before admission 108
education before attempting 89
education before commencing 52
education before completing 153
education before discussing 54
education before entrance 43
education before graduating 64
education before mentioned 49
education before proceeding 115
education before students 64
education beyond literacy 76
education beyond standard 250
education blacks received 74
education budget amounted 71
education budget increased 102
education career education 58
education center provides 82
education clearly indicate 59
education clearly reflects 48
education course designed 124
education course entitled 89
education course includes 40
education course materials 84
education course products 112
education course required 104
education covers children 43
education creates problems 56
education deemed essential 51
education deemed suitable 74
education degree programs 465
education denies military 40
education differ markedly 57
education differ somewhat 43
education engages students 42
education equips students 58
education ethical melodies 72
education formal education 95
education further education 131
education gained momentum 251
education gathers momentum 46
education greatly enhanced 44
education greatly expanded 193
education greatly improved 197
education greatly increased 182
education greatly increases 140
education higher education 1927
education itself consists 60
education levels achieved 64
education levels attained 133
education levels compared 54
education levels continue 42
education levels increased 171
education levels reported 53
education levels required 69
education liaison officers 48
education majors enrolled 113
education merely literary 89
education offers students 108
education parent education 79
education partly negative 61
education placed emphasis 40
education places emphasis 173
education policy analysis 378
education policy analysts 177
education policy concerning 40
education policy decisions 315
education policy designed 86
education policy document 202
education policy followed 42
education policy formation 333
education policy outlined 41
education policy provides 53
education policy questions 45
education policy reflects 41
education policy remained 54
education policy requires 103
education public education 123
education public relations 162
education raises economic 56
education raises problems 54
education raises questions 124
education record includes 42
education reform designed 41
education reform distorts 62
education reform movement 2701
education reform packages 48
education reform policies 272
education reform programs 276
education reform projects 467
education reform proposal 144
education reform requires 46
education reform strategy 235
education release programs 45
education remain constant 50
education remain unchanged 66
education school district 71
education school programs 72
education section examples 56
education section includes 46
education sector analysis 118
education sector expanded 48
education sector includes 48
education sector increased 73
education sector policies 113
education sector projects 68
education sector provides 70
education sector received 85
education sector receives 41
education sector strategy 100
education should acquaint 61
education should actively 71
education should actually 53
education should approach 44
education should challenge 50
education should commence 425
education should comprise 288
education should consider 625
education should continue 1343
education should disappear 41
education should discover 40
education should exercise 88
education should flourish 60
education should identify 103
education should indicate 42
education should instruct 46
education should liberate 79
education should likewise 105
education should maintain 177
education should minister 41
education should normally 73
education should preserve 104
education should probably 214
education should progress 93
education should properly 144
education should remember 63
education should resemble 42
education should seriously 45
education should strengthen 124
education should therefore 1247
education should transmit 89
education simply consists 43
education simply reflects 56
education special attention 80
education special education 526
education special interest 51
education spending declined 45
education spending increased 229
education spending increases 50
education system actually 85
education system attempts 83
education system compared 73
education system comprising 120
education system consisting 91
education system consists 404
education system continue 57
education system designed 567
education system develops 85
education system directly 56
education system education 56
education system entirely 65
education system expanded 282
education system followed 95
education system functions 171
education system improved 46
education system included 120
education system includes 316
education system increased 109
education system increases 42
education system initiated 51
education system involved 41
education system involves 83
education system occurred 66
education system operated 81
education system operates 291
education system oriented 60
education system performs 59
education system prepares 105
education system presents 78
education system prevailing 69
education system probably 43
education system produced 234
education system produces 388
education system promoted 47
education system promotes 145
education system proposed 63
education system provided 376
education system provides 680
education system received 56
education system reflects 272
education system relevant 80
education system remained 315
education system required 132
education system requires 338
education system responds 59
education system resulted 70
education system stresses 44
education system suffered 85
education system supports 127
education system therefore 99
education taught students 43
education teacher assigned 68
education teacher education 1235
education teacher provided 100
education teacher provides 204
education teacher reported 97
education teacher trainees 43
education teaches children 154
education teaches students 225
education through academic 94
education through activity 188
education through advanced 67
education through business 121
education through children 61
education through christian 87
education through colleges 92
education through computer 166
education through continuing 47
education through critical 90
education through cultural 73
education through distance 1047
education through economic 88
education through exhibits 41
education through exposure 78
education through extension 238
education through financial 122
education through geography 55
education through graduate 367
education through imitation 66
education through improved 304
education through increased 283
education through industry 101
education through informal 88
education through lectures 304
education through literacy 82
education through movement 110
education through numerous 59
education through personal 255
education through physical 306
education through practice 72
education through programs 204
education through projects 67
education through property 71
education through provision 67
education through recreation 95
education through religious 92
education through sanskrit 63
education through seminars 225
education through specific 68
education through students 63
education through vouchers 141
education toward developing 44
education training materials 49
education training programs 1049
education trains students 41
education unless otherwise 43
education varies directly 93
education versus education 69
education widely diffused 201
education without actually 88
education without addressing 69
education without adequate 218
education without attempting 41
education without attention 46
education without completing 86
education without consulting 80
education without destroying 70
education without discussing 46
education without disturbing 58
education without endangering 45
education without financial 170
education without morality 75
education without neglecting 40
education without recourse 47
education without religious 341
education without specific 100
education without specifying 41
education yields benefits 88
educator johann heinrich 557
educator should consider 207
educator should identify 49
educator should remember 85
educator should therefore 48
educator training programs 50
effected almost complete 40
effected almost entirely 836
effected before daylight 95
effected before midnight 48
effected through agencies 58
effected through chemical 164
effected through christian 43
effected through economic 50
effected through education 154
effected through exchanges 44
effected through exercise 130
effected through external 241
effected through financial 53
effected through imitation 58
effected through improved 137
effected through increased 139
effected through informal 65
effected through internal 49
effected through migration 42
effected through military 70
effected through monetary 42
effected through multiple 41
effected through numerous 48
effected through officials 109
effected through ordinary 43
effected through personal 78
effected through physical 150
effected through politics 42
effected through practice 45
effected through pressure 161
effected through purchase 60
effected through reduction 114
effected through specific 168
effected through transfer 68
effected through variations 64
effected without abandoning 51
effected without accident 415
effected without adequate 373
effected without approval 165
effected without attracting 76
effected without collision 71
effected without commerce 59
effected without commotion 46
effected without conflict 46
effected without confusion 192
effected without conscious 80
effected without consulting 175
effected without destroying 206
effected without detection 46
effected without disaster 49
effected without disorder 151
effected without disrupting 40
effected without disturbing 645
effected without endangering 214
effected without enormous 52
effected without external 80
effected without immediate 49
effected without incident 263
effected without infinite 65
effected without inflicting 86
effected without military 44
effected without obstacle 74
effected without occasioning 94
effected without physical 144
effected without pressure 124
effected without recourse 323
effected without seriously 98
effected without subjecting 62
effected without terrible 72
effector immune response 172
effector organs involved 123
efferent column includes 57
efferent fibers connecting 59
efferent fibers transmit 50
efferent immune response 54
efferent nerves involved 51
efferent neural activity 274
efferent neural impulses 283
efferent pathway consists 43
efferent special visceral 419
efferent system consists 86
efferent system examined 96
efficacy versus toxicity 183
efficacy without toxicity 48
effigies before mentioned 103
effluent ammonia nitrogen 239
effluent charge approach 352
effluent streams containing 103
egregious double standard 43
egregious rights violations 44
eighteen athenian triremes 51
eighteen caudal vertebrae 48
eighteen dorsal vertebrae 66
eighteen english counties 78
eighteen escort carriers 151
eighteen french divisions 44
eighteen german divisions 248
eighteen german tourists 43
eighteen inches aperture 115
eighteen inches distance 417
eighteen jewish families 83
eighteen leagues distance 42
eighteen militia officers 61
eighteen million american 71
eighteen million catholics 43
eighteen million children 123
eighteen million christian 43
eighteen million citizens 64
eighteen million civilians 59
eighteen million families 98
eighteen million hectares 47
eighteen million visitors 57
eighteen monthly payments 98
eighteen parish churches 140
eighteen police officers 68
eighteen pounds annually 95
eighteen states reported 45
eighteen states required 44
eighteen without parental 105
elections became possible 81
elections before proceeding 65
elections greatly increased 40
elections herein provided 298
elections manual recounts 68
elections should continue 72
elections should therefore 63
elections through campaign 83
elections through financial 73
elective aortic aneurysm 330
elective cardiac operation 144
elective county councils 669
elective county officers 531
elective county officials 204
elective course entitled 116
elective dental treatment 1052
elective parish councils 64
elective public officers 323
elective public officials 559
elective public positions 131
elective salary reduction 69
elective system prevails 136
elective system provided 46
electors chosen directly 52
electors should assemble 423
electors should exercise 77
electors should thereafter 42
electric analog computer 144
electric anchor windlass 79
electric carpet sweepers 99
electric charge acquired 64
electric charge attracts 59
electric charge carriers 474
electric charge consists 80
electric charge conveyed 45
electric charge electric 237
electric charge enclosed 157
electric charge imparted 45
electric charge increases 122
electric charge involved 84
electric charge operator 201
electric charge opposite 422
electric charge produced 437
electric charge produces 464
electric charge relative 50
electric charge remained 52
electric charge required 96
electric charge requires 113
electric charge transfer 334
electric charge undergoing 43
electric coffee grinders 369
electric dipole antennas 176
electric dipole consisting 55
electric dipole consists 477
electric dipole electric 45
electric dipole momentum 74
electric dipole operator 1242
electric dipole oriented 90
electric dipole parallel 139
electric dipole radiative 109
electric dipole scattering 163
electric dipole selection 715
electric dipole situated 81
electric drilling machines 74
electric effect increases 62
electric effect produced 144
electric energy absorbed 103
electric energy amounted 52
electric energy annually 122
electric energy capacity 78
electric energy consumed 1227
electric energy directly 223
electric energy employed 60
electric energy expended 296
electric energy generating 139
electric energy increased 169
electric energy increases 168
electric energy industry 457
electric energy obtained 127
electric energy potential 171
electric energy produced 1781
electric energy provided 79
electric energy received 57
electric energy required 829
electric energy requires 45
electric energy services 129
electric energy supplied 1061
electric energy supplies 153
electric energy transfer 99
electric energy utilized 69
electric factor analysis 83
electric fields combined 40
electric fields directed 65
electric fields directly 41
electric fields employed 49
electric fields generate 59
electric fields interact 118
electric fields involved 136
electric fields normally 40
electric fields observed 218
electric fields obtained 77
electric fields oriented 83
electric fields parallel 1187
electric fields produced 1652
electric fields produces 73
electric fields required 301
electric fields requires 58
electric forces produced 124
electric guitar produces 51
electric hybrid vehicles 311
electric inertia starters 131
electric lighting business 574
electric lighting circuits 242
electric lighting concerns 118
electric lighting contract 99
electric lighting controls 177
electric lighting fixtures 744
electric lighting increased 41
electric lighting industry 543
electric lighting possible 61
electric lighting provided 53
electric lighting purposes 554
electric lighting replaced 59
electric lighting required 47
electric lighting supplies 44
electric lights attached 72
electric lights concealed 64
electric lights flickering 46
electric lights operated 68
electric lights outlined 41
electric lights provided 88
electric lights replaced 173
electric lights suddenly 220
electric lights supplied 123
electric lights switched 50
electric lights twinkled 100
electric moment parallel 154
electric moment produced 57
electric motors attached 303
electric motors designed 70
electric motors directly 57
electric motors employed 84
electric motors increased 104
electric motors operated 159
electric motors produced 76
electric motors provided 80
electric motors replaced 152
electric motors required 75
electric motors suitable 59
electric motors supplied 191
electric muffle furnaces 96
electric office machines 47
electric output capacity 153
electric plants operated 43
electric printing machines 43
electric pulses produced 63
electric quartz crystals 82
electric rotating machines 105
electric scalar potential 3430
electric shocks produced 95
electric shocks received 75
electric shocks whenever 145
electric signal produced 98
electric smelting furnaces 612
electric source analysis 64
electric sparks produced 105
electric street railroad 302
electric street railways 5004
electric strength increases 64
electric supply authority 67
electric supply business 85
electric supply circuits 52
electric supply industry 566
electric supply services 61
electric switch operated 60
electric system consists 65
electric system operation 83
electric system provides 51
electric system requires 43
electric tension increases 44
electric vector direction 75
electric vector oriented 109
electric vector parallel 4535
electric vector potential 1516
electric vector relative 70
electric vector vertical 161
electric vector vibrates 519
electric window controls 83
electron angular momentum 1800
electron atomic orbitals 152
electron before collision 143
electron before scattering 52
electron changes direction 125
electron charge carriers 257
electron charge electron 68
electron charge transfer 2504
electron clouds interact 96
electron coupling constant 191
electron creation operator 179
electron donating capacity 142
electron emitting filament 365
electron emitting surfaces 132
electron energy analysis 596
electron energy analyzer 6628
electron energy decreases 713
electron energy increased 120
electron energy increases 3646
electron energy observed 63
electron energy obtained 58
electron energy produced 56
electron energy relative 166
electron energy required 446
electron energy spectrum 8584
electron energy surfaces 51
electron energy threshold 163
electron energy transfer 1203
electron events observed 74
electron fluxes observed 228
electron images obtained 166
electron impact broadening 398
electron impact energies 1171
electron impact ionization 31756
electron impact spectrum 550
electron levels involved 58
electron matrix elements 1708
electron nucleon scattering 137
electron number operator 219
electron opaque deposits 94
electron opaque granules 101
electron partial pressure 160
electron phonon scattering 333
electron proton scattering 978
electron quiver velocity 193
electron remain unchanged 121
electron scanning electron 356
electron shells increases 250
electron shells involved 63
electron source consists 93
electron states involved 180
electron states occupied 145
electron thermal diffusion 120
electron thermal velocity 3293
electron tracks produced 99
electron without disturbing 62
elegance hardly anywhere 47
elements absorb neutrons 46
elements across cultures 58
elements across languages 59
elements across multiple 103
elements almost entirely 110
elements already employed 59
elements already existent 112
elements already included 68
elements already inherent 50
elements already mentioned 1135
elements already outlined 54
elements already referred 200
elements already selected 50
elements always combined 93
elements always remained 55
elements became apparent 162
elements became dominant 112
elements became involved 80
elements became possible 111
elements become absorbed 50
elements become apparent 178
elements become attached 91
elements become combined 63
elements become confused 49
elements become critical 52
elements become dominant 117
elements become entangled 40
elements become involved 137
elements become obsolete 46
elements become parallel 42
elements become relevant 48
elements before attempting 105
elements before mentioned 110
elements before proceeding 95
elements beyond actinium 86
elements beyond hydrogen 118
elements called alkaline 47
elements called controls 47
elements called halogens 93
elements called phonemes 44
elements called plasmids 182
elements called spicules 84
elements clearly indicate 74
elements deemed essential 165
elements deeply embedded 69
elements depend entirely 42
elements derive directly 55
elements differ markedly 136
elements differ slightly 47
elements differ somewhat 59
elements except fluorine 482
elements except hydrogen 999
elements except manganese 47
elements except nitrogen 246
elements except possibly 68
elements greatly increases 93
elements greatly surpassing 45
elements relate directly 91
elements remain constant 746
elements remain distinct 151
elements remain separate 79
elements remain unchanged 732
elements seemed combined 64
elements should comprise 46
elements should continue 50
elements should disappear 47
elements should dominate 59
elements should probably 64
elements should therefore 246
elements sundry definite 51
elements through chemical 127
elements unless otherwise 59
elements without actually 51
elements without adequate 55
elements without attempting 41
elements without blundering 63
elements without destroying 208
elements without disturbing 149
elements without exception 155
elements without recourse 70
elephant turned suddenly 45
elevated airway pressure 656
elevated aortic pressure 171
elevated before treatment 226
elevated carbon monoxide 919
elevated double pavement 49
elevated enzyme activity 813
elevated genius employed 149
elevated ground commanding 82
elevated ground occupied 45
elevated ground opposite 43
elevated immune response 120
elevated initial pressure 93
elevated levels compared 145
elevated levels indicate 211
elevated levels observed 112
elevated marine deposits 46
elevated marine terraces 596
elevated maxims concerning 125
elevated measles antibody 134
elevated mucous membrane 53
elevated muscle activity 51
elevated muscle glycogen 278
elevated notions concerning 104
elevated object produces 73
elevated ocular pressure 245
elevated oxygen pressure 259
elevated partial pressure 496
elevated plasma alkaline 199
elevated plasma androgen 176
elevated plasma cortisol 6230
