earthenware cooking utensils 186
effective inner controls 41
effective input capacity 260
effective joint activity 54
effective joint ventures 101
effective killing machines 71
effective known treatment 47
effective labor movement 382
effective labor organizing 43
effective labor relations 316
effective laser treatment 61
effective latin american 163
effective layer thickness 719
effective leader behaviors 315
effective leader provides 61
effective leader requires 128
effective learning activity 203
effective learning algorithm 84
effective learning approach 69
effective learning behaviors 53
effective learning climates 127
effective learning contexts 148
effective learning exercise 51
effective learning involves 187
effective learning materials 242
effective learning outcomes 573
effective learning possible 62
effective learning programs 206
effective learning requires 367
effective learning resource 148
effective learning sequence 77
effective learning situation 789
effective learning strategy 615
effective legal advocacy 58
effective legal argument 98
effective legal authority 83
effective legal barriers 50
effective legal blockade 41
effective legal challenge 125
effective legal controls 134
effective legal education 64
effective legal practice 41
effective legal provision 47
effective legal recourse 290
effective legal remedies 1608
effective legal response 104
effective legal sanctions 268
effective legal services 372
effective legal strategy 85
effective light infantry 59
effective linear dimension 86
effective local anesthesia 218
effective local authority 223
effective local autonomy 232
effective local campaign 65
effective local controls 64
effective local delivery 51
effective local economic 80
effective local magnetic 44
effective local monopoly 54
effective local policies 44
effective local potential 408
effective local programs 96
effective local remedies 177
effective local response 106
effective local services 86
effective local treatment 407
effective method consists 201
effective method employed 179
effective method endorsed 43
effective method involves 199
effective method possible 140
effective method provided 42
effective method requires 64
effective money laundering 188
effective moral attitude 171
effective moral authority 55
effective moral education 513
effective moral educator 59
effective moral guidance 57
effective motion pictures 46
effective motor activity 40
effective motor response 51
effective music education 96
effective naval blockade 391
effective naval presence 54
effective naval strategy 54
effective needs analysis 97
effective noise bandwidth 2114
effective noise reduction 304
effective nurse managers 73
effective nursing approach 45
effective nursing practice 783
effective nursing services 112
effective opening sentence 135
effective order processing 48
effective oxide thickness 580
effective papal authority 63
effective party activity 40
effective party politics 61
effective penal sanctions 824
effective phase velocity 173
effective pinning potential 80
effective plant capacity 71
effective plant operation 117
effective plate thickness 142
effective power increases 41
effective power produced 74
effective power remained 257
effective power required 108
effective power resource 42
effective power restored 50
effective power transfer 48
effective press campaign 61
effective press relations 117
effective price controls 982
effective price increases 197
effective price received 275
effective price reduction 111
effective price schedule 75
effective price supports 136
effective pricing decisions 56
effective pricing policies 113
effective pricing strategy 275
effective prime minister 776
effective print materials 68
effective racial equality 44
effective radar coverage 40
effective radial distance 67
effective radial potential 442
effective rapid response 48
effective renal perfusion 296
effective royal authority 233
effective rural education 53
effective rural financial 70
effective sales approach 288
effective sales argument 60
effective sales campaign 87
effective sales managers 234
effective sales messages 95
effective sales programs 62
effective sales promotion 828
effective sales strategy 204
effective search algorithm 110
effective search requires 46
effective search strategy 580
effective selling strategy 86
effective senior managers 77
effective setting expansion 232
effective shall continue 170
effective shock absorber 394
effective shock treatment 46
effective since december 105
effective since february 129
effective since november 68
effective slice thickness 907
effective small business 174
effective smoking cessation 560
effective social activism 51
effective social activity 101
effective social agencies 74
effective social analysis 43
effective social barriers 69
effective social behaviors 187
effective social contacts 86
effective social contract 94
effective social controls 779
effective social critique 78
effective social distance 42
effective social education 139
effective social engineering 216
effective social engineers 49
effective social equality 47
effective social functioning 1990
effective social ministry 56
effective social mobility 51
effective social movement 466
effective social networks 321
effective social policies 950
effective social practice 66
effective social pressure 116
effective social programs 482
effective social progress 66
effective social reformer 66
effective social relations 438
effective social response 84
effective social sanctions 213
effective social security 876
effective social services 757
effective social strategy 76
effective social supports 84
effective solar constant 78
effective sound absorber 51
effective sound barriers 93
effective sound pressure 1131
effective sound velocity 117
effective spill response 51
effective stage business 77
effective stage pictures 134
effective stage presence 62
effective state agencies 52
effective state authority 206
effective state capacity 70
effective state controls 100
effective state economic 50
effective state education 41
effective state monopoly 67
effective state policies 133
effective state programs 79
effective state response 65
effective state security 42
effective study requires 41
effective study strategy 176
effective teaching approach 215
effective teaching behaviors 1718
effective teaching consists 81
effective teaching includes 48
effective teaching involves 272
effective teaching materials 471
effective teaching ministry 81
effective teaching portfolio 61
effective teaching possible 88
effective teaching practice 603
effective teaching programs 155
effective teaching requires 534
effective teaching situation 82
effective teaching strategy 915
effective testing strategy 79
effective thesis sentence 55
effective though indirect 70
effective though somewhat 158
effective throat dimension 145
effective throat thickness 1252
effective topic sentence 586
effective total pressure 85
effective trade barriers 144
effective trade policies 116
effective trade promotion 77
effective trade relations 101
effective trade sanctions 42
effective trade unionists 55
effective trading strategy 61
effective tumor immunity 63
effective ulcer treatment 43
effective under alkaline 42
effective under anaerobic 48
effective under flexible 151
effective under moderate 42
effective under ordinary 86
effective under pressure 73
effective under prevailing 41
effective under specific 157
effective under suitable 41
effective until accepted 289
effective until actually 182
effective until approval 84
effective until approved 3175
effective until canceled 63
effective until december 831
effective until delivery 120
effective until eighteen 48
effective until executed 58
effective until february 252
effective until modified 50
effective until november 262
effective until ratified 294
effective until received 475
effective until recently 61
effective until recorded 109
effective until withdrawn 53
effective urban ministry 89
effective urban policies 75
effective value engineering 53
effective value obtained 48
effective vapor barriers 99
effective vapor pressure 330
effective vapor retarder 61
effective viewing distance 99
effective viral vaccines 48
effective vocal delivery 73
effective voter education 56
effective waste disposal 412
effective waste reduction 150
effective waste treatment 532
effective water pollution 264
effective water pressure 52
effective water resource 215
effective water softener 60
effective water supplies 45
effective water treatment 392
effective weapon employed 58
effective weapon wherewith 51
effective while minimizing 55
effective within specific 47
effective working alliances 81
effective working capacity 115
effective working condition 131
effective working distance 101
effective working majority 208
effective working pressure 425
effective working relations 1308
effective working situation 59
effective world authority 177
effective world economic 66
effective world security 157
effective would probably 47
effective writing pedagogy 52
effective writing programs 73
effective writing requires 133
effective writing strategy 63
effectual check provided 131
effectual moral authority 58
efficient about organizing 87
efficient action initiation 49
efficient adult education 44
efficient audit approach 133
efficient banking industry 45
efficient banking services 172
efficient basis possible 71
efficient batch processing 145
efficient blast furnaces 186
efficient brain functioning 181
efficient breathing patterns 62
efficient cause consists 40
efficient cause distinct 101
efficient cause internal 48
efficient cause operates 121
efficient cause produces 203
efficient cause properly 78
efficient cause receives 43
efficient cause requires 61
efficient cause whatever 64
efficient chain transfer 211
efficient civil servants 505
efficient civil services 114
efficient cycle possible 43
efficient daily operation 43
efficient dairy industry 111
efficient engine operation 425
efficient engine possible 96
efficient error detection 163
efficient error recovery 73
efficient exact algorithm 59
efficient farming industry 63
efficient farming operation 65
efficient fault detection 112
efficient fault diagnosis 50
efficient fishing industry 60
efficient group activity 42
efficient group functioning 201
efficient growth patterns 43
efficient house managers 52
efficient human machines 48
efficient human resource 238
efficient image analysis 42
efficient image processing 316
efficient killing machines 386
efficient laser operation 181
efficient latin american 155
efficient leader advanced 88
efficient learning algorithm 497
efficient learning requires 81
efficient learning situation 118
efficient learning strategy 62
efficient legal services 130
efficient light emitters 108
efficient light fixtures 89
efficient light harvesting 192
efficient liner services 62
efficient local authority 70
efficient local services 64
efficient local treatment 150
efficient method consists 143
efficient method involves 95
efficient method possible 184
efficient motor operation 59
efficient motor patterns 47
efficient motor vehicles 239
efficient naval officers 92
efficient noise reduction 86
efficient order processing 466
efficient parsing algorithm 89
efficient plant operation 828
efficient power supplies 128
efficient power transfer 732
efficient price formation 95
efficient pricing policies 157
efficient pricing requires 65
efficient prime minister 158
efficient query execution 244
efficient query processing 1696
efficient renal excretion 54
efficient risky portfolio 112
efficient route possible 41
efficient routing algorithm 377
efficient routing protocol 963
efficient rural financial 77
efficient sales promotion 48
efficient scale relative 63
efficient scale requires 60
efficient search algorithm 935
efficient search routines 44
efficient search strategy 502
efficient shock absorber 236
efficient small business 80
efficient social engineering 46
efficient social functioning 60
efficient social outcomes 44
efficient social policies 65
efficient social security 234
efficient social services 320
efficient sorting algorithm 740
efficient staff officers 184
efficient steel industry 673
efficient steel producer 129
efficient stock exchanges 41
efficient store operation 62
efficient study strategy 55
efficient sugar industry 81
efficient though somewhat 40
efficient total synthesis 115
efficient train operation 48
efficient under pressure 139
efficient urban services 70
efficient voice answered 44
efficient washing machines 186
efficient waste disposal 362
efficient waste treatment 103
efficient water delivery 111
efficient water harvesting 54
efficient water resource 124
efficient water treatment 118
efficient water turbines 43
efficient working condition 652
efficient working organism 56
efficient working relations 94
efficient world producer 45
effluents after treatment 62
eiderdown quilt invented 80
eighteenth prime minister 51
elaborate brick chimneys 50
elaborate burial ceremony 106
elaborate burial chambers 456
elaborate burial treatment 110
elaborate chase sequence 43
elaborate color patterns 56
elaborate court ceremony 159
elaborate court costumes 168
elaborate dance costumes 137
elaborate dance routines 93
elaborate dress rehearsal 97
elaborate error detection 52
elaborate essay entitled 46
elaborate feather headdress 187
elaborate fugal treatment 52
elaborate index collects 57
elaborate legal argument 140
elaborate legal document 86
elaborate light fixtures 61
elaborate model railroad 147
elaborate motor activity 43
elaborate notes appended 56
elaborate opening ceremony 95
elaborate paper entitled 95
elaborate paper exhibiting 52
elaborate paper prepared 53
elaborate period costumes 99
elaborate plans prepared 46
elaborate power supplies 60
elaborate rules concerning 445
elaborate rules designed 134
elaborate rules governed 40
elaborate rules regulating 91
elaborate signing ceremony 91
elaborate social controls 139
elaborate social functions 581
elaborate social networks 402
elaborate social patterns 43
elaborate social programs 97
elaborate social relations 166
elaborate social security 710
elaborate social services 174
elaborate sound patterns 68
elaborate stage business 203
elaborate stage direction 147
elaborate stage machines 46
elaborate stage pictures 72
elaborate stone fountain 73
elaborate testing programs 225
elaborate though somewhat 53
elaborate tight junctions 60
elaborate trade networks 241
elaborate trading networks 71
elaborate water treatment 54
elaborate wedding breakfast 70
elaborate wedding ceremony 378
elaborate wedding reception 98
electoral board composed 53
electoral defeat suffered 139
electoral party politics 164
electoral rolls prepared 325
electoral sharp practice 46
electoral value whatever 60
electoral votes accorded 60
electoral votes allotted 51
electoral votes assigned 79
electoral votes compared 263
electoral votes provided 45
electoral votes received 201
electoral votes remained 77
electoral votes required 236
electrode array consisting 44
electrode array consists 89
electrode array inserted 91
electrode motion artifact 123
electrode under standard 86
electrode where oxidation 585
electrode where reduction 588
electrode which collects 71
electrode which consists 315
electrode which contains 105
electrode which controls 63
electrode which prevents 55
electrode which produces 106
electrode which provides 145
electrode which receives 86
electrode which responds 109
electrode which supplies 47
electrode whose potential 3714
electrons after collision 71
electrons carry electric 46
electrons carry negative 221
electrons cause ionization 90
electrons change direction 85
electrons forming covalent 55
electrons under pressure 99
electrons under suitable 43
electrons which accounts 41
electrons which actually 92
electrons which approach 145
electrons which comprise 115
electrons which generate 99
electrons which increases 50
electrons which initially 43
electrons which interact 387
electrons which normally 106
electrons which otherwise 42
electrons which produced 71
electrons which produces 245
electrons which provides 41
electrons which surround 466
electrons which transfer 46
electrons which traverse 249
electrons whose energies 821
electrons whose magnetic 59
electrons whose momentum 113
electrons whose velocity 597
electrons would actually 50
electrons would complete 72
electrons would continue 92
electrons would probably 41
electrons would therefore 118
elemental facts coincide 77
elemental facts concerning 48
elemental facts involved 100
elemental human instinct 48
elemental trace analysis 125
elephants could scarcely 53
elephants whose foreheads 214
elephants would probably 47
elevations where rainfall 252
elevations which separate 53
elevations which surround 77
eliminate armed conflict 136
eliminate basic economic 46
eliminate bending stresses 77
eliminate black suffrage 44
eliminate class barriers 46
eliminate class conflict 301
eliminate class divisions 100
eliminate class struggle 158
eliminate dairy products 391
eliminate entry barriers 64
eliminate ethnic conflict 49
eliminate every obstacle 108
eliminate every particle 57
eliminate every possible 848
eliminate every potential 51
eliminate false negative 47
eliminate false positive 231
eliminate false triggering 54
eliminate fluid retention 45
eliminate foods containing 83
eliminate human exposure 98
eliminate human judgment 109
eliminate large segments 43
eliminate leaded gasoline 41
eliminate legal barriers 124
eliminate local variations 112
eliminate major problems 66
eliminate minor problems 44
eliminate minor variations 52
eliminate moire patterns 58
eliminate money laundering 165
eliminate motion artifact 47
eliminate noise problems 50
eliminate party politics 104
eliminate power politics 48
eliminate price controls 657
eliminate price supports 117
eliminate racial barriers 205
eliminate racial conflict 52
eliminate racial isolation 98
eliminate short circuits 48
eliminate small business 70
eliminate smoke pollution 71
eliminate social barriers 90
eliminate social conflict 120
eliminate social distance 42
eliminate social exclusion 74
eliminate social problems 335
eliminate social programs 95
eliminate social promotion 51
eliminate social security 474
eliminate social services 65
eliminate staff positions 53
eliminate state authority 60
eliminate stray magnetic 43
eliminate stream pollution 55
eliminate toxic emissions 52
eliminate toxic materials 140
eliminate toxic products 119
eliminate trade barriers 2214
eliminate trade deficits 59
eliminate waste disposal 65
eliminate waste materials 219
eliminate waste products 2018
eliminate waste wherever 63
eliminate water pollution 354
eliminate water retention 45
eliminate where possible 110
eliminating class conflict 112
eliminating class divisions 53
eliminating class struggle 50
eliminating dairy products 316
eliminating entry barriers 79
eliminating every possible 286
eliminating false positive 78
eliminating foods containing 64
eliminating legal barriers 98
eliminating party politics 48
eliminating price controls 439
eliminating price supports 119
eliminating racial barriers 149
eliminating racial isolation 65
eliminating small industry 69
eliminating social barriers 40
eliminating social conflict 64
eliminating social problems 109
eliminating social programs 86
eliminating social security 351
eliminating social services 48
eliminating stream pollution 45
eliminating toxic materials 65
eliminating toxic products 49
eliminating trade barriers 1491
eliminating waste materials 166
eliminating waste products 856
eliminating water pollution 152
eliminating where possible 44
ellipsoid which contains 100
eloquence alike foretell 78
eloquence could convince 48
eloquence could persuade 150
eloquence could possibly 43
eloquence could scarcely 41
eloquence first awakened 51
eloquence grows backward 115
eloquence never excelled 68
eloquence quite surprising 49
eloquence which consists 173
eloquence which defended 96
eloquence which deserved 73
eloquence which inspired 84
eloquence which inspires 45
eloquence which pervades 50
eloquence which prevails 95
eloquence which produced 68
eloquence which recalled 46
eloquence which rendered 62
eloquence would convince 144
eloquence would probably 78
elsewhere about rudeness 47
elsewhere could possibly 62
elsewhere drawn attention 320
elsewhere draws attention 58
elsewhere given examples 44
elsewhere lower rainfall 61
elsewhere makes explicit 41
elsewhere under pressure 40
elsewhere until recently 70
elsewhere which indicate 60
elsewhere which suggests 46
elsewhere while continuing 43
elsewhere would consider 48
elsewhere would continue 65
elsewhere would indicate 104
elsewhere would probably 285
embarrass prime minister 50
embattled prime minister 483
embattled tower containing 132
embowered tract formerly 96
embryonic blood formation 60
embryonic brain vesicles 53
embryonic cells containing 42
embryonic cells infected 139
embryonic cells obtained 49
embryonic cells separate 97
embryonic chick duodenum 335
embryonic chick skeletal 540
embryonic gonad develops 47
embryonic growth coincide 40
embryonic labor movement 178
embryonic lethal abnormal 47
embryonic lethal mutations 620
embryonic mouse salivary 101
embryonic social movement 51
embryonic social sciences 90
embryonic stage consisting 80
emergency action messages 130
emergency action required 124
emergency adult education 193
emergency braking distance 62
emergency braking situation 65
emergency calls answered 157
emergency calls received 99
emergency cases admitted 54
emergency could possibly 47
emergency engine shutdown 72
emergency exits required 40
emergency feeding programs 266
emergency field hospital 166
emergency funds provided 125
emergency grain reserves 78
emergency grain supplies 73
emergency hernia operation 58
emergency housing programs 63
emergency housing projects 217
emergency housing services 77
emergency housing situation 63
emergency labor disputes 235
emergency landing facility 48
emergency meeting attended 44
emergency meeting convened 93
emergency meeting tomorrow 57
emergency night shelters 61
emergency nursing practice 316
emergency nursing services 130
emergency order authorizing 49
emergency order suspending 59
emergency paper currency 109
emergency plans prepared 60
emergency power generating 176
emergency power supplies 1168
emergency power transfer 122
emergency price controls 223
emergency ration consists 45
emergency rooms increased 48
emergency rooms reported 68
emergency shall continue 46
emergency social programs 95
emergency social services 572
emergency spill response 128
emergency water supplies 1788
emergency water treatment 62
emergency where immediate 58
emergency which demanded 222
emergency which dictated 54
emergency which endangers 89
emergency which followed 154
emergency which involved 44
emergency which involves 71
emergency which occurred 112
emergency which prevents 67
emergency which produced 66
emergency which prompted 71
emergency which required 450
emergency which requires 757
emergency which resulted 41
emergency which threatened 342
emergency would continue 62
emergency would probably 137
emigrants might complain 51
emigrants moved westward 66
emigrants would continue 50
emigrants would probably 90
emigration flowing westward 43
emigration swept westward 58
emigration under contract 98
emigration under pressure 63
emigration which followed 332
emigration which formerly 43
emigration which occurred 64
emigration which preceded 40
emigration which resulted 83
emigration would continue 144
emigration would probably 95
eminences stood disposed 79
eminences which overlook 58
eminences which surround 70
eminently loyal province 116
eminently social activity 145
eminently sound doctrine 40
emolument arising therefrom 446
emphasize adult education 132
emphasize armed struggle 43
emphasize basic concepts 111
emphasize basic education 118
emphasize class conflict 566
emphasize class struggle 346
emphasize equal treatment 44
emphasize ethnic identity 283
emphasize group identity 226
emphasize helping children 57
emphasize helping students 58
emphasize human interest 86
emphasize human potential 169
emphasize human relations 334
emphasize human resource 133
emphasize latin american 143
emphasize local autonomy 54
emphasize moral education 113
emphasize overt attempts 66
emphasize power relations 109
emphasize rapid economic 46
emphasize reader benefits 74
emphasize social concerns 97
emphasize social distance 108
emphasize social equality 48
emphasize social problems 70
emphasize social programs 41
emphasize social relations 267
emphasize social services 152
emphasize solving problems 68
emphasize teaching children 159
emphasize teaching students 85
emphasizing adult education 46
emphasizing basic concepts 67
emphasizing basic education 54
emphasizing class conflict 87
emphasizing class struggle 207
emphasizing ethnic identity 73
emphasizing every sentence 40
emphasizing every syllable 592
emphasizing human relations 173
emphasizing human resource 70
emphasizing latin american 59
emphasizing local autonomy 43
emphasizing moral education 49
emphasizing power relations 55
emphasizing social problems 49
emphasizing social relations 76
empirical basis supporting 45
empirical basis whatever 58
empirical bayes analysis 246
empirical bayes approach 2812
empirical bayes estimate 700
empirical binding energies 61
empirical claim concerning 72
empirical class analysis 66
empirical curve obtained 48
empirical facts concerning 392
empirical facts indicate 54
empirical facts involved 40
empirical facts observed 50
empirical facts obtained 43
empirical facts relevant 47
empirical finding suggests 61
empirical finding supports 119
empirical human sciences 265
empirical issue concerning 50
empirical issue concerns 177
empirical limit presenting 42
empirical method consists 46
empirical method employed 113
empirical method involves 73
empirical method proposed 78
empirical method requires 97
empirical model consists 59
empirical model describing 98
empirical model designed 40
empirical model employed 60
empirical model includes 95
empirical model obtained 42
empirical model predicts 63
empirical model proposed 149
empirical model provides 56
empirical model requires 43
empirical power functions 58
empirical rules concerning 130
empirical rules connecting 41
empirical scoring functions 323
empirical social analysis 126
empirical social realities 57
empirical social relations 83
empirical social sciences 1587
empirical study addressing 49
empirical study attempts 106
empirical study concerning 142
empirical study concluding 47
empirical study confirming 52
empirical study confirms 107
empirical study consists 51
empirical study designed 270
empirical study examined 87
empirical study examines 90
empirical study includes 41
empirical study indicate 72
empirical study involved 72
empirical study involves 65
empirical study provided 49
empirical study provides 165
empirical study reported 471
empirical study suggesting 66
empirical study suggests 322
empirical study supporting 64
empirical study supports 138
empirical tests concerning 51
empirical tests designed 108
empirical tests indicate 162
empirical tests reported 121
empirical value obtained 62
empirical world consists 76
employees about benefits 102
employees about business 214
employees about cultural 44
employees about customer 49
employees about decisions 41
employees about personal 115
employees about policies 56
employees about possible 101
employees about potential 130
employees about problems 98
employees about security 80
employees about specific 84
employees after december 78
employees could actually 76
employees could challenge 45
employees could complete 47
employees could continue 191
employees could exercise 135
employees could identify 95
employees could lawfully 45
employees could maintain 91
employees could negotiate 65
employees could organize 90
employees could possibly 77
employees could probably 61
employees could properly 43
employees could purchase 301
employees could transfer 46
employees drawing salaries 71
employees either directly 245
employees every employer 45
employees fully informed 546
employees fully occupied 113
employees hired directly 86
employees holding positions 451
employees might actually 75
employees might consider 106
employees might otherwise 171
employees might perceive 85
employees might possibly 45
employees often complain 94
employees often consider 50
employees often perceive 162
employees often received 91
employees seeking admission 83
employees seeking promotion 256
employees seeking transfer 189
employees shall continue 265
employees shall exercise 55
employees shall hereafter 55
employees shall maintain 51
employees share directly 44
employees social security 155
employees solve personal 89
employees solve problems 210
employees still employed 62
employees still remained 62
employees stock purchase 55
employees testing positive 221
employees under contract 745
employees under eighteen 239
employees under employee 218
employees under employer 97
employees under pressure 98
employees under specific 46
employees under suspicion 91
employees where possible 105
employees which included 114
employees which includes 228
employees which occurred 47
employees which provided 58
employees which provides 169
employees which resulted 121
employees which threatened 48
employees while actually 51
employees while continuing 64
employees while employed 50
employees while otherwise 57
employees while performing 214
employees while permitting 49
employees whose accounts 51
employees whose bargaining 44
employees whose benefits 203
employees whose business 156
employees whose children 214
employees whose combined 62
employees whose contract 119
employees whose education 57
employees whose employee 195
employees whose employer 523
employees whose exposure 171
employees whose families 82
employees whose functions 291
employees whose husbands 50
employees whose injuries 63
employees whose interest 52
employees whose managers 56
employees whose personal 353
employees whose physical 48
employees whose positions 717
employees whose presence 73
employees whose problems 72
employees whose religious 363
employees whose salaries 1779
employees whose seniority 100
employees whose services 1517
employees within industry 42
employees within specific 43
employees working alongside 245
employees working directly 422
employees working overtime 1135
employees working remotely 54
employees would actually 130
employees would complain 46
employees would consider 176
employees would continue 513
employees would identify 43
employees would indicate 61
employees would normally 239
employees would obviously 42
employees would otherwise 373
employees would perceive 61
employees would probably 882
employees would purchase 56
employees would therefore 91
employers began recruiting 45
employers could consider 71
employers could continue 137
employers could contract 70
employers could exercise 76
employers could lawfully 86
employers could maintain 63
employers could negotiate 56
employers could possibly 60
employers could probably 40
employers match employee 211
employers might actually 48
employers might consider 199
employers might continue 42
employers might otherwise 87
employers offer benefits 113
employers offer coverage 54
employers offer employee 89
employers offer flexible 193
employers often complain 116
employers often consider 63
employers often provided 55
employers often resorted 45
employers shall maintain 89
employers social security 80
employers still actively 60
employers still consider 57
employers still maintain 46
employers under contract 256
employers under pressure 64
employers which included 52
employers which provided 45
employers which provides 49
employers which resulted 40
employers whose business 284
employers whose interest 233
employers whose payrolls 41
employers whose policies 61
employers whose products 49
employers would actually 73
employers would consider 297
employers would continue 361
employers would hesitate 54
employers would likewise 48
employers would maintain 41
employers would negotiate 58
employers would normally 63
employers would otherwise 217
employers would probably 538
employers would therefore 72
employers would tolerate 63
empowered local councils 76
empowered local education 150
empowered local officials 177
empowered naval officers 96
empowered prime minister 84
empowered state agencies 199
empowered state officials 43
empowered thomas cromwell 45
empowered under articles 45
emptiness spoke eloquent 56
emptiness which followed 59
emulsifying agent employed 189
enactment above referred 54
enactment seems intended 61
enactment shall continue 130
enactment which concerns 41
enactment which prevents 60
enactment which provided 205
enactment which provides 365
enactment which purports 98
enactment which rendered 44
enactment which required 86
enactment which requires 132
enchanted every listener 41
enclosure which contains 527
enclosure which formerly 40
enclosure which included 68
enclosure which numbered 46
enclosure which occupies 55
enclosure which prevents 78
enclosure which protects 76
enclosure which provided 46
enclosure which provides 86
enclosure would probably 40
encompass every dimension 66
encompass every possible 315
encompass every situation 161
encompass large segments 60
encompass mixed questions 65
encompass social relations 60
encounter anything resembling 124
encounter could scarcely 85
encounter enemy aircraft 97
encounter error messages 148
encounter every hardship 400
encounter every obstacle 100
encounter every possible 96
encounter every privation 84
encounter fewer barriers 125
encounter fewer problems 902
encounter fresh troubles 126
encounter grave problems 49
encounter group approach 310
encounter group movement 2597
encounter group practice 46
encounter group provides 44
encounter learning problems 100
encounter legal problems 367
encounter major barriers 48
encounter major problems 944
encounter moral dilemmas 59
encounter moral problems 44
encounter never happened 89
encounter never occurred 40
encounter novel problems 44
encounter social barriers 45
encounter social problems 114
encounter strong currents 52
encounter trade barriers 47
encounter which followed 1064
encounter which happened 54
encounter which involves 81
encounter which occurred 345
encounter which produced 50
encounter which provides 99
encounter which resulted 336
encounter while attempting 232
encounter while conducting 112
encounter while developing 198
encounter while performing 189
encounter would probably 259
encourage adult children 61
encourage adult education 171
encourage black business 63
encourage black children 76
encourage black economic 52
encourage black families 50
encourage black migration 48
encourage black students 209
encourage civic education 41
encourage civil servants 291
encourage class conflict 55
encourage class struggle 58
encourage close attention 88
encourage close personal 54
encourage close relations 77
encourage daily exercise 63
encourage daily physical 44
encourage equal treatment 95
encourage ethnic minority 146
