label given 64 label names 60
lived again 55 lived months 48
lived rocks 40 lived lives 171
lived house 48 lived father 85
lived mother 442 lived since 302
lived weeks 93 lived mother 46
lived until 72 lived since 481
lived longer 117 lived months 100
lived until 79 lived father 100
lived mother 173 lived fixed 87
lived mother 41 lived after 67
lived sarah 71 lived since 54
lived until 110 lived since 373
lived easily 60 lived girls 63
lived women 73 lived since 49
liver shown 47 liver known 56
liver found 87 liver small 56
lives money 101 lives lives 45
lives every 50 lives where 46
lives spent 47 lives anything 55
lives within 64 lives where 103
lives cycle 45 lives cause 96
lives group 143 lives given 46
lives lived 425 lives saved 191
lives spent 154 lives taken 101
lives lived 196 lives reason 97
lives never 89 lives lived 157
lives spoke 49 lives often 345
lives hearts 90 lives mother 93
lives mother 45 lives fixed 153
lives carol 55 lives nancy 115
lives susan 50 loads carry 86
loans taken 45 local state 56
local fluid 60 locks beards 64
lodge built 62 logic touch 43
logic sense 48 logic sense 113
longed lives 67 longed months 60
longed drink 42 longed hearts 78
longer evening 55 longer night 1727
longer easily 40 longer about 49
longer lives 54 longer black 124
longer chief 175 longer child 98
longer chord 83 longer class 219
longer ethnic 106 longer group 1392
longer human 223 longer indian 51
longer known 482 longer large 49
longer leader 276 longer major 446
longer mayor 124 longer metal 60
longer method 122 longer nation 976
longer organ 51 longer paper 42
longer parts 116 longer party 168
longer people 802 longer period 124
longer place 666 longer plant 47
longer power 66 longer prime 318
longer region 148 longer river 108
longer ruler 89 longer since 57
longer social 44 longer state 473
longer tribe 95 longer which 45
longer white 114 longer woman 680
longer types 171 longer hoped 194
longer usual 42 longer taken 79
longer after 157 longer after 180
longer after 40 longer after 171
longer after 170 longer which 393
longer which 91 longer known 334
longer lived 129 longer broad 226
longer under 51 longer after 124
longer after 514 longer known 181
longer lived 62 longer borne 133
looking lives 97 looking signs 46
looking mother 79 looking phone 61
looking since 305 looking night 60
looking child 122 looking lover 44
looking since 893 looking night 76
looking under 181 looking sheep 118
looking still 47 looking since 158
looking sight 55 looking since 587
looking night 298 looking black 40
looking under 44 looking which 64
looking people 217 looking beaten 99
looking light 131 looking place 112
looking needs 54 looks where 44
looks waked 55 lords ruled 42
lords taken 51 lords lived 128
loses looking 75 loved godly 118
loved loved 69 loved loved 139
loved whole 45 loved again 61
loved proud 42 loved again 41
loved proud 106 loved willing 50
loved since 47 loved while 41
loved piety 62 loved whole 60
loved taken 114 loved every 48
loved borne 71 loved dearly 101
loved beauty 77 loved hearts 132
loved which 59 loved mother 76
lover beneath 44 lover about 40
lover whose 87 lover known 179
lover black 79 loves marry 55
loves marry 43 loves loves 379
loves people 44 loves wants 41
loves never 120 lower sails 41
lower until 69 lower twain 122
lower bones 51 lower split 42
lower class 125 lower group 374
lower house 106 lower known 40
lower major 66 lower period 60
lower point 69 lower region 92
lower state 143 lower since 58
lower forms 112 lower kinds 51
lower types 450 lower water 50
lower feared 55 lower fixed 68
lower hoped 84 lower found 77
lower known 82 lower value 109
lower value 433 lower value 178
lower males 43 lower which 319
lower which 49 lower after 48
lower which 96 lower fifty 371
lower thirty 98 lower under 79
lower known 40 lower types 74
lucre traps 40 lyric rests 58
