daily absenteeism rate 73
drawn extensively upon 750
drawn haphazardly from 67
drawn implications from 40
drawn inductively from 133
drawn ineluctably into 237
drawn inescapably into 80
drawn irregularly from 49
drawn irregularly over 43
drawn irrevocably into 145
drawn necessarily from 123
drawn nourishment from 771
drawn occasionally from 109
drawn occasionally into 41
drawn periodically from 126
drawn permanently into 106
drawn prematurely into 125
drawn principally from 14241
drawn principally upon 101
drawn reluctantly from 167
drawn reluctantly into 492
drawn satisfaction from 166
drawn selectively from 269
drawn sequentially from 85
drawn temporarily from 72
drawn temporarily into 69
drawn tentatively from 52
drawn unavoidably into 56
draws comparisons among 52
draws comparisons from 78
draws competitors from 100
draws confirmation from 48
draws continually upon 86
draws credibility from 48
draws distinctions among 213
draws electricity from 147
draws exclusively from 137
draws exclusively upon 87
draws extensively from 2055
draws extensively upon 1007
draws implications from 301
draws individuals into 151
draws inspirations from 54
draws nourishment from 1741
draws perpetually upon 66
draws principally from 173
draws principally upon 285
draws refreshment from 42
draws satisfaction from 144
draws selectively from 198
draws selectively upon 79
dreading perpetually some 70
dreams experienced during 125
dreams transformed into 104
dreary institutions were 85
dreary unfurnished room 73
dress accessories such 89
dress accessories were 103
dress differently from 3746
dress differently when 209
dress distinguished from 42
dress manufacturing firm 230
dress prodigiously fine 51
dress transformed into 86
dress universally worn 106
dried grasshopper legs 158
dried precipitate from 150
dried precipitate into 45
dried preparations from 130
dried preparations have 41
dried preparations were 440
drift experiments were 145
drift inseparable from 92
drift measurements were 73
drill instructors during 47
drill instructors from 226
drill instructors have 86
drill instructors told 42
drill instructors were 1114
drink alternately from 95
drink consecrated wine 105
drink differently from 105
drink excessively during 265
drink excessively have 60
drink excessively when 136
drink innumerable cups 123
drink intoxicants will 67
drink pasteurized milk 351
drink refreshment from 46
drips continually from 107
drive applications such 50
drive automobiles over 59
drive christianity from 95
drive competitors from 739
drive competitors into 46
drive controllers have 111
drive derivatives from 51
drive electronics must 43
drive governments into 41
drive individuals into 232
drive marlborough from 45
drive prostitutes away 40
drive protestants from 43
drive trespassers away 60
driving competitors from 213
driving individuals into 56
driving instructions from 237
driving instructors were 98
driving noiselessly over 44
driving performance among 56
driving performance during 60
driving performance have 55
driving performance were 123
driving performance when 75
driving performance will 42
droning assiduously from 42
drops drastically during 126
drops drastically from 163
drops drastically when 298
drops occasionally fell 1177
drove noiselessly along 44
drove thoughtfully away 73
drove thoughtfully back 173
drugs customarily used 97
drugs differently from 192
drugs occasionally used 59
ducal intercourse made 61
duels established upon 48
dummy coefficients were 42
dummy corporations were 148
dusty construction site 87
dusty mantelpiece amid 42
dwell attentively upon 124
dwell continually there 52
dwell continually upon 288
dwell excessively upon 61
dwell exclusively upon 1370
dwell extensively upon 127
dwell incessantly upon 53
dwell insistently upon 50
dwell occasionally upon 62
dwell permanently among 77
dwell perpetually upon 109
dwell principally upon 115
dwell thoughtfully upon 43
dwell ungenerously upon 89
dwelt continually upon 355
dwelt exclusively upon 260
dwelt extensively upon 83
dwelt incessantly upon 137
dwelt insistently upon 49
dwelt pathetically upon 45
dwelt perpetually upon 55
dwelt principally upon 369
dwelt undisturbed among 89
