daguerreotype portrait was 63
deliberately exploits this 62
deliberately extended and 44
deliberately extended his 127
deliberately extended its 59
deliberately falsifying his 128
deliberately fashioned and 72
deliberately fashioned for 90
deliberately fashioned his 103
deliberately finished his 99
deliberately flaunted her 41
deliberately flaunted his 52
deliberately flexible and 91
deliberately followed her 84
deliberately followed him 94
deliberately followed his 86
deliberately followed this 54
deliberately fomented and 46
deliberately forgetting her 161
deliberately forgetting that 185
deliberately fostered and 459
deliberately fostered for 144
deliberately fostered his 46
deliberately fostered that 107
deliberately fostered this 200
deliberately hardened her 43
deliberately hardened his 57
deliberately hastened his 91
deliberately hollowed out 89
deliberately humiliating him 90
deliberately imitated his 49
deliberately imported for 43
deliberately included both 52
deliberately included for 61
deliberately included them 66
deliberately included this 97
deliberately included two 40
deliberately increased his 114
deliberately increased its 111
deliberately incurred for 67
deliberately indirect and 46
deliberately infected his 53
deliberately infected with 1331
deliberately informal and 128
deliberately initiated and 147
deliberately injected with 95
deliberately inserted for 70
deliberately inserted his 59
deliberately inserted this 41
deliberately insisted that 146
deliberately inspired and 47
deliberately insulted and 87
deliberately insulted her 119
deliberately insulted him 230
deliberately insulted his 57
deliberately insulted them 58
deliberately intended and 266
deliberately intended for 370
deliberately intended his 71
deliberately intended not 122
deliberately intended that 482
deliberately intended them 62
deliberately intended this 141
deliberately interact with 46
deliberately invented and 303
deliberately invented for 181
deliberately invented his 47
deliberately invented this 108
deliberately invested with 126
deliberately isolated and 108
deliberately launched his 48
deliberately loosened her 47
deliberately loosened his 59
deliberately maintain that 252
deliberately malicious and 84
deliberately malicious than 60
deliberately mentioned her 41
deliberately moderate and 43
deliberately modified and 75
deliberately modified for 43
deliberately modified his 82
deliberately murdered all 42
deliberately murdered and 81
deliberately murdered her 175
deliberately murdered him 197
deliberately murdered his 148
deliberately murdered them 103
deliberately narrowed and 40
deliberately narrowed his 96
deliberately narrowed its 61
deliberately neglecting his 53
deliberately neglects his 52
deliberately nurtured and 61
deliberately obscured and 115
deliberately obscured for 40
deliberately obscured his 119
deliberately obscured this 50
deliberately personal and 55
deliberately perverse and 58
deliberately poisoned and 47
deliberately poisoned her 85
deliberately poisoned his 56
deliberately poisoned them 50
deliberately poisoned with 72
deliberately prepared and 293
deliberately prepared for 1021
deliberately prepared his 53
deliberately prepared that 43
deliberately prepared with 86
deliberately presenting his 56
deliberately presents his 70
deliberately pretending not 46
deliberately pretending that 110
deliberately preventing her 51
deliberately preventing him 61
deliberately proclaim that 45
deliberately produced and 244
deliberately produced for 327
deliberately produced this 40
deliberately produced with 99
deliberately prolonged and 48
deliberately prolonged his 123
deliberately promoted and 105
deliberately promoted this 55
deliberately proposed and 42
deliberately proposed that 194
deliberately proposes that 43
deliberately provided for 570
deliberately provided that 52
deliberately provided with 100
deliberately provides for 129
deliberately provoked and 287
deliberately provoked for 60
deliberately provoked her 205
deliberately provoked him 309
deliberately provoked his 201
deliberately provoked them 155
deliberately provoked this 162
deliberately provoked war 184
deliberately provoked with 48
deliberately provoked you 42
deliberately provokes him 47
deliberately provokes his 42
deliberately purposed and 45
deliberately realistic and 50
deliberately reckoned them 47
deliberately reckoned with 40
deliberately recorded his 108
deliberately recorded them 57
deliberately rejected all 218
deliberately rejected and 146
deliberately rejected any 166
deliberately rejected both 73
deliberately rejected for 42
deliberately rejected god 102
deliberately rejected him 92
deliberately rejected his 119
deliberately rejected that 211
deliberately rejected them 236
deliberately rejected this 206
deliberately reloaded his 55
deliberately renouncing all 44
deliberately renouncing any 64
deliberately replaced with 71
deliberately reserved for 293
deliberately resigned his 47
deliberately resolved not 212
deliberately resolved that 186
deliberately restrict our 100
deliberately retained and 95
deliberately retained for 72
deliberately retraced his 62
deliberately returned his 41
deliberately reversed this 76
deliberately sabotage his 56
deliberately sabotaging her 52
deliberately sabotaging his 139
deliberately sanctions and 44
deliberately screened out 154
deliberately selected and 760
deliberately selected for 1665
deliberately selected her 59
deliberately selected him 63
deliberately selected his 162
deliberately selected one 105
deliberately selected set 50
deliberately selected that 126
deliberately selected this 260
deliberately selected two 135
deliberately selected with 165
deliberately shortens his 48
deliberately slighted and 51
deliberately softened her 62
deliberately softened his 112
deliberately squeezed out 113
deliberately stressed that 93
deliberately stresses this 40
deliberately stretching out 147
deliberately stripped and 44
deliberately stripped off 51
deliberately stumbled and 51
deliberately stylized and 85
deliberately suggesting that 148
deliberately suggests that 177
deliberately supplied with 50
deliberately suppress his 55
deliberately surveyed him 81
deliberately surveyed his 56
deliberately switched her 47
deliberately switched off 134
deliberately tailored for 69
deliberately tampered with 770
deliberately targeted and 199
deliberately targeted for 228
deliberately theatrical and 74
deliberately tormenting her 108
deliberately tormenting him 66
deliberately tortured and 40
deliberately utilized for 64
deliberately withdrawn his 43
deliberately withholding any 49
deliberately withholding her 51
deliberately withholding his 98
deliberately withholding this 68
deliberately withholds any 49
deliberately withholds his 67
deliberately withholds one 163
deliberations concerning her 56
deliberations concerning his 72
deliberations concerning its 54
deliberations concerning them 64
deliberations concerning this 123
deliberations indicate that 274
deliberations suggests that 51
deliberative approach that 42
deliberative assembly and 553
deliberative assembly are 165
deliberative assembly but 47
deliberative assembly can 140
deliberative assembly for 201
deliberative assembly had 60
deliberative assembly has 285
deliberative assembly may 69
deliberative assembly than 90
deliberative assembly that 536
deliberative assembly was 363
deliberative assembly with 189
deliberative capacity and 63
deliberative councils and 153
deliberative councils are 168
deliberative functions and 145
deliberative functions are 79
deliberative judgment and 50
deliberative judgment that 57
deliberative politics and 86
deliberative politics can 45
deliberative politics that 119
deliberative rhetoric and 156
deliberative rhetoric are 64
deliberative rhetoric that 149
deliberative rhetoric was 61
deliberative rhetoric with 43
deliberative speeches and 63
deliberative speeches are 57
delicatessen business was 101
delicatessen products and 95
delightfully affected with 60
delightfully beautiful and 82
delightfully cheerful and 66
delightfully combined with 89
delightfully conscious that 44
delightfully converse with 80
delightfully delicate and 79
delightfully designed and 51
delightfully expanded and 70
delightfully fatigued with 89
delightfully feminine and 58
delightfully fragrant and 266
delightfully fragrant with 47
delightfully friendly and 129
delightfully graceful and 102
delightfully humorous and 324
delightfully humorous way 43
delightfully informal and 341
delightfully informal way 86
delightfully innocent and 67
delightfully intimate and 164
delightfully melodious and 44
delightfully original and 131
delightfully personal and 90
delightfully refreshing and 196
delightfully rewarded for 82
delightfully romantic and 94
delightfully secluded and 62
delightfully situated and 299
delightfully situated for 103
delightfully situated near 361
delightfully situated than 81
delightfully situated that 104
delightfully situated with 114
delightfully succinct and 72
delightfully vivacious and 45
deliquescent crystals and 45
deliquescent crystals with 53
democratized politics and 43
demographers believed that 134
demographers estimate that 1462
demographers forecast that 161
demographers indicate that 84
demographers maintain that 43
demographics combined with 68
demographics indicate that 560
demographics suggests that 103
demonstrable affinity for 53
demonstrable affinity with 55
demonstrable benefits and 47
demonstrable benefits are 48
demonstrable benefits for 229
demonstrable benefits that 97
demonstrable blunders with 56
demonstrable capacity for 157
demonstrable conflict with 40
demonstrable economic and 60
demonstrable evidence and 92
demonstrable evidence for 136
demonstrable evidence that 1846
demonstrable interest and 43
demonstrable pathology and 47
demonstrable physical and 57
demonstrable potential for 83
demonstrable tendency for 100
demonstrable validity and 51
demonstrably possible for 60
demonstrably relevant for 57
demonstrated academic and 79
demonstrated accuracy and 86
demonstrated activity for 42
demonstrated affection and 94
demonstrated affection for 209
demonstrated affinity for 96
demonstrated aptitude and 88
demonstrated aptitude for 271
demonstrated behaviors and 45
demonstrated behaviors that 382
demonstrated benefits and 68
demonstrated benefits for 224
demonstrated benefits that 42
demonstrated capacity and 245
demonstrated capacity for 2072
demonstrated clinical and 162
demonstrated compared with 111
demonstrated complete and 43
demonstrated contempt for 293
demonstrated directly and 146
demonstrated directly for 132
demonstrated directly that 1243
demonstrated directly using 106
demonstrated directly with 158
demonstrated economic and 66
demonstrated efficacy and 471
demonstrated efficacy are 62
demonstrated efficacy for 925
demonstrated efficacy that 43
demonstrated efficacy with 265
demonstrated emotional and 47
demonstrated enthusiasm and 122
demonstrated enthusiasm for 297
demonstrated evidence for 393
demonstrated evidence that 696
demonstrated facility with 69
demonstrated fondness for 53
demonstrated forcibly that 177
demonstrated formally that 130
demonstrated humility and 59
demonstrated immediate and 61
demonstrated indicating that 42
demonstrated interest and 737
demonstrated kindness and 57
demonstrated maturity and 111
demonstrated military and 49
demonstrated otherwise and 40
demonstrated otherwise than 92
demonstrated patience and 223
demonstrated penchant for 74
demonstrated physical and 101
demonstrated positive and 83
demonstrated potential and 64
demonstrated potential for 1298
demonstrated problems with 303
demonstrated progress and 74
demonstrated prudence and 41
demonstrated publicly and 72
demonstrated publicly for 153
demonstrated publicly his 44
demonstrated publicly that 321
demonstrated readiness for 93
demonstrated recently and 50
demonstrated recently for 270
demonstrated recently how 47
demonstrated recently that 3879
demonstrated recently using 72
demonstrated recently with 325
demonstrated strikingly that 123
demonstrated suggesting that 42
demonstrated suggests that 105
demonstrated tenacity and 47
demonstrated tendency for 112
demonstrated therefore that 123
demonstrated validity and 442
demonstrated validity for 234
demonstrated visually and 56
demonstrated visually that 93
demonstrated whenever they 51
demonstrated wherever you 109
demonstrates activity and 53
demonstrates affection for 95
demonstrates behaviors that 494
demonstrates contempt for 111
demonstrates directly that 422
demonstrates enthusiasm and 52
demonstrates enthusiasm for 62
demonstrates evidence for 61
demonstrates forcibly that 189
demonstrates formally that 53
demonstrates humility and 48
demonstrates intention and 94
demonstrates interest and 279
demonstrates maturity and 84
demonstrates multiple air 48
demonstrates multiple low 147
demonstrates openness and 55
demonstrates patience and 52
demonstrates potential for 129
demonstrates problems with 127
demonstrates strikingly how 68
demonstrates strikingly that 141
demonstrates therefore that 122
demonstrates visually that 46
demonstration achieved its 50
demonstration combined with 95
demonstration complete with 58
demonstration examples and 51
demonstration facility and 48
demonstration facility for 144
demonstration facility was 61
demonstration followed its 55
demonstration indicate that 104
demonstration lectures and 120
demonstration materials and 138
demonstration materials are 89
demonstration materials for 114
demonstration platform for 53
demonstration possible that 42
demonstration problems and 51
demonstration problems are 53
demonstration proceeds with 46
demonstration produced its 85
demonstration programs and 994
demonstration programs are 593
demonstration programs can 132
demonstration programs for 1044
demonstration programs had 44
demonstration programs has 43
demonstration programs may 54
demonstration programs that 1600
demonstration programs was 99
demonstration programs with 140
demonstration projects and 4303
demonstration projects are 2046
demonstration projects being 130
demonstration projects but 59
demonstration projects can 312
demonstration projects did 49
demonstration projects for 2367
demonstration projects had 185
demonstration projects has 192
demonstration projects may 231
demonstration projects now 45
demonstration projects that 4676
demonstration projects using 195
demonstration projects was 291
demonstration projects with 692
demonstration purposes and 1269
demonstration purposes are 175
demonstration purposes but 157
demonstration purposes for 124
demonstration purposes let 47
demonstration purposes may 70
demonstration purposes than 48
demonstration purposes that 46
demonstration purposes this 62
demonstration purposes was 113
demonstration purposes with 75
demonstration required for 53
demonstration required that 91
demonstration requires that 469
demonstration requires two 47
demonstration software and 68
demonstration software for 78
demonstration software that 51
demonstration suggests that 541
demonstration supposes that 44
demonstration whatever can 44
demonstration whatever was 47
denominations attended his 52
denominations believed that 201
denominations competed for 87
denominations competed with 50
denominations indicate that 91
denominations suggests that 101
denominations suitable for 99
departmental accounting and 109
departmental accounts and 335
departmental accounts are 348
departmental accounts for 202
departmental accounts may 49
departmental activity and 207
departmental activity are 52
departmental activity that 43
departmental advisers and 75
departmental agencies and 199
departmental agencies are 86
departmental agencies for 55
departmental analysis and 59
departmental approach and 54
departmental approval and 105
departmental approval for 111
departmental archives and 164
departmental archives for 42
departmental assembly and 87
departmental assembly was 55
departmental authority and 184
departmental authority for 41
departmental autonomy and 428
departmental autonomy has 60
departmental autonomy that 42
departmental autonomy was 95
departmental barriers and 410
departmental barriers are 89
departmental barriers that 180
departmental business and 212
departmental business was 97
departmental business with 56
departmental capitals and 274
departmental capitals are 55
departmental chairman and 197
departmental chairman for 53
departmental chairman was 64
departmental chairman who 65
departmental chairmen and 340
departmental chairmen are 93
departmental chairmen who 72
departmental channels and 43
departmental colleague and 62
departmental concerns and 104
departmental conflict and 53
departmental controls and 50
departmental councils and 390
departmental councils are 130
departmental councils for 68
departmental councils had 48
departmental cultures and 79
departmental decisions and 217
departmental decisions are 85
departmental director and 103
departmental director for 72
departmental director who 66
departmental disputes and 72
departmental divisions and 282
departmental divisions are 108
departmental expansion and 51
departmental expenses and 330
departmental expenses are 269
departmental expenses for 156
departmental functioning and 43
departmental functions and 559
departmental functions are 167
departmental functions that 105
departmental governor and 54
departmental interest and 106
departmental isolation and 91
departmental managers and 1231
departmental managers are 505
departmental managers can 128
departmental managers for 114
departmental managers had 106
departmental managers may 78
departmental managers that 47
departmental managers who 311
departmental managers with 104
departmental materials and 51
departmental minister and 224
departmental minister has 46
departmental networks and 47
departmental officers and 1053
departmental officers are 336
departmental officers can 49
departmental officers for 147
departmental officers had 162
departmental officers may 86
departmental officers that 158
departmental officers was 90
departmental officers who 457
departmental officers with 138
departmental officials and 1206
departmental officials are 286
departmental officials but 40
departmental officials can 41
departmental officials for 115
departmental officials had 153
departmental officials may 49
departmental officials that 214
departmental officials was 44
departmental officials who 363
departmental officials with 96
departmental operation and 57
departmental policies and 2770
departmental policies are 353
departmental policies can 54
departmental policies for 122
departmental policies may 45
departmental policies that 339
departmental policies with 52
departmental politics and 289
departmental politics that 44
departmental positions and 71
departmental practice and 130
departmental prefects and 192
departmental prestige and 123
departmental problems and 306
departmental problems are 76
departmental problems that 56
departmental problems with 61
departmental programs and 1233
departmental programs are 102
departmental programs for 72
departmental programs that 130
departmental projects and 116
departmental promotion and 172
departmental property and 46
departmental purposes and 62
departmental receipts and 120
departmental relations and 132
departmental relations are 49
departmental relations with 101
departmental requests and 171
departmental requests are 113
departmental requests for 1037
departmental revenues and 106
departmental routines and 48
departmental salaries and 104
departmental seminars and 155
departmental seniority and 175
departmental seniority for 77
departmental seniority may 49
departmental services and 250
departmental services are 74
departmental services for 61
departmental strategy and 44
departmental superiors and 62
departmental supplies and 106
departmental tradition and 48
departmental transfer and 58
dependencies indicate that 90
dependencies observed for 44
dependencies obtained for 85
dependencies required for 85
dependencies suggests that 95
desegregated colleges and 109
desegregated education and 94
desegregated education for 109
desegregated education was 46
desegregation decisions and 420
desegregation decisions are 101
desegregation decisions was 149
desegregation mandates and 43
desegregation movement and 72
desegregation movement was 54
desegregation outcomes for 76
desegregation policies and 301
desegregation policies are 45
desegregation policies that 284
desegregation problems and 129
desegregation programs and 234
desegregation programs are 133
desegregation programs that 272
desegregation remedies and 41
desegregation remedies may 99
desegregation remedies that 202
desegregation suggests that 181
desirability responding and 96
desirability response bias 2511
desirability response set 6390
desolateness overcame all 525
despotically governed and 132
despotically governed for 70
despotically governed than 52
destructible evidence may 83
determinable payments and 167
determinable payments that 176
determinants accounting for 45
determinants essential for 75
determinants indicate that 109
determinants interact and 46
determinants interact with 131
determinants involved and 40
determinants involved are 51
determinants required for 553
determinants specific for 516
determinants suggests that 244
determination abridges not 133
determination accounts for 175
determination accuracy had 128
determination accuracy that 131
determination adjusted for 1044
determination collided with 41
determination combined with 492
determination compared with 108
determination concerning all 42
determination concerning any 91
determination concerning her 53
determination concerning him 89
determination concerning his 90
determination concerning its 58
determination concerning that 173
determination concerning them 287
determination concerning this 59
determination equations for 152
determination exceeded her 54
determination explains why 52
determination hardened her 42
determination includes all 59
determination includes both 44
determination increased with 67
determination increases with 232
determination indicate that 456
determination indicating that 101
determination inspired his 48
determination involves both 52
determination involves not 58
determination involves two 114
determination movement and 107
determination obtained for 73
determination obtained with 60
determination otherwise than 50
determination overcame all 75
determination pervades them 52
determination policies and 48
determination possible and 42
determination possible for 53
determination possible with 54
determination provided for 380
determination provided that 223
determination provides for 55
determination provides that 120
determination purposes and 98
determination required for 337
determination required that 163
determination requires not 44
determination requires one 41
determination requires that 1782
determination requires two 180
determination reserved for 61
determination respecting him 41
determination respecting his 71
determination respecting them 87
determination respecting this 53
determination suggests that 892
determination suitable for 42
determination tempered with 44
determination therefore was 75
determination wherever met 74
determinedly cheerful and 167
determinedly insisted that 128
determinedly original and 66
developments accounting for 56
developments affected all 42
developments affected both 55
developments affected men 44
developments affected not 40
developments coincide with 287
developments coinciding with 43
developments combined with 542
developments compared with 169
developments concerning both 53
developments concerning his 62
developments concerning its 56
developments concerning our 47
developments concerning them 45
developments concerning this 243
developments continue and 81
developments contrast with 84
developments demanded that 82
developments designed for 192
developments essential for 50
developments followed and 57
developments followed each 68
developments followed one 57
developments followed that 41
developments followed this 94
developments followed with 44
developments included new 54
developments indicate how 76
developments indicate that 10807
developments indicating that 294
developments initiated and 43
developments intended for 169
developments interact with 125
developments involved are 42
developments obviously had 58
developments occurred and 194
developments occurred for 84
developments occurred long 40
developments occurred not 70
developments occurred that 1852
developments occurred with 313
developments parallel with 41
developments possible and 100
developments possible was 52
developments probably had 58
developments produced new 59
developments produced two 50
developments proposed for 227
developments provided for 91
developments provided new 64
developments provided that 94
developments relevant for 96
developments required for 296
developments required new 56
developments required that 109
developments requires that 66
developments resulted not 49
developments selected for 46
developments signaled that 108
developments sketched out 85
developments suggesting that 214
developments suggests that 1196
developments suitable for 61
developments underway that 43
developments wherever they 151
dialectically combined with 59
dialectically interact with 89
dialectically involved with 68
diametrically opposite and 1206
diametrically opposite are 245
diametrically opposite both 118
diametrically opposite but 148
diametrically opposite can 42
diametrically opposite each 2864
diametrically opposite end 161
diametrically opposite for 95
diametrically opposite his 110
diametrically opposite idea 72
diametrically opposite its 96
diametrically opposite one 1163
diametrically opposite path 99
diametrically opposite set 114
diametrically opposite than 87
diametrically opposite that 2012
diametrically opposite they 42
diametrically opposite things 334
diametrically opposite this 89
diametrically opposite was 59
diametrically opposite way 643
diametrically opposite with 88
diametrically reversed our 116
diaphragmatic activity and 118
diaphragmatic activity may 47
diaphragmatic elevation and 200
diaphragmatic excursion and 521
diaphragmatic excursion may 91
diaphragmatic excursion with 69
diaphragmatic incisions and 53
diaphragmatic injuries and 65
diaphragmatic injuries are 87
diaphragmatic motility and 49
diaphragmatic movement and 431
diaphragmatic movement can 48
diaphragmatic movement may 90
diaphragmatic movement with 44
diaphragmatic pleurisy and 120
diaphragmatic pleurisy may 81
diaphragmatic pressure and 43
diaphragmatic ruptures are 50
diaphragmatic surfaces and 44
dictatorship combined with 137
dictatorship compared with 74
dictatorship publicly and 46
dictatorship suggests that 44
didactically improved all 63
differentials adjusted for 83
differentials combined with 47
differentials compared with 95
differentials indicate that 323
differentials involved are 46
differentials observed for 69
differentials required for 75
differentials suggests that 343
differentiate children and 46
differentiate children who 535
differentiate children with 1284
differentiate domestic and 49
differentiate elections for 56
differentiate families with 112
differentiate functions and 143
differentiate internal and 84
differentiate normally and 132
differentiate partially with 194
differentiate patients who 583
differentiate patients with 3450
differentiate personal and 109
differentiate physical and 61
differentiate positive and 300
differentiate products and 1488
differentiate products for 158
differentiate products that 218
differentiate properly and 87
differentiate religious and 40
differentiate services and 101
differentiate students who 257
differentiate students with 277
differentiate subjects who 145
differentiate subjects with 171
differentiate yourself and 183
differentiate yourself with 69
differentiating children who 89
differentiating children with 331
differentiating circuits and 93
differentiating circuits are 222
differentiating criterion for 152
differentiating elements are 233
differentiating elements that 85
differentiating internal and 49
differentiating partially with 352
differentiating patients and 62
differentiating patients who 111
differentiating patients with 827
differentiating positive and 76
differentiating products and 619
differentiating students with 43
differentiating variables are 42
difficulties accounting for 308
difficulties affected all 47
difficulties affected his 59
difficulties assailed him 55
difficulties attended his 53
difficulties attended its 119
difficulties attended this 118
difficulties attracting and 95
difficulties children and 56
difficulties children are 85
difficulties children can 44
difficulties children had 54
difficulties children may 177
difficulties children with 308
difficulties coincide with 63
difficulties combined with 510
difficulties commonly met 97
difficulties compared with 602
difficulties concerning any 57
difficulties concerning both 71
difficulties concerning her 85
difficulties concerning his 198
difficulties concerning how 85
difficulties concerning its 260
difficulties concerning our 74
difficulties concerning them 108
difficulties concerning this 345
difficulties concerning two 73
difficulties confront any 117
difficulties confront him 80
difficulties confront them 199
difficulties confront this 79
difficulties confront you 58
difficulties connecting with 75
difficulties continue and 98
difficulties continue for 61
difficulties deferred and 78
difficulties deterred him 64
difficulties developing and 72
difficulties directly and 56
difficulties directly with 43
difficulties disappear and 462
difficulties disappear for 49
difficulties disappear with 94
difficulties entailed for 51
difficulties explaining how 70
difficulties explaining why 124
difficulties foreseen and 41
difficulties grappled with 69
difficulties honestly and 64
difficulties increased and 335
difficulties increased for 57
difficulties increased with 362
difficulties incurred with 44
difficulties indicate that 733
difficulties inherent both 66
difficulties inherent for 80
difficulties inherent with 326
difficulties interact with 47
difficulties internal and 61
difficulties involved and 2954
difficulties involved are 2035
difficulties involved both 121
difficulties involved but 210
difficulties involved can 385
difficulties involved due 42
difficulties involved for 705
difficulties involved had 71
difficulties involved has 53
difficulties involved may 373
difficulties involved not 74
difficulties involved see 82
difficulties involved than 80
difficulties involved that 243
difficulties involved this 43
difficulties involved was 103
difficulties involved with 4070
difficulties mentioned and 67
difficulties mentioned are 312
difficulties mentioned can 65
difficulties mentioned for 59
difficulties mentioned may 46
difficulties mentioned with 53
difficulties multiply and 81
difficulties multiply with 77
difficulties negotiating with 54
difficulties observed with 91
difficulties occurred and 114
difficulties occurred that 181
difficulties occurred with 315
difficulties overcome and 631
