daemonic rage imagined 69
decades have impacted 40
decades have improved 151
decades have included 408
decades have increased 487
decades have insisted 42
decades have inspired 68
decades have involved 312
decades have markedly 52
decades have modified 49
decades have occurred 342
decades have operated 50
decades have probably 117
decades have produced 1892
decades have promoted 53
decades have prompted 77
decades have provided 1182
decades have received 87
decades have remained 112
decades have rendered 88
decades have reported 112
decades have required 58
decades have resulted 1296
decades have scholars 153
decades have seriously 42
decades have stressed 92
decades have suffered 95
decades have sufficed 47
decades have therefore 78
decades made possible 63
decades many american 60
decades many attempts 95
decades many developing 127
decades many scholars 141
decades more attention 68
decades most american 40
decades much attention 248
decades much interest 52
decades much progress 131
decades north american 44
decades some scholars 77
decades there followed 113
decades these problems 41
decades these questions 50
decades were designed 72
decades were destined 40
decades were directed 48
decades were followed 59
decades were occupied 43
decades were probably 42
decades were replaced 120
decades were required 342
decades were suddenly 120
decades were therefore 40
decades when american 98
decades when compared 93
decades when economic 40
decades will continue 549
decades will probably 427
decayed from exposure 46
decayed root channels 159
decayed tooth surfaces 214
decayed wood remained 42
deceased aids patients 41
deceased died suddenly 48
deceased during lifetime 85
deceased from washington 60
deceased have declared 66
deceased have invested 48
deceased left children 703
deceased left property 179
deceased male relative 300
deceased union soldiers 222
deceased were actually 54
deceased were admitted 137
deceased were believed 209
deceased were children 223
deceased were clenched 75
deceased were conveyed 41
deceased were cremated 167
deceased were disposed 56
deceased were entitled 227
deceased were expected 173
deceased were interred 397
deceased were probably 109
deceased were properly 94
deceased were provided 121
deceased were recorded 43
deceased were regarded 59
deceased were required 116
deceased were supposed 125
deceased wife elizabeth 40
deceased wife survived 51
deceased will continue 87
deceits sent northward 46
deceive even yourself 51
deceive only proceeds 42
deceive their audience 153
deceive their children 327
deceive their families 61
deceive their husbands 2359
deceive their partners 96
deceive their patients 243
deceive their pursuers 154
deceive their students 56
deceive their subjects 169
deceive their superiors 157
deceive your audience 125
deceive your children 58
deceive your highness 111
deceive your husbands 72
deceive your judgment 41
deceive your lordship 186
deceive your neighbor 63
deceive your opponent 215
deceive your patients 67
deceiving their husbands 350
deceiving their partners 48
deceiving their patients 86
deceiving their subjects 92
deceiving their superiors 41
deceiving your lordship 91
decency have rendered 261
decency were observed 100
decency were outraged 52
decided case directly 51
decided from eternity 233
decided from personal 80
decided last december 56
decided last november 53
decided many elections 61
decided many questions 110
decided more recently 76
decided only recently 81
decided over breakfast 96
decided some questions 44
decided soon thereafter 70
decided step backward 174
decided step descending 42
decided such questions 305
decided their attitude 84
decided their business 58
decided their children 119
decided their daughter 50
decided their disputes 172
decided their personal 71
decided their presence 60
decided their quarrels 132
decided their relative 40
decided there probably 97
decided these injuries 51
decided these questions 577
decided those questions 60
decided three questions 64
decided tory partisan 67
decided upon abandoning 158
decided upon abolishing 44
decided upon annually 67
decided upon appointing 69
decided upon attempting 184
decided upon commencing 76
decided upon complete 69
decided upon concerning 50
decided upon consulting 57
decided upon continuing 149
decided upon definite 79
decided upon demurrer 133
decided upon descending 41
decided upon directly 59
decided upon dissolving 40
decided upon economic 73
decided upon entirely 65
decided upon evacuating 44
decided upon evidence 242
decided upon fortifying 40
decided upon immediate 463
decided upon included 158
decided upon initially 81
decided upon involved 125
decided upon medicine 142
decided upon military 176
decided upon mutually 68
decided upon opposite 65
decided upon organizing 42
decided upon performing 41
decided upon policies 53
decided upon postponing 46
decided upon presenting 45
decided upon presents 42
decided upon proceeding 424
decided upon publishing 281
decided upon purchasing 111
decided upon questions 127
decided upon relative 54
decided upon respecting 93
decided upon sanctions 161
decided upon secession 58
decided upon somewhat 75
decided upon specific 57
decided upon suddenly 113
decided upon vigorous 41
decided upon withdrawing 118
decided very properly 102
decided very recently 189
decided very sensibly 60
decided very suddenly 87
decided were essential 67
decided were meaningless 110
decided what actually 42
decided what approach 101
decided what attitude 256
decided what business 324
decided what category 42
decided what children 40
decided what direction 520
decided what elements 77
decided what everyone 120
decided what evidence 176
decided what functions 93
decided what happened 201
decided what materials 110
decided what pictures 48
decided what policies 56
decided what positions 43
decided what problems 50
decided what products 135
decided what programs 45
decided what projects 109
decided what quantity 43
decided what questions 359
decided what services 201
decided what specific 100
decided what students 45
decided what subjects 346
decided what treatment 59
decided whig majority 91
decided your direction 49
decides from contrary 75
decides many questions 65
decides nothing concerning 95
decides nothing respecting 71
decides only questions 69
decides other questions 44
decides such questions 434
decides their formation 82
decides these questions 304
decides those questions 73
decides upon questions 103
decides what actually 40
decides what articles 53
decides what behaviors 122
decides what benefits 121
decides what business 106
decides what children 43
decides what direction 69
decides what elements 110
decides what everyone 42
decides what evidence 472
decides what functions 69
decides what happened 50
decides what materials 114
decides what messages 48
decides what policies 114
decides what problems 66
decides what products 254
decides what programs 113
decides what projects 123
decides what property 43
decides what quantity 87
decides what questions 388
decides what response 49
decides what sentence 49
decides what services 524
decides what specific 172
decides what students 61
decides what subjects 175
decides what treatment 108
decision also affected 321
decision also affirmed 58
decision also approved 42
decision also contains 139
decision also debarred 43
decision also declared 60
decision also included 189
decision also includes 117
decision also increased 43
decision also increases 45
decision also involved 204
decision also involves 310
decision also prompted 60
decision also provided 248
decision also provides 149
decision also referred 42
decision also reflects 180
decision also rejected 93
decision also required 136
decision also requires 200
decision also resulted 81
decision also suggests 139
decision among possible 76
decision areas involved 81
decision bearing directly 90
decision been otherwise 216
decision been rendered 113
decision been reversed 66
decision came directly 63
decision came suddenly 92
decision dealing directly 51
decision drew attention 47
decision ever rendered 194
decision from abstract 56
decision from multiple 46
decision from washington 458
decision have affected 43
decision have required 40
decision have resulted 43
decision here concerns 46
decision here referred 55
decision into evidence 68
decision into execution 641
decision into immediate 43
decision into operation 159
decision into practice 1487
decision john marshall 61
decision just mentioned 254
decision just referred 166
decision just rendered 223
decision last december 110
decision last mentioned 70
decision last november 45
decision last referred 48
decision leads directly 44
decision left entirely 63
decision lies entirely 43
decision made concerning 496
decision made entirely 75
decision made explicit 40
decision made headlines 49
decision made possible 372
decision made pursuant 1105
decision made recently 78
decision making abortions 62
decision making accuracy 88
decision making achieved 214
decision making activity 1206
decision making actually 391
decision making advanced 147
decision making affected 510
decision making afforded 45
decision making agencies 115
decision making algorithm 625
decision making alongside 117
decision making analysis 714
decision making analyzes 47
decision making approach 5294
decision making attempts 60
decision making authority 13488
decision making autonomy 2448
decision making behaviors 137
decision making benefits 74
decision making business 111
decision making calculus 205
decision making capacity 7560
decision making centered 120
decision making channels 129
decision making clinical 50
decision making combined 161
decision making combines 54
decision making commonly 110
decision making compared 210
decision making concepts 149
decision making concerning 10050
decision making concerns 686
decision making confirms 45
decision making conflict 154
decision making conforms 46
decision making consists 1168
decision making consumer 41
decision making contains 92
decision making contexts 633
decision making continue 214
decision making controls 45
decision making councils 188
decision making criterion 393
decision making critical 50
decision making decisions 97
decision making declined 46
decision making declines 108
decision making decreased 114
decision making decreases 242
decision making demanded 54
decision making depended 104
decision making deserves 54
decision making designed 189
decision making develops 88
decision making devolved 153
decision making differed 53
decision making directed 295
decision making directly 346
decision making downward 571
decision making dynamics 117
decision making economic 103
decision making elements 153
decision making embedded 109
decision making embodied 48
decision making employed 752
decision making empowers 41
decision making enhanced 47
decision making enhances 638
decision making entirely 118
decision making entities 133
decision making essential 80
decision making examined 94
decision making exercise 397
decision making explains 49
decision making explicit 56
decision making extended 42
decision making financial 87
decision making followed 516
decision making formerly 58
decision making fostered 43
decision making functions 887
decision making grounded 54
decision making implicit 52
decision making improved 464
decision making improves 241
decision making included 635
decision making includes 700
decision making increased 776
decision making increases 1774
decision making indicate 160
decision making informed 475
decision making inherent 192
decision making intended 46
decision making involved 13777
decision making involves 9292
decision making latitude 186
decision making managers 102
decision making mentioned 135
decision making networks 82
decision making normally 103
decision making observed 326
decision making obviously 135
decision making occurred 1758
decision making operates 389
decision making operation 58
decision making oriented 326
decision making outcomes 124
decision making outlined 1687
decision making paradigm 322
decision making patterns 1171
decision making permeates 108
decision making personal 91
decision making pertaining 328
decision making policies 194
decision making positions 3651
decision making possible 340
decision making potential 57
decision making practice 150
decision making presents 268
decision making prevails 110
decision making prevents 44
decision making probably 180
decision making problems 4077
decision making proceeds 569
decision making produced 828
decision making produces 200
decision making programs 177
decision making progress 77
decision making promotes 281
decision making proposed 130
decision making provided 931
decision making provides 867
decision making purposes 3482
decision making questions 64
decision making received 168
decision making referred 161
decision making reflects 465
decision making relative 1959
decision making relevant 261
decision making remained 969
decision making replaces 66
decision making reported 165
decision making required 6135
decision making requires 10276
decision making resulted 232
decision making revolves 82
decision making routines 89
decision making scenarios 204
decision making sequence 177
decision making seriously 95
decision making situation 2556
decision making software 165
decision making somewhat 81
decision making specific 64
decision making squarely 46
decision making strategy 1389
decision making stresses 52
decision making suffered 97
decision making suggests 1618
decision making supports 195
decision making therefore 369
decision making underlying 153
decision making variables 192
decision making whenever 373
decision making wherever 116
decision more critical 40
decision more directly 44
decision more embroils 587
decision more probable 65
decision more promptly 46
decision more rigorous 97
decision more seriously 52
decision most directly 42
decision must consider 394
decision must indicate 66
decision must obviously 79
decision must therefore 919
decision once rendered 89
decision only increased 71
decision only partially 57
decision only requires 52
decision rest entirely 45
decision rule approach 118
decision rule concerning 85
decision rule consists 78
decision rule employed 436
decision rule followed 70
decision rule induction 185
decision rule involves 187
decision rule minimizing 61
decision rule obtained 86
decision rule proposed 88
decision rule provides 229
decision rule required 54
decision rule requires 300
decision rule specifying 73
decision rule suggests 83
decision rule therefore 98
decision runs contrary 103
decision says directly 68
decision soon followed 74
decision task required 44
decision task requires 145
decision theory analysis 1258
decision theory approach 5800
decision theory attempts 108
decision theory concepts 134
decision theory concerns 118
decision theory involves 79
decision theory problems 218
decision theory provides 1095
decision theory requires 259
decision theory suggests 171
decision there remained 40
decision there rendered 87
decision till tomorrow 54
decision time increased 47
decision time increases 400
decision time required 59
decision tree algorithm 7070
decision tree analysis 8682
decision tree approach 9788
decision tree branches 146
decision tree consisting 146
decision tree consists 297
decision tree containing 103
decision tree contains 142
decision tree depicted 115
decision tree describing 105
decision tree designed 72
decision tree includes 76
decision tree indicating 54
decision tree inducers 149
decision tree induction 10622
decision tree involves 92
decision tree obtained 108
decision tree presents 64
decision tree problems 137
decision tree produced 124
decision tree provided 63
decision tree provides 270
decision tree reflects 46
decision tree requires 119
decision tree software 165
decision tree suggests 64
decision unit managers 262
decision upon disputed 49
decision upon evidence 162
decision upon petitions 45
decision upon questions 389
decision very seriously 99
decision went contrary 47
decision were accepted 98
decision were actually 70
decision were approved 48
decision were contrary 43
decision were enforced 43
decision were enormous 95
decision were entirely 87
decision were examined 51
decision were expected 40
decision were followed 115
decision were immediate 75
decision were included 64
decision were involved 138
decision were obtained 43
decision were possible 66
decision were probably 138
decision were properly 46
decision were recorded 59
decision were referred 44
decision were regarded 42
decision were rejected 50
decision were rendered 94
decision were reported 79
decision were required 277
decision were reversed 158
decision were reviewed 50
decision were somewhat 110
decision were unavailing 58
decision when compared 81
decision when developing 47
decision when evaluating 46
decision when everyone 51
decision when possible 40
decision when purchasing 122
decision when rendered 116
decision when required 51
decision will actually 202
decision will consider 84
decision will continue 275
decision will convince 60
decision will directly 134
decision will discover 48
decision will generate 187
decision will indicate 84
decision will maximize 83
decision will minimize 58
decision will normally 342
decision will obviously 216
decision will probably 2632
decision will seriously 75
decision will strengthen 85
decision will therefore 361
declare bank holidays 84
declare four variables 55
declare from personal 57
declare here solemnly 40
declare mine iniquity 679
declare most seriously 57
declare most solemnly 1727
declare open rebellion 80
declare other variables 141
declare sins forgiven 98
declare some variables 396
declare south carolina 99
declare string variables 99
declare such contract 102
declare such currency 158
declare such dividend 104
declare such expenses 62
declare such intention 159
declare such interest 94
declare such marriages 339
declare such property 151
declare such security 114
declare such statutes 74
declare such variables 69
declare their absolute 178
declare their affection 219
declare their approval 361
declare their attitude 271
declare their authority 63
declare their autonomy 165
declare their business 193
declare their charters 41
declare their children 184
declare their christian 45
declare their churches 47
declare their complete 278
declare their condition 81
declare their contempt 224
declare their continuing 46
declare their cultural 79
declare their doctrine 43
declare their economic 55
declare their enthusiasm 41
declare their equality 67
declare their ethnicity 65
declare their fidelity 132
declare their financial 240
declare their humanity 45
declare their identity 391
declare their intended 52
declare their intention 7532
declare their interest 707
declare their isolated 59
declare their judgment 315
declare their objection 96
declare their original 58
declare their personal 402
declare their policies 88
declare their positions 396
declare their presence 574
declare their profound 60
declare their property 406
declare their province 89
declare their purposes 162
declare their readiness 5607
declare their rebellion 69
declare their rejection 139
declare their religious 313
declare their resolute 44
declare their secession 73
declare their sentence 111
declare their separate 47
declare their sufferings 109
declare their ultimate 49
declare their unabated 44
declare their unbelief 70
declare their unswerving 47
declare their variables 45
declare these children 45
declare these colonies 522
declare these functions 78
declare these presents 136
declare these variables 237
declare those functions 40
declare those variables 71
declare three variables 258
declare what articles 52
declare what authority 55
declare what happened 245
declare what officers 45
declare what property 86
declare what standard 192
declare what ultimate 58
declare your business 74
declare your goodness 47
declare your greatness 186
declare your identity 57
declare your immediate 69
declare your intention 824
declare your interest 86
declare your readiness 113
declare your steadfast 101
declare your variables 886
declare your wondrous 90
declaring bank holidays 91
declaring most solemnly 68
declaring north carolina 45
declaring some variables 106
declaring south carolina 133
declaring such dividend 310
declaring such intention 47
declaring such marriages 232
declaring such property 61
declaring such unlawful 72
declaring their absolute 62
declaring their affection 67
declaring their approval 132
declaring their attitude 79
declaring their autonomy 91
declaring their business 56
declaring their children 60
declaring their complete 126
declaring their condition 40
declaring their contempt 59
declaring their decisions 49
declaring their equality 42
declaring their fidelity 88
declaring their identity 125
declaring their intended 41
declaring their intention 4803
declaring their interest 188
declaring their judgment 71
declaring their marriages 46
declaring their personal 76
declaring their positions 91
declaring their presence 198
declaring their property 121
declaring their purposes 41
declaring their readiness 1522
declaring their rejection 49
declaring their religious 116
declaring their secession 43
declaring their unshaken 126
declaring these variables 76
declaring three variables 54
declaring what miracles 533
declaring what property 48
declaring your intention 200
declaring your readiness 58
declaring your solvency 50
declaring your splendor 58
declaring your supposed 96
declaring your variables 180
decline also affected 184
decline also occurred 431
decline also reflects 329
decline among american 352
decline among catholics 116
decline among children 168
decline among patients 112
decline been arrested 65
decline during adulthood 852
decline during business 94
decline during economic 318
decline during exercise 152
decline during prolonged 227
decline during recession 95
decline during treatment 120
decline ever recorded 261
decline from baseline 890
decline from december 202
decline from february 188
decline from greatness 464
decline from maturity 96
decline from november 160
decline from original 233
decline from outburst 70
decline from slightly 43
decline giving evidence 43
decline great pursuits 53
decline have included 43
decline have occurred 220
decline have resulted 41
decline having occurred 41
decline into banality 41
decline into complete 143
decline into darkness 145
decline into disorder 115
decline into economic 159
decline into idolatry 48
decline into insanity 678
decline into nothingness 50
decline into physical 40
decline into recession 198
decline into relative 173
decline into savagery 248
decline into senility 526
decline into sickness 105
decline more markedly 42
decline must therefore 40
decline only modestly 120
decline only slightly 1600
decline over distance 64
decline soon followed 207
decline soon thereafter 128
decline such requests 135
decline such services 111
decline such treatment 111
decline their advances 92
decline their courtesy 72
decline their generous 52
decline their kindness 58
decline their services 372
decline these requests 41
decline very markedly 190
decline very sensibly 53
decline very slightly 319
decline were apparent 158
decline were manifold 110
decline were numerous 81
decline were observed 82
decline were probably 117
decline when business 111
decline when children 45
decline when compared 1108
decline when inflation 141
decline when interest 438
decline will commence 41
decline will continue 3277
decline will probably 609
decline your challenge 68
decline your flattering 105
decline your friendly 41
decline your generous 242
decline your kindness 64
decline your proposal 358
decline your services 148
decline your tribunal 79
declining city services 102
declining cloth industry 40
declining coal industry 525
declining cost industry 279
declining fall farewell 41
declining food reserves 44
declining food security 114
declining food supplies 178
declining gold reserves 142
declining health prompted 59
declining health rendered 121
declining health required 72
declining health services 77
declining heavy industry 176
declining into senility 80
declining life cheerful 71
declining living standard 486
declining mining industry 129
declining more recently 40
declining north american 220
declining only slightly 403
declining open interest 67
declining rate thereafter 54
declining silk industry 50
declining soil moisture 209
declining star formation 143
declining their civility 42
declining their proposal 40
declining their questions 81
declining their services 130
declining very slightly 100
declining when compared 48
declining your proposal 46
decoded radio messages 57
decoded video sequence 135
decoder will generate 50
decorum during services 55
decorum were observed 177
decrease acid secretion 796
decrease also occurred 126
decrease among children 41
decrease bank deposits 60
decrease bank reserves 595
decrease bone formation 404
decrease bone turnover 430
decrease cell activity 41
decrease cell survival 125
decrease cell viability 221
decrease clot formation 107
decrease drug clearance 46
decrease drug toxicity 85
decrease during adulthood 112
decrease during anesthesia 41
decrease during business 106
decrease during economic 177
decrease during exercise 756
decrease during expansion 57
decrease during exposure 60
decrease during gestation 210
decrease during lactation 130
decrease during prolonged 527
decrease during recovery 156
decrease during remission 42
decrease during treatment 460
decrease free radicals 91
decrease from baseline 4497
decrease from december 164
decrease from february 53
decrease from infinity 73
decrease from november 123
decrease lease payments 95
decrease more markedly 103
decrease only slightly 2374
decrease over distance 43
decrease pain sensation 141
decrease role conflict 45
decrease scar formation 196
decrease soil moisture 220
decrease their activity 2294
decrease their affinity 60
decrease their apparent 85
decrease their appetite 159
decrease their attention 165
decrease their authority 135
decrease their autonomy 105
decrease their capacity 255
decrease their children 53
decrease their combined 54
decrease their distance 96
decrease their distress 54
decrease their domestic 93
decrease their economic 142
decrease their efficacy 92
decrease their emissions 105
decrease their emotional 104
decrease their emphasis 73
decrease their exercise 43
decrease their expected 115
decrease their expenses 133
decrease their exposure 673
decrease their financial 91
decrease their interest 443
decrease their internal 99
decrease their isolation 150
decrease their leverage 46
decrease their liability 57
decrease their marginal 42
decrease their military 166
decrease their mobility 266
decrease their negative 177
decrease their personal 115
decrease their physical 203
decrease their pollution 54
decrease their potential 786
decrease their property 95
decrease their quantity 94
decrease their relative 339
decrease their reserves 59
decrease their response 121
decrease their revenues 59
decrease their salaries 78
decrease their secretion 92
decrease their security 43
decrease their severity 170
decrease their specific 63
decrease their standard 105
decrease their survival 106
decrease their symptoms 235
decrease their tendency 170
decrease their thickness 40
decrease their toxicity 121
decrease their velocity 94
decrease their workload 65
decrease these behaviors 223
decrease these problems 299
decrease these stresses 43
decrease these symptoms 342
decrease time required 43
decrease upon exposure 48
decrease very markedly 200
decrease very slightly 581
decrease were observed 185
decrease when business 111
decrease when children 56
decrease when compared 1322
decrease when inflation 41
decrease when interest 160
decrease when patients 135
decrease when subjects 92
decrease will continue 687
decrease will probably 329
decrease wind velocity 136
decrease your activity 253
decrease your appetite 404
decrease your calories 72
decrease your capacity 58
decrease your expenses 232
decrease your exposure 246
decrease your interest 84
decrease your personal 120
decrease your potential 57
decrease your response 56
decrease your symptoms 104
decrease your tendency 102
decrease your workload 48
decreasing acid secretion 143
decreasing back pressure 335
decreasing bank reserves 74
decreasing bone formation 59
decreasing bone turnover 97
decreasing cost activity 165
decreasing cost functions 76
decreasing cost industry 7436
decreasing cost situation 130
decreasing film thickness 3949
decreasing flow velocity 365
decreasing food supplies 283
decreasing fringe benefits 111
decreasing from infinity 258
decreasing from positive 51
decreasing mass transfer 65
decreasing only slightly 367
decreasing pore pressure 61
decreasing rate constant 85
decreasing rate thereafter 70
decreasing salt gradient 338
decreasing scar formation 155
decreasing soil moisture 1511
decreasing star formation 337
decreasing term coverage 190
decreasing term policies 321
decreasing their activity 265
decreasing their affinity 57
decreasing their attention 40
decreasing their capacity 173
decreasing their distance 74
decreasing their economic 56
decreasing their efficacy 42
decreasing their expenses 60
decreasing their exposure 88
decreasing their financial 41
decreasing their interest 56
decreasing their military 50
decreasing their mobility 69
decreasing their negative 49
decreasing their physical 61
decreasing their potential 201
decreasing their relative 85
decreasing their specific 40
decreasing their tendency 90
decreasing their toxicity 56
decreasing their velocity 49
decreasing their workload 53
decreasing these behaviors 43
decreasing time constant 46
decreasing time interval 251
decreasing time required 69
decreasing very slightly 121
decreasing wall thickness 746
decreasing well thickness 83
decreasing when compared 41
decreasing wind velocity 126
decreasing your appetite 60
decreasing your expenses 59
decreasing your exposure 53
decreasing your pressure 56
decreed from eternity 1010
decreed their abolition 42
decreed their damnation 46
decreed their expulsion 257
decreed their immediate 57
decreed their salvation 40
decreed wage increases 160
decrees also provided 83
decrees been executed 46
decrees from eternity 334
decrees have provided 50
decrees have received 75
decrees have survived 80
decrees into execution 674
decrees into operation 40
decrees into practice 45
decrees just mentioned 45
decrees made absolute 98
decrees must directly 80
decrees their numerous 159
decrees upon heretics 63
decrees were absolute 93
decrees were accepted 244
decrees were actually 207
decrees were affirmed 129
decrees were annulled 249
decrees were approved 261
decrees were contrary 43
decrees were conveyed 42
decrees were declared 182
decrees were designed 240
decrees were dictated 55
decrees were directed 265
decrees were embodied 79
decrees were enforced 572
decrees were executed 312
decrees were followed 217
decrees were formally 93
