damaged capillary walls 402
decision discussed below 231
decision excerpted below 117
decision expressly gives 81
decision framework which 78
decision generally rests 50
decision mandatory could 58
decision mechanism which 317
decision postponed until 136
decision previously given 126
decision previously taken 174
decision primarily rests 40
decision procedure based 610
decision procedure could 273
decision procedure given 63
decision procedure might 178
decision procedure under 282
decision procedure where 48
decision procedure which 1948
decision procedure within 116
decision procedure works 184
decision procedure would 1056
decision processes about 92
decision processes based 174
decision processes could 156
decision processes might 181
decision processes occur 55
decision processes often 117
decision processes rather 269
decision processes shown 233
decision processes under 377
decision processes where 146
decision processes which 1953
decision processes within 1249
decision processes would 452
decision reprinted above 43
decision situations arise 55
decision situations faced 61
decision situations under 95
decision situations where 851
decision situations which 528
decision structure which 138
decision structure within 161
decision structure would 128
declare communist china 127
declare dividends equal 51
declare dividends every 42
declare dividends until 84
declare dividends where 52
declare dividends which 109
declare ourselves either 51
declare ourselves willing 103
declare ourselves women 274
declare themselves above 74
declare themselves after 105
declare themselves again 43
declare themselves bound 143
declare themselves either 934
declare themselves equal 47
declare themselves first 96
declare themselves fools 73
declare themselves fully 187
declare themselves happy 75
declare themselves loyal 195
declare themselves proud 51
declare themselves quite 102
declare themselves right 104
declare themselves roman 301
declare themselves serbs 57
declare themselves under 111
declare themselves until 187
declare themselves willing 1173
declare themselves within 125
declaring communist china 78
declaring dividends which 70
declaring specified facts 77
declaring themselves bound 101
declaring themselves either 116
declaring themselves equal 73
declaring themselves fully 135
declaring themselves loyal 102
declaring themselves under 52
declaring themselves willing 202
declaring withdrawal under 93
decline continued after 526
decline continued apace 95
decline continued under 79
decline continued until 2412
decline continues today 46
decline continues until 304
decline described above 284
decline discussed above 139
decline gradually after 443
decline gradually until 505
decline noticeably after 42
declining cigarette sales 44
declining communist party 125
declining corporate earnings 46
declining fertility after 40
declining fertility rates 4752
declining fertility trend 76
declining fertility which 41
declining fertility would 67
declining gradually after 45
declining gradually since 141
declining gradually until 86
declining hegemonic power 215
declining household sizes 48
declining incidence rates 54
declining industrial bases 50
declining industrial growth 149
declining industrial power 60
declining industrial region 70
declining industrial towns 77
declining influence within 254
declining mortality rates 1618
declining occupancy rates 204
declining political clout 175
declining political force 97
declining political power 545
declining political trust 136
declining population after 68
declining population could 79
declining population growth 3611
declining population might 71
declining population since 50
declining population sizes 49
declining population trend 132
declining population which 111
declining population within 55
declining population would 219
declining production after 46
declining production costs 214
declining production rates 109
declining production trend 64
declining strategic value 45
declining transport costs 935
decorum studiously thrown 62
decrease cigarette smoking 464
decrease circulating blood 242
decrease continued until 381
decrease continues until 279
decrease corporate earnings 70
decrease excessive blood 70
decrease fertility rates 185
decrease gradually after 383
decrease gradually until 948
decrease inventory costs 142
decrease menstrual blood 317
decrease mortality after 139
decrease mortality rates 675
decrease operative blood 145
decrease personnel costs 110
decrease placental blood 226
decrease population growth 654
decrease pregnancy rates 105
decrease production costs 3742
decrease pulmonary blood 764
decrease pulmonary edema 357
decrease substance abuse 442
decrease transport costs 168
decreasing alternating field 186
decreasing amplitude about 76
decreasing amplitude until 371
decreasing circulating blood 68
decreasing fertility rates 818
decreasing frequency after 91
decreasing frequency below 82
decreasing frequency order 169
decreasing frequency since 83
decreasing frequency until 177
decreasing frequency within 45
decreasing gradually after 62
decreasing gradually since 79
decreasing gradually until 165
decreasing incidence rates 107
decreasing intensity until 271
decreasing intervals until 101
decreasing magnitude until 124
decreasing mortality rates 1129
decreasing numerical order 455
decreasing numerical value 62
decreasing political power 80
decreasing population growth 799
decreasing population sizes 178
decreasing population would 49
decreasing pregnancy rates 44
decreasing production costs 1528
decreasing production rates 73
decreasing pulmonary blood 119
decreasing substance abuse 191
decreasing transport costs 804
decreasing vegetation cover 165
decreasing wavelengths below 64
decreed forfeited again 64
decreed universal civil 316
decreed whatsoever comes 234
decreeing universal civil 112
decrees discussed above 49
decrypt encrypted files 74
deducting preferred stock 69
deducting production costs 374
deducting reasonable costs 71
deducting transport costs 130
deepening anxieties about 41
deepening depression which 58
deepening knowledge about 89
deepening pessimism about 176
deepest affliction wrote 45
deepest annoyance arising 63
deepest anxieties about 401
deepest attitudes about 43
deepest compassion while 114
deepest conviction about 159
deepest conviction which 68
deepest depression since 96
deepest earthquakes occur 83
deepest epidermal layer 75
deepest expiration after 48
deepest fantasies about 86
deepest foundation level 78
deepest humiliation which 42
deepest impression which 126
deepest inhalation would 51
deepest instincts about 71
deepest intuitions about 265
deepest knowledge about 70
deepest pessimism about 45
deepest recessions since 52
deepest spiritual feeling 68
deepest spiritual level 303
deepest spiritual longings 152
deepest spiritual needs 755
deepest spiritual roots 61
deepest spiritual sense 216
deepest spiritual teaching 58
deepest spiritual truths 328
deepest spiritual wants 55
deepest suspicions about 148
default alignment setting 118
default assumption about 94
default attribute value 905
default character style 83
default community names 50
default community strings 140
default continues after 320
default directory names 47
default directory setting 77
default directory where 219
default hereunder shall 286
default highlight color 86
default hyperlink color 42
default increment value 60
default inference rules 417
default knowledge about 51
default microsoft excel 72
default paragraph style 601
default parameter passing 98
default parameter setting 331
default parameter value 621
default permission setting 43
default protection level 64
default prototype drawing 424
default provisions under 65
default provisions which 132
default reference point 113
default tolerance value 107
defeated aspirants moves 52
defeated candidate could 90
defeated candidate might 66
defeated candidate would 107
defeated communist party 59
defeated countries after 116
defeated countries which 75
defeated countries would 101
defeated incumbent george 41
defeated incumbent jimmy 41
defeated incumbent mayor 122
defeated jefferson davis 114
defeated political party 343
defeated president george 74
defeated president jimmy 95
defeated yesterday under 43
defects described above 1153
defects described below 45
defects discussed above 462
defects discussed below 94
defects generally occur 50
defects previously noted 44
defects sometimes found 52
defects sometimes occur 61
defects typically occur 45
defending doctrines which 74
defending fortified towns 54
defending interests which 52
defending political cases 45
defending themselves after 45
defending themselves rather 150
defending themselves under 101
defending themselves until 164
defending themselves while 88
defending themselves within 109
defending themselves would 54
defending universal human 46
defense agreement which 230
defense agreement would 45
defense artillery units 231
defense attorneys about 396
defense attorneys agree 56
defense attorneys alike 499
defense attorneys argue 111
defense attorneys asked 294
defense attorneys began 393
defense attorneys claim 65
defense attorneys could 980
defense attorneys filed 142
defense attorneys found 69
defense attorneys hired 51
defense attorneys later 61
defense attorneys might 403
defense attorneys moved 92
defense attorneys never 64
defense attorneys often 876
defense attorneys seeking 47
defense attorneys spoke 46
defense attorneys still 45
defense attorneys tried 229
defense attorneys whose 187
defense attorneys working 41
defense attorneys would 2104
defense authorized under 78
defense available under 285
defense committee meeting 116
defense committee which 340
defense committee would 64
defense community today 41
defense community which 129
defense community would 112
defense contracting firms 152
defense contracts began 43
defense contracts could 104
defense contracts under 44
defense contracts which 142
defense contracts would 363
defense described above 60
defense discussed above 140
defense industrial bases 98
defense industrial firms 117
defense mechanism after 103
defense mechanism aimed 60
defense mechanism based 183
defense mechanism breaks 206
defense mechanism built 171
defense mechanism comes 147
defense mechanism could 217
defense mechanism fails 155
defense mechanism helps 83
defense mechanism kicking 41
defense mechanism kicks 138
defense mechanism known 1170
defense mechanism might 191
defense mechanism often 154
defense mechanism rather 165
defense mechanism seems 43
defense mechanism since 158
defense mechanism takes 90
defense mechanism under 92
defense mechanism where 125
defense mechanism which 4173
defense mechanism whose 57
defense mechanism within 203
defense mechanism works 306
defense mechanism would 328
defense ministers meeting 294
defense ministers would 62
defense perimeter which 124
defense perimeter would 89
defense permitted under 51
defense production began 40
defense production could 67
defense production lines 141
defense production needs 139
defense production shall 106
defense production sharing 113
defense production under 101
defense production which 63
defense production would 244
defense resources would 51
defense secretary clark 61
defense secretary could 80
defense secretary frank 117
defense secretary james 283
defense secretary under 470
defense secretary would 113
defense structure which 86
defense structure would 89
defense testimony about 142
defense witnesses after 42
defense witnesses could 396
defense witnesses whose 55
defense witnesses would 251
deficit countries alike 420
deficit countries alone 85
deficit countries could 552
deficit countries might 178
deficit countries rather 43
deficit countries under 44
deficit countries where 47
deficit countries which 368
deficit countries whose 130
deficit countries would 1412
deficit described above 166
deficit discussed above 94
deficit disorders within 149
deficit hypothesis would 49
defined absorption bands 1888
defined absorption lines 272
defined animistic sense 53
defined artificial diets 58
defined attitudes about 43
defined attribute types 55
defined behavioral goals 139
defined behavioral norms 47
defined character strings 53
defined character types 142
defined character which 113
defined cognitive style 141
defined community needs 64
defined community rather 51
defined community which 43
defined community whose 62
defined community within 40
defined component parts 316
defined compounds which 55
defined conditions under 616
defined conditions where 62
defined conditions which 834
defined corporate goals 131
defined corporate social 123
defined different kinds 174
defined different types 424
defined dimensions within 587
defined districts which 43
defined districts within 89
defined elemental diets 135
defined elsewhere within 54
defined endurance limit 220
defined exceptions which 43
defined executive power 150
defined framework which 133
defined framework within 326
defined frequency bands 620
defined frequency ranges 142
defined functional roles 170
defined functional units 127
defined geographic region 1751
defined geographic space 288
defined geographic units 122
defined geographic zones 102
defined hazardous waste 249
defined hierarchy which 41
defined hierarchy within 52
defined hypotheses about 59
defined important terms 61
defined incubation period 189
defined inference rules 53
defined inflection point 62
defined interests which 76
defined interface which 125
defined intervals after 130
defined knowledge about 115
defined leadership roles 260
defined masculine roles 98
defined movements which 40
defined numerical value 52
defined objective which 492
defined operations which 56
defined organized crime 133
defined parameter space 60
defined parameter which 120
defined phenomena which 42
defined political action 171
defined political arena 127
defined political creed 45
defined political elite 101
defined political goals 752
defined political group 119
defined political issue 48
defined political order 87
defined political party 220
defined political power 976
defined political roles 57
defined political space 58
defined political units 608
defined political views 272
defined population group 810
defined population might 47
defined population rather 97
defined population study 181
defined population under 206
defined population which 136
defined population within 286
defined population would 100
defined practical tasks 41
defined practices which 50
defined precisely below 232
defined precisely later 251
defined predatory pricing 89
defined primarily within 56
defined principle which 40
defined procedure which 324
defined processes which 184
defined production goals 47
defined proximate cause 66
defined reasonable doubt 139
defined receptive field 238
defined reference frame 262
defined reference group 542
defined reference level 130
defined reference period 42
defined reference plane 355
defined reference point 630
defined reference state 627
defined reference value 106
defined responses which 256
defined semantics which 59
defined sensitive period 54
defined sequential order 47
defined situations where 270
defined situations which 151
defined standards which 219
defined strategic goals 207
defined strategic plans 53
defined structure which 462
defined structure within 244
defined subgroups within 119
defined substance which 54
defined taxonomic group 43
defined taxonomic units 183
defined technical sense 67
defined technical terms 862
defined territory known 62
defined territory under 181
defined territory where 188
defined territory which 612
defined territory within 430
defined themselves first 128
defined themselves within 196
defined theoretical basis 182
defined theoretical model 276
defined theoretical terms 50
defined throughout space 99
defined tolerance level 46
defined transition metal 224
defined transition period 124
defined transition point 138
defined transition state 98
defined vegetation types 136
defines cognitive style 48
defines conditions under 215
defines conditions which 53
defines corporate social 75
defines different kinds 250
defines different roles 50
defines different types 757
defines functional foods 50
defines hazardous waste 439
defines important terms 585
defines intrinsic value 71
defines organized crime 134
defines political action 60
defines political power 315
defines precisely which 131
defines reasonable doubt 92
defines situations where 51
defines substance abuse 285
defines technical terms 261
defines unfamiliar terms 53
deflect criticism about 334
deflect laterally under 45
defraud creditors shall 73
defraud creditors under 50
defraud creditors within 77
defunct communist party 202
defunct missionary would 66
defunct political party 63
degrade themselves below 188
degrade themselves beneath 55
degrading conditions under 584
degrading conditions which 370
degrading influence which 115
degrading necessity which 51
degrading practices which 113
degrading residence loyal 72
degrading themselves below 58
degrees clockwise about 77
degrees conferred under 45
degrees contained within 54
degrees generally known 120
degrees throughout china 49
degrees wisconsin state 59
deictic reference point 304
delayed capillary filling 477
delayed childbearing until 1133
delayed completion until 452
delayed compliance order 432
delayed departure until 294
delayed effective action 167
delayed effective dates 561
delayed incubation period 46
delayed infarction after 79
delayed localized cooling 175
delayed menstrual period 680
delayed motherhood until 82
delayed obedience until 94
delayed operations until 372
delayed parenthood until 45
delayed pregnancy until 45
delayed proceedings until 122
delayed production until 198
delayed pulmonary edema 612
delayed pulmonary valve 175
delayed relaxation after 248
delayed relaxation phase 630
delayed resolution would 45
delayed responses after 47
delayed responses which 123
deletes temporary files 85
deletion described above 49
delight audiences today 99
delight different people 52
delight generation after 142
delight themselves withal 45
delimit character strings 71
deliver additional value 193
deliver anesthetic gases 65
deliver christmas gifts 184
deliver cytotoxic drugs 42
deliver devastating blows 111
deliver different kinds 124
deliver different types 187
deliver distilled water 53
deliver effective blows 59
deliver effective doses 45
deliver electoral votes 74
deliver irrigation water 227
deliver knowledge about 51
deliver measurable value 51
deliver outstanding value 51
deliver political goods 67
deliver political power 55
deliver possession shall 56
deliver possession thereof 1332
deliver possession within 110
deliver specified goods 124
deliver strategic value 57
deliver sustained growth 72
deliver themselves bound 326
deliver themselves naked 142
deliver vaginally after 123
deluded gentleman could 52
deluded ourselves about 76
deluded themselves about 420
deluded wanderers within 46
demanding additional funds 43
demanding additional money 42
demanding appraisal under 47
demanding cognitive tasks 446
demanding concerted action 106
demanding conditions under 89
demanding conditions which 219
demanding different forms 51
demanding different kinds 145
demanding different types 123
demanding effective action 53
demanding energetic action 43
demanding excessive wages 104
demanding household tasks 40
demanding leadership roles 41
demanding political action 451
demanding political change 278
demanding political power 434
demanding political unity 52
demanding procedure which 44
demanding protection money 1223
demanding situations where 122
demanding situations which 95
demanding standards which 43
demanding technical skill 169
demands concerted action 265
demands conditions which 53
demands contained within 120
demands continual change 57
demands continued until 44
demands described above 273
demands different forms 102
demands different kinds 412
demands different types 236
demands discussed above 135
demands effective action 44
demands emergency action 44
demands energetic action 42
demands extensive study 106
demands generated within 157
demands intensive labor 41
demands intensive study 112
demands knowledge about 204
demands penalties under 42
demands political action 291
demands political power 40
demands protection money 101
demands qualities which 178
demands repeatedly urged 41
demands technical skill 210
demands unfounded either 120
demands whatsoever arising 66
demands whatsoever growing 63
demands whatsoever which 518
demoniac possession which 80
demonic possession cases 58
demonic possession could 76
demonic possession might 42
demonic possession which 121
demonic possession would 54
denotes completed action 310
denotes continued action 50
denotes different meanings 91
denotes frequency shift 258
denotes principal value 46
densely developed parts 106
densely developed urban 498
densely inhabited parts 789
densely inhabited region 295
densely inhabited rural 49
densely inhabited urban 210
densely pigmented cells 322
densely populated after 61
densely populated andean 126
densely populated basin 107
densely populated belts 87
densely populated bengal 49
densely populated black 588
densely populated block 272
densely populated built 58
densely populated camps 44
densely populated china 374
densely populated coast 740
densely populated delta 1260
densely populated ethnic 115
densely populated every 40
densely populated farming 1122
densely populated field 130
densely populated ganges 138
densely populated greek 45
densely populated group 147
densely populated hills 108
densely populated housing 504
densely populated human 343
densely populated humid 114
densely populated indian 1210
densely populated inner 2068
densely populated japan 373
densely populated kingdom 140
densely populated lands 1616
densely populated large 477
densely populated local 116
densely populated lower 979
densely populated major 229
densely populated mekong 348
densely populated nation 3808
densely populated negro 684
densely populated novel 40
densely populated oases 66
densely populated older 89
densely populated outer 145
densely populated paris 123
densely populated parts 14422
densely populated piece 105
densely populated place 1438
densely populated plain 1336
densely populated region 42441
densely populated river 616
densely populated rural 5458
densely populated scene 41
densely populated setting 206
densely populated since 293
densely populated sites 252
densely populated slave 90
densely populated slums 442
densely populated small 269
densely populated social 89
densely populated space 290
densely populated spots 406
densely populated state 11094
densely populated strip 304
densely populated sugar 44
densely populated though 44
densely populated today 179
densely populated tokyo 131
densely populated towns 2780
densely populated tract 207
densely populated trading 53
densely populated under 216
densely populated units 100
densely populated until 71
densely populated upper 352
densely populated urban 35748
densely populated wards 385
densely populated where 56
densely populated while 892
densely populated within 97
densely populated working 1744
densely populated world 1985
densely populated zones 1194
densely pubescent above 148
densely pubescent below 158
densely pubescent beneath 414
densely pubescent leaves 454
densely urbanized region 129
densely vegetated banks 56
densest substance known 62
densest substance which 149
density conditions which 51
density contained within 97
density contrasts within 261
density dependent growth 2100
density dependent model 250
density described above 228
density discussed above 205
density estimates based 413
density estimates could 110
density estimates which 149
density estimation based 309
density estimation method 729
density estimator based 86
density functional based 254
density functional level 59
density functional method 1910
density functional model 188
density functional study 540
density functional tight 142
density functional which 176
density gradients after 221
density gradients appear 43
density gradients could 63
density gradients exist 124
density gradients occur 93
density gradients under 59
density gradients where 46
density gradients which 355
density gradients within 255
density gradients would 69
density operators which 111
density parameter which 103
density permitted under 44
density population growth 182
density precisely equal 45
density structure which 145
density structure within 158
density throughout space 127
density turbidity flows 212
density turbulent flows 211
dentist regularly every 53
departing employees while 41
departing footsteps echoed 159
depicting different forms 46
depicting different kinds 96
depicting different parts 49
depicting different types 217
depicts different kinds 63
depicts different types 167
depicts situations where 87
deposed ministers might 77
deposit additional funds 857
deposit additional money 105
deposit agreement shall 57
deposit agreement under 73
deposit agreement which 55
deposit commercial paper 164
deposit contained about 56
deposit contained within 54
deposit corporate funds 97
deposit described above 633
deposit guarantee funds 116
deposit insurance began 95
deposit insurance ceiling 259
deposit insurance costs 536
deposit insurance could 370
deposit insurance cover 115
deposit insurance funds 3834
deposit insurance gives 160
deposit insurance limit 385
deposit insurance makes 207
deposit insurance might 219
deposit insurance plans 698
deposit insurance pricing 682
deposit insurance rates 188
deposit insurance rules 160
deposit insurance since 144
deposit insurance tends 90
deposit insurance under 346
deposit insurance which 287
deposit insurance while 98
deposit insurance works 108
deposit insurance would 1428
deposit sometimes takes 42
depress political ethics 50
depress population growth 253
deprive ourselves turns 47
deprive themselves thereof 93
derived additional color 48
derived additional force 401
derived additional power 51
derived additional value 69
derived causative verbs 98
derived character state 1794
derived composite terms 131
derived compounds which 128
derived conditions under 278
derived epidermal growth 130
derived estimates based 147
derived hypotheses about 422
derived inference rules 1015
derived knowledge about 510
derived langerhans cells 165
derived placental cells 73
derived political power 211
derived precursor cells 402
derived scattered facts 50
derived structure which 133
derived structure would 132
derived theoretical model 46
derived vegetation index 370
derives additional beauty 50
derives additional charm 66
derives additional force 829
derives additional power 94
derives additional value 762
derives conditions under 245
derives political power 51
descend gradually until 85
descent continued above 93
descent continued until 84
descent continues until 71
deserve additional study 206
deserve additional thanks 46
deserve admiration either 108
deserve attentive study 216
deserve compassion rather 54
deserve continued study 121
deserve different names 72
deserve especially close 48
deserve extensive study 78
deserve intensive study 275
deserve protection under 191
deserve thoughtful study 53
deserving attentive study 174
deserving happiness would 83
deserving protection under 130
designing algorithms which 50
designing artificial limbs 69
designing christmas cards 101
designing contingency plans 101
designing different kinds 64
designing different types 194
designing effective learning 414
designing effective social 163
designing empirical tests 44
designing equipment which 92
designing exquisite vases 49
designing production lines 50
designing programming tools 51
designing strategic plans 45
designs available today 907
designs available which 132
designs contained within 128
designs currently under 151
designs described above 3030
designs described below 710
designs described later 318
designs developed under 40
designs discussed above 2217
designs discussed below 461
designs discussed later 97
designs patterned after 129
designs presented above 208
designs reasonably known 50
desired alignment option 239
desired anesthetic level 45
desired behavioral change 2053
desired behavioral goals 218
desired biological action 87
desired calorific value 44
desired character trait 54
desired cognitive state 84
desired commercial treaty 156
desired community goals 53
desired completion dates 477
desired conclusion about 166
desired conclusion could 56
desired conclusion would 130
desired conditions which 100
desired conditions within 141
desired conversion level 81
desired corporate image 443
desired departure times 77
desired distances apart 120
desired fertility level 46
desired frequency bands 123
desired frequency level 81
desired frequency ranges 141
desired frequency shift 256
desired frequency while 157
desired frequency within 299
desired functional group 311
desired impedance level 169
desired incubation period 100
desired industrial growth 42
desired intensity level 207
desired interview never 161
desired inventory level 1500
desired inventory stock 153
desired knowledge about 184
desired numerical value 248
desired objective could 244
desired objective might 116
desired objective point 116
desired objective which 43
desired objective within 120
desired objective would 154
desired parameter value 136
desired permanent change 40
desired political action 140
desired political change 598
desired political goals 325
desired political order 99
desired political power 169
desired political unity 101
desired population growth 158
desired population level 56
desired production goals 128
desired production level 484
desired production rates 267
desired protection level 117
desired qualities could 85
desired qualities which 182
desired quiescent point 51
desired reference frame 356
desired reference input 173
desired reference level 229
desired reference model 65
desired reference point 217
desired reference value 254
desired responses occur 41
desired rotational speed 276
desired spiritual state 119
desired stationary point 52
desired tolerance level 89
desired touchdown point 668
desired underline style 78
desired vertebral level 99
desires commercial treaty 57
desktop computers began 106
desktop computers could 146
desktop computers running 345
desktop computers today 534
desktop computers where 48
desktop computers which 221
desktop computers while 51
desktop computers within 47
desktop computers would 144
desktop reference guide 44
despair sometimes gives 100
despise knowledge which 40
despite agreement about 55
despite anxieties about 92
despite arguments about 120
despite complaining about 53
despite conditions which 117
despite conflicting views 76
despite conflicts within 41
despite continual change 45
despite continued growth 247
despite continued large 48
despite continued rapid 62
despite continued strong 73
despite continued threats 57
despite countless hours 56
despite different social 113
despite different views 69
despite difficult times 170
despite difficult weather 42
despite divergent views 56
despite elaborate plans 49
despite encouraging signs 74
despite explosive growth 48
despite extensive local 70
despite extensive search 138
despite extensive study 245
despite extensive testing 170
despite extensive washing 90
despite extremely strong 53
despite generally lower 49
despite guerrilla threats 58
despite important gains 75
despite important social 55
despite inclement weather 369
despite industrial growth 55
despite intensive human 136
despite intensive search 187
despite intensive study 299
despite knowledge about 67
despite miserable weather 95
despite objections based 50
despite obstacles which 76
despite occasional bouts 133
despite occasional calls 60
despite occasional flare 176
despite occasional hints 87
despite occasional minor 86
despite occasional raids 51
despite occasional sharp 42
despite occasional short 94
despite occasional signs 120
despite occasional threats 104
despite opposition which 48
despite opposition within 242
despite organized labor 90
despite pessimism about 46
despite political change 73
despite population growth 612
despite president george 74
despite president nixon 201
despite president reagan 296
despite publicity about 41
despite recurrent bouts 48
despite recurrent social 46
despite subnormal serum 50
despite suspicions about 69
despite torrential rains 100
despite transport costs 48
despite widespread calls 70
despite widespread social 64
destroy altogether every 40
destroy ammunition dumps 59
destroy arbitrary power 104
destroy cancerous cells 652
destroy communist bases 53
destroy communist china 110
destroy communist russia 41
destroy countless lives 59
destroy different types 42
destroy documents which 80
destroy everybody within 41
destroy guerrilla bases 53
destroy hazardous waste 64
destroy important enemy 44
destroy important files 58
destroy important parts 48
destroy incarnate error 296
destroy infectious germs 50
destroy malignant cells 895
destroy monstrous births 76
destroy neoplastic cells 245
destroy offensive odors 79
destroy operations which 45
destroy organisms which 81
destroy organized crime 68
destroy organized labor 487
destroy ourselves first 132
destroy parasitic worms 83
destroy pathogenic germs 137
destroy spiritual order 43
destroy telegraph lines 66
destroy terrorist bases 74
destroy terrorist cells 54
destroy themselves after 98
destroy themselves first 87
destroy themselves rather 228
destroy themselves under 51
destroy themselves while 128
destroy virtually every 97
detailing virtually every 44
details available about 444
details contained within 409
details described above 743
details described below 253
details discussed above 472
details discussed below 196
details discussed later 42
details disguised while 230
details presented above 176
details presented below 154
details previously given 187
details published about 51
details whatsoever about 66
detecting conditions which 55
detecting different kinds 87
detecting different types 238
detecting extremely small 241
detecting falsehood might 105
detecting malignant cells 102
detecting polarized light 253
detecting recurrent tumor 86
detecting scattered light 103
detecting situations where 81
detecting substance abuse 140
detects extremely small 42
develop abilities which 246
develop additional facts 98
develop additional forms 55
develop additional goals 41
develop additional items 50
develop additional plans 51
develop additional power 92
develop additional rules 66
develop additional sales 43
develop additional skill 67
develop additional tests 44
develop additional tools 105
develop additional water 415
develop affective bonds 68
develop aggregate plans 52
develop agreement about 73
develop alcoholic brain 46
develop alcoholic liver 162
develop algorithms based 71
develop algorithms which 230
develop alternate forms 136
develop alternate plans 130
develop alternating bends 59
develop antiviral drugs 91
develop anxieties about 162
develop arguments about 288
develop arguments based 83
develop arguments which 152
develop attitudes about 545
develop attitudes based 75
develop attitudes which 632
develop automated tools 62
develop automatic writing 106
develop awareness about 298
develop behavioral norms 55
develop bilateral trade 120
develop binocular vision 205
develop cancerous cells 42
develop centuries later 40
develop character rather 47
develop cirrhosis after 85
develop cirrhosis within 162
develop classroom rules 120
develop commercial crops 54
develop commercial farming 57
develop commercial fishing 61
develop commercial links 73
develop community action 313
develop community based 157
develop community feeling 41
develop community plans 140
develop community pride 81
develop composite action 82
develop compounds which 97
develop concerted action 94
develop conditions under 125
develop conditions which 224
develop consensus about 350
develop consensus within 67
develop contingency plans 6970
develop corporate codes 40
develop corporate plans 51
develop curricula based 90
develop curricula which 195
develop democracy within 65
develop dependent edema 70
develop depression after 115
develop depression within 44
develop desirable ideals 121
develop desirable social 447
develop diagnostic tests 422
develop diagnostic tools 154
develop different forms 624
develop different goals 113
develop different kinds 1176
develop different learning 214
develop different lines 56
develop different meanings 118
develop different modes 199
develop different moral 85
develop different needs 70
develop different norms 144
develop different parts 190
develop different plans 46
develop different roles 73
develop different rules 63
develop different social 295
develop different sorts 72
develop different teaching 69
develop different themes 45
develop different thinking 40
develop different types 1481
develop different value 104
develop different views 262
develop discharge plans 138
develop discussion about 43
develop distorted views 66
develop divergent thinking 308
develop doctrines which 41
develop effective action 281
develop effective change 50
develop effective cross 45
develop effective drugs 95
develop effective forms 120
develop effective group 265
develop effective human 253
develop effective learning 756
develop effective legal 57
develop effective links 73
develop effective local 143
develop effective modes 104
develop effective plans 359
develop effective rules 52
develop effective sales 79
develop effective search 86
develop effective social 388
develop effective speaking 100
develop effective state 98
develop effective study 368
develop effective teaching 727
develop effective tests 43
develop effective thinking 149
develop effective tools 219
develop effective working 1433
develop effective writing 194
develop efficient small 52
develop efficient study 113
develop efficient tools 56
develop elaborate plans 94
develop elaborate rules 69
develop elaborate social 61
develop emergency plans 552
develop empirical tests 85
develop equipment which 126
develop especially after 43
develop especially close 90
