dangerously structured dams 590
difficulty distinguishing from 94
difficulty distinguishing left 306
difficulty distinguishing their 205
difficulty distinguishing these 146
difficulty distinguishing what 331
difficulty economists have 84
difficulty establishing good 78
difficulty establishing such 65
difficulty establishing their 511
difficulty establishing what 55
difficulty establishing your 43
difficulty extricated from 286
difficulty foreigners have 48
difficulty frequently lies 63
difficulty generalizing from 123
difficulty generalizing their 40
difficulty generalizing what 45
difficulty implementing their 113
difficulty implementing these 50
difficulty interpreting some 72
difficulty interpreting such 62
difficulty interpreting their 149
difficulty interpreting these 118
difficulty interpreting what 190
difficulty introduced into 186
difficulty maintained some 50
difficulty maintained their 226
difficulty originated from 102
difficulty originates from 159
difficulty representing their 45
difficulty researchers face 65
difficulty researchers have 244
difficulty restrained even 57
difficulty restrained from 5978
difficulty restrained their 213
difficulty scientists have 98
difficulty suppressed during 53
difficulty suppressed their 99
difficulty transcending their 55
difficulty transferring from 104
difficulty transferring their 199
difficulty transferring what 55
difficulty transitioning from 181
difficulty translated into 69
difficulty translates into 40
difficulty understand what 64
diffidence restrained from 63
diffraction efficiency during 88
diffraction efficiency from 266
diffraction efficiency into 78
diffraction efficiency less 61
diffraction efficiency over 346
diffraction efficiency were 42
diffraction efficiency when 80
diffraction efficiency will 491
diffraction experiment will 58
diffraction information from 273
diffraction photograph from 117
diffraction reflections from 50
diffraction techniques have 1376
diffraction techniques such 152
diffraction techniques used 188
diffraction techniques were 730
diffraction techniques will 128
diffusional limitations were 53
diligently circulated among 48
diligently cultivated crop 57
diligently cultivated their 53
diligently discharged their 40
diligently inculcated upon 61
diligently prosecuted their 41
diligently transcribing some 93
diligently translated into 71
dimensional adjectives such 51
dimensional approaches have 104
dimensional characters have 48
dimensional characters such 43
dimensional compression test 429
dimensional continuous time 74
dimensional convective flow 49
dimensional coordinate axes 143
dimensional coordinate data 156
dimensional coordinate grid 64
dimensional diffraction data 99
dimensional elasticity theory 224
dimensional heisenberg spin 51
dimensional horizontal flow 172
dimensional information from 688
dimensional information into 140
dimensional information such 88
dimensional integration over 175
dimensional multiphase flow 66
dimensional orientation data 259
dimensional orientation from 62
dimensional parameters have 77
dimensional parameters such 187
dimensional parameters used 68
dimensional parameters were 63
dimensional projections from 106
dimensional projections onto 48
dimensional properties such 49
dimensional quantities have 41
dimensional quantities such 74
dimensional quantities will 46
dimensional rectangular grid 260
dimensional rectangular well 51
dimensional sculptural form 72
dimensional sculptural work 91
dimensional simulations have 183
dimensional simulations show 65
dimensional simulations were 223
dimensional simulations will 42
dimensional simulators like 134
dimensional sinusoidal wave 102
dimensional stratified flow 81
dimensional structural data 129
dimensional structures also 50
dimensional structures from 657
dimensional structures have 591
dimensional structures having 55
dimensional structures into 107
dimensional structures like 145
dimensional structures made 91
dimensional structures such 417
dimensional structures were 244
dimensional structures when 59
dimensional structures will 137
dimensional supersonic flow 487
dimensional techniques have 104
dimensional techniques such 59
dimensional tolerances have 64
dimensional tolerances must 103
dimensional tolerances were 65
dimensional tolerances will 62
dimensional turbulence theory 60
dimensional ultrasound data 78
dimensional ultrasound scan 75
dimensional volumetric data 74
diminished appreciably during 79
diminished competition among 55
diminished competition from 140
diminished dependence upon 99
diminished evaporation from 122
diminished importance when 95
diminished resistance from 167
diminished restraints over 51
diminished sympathetic tone 197
diminishes competition among 67
diplomatic activities during 230
diplomatic activities from 147
diplomatic activities have 133
diplomatic activities were 553
diplomatic advantages from 57
diplomatic advantages were 81
diplomatic agreements among 52
diplomatic agreements made 43
diplomatic agreements were 139
diplomatic appointees were 41
diplomatic approaches from 44
diplomatic approaches were 118
diplomatic assistance from 350
diplomatic assurances from 92
diplomatic concessions from 270
diplomatic conference ever 44
diplomatic conference held 395
diplomatic conference will 56
diplomatic connections were 44
diplomatic cooperation among 69
diplomatic courtesies were 77
diplomatic credentials from 64
diplomatic credentials were 54
diplomatic delegations from 76
diplomatic dependence upon 41
diplomatic discussions were 196
diplomatic dispatches from 333
diplomatic dispatches sent 55
diplomatic dispatches were 159
diplomatic emissaries from 51
diplomatic experience during 53
diplomatic experience made 62
diplomatic experience were 56
diplomatic experience when 53
diplomatic immunities have 58
diplomatic immunities were 77
diplomatic importance were 55
diplomatic information from 121
diplomatic initiatives also 49
diplomatic initiatives during 132
diplomatic initiatives from 146
diplomatic initiatives have 207
diplomatic initiatives over 49
diplomatic initiatives such 105
diplomatic initiatives were 551
diplomatic initiatives will 44
diplomatic negotiations also 45
diplomatic negotiations among 197
diplomatic negotiations break 64
diplomatic negotiations during 227
diplomatic negotiations even 46
diplomatic negotiations fail 58
diplomatic negotiations from 116
diplomatic negotiations have 233
diplomatic negotiations into 51
diplomatic negotiations leading 201
diplomatic negotiations must 143
diplomatic negotiations only 54
diplomatic negotiations over 443
diplomatic negotiations prior 43
diplomatic negotiations there 42
diplomatic negotiations took 94
diplomatic negotiations upon 48
diplomatic negotiations were 1857
diplomatic negotiations when 69
diplomatic negotiations will 247
diplomatic objectives were 93
diplomatic precedence over 56
diplomatic privileges from 87
diplomatic privileges were 128
diplomatic procedures were 67
diplomatic recognition came 61
diplomatic recognition from 4669
diplomatic recognition only 132
diplomatic recognition upon 56
diplomatic recognition were 115
diplomatic recognition when 53
diplomatic recognition will 65
diplomatic reflections were 52
diplomatic settlement were 98
diplomatic strategies were 46
diplomatic superiority over 62
directional derivative along 323
directional information during 56
directional information flow 408
directional information from 1269
directional information into 57
directional information such 83
directional microphone hearing 124
directional microphone will 91
directional predictions were 73
directional properties such 86
directional properties when 66
directional properties will 41
disability allowances were 77
disability categories were 51
disability consequent upon 172
disability contracted during 56
disability experience from 75
disability measurement tool 80
disability prevalence rate 74
disability recipients were 56
disability retirement from 485
disability retirement plan 405
disappeared absolutely from 91
disappeared completely among 63
disappeared completely during 643
disappeared completely even 74
disappeared completely from 6625
disappeared completely into 640
disappeared completely leaving 65
disappeared completely once 107
disappeared completely only 91
disappeared completely over 171
disappeared completely soon 45
disappeared completely upon 57
disappeared completely when 1006
disappeared discreetly into 49
disappeared everywhere else 503
disappeared immediately from 182
disappeared immediately into 289
disappeared immediately upon 156
disappeared immediately when 186
disappeared relatively early 70
disapproving utterances make 96
disastrous competition among 93
disastrous competition from 92
disastrous conclusions from 97
disastrous dependence upon 65
disastrous empiricism into 53
disastrous experience during 42
disastrous experience when 58
disastrous experience will 41
disastrous government must 49
disastrous influences must 43
disastrous influences upon 52
disastrous inundations must 54
disastrous proportions when 45
discharged apparently well 136
discharged harmlessly into 172
discharged immediately from 359
discharged immediately into 109
discharged immediately upon 171
discharged immediately when 40
discharged pollutants into 317
discharged separately from 87
discharged separately into 61
discharged servicemen were 53
discharged tangentially into 53
discharged vertically into 66
discharges pollutants into 494
discipline consequent upon 66
discipline inevitably fall 78
discipline introduced into 333
discipline maintained among 715
discipline maintained during 52
discipline maintained over 62
discipline management plan 74
discipline procedures were 44
discipline strategies used 57
discipline strategies were 51
discipline techniques have 68
discipline techniques such 139
discipline techniques used 224
discipline techniques were 54
discipline techniques will 50
disclosure information from 51
disclosure information must 57
disclosure obligations have 64
disclosure obligations when 57
disclosure obligations will 103
disclosure statements from 150
disclosure statements have 44
disclosure statements made 67
disclosure statements must 168
disclosure statements were 50
disclosure statements when 56
disclosure statements will 49
discomfort consequent upon 106
disconnect completely from 47
disconnect emotionally from 52
discontent consequent upon 170
discontent translated into 49
discourage alcoholics from 50
discourage applicants from 202
discourage businesses from 400
discourage candidates from 212
discourage competition among 195
discourage competition from 366
discourage cooperation among 58
discourage cultivation more 58
discourage defendants from 425
discourage demagogues from 76
discourage departures from 53
discourage developers from 135
discourage executives from 67
discourage foreigners from 424
discourage households from 137
discourage immigrants from 204
discourage immigration from 151
discourage immigration into 48
discourage industries from 109
discourage interaction among 59
discourage investment from 69
discourage landowners from 114
discourage management from 247
discourage minorities from 140
discourage newspapers from 278
discourage pedestrians from 50
discourage plaintiffs from 178
discourage politicians from 118
discourage professors from 54
discourage publishers from 85
discourage recipients from 185
discourage researchers from 308
discourage salespeople from 50
discourage scientists from 163
discourage spectators from 42
discourage speculation upon 59
discourage terrorists from 49
discourage volunteers from 60
discouraging applicants from 44
discouraging businesses from 149
discouraging competition among 50
discouraging competition from 156
discouraging defendants from 47
discouraging developers from 41
discouraging foreigners from 128
discouraging immigrants from 119
discouraging immigration from 126
discouraging information from 104
discouraging landowners from 41
discouraging respondent from 62
discoursed eloquently upon 117
discourses constitute their 44
discourses eloquently upon 107
discovered absolutely nothing 218
discovered everywhere among 176
discovered immediately upon 96
discovered information from 48
discovered innovative ways 129
discovered inscription from 584
discovered penicillin when 66
discovered possessions have 40
discovered principles true 59
discovered relatively early 374
discovered relatively late 244
discovered relativity theory 60
discovered scientific laws 168
discovered scientific truth 151
discreetly disappeared from 61
discreetly disappeared into 82
discreetly distribute five 55
discreetly introduced into 41
discrepant information from 146
discrepant information into 45
discrepant information will 73
discursive approaches have 51
discursive categories such 64
discursive strategies from 63
discursive strategies have 126
discursive strategies such 74
discursive strategies used 354
discursive strategies were 119
discursive structures such 45
discursive techniques used 43
discussions consequent upon 174
discussions degenerate into 173
discussions frequently took 103
discussions illustrate some 41
disentangle yourselves from 52
dishonored promissory note 117
disjointed explanation lord 45
dislocation consequent upon 141
dislocation dissociated into 77
dislocation dissociates into 134
dislocation mechanisms have 50
dislocation structures during 91
dislocation structures have 133
dislocation structures were 167
dislocation velocities were 56
dismounted cavalrymen from 57
dismounted cavalrymen were 284
disordered imagination taking 127
disordered populations have 44
disordered structures have 41
disorderly arrangement into 73
disorderly characters from 57
disorderly characters were 45
dispatched emissaries into 95
dispatched immediately from 123
dispatched immediately upon 59
dispatched lieutenant john 60
displeasure ministered unto 42
disposable centrifuge tube 221
disposition accurately when 44
disposition consequent upon 41
disposition eventually made 59
disposition heretofore made 58
disposition manifested among 46
disposition observable among 42
disqualify candidates from 100
disruptive activities from 43
disruptive activities have 60
disruptive activities such 104
disruptive activities were 127
disruptive competition among 41
disruptive competition from 143
disruptive influences from 192
disruptive influences such 49
disruptive influences upon 41
disruptive influences were 93
disruptive innovations cure 61
disruptive techniques such 45
disruptive technology into 50
disruptive tendencies among 61
disruptive tendencies have 68
disruptive tendencies were 157
disruptive tendencies will 50
dissensions consequent upon 89
dissensions inevitable when 75
dissimilar agreements have 81
dissimilar characters having 48
dissimilar conductors when 47
dissimilar substances come 41
dissimilar substances have 72
dissimilar substances into 50
dissipated completely into 54
dissipation consequent upon 41
dissipation mechanisms such 100
dissociated completely from 216
dissociated completely into 86
dissociates completely into 868
dissociates completely when 107
dissociates reversibly into 181
dissociation calculated from 228
dissolution consequent upon 40
dissonance researchers have 95
distinction absolutely clear 74
distinction abundantly clear 49
distinction disappeared from 254
distinction disappeared when 42
distinction emphasized here 53
distinction explicitly made 52
distinction frequently made 611
distinction habitually made 41
distinction heretofore made 48
distinction introduced here 110
distinction introduced into 157
distinction ordinarily made 105
distinction originally made 331
distinction originates from 74
distinction translates into 61
distinction vindicated their 98
distinctly aggregated into 51
distinctly classified into 48
distinctly demarcated from 645
distinctly dissimilar from 73
distinctly educational work 43
distinctly effeminate type 99
distinctly individual note 89
distinctly manifested when 103
distinctly prohibited from 74
distinctly pronounced these 108
distinctly pronounced upon 45
distinctly recognized among 94
distinctly recognized during 44
distinctly recognized even 90
distinctly recognized from 67
distinctly recognized their 53
distinctly recognized these 96
distinctly recognized when 70
distinctly remembered from 59
distinctly remembered having 548
distinctly remembered hearing 371
distinctly remembered leaving 71
distinctly remembered seeing 364
distinctly remembered taking 44
distinctly remembered what 65
distinctly remembered when 61
distinctly retrograde step 158
distinctly segregated from 112
distinctly subdivided into 205
distinctly understand have 52
distinctly understand nothing 49
distinctly understand what 675
distinctly understood from 260
distinctly understood here 61
distinctly understood upon 90
distinctly understood what 520
distinctly understood when 115
distinguishing acceptable from 526
distinguishing accidental from 86
distinguishing adjectives from 146
distinguishing appearances from 50
distinguishing appellation from 124
distinguishing appropriate from 136
distinguishing associations from 121
distinguishing attributes were 83
distinguishing capitalism from 111
distinguishing characters from 200
distinguishing characters have 129
distinguishing characters pass 50
distinguishing characters were 97
distinguishing characters will 67
distinguishing combatants from 169
distinguishing commercials from 58
distinguishing competence from 58
distinguishing difference from 204
distinguishing foreground from 124
distinguishing freshwater from 185
distinguishing hemorrhage from 44
distinguishing hereditary from 178
distinguishing historical fact 44
distinguishing historical from 189
distinguishing imagination from 217
distinguishing impressions from 151
distinguishing individual from 129
distinguishing information from 151
distinguishing intentional from 62
distinguishing legitimate from 345
distinguishing literature from 134
distinguishing metastases from 42
distinguishing negligence from 45
distinguishing observation from 129
distinguishing perceptions from 52
distinguishing peripheral from 118
distinguishing philosophy from 522
distinguishing preparation from 107
distinguishing productive from 59
distinguishing professions from 242
distinguishing propaganda from 45
distinguishing properties from 43
distinguishing psychology from 50
distinguishing punishment from 71
distinguishing scientific from 289
distinguishing spontaneous from 45
distinguishing statements from 130
distinguishing structural from 117
distinguishing substances into 319
distinguishing successful from 221
distinguishing superiority over 54
distinguishing terrorists from 45
