if an age was immoral 56
if he does not disdain 59
if he does not dislike 44
if he does not dismiss 139
if he does not display 178
if he does not dispose 166
if he does not disturb 127
if he does not divorce 63
if he does not elevate 44
if he does not embrace 103
if he does not endeavor 45
if he does not endorse 79
if he does not enforce 55
if he does not exactly 316
if he does not examine 104
if he does not exclude 59
if he does not execute 224
if he does not exhibit 178
if he does not explain 284
if he does not exploit 51
if he does not express 506
if he does not finally 69
if he does not flatter 82
if he does not foresee 65
if he does not forgive 256
if he does not forthwith 165
if he does not fulfill 587
if he does not furnish 237
if he does not gratify 61
if he does not himself 1083
if he does not imitate 63
if he does not improve 790
if he does not incline 45
if he does not include 165
if he does not increase 187
if he does not indulge 155
if he does not inflict 82
if he does not inherit 65
if he does not initiate 59
if he does not inquire 87
if he does not inspire 51
if he does not involve 41
if he does not justify 110
if he does not magnify 40
if he does not neglect 147
if he does not observe 799
if he does not operate 112
if he does not partake 51
if he does not perform 2077
if he does not persist 54
if he does not possess 3343
if he does not prepare 125
if he does not present 876
if he does not preside 49
if he does not pretend 58
if he does not prevail 464
if he does not prevent 186
if he does not proceed 288
if he does not procure 104
if he does not produce 1170
if he does not profess 95
if he does not promise 76
if he does not promote 40
if he does not propose 266
if he does not protect 316
if he does not protest 107
if he does not provide 850
if he does not publish 202
if he does not qualify 146
if he does not question 147
if he does not quickly 253
if he does not receive 3807
if he does not recover 482
if he does not rectify 59
if he does not reflect 433
if he does not refrain 65
if he does not rejoice 70
if he does not relieve 42
if he does not remarry 57
if he does not replace 90
if he does not request 103
if he does not require 321
if he does not reserve 61
if he does not resolve 97
if he does not respect 1151
if he does not respond 1676
if he does not restore 182
if he does not retract 86
if he does not sanction 40
if he does not satisfy 479
if he does not signify 240
if he does not somehow 74
if he does not specify 91
if he does not stumble 47
if he does not subject 89
if he does not succeed 4765
if he does not succumb 207
if he does not suggest 73
if he does not support 390
if he does not suppose 48
if he does not surpass 161
if he does not survive 863
if he does not suspect 303
if he does not sustain 73
if he does not testify 348
if he does not tremble 44
if he does not trouble 82
if he does not twiddle 79
if he does not undergo 106
if he does not usually 54
if he does not utilize 83
if he does not venture 53
if he does not warrant 113
if he does not willingly 51
if he does not withdraw 391
if he does not worship 260
if he doth not pretend 41
if he doth not receive 97
if he got his deserts 56
if he had any ability 55
if he had any account 49
if he had any affairs 88
if he had any ambition 188
if he had any brothers 228
if he had any charges 41
if he had any comment 372
if he had any concern 66
if he had any contact 119
if he had any control 104
if he had any counsel 48
if he had any courage 52
if he had any decency 54
if he had any designs 75
if he had any details 40
if he had any enemies 409
if he had any friends 757
if he had any general 40
if he had any hankering 333
if he had any hobbies 99
if he had any insight 59
if he had any jealousy 61
if he had any leisure 73
if he had any letters 405
if he had any luggage 77
if he had any matches 126
if he had any material 88
if he had any medical 52
if he had any message 1418
if he had any natural 48
if he had any occasion 123
if he had any opinions 95
if he had any peculiar 63
if he had any previous 115
if he had any private 106
if he had any problem 128
if he had any purpose 42
if he had any quarrel 58
if he had any question 95
if he had any records 43
if he had any regrets 1482
if he had any regular 63
if he had any relation 52
if he had any religion 301
if he had any remarks 127
if he had any remorse 40
if he had any reports 43
if he had any request 293
if he had any respect 158
if he had any secrets 46
if he had any service 40
if he had any sisters 84
if he had any stories 47
if he had any success 96
if he had any surplus 42
if he had any sympathy 71
if he had any thoughts 635
if he had any tobacco 97
if he had any trouble 459
if he had any unusual 44
if he had any worldly 152
if he had any worries 57
if he had any written 116
if he had bad success 51
if he had but allowed 45
if he had but courage 76
if he had but guessed 62
if he had but uttered 81
if he had but written 42
if he had cut himself 123
if he had got himself 129
if he had had ability 74
if he had had control 53
if he had had counsel 42
if he had had courage 169
if he had had fifteen 53
if he had had leisure 145
if he had had occasion 250
if he had had several 59
if he had had similar 55
if he had had trouble 77
if he had his account 67
if he had his deserts 240
if he had his druthers 361
if he had his fortune 55
if he had his liberty 44
if he had let himself 456
if he had met himself 41
if he had not acceded 40
if he had not accused 79
if he had not adhered 40
if he had not admired 69
if he had not adopted 466
if he had not advised 97
if he had not alarmed 50
if he had not allowed 897
if he had not alluded 57
if he had not altered 163
if he had not appealed 1417
if he had not appeared 545
if he had not applied 202
if he had not aroused 58
if he had not arranged 116
if he had not arrived 809
if he had not aspired 56
if he had not assumed 311
if he had not assured 506
if he had not availed 193
if he had not avoided 155
if he had not behaved 301
if he had not belonged 202
if he had not blabbed 54
if he had not boasted 68
if he had not bothered 260
if he had not brought 1430
if he had not brushed 53
if he had not candles 124
if he had not carried 600
if he had not chanced 342
if he had not charged 47
if he had not checked 132
if he had not claimed 179
if he had not climbed 80
if he had not counted 192
if he had not courage 97
if he had not covered 72
if he had not crashed 54
if he had not crossed 311
if he had not decided 987
if he had not defeated 54
if he had not delayed 107
if he had not desired 222
if he had not deviated 75
if he had not devoted 286
if he had not divided 219
if he had not divined 50
if he had not dragged 99
if he had not dressed 59
if he had not dropped 447
if he had not drowned 116
if he had not elected 129
if he had not endured 86
if he had not enjoyed 546
if he had not entered 742
if he had not escaped 703
if he had not everything 87
if he had not evinced 42
if he had not exactly 204
if he had not exerted 130
if he had not existed 862
if he had not exposed 56
if he had not fainted 43
if he had not fancied 93
if he had not figured 186
if he had not finally 190
if he had not fortune 56
if he had not founded 64
if he had not gambled 41
if he had not gathered 75
if he had not glanced 84
if he had not grabbed 362
if he had not granted 88
if he had not grasped 204
if he had not guessed 252
if he had not handled 43
if he had not happily 128
if he had not hastily 50
if he had not himself 2488
if he had not hitherto 310
if he had not hurried 71
if he had not ignored 112
if he had not imbibed 58
if he had not imposed 101
if he had not injured 127
if he had not invaded 86
if he had not invited 133
if he had not knocked 114
if he had not labored 52
if he had not laughed 175
if he had not limited 58
if he had not lowered 55
if he had not luckily 212
if he had not managed 627
if he had not marched 64
if he had not married 1797
if he had not measured 70
if he had not meddled 210
if he had not muddled 41
if he had not noticed 3770
if he had not offered 383
if he had not omitted 47
if he had not opposed 122
if he had not ordered 352
if he had not painted 141
if he had not perhaps 148
if he had not planned 347
if he had not planted 130
if he had not pledged 53
if he had not pointed 237
if he had not preached 118
if he had not pressed 116
if he had not printed 60
if he had not pursued 167
if he had not quickly 210
if he had not realized 848
if he had not reduced 121
if he had not refused 528
if he had not released 81
if he had not removed 225
if he had not repeated 93
if he had not replied 53
if he had not rescued 213
if he had not retired 681
if he had not revealed 274
if he had not revenged 41
if he had not rightly 70
if he had not screwed 66
if he had not searched 51
if he had not secured 204
if he had not seduced 46
if he had not settled 160
if he had not shifted 94
if he had not shouted 51
if he had not shunned 47
if he had not skipped 111
if he had not slipped 260
if he had not smelled 67
if he had not somehow 200
if he had not sounded 105
if he had not spoiled 164
if he had not spotted 118
if he had not started 1007
if he had not steadied 66
if he had not stepped 401
if he had not stirred 198
if he had not stooped 79
if he had not stopped 1714
if he had not strayed 60
if he had not striven 104
if he had not studied 529
if he had not sullied 60
if he had not totally 86
if he had not touched 532
if he had not towards 71
if he had not trained 91
if he had not tripped 147
if he had not trusted 347
if he had not tumbled 66
if he had not uttered 186
if he had not violated 109
if he had not visited 315
if he had not vomited 44
if he had not watched 254
if he had not weakened 69
if he had not whipped 43
if he had not willingly 68
if he had not withheld 79
if he had not worried 82
if he had not written 3081
if he had not wrought 125
if he had not yielded 511
if he had one hundred 95
if he had put forward 89
if he had put himself 389
if he had read captain 86
if he had read carlyle 150
if he had rid himself 64
if he had run against 171
if he had run himself 59
if he had set himself 447
if he had ten minutes 54
if he had ten thousand 400
if he had then offered 48
if he had two hundred 88
if he has any ability 113
if he has any affairs 42
if he has any ambition 112
if he has any brothers 65
if he has any capital 176
if he has any concern 53
if he has any control 56
if he has any decency 40
if he has any enemies 61
if he has any foibles 52
if he has any friends 229
if he has any letters 56
if he has any material 65
if he has any message 149
if he has any natural 79
if he has any problem 65
if he has any question 169
if he has any regrets 126
if he has any religion 109
if he has any remaining 88
if he has any remains 61
if he has any respect 130
if he has any sequins 62
if he has any success 71
if he has any surplus 121
if he has any sympathy 70
if he has any talents 85
if he has any thoughts 211
if he has any trouble 130
if he has had previous 214
if he has had several 42
if he has new language 79
if he has not adopted 59
if he has not alchemy 120
if he has not allowed 71
if he has not appeared 165
if he has not applied 71
if he has not arranged 40
if he has not arrived 239
if he has not assumed 47
if he has not availed 56
if he has not behaved 70
if he has not brought 316
if he has not carried 129
if he has not charity 55
if he has not courage 72
if he has not decided 108
if he has not enjoyed 57
if he has not entered 205
if he has not exactly 68
if he has not figured 64
if he has not finally 40
if he has not grasped 100
if he has not guessed 56
if he has not himself 446
if he has not hitherto 45
if he has not managed 58
if he has not married 55
if he has not noticed 204
if he has not offered 88
if he has not planned 47
if he has not prayers 55
if he has not preached 80
if he has not pursued 61
if he has not realized 91
if he has not religion 44
if he has not removed 45
if he has not resided 71
if he has not retired 50
if he has not revoked 60
if he has not secured 79
if he has not settled 44
if he has not started 126
if he has not stopped 65
if he has not studied 389
if he has not touched 92
if he has not trained 54
if he has not violated 102
if he has not visited 97
if he has not written 240
if he has put himself 52
if he has that faculty 50
if he has two hundred 63
if he let his thoughts 46
if he may not present 42
if he met with company 61
if he met with success 155
if he read her thoughts 814
if he read his history 62
if he read his thoughts 73
if he saw them together 53
if he that was invited 82
if he was any relation 377
if he was being accused 49
if he was being carried 90
if he was being dragged 52
if he was being foolish 48
if he was being laughed 93
if he was being pursued 228
if he was being sincere 139
if he was being stabbed 43
if he was being truthful 122
if he was being watched 772
if he was doing everything 75
if he was don quixote 42
if he was going towards 50
if he was her husband 362
if he was mad because 48
if he was not alarmed 45
if he was not allowed 1880
if he was not ashamed 1360
if he was not assured 102
if he was not attending 67
if he was not beginning 71
if he was not blessed 55
if he was not bothered 90
if he was not brought 211
if he was not capable 306
if he was not careful 4975
if he was not cautious 51
if he was not certain 580
if he was not charged 61
if he was not content 301
if he was not correct 127
if he was not corrupt 51
if he was not deceiving 64
if he was not defeated 41
if he was not dressed 58
if he was not drowned 55
if he was not elected 303
if he was not equally 43
if he was not exactly 507
if he was not expecting 196
if he was not exposed 47
if he was not faithful 60
if he was not familiar 188
if he was not following 66
if he was not granted 109
if he was not himself 974
if he was not including 50
if he was not intending 46
if he was not invited 203
if he was not knocked 49
if he was not legally 110
if he was not listening 339
if he was not logical 56
if he was not married 561
if he was not nervous 45
if he was not obliged 134
if he was not offered 74
if he was not opposed 53
if he was not orthodox 48
if he was not perfect 120
if he was not perhaps 150
if he was not popular 58
if he was not present 2172
if he was not pressed 58
if he was not receiving 54
if he was not referring 41
if he was not related 82
if he was not released 266
if he was not removed 217
if he was not rescued 60
if he was not shocked 42
if he was not sincere 151
if he was not skilled 73
if he was not somehow 57
if he was not stirred 43
if he was not stopped 236
if he was not subject 65
if he was not suffering 149
if he was not tempted 90
if he was not totally 193
if he was not trained 42
if he was not trusted 61
if he was not watched 125
if he was not welcome 110
if he was not worried 394
if he was not wounded 347
if he who was jupiter 54
if in any one respect 96
if in any year railway 45
if in fear and trembling 46
if in his own country 134
if in our own country 112
if in our own grounds 47
if in our own history 69
if in that one respect 103
if in this one respect 41
if it can not account 206
if it can not achieve 290
if it can not acquire 124
if it can not address 44
if it can not advance 66
if it can not attract 108
if it can not capture 41
if it can not collect 74
if it can not combine 42
if it can not command 207
if it can not compare 77
if it can not compete 179
if it can not connect 140
if it can not contact 78
if it can not contain 65
if it can not control 228
if it can not convert 69
if it can not correct 95
if it can not deliver 217
if it can not destroy 120
if it can not develop 64
if it can not discern 79
if it can not display 70
if it can not enforce 159
if it can not exclude 40
if it can not execute 73
if it can not explain 361
if it can not express 100
if it can not fulfill 80
if it can not function 192
if it can not honesty 66
if it can not improve 65
if it can not include 41
if it can not increase 63
if it can not justify 172
if it can not operate 186
if it can not perform 199
if it can not predict 139
if it can not present 84
if it can not prevail 55
if it can not prevent 463
if it can not proceed 116
if it can not process 61
if it can not procure 50
if it can not produce 526
if it can not promise 47
if it can not protect 233
if it can not provide 659
if it can not receive 76
if it can not recover 76
if it can not redress 48
if it can not reflect 160
if it can not resolve 282
if it can not respond 67
if it can not restore 78
if it can not satisfy 213
if it can not somehow 53
if it can not succeed 204
if it can not support 193
if it can not survive 188
if it can not sustain 94
if it did not abandon 147
if it did not abolish 126
if it did not account 123
if it did not achieve 416
if it did not acquire 95
if it did not address 380
if it did not advance 169
if it did not approve 342
if it did not attempt 345
if it did not attract 108
if it did not balance 53
if it did not believe 604
if it did not benefit 258
if it did not capture 93
if it did not combine 52
if it did not command 199
if it did not commend 64
if it did not compare 46
if it did not compete 48
if it did not concede 93
if it did not concern 1324
if it did not condemn 83
if it did not condone 47
if it did not conduct 47
if it did not confine 46
if it did not confirm 118
if it did not conform 634
if it did not connect 78
if it did not conquer 51
if it did not consent 70
if it did not consist 270
if it did not consume 41
if it did not contain 3932
if it did not control 266
if it did not convert 278
if it did not correct 232
if it did not deceive 99
if it did not declare 225
if it did not decrease 41
if it did not degrade 67
if it did not deliver 146
if it did not depress 45
if it did not deprive 91
if it did not descend 41
if it did not deserve 262
if it did not destroy 1216
if it did not detract 47
if it did not develop 338
if it did not dictate 60
if it did not discuss 108
if it did not disgust 42
if it did not display 143
if it did not disrupt 45
if it did not disturb 287
if it did not eclipse 73
if it did not emanate 94
if it did not embrace 485
if it did not endanger 221
if it did not endorse 61
if it did not enforce 97
if it did not engender 59
if it did not enhance 101
if it did not enlarge 50
if it did not equally 51
if it did not exactly 628
if it did not examine 96
if it did not exclude 304
if it did not exhibit 196
if it did not explain 282
if it did not explode 137
if it did not exploit 67
if it did not explore 51
if it did not express 453
if it did not finally 100
if it did not frankly 82
if it did not fulfill 188
if it did not function 333
if it did not furnish 278
if it did not gratify 41
if it did not impress 94
if it did not improve 549
if it did not include 4927
if it did not increase 746
if it did not inflict 87
if it did not inhabit 81
if it did not initiate 259
if it did not inspire 482
if it did not involve 2559
if it did not justify 648
if it did not lighten 55
if it did not nullify 43
if it did not observe 101
if it did not occasion 630
if it did not operate 283
if it did not partake 93
if it did not perform 234
if it did not perhaps 48
if it did not pertain 66
if it did not pervert 47
if it did not possess 1693
if it did not precede 346
if it did not prepare 259
if it did not present 792
if it did not presume 58
if it did not pretend 54
if it did not prevail 153
if it did not prevent 695
if it did not proceed 532
if it did not procure 57
if it did not produce 2352
if it did not profess 134
if it did not promise 266
if it did not promote 212
if it did not propose 62
if it did not protect 254
if it did not provide 1636
if it did not provoke 293
if it did not qualify 92
if it did not quickly 113
if it did not receive 1380
if it did not recover 121
if it did not reflect 606
if it did not relieve 72
if it did not replace 62
if it did not require 964
if it did not resolve 112
if it did not respect 80
if it did not respond 401
if it did not restore 143
if it did not reverse 101
if it did not revolve 48
if it did not sanction 49
if it did not satisfy 1138
if it did not shatter 46
if it did not shorten 47
if it did not signify 340
if it did not silence 46
if it did not somehow 121
if it did not specify 74
if it did not subject 112
if it did not subsist 47
if it did not succeed 2209
if it did not succumb 43
if it did not suffice 120
if it did not suggest 665
if it did not support 435
if it did not surpass 1683
if it did not survive 202
if it did not suspend 56
if it did not sustain 66
if it did not swallow 72
if it did not totally 141
if it did not trigger 45
if it did not trouble 271
if it did not undergo 59
if it did not usually 43
if it did not utilize 44
if it did not utterly 204
if it did not welcome 114
if it did not withdraw 442
if it does not abandon 86
if it does not abolish 165
if it does not abridge 70
if it does not account 362
if it does not achieve 955
if it does not acquire 212
if it does not address 1372
if it does not advance 455
if it does not analyze 40
if it does not appoint 49
if it does not approve 359
if it does not attempt 416
if it does not attract 344
if it does not balance 112
if it does not believe 541
if it does not benefit 436
if it does not capture 137
if it does not clarify 103
if it does not closely 59
if it does not collect 92
if it does not collide 85
if it does not combine 81
if it does not command 309
if it does not commend 160
if it does not compare 88
if it does not compete 96
if it does not comport 186
if it does not concern 1197
if it does not condemn 72
if it does not condone 60
if it does not conduce 69
if it does not conduct 104
if it does not confine 107
if it does not confirm 296
if it does not conform 2010
if it does not confuse 72
if it does not connect 222
if it does not connote 151
if it does not conquer 58
if it does not consent 41
if it does not consist 719
if it does not consume 85
if it does not contain 7452
if it does not control 789
if it does not convert 118
if it does not correct 349
if it does not corrupt 45
if it does not deceive 49
if it does not declare 122
if it does not decrease 163
if it does not degrade 112
if it does not delight 116
if it does not deliver 415
if it does not deprive 126
if it does not descend 100
if it does not deserve 315
if it does not destroy 1956
if it does not detract 166
if it does not develop 723
if it does not dictate 58
if it does not discuss 53
if it does not dismiss 107
if it does not display 249
if it does not dispose 77
if it does not disrupt 126
if it does not distort 132
if it does not disturb 445
if it does not diverge 47
if it does not eclipse 63
if it does not elevate 89
if it does not emanate 103
if it does not embrace 413
if it does not empower 60
if it does not endanger 230
if it does not endorse 61
if it does not enforce 115
if it does not engender 77
if it does not enhance 241
if it does not enlarge 471
if it does not entitle 45
if it does not exactly 833
if it does not examine 73
if it does not exchange 46
if it does not exclude 447
if it does not execute 77
if it does not exhaust 178
if it does not exhibit 265
if it does not explain 828
if it does not explode 128
if it does not exploit 122
if it does not explore 65
if it does not express 1901
if it does not fatigue 41
if it does not finally 180
if it does not flatter 52
if it does not foresee 43
if it does not fulfill 534
if it does not function 1152
if it does not furnish 381
if it does not impress 117
if it does not improve 1417
if it does not include 5380
if it does not increase 1447
if it does not indulge 109
if it does not inflict 50
if it does not inhibit 78
if it does not initiate 178
if it does not inspire 347
if it does not intrude 58
if it does not involve 3832
if it does not justify 1113
if it does not lighten 47
if it does not neglect 49
if it does not nourish 120
if it does not nullify 61
if it does not obscure 198
if it does not observe 127
if it does not occasion 170
if it does not operate 763
if it does not overlap 111
if it does not overtly 54
if it does not partake 105
if it does not perform 945
if it does not perhaps 64
if it does not persist 136
if it does not pertain 205
if it does not plainly 41
if it does not portray 50
if it does not possess 2135
if it does not precede 194
if it does not predict 115
if it does not prepare 225
if it does not present 1278
if it does not presume 48
if it does not pretend 115
if it does not prevail 243
if it does not prevent 1134
if it does not proceed 739
if it does not procure 99
if it does not produce 3964
if it does not profess 60
if it does not project 112
if it does not promise 270
if it does not promote 442
if it does not propose 90
if it does not prosper 60
if it does not protect 358
if it does not provide 3945
if it does not provoke 226
if it does not purport 75
if it does not qualify 490
if it does not quicken 52
if it does not quickly 282
if it does not receive 2615
if it does not recover 130
if it does not reflect 1606
if it does not relieve 206
if it does not replace 163
if it does not repress 46
if it does not require 2725
if it does not resolve 548
if it does not respect 489
if it does not respond 1142
if it does not restore 170
if it does not reverse 68
if it does not rupture 93
if it does not sanction 56
if it does not satisfy 2049
if it does not signify 456
if it does not silence 104
if it does not somehow 189
if it does not specify 420
if it does not stretch 56
if it does not strongly 42
if it does not subject 105
if it does not subside 113
if it does not succeed 3534
if it does not succumb 91
if it does not suffice 277
if it does not suggest 397
if it does not support 1183
if it does not surpass 1671
if it does not survive 243
if it does not sustain 99
if it does not sweeten 62
if it does not totally 274
if it does not trigger 80
if it does not trouble 180
if it does not undergo 246
if it does not usually 42
if it does not utilize 73
if it does not utterly 104
if it does not warrant 70
if it does not withdraw 128
if it had any purpose 104
if it had any relation 138
if it had any selfish 45
if it had far stronger 40
if it had its origins 55
if it had not adopted 190
if it had not allowed 160
if it had not altered 44
if it had not appealed 64
if it had not appeared 788
if it had not arrived 194
if it had not assumed 97
if it had not belonged 241
if it had not bothered 44
if it had not brought 380
if it had not carried 130
if it had not chanced 260
if it had not crossed 69
if it had not decided 91
if it had not derived 44
if it had not enjoyed 117
if it had not entered 243
if it had not escaped 78
if it had not evolved 44
if it had not exactly 61
if it had not excited 78
if it had not exerted 45
if it had not existed 1675
if it had not expired 152
if it had not finally 55
if it had not managed 46
if it had not offered 94
if it had not resumed 50
if it had not revealed 46
if it had not secured 64
if it had not slipped 112
if it had not somehow 223
if it had not sounded 90
if it had not stamped 49
if it had not started 273
if it had not stirred 55
if it had not stopped 339
if it had not touched 189
if it had run aground 121
if it had then appeared 98
if it had then existed 122
if it has any function 55
if it has any general 41
if it has any peculiar 43
if it has any purpose 83
if it has any rational 43
if it has any relation 155
if it has any taxable 45
if it has but courage 66
if it has for warrant 44
if it has not adopted 43
if it has not appeared 149
if it has not arrived 305
if it has not brought 218
if it has not enabled 41
if it has not entered 103
if it has not escaped 47
if it has not exactly 51
if it has not existed 136
if it has not expired 149
if it has not hitherto 87
if it has not insured 41
if it has not reduced 42
if it has not started 170
if it has not stopped 171
if it has not touched 43
if it has not yielded 55
if it met with success 55
if it was all arranged 56
if it was all happening 193
if it was all illusion 41
if it was all planned 51
if it was all settled 141
if it was all together 42
if it was any comfort 197
if it was any trouble 65
if it was being carried 96
if it was for certain 64
if it was for herself 51
if it was for himself 88
if it was her birthday 65
if it was her destiny 69
if it was her husband 306
if it was her pleasure 97
if it was her prayers 41
if it was his birthday 83
if it was his decision 88
if it was his destiny 72
if it was his majesty 57
if it was his natural 84
if it was his pleasure 533
if it was his private 152
if it was his purpose 250
if it was its peculiar 45
if it was not according 81
if it was not adopted 199
if it was not against 497
if it was not allowed 431
if it was not altered 50
if it was not amended 46
if it was not applied 157
if it was not assumed 48
if it was not because 837
if it was not blocked 41
if it was not brought 357
if it was not capable 128
if it was not careful 60
if it was not carried 401
if it was not certain 199
