cake onto serving plate 83
came from homes rated 74
came from homes where 4463
came from homes which 616
came from homes whose 87
came from homes within 46
came from human hands 106
came from irish stock 151
came from italy about 68
came from italy where 66
came from japan where 42
came from keeping sheep 56
came from labor unions 203
came from lands where 311
came from lands which 113
came from large firms 63
came from large towns 106
came from large urban 95
came from lloyd george 253
came from local farms 48
came from local funds 58
came from local people 108
came from local taxes 207
came from local unions 43
came from lower class 144
came from lower egypt 83
came from lower social 275
came from miles round 346
came from monte carlo 58
came from moral ideals 46
came from mount sinai 160
came from nearby farms 231
came from nearby rural 49
came from nearby towns 269
came from nearly every 538
came from noble stock 75
came from nursing homes 47
came from older people 49
came from outer space 1685
came from paris about 44
came from paris every 53
came from paris where 50
came from people passing 49
came from people whose 230
came from people working 51
came from persia where 54
came from puget sound 43
came from quite close 110
came from ralph waldo 40
came from right under 44
came from roger bacon 43
came from round about 67
came from rural farming 43
came from rural homes 76
came from rural parts 63
came from rural towns 57
came from russia after 51
came from russia where 95
came from saint cloud 41
came from saint louis 153
came from sales taxes 64
came from santa clara 128
came from santa claus 78
came from saudi arabia 1148
came from slave labor 59
came from small farming 41
came from small farms 118
came from small firms 103
came from small local 74
came from small mines 40
came from small rural 85
came from small towns 1785
came from social class 91
came from spain about 67
came from spain after 52
came from spain where 55
came from spain which 54
came from state banks 40
came from state funds 209
came from state taxes 49
came from stock which 54
came from strong stock 55
came from talking about 71
came from taxes which 42
came from texas where 67
came from thinking about 245
came from thirty miles 97
came from towns where 55
came from towns which 53
came from trade unions 207
came from trees growing 54
came from trees which 54
came from under water 50
came from upper class 285
came from upper egypt 340
came from urban rather 48
came from wales about 94
came from walla walla 51
came from water power 74
came from wealthy homes 213
came from wells which 42
came from which group 44
came from white house 114
came from white people 123
came from white russia 61
came from white women 43
came from wills creek 43
came from within china 43
came from within fifty 55
came from within rather 221
came from women whose 62
came from working class 1563
came from working people 79
came from yeoman stock 82
came here about eight 132
came here about seven 40
came here about thirty 44
came here after world 75
came here again begging 46
came here eight months 41
came here every evening 49
came here every morning 102
came here every night 187
came here nearly every 53
came here night after 40
came here quite often 80
came here right after 552
came here seven months 55
came here under false 214
came home about eight 273
came home about seven 383
came home after about 101
came home after banking 127
came home after eight 48
came home after lunch 109
came home after playing 62
came home after serving 45
came home after seven 70
came home after working 136
came home after world 91
came home again after 303
came home blind drunk 99
came home drunk after 129
came home drunk again 144
came home drunk every 191
came home every evening 632
came home every night 1617
came home hours later 86
came home looking tired 94
came home nearly every 74
came home night after 84
came home quite drunk 48
came home quite tired 135
came home quite upset 43
came home rather later 49
came home rather tired 47
came home reeling drunk 43
came home right after 276
came home roaring drunk 105
came home talking about 219
came home tired after 139
came home until after 44
came into action about 270
came into action after 136
came into action again 473
came into action first 280
came into action later 78
came into action under 145
came into action which 79
came into action within 54
came into close action 180
came into close daily 62
came into close touch 3093
came into court after 49
came into court again 133
came into dutch hands 47
came into egypt under 57
came into favor about 54
came into favor after 67
came into favor again 119
came into focus above 68
came into focus after 136
came into focus again 582
came into focus first 53
came into focus under 40
came into force about 180
came into force after 1368
came into force again 264
came into force april 117
came into force could 97
came into force first 102
came into force later 183
came into force march 117
came into force setting 74
came into force shall 212
came into force since 156
came into force today 44
came into force under 449
came into force until 105
came into force which 790
came into force while 52
came into force within 91
came into force would 169
came into indian hands 53
came into italy after 97
came into italy under 113
came into legal force 144
came into motion again 40
came into place after 45
came into place again 44
came into plain sight 99
came into power about 191
came into power after 3787
came into power again 925
came into power later 46
came into power march 52
came into power under 1482
came into power which 185
came into power whose 69
came into power would 95
came into rather close 49
came into roman hands 82
came into royal hands 98
came into season again 53
came into sharp focus 3553
came into shoal water 124
came into sight about 120
came into sight above 108
came into sight after 71
came into sight again 1033
came into sight below 119
came into sight first 53
came into sight quite 47
came into sight round 741
came into sight under 49
came into sight which 45
came into smooth water 121
came into touch again 51
came into usage after 86
came into vogue about 914
came into vogue after 888
came into vogue again 381
came into vogue later 180
came into vogue since 47
came into vogue under 178
came into vogue which 135
came into wider usage 69
came into working order 117
came just after lunch 109
came just after world 103
came just hours after 168
came just months after 137
came just weeks after 255
came last night after 157
came last night while 58
came like rolling waves 89
came many months after 53
came many months later 88
came many times after 43
came more easily after 47
came more fully awake 205
came more fully under 141
came much later after 121
came much later since 45
came much later still 57
came nine months after 116
came nine months later 171
came once again under 283
came only after defeat 48
came only after lengthy 46
came only after months 141
came only after weeks 42
came only after world 283
came only eight months 51
came only hours after 154
came only months after 204
came only months later 42
came only weeks after 199
came open quite easily 67
came over about eight 41
came over after lunch 93
came over every evening 125
came over every morning 187
came over every night 244
came over nearly every 152
came over quite often 89
came over right after 175
came some hours later 84
came some months after 135
came some months later 452
came some rapid change 74
came some weeks after 81
came some weeks later 248
came soon within sight 55
came there every evening 119
came there every morning 104
came there every night 139
came there quite often 57
came these fatal words 51
came those cries which 87
came three hours after 69
came three hours later 161
came three months after 809
came three months later 1485
came three weeks after 370
came three weeks later 628
came upon human bones 59
came upon known parts 45
came upon large herds 46
came upon traps newly 77
came upon uncle caesar 50
came when lloyd george 43
came when people began 94
camp during working hours 55
camp five miles below 83
camp four miles below 52
camp knew anything about 46
camp some eight miles 63
camp some fifty miles 46
camp some forty miles 83
camp some miles above 102
camp some thirty miles 288
camp three miles above 41
camp three miles below 46
camp three months later 42
camp three weeks after 45
cane from which sugar 66
cane into grape sugar 96
cane into short lengths 41
canoe were quite naked 180
care among older people 136
care cost trend rates 1025
care during working hours 414
care full often tills 95
care have taken place 92
care into broad palms 42
care into whose hands 142
care less about anything 1156
care less about either 224
care less about finding 105
care less about getting 338
care less about helping 91
care less about human 125
care less about keeping 117
care less about knowing 49
care less about learning 152
care less about money 402
care less about music 90
care less about others 246
care less about people 285
care less about poetry 48
care less about social 145
care less about where 270
care less about which 52
care less about winning 173
care less about women 89
care more about finding 42
care more about getting 640
care more about helping 123
care more about human 134
care more about keeping 263
care more about knowing 92
care more about learning 49
care more about money 620
care more about others 509
care more about people 663
care more about pleasing 147
care more about power 53
care more about price 115
care more about social 120
care more about teaching 47
care more about trees 116
care more about where 110
care more about winning 259
care more about writing 43
care much about anything 3406
care much about books 141
care much about dancing 46
care much about dress 115
care much about either 531
care much about fishing 126
care much about getting 403
care much about girls 68
care much about helping 44
care much about human 88
care much about judith 61
care much about keeping 105
care much about knowing 84
care much about learning 169
care much about meeting 104
care much about money 964
care much about music 147
care much about names 50
care much about others 198
care much about people 126
care much about playing 102
care much about poetry 103
care much about poles 40
care much about social 318
care much about talking 47
care much about where 141
care much about which 87
care much about women 76
care much about working 124
care much about writing 137
care must begin within 40
care must visit first 46
care nothing about anything 128
care nothing about either 213
care nothing about human 158
care nothing about money 327
care nothing about music 42
care nothing about others 40
care only about getting 368
care only about money 536
care only about price 155
care only about short 45
care only about winning 300
care what awful crash 78
care what comes after 82
care what others might 221
care what people might 319
care what people would 240
care what shame comes 94
care what white people 133
care your child needs 50
caring more about money 55
caring more about others 65
caring much about anything 211
caring nothing about trade 52
caring only about money 122
caring what others might 59
caring what people might 92
caring what people would 65
cars from every state 86
cars have lamps which 61
cars over steel rails 48
cars were built after 57
cars were first built 60
cars were named after 73
cars were still burning 49
cars were still running 164
case also falls under 56
case also sheds light 63
case also throws light 46
case among people whose 58
case find whole words 61
case five months later 43
case from cases where 70
case from every point 122
case from state court 378
case gets worse every 51
case have taken place 559
case just cited shows 135
case last above cited 546
case last cited above 53
case last cited seems 53
case many people would 43
case more funds shall 61
case most often cited 504
case most people would 118
case ready money might 50
case said award shall 48
case said lands shall 41
case sent shock waves 79
case some people might 43
case some people would 45
case such action shall 82
case such action would 89
case such appeal shall 64
case such costs shall 44
case such court shall 85
case such finding shall 85
case such goods shall 53
case such order shall 140
case such owner shall 73
case such party shall 57
case such slave shall 53
case their bones might 55
case their horns would 40
case there could never 71
case there might appear 48
case there might still 114
case there never would 49
case there shall appear 129
case there shall arise 160
case there takes place 66
case there would again 46
case there would appear 231
case there would arise 99
case there would exist 167
case there would never 117
case there would really 66
case there would still 983
case three months after 65
case three months later 176
case three weeks later 44
case took place after 103
case took place within 130
case what steps would 53
case when talking about 110
case will amply prove 115
case will appear still 59
case will arise where 105
case will never occur 138
case will occur where 42
case will often occur 40
case will prove fatal 69
case your blood sugar 53
case your child needs 42
case your father would 46
case your mother would 87
case your plans change 49
cash crop which would 125
cash flow after taxes 1966
cash flow falls below 103
cash flow growth rates 155
cash flow items which 86
cash flow model which 46
cash flow stream which 43
cash flow stream would 46
cash flow takes place 161
cash flow which could 74
cash flow which would 90
cash flow would equal 48
cash from asset sales 47
cash from saudi arabia 49
cash will change hands 68
cast along party lines 71
cast down strong holds 48
cast into boiling water 40
cast into either scale 44
cast into final shape 61
cast into fixed forms 67
cast into folds which 46
cast into grave doubt 59
cast into running water 88
cast into slabs which 102
cast into smooth water 60
cast into still water 134
cast iron brake drums 53
cast iron cooking stove 81
cast iron drain pipes 59
cast iron engine block 125
cast iron frame which 49
cast iron pipes shall 62
cast iron pipes which 127
cast iron plate which 53
cast iron screw piles 48
cast iron stove which 47
cast iron water mains 742
cast iron water pipes 427
cast iron which would 102
cast more lingering looks 62
cast some doubt about 289
cast some fresh light 71
cast such black looks 51
cast their ample shade 84
cast their chill shade 66
cast their cruel spell 47
cast their first votes 342
cast their fishing lines 86
cast their lasso about 40
cast their leaves about 52
cast their lurid glare 80
cast their lurid light 40
cast their magic spell 86
cast their skins every 93
cast their votes after 55
cast their votes based 118
cast their votes either 221
cast their votes under 101
cast their votes where 49
cast their votes while 46
cast their votes within 88
cast upon burning coals 63
cats have sharp claws 44
cease even after fifty 46
cease from running after 204
cease three months after 237
cease when crime ceases 134
cell from which every 62
cell into equal parts 44
cell line under study 75
cell line which could 91
cell line which lacks 137
cell type found within 46
cell type under study 210
cell wall amino acids 175
cell wall binding sites 44
cell wall takes place 132
cell wall which forms 51
cell wall which gives 50
cell wall within which 61
cent free fatty acids 776
cent from local taxes 49
cent from saudi arabia 51
cent from small towns 58
cent from state funds 46
cent have running water 66
cent have taken place 48
cent more floor space 69
cent took place within 67
cent were adult males 73
cent were alive after 68
cent were still alive 159
cent were still under 60
cent were still working 117
cent were under fifty 51
cent were under forty 174
cent were under thirty 536
cent were working class 84
chat room where people 171
cheap means still works 65
cheap tall hotel where 94
cheap third world labor 237
chop down small trees 133
chop five large sacks 40
chop into small cubes 80
cite many cases where 170
cite other cases where 40
citing those works which 49
city along racial lines 102
city came under roman 175
city came under siege 164
city during working hours 76
city early every morning 42
city fell again under 45
city from every nation 61
city from every point 126
city from issuing bonds 46
city from morning until 40
city from roman times 59
city from small towns 64
city from which black 55
city from which people 61
city have taken place 54
city into eight wards 49
city into seven wards 64
city knew anything about 65
city like paris where 73
city only forty miles 43
city only thirty miles 45
city over which jesus 46
city plan which would 40
city some fifty miles 191
city some forty miles 79
city some months later 46
city some sixty miles 63
city some thirty miles 162
city soon arose which 99
city three months later 87
city three weeks later 49
city upon seven hills 110
city were about forty 54
city were named after 125
city were still burning 43
city were still under 57
city were under siege 51
city were under water 79
city will never again 112
clap their hands above 112
clap their hands after 85
clap their hands twice 306
clap their hands until 44
clap their hands while 437
clap their tails close 48
clap your hands above 55
clap your hands again 55
clap your hands twice 264
clap your hands while 48
clay loam soils which 56
clay soil holds water 51
clay wall about breast 43
clay were never given 42
clean away every notion 110
clean bowl until stiff 96
clean cold water until 81
clean just about anything 84
clean shoes stand under 136
clean their hands after 147
clean your hands after 49
clean your spits after 43
clean your whole house 50
clear away every cloud 41
clear away every trace 51
clear blue heaven above 54
clear blue skies above 217
clear blue vault above 75
clear blue water below 45
clear blue water which 61
clear cold logic engine 72
clear cold water close 131
clear cold water flowing 53
clear cold water which 101
clear deep voice which 53
clear early morning light 59
clear from every point 70
clear from every stain 135
clear good sense which 65
clear ideas about anything 44
clear ideas about where 132
clear ideas about which 113
clear ideas which ought 42
clear rule which shall 49
clear some doubt which 73
clear spring could slake 120
clear spring water which 54
clear their minds about 107
clear these check boxes 140
clear what takes place 50
clear what would count 314
clear when first drawn 57
clear when talking about 82
clip their words after 114
cloth into boiling water 45
cloth took place under 56
coal face under changing 68
coal from local mines 107
coal from nearby mines 176
coal from small mines 68
coal from strip mines 111
coal mine waste piles 51
coal mining labor force 71
coal upon brown paper 47
coal will yield about 121
code from books demos 225
code name under which 81
code when creating oscar 43
code will arise where 48
coin worth about eight 241
coin worth about forty 47
coin worth about thirty 45
coke over which water 102
cold baths every morning 194
cold beer would taste 125
cold clear water running 66
cold early morning hours 41
cold early morning light 106
cold feet about getting 41
cold gray morning light 170
cold hard facts about 124
cold just thinking about 119
cold milk until smooth 48
cold north winds blowing 42
cold north winds which 57
cold race whose hearts 53
cold rain began falling 125
cold spring water which 61
cold sweat after dreaming 58
cold sweat thinking about 118
cold sweat which sprang 48
cold wave which swept 56
cold wind began blowing 67
cold wind blowing about 42
cold wind swept round 124
cold wind which blows 149
cold wind which comes 56
cold wind which swept 99
come along about every 94
come along right after 74
come along since books 103
come along until about 44
come along until after 59
come along until later 185
come along which would 60
come away quite easily 186
come away rather short 59
come back about eight 89
come back about seven 124
come back about twice 51
come back after about 119
come back after class 109
come back after eight 60
come back after finding 41
come back after forty 46
come back after getting 63
come back after hours 73
come back after lunch 1242
come back after months 41
come back after serving 48
come back after seven 89
come back after thirty 76
come back again about 71
come back again above 134
come back again after 1297
come back again alive 74
come back again either 55
come back again every 46
come back again later 703
come back again quite 72
come back again right 227
come back again today 197
come back again under 103
come back again until 931
come back again while 63
come back again within 185
come back alive after 111
come back alive again 107
come back every evening 149
come back every morning 115
come back every night 480
come back hours later 185
come back later after 258
come back later today 400
come back months later 87
come back night after 329
come back quite empty 65
come back quite strong 55
come back right after 598
come back saint peter 40
come back season after 44
come back seven times 70
come back strong after 50
come back talking about 103
come back until about 113
come back until after 890
come back until eight 41
come back until evening 129
come back until later 55
come back until morning 182
come back until nearly 62
come back until night 241
come back until seven 94
come back weeks later 51
come dive dived dived 65
come down after lunch 49
come down again after 188
come down again alive 83
come down again later 61
come down again until 362
come down daily after 44
come down every evening 117
come down every morning 232
come down every night 221
come down looking quiet 59
come down might easily 54
come down night after 49
come down right after 79
come down still later 83
come down still lower 68
come down until after 227
come down within sight 40
come during working hours 41
come early every morning 63
come even within sight 140
come forth again until 56
come forth every evening 95
come forth until after 56
come forth until evening 44
come from about thirty 90
come from above rather 169
come from amino acids 93
come from baton rouge 66
come from below rather 101
come from black people 81
come from books alone 40
come from cases where 109
come from cells which 62
come from china where 67
come from coral reefs 44
come from depths below 169
come from egypt where 59
come from either father 46
come from either group 159
come from either house 51
come from either party 124
come from either place 44
come from either within 56
come from empty noise 47
come from every class 263
come from every clime 170
come from every ethnic 66
come from every level 150
come from every major 42
come from every nation 259
come from every period 52
come from every place 128
come from every point 640
come from every racial 45
come from every region 266
come from every social 254
come from every state 1857
come from every tribe 74
come from fairy tales 103
come from farming stock 58
come from farms where 77
come from field notes 91
come from fifty miles 108
come from fresh water 194
come from funds which 50
come from greek roots 99
come from greek words 200
come from happy homes 267
come from hardy stock 82
come from healthy parts 51
come from healthy stock 62
come from heaven above 77
come from heaven knows 326
come from heaven which 57
come from helping others 194
come from helping people 50
come from hindu stock 52
come from homes lacking 57
come from homes where 19645
come from homes which 1011
come from homes whose 74
come from human action 54
come from human hands 86
come from human thinking 61
come from indian words 48
come from italy where 56
come from japan since 62
come from japan where 58
come from labor unions 138
come from lands where 386
come from large firms 118
come from large scale 121
come from large towns 41
come from large urban 91
come from later times 107
come from latin roots 43
come from latin words 372
come from learning about 119
come from lloyd george 74
come from local farms 53
come from local funds 87
come from local people 109
come from local rates 44
come from local taxes 144
come from lower class 496
come from lower costs 63
come from lower egypt 76
come from lower social 831
come from miles round 249
come from monte carlo 75
come from mount sinai 91
come from nearby farms 97
come from nearby towns 342
come from nearly every 997
come from nerve cells 100
come from noble stock 45
come from notes taken 62
come from nursing homes 69
come from older people 79
come from oscar wilde 46
come from others rather 43
come from outer space 2704
come from paris where 120
come from parts where 46
come from parts which 47
come from people whose 380
come from people within 70
come from people working 192
come from plant foods 133
come from puppy mills 58
come from reason alone 95
come from right under 62
come from rocks which 60
come from roots which 55
come from round about 45
come from royal blood 41
come from rural homes 103
come from rural towns 46
come from russia where 62
come from saint louis 79
come from sales taxes 86
come from santa claus 91
come from saudi arabia 1183
come from seeds which 73
come from serving others 50
come from sites where 55
come from sites which 77
come from sixty miles 40
come from small farms 139
come from small firms 221
come from small local 45
come from small rural 98
come from small towns 2725
come from social class 69
come from spain where 47
come from state funds 164
come from strong stock 83
come from talking about 227
come from thence hither 223
come from thinking about 321
come from thirty miles 60
come from tough stock 45
come from towns where 90
come from trade unions 174
come from trees growing 61
come from trees grown 56
come from trees which 88
come from under cover 149
come from under water 43
come from upper burma 133
come from upper class 277
come from upper egypt 556
come from urban rather 94
come from walla walla 48
come from wealthy homes 542
come from where dreams 74
come from which float 68
come from which would 42
come from white house 59
come from white people 96
come from whole foods 47
come from within china 79
come from within islam 45
come from within people 50
come from within rather 712
come from women whose 49
come from working class 1411
come from working people 56
come from working within 79
come full cycle since 46
come here after lunch 57
come here again after 212
come here again fifty 44
come here again today 55
come here again until 285
come here alone again 51
come here every evening 331
come here every morning 1281
come here every night 943
come here every season 53
come here looking after 137
come here nearly every 275
come here night after 224
come here quite often 410
come here right after 136
come here talking about 77
come here under false 243
come here until after 110
come home after class 119
come home after eight 52
come home after lunch 51
come home after meeting 55
come home after picking 47
come home after playing 46
come home after working 183
come home again after 631
come home again alive 77
come home again quite 45
come home again until 283
come home alone after 103
come home drunk after 58
come home drunk again 331
come home drunk every 98
come home every evening 1113
come home every night 5130
come home hours later 45
come home nearly drunk 63
come home night after 212
come home quite tired 41
come home rabid drunk 65
come home right after 2249
come home roaring drunk 51
come home talking about 269
come home talking dirty 42
come home telling tales 68
come home tired after 117
come home until about 95
come home until after 906
come home until eight 78
come home until evening 130
come home until morning 152
come home until nearly 86
come home until seven 148
come into action about 135
come into action after 273
come into action again 391
come into action first 54
come into action later 97
come into action under 147
come into action until 698
come into action where 42
come into action which 285
come into action while 40
come into action within 162
come into bloom about 114
come into bloom after 66
come into bloom again 72
come into bloom later 53
come into bloom until 129
come into close action 305
come into close daily 182
come into close social 44
come into close touch 2705
come into close unity 51
come into court after 62
come into court again 92
come into court alone 77
come into court seeking 50
come into court under 73
come into court until 77
come into either house 83
come into every house 50
come into favor again 148
come into favor until 56
come into focus after 84
come into focus again 268
come into focus since 43
come into focus under 42
come into focus until 309
come into focus while 51
come into focus within 89
come into force after 5629
come into force again 847
come into force april 159
come into force either 173
come into force later 103
come into force shall 433
come into force since 423
come into force sixty 54
come into force thirty 254
come into force today 45
come into force under 471
come into force until 18994
come into force where 45
come into force which 209
come into force while 51
come into force within 564
come into force would 41
come into fresh water 123
come into grave peril 48
come into heaven after 82
come into human hands 67
come into indian hands 46
come into legal force 206
come into place again 57
come into place until 53
come into plain sight 223
come into power after 959
come into power again 723
come into power since 132
come into power under 383
come into power until 162
come into power which 196
come into power while 59
come into power within 48
come into power would 63
come into print until 67
come into rather close 55
come into really close 45
come into season about 96
come into season again 107
come into season every 91
come into season twice 88
come into sharp focus 5486
come into sight again 810
come into sight round 224
come into sight until 70
come into sight which 44
come into smooth water 64
come into social focus 41
come into style again 48
come into touch again 82
come into usage until 182
come into vital touch 115
come into vogue about 87
come into vogue after 173
come into vogue again 491
come into vogue since 542
come into vogue under 119
come into vogue until 936
come into vogue which 106
come into vogue within 104
come into white people 77
come into wider usage 78
come into working order 76
come just thinking about 46
come many times since 51
come more easily after 159
come more fully alive 95
come more fully under 307
come more often under 54
come much later after 45
come once again under 92
come only after every 47
come only after months 66
come over about eight 127
come over about seven 146
come over after lunch 143
come over every evening 144
come over every morning 161
come over every night 503
come over later today 40
come over nearly every 64
come over quite often 76
come over right after 552
come over until after 58
come safe under cover 40
come some forty miles 55
come some months later 82
come there every evening 139
come there every morning 147
come there every night 138
come these fools again 63
come those cases where 67
come those stars which 149
come those which guard 62
come three months after 42
come three months later 225
come three times every 48
come three weeks after 47
come three weeks later 61
come till after eight 43
come upon anything which 47
come upon cases where 62
come upon facts which 81
come upon grace poole 52
come upon lands which 62
come when action rather 58
come when china would 49
come when every child 103
come when every house 71
come when every human 337
come when every indian 107
come when every nation 43
come when every vital 46
come when flesh melts 65
come when israel shall 40
come when israel would 248
come when jacob would 56
come when japan could 51
come when japan would 126
come when jesus would 78
come when morning dawns 79
come when people begin 44
come when people could 177
come when people would 643
come when russia would 100
come when vines shall 58
come when women shall 57
come when women would 138
coming back after lunch 127
coming back again after 558
coming back again later 40
coming back every evening 47
coming back every night 154
coming back night after 144
coming back right after 45
coming back until after 94
coming back until morning 41
coming down again after 45
coming down every morning 57
coming down every night 74
coming from above makes 41
coming from above rather 42
coming from above which 56
coming from boiling water 62
coming from every house 70
coming from every nation 133
coming from every niche 40
coming from every place 63
coming from every point 313
coming from every region 61
coming from every social 56
coming from every state 445
coming from every which 100
coming from heaven knows 114
coming from homes where 1019
coming from homes which 82
coming from israel shall 92
coming from lands where 104
coming from large firms 51
coming from local taxes 55
coming from lower class 50
coming from lower social 100
coming from mount sinai 50
coming from nearly every 254
coming from outer space 1470
coming from parts where 59
coming from people whose 114
coming from ports where 68
coming from right above 90
coming from santa claus 47
coming from saudi arabia 344
coming from small firms 61
coming from small towns 234
coming from space would 41
coming from state funds 65
coming from trade unions 48
coming from under water 82
coming from upper egypt 54
coming from white people 55
coming from within rather 97
coming from working class 265
coming hell which still 51
coming here again after 45
coming here every evening 54
coming here every morning 78
coming here every night 151
coming here night after 52
coming here under false 105
coming home after working 47
coming home again after 152
coming home again until 44
coming home alone after 50
coming home drunk every 95
coming home every evening 169
coming home every night 1642
coming home night after 121
coming home right after 161
coming home tired after 94
coming home until after 82
coming into action after 78
coming into action again 103
coming into action under 66
coming into action until 40
coming into bloom about 59
coming into bloom again 51
coming into close action 44
coming into close touch 352
coming into fatal though 58
coming into favor again 146
coming into focus again 78
coming into force after 342
coming into force shall 658
coming into force thereof 755
coming into force under 60
coming into force until 156
coming into force which 43
coming into force within 50
coming into force would 43
coming into fresh water 53
coming into human flesh 47
coming into paris under 136
coming into place would 54
coming into power after 180
coming into power again 153
coming into power under 127
coming into power would 161
coming into sharp focus 341
coming into shoal water 63
coming into sight again 108
coming into sight round 164
coming into vogue about 46
coming into vogue again 236
coming into vogue which 107
coming into wider usage 82
coming just weeks after 51
coming more fully awake 40
coming once again under 40
coming only months after 44
coming over after lunch 55
coming over every morning 41
coming over every night 267
coming over later today 93
coming over nearly every 42
coming over quite close 90
coming three months after 50
coming when people would 63
coming years would prove 100
coming years would yield 493
cone have equal bases 51
cook have aides under 55
cook just about anything 112
cook just until heated 251
cook over boiling water 1371
cook took cesar under 55
cool dark place until 242
cool dark place where 55
cool early morning hours 122
cool good sense which 65
cool spring water which 43
cool their heels until 282
cool their heels waiting 97
cool their heels while 161
cool their panting sides 52
cool your heels dangling 45
cool your heels until 101
cool your heels while 54
cops were talking about 65
copy their proud steady 73
cord from which arise 47
cork held under water 149
corn from every coast 60
corn into boiling water 68
corn must needs swell 43
corn will serve every 89
corn will yield about 42
cost cost creep crept 763
cost from fifty cents 432
cost from sixty cents 48
cost less scrap value 416
cost many human lives 330
cost more human lives 165
cost must equal price 70
cost only about fifty 43
cost only about twice 49
cost only eight cents 60
cost only fifty cents 604
cost only thirty cents 114
cost over fifty cents 86
cost over selling price 194
cost plus total fixed 44
cost unit selling price 44
coup took place which 60
cows from dairy herds 53
cows have short horns 55
cows soon after calving 73
cows three times daily 45
cows were still grazing 55
crag took human shape 192
cream three times daily 62
crew knew anything about 57
crew were below decks 50
crew were given shore 91
crew were looking after 62
crew were lounging about 41
crew were never found 85
crew were running about 43
crew were still alive 223
crew were still working 58
crew were talking about 47
cringe just thinking about 72
crop their waxen thighs 1116
crop thine acres yield 220
crop will yield about 54
crying just thinking about 48
crying when mother leaves 61
cubs were often given 55
cues from others about 90
cups dark brown sugar 570
cups pure maple syrup 227
cups soft brown sugar 64
cups torn mixed salad 104
cups were filling every 44
curd into small cubes 43
cure having taken place 97
cure just about anything 499
cure such breach within 391
cure those inner parts 78
curl like burning paper 115
cute pink tongue dangling 79
cuts from sharp edges 65
cuts from sharp tools 70
cuts have taken place 93
