cabs waited at the 42
came clearly to the 947
came clearly to us 135
came clearly up the 61
came clearly up to 42
came climbing up the 665
came climbing up to 104
came clomping up the 71
came closer as he 161
came closer as if 96
came closer as the 133
came closer in the 276
came closer on the 109
came closer to an 506
came closer to it 902
came closer to me 2873
came closer to my 698
came closer to the 25198
came closer to us 597
came closer up to 100
came clothed in the 250
came clumping up the 164
came copies of the 89
came crashing in at 94
came crashing in on 877
came crashing in the 57
came crashing in to 54
came crashing on the 109
came crashing on to 63
came crashing to an 156
came crashing to the 3583
came crashing up the 72
came crashing up to 259
came crawling on the 47
came crawling to me 172
came crawling to the 148
came crawling up on 89
came crawling up the 313
came crawling up to 219
came creeping in at 125
came creeping in the 65
came creeping in to 146
came creeping to my 43
came creeping to the 143
came creeping up in 59
came creeping up it 139
came creeping up on 167
came creeping up the 533
came creeping up to 487
came crowding in at 46
came crowding in on 487
came crowding in the 45
came crowding in to 381
came crowding on my 111
came crowding on the 103
came crowding on to 78
came crowding to my 82
came crowding to the 903
came crowding up in 118
came crowding up the 163
came crowding up to 321
came crowds of the 64
came cruising up the 54
came deeply to my 50
came dinner at the 49
came direct to me 225
came direct to my 118
came direct to the 916
came direct to us 83
came drifting in the 52
came drifting in to 133
came drifting on the 141
came drifting to the 209
came drifting up the 231
came drifting up to 166
came dripping to the 215
came dripping up the 127
came dropping in at 76
came dropping in by 69
came dropping in to 65
came drumming on the 58
came eagerly to my 76
came eagerly to the 392
came eagerly up to 170
came earlier in the 1304
came earlier on the 50
came earlier to the 341
came easiest to me 45
came edward to my 53
came fairly by the 44
came fairly in at 48
came fairly to the 72
came farther up the 63
came faster as he 136
came faster as the 65
came faster at the 44
came faster in the 62
came firmly to the 183
came flashing on me 128
came flashing to the 40
came flashing up in 55
came flitting by me 83
came floating by as 181
came floating by me 55
came floating by on 88
came floating by us 57
came floating in at 89
came floating in on 168
came floating in the 259
came floating in to 88
came floating on the 1242
came floating to me 80
came floating to my 56
came floating to the 569
came floating to us 202
came floating up in 80
came floating up on 82
came floating up the 481
came floating up to 744
came flocking in by 59
came flocking in to 482
came flocking to it 70
came flocking to me 82
came flocking to my 82
came flocking to the 2258
came flocking to us 75
came flocking up to 68
came flooding in as 122
came flooding in at 65
came flooding in on 259
came flooding in the 46
came flooding in to 227
came flooding to my 47
came flooding to the 156
came flooding up the 86
came freely to the 278
came further to the 131
came further up the 74
came gently on the 78
came gently to the 157
came gently up the 43
came gently up to 126
came gladly to the 88
came greatly to the 50
came grinding up the 121
came grunting at the 53
came grunting up to 40
came headlong to the 260
came heavily on the 151
came heavily to the 490
came heavily up the 188
came higher in the 47
came higher on the 41
came higher up the 74
came hobbling in on 58
came hobbling to the 100
came hobbling up the 183
came hobbling up to 227
came hovering in the 121
came humbly in to 67
came humbly to the 202
came hurrying in at 77
came hurrying in the 80
came hurrying in to 563
came hurrying on to 96
came hurrying to me 200
came hurrying to my 123
came hurrying to the 1938
came hurrying to us 66
came hurrying up as 100
came hurrying up at 60
came hurrying up in 130
came hurrying up on 88
came hurrying up the 1266
came hurrying up to 1746
came hurtling at me 85
came hurtling at the 44
came hurtling in to 43
came hurtling on to 46
came hurtling to the 147
came hurtling up the 108
came images of the 73
came indeed to be 294
came indeed to the 179
came inside in the 42
came inside of me 87
came inside of the 236
came inside to eat 40
came inside to the 74
came instead in the 133
came instead of an 73
came instead of the 336
came instead on the 42
came instead to be 318
came instead to the 189
came inviting me to 151
came inviting us to 41
came itself to be 260
came kindly to my 55
came kindly to the 56
came knocking at my 1446
came knocking at the 3691
came knocking in the 101
came knocking on my 897
came knocking on the 1807
came laboring up the 115
came lately as an 48
came lately to me 70
came lately to my 180
came lately to the 131
came laughing to me 99
came laughing to the 69
came laughing up the 85
came leaders of the 46
came little to the 87
came lovingly to me 69
came lowest in the 62
came lurching up the 93
came lurching up to 42
came mainly as the 55
came mainly at the 158
came mainly in the 904
came mainly on the 48
came mainly to the 157
came marching at the 76
came marching by the 50
came marching in the 77
came marching in to 178
came marching on the 93
came marching on to 65
came marching to the 347
came marching up in 128
came marching up on 41
came marching up the 1303
came marching up to 464
came memory of the 43
came merely as an 77
came merely as the 70
came merely to be 94
came midway in the 142
came mostly at the 139
came mostly in the 670
came mostly to the 50
came mounting up the 103
came myself to the 43
came nearest in the 45
came nearest to an 183
came nearest to it 1089
came nearest to my 147
came nearest to the 4226
came nearest to us 63
came neither in the 46
came neither to eat 106
came neither to the 84
came nestling up to 45
came nimbly up the 71
came notice of the 68
came notice to me 66
cameo brooch at the 215
cameo brooch on the 94
came offers to the 41
came online in the 119
came onward in the 87
came openly by the 79
came openly in the 45
came openly to the 364
came ordering me to 68
came orders to the 80
came paddling up the 69
came paddling up to 205
came partly as an 46
came partly as the 72
came partly at the 112
came partly in by 62
came partly in the 111
came partly to the 60
came pastor of the 52
came plodding to the 320
came plodding up the 220
came plodding up to 61
came pounding at the 178
came pounding on my 149
came pounding on the 415
came pounding up on 63
came pounding up the 659
came pounding up to 167
came prancing to the 72
came prancing up the 58
came prancing up to 257
came preaching in the 538
came preaching to the 43
came pressing to the 40
came pressing up the 121
came proved to be 94
came prowling in the 61
came purely on so 67
came rarely to the 229
came rattling at the 56
came rattling in at 172
came rattling on the 117
came rattling to the 105
came rattling up in 51
came rattling up the 301
came rattling up to 250
came readily to be 49
came readily to me 48
came readily to my 158
came readily to the 843
came relief in the 59
came relief to us 66
came rippling to the 70
came rippling up the 51
came rumbling in on 52
came rumbling up the 377
came rumbling up to 75
came rumors of an 42
came rumors of the 219
came safely to an 132
came safely to me 72
came safely to my 179
came safely to the 1501
came screaming at me 53
came screaming at us 49
came screaming in at 47
came screaming to my 69
came screaming to the 163
came screaming up the 214
came screaming up to 138
came second at the 79
came second in my 69
came second in the 3077
came second on the 336
came second to my 60
came second to the 1291
came seemed to be 136
came seldom to the 295
came seventh in the 146
came seventh on the 43
came shifts in the 48
came shooting to the 55
came shooting up in 44
came shooting up the 60
came shouting to the 92
came shouting up the 58
came simply as the 44
came simply in the 47
came simply to be 176
came simply to the 43
came skidding up to 49
came skimming to the 57
came skipping in the 49
came skipping to the 58
came skipping up the 96
came skipping up to 110
came slinking up to 41
came slowly as he 76
came slowly as if 143
came slowly as the 104
came slowly at the 40
came slowly if at 53
came slowly in the 542
came slowly in to 40
came slowly on the 76
came slowly on to 91
came slowly to an 263
came slowly to be 345
came slowly to me 157
came slowly to my 227
came slowly to the 3094
came slowly to us 48
came slowly up at 98
came slowly up in 72
came slowly up on 47
came slowly up the 4227
came slowly up to 1613
came smells of the 69
came sneering to me 183
came sniffing at my 55
came sniffing at the 105
came sniffing up to 73
came snorting up the 62
came softly by the 42
came softly in at 68
came softly in the 87
came softly in to 70
came softly on the 276
came softly to me 50
came softly to my 242
came softly to the 713
came softly up the 165
came softly up to 374
came solely to be 49
came solely to do 40
came something in the 40
came something of an 42
came something of the 177
came something to eat 452
came sooner in the 49
came sooner to the 87
came sounds as of 110
came sounds of an 53
came sounds of the 304
came soused in so 48
came speeding to the 82
came speeding up the 244
came speeding up to 90
came spinning up the 53
came spurring to the 275
came spurring up the 60
came spurring up to 54
came stalking up the 94
came stalking up to 89
came stamping up the 175
came stamping up to 48
came standing up the 78
came stepping up to 44
came stomping up the 176
came stomping up to 85
came stooping to the 41
came storming in the 75
came storming in to 150
came storming to the 95
came storming up the 382
came storming up to 287
came streaking up the 57
came streaming in at 166
came streaming in by 44
came streaming in on 107
came streaming in the 82
came streaming in to 219
came streaming on the 62
came streaming to the 148
came streaming up the 193
came striding in the 44
came striding to the 102
came striding up the 1050
came striding up to 631
came stumping up the 123
came stumping up to 49
came swarming in to 98
came swarming to the 173
came swarming up the 559
came swarming up to 113
came sweeping in on 54
came sweeping in to 89
came sweeping on in 50
came sweeping up the 716
came sweeping up to 332
came swelling on the 235
came swelling up the 147
came swimming to the 972
came swimming up the 135
came swimming up to 417
came swirling up the 42
came swooping in to 50
came swooping up to 71
came tamely to the 43
came tarzan of the 87
came tended to be 50
came thereby to be 197
came thereby to the 83
came through as an 164
came through as he 234
came through as if 148
came through as it 50
came through as the 347
came through as to 46
came through as we 85
came through at the 1063
came through by the 209
came through in an 253
came through in my 282
came through in the 5846
came through it as 238
came through it at 79
came through it in 347
came through it on 104
came through it so 149
came through it the 42
came through it to 149
came through me to 50
came through of an 56
came through of the 1133
came through on an 82
came through on my 251
came through on the 4944
came through on to 98
came through the ear 142
came through the er 50
came through the ring 62
came through the sea 219
came through the so 117
came through to be 87
came through to go 76
came through to me 2432
came through to my 238
came through to the 3694
came through to us 713
came tiptoeing in to 45
came tiptoeing up the 47
came tiptoeing up to 50
came toddling up to 161
came toppling to the 90
came toward me as 779
came toward me at 231
came toward me he 48
came toward me in 664
came toward me on 236
came toward me the 44
came toward me to 146
came toward us as 304
came toward us at 247
came toward us in 506
came toward us on 204
came toward us the 41
came toward us to 76
came toward us we 49
came trailing up the 41
came tramping in on 96
came tramping up the 368
came tramping up to 84
came tripping in to 50
came tripping to my 56
came tripping to the 64
came tripping up the 190
came tripping up to 169
came trooping in at 54
came trooping in in 41
came trooping in to 353
came trooping to the 446
came trooping up in 59
came trooping up the 193
came trooping up to 251
came trotting by in 109
came trotting in at 49
came trotting in to 87
came trotting to the 231
came trotting up on 177
came trotting up the 667
came trotting up to 1255
came trudging in the 93
came trudging up the 570
came trudging up to 64
came tumbling in at 86
came tumbling in by 57
came tumbling in on 100
came tumbling in the 44
came tumbling in to 61
came tumbling on the 170
came tumbling on to 50
came tumbling to the 1171
came tumbling up on 129
came tumbling up the 337
came twisting to the 40
came undone at the 76
came undone in my 53
came undone in the 208
came unglued at the 78
came unglued in the 119
came visions of the 112
came visiting at the 50
came visiting in the 105
came visits to the 94
came waddling on the 143
came waddling up the 124
came waddling up to 327
came wafted on the 190
came wafted to me 53
came wafted to the 40
came wafted to us 71
came warmly to the 42
came wearily to the 52
came wearily up the 95
came wearily up to 46
came weekly to sing 58
came weekly to the 172
came wheeling up to 69
came wheezing up the 60
came whirling by in 162
came whirling in at 45
came whirling in the 44
came whirling up the 80
came whirling up to 62
came whizzing at us 42
came whizzing by the 57
came whizzing by us 40
came wholly to an 126
came widely to be 176
came without it to 46
came wobbling up the 46
camp across to the 41
camp almost at the 61
camp appears in the 61
camp appears to be 221
camp aspect of the 41
camp before it is 55
camp belonging to the 672
camp belongs to the 108
camp beside the sea 54
camp caused by the 104
camp chairs in the 211
camp chairs on the 102
camp chairs to the 43
camp circle of the 142
camp claiming to be 49
camp closer to the 381
camp created by the 53
camp deeper in the 41
camp doctor in the 113
camp earlier in the 247
camp except in the 58
camp except on the 51
camp farther to the 65
camp farther up the 431
camp formed by the 213
camp formed in the 90
camp formed on the 156
camp further to the 54
camp further up the 318
camp ground at the 129
camp ground by the 53
camp ground in the 173
camp ground of the 260
camp ground on the 233
camp ground to the 45
camp guards in the 144
camp guards of the 86
camp hidden in the 210
camp higher up the 371
camp inmate in the 103
camp instead of in 51
camp instead of the 412
camp instead of to 89
camp itself is in 45
camp jewels of the 58
camp joined in the 72
camp leaders in the 48
camp looked as if 97
camp meetings at the 103
camp meetings in the 2007
camp meetings of the 962
camp meetings on the 288
camp meetings to be 47
camp meetings to the 65
camp nearest to the 99
camp nearest us on 40
camp needed to be 92
camp office of the 123
camp opened in the 68
camp outfit of the 51
camp outfit on the 43
camp points to the 50
camp proved to be 545
camp refers to the 45
camp rested on the 43
camp rushed at the 54
camp scenes in the 42
camp seemed to be 1155
camp seemed to me 50
camp served as the 80
camp serves as an 45
camp should be an 47
camp should be as 99
camp should be at 46
camp should be in 81
camp should be on 101
camp should be so 47
camp should be the 119
camp sighed in the 40
camp stands on the 46
camp stools in the 321
camp system in the 375
camp system of the 227
camp tended to be 67
camp turned to the 60
camp version of the 173
camp wanted to be 45
cane acreage in the 81
cane appears to be 90
cane before it is 66
cane belonging to the 55
cane belongs to the 148
cane brakes in the 43
cane brakes of the 135
cane chairs at the 55
cane chairs in the 368
cane chairs of the 130
cane chairs on the 386
cane clicking on the 52
cane cutter in the 67
cane fields at the 97
cane fields by the 63
cane fields in the 650
cane fields of the 1001
cane fields on the 363
cane fields or in 66
cane fields or the 72
cane fields to the 389
cane firmly on the 84
cane forced it in 44
cane ground by the 63
cane instead of the 129
cane loudly on the 44
cane planting in the 54
cane prices to the 53
cane proved to be 54
cane raised in the 85
cane seemed to be 66
cane should be at 41
cane stalks in the 59
cane stalks to the 55
cane standing in the 128
cane sticking in the 57
cane supply to the 93
cane yields in the 67
canoe access to the 198
canoe across to the 249
canoe appears to be 55
canoe around to the 48
canoe ashore at the 44
canoe beached on the 80
canoe belonging to the 544
canoe belongs to the 50
canoe building in the 51
canoe building on the 49
canoe caught in the 71
canoe closer to the 190
canoe floating in the 40
canoe floating on the 145
canoe formed of the 50
canoe grated on the 387
canoe hauled up on 110
canoe hidden in the 139
canoe houses of the 55
canoe indians of the 120
canoe instead of the 54
canoe landed on the 131
canoe lashed to the 83
canoe loaded to the 102
canoe manned by the 40
canoe moored at the 54
canoe moored in the 49
canoe moored to the 83
canoe nearest to me 47
canoe nigher to the 145
canoe paddle in the 69
canoe paddling up the 95
canoe pulled up on 260
canoe pulled up to 45
canoe rested on the 50
canoe routes in the 285
canoe routes of the 121
canoe routes to the 77
canoe safely to the 40
canoe seemed as if 63
canoe seemed to be 256
canoe trails in the 93
canoe travel in the 165
canoe travel on the 127
canoe upward in the 50
canoe voyage on the 88
canoe voyage to the 141
canoe voyage up the 166
cans before it is 48
cans belonging to the 43
cans buried in the 77
cans filled at the 50
cans filled to the 75
cans floating in the 63
cans instead of the 63
cans placed in the 70
cans placed on the 57
cans proved to be 45
cans rattle on the 45
cans rattling in the 57
cans rolled on the 54
cans should be of 59
cans standing on the 47
cans stored in the 52
cant afford to be 99
cant changes in the 423
cant effect on the 301
cant expect me to 94
cant factor in the 120
cant feature of the 45
cant impact on the 424
cant phrase in the 233
cant phrase of the 2097
cant portion of the 345
cant topics of the 61
cape called by the 95
cape flapping in the 398
cape floating in the 41
cape formed by the 85
cape instead of the 93
cape seemed to be 46
capo maestro of the 130
caps belonging to the 79
caps bolted to the 70
caps fitted to the 140
caps glancing in the 58
caps graced at the 96
caps instead of the 216
caps placed on the 199
caps seemed to be 67
caps should be in 80
caps should be of 76
card access to the 94
card allows us to 43
card already in the 108
card already on the 80
card appearing in the 58
card appears at the 72
card appears in the 368
card appears on the 227
card appears to be 338
card around to the 57
card before it is 278
card belonging to the 329
card belongs to the 223
card chosen by the 197
card closer to the 87
card column of the 61
card earlier in the 42
card filled in by 83
card handed by the 40
card handed to the 81
card hidden in the 41
card holder at the 159
card holder in the 215
card holder of the 137
card holder on the 279
card holder to the 85
card hopper to the 57
card images in the 49
card images of the 50
card images on the 56
card inside the pc 76
card instead of an 101
card instead of on 54
card instead of the 669
card inviting me to 205
card inviting us to 56
card issued at the 85
card issued by an 189
card issued by the 3758
card issued in the 203
card issued to an 96
card issued to me 80
card issued to the 662
card issuer if the 54
card issuer in the 368
card issuer of the 187
card issuer or the 184
card issuer to the 195
card itself is the 44
card market in the 184
card nailed to it 113
card nailed to the 137
card needed to be 60
card number as it 70
card number as the 46
card number at the 111
card number in an 215
card number in the 506
card number is the 75
card number of the 352
card number on it 43
card number on the 782
card number or an 118
card number or the 104
card number to an 120
card number to be 188
card number to the 403
card offers in the 153
card output of the 103
card passes to the 49
card pasted on the 62
card pasted to the 49
card pinned on the 154
card pinned to it 88
card pinned to the 480
card placed at the 174
card placed in an 43
card placed in the 555
card placed on the 451
card played by the 400
card played in the 157
card played of the 304
card played on the 54
card played to the 114
card player in the 298
card points in the 150
card points to the 143
card portion of the 111
card posted in the 72
card posted on the 95
card proved to be 187
card proves to be 120
card readers at the 91
card readers in the 131
card readers on the 120
card record of the 497
card refers to the 299
card relating to the 140
card section of the 206
card seemed to be 151
card serves as an 103
card serves as the 112
card should be an 59
card should be as 202
card should be at 75
card should be in 421
card should be of 126
card should be on 129
card should be so 86
card should be the 372
card signed by an 84
card signed by the 1089
card sticks to the 58
card stored in the 43
card system at the 97
card system in the 532
card system is an 135
card system is in 171
card system is the 410
card system is to 162
card system of the 207
card system on the 131
card system or the 95
card system to be 128
card system to the 159
card tables at the 72
card tables in the 777
card tables of the 300
card tables on the 133
card tables to the 49
card tacked on the 169
card tacked to the 287
card tricks in the 143
card tricks on the 113
card tucked in the 109
card turned up by 85
card turned up in 120
card turned up is 203
card turned up on 55
card turned up to 51
card unless it is 99
card version of the 498
care access in the 196
care access to the 178
care actions to be 44
care agency in the 486
care agency is the 289
care agency of the 185
care agency or the 100
care allows us to 156
care always to be 1496
care always to do 91
care always to go 136
care appears in the 56
care appears to be 3878
care arises in the 57
care aspect of the 259
care before he is 50
care before it is 581
care begins at the 124
care begins in the 504
care begins to be 113
care belonging to the 213
care belongs to the 247
care bestow on us 89
care budget in the 164
care budget of the 126
care burden on the 87
care caused by the 238
care center as an 121
care center as the 117
care center at the 1452
care center by the 101
care center in an 344
care center in the 3512
care center is an 340
care center is in 106
care center is the 435
care center is to 207
care center of the 400
care center on the 1220
care center or an 119
care center or as 242
care center or at 151
care center or in 341
care center or the 358
care center or to 185
care center to be 357
care center to the 238
care changes in the 142
care chosen by the 115
care clinic at the 108
care clinic in the 228
care closer to the 315
care created by the 316
care credit on the 108
care credit or the 65
care crisis in the 1038
care crisis is the 43
care crisis of the 239
care debate in the 275
care debate of the 134
care deemed to be 48
care depend on the 558
care dollar in the 135
care duties in the 51
care earlier in the 380
care enough in the 54
care enough of in 107
care enough to at 42
care enough to be 2918
care enough to do 3366
care enough to go 802
care except in the 238
care except to be 133
care existing in the 43
care exists in the 121
care extend to the 70
care focusing on the 158
care forces us to 45
care funded by the 328
care givers at the 89
care givers in the 741
care givers of the 327
care givers to be 100
care givers to the 285
care greatly if he 52
care greatly if the 131
care groups in the 377
care instead of an 43
care instead of the 528
