cage were covered with 52
came from cambodia and 40
came from candles and 117
came from carthage and 65
came from castile and 52
came from catholic and 80
came from central and 1078
came from central asia 2975
came from central new 44
came from charges for 43
came from charles and 52
came from chester and 57
came from chicago and 814
came from chicago for 87
came from chicago that 151
came from chicago with 101
came from chinese and 67
came from clients who 47
came from coleman and 43
came from college and 46
came from cologne and 85
came from colombia and 99
came from columbia and 41
came from congress and 142
came from contact with 770
came from country and 55
came from country far 109
came from critics who 114
came from customs and 263
came from dalmatia and 68
came from denmark and 485
came from denmark with 104
came from detroit and 252
came from detroit with 72
came from distant and 64
came from doctors and 57
came from doctors who 67
came from dresden and 41
came from ephesus and 77
came from european and 135
came from faculty and 40
came from farmers and 150
came from farmers who 169
came from federal aid 53
came from federal and 159
came from finland and 156
came from florida and 211
came from florida with 47
came from foreign aid 200
came from foreign and 58
came from friends and 724
came from friends who 225
came from galilee and 192
came from gascony and 45
came from general lee 217
came from general sir 50
came from general tax 45
came from germany and 4188
came from germany but 104
came from germany for 84
came from germany than 50
came from germany that 308
came from germany with 412
came from glasgow and 209
came from gujarat and 116
came from halifax and 42
came from halifax with 42
came from hamburg and 234
came from hancock that 42
came from hanover and 45
came from harvard and 119
came from himself and 160
came from history and 44
came from holland and 1341
came from holland for 70
came from holland that 44
came from holland with 247
came from houston and 49
came from iceland and 92
came from ipswich and 66
came from ireland and 2495
came from ireland but 94
came from ireland for 54
came from ireland had 41
came from ireland out 55
came from ireland that 461
came from ireland with 514
came from jamaica and 318
came from judaism and 65
came from jutland and 54
came from kashmir and 123
came from lambert and 81
came from lawyers and 62
came from lebanon and 145
came from lebanon for 47
came from leipzig and 43
came from leningrad and 42
came from letters and 64
came from lexington and 75
came from liberal and 73
came from lincoln and 59
came from lithuania and 156
came from lucknow and 55
came from madeira and 53
came from madison and 50
came from malacca and 54
came from malaysia and 66
came from medical and 47
came from members and 56
came from members who 173
came from memphis and 68
came from monkeys and 52
came from montana and 62
came from montreal and 149
came from morocco and 160
came from napoleon iii 61
came from national and 108
came from natural gas 287
came from nazareth and 120
came from newport with 44
came from norfolk and 163
came from northeast asia 153
came from northern and 1132
came from northern asia 390
came from northern new 123
came from northern ohio 49
came from norwich and 81
came from nowhere and 3478
came from nowhere but 133
came from nowhere out 41
came from nowhere with 86
came from observing and 48
came from observing his 51
came from observing that 93
came from outside and 1787
came from outside but 61
came from outside for 60
came from outside her 153
came from outside him 76
came from outside his 253
came from outside its 131
came from outside new 239
came from outside our 153
came from outside that 364
came from outside they 57
came from outside this 155
came from outside was 90
came from outside with 69
came from overhead and 83
came from overseas and 378
came from overseas with 66
came from parents and 201
came from parents who 492
came from parents with 61
came from peasants who 47
came from persons not 47
came from persons who 1148
came from persons with 134
came from phoenicia and 72
came from physics and 59
came from plymouth and 59
came from poverty and 160
came from private and 156
came from religion and 63
came from reports that 195
came from research and 78
came from research that 139
came from research with 53
came from rhodesia and 53
came from schools and 132
came from schools that 189
came from schools with 123
came from science and 101
came from senegal and 64
came from seville and 71
came from shanghai and 169
came from sherman and 50
came from singapore and 119
came from slovakia and 59
came from socially and 76
came from sources not 79
came from sources that 890
came from sources who 45
came from southeast asia 1993
came from southern and 1863
came from southern asia 169
came from southern new 81
came from spanish and 62
came from studies that 505
came from studies using 281
came from studies with 506
came from suffolk and 115
came from sumatra and 100
came from supposing that 40
came from tasmania and 48
came from taxation and 53
came from teachers and 122
came from teachers who 195
came from thailand and 98
came from thinkers who 61
came from toronto and 95
came from traders and 41
came from trieste and 43
came from tuscany and 99
came from ukraine and 52
came from upstate new 562
came from valencia and 41
came from vermont and 285
came from victoria and 90
came from vietnam and 108
came from virginia and 1751
came from virginia for 42
came from virginia than 48
came from virginia that 103
came from virginia with 232
came from western and 364
came from western asia 806
came from western new 303
came from windows and 73
came from windows near 41
came from windsor and 47
came from workers and 121
came from workers who 112
came from writers and 69
came from writers who 219
came full against him 52
came full fraught with 65
came here against our 42
came here because her 69
came here because his 56
came here because one 41
came here because our 43
came here because she 431
came here because sir 44
came here because they 1010
came here because this 239
came here because you 1677
came here believing that 271
came here chiefly for 54
came here covered with 40
came here everything was 70
came here expecting that 97
came here expecting you 42
came here together and 130
came here together with 87
came here tonight and 159
came here tonight for 137
came here tonight was 41
came here tonight with 201
came home because all 58
came home because his 45
came home because she 148
came home because they 87
came home because you 91
came home believing that 112
came home bruised and 130
came home covered with 413
came home crowned with 58
came home dazzled with 68
came home declaring that 130
came home everything was 75
came home excited and 84
came home flushed and 49
came home flushed with 69
came home together and 95
came home tonight and 139
came home tonight with 47
came home wounded and 63
came into alliance with 272
came into balance and 41
came into balance with 132
came into britain and 68
came into britain they 42
came into britain with 177
came into broader use 49
came into central asia 65
came into chicago and 47
came into closest and 40
came into college with 42
came into company with 84
came into congress and 61
came into contact and 2323
came into contact are 97
came into contact both 91
came into contact but 86
came into contact did 92
came into contact for 698
came into contact had 222
came into contact near 69
came into contact not 387
came into contact one 51
came into contact that 428
came into contact they 107
came into contact was 786
came into contact who 60
came into contact with 203459
came into control and 125
came into current use 413
came into dispute with 227
came into european use 46
came into familiar use 64
came into friction with 58
came into fruition and 42
came into galilee and 48
came into general and 96
came into general use 90976
came into germany and 52
came into germany with 62
came into gradual use 151
came into harmony with 174
came into history and 43
came into history with 65
came into increasing use 1377
came into ireland and 76
came into ireland that 43
came into ireland with 237
came into limited use 231
came into marriage with 72
came into medical use 80
came into official being 261
came into official use 347
came into plymouth with 49
came into popular use 5333
came into position and 201
came into position for 73
came into position with 46
came into question and 263
came into question for 160
came into question was 60
came into question with 152
came into rapport with 43
came into regular and 53
came into regular use 1163
came into relation with 722
came into rivalry with 271
came into routine use 157
came into service and 198
came into service for 111
came into service they 46
came into service with 269
came into sharper and 50
came into sympathy with 111
came into thessaly with 68
came into trouble with 75
came into western new 60
came just against our 41
came just because they 65
came late because she 45
came leaping towards him 60
came like lightning and 41
came like lightning out 75
came miss matilda not 74
came more ballads and 100
came more closely than 41
came more frankly and 91
came more happily than 50
came more quickly and 332
came more quickly now 106
came more quickly than 1215
came more rapidly and 116
came more rapidly than 310
came more strongly than 72
came more swiftly than 192
came most quickly and 40
came much oftener than 103
came much quicker than 138
came nigh capsizing them 41
came nigh producing his 94
came only because his 42
came only because she 62
came only because they 155
came only because you 47
came over because she 87
came over because they 83
came over because you 54
came over crammed with 42
came over himself and 100
came over himself with 46
came over hyacinth that 49
came over quickly and 220
came over quietly and 40
came over together and 43
came over tonight and 64
came over towards him 67
came over towards them 63
came racing towards her 55
came racing towards him 74
came racing towards them 116
came riding against him 63
came riding towards her 162
came riding towards him 124
came riding towards them 161
came some farmers with 95
came some fortune with 51
came some palsied oak 121
came some together and 79
came there because they 241
came there oftener than 57
came three hundred and 216
came three thousand men 54
came upon material things 86
came upon several men 84
came very quickly and 351
came very quietly and 141
came very rapidly and 41
came well stocked with 79
came when charles was 63
came when everything was 154
came when slavery was 41
camp great battles and 46
camp here tonight and 142
camp over against him 67
camp over against that 44
camp soon appeared two 70
camp were covered with 125
camp were crowded with 91
camp were dressed and 104
camp were fraught with 42
camp were stripping and 44
cane held between his 43
cane leaning against his 47
canoe coming towards them 44
canoe fell rapidly off 45
canoe well stocked with 44
cans tied together with 41
cans were covered with 62
cant back northeast and 66
cant make cannons any 45
cape held against his 42
caps were adorned with 67
caps were covered with 178
caps were removed and 103
caps were trimmed with 71
card will contain all 49
card will contain one 47
card will entitle you 50
card will provide you 48
card will suffice for 50
care among lesbians and 94
care among persons with 201
care during illness and 372
care during infancy and 508
care from doctors and 413
care from doctors who 211
care from friends and 209
care from parents and 222
care good results can 91
care have existed for 43
care just because they 151
care just because you 41
care less because they 148
care less perfect than 204
care more quickly than 116
care must betaken not 56
care must betaken that 49
care must compete with 58
care must provide for 41
care plan because they 83
care these roarers for 1009
care unit because she 43
care unit because they 82
care unit incision and 57
care unit patient with 91
care upon himself and 44
care were carried out 95
care what anybody did 50
care what anybody does 88
care what company you 49
care what country you 41
care what happens and 99
care what happens any 52
care what happens now 735
care what happens with 96
care what language they 155
care what language you 88
care what religion they 57
care what religion you 225
care when parents are 316
care when parents can 52
care will account for 53
care will increase and 71
care will prevent any 66
care will prevent this 64
care will provide for 51
care will require that 106
care will suffice for 44
cars came together with 61
cars coming towards him 53
cars from germany and 65
cars have arrived and 46
cars just because they 41
cars more quickly and 49
cars were adorned with 43
cars were brought out 126
cars were coupled and 61
cars were covered with 451
cars were crammed with 72
cars were crowded and 118
cars were crowded with 400
cars were damaged and 130
cars were delayed and 41
cars were entered for 146
cars were following him 42
cars were knocked out 156
cars were offered for 69
cars were offered with 53
cars were ordered and 50
cars were ordered for 72
cars were ordered with 59
cars were painted red 43
cars were painted with 102
cars were rebuilt and 42
cars were rebuilt with 48
cars were removed and 112
cars were riddled with 43
cars were shipped out 91
cars were smaller and 60
cars were smaller than 69
cars were smashed and 81
cars were started and 40
cars were stopped and 339
cars were stopped for 75
cars were wrecked and 77
cart coming towards them 123
cart most peaceful and 62
cart very lightly and 122
case also assumes that 94
case also decided that 545
case also decides that 308
case also implies that 107
case also pointed out 90
case also revealed that 168
case banging against his 94
case been carried out 70
case brings together for 40
case even stronger than 87
case from history and 45
case from lazarus and 58
case great britain and 124
case great britain did 52
case great britain had 50
case great britain was 131
case have brought them 42
case have offered her 61
case have pointed out 52
case into account and 63
case just because they 43
case just because you 77
case lies against him 299
case made against him 462
case made against them 136
case make certain that 50
case more closely and 73
case more closely than 98
case more complex than 104
case more quickly and 46
case more quickly than 186
case more rapidly than 97
case more reliable than 49
case more strongly and 72
case more strongly for 47
case more strongly than 330
case most notably with 41
case much simpler than 46
case much smaller than 249
case much stronger than 174
case must account for 53
case must contend with 79
case must include all 52
case must provide for 110
case must suppose that 83
case nothing remains but 56
case only because men 97
case only because they 179
case only decided that 196
case only decides that 113
case other factors are 98
case salt tablets may 70
case some decades ago 178
case such effects are 43
case such measures are 40
case such persons are 62
case such records are 85
case their decision was 49
case their demands are 64
case their effects are 69
case their numbers are 43
case their position was 68
case there remains any 56
case there remains but 56
case these demands are 43
case these effects are 76
case these factors are 93
case these features are 50
case these figures are 130
case these measures are 45
case these numbers are 44
case these objects are 64
case these results are 86
case those reports are 60
case three decades ago 197
case three hundred and 43
case very closely and 62
case very strongly and 50
case well rounded and 95
case went against her 78
case went against him 585
case went against them 216
case were brought out 76
case were carried out 203
case were charged with 199
case were complex and 45
case were illegal and 42
case were pointed out 57
case were stronger than 53
case when animals are 61
case when enemies are 218
case when members are 51
case when objects are 56
case when parents are 54
case when workers are 47
case will account for 72
case will flatter his 62
case will present its 112
case will proceed and 46
case will require and 56
case will require its 42
case will require that 46
case will suffice for 170
case will suggest that 40
case work service and 47
case work service for 68
case worth recording has 61
case your majesty can 46
case your majesty does 43
cash book balance and 74
cash book balance with 59
cash book entries and 164
cash book entries are 66
cash book entries for 174
cash book records all 43
cash crop economy and 312
cash crop economy was 58
cash crop farmers and 240
cash crop farmers are 101
cash crop farmers who 102
cash down payment and 3013
cash down payment for 100
cash down payment that 66
cash down payment was 89
cash down payment with 101
cash down payment you 54
cash flow amounts and 59
cash flow amounts are 141
cash flow because they 185
cash flow because you 91
cash flow between two 50
cash flow diagrams are 87
cash flow diagrams for 360
cash flow effects and 44
cash flow effects are 100
cash flow figures are 209
cash flow figures for 319
cash flow measures are 88
cash flow pattern and 85
cash flow pattern can 51
cash flow pattern for 186
cash flow pattern that 236
cash flow position and 335
cash flow position for 66
cash flow position was 42
cash flow problem and 392
cash flow problem can 45
cash flow problem for 252
cash flow problem may 68
cash flow problem that 362
cash flow problem was 133
cash flow profile and 50
cash flow profile for 130
cash flow reporting and 53
cash flow reports and 100
cash from clients for 190
cash from friends and 76
cash more quickly than 275
cash will increase and 44
cast among mankind and 50
cast away because they 97
cast away between you 45
cast away everything that 278
cast away himself and 80
cast dark shadows and 94
cast dark shadows that 52
cast deep shadows and 166
cast deep shadows that 59
cast down because they 166
cast down because you 63
cast down between them 42
cast down temples and 76
cast evil spirits out 221
cast four anchors out 1066
cast from solution and 102
cast into bullets for 125
cast into caverns and 47
cast into despair and 44
cast into oblivion all 184
cast into oblivion and 65
cast into poverty and 54
cast into prisons and 108
cast into sadness and 41
cast iron alloyed with 164
cast iron boilers are 62
cast iron columns and 1306
cast iron columns are 256
cast iron columns for 64
cast iron columns with 162
cast iron covered with 159
cast iron pillars and 227
cast iron pistons are 56
cast iron skillet and 556
cast iron skillet for 58
cast iron skillet that 61
cast iron skillet with 228
cast iron stomach and 112
cast less austere than 69
cast lots between them 208
cast more ballots than 41
cast more shadows than 116
cast their ballots and 771
cast their ballots but 40
cast their ballots for 30414
cast their ballots not 73
cast their ballots than 64
cast their ballots that 41
cast their ballots they 62
cast their ballots was 88
cast their ballots with 341
cast their destiny with 137
cast their enemies out 51
cast their fortune with 53
cast their shadows and 194
cast their shadows far 201
cast their shadows long 102
cast their support for 176
cast their thoughts and 40
cast three ballots for 40
cast three hundred and 70
cast upon himself and 191
cast your ballots for 96
cats have revealed that 41
cave were covered with 155
cave what treasure lay 113
cease from following thee 53
cease from trembling long 226
cease from troubling and 8285
cease from troubling her 95
cease from troubling him 229
cease from troubling them 150
cease from troubling you 198
cease their advance and 53
cease their attacks and 70
cease their bickering and 47
cease their demands for 56
cease their efforts and 107
cease their efforts for 53
cease their support for 133
cease their warfare and 50
cease their worship and 42
ceasing till everything was 76
cede their opinions for 51
cell body together with 84
cell during mitosis and 82
cell fate control and 180
cell free extract and 101
cell free extract was 72
cell free systems and 98
cell into contact with 61
cell line revealed that 107
cell line suggest that 48
cell loss priority bit 272
cell make contact with 47
cell means revealed that 97
cell more rapidly than 254
cell much smaller than 93
cell must perform all 44
cell size smaller than 108
cell skin cancers and 399
cell skin cancers are 141
cell type present and 41
cell wall between them 62
cell wall between two 198
cell wall content and 306
cell wall fraction and 62
cell wall fraction was 98
cell wall loosening and 224
cell wall material and 1240
cell wall material are 134
cell wall material can 49
cell wall material for 40
cell wall material has 200
cell wall material may 63
cell wall material that 242
cell wall material was 254
cell wall material with 59
cell wall protein and 194
cell wall protein that 97
cell wall protein with 47
cell wall rupture and 57
cell wall surface and 100
cell wall surface area 72
cell wall thickening and 281
cell wall together with 50
cell were carried out 86
cell were covered with 86
cell will contain one 147
cell will contain two 68
cell will furnish for 45
cell will increase and 52
cell will increase its 49
cell will produce one 91
cell will receive one 134
cent among females and 66
cent body surface area 113
cent down payment and 394
cent down payment was 99
cent ethyl alcohol and 1324
cent ethyl alcohol are 72
cent ethyl alcohol for 338
cent ethyl alcohol was 139
cent ethyl alcohol with 119
cent from britain and 57
cent from friends and 63
cent from germany and 105
cent from natural gas 127
cent gold reserve for 57
cent have dropped out 109
cent iron content and 51
cent left because they 53
cent more current than 77
cent more females than 133
cent more freight than 62
cent more intense than 96
cent more material than 116
cent more protein and 99
cent more protein than 231
cent more quickly than 55
cent more radiation than 56
cent more rapidly than 251
cent more replies than 58
cent more revenue than 75
cent more tonnage than 62
cent more traffic than 91
cent more workers than 113
cent over previous year 293
cent salt solution and 417
cent salt solution for 124
cent salt solution was 51
cent soda solution for 54
cent these figures are 49
cent wage increase and 1284
cent wage increase but 119
cent wage increase for 758
cent wage increase had 50
cent wage increase was 335
cent wage increase with 73
cent were against and 85
cent were between one 86
cent were british and 43
cent were carried out 109
cent were catholic and 45
cent were certain that 105
cent were charged with 176
cent were chinese and 102
cent were farmers and 117
cent were females and 175
cent were granted for 104
cent were married and 500
cent were muslims and 111
cent were neutral and 75
cent were opposed and 92
cent were peasants and 70
cent were skilled and 78
cent were smaller than 109
cent were teachers and 86
cent were tenants and 89
cent were unhappy with 47
cent were widowed and 85
cent were workers and 206
cent will suffice for 45
cent yeast extract and 68
cheap food imports and 93
cheap lace trimmings for 58
cheap their precious things 60
chin back against his 109
chin down against his 127
chin sunk between his 67
chin were covered with 425
chin were mantled with 89
chip away everything that 425
cite many studies that 99
cite other studies that 234
cite page numbers for 143
cite their sources and 68
cite your sources and 63
city also claimed that 43
city came forward and 63
city feel disgust and 87
city five hundred and 136
city four hundred and 99
city from enforcing its 50
city from germany and 43
city from outside and 48
city from pillage and 167
city from plunder and 131
city from violence and 43
city grew rapidly and 189
city health officer and 523
city health officer for 149
city health officer was 46
city health officer who 69
city high schools and 960
city high schools are 606
city high schools for 165
city high schools had 120
city high schools that 131
city high schools was 137
city high schools who 94
city high schools with 215
city into contact with 43
city into harmony with 42
city into northern and 80
city into sections and 112
city into sections for 47
city into sectors and 40
city lies between two 129
city life because they 139
city like chicago and 73
city like chicago has 58
city like chicago was 57
city like chicago with 59
city more ancient than 59
city more closely than 127
city more eminent than 44
city more poetical than 72
city more quickly and 45
city more quickly than 76
city more rapidly than 61
city much smaller than 71
city must balance its 42
city must compete with 43
city must provide for 119
city only because they 58
city park located near 99
city rose against him 113
city seem distant but 59
city shut against him 298
city soon swarmed with 90
city their desires and 43
city their journey lay 41
city three hundred and 106
city used sorcery and 45
city well adapted for 41
city well cleansed and 129
city well stocked with 40
city were adorned with 565
city were brought out 100
city were carried off 65
city were carried out 212
city were charged with 73
city were clogged with 60
city were covered with 642
city were crowded with 724
city were familiar with 50
city were flooded with 57
city were greeted with 41
city were muffled and 62
city were pointed out 156
city were preparing for 49
city were present and 69
city were pressed and 46
city were rebuilt and 55
city were strewed with 97
city were studded with 67
city were visited and 46
city when norwich was 84
clad body against his 41
claw much smaller than 44
clay body covered with 61
clay from granite and 54
clay huts thatched with 55
clay into pottery and 60
clay loam mottled with 93
clay loam texture and 105
clay loam texture with 50
clay pipe between his 302
clay pots covered with 45
clay soil covered with 59
clay some pottery for 202
clay wild turtles lay 66
clean break between them 77
clean flat surface and 112
clean more quickly than 40
clean their needles and 42
clean their streets and 186
clean their toilets and 116
clean those commies out 212
clean wall between two 86
clean wide streets and 42
clean work surface and 377
clean work surface with 148
clean your brushes and 146
clean your brushes with 63
clear areas between them 53
clear away everything that 269
clear away forests and 43
clear away plaster and 95
clear away rubbish and 54
clear blue african sky 50
clear blue betwixt two 192
clear blue flowers with 63
clear break between them 73
clear break between this 59
clear break between two 42
clear case against him 301
clear case against them 63
clear case against this 95
clear case against you 115
clear cell sarcoma and 163
clear eyes rounded with 52
clear fact remains that 199
clear five minutes with 42
clear from contact with 117
clear from context and 61
clear from context that 587
clear from everything that 518
clear from examining this 55
clear from history and 82
clear from history that 898
clear from letters and 76
clear from letters that 132
clear from records that 104
clear from reports that 169
clear from research and 57
clear from research that 619
clear from studies that 118
clear from studies using 59
clear from studies with 91
clear ideas regarding them 57
clear just exactly how 75
clear line between being 40
clear line between god 107
clear line between her 41
clear line between him 52
clear line between his 261
clear line between its 57
clear line between one 109
clear line between our 53
clear line between six 106
clear line between that 57
clear line between them 634
clear line between this 134
clear line between two 93
clear link between his 116
clear link between low 44
clear link between our 42
clear link between pay 48
clear link between them 131
clear link between this 333
clear more quickly than 56
clear more rapidly than 159
clear pink flowers and 47
clear pink flowers are 52
clear pink flowers with 54
clear risk factors for 155
clear step forward for 49
clear their disdain for 71
clear their origins and 51
clear their position that 129
clear their position with 41
clear their support for 292
clear their sympathy for 52
clear their thoughts and 44
clear these affairs out 52
clear those junkers out 122
clear those persons who 130
clear upon dilution with 44
clear very quickly that 1673
clear what criteria are 161
clear what effects this 51
clear what exactly are 41
clear what exactly that 50
clear what exactly they 106
clear what exactly this 137
clear what exactly was 225
clear what factors are 239
clear what function they 46
clear what function this 75
clear what happens with 66
clear what induced him 40
clear what purpose they 58
clear what purpose this 93
clear what relation this 58
clear when diluted with 91
clear when exactly this 46
clear when pierced with 997
clear when pricked with 185
clear your sinuses and 52
clear your thoughts and 242
clinging more tightly than 57
clod were diviner than 264
clog more quickly than 42
clog upon natural and 55
cloth bags stuffed with 50
cloth coat trimmed with 108
cloth from britain and 47
cloth from holland and 57
cloth gown trimmed with 61
cloth held together with 49
cloth more durable than 58
cloth sewn together and 111
cloth sewn together with 83
cloth suit trimmed with 48
cloth were carried out 101
cloth were covered with 41
cloth will exchange for 406
clot more rapidly than 44
club made contact with 43
club sofa cushions are 43
club their muskets and 66
clung more closely than 241
clung more tightly than 107
coal from britain and 84
coal from cardiff and 44
coal from germany and 125
coal from virginia and 78
coal into general use 70
coal into natural gas 94
coal mine workers and 254
coal mine workers are 47
coal mining company and 201
coal mining company for 97
coal mining company had 43
coal mining company has 42
coal mining company that 159
coal mining company was 135
coal must compete with 43
coal were carried out 149
coal will account for 78
coat more quickly than 47
coat well brushed for 77
coat were covered with 151
coat were removed and 44
coat were stuffed with 44
cock four shillings and 56
cock hard against her 101
code also assumes that 102
code also ensures that 103
code less readable and 41
code more compact and 67
code more complex and 53
code more complex than 49
code more modular and 44
code more quickly than 48
code more readable and 654
code more readable for 43
code must provide for 98
code were carried out 43
code will compile and 402
code will compile but 114
code will require that 47
code will warrant them 48
coil were brought out 41
coin cold profits out 44
coin worth perhaps not 133
coke oven battery and 126
coke oven battery that 193
coke oven workers and 120
cold brow towards him 48
cold cloth against her 51
cold fact remains that 836
cold feet against his 58
cold finger touched her 46
cold fire flooded and 54
cold from contact with 45
cold from outside and 77
cold hand against her 57
cold hand against his 86
cold hand between both 52
cold hand between her 83
cold hand between his 90
cold hand gripped her 54
cold hand gripped his 88
cold hand stroked her 82
cold hand touched her 75
cold hand touched him 51
cold hand touched his 162
cold heart touched with 89
cold more acutely than 45
cold more intense than 189
cold more quickly than 135
cold more rapidly than 49
cold nose against her 211
cold nose against his 236
cold nose touched her 81
cold nose touched his 64
cold ocean current and 48
cold ocean current off 87
cold ocean current that 338
cold pipe between his 94
cold salt solution and 41
cold spring bubbled out 92
cold sweat covered her 131
cold sweat covered his 272
cold sweat started out 239
cold very quickly and 43
cold wind against her 83
cold wind against his 55
cold wind outside and 56
cold wind tickled his 44
cold wind whipped her 61
cold wind whipped his 54
come along because she 319
come along because they 343
come along because you 182
come along quietly and 108
come along quietly with 73
come along smartly with 46
come along someday and 180
come along tonight and 42
come away believing that 810
come away charmed with 63
come away covered with 41
come away quickly and 55
come away wondering why 61
come back against you 60
come back anytime and 137
come back anytime they 43
come back anytime you 209
come back because all 43
come back because her 51
come back because his 133
come back because she 687
come back because that 72
come back because they 1224
come back because this 143
come back because you 586
come back between two 41
come back bronzed and 66
come back covered with 557
come back crowned with 106
come back declaring that 85
come back flushed with 46
come back himself and 54
come back outside and 167
come back outside with 45
come back perhaps with 913
come back quicker than 75
come back quickly and 263
come back quickly for 54
come back quickly with 190
come back quietly and 111
come back rejoicing and 134
come back relaxed and 51
come back reporting that 86
come back shortly and 50
come back shortly with 40
come back someday and 346
come back stronger and 225
come back stronger than 1058
come back together and 2079
come back together for 244
come back together with 233
come back tonight and 561
come back tonight for 98
come back tonight with 107
come back towards her 47
come back wounded and 56
come down against him 48
come down against them 86
come down against you 61
come down because she 130
come down because they 426
come down because you 125
come down between her 43
come down between him 49
come down between them 186
come down covered with 94
come down dressed for 41
come down himself and 97
come down quickly and 199
come down quietly and 63
come down swiftly with 81
come down together and 223
come down together with 338
come down tonight and 146
come down towards them 132
come down wherein thou 46
come early because they 49
come five hundred and 123
come flying towards her 47
come forth against him 188
come forth against them 107
come forth against you 155
come forth because they 47
come forth covered with 54
come forth dirtier than 49
come forth stronger and 46
come forth together with 81
come four hundred and 97
come from abusive and 44
