cabs lined up outside 46
came close to derailing 96
came close to despair 384
came close to despising 62
came close to divorce 108
came close to eclipsing 60
came close to election 120
came close to embodying 80
came close to embracing 153
came close to emulating 107
came close to endorsing 358
came close to espousing 86
came close to examine 45
came close to exceeding 66
came close to exchanging 63
came close to expelling 52
came close to exploding 123
came close to extending 41
came close to failure 194
came close to finishing 259
came close to following 142
came close to fruition 386
came close to happening 207
came close to hysteria 281
came close to imagining 52
came close to imitating 107
came close to insisting 64
came close to inspect 41
came close to inventing 88
came close to involving 73
came close to isolating 47
came close to launching 58
came close to madness 109
came close to marriage 126
came close to mastering 74
came close to mentioning 51
came close to mirroring 50
came close to murdering 82
came close to obtaining 163
came close to occupying 76
came close to occurring 74
came close to panicking 142
came close to passage 254
came close to perfect 40
came close to perishing 205
came close to producing 374
came close to promising 49
came close to proposing 149
came close to providing 496
came close to provoking 476
came close to receiving 176
came close to regaining 105
came close to regarding 84
came close to rejecting 235
came close to rendering 65
came close to replacing 148
came close to requiring 98
came close to resigning 267
came close to resolving 224
came close to restoring 95
came close to resulting 45
came close to returning 78
came close to reversing 114
came close to several 54
came close to splitting 356
came close to strangling 92
came close to stumbling 233
came close to success 1320
came close to suffering 355
came close to suicide 176
came close to supplying 56
came close to threatening 186
came close to tragedy 55
came close to upsetting 170
came close to vanishing 41
came close to victory 479
came close to violence 80
came close to whisper 56
came close up against 61
came daily in contact 78
came daily to inquire 158
came daily to worship 40
came first as traders 75
came first in america 55
came first in britain 42
came first in contact 419
came first in everything 245
came first in history 79
came first the chicken 279
came first to america 220
came first to britain 95
came first to ireland 54
came first to virginia 83
came fully to believe 61
came fully to fruition 105
came fully to herself 75
came fully to himself 141
came gleaning the shadows 40
came hither in company 232
came hither in pursuit 74
came hither on purpose 205
came hither on thursday 57
came hither on tuesday 73
came hither to collect 43
came hither to confess 95
came hither to consult 48
came hither to implore 195
came hither to provide 76
came hither to solicit 49
came hither to worship 72
came isaiah the prophet 163
came jesus of nazareth 175
came later in germany 48
came later in history 95
came later to america 97
came later to believe 184
came later to include 109
came nearer he noticed 60
came nearer the surface 145
came nearer to achieving 155
came nearer to governing 41
came nearer to producing 54
came nearer to providing 52
came nearer to success 428
came nearly in contact 91
came nearly to fifteen 58
came often in contact 63
came often to consult 55
came often to discuss 43
came plump up against 54
came pouring in lengthening 77
came quick as lightning 72
came quite to herself 44
came rather an affecting 46
came rather to receive 46
came really to believe 46
came right up against 459
came rolling in between 76
came rolling in towards 57
came rolling on towards 110
came rolling up towards 52
came round as quickly 76
came round by degrees 55
came round in october 56
came round the balcony 95
came round the counter 621
came round the following 185
came round the headland 150
came round the kitchen 47
came round the omnibus 53
came round the streets 48
came round the village 45
came round to accepting 465
came round to admitting 52
came round to believing 45
came round to collect 417
came round to comfort 64
came round to discuss 70
came round to examine 165
came round to explain 42
came round to inquire 54
came round to inspect 271
came round to relieve 56
came round to support 149
came running in pursuit 73
came running or galloping 67
came running to embrace 152
came running to prevent 118
came running to protect 43
came running to receive 86
came running to welcome 921
came running to witness 49
came running up towards 168
came rushing in between 60
came rushing up towards 90
came smack up against 370
came thence to america 45
came thither in coaches 56
came thither in company 62
came thither in numbers 81
came thither of purpose 56
came thither on purpose 80
came thither to receive 148
came thither to worship 113
came thronging in together 130
came under an assumed 66
came under an increasing 157
came under an intense 124
came under an official 127
came under my command 710
came under my control 246
came under my official 41
came under my windows 52
came under the amnesty 40
came under the ancient 40
came under the apostle 55
came under the article 52
came under the assault 55
came under the austrian 190
came under the balcony 51
came under the baleful 53
came under the baneful 56
came under the blanket 53
came under the bondage 40
came under the british 6520
came under the canadian 41
came under the careful 141
came under the censure 294
came under the central 383
came under the chinese 148
came under the closest 120
came under the colonel 46
came under the colonial 482
came under the command 10029
came under the company 282
came under the conduct 133
came under the congress 41
came under the control 41138
came under the council 98
came under the custody 147
came under the decision 65
came under the delusion 41
came under the dominion 3200
came under the dynamic 70
came under the emperor 206
came under the european 122
came under the factory 156
came under the federal 457
came under the following 259
came under the foreign 397
came under the fostering 91
came under the general 5151
came under the generic 150
came under the greatest 139
came under the heaviest 255
came under the husband 81
came under the imperial 247
came under the increasing 551
came under the inspiring 163
came under the intense 98
came under the islamic 64
came under the judicial 64
came under the mandate 106
came under the medical 48
came under the mexican 228
came under the national 610
came under the nominal 348
came under the official 199
came under the ottoman 224
came under the overall 351
came under the penalty 79
came under the popular 52
came under the present 291
came under the pretext 139
came under the private 48
came under the program 82
came under the prussian 112
came under the purview 5239
came under the regular 97
came under the revision 63
came under the sanction 70
came under the shelter 269
came under the sherman 42
came under the southern 40
came under the spanish 354
came under the statute 170
came under the supreme 118
came under the swedish 48
came under the treasury 125
came under the turkish 115
came under the tyranny 44
came under the unified 69
came under the virtual 76
came under the western 125
came under the windows 115
came until the following 41
came which the commons 79
came within an eyelash 1231
came within an hundred 227
came within my purview 154
came within the benefit 43
came within the borders 166
came within the british 510
came within the chamber 46
came within the charmed 148
came within the circuit 47
came within the classes 90
came within the compass 1116
came within the concept 55
came within the context 302
came within the control 204
came within the country 62
came within the express 288
came within the federal 243
came within the following 113
came within the general 872
came within the horizon 157
came within the language 87
came within the limited 114
came within the literal 87
came within the official 42
came within the peculiar 84
came within the present 45
came within the proviso 96
came within the purpose 69
came within the purview 7574
came within the regular 95
came within the shelter 44
came within the statute 799
camp above the village 55
camp after an absence 236
camp began to torment 117
camp could be pitched 72
camp fires of hunters 62
camp meeting in america 107
camp meeting or revival 163
camp might be pitched 79
camp since the beginning 190
camp under the command 501
camp under the control 93
camp under the pretext 142
camp under the shelter 175
camp until the arrival 97
camp until the following 646
camp where the british 50
camp where the buffalo 48
camp where the general 44
camp where the germans 91
camp where the inmates 85
camp where the workers 78
camp where the workmen 41
camp where we arrived 135
camp where we stopped 45
camp while the hunters 47
camp while the remaining 56
camp would be exposed 95
camp would be located 93
camp would be overrun 53
camp would be pitched 96
cane knife or machete 42
cane sugar in solution 119
cane sugar is present 166
cane sugar is refined 44
cane sugar is usually 70
cane sugar or glucose 693
cane sugar or lactose 139
cane sugar or maltose 199
cane sugar or sucrose 555
cane sugar to glucose 289
cane which he carried 452
cane which he carries 83
cane which he usually 53
canoe could be carried 51
canoe could be paddled 41
canoe party to recover 130
canoe trips in northern 91
canoe which the buffalo 45
cant about the horrors 47
cape forming the southern 64
cape forms the southern 61
cape lined in scarlet 51
card below to receive 61
card could be punched 55
card games in general 96
card index is arranged 46
card index of members 70
card index of persons 76
card playing on sundays 57
card punch or printer 58
card reader or printer 127
card shall be carried 58
card shall be uniform 87
card shows the following 75
card under the correct 42
card which he carried 54
card which is mounted 51
card which is punched 86
card which is usually 44
card which the servant 46
card which the subject 85
card would be printed 41
card would be punched 163
card would be removed 65
care about at present 85
care about is profits 49
care about is results 59
care about is suffering 52
care about it anymore 807
care about it because 522
care about me anymore 1439
care about me because 444
care about mr walpole 113
care about my clients 164
care about my country 199
care about my friends 412
care about my gaiters 44
care about my husband 255
care about my opinions 41
care about my parents 209
care about my suffering 138
care about my welfare 265
care about or believe 168
care about or respect 119
care about the ability 130
care about the absence 115
care about the academy 56
care about the aesthetic 50
care about the affairs 472
care about the african 109
care about the ancient 41
care about the animals 548
care about the answers 678
care about the article 107
care about the artists 56
care about the average 286
care about the balance 139
care about the banners 79
care about the behavior 204
care about the birthday 57
care about the british 163
care about the carriage 52
care about the chinese 121
care about the choices 97
care about the clients 183
care about the college 95
care about the comfort 144
care about the company 1568
care about the concept 109
care about the conduct 132
care about the content 786
care about the contest 40
care about the context 90
care about the correct 113
care about the country 995
care about the critics 88
care about the culture 121
care about the current 200
care about the deceased 41
care about the decision 157
care about the deficit 130
care about the destiny 237
care about the details 2752
care about the dignity 166
care about the distant 140
care about the divorce 88
care about the economy 215
care about the effects 808
care about the elderly 189
care about the election 305
care about the eternal 102
care about the exchange 110
care about the expense 349
care about the failure 143
care about the features 42
care about the flowers 213
care about the following 50
care about the foreign 89
care about the freedom 242
care about the general 502
care about the germans 135
care about the goddamn 99
care about the greatest 1055
care about the history 815
care about the inmates 46
care about the kitchen 90
care about the language 373
care about the letters 153
care about the library 114
care about the location 330
care about the marital 128
care about the marriage 366
care about the material 452
care about the members 136
care about the message 249
care about the millions 160
care about the motives 101
care about the mystery 105
care about the national 305
care about the natives 83
care about the natural 353
care about the network 86
care about the numbers 308
care about the objects 151
care about the opinions 1214
care about the origins 169
care about the orphans 45
care about the outcome 3802
care about the outside 427
care about the overall 359
care about the pagodas 171
care about the parents 101
care about the patient 1208
care about the peasants 89
care about the persons 187
care about the picture 183
care about the players 113
care about the pleasure 45
care about the position 436
care about the poverty 114
care about the precise 263
care about the present 471
care about the previous 46
care about the private 164
care about the problem 1049
care about the process 486
care about the product 533
care about the profits 43
care about the program 251
care about the project 573
care about the purpose 119
care about the quality 6559
care about the question 563
care about the reactions 142
care about the relation 117
care about the religion 110
care about the research 166
care about the resulting 48
care about the results 1230
care about the rewards 77
care about the scandal 134
care about the schools 135
care about the science 102
care about the service 166
care about the society 197
care about the solution 98
care about the stories 160
care about the student 361
care about the subject 1681
care about the success 945
care about the suffering 1122
care about the traffic 43
care about the treasure 120
care about the trouble 197
care about the utility 249
care about the verdict 42
care about the victims 440
care about the victory 296
care about the welfare 5592
care about the workers 583
care about us anymore 210
care about us because 113
care after the patient 437
care aimed at improving 100
care based on ability 171
care based on current 147
care based on medical 203
care based on patient 506
care based on research 159
care began to develop 52
care began to increase 82
care costs an average 112
care costs by decreasing 41
care costs by improving 100
care costs by increasing 119
care costs by providing 100
care costs in america 252
care costs in general 525
care costs in relation 43
care costs of obesity 170
care costs of persons 207
care costs of primary 89
care costs of retired 50
care costs of smokers 46
care costs to increase 141
care costs to society 89
care costs to workers 97
care could be applied 43
care could be arranged 197
care could be avoided 52
care could be brought 44
care could be covered 47
care could be defined 50
care could be devoted 45
care could be handled 41
care could be imposed 62
care could be imputed 41
care could be managed 54
care could be measured 53
care could be offered 91
care could be reduced 307
care either to prevent 85
care field in general 208
care given by doctors 175
care given by parents 225
care given the patient 714
care given the wounded 103
care given to animals 119
care given to clients 408
care given to details 151
care given to elderly 109
care given to infants 303
care given to offspring 50
care given to persons 249
care gives the patient 41
care helps the patient 85
care helps to prevent 74
care homes or centers 194
care might be limited 42
care might be reduced 52
care model of service 112
care needs in relation 52
care needs of african 128
care needs of america 108
care needs of clients 620
care needs of elderly 642
care needs of infants 154
care needs of lesbians 186
care needs of members 97
care needs of migrant 51
care needs of millions 47
care needs of parents 149
care needs of persons 580
care needs of society 568
care needs of workers 104
care needs to include 70
care needs to reflect 42
care never to address 269
care never to appoint 48
care never to confuse 160
care never to disturb 236
care never to examine 40
care never to express 283
care never to imitate 364
care never to magnify 163
care never to neglect 112
care never to provoke 212
care never to quarrel 93
care never to venture 75
care nursing of infants 139
care order in respect 238
care plans to address 89
care plans to control 54
care plans to include 48
care plans to provide 533
care proxy or durable 192
care seems to require 42
care setting is limited 53
care setting is usually 86
care since the beginning 311
care staff to provide 138
care taken by parents 161
care taken in designing 318
care taken in disposing 48
care taken in obtaining 137
care taken in preparing 723
care taken in producing 168
care taken in providing 47
care taken in recording 93
care taken in selecting 844
care taken of offspring 143
care taken of persons 41
care taken to achieve 184
care taken to analyze 83
care taken to balance 43
care taken to bolster 98
care taken to collect 147
care taken to control 188
care taken to destroy 154
care taken to develop 179
care taken to educate 43
care taken to estrange 69
care taken to examine 85
care taken to exclude 622
care taken to explain 98
care taken to furnish 100
care taken to improve 232
care taken to include 235
care taken to isolate 128
care taken to observe 148
care taken to prepare 234
care taken to present 146
care taken to prevent 5510
care taken to procure 109
care taken to produce 276
care taken to promote 89
care taken to protect 1498
care taken to provide 1364
care taken to satisfy 216
care taken to specify 126
care tends the courser 221
care tends to increase 91
care under the british 44
care under the control 78
care under the current 151
care under the federal 60
care under the following 122
care under the general 324
care under the medical 116
care under the national 581
care under the present 194
care under the program 255
care units in general 128
care units or operating 45
care units to monitor 105
care units to provide 104
care until it becomes 96
care until the arrival 53
care until the following 51
care until the patient 581
care where the patient 218
care which he bestows 239
care which he devoted 236
care which he employs 54
care which he himself 56
care which is devoted 98
care which is evident 45
care which is offered 164
care which is usually 353
care which it bestows 45
care which it demands 106
care which it devotes 43
care which the average 134
care which the british 47
care which the captain 52
care which the chinese 54
care which the company 52
care which the emperor 149
care which the parents 131
care which the patient 711
care which the subject 99
care while in custody 73
care while the parents 320
care while the patient 529
care within or outside 143
care within the broader 43
care within the context 1596
care within the country 60
care within the general 94
care within the medical 222
care within the national 115
care within the network 152
care within the overall 49
care within the patient 154
care within the previous 113
care within the private 164
care would be covered 184
care would be devoted 44
care would be helpful 155
care would be imposed 46
care would be limited 199
care would be offered 67
care would be reduced 265
care would be removed 101
care would be subject 53
caring about in himself 42
caring about the answers 43
caring about the company 72
caring about the country 56
caring about the details 101
caring about the effects 61
caring about the matters 47
caring about the opinions 74
caring about the outcome 558
caring about the partner 48
caring about the patient 373
caring about the problem 57
caring about the quality 269
caring about the results 67
caring about the student 58
caring about the subject 206
caring about the success 48
caring about the suffering 143
caring about the welfare 793
caring within the context 86
cars about the streets 52
cars began to increase 51
cars began to operate 50
cars began to replace 99
cars built by pullman 146
cars built in america 155
cars could be brought 97
cars could be carried 58
cars could be handled 58
cars could be ordered 46
cars could be reduced 51
cars could be searched 95
cars could be stopped 63
cars crowd the streets 56
cars drawing up outside 48
cars drawn by rainbow 357
cars drawn up outside 212
cars lined the streets 167
cars lined up outside 449
cars owned by members 57
cars owned by private 198
cars passing by outside 46
cars pulling up outside 179
cars shall be allowed 145
cars shall be stopped 187
cars slide as smoothly 55
cars stuck in traffic 335
cars under the command 60
cars under the present 60
cars which the company 99
cars while in transit 125
cars would be allowed 149
cars would be brought 43
cars would be reduced 66
cars would be shunted 63
cars would be stopped 41
cars would be subject 42
cart about the streets 47
cart beneath the gallows 176
cart drawn by donkeys 48
cart thither in company 50
cart under the gallows 547
case about the beginning 48
case about the present 117
case action is brought 77
case after the adoption 50
case after the arrival 47
case after the beginning 50
case after the decision 94
case after the election 63
case after the failure 63
case after the outbreak 51
case after the parties 44
case after the passage 88
case after the patient 72
case after the previous 40
case after the removal 54
case after the supreme 79
case after the verdict 46
case after the victory 48
case appear the stronger 54
case appear to require 142
case apply by summons 48
case arose as follows 201
case arose in florida 44
case arose in virginia 50
case based on alleged 52
case based on federal 67
case based on several 83
case based on similar 73
case based on written 44
case basis by examining 48
case began in january 49
case began in october 54
case began on january 42
case began on october 45
case began to attract 72
case began to crumble 46
case began to unravel 101
case built up against 98
case cited by counsel 164
case cited by justice 74
case cited by juvenal 62
case cited in chapter 284
case cited in support 408
case cited to support 78
case comes to autopsy 83
case could be adduced 79
case could be appealed 445
case could be applied 246
case could be avoided 67
case could be brought 1762
case could be carried 280
case could be counted 41
case could be covered 53
case could be decided 2286
case could be deduced 52
case could be defined 82
case could be delayed 53
case could be derived 42
case could be divided 40
case could be dropped 54
case could be finally 76
case could be handled 244
case could be limited 46
case could be measured 52
case could be mounted 108
case could be pursued 42
case could be quickly 60
case could be realized 44
case could be reduced 149
case could be related 50
case could be removed 250
case could be reopened 301
case could be retried 52
case could be settled 1154
case could be studied 81
case could be written 105
case could go forward 154
case delay the receipt 126
case draws in question 42
case draws on himself 103
case erred in excluding 113
case fails to perform 1150
case fails to present 40
case fails to provide 45
case fails to satisfy 85
case fails to support 45
case falls in between 44
case filed in federal 99
case forms the subject 106
case found the following 41
case fully to account 58
case given by equation 147
case given in chapter 96
case given in equation 108
case given in example 46
case given to private 48
case gives an example 190
case gives the following 328
case gives the maximum 109
case helps to clarify 74
case helps to explain 123
case holds the balance 52
case isaiah is lamenting 44
case known to history 53
case leaves the question 49
case makes it evident 64
case makes the following 44
case marking of objects 147
case marks the beginning 326
case meets the criteria 161
case method at harvard 97
case method of research 138
case might be against 66
case might be allowed 59
case might be altered 102
case might be appealed 216
case might be applied 66
case might be brought 617
case might be carried 164
case might be decided 487
case might be defined 54
case might be dropped 83
case might be handled 125
case might be helpful 55
case might be limited 42
case might be reduced 66
case might be related 79
case might be removed 67
case might be reopened 126
case might be settled 218
case might be similar 67
case might be stronger 42
case might be weakened 41
case might be written 45
case might go against 51
case needs no comment 90
case noted in chapter 66
case ought the official 42
case ought to prevail 57
case ought to proceed 97
case ought to receive 45
case pending in federal 82
case pending the decision 50
case pending the outcome 107
case posed the question 93
case poses the problem 64
case poses the question 224
case raise the question 64
case raising the question 619
case reaching the supreme 85
case seems to confirm 205
case seems to involve 161
case seems to justify 74
case seems to present 303
case seems to proceed 62
case seems to provide 152
case seems to reflect 105
case seems to require 995
case seems to suggest 446
case seems to support 256
case seems to warrant 244
case shall be allowed 257
case shall be amended 101
case shall be applied 40
case shall be brought 705
case shall be carried 113
case shall be charged 94
case shall be decided 1095
case shall be depending 86
case shall be divided 243
case shall be entered 244
case shall be equally 47
case shall be finally 104
case shall be forthwith 260
case shall be granted 80
case shall be handled 147
case shall be limited 86
case shall be obliged 40
case shall be payable 67
case shall be printed 130
case shall be removed 228
case shall be reopened 46
case shall be settled 230
case shall be subject 503
case shall be withheld 48
case shall he receive 45
case shall so require 263
case shall the adoption 77
case shall the company 46
case shall the diameter 71
case shall the expense 48
case shall the insurer 93
case shall the maximum 399
case shall the minimum 244
case shall the penalty 154
case shall the renewal 127
case shown in exhibit 126
case shown in figures 432
case shows an example 48
case shows an increase 44
case shows the alleged 40
case shows the effects 58
case shows the extreme 55
case shows the following 160
case shows the judicial 87
case shows the results 43
case shows the typical 64
case since the adoption 58
case since the beginning 1358
case since the current 115
case since the decision 49
case since the earliest 125
case since the maximum 106
case since the parties 43
case since the passage 59
case since the patient 141
case since the present 90
case since the previous 63
case since the question 59
case since the results 44
case since the statute 71
case stand as regards 42
case stood as follows 69
case stood at present 58
case study as follows 169
case study as opposed 81
case study at harvard 107
case study by examining 115
case study in applied 367
case study in behavior 129
case study in british 117
case study in central 288
case study in chapter 14846
case study in chinese 201
case study in colonial 52
case study in decision 113
case study in designing 143
case study in european 77
case study in examining 100
case study in failure 82
case study in federal 53
case study in foreign 126
case study in general 68
case study in genetic 89
case study in language 383
case study in marketing 42
case study in medical 411
case study in national 111
case study in northern 429
case study in private 59
case study in program 182
case study in question 126
case study in regional 110
case study in relation 345
case study in research 165
case study in science 142
case study in several 55
case study in southern 230
case study in support 89
case study in thailand 280
case study in western 207
case study is adapted 239
case study is carried 320
case study is defined 225
case study is derived 170
case study is devoted 83
case study is divided 401
case study is focused 145
case study is largely 79
case study is limited 362
case study is located 161
case study is offered 259
case study is perhaps 72
case study is related 123
case study is similar 202
case study is twofold 42
case study is typical 131
case study is unusual 45
case study is usually 308
case study is written 459
case study of african 322
case study of agrarian 78
case study of america 123
case study of applied 54
case study of atlanta 139
case study of bilingual 158
case study of britain 92
case study of british 751
case study of canadian 215
case study of capital 128
case study of cardiff 178
case study of central 209
case study of certain 72
case study of chapter 1233
case study of chicago 340
case study of chinese 661
case study of chronic 52
case study of citizen 158
case study of coastal 148
case study of college 186
case study of colombia 251
case study of colonial 97
case study of complex 94
case study of culture 141
case study of current 96
case study of decision 376
case study of detroit 97
case study of dietary 56
case study of ecuador 100
case study of efforts 247
case study of european 234
case study of faculty 104
case study of failure 211
case study of farmers 165
case study of federal 91
case study of finland 43
case study of finnish 74
case study of foreign 528
case study of general 222
case study of genetic 40
case study of germany 186
case study of glasgow 49
case study of gujarat 110
case study of houston 100
case study of hysteria 51
case study of ireland 171
case study of jamaica 243
case study of judicial 59
case study of language 677
case study of lexical 76
case study of library 60
case study of malaysia 298
case study of medical 179
case study of mexican 227
case study of migrant 47
case study of nairobi 88
case study of national 347
case study of natural 202
case study of nigerian 144
case study of northern 491
case study of patient 223
case study of popular 177
case study of poverty 116
case study of primary 179
case study of private 184
case study of problem 128
case study of product 133
case study of program 105
case study of project 51
case study of radical 92
case study of regional 579
case study of religion 58
case study of research 392
case study of richard 80
case study of routine 57
case study of science 126
case study of service 94
case study of several 464
case study of shanghai 96
case study of singapore 398
case study of southern 133
case study of spanish 280
case study of student 349
case study of success 77
case study of tanzania 373
case study of teachers 274
case study of thailand 702
case study of toronto 75
case study of tourism 304
case study of turkish 73
case study of typical 46
case study of vietnam 112
case study of village 351
case study of welfare 110
case study of western 327
case study of workers 210
case study on material 51
case study on thailand 52
case study or example 57
case study or problem 198
case study or research 41
case study or scenario 56
case study or studies 98
case study the following 475
case study to address 90
case study to analyze 280
case study to clarify 45
case study to compare 233
case study to develop 304
case study to discuss 329
case study to examine 1669
case study to explain 192
case study to explore 1297
case study to include 174
case study to present 189
case study to provide 631
case study to suggest 72
case study to support 200
case study we discuss 99
case study we examine 136
case study we explore 43
case study we present 272
case takes an average 43
case takes the following 236
case takes the position 59
case tends to confirm 96
case tends to present 54
case tends to produce 57
case tends to support 120
case tried in federal 85
case under the amended 81
case under the british 372
case under the chapter 248
case under the charter 60
case under the clayton 55
case under the control 220
case under the counter 83
case under the current 272
case under the european 127
case under the federal 1109
case under the following 568
case under the freedom 42
case under the general 941
case under the headline 61
case under the national 320
case under the official 110
case under the preceding 693
case under the present 1189
case under the pretext 61
case under the previous 540
case under the railway 58
case under the revised 55
case under the sherman 352
case under the similar 44
case under the spanish 49
case under the statute 853
case under the uniform 103
case under the workmen 136
case until it becomes 61
case until the arrival 62
case until the beginning 75
case until the decision 66
case until the following 988
case until the parties 47
case until the passage 56
case until the patient 101
case until the present 350
case until the question 58
case until the supreme 98
case where an abscess 65
case where an account 71
case where an accused 364
case where an adopted 68
case where an african 42
case where an alleged 204
case where an article 107
case where an attempt 478
case where an economy 44
case where an elderly 92
case where an election 119
case where an element 111
case where an employe 95
case where an engineer 121
case where an exchange 57
case where an express 173
case where an increase 396
case where an inferior 54
case where an injured 131
case where an inquest 44
case where an inquiry 81
case where an insured 75
case where an insurer 83
case where an interim 91
case where an officer 575
case where an official 430
case where an optimal 50
case where an outside 42
case where an unknown 46
case where an unusual 41
case where he altered 40
case where he happens 43
case where he himself 310
case where in addition 100
case where it appeared 729
case where it applies 174
case where it becomes 240
case where it depends 65
case where it exceeds 69
case where it follows 41
case where it happens 115
case where it insured 40
case where it remains 42
case where no penalty 48
case where no question 144
case where no solution 42
case where the abdomen 86
case where the ability 70
case where the abscess 92
case where the absence 260
case where the account 171
case where the accused 4805
case where the acquiring 67
case where the addition 129
case where the address 54
case where the adoption 73
case where the advance 63
case where the adverse 100
case where the alleged 1406
case where the allusion 53
case where the ambient 108
case where the amounts 88
case where the analogy 62
case where the analyst 135
case where the anatomy 119
case where the animals 66
case where the annuity 87
case where the antenna 312
case where the anterior 66
case where the applied 652
case where the arrival 131
case where the article 293
case where the assumed 127
case where the assured 325
case where the attempt 163
case where the auditor 70
case where the average 1340
case where the balance 462
case where the barrier 129
case where the battery 44
case where the behavior 138
case where the benefit 423
case where the bequest 47
case where the bladder 64
case where the borrowing 92
case where the british 270
case where the builder 81
case where the buildings 51
case where the capital 379
case where the captain 95
case where the carrier 324
case where the central 1779
case where the chances 54
case where the channel 306
case where the charged 48
case where the charges 145
case where the charter 366
case where the chinese 128
case where the circuit 646
case where the cluster 64
case where the columns 82
case where the command 170
case where the company 1718
case where the competing 53
case where the complex 232
case where the concept 189
case where the concern 64
case where the conduct 274
case where the consent 318
case where the contact 238
case where the content 357
case where the contest 42
case where the context 136
case where the contour 93
case where the control 486
case where the convict 160
case where the correct 156
case where the council 554
case where the counsel 46
case where the counter 126
case where the country 334
case where the criteria 66
case where the crystal 400
case where the culprit 65
case where the culture 44
case where the current 2146
case where the damages 190
case where the deceased 1350
case where the decision 1180
case where the decline 42
case where the default 87
case where the defense 365
case where the deficit 61
case where the degrees 48
case where the demands 76
