cabals with those noblemen 48
calmer and less emotional 57
calmer and less stressed 134
calmer and more agreeable 103
calmer and more balanced 316
calmer and more beautiful 49
calmer and more centered 201
calmer and more cheerful 366
calmer and more composed 839
calmer and more critical 125
calmer and more detached 147
calmer and more friendly 95
calmer and more impartial 149
calmer and more judicious 237
calmer and more maidenly 60
calmer and more majestic 64
calmer and more moderate 190
calmer and more positive 169
calmer and more profound 43
calmer and more realistic 106
calmer and more resigned 326
calmer and more sensible 294
calmer and more terrible 40
calmer and more tolerant 44
calmer and more tranquil 277
calmly and even joyfully 60
calves has been reported 83
camels and other domestic 91
camels and other property 60
camels had been unloaded 52
camera and audio recorder 62
camera and take pictures 552
camera and taking pictures 103
camera and tape recorder 1698
camera and took pictures 743
camera and video cassette 51
camera and video recorder 227
camera and your computer 120
camera can take pictures 117
camera for taking pictures 265
camera had been designed 41
camera had been invented 165
camera has been adjusted 44
camera has been designed 188
camera has been employed 55
camera has been operated 47
camera has been properly 46
camera has been replaced 83
camera that took pictures 70
camera was taking pictures 64
camped with their families 118
campus and many students 55
campus and other campuses 40
campus has been enlarged 49
campus with other students 45
campus with their families 180
canals and other engineering 57
canals and other internal 209
canals and other projects 69
canals and pulp chambers 160
canals and their branches 157
canals and their contents 71
canals are more abundant 45
canals are more numerous 51
canals are most numerous 44
canals are very numerous 134
canals has been reported 48
cancel any bond executed 67
cancel any such exemption 83
cancel each other entirely 48
cancel each other partially 60
cancel out when averaged 106
cancer and aids patients 863
cancer and early detection 66
cancer and heart ailments 176
cancer and heart patients 81
cancer and heart problems 223
cancer and more recently 94
cancer and other abnormal 62
cancer and other ailments 363
cancer and other maladies 161
cancer and other neoplasms 200
cancer and other patients 48
cancer and other physical 104
cancer and other problems 258
cancer and other prostate 53
cancer and other specific 63
cancer and other terminal 256
cancer and their clinical 44
cancer and their families 2389
cancer and their partners 231
cancer and their possible 45
cancer and their potential 60
cancer and their treatment 63
cancer and will probably 82
cancer are more frequent 61
cancer are most commonly 94
cancer death among american 279
cancer death rate increased 51
cancer for their children 49
cancer goes into remission 298
cancer had been arrested 84
cancer had been detected 199
cancer had been diagnosed 692
cancer had been observed 60
cancer had been reported 120
cancer has also increased 49
cancer has been achieved 73
cancer has been assessed 53
cancer has been detected 316
cancer has been diagnosed 817
cancer has been examined 155
cancer has been excluded 105
cancer has been explored 57
cancer has been hampered 48
cancer has been initiated 51
cancer has been mentioned 47
cancer has been observed 982
cancer has been obtained 84
cancer has been produced 155
cancer has been proposed 154
cancer has been provided 72
cancer has been recently 96
cancer has been recorded 65
cancer has been regarded 45
cancer has been reported 2262
cancer has been reviewed 215
cancer has only recently 60
cancer was also observed 72
cancer was also reported 81
cancer was more frequent 83
cancer was very advanced 50
cancer who have estrogen 832
cancer who have received 272
cancer who were followed 53
cancer who were randomly 68
cancer who were undergoing 96
candid and well designed 62
candid and well informed 207
candle and went upstairs 1007
candor and good judgment 98
candor nor their sagacity 66
canine and three incisors 44
cannon and make yourself 58
cannon and other materials 45
cannon and other military 915
cannon and other munitions 845
cannon and other ordnance 295
cannon and other supplies 239
cannon and other trophies 135
cannon and other valuable 84
cannon and their carriages 103
cannon and their outcries 71
cannon did great execution 57
cannon had been captured 438
cannon had been stationed 76
cannon was soon repaired 59
cannon with their caissons 94
cannon with their carriages 149
canons and other officers 41
canons and other officials 77
canons and their servants 79
canons had been received 41
canopy and side curtains 153
canopy had been prepared 49
canvas and other materials 156
canvas has been prepared 55
canvas has been replaced 48
canvas that ever suffered 61
canyon for some distance 63
carbon and ether linkages 54
carbon and form carbonic 76
carbon and four hydrogen 247
carbon and four nitrogen 52
carbon and free hydrogen 70
carbon and high chromium 48
carbon and high manganese 97
carbon and less hydrogen 141
carbon and less nitrogen 71
carbon and less volatile 55
carbon and more hydrogen 104
carbon and more nitrogen 69
carbon and more volatile 41
carbon and other chemical 101
carbon and other deposits 73
carbon and other elements 2210
carbon and other emissions 73
carbon and other essential 72
carbon and other materials 301
carbon and other minerals 61
carbon and other nutrient 85
carbon and other products 65
carbon and other unwanted 73
carbon and three hydrogen 134
carbon and zinc elements 112
carbon for cell synthesis 169
carbon had been absorbed 41
carbon has been absorbed 54
carbon has been consumed 233
carbon has been entirely 41
carbon has been observed 95
carbon has been obtained 61
carbon has been oxidized 193
carbon has been produced 94
carbon has been proposed 55
carbon has been replaced 144
carbon has been reported 126
carbon than wood charcoal 40
carbon with other elements 236
cardiac and fast skeletal 62
cardiac and other plexuses 42
cardiac and other symptoms 43
cardiac and other vascular 57
cardiac and other visceral 112
cardiac and slow skeletal 117
cardiac death among patients 55
cardiac death during exercise 98
career and earning potential 63
career and have children 49
career and having children 81
career and life decisions 285
career and life direction 50
career and life patterns 72
career and life situation 41
career and other personal 41
career and their children 51
career and their personal 57
career and your business 57
career and your personal 248
career for their children 408
career for their daughter 61
career had also included 45
career had been abruptly 78
career had been actually 44
career had been advanced 90
career had been affected 95
career had been blighted 182
career had been brilliant 218
career had been confined 97
career had been derailed 151
career had been directed 68
career had been entirely 121
career had been eventful 44
career had been followed 82
career had been hampered 59
career had been inspired 53
career had been launched 455
career had been occupied 41
career had been promoted 48
career had been singularly 247
career had been somewhat 303
career had been suddenly 60
career has also included 209
career has been affected 89
career has been attended 60
career has been blighted 108
career has been brilliant 194
career has been centered 121
career has been compared 60
career has been confined 62
career has been detailed 51
career has been directed 48
career has been entirely 156
career has been eventful 46
career has been examined 66
career has been followed 83
career has been hampered 43
career has been involved 57
career has been launched 76
career has been mentioned 44
career has been outlined 82
career has been recorded 112
career has been reserved 72
career has been singularly 206
career has been sketched 169
career has been somewhat 425
career has been variously 59
career not been blighted 46
career than were afforded 46
career that also included 60
career they gave theatrical 67
career was less brilliant 91
career was made possible 284
career was more brilliant 51
career was most brilliant 42
career was only possible 42
career was soon destined 78
career was very brilliant 52
career was well advanced 53
career was well launched 120
career was well underway 139
career with deep interest 187
career with eager interest 53
career with fond suspense 47
career with great enthusiasm 55
career with great interest 1571
career with having children 42
career with keen interest 153
career with more interest 78
career with much interest 192
career with some interest 108
career with young children 49
career you have selected 62
career you will probably 107
carers and their children 84
carers and their families 345
carers for their children 92
cargoes for some distance 92
cargoes had been captured 52
cargoes had been unloaded 58
caries has been observed 192
caries has been reported 123
carpet had been replaced 135
carpet had been unrolled 66
carpet had been vacuumed 74
carpet out from underneath 116
carpet with their foreheads 59
carrying all their personal 41
carrying all their property 40
carrying all their supplies 62
carrying and bearing children 93
carrying and cook breakfast 54
carrying any other property 173
carrying her baby daughter 59
carrying him some distance 46
carrying his heavy suitcase 44
carrying his tape recorder 52
carrying its leafy mountain 65
carrying men some distance 49
carrying off many captives 77
carrying off many thousands 42
carrying off such articles 48
carrying off their children 346
carrying off their harvests 86
carrying off their property 240
carrying off their treasures 47
carrying off young children 96
carrying one more passenger 46
carrying out data analysis 76
carrying out data processing 44
carrying out great economic 42
carrying out great projects 42
carrying out health education 97
carrying out health programs 42
carrying out health promotion 49
carrying out into practice 234
carrying out many functions 68
carrying out many projects 42
carrying out more detailed 222
carrying out other domestic 52
carrying out other essential 41
carrying out other functions 281
carrying out other projects 91
carrying out risk analysis 54
carrying out said contract 68
carrying out some activity 264
carrying out some business 109
carrying out some definite 64
carrying out some delicate 70
carrying out some functions 67
carrying out some military 44
carrying out some operation 100
carrying out some parochial 72
carrying out some physical 63
carrying out some projects 54
carrying out some specific 184
carrying out such activity 86
carrying out such analysis 143
carrying out such contract 158
carrying out such decisions 104
carrying out such functions 476
carrying out such intention 56
carrying out such monitoring 61
carrying out such policies 409
carrying out such programs 393
carrying out such projects 426
carrying out such promises 69
carrying out such purposes 176
carrying out such services 57
carrying out such treatment 227
carrying out such unlawful 46
carrying out their academic 51
carrying out their activity 144
carrying out their allotted 260
carrying out their ambitious 83
carrying out their analysis 62
carrying out their assigned 2600
carrying out their business 1293
carrying out their campaign 143
carrying out their christian 59
carrying out their commands 142
carrying out their contract 282
carrying out their criminal 180
carrying out their dangerous 58
carrying out their decisions 395
carrying out their declared 142
carrying out their domestic 297
carrying out their economic 329
carrying out their essential 98
carrying out their everyday 168
carrying out their expected 41
carrying out their fiduciary 266
carrying out their financial 75
carrying out their functions 5077
carrying out their historic 79
carrying out their homework 51
carrying out their horrible 59
carrying out their intended 176
carrying out their intention 704
carrying out their mandated 42
carrying out their mandates 244
carrying out their military 473
carrying out their ministry 127
carrying out their multiple 41
carrying out their nefarious 279
carrying out their operation 42
carrying out their ordinary 152
carrying out their original 469
carrying out their parental 72
carrying out their pastoral 103
carrying out their patriotic 66
carrying out their personal 193
carrying out their policies 588
carrying out their practice 54
carrying out their programs 701
carrying out their projects 439
carrying out their promises 414
carrying out their proposal 42
carrying out their proposed 81
carrying out their purposes 587
carrying out their religious 443
carrying out their required 42
carrying out their sentence 64
carrying out their separate 52
carrying out their services 68
carrying out their specific 205
carrying out their strategy 71
carrying out their struggle 77
carrying out their superiors 42
carrying out their treatment 46
carrying out their unlawful 61
carrying out these behaviors 47
carrying out these commands 156
carrying out these decisions 471
carrying out these economic 43
carrying out these essential 70
carrying out these functions 4036
carrying out these impulses 43
carrying out these mandates 159
carrying out these policies 1191
carrying out these programs 543
carrying out these projects 648
carrying out these promises 124
carrying out these purposes 525
carrying out these routines 40
carrying out these services 165
carrying out those decisions 338
carrying out those functions 676
carrying out those policies 502
carrying out those programs 68
carrying out those projects 126
carrying out those purposes 195
carrying out what amounted 56
carrying out work required 69
carrying out your business 62
carrying out your commands 78
carrying out your intention 134
carrying out your original 45
carrying out your policies 42
carrying out your promises 58
carrying out your proposal 49
carrying out your purposes 83
carrying them into execution 6910
carrying them into operation 156
carrying them into practice 793
carrying them some distance 99
carrying this into execution 186
carrying this into practice 51
carrying this poor ignorant 42
carrying two heavy american 114
carrying two unit positive 92
carrying two young children 41
carved out into separate 44
carved out their fortunes 65
carved with great attention 68
carved with great boldness 55
carved with great delicacy 213
carved with great elegance 42
carved with great precision 190
carved with such precision 56
carved with their conquering 54
carves out from liability 64
carvings and other articles 41
carvings that have survived 64
casein and other proteins 295
casein and whey proteins 1170
casein has been reported 49
casino with slot machines 54
castes and other backward 545
castes and other religions 48
castes are kept distinct 50
castes who have received 43
castings and other materials 60
castings are also produced 42
castle and gone escorted 78
castle and many soldiers 45
castle had been attacked 72
castle had been besieged 64
castle had been captured 81
castle had been defended 41
castle had been occupied 96
castle had been repaired 41
castle had been restored 44
castle had been supplied 72
castle has been attacked 42
castle has been repaired 46
castle has been restored 293
castle that lady margaret 43
castle was most probably 54
castle was well defended 58
castle was well supplied 75
castle with their presence 116
castle with your presence 54
castor oil will probably 40
catching and other pleasures 84
catering and other services 574
catering for their cannibal 97
cathode ray tube computer 157
cathode ray tube consists 161
cathode ray tube displays 1571
cathode ray tube monitors 301
cathode ray tube receiver 51
cathode ray tube terminal 534
cathode with great velocity 62
cathode with zero velocity 333
cations has been achieved 68
cations has been observed 46
cations has been reported 70
cattle and beef industry 832
cattle and beef products 206
cattle and farm products 149
cattle and food supplies 84
cattle and hogs fattened 40
cattle and hogs increased 73
cattle and live creatures 43
cattle and milk products 55
cattle and other articles 215
cattle and other chattels 57
cattle and other creatures 119
cattle and other domestic 2474
cattle and other movables 56
cattle and other personal 89
cattle and other products 297
cattle and other property 2160
cattle and other purposes 71
cattle and other ruminant 91
cattle and other supplies 538
cattle and other ungulates 86
cattle and other valuable 87
cattle and their children 70
cattle and their families 70
cattle and their herdsmen 97
cattle and their products 312
cattle and their property 53
cattle and wild ungulates 78
cattle are also affected 52
cattle are also numerous 52
cattle are more numerous 206
cattle are more valuable 51
cattle are most commonly 110
cattle are most numerous 179
cattle are sold annually 51
cattle are very numerous 206
cattle for beef purposes 61
cattle for food purposes 52
cattle for other purposes 42
cattle for show purposes 41
cattle for your banquets 62
cattle had been attacked 58
cattle had been captured 193
cattle had been disposed 82
cattle had been exported 74
cattle had been imported 171
cattle had been infected 40
cattle had been obtained 52
cattle had been pastured 58
cattle had been poisoned 84
cattle had been received 53
cattle had been returned 93
cattle has been improved 93
cattle has been increased 43
cattle has been observed 88
cattle has been reported 284
cattle that have wandered 45
cattle that were formerly 43
cattle that were imported 63
cattle that were pastured 83
cattle that were supposed 44
caught all these negative 51
caught and held attention 62
caught and held prisoner 82
caught and made prisoner 59
caught her breath slightly 100
caught her breath suddenly 209
caught her full attention 128
caught her hand suddenly 49
caught his breath suddenly 116
caught his eyes intently 60
caught his full attention 185
caught his left shoulder 71
caught not paying attention 104
caught they were punished 58
caught they were severely 88
caught with their trousers 162
caught with your trousers 53
causal and other relations 190
causal tie into habitual 55
caused all their problems 59
caused all their troubles 44
caused all these miseries 49
caused all these problems 203
caused all these symptoms 52
caused all these troubles 66
caused all those symptoms 47
caused and made possible 54
caused and will continue 620
caused any more problems 65
caused death very remotely 44
caused death when injected 44
caused far more problems 77
caused her deep distress 59
caused her great distress 548
caused her great emotional 55
caused her great physical 68
caused her many problems 43
caused her more distress 48
caused her much distress 302
caused her some confusion 56
caused her some distress 119
caused her some problems 60
caused her some surprise 92
caused her such agitation 42
caused her such distress 167
caused him deep distress 116
caused him great confusion 45
caused him great distress 872
caused him great emotional 48
caused him great financial 60
caused him great internal 59
caused him great personal 149
caused him great physical 84
caused him great problems 46
caused him great surprise 115
caused him many problems 163
caused him many troubles 42
caused him more distress 129
caused him more problems 93
caused him much disquiet 89
caused him much distress 582
caused him much heartache 59
caused him much personal 94
caused him much surprise 74
caused him some confusion 87
caused him some disquiet 73
caused him some distress 180
caused him some misgivings 117
caused him some personal 57
caused him some problems 244
caused him some surprise 248
caused him such distress 252
caused him such profound 52
caused him such surprise 47
caused him such terrible 47
caused not only economic 62
caused not only increased 41
caused not only physical 54
caused them great distress 156
caused them great hardship 67
caused them great surprise 49
caused them much distress 101
caused them some problems 76
caused them some surprise 54
caused this great commotion 424
caused this very massacre 163
caused too many problems 267
caused too much commotion 41
caused too much confusion 117
caused too much pressure 41
caused you great distress 42
caused you have advanced 51
caused you some distress 71
caused you some problems 75
caused you such distress 118
causes act more promptly 42
causes all these problems 50
causes and best treatment 42
causes and find solutions 90
causes and from coronary 127
causes and laws underlying 50
causes and most powerful 49
causes and other maritime 70
causes and their possible 112
causes and their relative 265
causes and their remedies 243
causes and their solutions 91
causes and their symptoms 55
causes and their treatment 239
causes and their ultimate 67
causes are also involved 97
causes are also possible 70
causes are ideas produced 41
causes are more commonly 112
causes are more frequent 144
causes are more immediate 52
causes are more numerous 80
causes are more powerful 203
causes are more relevant 70
causes are most commonly 136
causes are most frequent 69
causes are most knowable 87
causes are very numerous 325
causes death will probably 206
causes far more problems 133
causes for such deviations 52
causes for such failures 79
causes for such problems 87
causes for such symptoms 70
causes for such variations 162
causes for their condition 84
causes for their failures 107
causes for their formation 76
causes for their problems 218
causes for their sickness 43
causes for their symptoms 309
causes for these behaviors 81
causes for these deviations 72
causes for these failures 425
causes for these increases 81
causes for these mistakes 53
causes for these patterns 75
causes for these problems 397
causes for these symptoms 391
causes for these troubles 55
causes for these variations 417
causes for those problems 40
causes for what happened 100
causes for your symptoms 81
causes had been excluded 54
causes had been infinite 53
causes had been ordained 158
causes had been silently 45
causes had their operation 83
causes has been observed 89
causes has been reported 198
causes has very salutary 108
causes her great distress 40
causes him great distress 112
causes him more frequent 77
causes may have combined 304
causes may have extended 56
causes may have operated 1063
causes may have produced 717
causes new bone formation 92
causes not only increased 49
causes not only physical 200
causes put into operation 49
causes than have commonly 75
causes than those assigned 78
causes than those mentioned 105
causes than those supposed 85
causes that ever happened 85
causes that have advanced 43
causes that have affected 112
causes that have combined 92
causes that have conduced 47
causes that have effected 44
causes that have hindered 81
causes that have impelled 106
causes that have operated 766
causes that have produced 2613
causes that have promoted 71
causes that have prompted 57
causes that have rendered 190
causes that have resulted 126
causes that have retarded 222
causes that made possible 46
causes that were external 41
causes that were silently 43
causes that will hereafter 71
causes them great distress 105
causes they were ignorant 54
causes too many problems 367
causes too much confusion 163
causes too much pressure 117
causes two main problems 136
causes was from eternity 138
caution all just reasoners 407
caution and even suspicion 225
caution and even timidity 91
caution and good judgment 1430
caution had been awakened 41
caution had been observed 107
caution has been observed 164
caution one must exercise 77
caution with some vivacity 45
cavern has been explored 76
cavity has been designed 55
cavity has been enlarged 62
cavity has been examined 43
cavity has been explored 51
cavity has been extended 51
cavity has been hollowed 44
cavity has been increased 52
cavity has been modified 56
cavity has been observed 119
cavity has been prepared 273
cavity has been produced 86
cavity has been properly 69
cavity has been proposed 41
cavity has been reported 196
cavity with pure carbolic 225
cedars and other conifers 53
ceilings and other surfaces 94
cellar can make forthcoming 81
celled with three parietal 50
cement and clay products 324
cement and lime industry 97
cement and other essential 141
cement and other materials 1464
cement and other products 347
cement and other supplies 118
cement and sand mixtures 99
cement and sand required 196
cement and their security 102
cement for making concrete 155
cement for many purposes 58
cement has been employed 98
cement has been imported 64
cement has been increased 47
cement has been inserted 51
cement has been produced 87
cement has been properly 46
cement has been recently 93
cement has been replaced 59
cement has been reported 85
census and other authentic 201
census and other materials 41
census and other purposes 47
census and other relevant 42
census for north carolina 51
census was more accurate 42
center all their attention 54
center and living quarters 43
center and other agencies 47
center and other locations 43
center and work outwards 42
center for book publishing 98
center for data processing 126
center for drug addiction 56
center for farm products 194
center for food processing 119
center for health education 52
center for health services 55
center for heavy industry 557
center for high accuracy 62
center for north american 99
center for other students 52
center for such activity 71
center for their activity 40
center for their children 115
center for their commerce 46
center for these products 62
center for young children 313
center had been designed 44
center had been proposed 44
center has also provided 43
center has been achieved 51
center has been designed 138
center has been expanded 61
center has been involved 62
center has been observed 129
center has been obtained 43
center has been occupied 117
center has been proposed 98
center has been provided 58
center has been replaced 82
center has been reported 85
center has been restored 44
center that also provides 45
center too much attention 46
center was made possible 77
center with their children 52
cereals and bread products 51
cereals and food products 60
cereals and milk products 108
cereals and other articles 42
cereals and other essential 72
cereals and other products 529
cereals and their products 396
cervix and their treatment 73
cervix has been observed 87
cervix has been reported 267
cession had been accepted 54
cession had been obtained 42
chafed and grew restless 78
chaining and open addressing 132
chains and iron shackles 49
chains and other articles 94
chains and other trinkets 58
chains and single connecting 128
chains and their relative 45
chains are also possible 41
chains are more extended 95
chains are more flexible 89
chains are most commonly 46
chains are only partially 41
chains are very flexible 84
chains had been attached 66
chains had been fastened 54
chains has been observed 124
chains has been obtained 58
chains has been proposed 78
chains has been reported 114
chains that were attached 88
chains that were fastened 158
chairs and dark mahogany 310
chairs and file cabinets 104
chairs and filing cabinets 595
chairs and lace curtains 47
chairs and other articles 1275
chairs and their contents 41
chairs and work surfaces 105
chairs for young children 47
chairs had been borrowed 82
chairs had been designed 56
chairs had been occupied 45
chairs had been prepared 54
chairs had been provided 310
chairs had been rearranged 74
chairs had been replaced 149
chairs had been reserved 86
chairs that were designed 48
chairs that were provided 47
chairs with their original 46
chairs you have mentioned 49
champing with their vaporous 108
chance and fate combined 99
chance and some inherent 74
chance any idle vagabond 90
chance for early detection 47
chance for fair treatment 44
chance for full recovery 215
chance for life depended 51
chance for more education 67
chance for such helpless 66
chance for their children 509
chance for their survival 93
chance for these children 42
chance for wide migration 171
chance for your children 177
chance for your industry 391
chance had been snatched 50
chance had ever happened 51
chance has been afforded 85
chance may have apprised 90
chance may have happened 133
chance may have produced 55
chance that some students 70
chance that some traitors 131
chance that such interest 61
chance that their children 401
chance that their presence 42
chance that these children 69
chance that these outcomes 50
chance that these patients 46
chance that these problems 53
chance that your audience 79
chance that your business 42
chance that your children 148
chance that your computer 58
chance that your daughter 63
chance that your opponent 155
chance they were fantails 50
chance with your daughter 61
chance you find yourself 229
chance you will remember 41
changed all other articles 52
changed and cold embraces 103
changed and even reversed 147
changed and much improved 107
changed and must therefore 97
changed and what remained 169
changed and will continue 4448
changed and will probably 68
changed her mind abruptly 78
changed her mind entirely 107
changed her mind suddenly 131
changed her work schedule 64
changed his life entirely 55
changed his living quarters 66
changed his mind abruptly 202
changed his mind concerning 688
changed his mind entirely 148
changed his mind respecting 123
changed his mind slightly 69
changed his mind sometime 49
changed his mind somewhat 287
changed his mind suddenly 362
changed his name slightly 40
changed his tone abruptly 93
changed his tone entirely 90
changed his tone promptly 45
changed his tone somewhat 50
changed his tone suddenly 62
changed his tune somewhat 115
changed his view somewhat 53
changed his work schedule 85
changed its angle slightly 41
changed its form somewhat 77
changed its meaning entirely 48
changed its meaning somewhat 48
changed its name recently 64
changed its name slightly 51
changed that their original 43
changed them into serpents 40
changed them into wormwood 94
changed then from trochaic 85
changed with great facility 40
changed with great rapidity 297
changed with such rapidity 126
changes and gene mutations 91
changes and great upheavals 169
changes and health problems 71
changes and make decisions 51
changes and many additions 49
changes and much progress 48
changes and must therefore 66
changes and other economic 75
changes and other external 58
changes and other physical 91
changes and other problems 73
changes and other relevant 46
changes and other symptoms 66
changes and other variables 121
changes and other variations 51
changes and some additions 122
changes and their clinical 125
changes and their direction 100
changes and their economic 106
changes and their evolution 67
changes and their outcomes 53
changes and their possible 477
changes and their potential 801
changes and their probable 123
changes and their rationale 67
changes and their relations 58
changes and their relative 83
changes and their reversal 67
changes and their sequence 42
changes and their symptoms 79
changes and their underlying 127
changes and will continue 535
changes and will probably 42
changes are also affected 98
changes are also apparent 308
changes are also commonly 62
changes are also detected 57
changes are also effected 51
changes are also essential 58
changes are also examined 62
changes are also expected 137
changes are also frequent 94
changes are also included 135
changes are also involved 201
changes are also observed 913
changes are also possible 318
changes are also produced 265
changes are also proposed 48
changes are also recorded 125
changes are also referred 44
changes are also relevant 64
changes are also reported 111
changes are also required 360
changes are also underway 119
changes are best achieved 101
changes are best detected 55
changes are best followed 43
changes are best observed 277
changes are good examples 41
changes are held constant 41
changes are less apparent 113
changes are less constant 48
changes are less dramatic 346
changes are less frequent 512
changes are less specific 116
changes are made directly 156
changes are made manually 48
changes are made possible 374
changes are made whenever 46
changes are more advanced 319
changes are more apparent 425
changes are more commonly 212
changes are more directly 90
changes are more distinct 114
changes are more dramatic 314
changes are more frequent 867
changes are more moderate 40
changes are more numerous 133
changes are more probable 63
changes are more profound 230
changes are more relevant 57
changes are more specific 85
changes are most advanced 119
changes are most apparent 486
changes are most commonly 875
changes are most distinct 66
changes are most dramatic 188
changes are most frequent 326
changes are most probably 143
changes are most profound 78
changes are most relevant 45
changes are only apparent 144
changes are only cosmetic 42
changes are only moderate 41
changes are only observed 151
changes are only partially 118
changes are only possible 218
changes are only slightly 54
changes are slow compared 57
changes are soon followed 62
changes are those produced 111
changes are very apparent 56
changes are very dramatic 45
changes are very frequent 221
changes are very numerous 113
changes are very unlikely 46
changes are well advanced 141
changes are well underway 55
changes are worth purchasing 50
changes but very slightly 55
changes can have dramatic 177
changes can have enormous 63
changes can have negative 41
changes can have profound 220
changes far more profound 90
changes for their children 70
changes for those involved 49
changes had also occurred 311
changes had been accepted 97
changes had been achieved 215
changes had been approved 106
changes had been attended 85
changes had been designed 48
changes had been detected 41
changes had been directed 41
changes had been effected 1410
changes had been expected 47
changes had been frequent 56
changes had been initiated 200
changes had been observed 260
changes had been preceded 53
changes had been prepared 57
changes had been produced 137
changes had been proposed 193
changes had been recorded 64
changes had been reported 93
changes had been required 58
changes had been underway 85
changes has been dramatic 47
changes has been examined 56
changes has been explored 42
changes has been followed 44
changes has been increased 63
changes has been observed 342
changes has been obtained 168
changes has been proposed 130
changes has been provided 103
changes has been recorded 61
changes has been referred 111
changes has been reported 392
changes has been reviewed 57
changes his mind suddenly 98
changes its form slightly 50
changes its length slightly 40
changes may also indicate 84
changes may have acquired 58
changes may have affected 459
changes may have dramatic 56
changes may have happened 313
changes may have improved 47
changes may have included 42
changes may have increased 119
changes may have involved 84
changes may have occurred 7883
changes may have produced 151
changes may have profound 154
changes may have resulted 829
changes not only affected 179
changes not only increased 50
changes per hour required 95
changes than have occurred 73
changes than those mentioned 40
changes than those observed 114
changes than those outlined 46
changes than those produced 58
changes that also affected 60
changes that food undergoes 58
changes that have actually 583
changes that have affected 4444
changes that have attended 59
changes that have befallen 374
changes that have decreased 44
changes that have directly 44
changes that have effected 44
changes that have enhanced 98
changes that have expanded 66
changes that have followed 702
changes that have happened 2762
changes that have impacted 340
changes that have improved 295
changes that have increased 426
changes that have meanwhile 71
changes that have modified 117
changes that have negative 55
changes that have occurred 173100
changes that have operated 47
changes that have overcome 71
changes that have permeated 41
changes that have preceded 47
changes that have probably 62
changes that have produced 404
changes that have profound 68
changes that have promoted 47
changes that have provided 48
changes that have received 46
changes that have recently 1309
changes that have rendered 111
changes that have reshaped 264
changes that have resulted 2154
changes that have threatened 50
changes that have unfolded 65
changes that made possible 161
changes that make possible 126
changes that most directly 55
changes that were accepted 56
