cafe tables under the 76
came scarce thirty to 41
came scouring after us 62
came scouring round the 140
came screaming after me 43
came second after the 136
came seldom either to 50
came shouting after me 58
came slowly after the 54
came slowly nearer to 78
came slowly round the 306
came slowly round to 124
came slowly under the 60
came slowly until the 60
came sniffing round the 70
came snuffing round the 48
came softly after us 72
came softly round the 62
came solely within the 41
came speeding round the 47
came storming about the 59
came striding round the 91
came sudden puffs of 48
came swarming about the 127
came swarming round the 49
came sweeping round the 627
came sweeping under the 95
came swimming after me 44
came swimming round the 71
came swimming round us 41
came through about an 47
came through about the 246
came through after the 113
came through again at 43
came through again in 124
came through again to 56
came through holes in 119
came through later in 51
came through leaves of 46
came through paris on 56
came through under the 94
came through while he 57
came through while the 63
came through while we 82
came toward evening to 89
came toward where we 47
came tripping after me 51
came trotting after me 77
came trotting round the 155
came trotting round to 46
came tumbling about my 493
came tumbling about the 63
came tumbling after me 46
came tumbling after us 79
came twelve miles to 82
came twenty miles on 127
came twenty miles to 187
came various forms of 68
came various kinds of 47
came various types of 71
came waddling round us 79
came wheeling round the 49
came whirling hither in 41
came whirling round the 89
came wholly under the 282
came wholly within the 62
came without delay to 213
came without funds or 94
came without shame to 55
came without sight of 40
came without waiting to 53
came without warning as 48
came without warning at 96
came without warning in 76
came without warning on 115
came without warning or 133
came without warning to 168
came yonder round by 92
camp became aware of 158
camp became known as 201
camp before reaching the 126
camp before tunis in 86
camp chairs under the 52
camp itself would be 59
camp meetings began to 149
camp meetings under the 42
camp meetings where the 88
camp should never be 53
camp showed signs of 70
camp through which the 45
camp without danger of 50
camp without sound of 63
cane chairs under the 63
cane fields owned by 41
cane fields under the 72
cane fields where the 68
cane fields would be 52
cane stalks after the 47
canoe glided round the 73
canoe glides round the 60
canoe hidden under the 63
canoe through miles of 44
cans should never be 110
caps should never be 85
caps through which the 64
card allows users to 64
card before drawing the 90
card before handing it 71
card before putting it 83
card issued under the 182
card issuer holds in 59
card number would be 43
card passes under the 64
card placed under the 63
card should carry the 42
card should never be 83
card should state the 78
card system based on 89
card system could be 144
card system which is 109
card system would be 242
card through which the 70
card tucked under the 46
card without looking at 389
card without showing it 58
care always speaks of 41
care always taken of 285
care always taken to 49
care center close to 43
care center could be 126
care center might be 62
care center under the 101
care center where he 278
care center where the 472
care center which is 114
care center while the 55
care center within the 117
care center would be 476
care deeply about an 211
care deeply about is 51
care deeply about it 427
care deeply about me 47
care deeply about my 287
care deeply about the 8542
care deeply about us 42
care dollar spent on 97
care enough about an 152
care enough about it 2969
care enough about me 2998
care enough about my 509
care enough about the 9852
care enough about to 1146
care enough about us 1010
care givers within the 134
care greatly about it 347
care greatly about the 1101
care issues faced by 46
care issues within the 132
care little about an 54
care little about it 2850
care little about my 147
care little about the 12882
care little about us 90
care mainly about the 144
care mostly about the 133
care nature takes to 42
care neither about the 60
care nurses working in 66
care occurs within the 56
care orders under the 105
care planning based on 130
care policy based on 99
care policy since the 93
care policy would be 92
care reform based on 202
care reform needs to 46
care reform under the 90
care reform would be 265
care settings where the 385
care settings within the 105
care settings would be 116
care should again be 89
care should appear in 51
care should apply to 103
care should begin as 105
care should begin at 95
care should begin in 76
care should first be 149
care should focus on 1161
care should never be 827
care should still be 919
care should taken to 143
care something about me 132
care something about the 103
care spending would be 152
care system after the 94
care system aimed at 83
care system based on 1869
care system began to 206
care system could be 717
care system fails to 222
care system known as 43
care system makes it 134
care system might be 281
care system needs to 800
care system ought to 126
care system seems to 333
care system since the 327
care system tends to 252
care system today is 250
care system under the 260
care system until the 98
care system where the 319
care system which is 841
care system within the 383
care system would be 1658
care through which the 164
care whether anything is 111
care whether china is 83
care without relying on 44
care without which the 62
care worker needs to 314
care worker would be 127
caring deeply about the 256
caring enough about it 52
caring enough about me 125
caring enough about my 44
caring enough about the 1144
caring greatly about the 56
caring little about it 102
caring little about the 1335
cars became known as 99
cars before reaching the 47
cars parked close to 92
cars parked under the 227
cars should drive on 46
cars should never be 82
cart without knowing or 97
cart without springs to 106
case alleging breach of 62
case alleging denial of 49
case already cited in 42
case already cited of 160
case already given in 41
case already given of 54
case already known to 64
case already pending in 59
case always comes on 205
case always seems to 45
case another class of 72
case anyone comes in 47
case anyone dares to 44
case anyone fails to 45
case anyone might be 219
case anyone needs to 115
case anyone tried to 514
case anyone tries to 277
case anyone wants to 666
case arises under it 100
case arises under the 973
case arises where an 45
case arises where the 596
case arises which is 186
case arises within the 65
case around which the 47
case became known as 587
case became known in 84
case became known to 263
case before cited of 57
case before either the 55
case before given of 79
case before reaching the 55
case before turning to 92
case belongs rather to 47
case claims arising in 106
case clearly shows the 345
case clearly within the 338
case common sense is 72
case demand would be 49
case diagram showing the 92
case diagram shown in 178
case diagram shows the 152
case england would be 101
case except under the 68
case except where it 119
case except where the 505
case exists where the 112
case fairly within the 172
case france would be 190
case hardly seems to 52
case indeed where the 85
case injury shall be 94
case inside which the 53
case itself makes it 113
case itself might be 47
case itself seems to 44
case itself would be 52
case labels match the 48
case lately tried in 46
case lately under my 159
case lawful under the 63
case letter after the 191
case losses shall be 93
case neither party is 53
case neither shall the 86
case neither would be 53
case nobody would be 81
case notice shall be 340
case occurs after the 61
case occurs until the 66
case occurs where the 403
case occurs which is 107
case occurs within the 45
case placed under the 44
case poland would be 43
case pompey would do 41
case proved fatal in 85
case quoted above is 46
case quoted above of 55
case quoted above the 141
case record which is 40
case report forms to 159
case seemed rather to 200
case seemed strong to 73
case series study of 59
case should again be 90
case should appear in 42
case should appear so 40
case should appear to 115
case should apply to 149
case should arise in 363
case should arise of 110
case should arise to 54
case should belong to 51
case should either be 81
case should first be 349
case should focus on 127
case should force be 49
case should money be 139
case should never be 505
case should occur in 645
case should occur of 44
case should prove to 73
case should rather be 120
case should really be 53
case should refer to 62
case should serve as 764
case should serve to 129
case should stand on 95
case should stand or 61
case should still be 127
case should write no 60
case showed signs of 85
case someone comes in 132
case someone comes to 101
case someone might be 244
case someone needs to 189
case someone shows up 96
case someone tried to 548
case someone tries to 958
case someone wants to 462
case something about the 40
case something comes up 1326
case something could be 62
case something might be 126
case something might go 61
case something needs to 68
case something turns up 168
case something which is 83
case something would be 41
case stands alone in 130
case stated shall be 125
case stated under the 283
case survey method to 139
case system based on 41
case through which it 50
case through which the 338
case through which to 337
case through which we 41
case treason shall be 381
case treated above is 41
case various types of 110
case whether civil or 52
case without appeal to 50
case without calling on 84
case without calling the 100
case without changing the 74
case without delay to 106
case without feeling the 47
case without knowing it 67
case without knowing the 140
case without looking at 80
case without opening it 60
case without proof of 94
case without putting on 47
case without raising the 76
case without reaching the 155
case without relying on 82
case without running the 67
case worker needs to 111
case worker tries to 47
case worker would be 49
cash amount based on 43
cash amount equal to 340
cash assets equal to 278
cash assets shall be 260
cash awards based on 177
cash budget based on 59
cash budget showing the 48
cash budget shown in 117
cash budget shows the 209
cash budget tells the 43
cash budget would be 145
cash changed hands in 80
cash changes hands at 192
cash changes hands in 92
cash checks drawn on 180
cash credit limit of 218
cash drawer under the 53
cash holdings would be 95
cash income after the 45
cash income could be 233
cash income earned by 241
cash income earned in 129
cash income equal to 122
cash income might be 109
cash income which is 214
cash income which the 47
cash income while the 44
cash income within the 120
cash income would be 438
cash inflow equal to 143
cash inflow under the 53
cash inflow until the 50
cash inflow would be 140
cash market price is 74
cash market price of 228
cash market value at 190
cash market value of 1920
cash market value on 103
cash outlay which is 41
cash outlay would be 191
cash prizes would be 63
cash rental value of 99
cash return would be 126
cash should equal the 59
cash should never be 74
cash system based on 136
cash tender offer at 300
cash tender offer by 472
cash tender offer in 217
cash tender offer is 554
cash tender offer of 488
cash tender offer or 992
cash tender offer to 680
cash through sales of 71
cash values based on 106
cash values build up 56
cash values built up 52
cash values under the 96
casing through which the 599
cast adrift after the 53
cast always seems to 42
cast anchor again in 248
cast anchor below the 46
cast anchor beneath the 172
cast anchor close by 45
cast anchor close to 402
cast anchor under the 1054
cast anchor until the 49
cast anchor within the 848
cast another light on 102
cast another spell on 55
cast anxious looks at 221
cast ashore after the 60
cast clearer light on 44
cast copper coins of 84
cast curious looks at 43
cast direct doubt on 66
cast direct light on 49
cast doubts about the 1320
cast enough doubt on 439
cast enough light on 101
cast enough light so 50
cast enough light to 666
cast enough shade to 77
cast enough votes to 115
cast envious looks at 171
cast further doubt on 5500
cast further light on 3773
cast greater doubt on 100
cast greater light on 63
cast little doubt on 47
cast little light on 1531
cast myself prone on 40
cast public doubt on 63
cast revealing light on 61
cast serious doubt as 313
cast serious doubt on 18446
cast severe doubt on 752
cast shadow under the 221
cast should begin to 43
cast should never be 216
cast special light on 94
cast stones after the 106
cast strange looks at 135
cast twelve yards of 54
cast useful light on 342
cats enough about the 95
cats should never be 105
cats showed signs of 40
cats slowly warming up 43
cats tumbling about my 42
cave already known to 136
cave drawings found in 68
cave system under the 46
cave through which he 52
cave through which the 213
cease before reaching the 42
cease bothering about the 40
cease building ships of 42
cease fighting until the 84
cease nuclear testing in 44
cease worrying about it 64
cease worrying about the 218
cede center stage to 47
cede public lands to 55
ceding section shall be 47
cell around which the 86
cell became known as 41
cell before reaching the 51
cell biology would be 43
cell bodies appear as 40
cell bodies appear to 225
cell bodies below the 47
cell bodies close to 55
cell bodies could be 308
cell bodies either in 42
cell bodies forming the 101
cell bodies found in 391
cell bodies known as 248
cell bodies occur in 311
cell bodies within the 3902
cell cancer arising in 43
cell changes occur in 90
cell clones could be 272
cell clones within the 151
cell counts based on 122
cell counts could be 95
cell counts under the 64
cell counts within the 194
cell counts would be 90
cell damage could be 67
cell damage which is 160
cell damage within the 93
cell debris within the 109
cell design based on 89
cell design shown in 111
cell disease could be 50
cell disease would be 117
cell doubling times of 49
cell formed within the 68
cell groups appear to 73
cell groups could be 118
cell groups found in 125
cell groups known as 121
cell groups within the 906
cell itself would be 54
cell layers above the 175
cell layers below the 249
cell layers beneath the 172
cell layers could be 81
cell layers forming the 57
cell layers within the 318
cell lineage within the 109
cell masses known as 90
cell masses within the 89
cell matrix shown in 45
cell nuclei appear to 94
cell nuclei could be 154
cell nuclei within the 165
cell number could be 205
cell number found in 107
cell number within the 224
cell number would be 54
cell phones could be 169
cell phones glued to 282
cell phones might be 117
cell phones while in 44
cell phones would be 186
cell reaction would be 301
cell should first be 40
cell should never be 253
cell system based on 99
cell system could be 114
cell system which is 148
cell system would be 131
cell therapy could be 91
cell therapy would be 105
cell through pores in 71
cell through which an 61
cell through which it 94
cell through which the 791
cell tumors appear as 112
cell tumors appear to 179
cell tumors arise in 272
cell tumors arising in 314
cell tumors could be 43
cell tumors found in 110
cell tumors occur at 42
cell tumors occur in 889
cell values within the 159
cell volume could be 71
cell volume which is 190
cell volume within the 85
cell volume would be 175
cell without changing the 144
cell without doors or 45
cell without killing it 144
cell without killing the 45
cell without light or 68
cent annual growth in 1385
cent annual growth is 52
cent annual growth of 507
cent before taxes on 84
cent carbon steel at 95
cent carbon steel in 98
cent carbon steel is 325
cent equity holding in 87
cent equity share in 132
cent equity stake in 332
cent figure would be 53
cent forest cover in 44
cent gentian violet in 90
cent gentian violet or 41
cent higher after the 51
cent higher level of 184
cent higher rates of 40
cent higher under the 58
cent higher yield of 44
cent market share by 101
cent market share in 1002
cent market share is 74
cent market share of 420
cent nickel steel is 123
cent nickel steel of 45
cent return would be 69
cent scored above the 47
cent should never be 46
cent showed signs of 225
cent sodium iodide in 98
cent tariff would be 51
cent without changing the 71
cent yellow oxide of 156
chap seemed rather to 49
chat amiably about the 42
cheap boarding house in 259
cheap boarding house on 69
cheap boarding house to 49
cheap cotton costs us 45
cheap cotton goods in 67
cheap cotton goods to 69
cheap enough price to 150
cheap female labor in 132
cheap female labor to 52
cheap little hotel in 47
cheap little piece of 141
chew ragged holes in 53
chin almost resting on 416
chin appears under the 49
chin barely above the 50
chin nestling within the 73
chin should touch the 54
chip select input is 51
chum salmon spawn in 50
cite martin luther king 58
cite something which he 69
citing various types of 44
city always seems to 51
city around which the 157
city became aware of 146
city became known as 887
city became known in 45
city became known to 52
city become again the 40
city before reaching the 83
city blocks could be 43
city blocks where the 50
city blocks within the 66
city blocks would be 69
city buried beneath the 115
city buried under the 98
city called after the 201
city center where the 200
city center would be 111
city clocks began to 61
city courts shall be 49
city dinned about us 115
city editor asked me 53
city editor might be 52
city editor would be 51
city fabric which it 50
city fathers asked the 45
city fathers began to 355
city fathers chose to 72
city fathers hoped to 53
city fathers tried to 269
city fathers voted to 82
city fathers would be 143
city income taxes in 79
city income taxes on 129
city issued bonds to 77
city itself began to 192
city itself could be 191
city itself might be 178
city itself seems to 260
city itself shall be 46
city itself sinks to 55
city itself stood on 157
city itself until the 50
city itself where the 59
city itself which is 99
city itself would be 398
city leaders began to 230
city leaders tried to 67
city levied tolls on 92
city lights began to 119
city lights begin to 70
city limits could be 65
city limits shall be 246
city limits under the 63
city limits until the 83
city limits where it 58
city limits where the 230
city limits which is 53
city limits while the 47
city limits would be 141
city nestling under the 57
city papers began to 44
city papers prate of 69
city passed under the 152
city placed under the 86
city planning after the 49
city planning based on 205
city planning began to 76
city planning board of 50
city planning board to 53
city planning could be 164
city planning might be 44
city planning point of 106
city planning seems to 48
city planning shall be 165
city planning since the 72
city planning under the 84
city planning until the 43
city planning which is 94
city planning within the 56
city planning would be 170
city police began to 41
city police force as 42
city police force in 343
city police force is 280
city police force of 66
city police force to 273
city police tried to 67
city police under the 123
city police while in 133
city police would be 169
city proper where the 49
city proper within the 70
city roared about the 43
city school board as 40
city school board in 308
city school board is 197
city school board of 125
city school board or 165
city school board to 192
city school where he 44
city school where the 206
city seemed about to 81
city seemed still to 59
city should adopt the 123
city should again be 60
city should begin to 57
city should belong to 111
city should build the 41
city should enjoy the 47
city should exact the 70
city should first be 49
city should never be 381
city should serve as 53
city showed signs of 174
city slowly began to 118
city square where the 86
city stands close to 47
city stands first in 41
city states began to 90
city states ruled by 133
city states where the 105
city street might be 46
city street where the 163
city street which is 54
city street would be 103
city talked about the 61
city through miles of 51
city through which he 1039
city through which it 241
city through which the 896
city through which we 320
city toward which he 86
city toward which the 94
city toward which we 62
city towering above the 196
city twenty miles in 60
city vomits smoke in 99
city wholly given to 1169
city wholly given up 164
city without danger of 45
city without danger to 50
city without knowing the 42
city without money or 100
city without passing the 44
city without peril of 46
city without thinking of 58
city without trade or 71
city without walls is 59
city without walls or 89
clad without warmth or 70
clan became known as 70
clan groups within the 122
clan system based on 156
clan system began to 62
clan system seems to 51
clan system which is 120
clay behind which he 74
clay bricks dried in 73
clay layers within the 83
clay models found in 44
clay should never be 70
clay tablet found at 123
clay tablet found in 192
clay tennis court in 46
clay through which it 141
clay through which the 283
clean animal chewing the 71
clean before putting it 164
clean blotting paper or 64
clean bottom sheet on 75
clean broken stone of 44
clean broken stone or 78
clean clothes after the 116
clean clothes would be 83
clean drinking water as 174
clean drinking water at 237
clean drinking water by 144
clean drinking water in 1164
clean drinking water is 1434
clean drinking water on 86
clean drinking water or 660
clean drinking water to 1550
clean filter paper in 62
clean filter paper or 47
clean filter paper to 47
clean floors would be 60
clean forgot about it 475
clean forgot about the 346
clean marble image of 54
clean modern lines of 53
clean person passing by 55
clean pungent smell of 45
clean shirts again in 64
clean simple lines of 53
clean through below the 48
clean towels shall be 75
clean without hurting it 51
clear advice about the 79
clear annual value of 2049
clear annual value to 52
clear another patch of 208
clear another piece of 132
clear answer about the 254
clear answer could be 165
clear answer seems to 61
clear answer would be 51
clear beyond doubt by 122
clear beyond doubt in 137
clear beyond doubt is 138
clear beyond doubt the 108
clear beyond doubt to 121
clear bright light of 239
clear checks drawn on 151
clear choice about the 57
clear choice based on 46
clear common sense of 157
clear common sense to 53
clear doubts about the 126
clear enough about it 112
clear enough about the 789
clear enough after the 92
clear enough grasp of 54
clear enough image of 59
clear enough money to 41
clear enough notion of 128
clear enough proof of 184
clear enough sense of 301
clear enough since the 68
clear enough space in 95
clear enough space on 49
clear enough space to 286
clear enough under the 81
clear enough until the 48
clear enough until we 58
clear enough vision of 126
clear enough vision to 69
clear enough warning of 40
clear enough where he 44
clear enough where the 230
clear enough within the 41
clear except where the 87
clear frosty morning in 71
clear frosty night in 59
clear golden light of 74
clear golden prime of 266
clear ground rules on 48
clear ground rules to 70
clear ground where the 57
clear headway under the 51
clear height above the 254
clear height below the 81
clear height under the 119
clear lesson about the 60
clear limpid stream to 49
clear liquid above it 94
clear liquid above the 364
clear liquid after the 45
clear liquid known as 107
clear liquid which is 284
clear little bells on 58
clear little stream of 62
clear little voice or 46
clear market leader in 244
clear market value of 1237
clear measure which by 56
clear mellow tones of 66
clear mental grasp of 180
clear mental image of 2143
clear mental model of 103
clear mental vision of 198
clear mirror image of 51
clear notice shall be 57
clear notions about the 375
clear opinion about it 43
clear opinion about the 290
clear policy about the 135
clear policy based on 58
clear profit would be 203
clear public stand on 41
clear relief where the 45
clear richly paint the 246
clear second place to 41
clear serous fluid in 129
clear serous fluid is 73
clear serous fluid to 40
clear signal about the 292
clear signal would be 51
clear silver light of 52
clear silver tones of 46
clear simple rules of 68
clear spaces within the 79
clear spinal fluid is 45
clear starting point in 62
clear starting point is 76
clear starting point of 45
clear starting point or 43
clear starting point to 42
clear streams where the 48
clear summer morning at 64
clear summer night in 193
clear sunday morning in 107
clear sunday morning of 42
clear thought about the 159
clear thought which is 91
clear trends could be 70
clear upward shift in 55
clear upward trend in 682
clear upward trend is 48
clear upward trend of 44
clear verbal echoes of 42
clear visual clues to 138
clear visual image in 66
clear visual image of 728
clear voices speaking up 84
clear warnings about the 194
clear waters where the 45
clear watery fluid in 109
clear watery fluid is 49
clear watery fluid of 49
clear whether either of 226
clear whether either the 86
clear whether proof of 53
clear whether under the 62
clear winter morning as 66
clear winter morning up 40
clear winter night in 59
clear without danger of 52
clear yellow fluid in 86
clear yellow fluid of 40
clear yellow light of 41
clip without changing the 69
clot formed within the 106
cloth before placing it 88
cloth before putting it 93
cloth draped about the 57
cloth draped round the 62
cloth enough spread to 44
cloth folded round the 155
cloth passed about the 44
cloth passed round the 129
cloth placed beneath the 49
cloth placed under the 109
cloth rolled round the 54
cloth should cover the 76
cloth should first be 59
cloth should never be 238
cloth through which it 58
cloth through which the 252
club became known as 148
club formed under the 56
club hammer which he 61
club owners began to 45
club should never be 64
club without knowing it 66
club without moral or 47
clue toward solving the 47
clue without which he 77
clung lazily about the 59
clung lovingly about the 59
coal before burning it 75
coal burned under the 228
coal cellar under the 108
coal export trade in 49
coal export trade is 44
coal export trade of 116
coal export trade to 52
coal fields belong to 45
coal fields occur in 63
coal fields under the 67
coal fields where the 157
coal fields would be 187
coal miners began to 117
coal miners could be 101
coal miners lived in 189
coal miners under the 141
coal miners working in 228
coal miners would be 207
coal output could be 109
coal output would be 55
coal plants would be 119
coal prices began to 137
coal prices could be 97
coal prices would be 161
coal should never be 98
coal strata would be 45
coal strike began in 46
coal strike began on 78
coal strike would be 99
coal supply could be 48
coal supply would be 113
coal through which the 84
coat before putting it 52
coat closer about me 55
coat closet under the 97
coat pocket where he 161
coat pocket where it 74
coat pocket where the 80
coat pocket which he 43
coat pocket while he 66
coat pocket while the 42
coat reached nearly to 53
coat should color the 52
coat should cover no 86
coat should cover the 66
coat should first be 43
coat should never be 158
coat showed signs of 71
coat through which the 165
coat without looking at 69
cobs around about in 76
cobs strewn about the 147
cock should never be 61
cock through which the 207
code became known as 96
code before calling the 44
code before running it 73
code before running the 65
code itself could be 62
code itself would be 76
code number based on 76
code number could be 62
code number found in 54
code number given to 84
code number under the 48
code number which is 211
code number which the 54
code number would be 365
code sample shows the 151
code should appear as 265
code should appear in 95
code should appear on 70
code should apply to 113
code should check the 53
code should match the 48
code should never be 189
code should refer to 45
code signal power of 137
code simply calls the 114
code simply needs to 45
code system based on 64
code system could be 101
code system which is 129
code through which it 46
code through which the 274
code through which to 63
code through which we 73
code without changing the 305
code without knowing the 59
code without needing to 52
coding regions within the 170
coding scheme based on 1125
coding scheme could be 207
coding scheme given in 48
coding scheme known as 173
coding scheme might be 120
coding scheme needs to 118
coding scheme shown in 210
coding scheme where the 103
coding scheme which is 181
coding scheme would be 190
coding system based on 1051
coding system could be 273
coding system known as 196
coding system makes it 96
coding system might be 100
coding system shown in 164
coding system which is 436
coding system would be 249
coil across which the 53
coil itself round the 366
coil passes under the 96
coil placed close to 100
coil placed under the 89
coil placed within the 86
coil should never be 58
coil system shown in 51
coil system which is 109
coil through which an 304
coil through which is 46
coil through which it 60
coil through which the 2875
coin became known as 90
coin hoards found in 320
coin issued under the 136
coin placed under the 49
coin should share in 44
coin struck under the 78
coin without alloy to 46
coin without which the 56
coke through which the 44
cold aspect which the 41
cold autumn evening in 43
cold autumn night in 73
cold before reaching the 57
cold billow would be 60
cold boiled water in 44
cold boiled water to 61
cold bottom water in 108
cold bottom water is 90
cold bottom water of 96
cold bottom water to 78
cold breeze began to 68
cold breeze blowing in 100
cold breeze blowing on 53
cold breeze sprang up 140
cold bright light of 67
cold cement floor in 69
cold cement floor of 239
cold chills began to 70
cold chills creep up 42
cold chills running up 504
cold common sense of 48
cold desert region of 48
cold drinking water at 47
cold drinking water in 82
cold drinking water is 43
cold drinking water to 47
cold embers choke the 201
cold feelings crept up 40
cold flinty bosom of 59
cold friday morning in 48
cold friday night in 86
cold frosty morning in 107
cold glazed glare of 62
cold ground under the 44
cold ground water is 69
cold ground where the 87
cold little hands in 129
cold marble floor in 47
cold marble floor of 176
cold marble image so 41
cold monday morning in 99
cold nights spent in 49
cold nights under the 82
cold nuclear fusion in 100
cold potted birds of 66
cold record which it 43
cold regions where it 40
cold regions where the 219
cold regions would be 41
cold rolled sheet is 43
cold rolled steel in 52
cold rolled steel is 119
cold rolled steel or 83
cold rolled steel to 41
cold salted water in 88
cold salted water to 297
cold shiver shook my 54
cold should never be 176
cold shower after the 51
cold shower would be 80
cold solder joint is 43
cold sunday evening in 55
cold sunday morning in 277
cold sunday night in 52
cold supper began to 91
cold through which it 42
cold through which the 53
cold winter after the 42
cold winter comes on 42
cold winter evening in 258
cold winter evening to 41
cold winter keens the 52
cold winter months as 127
cold winter months at 45
cold winter months by 55
cold winter months he 68
cold winter months in 448
cold winter months is 60
cold winter months it 52
cold winter months of 392
cold winter months or 63
cold winter months the 274
cold winter months to 142
cold winter morning as 54
cold winter morning at 99
cold winter morning he 67
cold winter morning in 571
cold winter morning of 71
cold winter morning on 45
cold winter morning the 122
cold winter morning to 194
cold winter morning we 48
cold winter night as 189
cold winter night at 100
cold winter night by 82
cold winter night he 169
cold winter night in 1040
cold winter night is 88
cold winter night it 42
cold winter night of 153
cold winter night on 88
cold winter night or 50
cold winter night the 187
cold winter night to 299
cold winter night we 69
cold winter season in 64
cold winter season of 52
cold winter weather at 46
cold winter weather in 208
cold winter weather is 85
cold winter weather of 111
cold winter weather the 162
cold winter weather to 90
cold winter winds by 75
cold winter winds of 106
cold winter winds to 43
cold wintry limbs the 69
cold wintry night in 76
cold without knowing it 49
cold wooden floor of 59
cold wooden floor to 40
cold worked metal is 188
cold worked steel is 74
colt should never be 48
comb should never be 106
come aboard after the 54
come aboard until the 60
come aboard while the 51
come abroad under the 65
come across about the 95
come across after the 44
come across again in 516
come across anything as 224
come across anything at 49
come across anything in 327
come across anything of 306
come across anything on 85
come across anything so 396
come across anything to 226
come across books on 45
come across cases in 553
come across cases of 1229
come across echoes of 58
come across either as 95
come across either in 89
come across either of 129
come across either the 49
come across forms of 64
come across herds of 82
come across later in 143
come across later on 208
come across lines or 47
come across lists of 48
come across names of 175
come across often in 190
come across others as 40
come across others in 65
come across parts of 42
come across people in 236
come across people of 166
come across piles of 56
come across quite as 49
come across seems to 57
come across signs of 236
come across since the 143
come across since we 86
come across under the 46
come across where the 98
come across which is 62
come across within the 80
come across women in 56
come across words in 49
