cabs are not metered 71
came out and advised 89
came out and allowed 41
came out and appeared 131
came out and arranged 45
came out and assumed 45
came out and assured 351
came out and blessed 400
came out and blinked 74
came out and blocked 55
came out and boarded 72
came out and brought 869
came out and brushed 58
came out and carried 413
came out and charged 159
came out and chatted 87
came out and checked 162
came out and cheered 202
came out and circled 128
came out and claimed 99
came out and clapped 51
came out and climbed 479
came out and counted 50
came out and covered 351
came out and crawled 88
came out and crossed 337
came out and crowded 78
came out and decided 99
came out and desired 102
came out and dragged 179
came out and dressed 111
came out and dropped 176
came out and emptied 125
came out and enjoyed 58
came out and entered 628
came out and everything 217
came out and fetched 184
came out and finally 59
came out and flashed 47
came out and flicked 43
came out and floated 62
came out and flooded 56
came out and flopped 62
came out and gathered 270
came out and glanced 110
came out and grabbed 459
came out and grasped 102
came out and greeted 1803
came out and gripped 104
came out and hovered 42
came out and hurried 503
came out and invited 1180
came out and knocked 135
came out and laughed 220
came out and lighted 207
came out and lowered 46
came out and managed 45
came out and marched 186
came out and married 84
came out and motioned 306
came out and mounted 376
came out and noticed 75
came out and offered 2380
came out and opposed 50
came out and ordered 692
came out and paraded 67
came out and perched 55
came out and pitched 58
came out and planted 55
came out and pointed 562
came out and praised 65
came out and pranced 66
came out and preached 63
came out and pressed 92
came out and punched 55
came out and pursued 65
came out and quickly 163
came out and quietly 109
came out and realized 63
came out and recited 54
came out and removed 120
came out and repeated 99
came out and rescued 144
came out and resumed 95
came out and revealed 104
came out and saluted 318
came out and scolded 250
came out and screamed 146
came out and searched 94
came out and secured 136
came out and settled 349
came out and shouted 622
came out and slammed 81
came out and slapped 114
came out and slipped 106
came out and snapped 41
came out and sniffed 79
came out and spangled 123
came out and spilled 91
came out and spotted 42
came out and started 2969
came out and stepped 176
came out and stopped 666
came out and stroked 44
came out and surlily 43
came out and together 65
came out and touched 428
came out and tripped 48
came out and trotted 64
came out and ushered 166
came out and visited 149
came out and watched 699
came out and wrapped 57
came out for federal 113
came out for general 43
came out for jackson 104
came out for johnson 48
came out for kennedy 111
came out for lincoln 158
came out for national 65
came out for several 70
came out one hundred 51
came out ten galleys 86
came out ten minutes 440
came out that captain 40
came out that illness 54
came out that notable 40
came out that several 85
came out they blessed 42
came out too quickly 111
came out two hundred 65
came out two minutes 93
came out with banners 41
came out with baskets 49
came out with bottles 83
came out with buckets 68
came out with captain 112
came out with certain 169
came out with charles 155
came out with demands 107
came out with details 43
came out with especial 43
came out with everything 93
came out with exactly 68
came out with figures 57
came out with general 170
came out with glasses 42
came out with increasing 63
came out with letters 76
came out with parcels 54
came out with perfect 56
came out with pistols 45
came out with remarks 72
came out with renewed 56
came out with reports 99
came out with results 81
came out with several 656
came out with similar 302
came out with startling 212
came out with stories 176
came out with stronger 45
came out with torches 143
came out with unusual 54
came out with windows 104
came out with winthrop 59
came that her husband 311
came that his majesty 101
came that old familiar 40
came that two hundred 44
came then his brethren 251
came this way because 159
came too near together 68
came two men dressed 45
came with any thoughts 327
came with being married 46
came with her brothers 44
came with her friends 72
came with her husband 3658
came with her maidens 43
came with her marriage 63
came with her message 44
came with her parents 2902
came with her pitcher 55
came with her position 57
came with her retinue 50
came with her widowed 45
came with him because 72
came with him willingly 55
came with his brethren 93
came with his brigade 48
came with his brothers 271
came with his carriage 158
came with his cavalry 72
came with his company 283
came with his consent 69
came with his decision 118
came with his division 49
came with his election 213
came with his failure 42
came with his following 65
came with his friends 337
came with his hatchet 52
came with his knights 87
came with his lantern 58
came with his machine 43
came with his majesty 45
came with his marriage 132
came with his message 247
came with his parents 9171
came with his partner 44
came with his pockets 97
came with his position 177
came with his precious 45
came with his request 60
came with his retinue 333
came with his sisters 193
came with his success 56
came with his tractor 45
came with his warriors 184
came with his widowed 219
came with its message 70
came with its silvery 78
came with long strides 67
came with one hundred 188
came with one purpose 101
came with one thousand 52
came with our dinners 55
came with six hundred 125
came with ten thousand 287
came with that position 61
came with that purpose 40
came with them because 47
came with them towards 75
came with this message 126
came with this present 50
came with this question 48
came with two brothers 68
came with two collars 45
came with two friends 115
came with two glasses 57
came with two hundred 298
came with two letters 44
came with two thousand 232
came with you because 133
came with you tonight 41
camp all was discord 80
camp and all persons 76
camp and get started 44
camp and had brought 43
camp and her husband 40
camp and its inmates 297
camp and its location 45
camp and not allowed 40
camp and then started 52
camp and was brought 98
camp and was greeted 48
camp and was preparing 105
camp and was released 60
camp but was released 45
camp did not believe 51
camp did not provide 51
camp does not qualify 48
camp for any purpose 67
camp for that purpose 397
camp for this purpose 398
camp for two summers 63
camp near that village 46
camp not far distant 104
camp out for several 112
camp that his majesty 126
camp that this eclipse 73
camp that was located 137
camp that was pitched 45
camp they had pitched 215
camp was being pitched 395
camp was not exactly 57
camp was not pitched 75
camp was not visible 64
camp was now alarmed 48
camp was now closely 60
camp was then pitched 82
camp who had brought 106
camp with her friends 65
camp with her husband 385
camp with his cavalry 441
camp with his company 82
camp with his friends 127
camp with his hundred 44
camp with his parents 62
camp with his warriors 45
camp with one hundred 120
camp with six hundred 72
camp with this message 40
camp with two hundred 124
camp with two thousand 41
camp with you tonight 42
cane does not require 65
cane for this purpose 42
cane that had belonged 78
cane with his cambric 52
canoe and was drowned 56
canoe and was paddled 82
canoe for that purpose 50
canoe for this purpose 41
canoe had not arrived 44
canoe she had brought 45
canoe that had brought 84
canoe that had drifted 57
canoe that was paddled 50
canoe was being paddled 51
canoe was now brought 61
canoe with her forehead 47
canoe with her husband 43
canoe with our baggage 41
canoe with six natives 49
canoe with ten paddles 82
canoe with two natives 118
canoe with two paddles 43
cans and old bottles 56
cans and old kettles 46
cans and pet bottles 57
cans and pop bottles 73
cans are then removed 46
cans for this purpose 96
cant for one instant 76
cape can you discern 161
cape that had belonged 55
caps and ice shelves 79
caps are then removed 52
caps does not degrade 47
caps for his country 75
caps for this purpose 46
caps for toy pistols 60
caps off two bottles 50
caps they wear flowers 46
caps with big cornets 43
caps with long tassels 46
caps with red tassels 44
caps with this mixture 72
card and its drivers 65
card and was ushered 87
card did not contain 42
card does not contain 342
card does not include 111
card does not provide 137
card does not reflect 41
card does not require 134
card does not support 484
card for any occasion 50
card for each account 303
card for each article 174
card for each company 42
card for each contact 40
card for each element 105
card for each machine 151
card for each patient 680
card for each product 134
card for each question 68
card for each species 43
card for each student 957
card for each subject 608
card for each variable 90
card for her birthday 112
card for her husband 58
card for his birthday 68
card for ten seconds 84
card for that purpose 117
card for this purpose 481
card has not expired 64
card she had written 167
card that can display 89
card that can support 46
card that had arrived 64
card that was brought 43
card that was printed 47
card that you install 94
card was then removed 54
card with her address 230
card with her husband 41
card with her picture 89
card with his address 366
card with his picture 336
card with his private 68
card with our address 71
card with this message 112
card with two numbers 48
care and are capable 53
care and are subject 80
care and are usually 232
care and can provide 190
care and dear concern 86
care and for medical 56
care and for providing 157
care and for research 75
care and gun control 56
care and her ability 40
care and her husband 98
care and his ability 48
care and its ability 49
care and its effects 355
care and its financing 341
care and its outcome 74
care and its quality 264
care and its related 145
care and its relation 138
care and its results 58
care and may include 129
care and may provide 133
care and may require 130
care and not allowed 63
care and not neglect 51
care and that failure 58
care and use program 314
care and who refrain 47
care and with delight 59
care and with respect 174
care are all factors 51
care are not covered 217
care are not limited 208
care are not subject 77
care are not usually 67
care are ten thousand 65
care both his parents 51
care can not disturb 225
care can not prevent 167
care can not provide 94
care did not improve 175
care did not include 86
care did not increase 127
care did not prevent 83
care did not produce 40
care did not receive 86
care did not require 196
care does not address 51
care does not consist 40
care does not improve 92
care does not include 328
care does not increase 59
care does not involve 119
care does not prevent 103
care does not produce 97
care does not provide 197
care does not reflect 120
care does not relieve 112
care does not require 1406
care does not usually 50
care for aging parents 3956
care for aging persons 105
care for all animals 174
care for all aspects 336
care for all classes 406
care for all clients 436
care for all details 45
care for all elderly 176
care for all infants 200
care for all mankind 244
care for all matters 116
care for all medical 56
care for all members 1060
care for all persons 1492
care for all workers 260
care for and advance 100
care for and beautify 94
care for and believe 92
care for and cherish 738
care for and comfort 962
care for and connect 42
care for and console 47
care for and control 1033
care for and counsel 108
care for and delight 47
care for and deliver 110
care for and develop 549
care for and devotion 101
care for and display 128
care for and dispose 284
care for and educate 3874
care for and enhance 91
care for and exhibit 83
care for and harvest 597
care for and improve 1004
care for and increase 94
care for and monitor 186
care for and nourish 445
care for and nurture 3464
care for and observe 186
care for and operate 396
care for and prepare 199
care for and promote 294
care for and protect 10478
care for and provide 933
care for and rebuild 241
care for and relieve 109
care for and respect 2010
care for and respond 200
care for and restore 97
care for and service 48
care for and shelter 52
care for and support 4320
care for and sustain 304
care for and sympathy 47
care for and worship 103
care for any company 86
care for any dessert 69
care for any illness 207
care for any medical 99
care for any offspring 51
care for any painter 50
care for any patient 748
care for any religion 86
care for any service 45
care for any society 95
care for any wounded 40
care for being laughed 41
care for being praised 53
care for both herself 51
care for both medical 42
care for both parents 202
care for both patient 47
care for but herself 51
care for but himself 213
care for dead persons 107
care for dying clients 59
care for dying persons 812
care for each citizen 102
care for each illness 131
care for each patient 3252
care for each student 62
care for her adopted 43
care for her animals 146
care for her anymore 420
care for her because 745
care for her beloved 228
care for her brothers 526
care for her clients 122
care for her comfort 734
care for her company 181
care for her despite 42
care for her diabetes 48
care for her elderly 1038
care for her flowers 123
care for her forever 75
care for her friends 254
care for her himself 338
care for her husband 8824
care for her infants 54
care for her injured 113
care for her invalid 720
care for her kittens 50
care for her newborn 1048
care for her offspring 1035
care for her parents 2128
care for her partner 142
care for her patient 439
care for her pleasure 87
care for her service 59
care for her sisters 222
care for her society 141
care for her toddler 47
care for her welfare 592
care for her widowed 406
care for her wounded 222
care for her youngest 256
care for him anymore 449
care for him because 1373
care for him despite 97
care for him herself 489
care for his adopted 97
care for his affairs 294
care for his animals 672
care for his belongings 121
care for his beloved 362
care for his brethren 188
care for his brothers 392
care for his charges 110
care for his clients 62
care for his comfort 1006
care for his company 986
care for his country 777
care for his creature 51
care for his diabetes 64
care for his dignity 195
care for his elderly 508
care for his eternal 126
care for his faithful 50
care for his fellows 132
care for his fortune 150
care for his friends 666
care for his funeral 156
care for his illness 64
care for his injured 150
care for his invalid 544
care for his majesty 159
care for his manners 40
care for his material 202
care for his message 151
care for his newborn 213
care for his offspring 566
care for his parents 2824
care for his partner 168
care for his patient 993
care for his poetical 138
care for his precious 54
care for his present 45
care for his private 202
care for his servant 292
care for his sisters 264
care for his society 153
care for his subject 49
care for his suffering 52
care for his tenants 71
care for his welfare 994
care for his widowed 456
care for his workers 272
care for his workmen 46
care for his wounded 791
care for his youngest 46
care for ill members 73
care for ill parents 51
care for its buildings 41
care for its clients 146
care for its dignity 89
care for its elderly 656
care for its especial 46
care for its forests 91
care for its inmates 134
care for its language 223
care for its members 2714
care for its natural 42
care for its offspring 337
care for its position 89
care for its primary 111
care for its success 56
care for its victims 442
care for its welfare 351
care for its workers 366
care for its wounded 262
care for old parents 136
care for old persons 62
care for one because 40
care for one hundred 364
care for one patient 528
care for one thousand 137
care for our affairs 43
care for our animals 226
care for our brothers 245
care for our clients 200
care for our comfort 203
care for our company 84
care for our country 423
care for our elderly 814
care for our fellows 40
care for our forests 153
care for our friends 352
care for our material 102
care for our members 41
care for our national 156
care for our natural 207
care for our offspring 152
care for our parents 910
care for our patient 51
care for our precious 52
care for our present 114
care for our society 68
care for our welfare 458
care for our wounded 566
care for our youngest 44
care for ten thousand 139
care for that patient 1211
care for that purpose 280
care for them according 184
care for them anymore 245
care for them because 1343
care for them between 40
care for them equally 146
care for them herself 384
care for them himself 333
care for them outside 215
care for them somehow 141
care for this country 356
care for this increase 45
care for this increasing 84
care for this patient 3138
care for this precious 168
care for this problem 494
care for this purpose 373
care for this segment 133
care for this subject 129
care for two hundred 241
care for two infants 108
care for war orphans 109
care for war victims 196
care for you anymore 75
care for you because 580
care for you forever 199
care has its origins 99
care how one touched 44
care how she appeared 81
care how she dressed 113
care how they brought 129
care how they dispose 55
care how they mistake 104
care how they offered 215
care how they provoke 100
care how they venture 191
care how you address 130
care how you attempt 96
care how you believe 47
care how you combine 51
care how you conduct 140
care how you dispose 97
care how you explain 44
care how you express 81
care how you proceed 129
care how you provoke 590
care how you receive 96
care how you settled 72
care how you venture 152
care may not prevent 45
care not for dignity 121
care not for expense 56
care not for outward 44
care not for poverty 43
care not for religion 188
care not for vengeance 86
care not how obscene 301
care not how quickly 44
care now and forever 42
care she had devoted 101
care she was chiefly 64
care she was receiving 538
care team and patient 153
care team can provide 255
care team may include 152
care than any country 45
care than any previous 47
care than has hitherto 313
care than that offered 94
care than they receive 71
care than they usually 130
care than was usually 111
care that air bubbles 136
care that all estates 46
care that all members 109
care that all persons 406
care that all treaties 64
care that are related 138
care that can prevent 53
care that can provide 130
care that each patient 101
care that has evolved 85
care that her beloved 99
care that her husband 608
care that her measures 40
care that her parents 95
care that her position 102
care that his absence 99
care that his conduct 123
care that his country 45
care that his edifice 199
care that his friends 258
care that his majesty 176
care that his parents 49
care that his partner 132
care that its members 119
care that its surface 41
care that may include 189
care that may involve 40
care that may require 104
care that our efforts 41
care that our opinions 44
care that our thoughts 112
care that she sounded 61
care that they believe 221
care that they deliver 241
care that they deserve 544
care that they perform 111
care that they provide 1135
care that they receive 1768
care that they require 650
care that this convict 69
care that this country 43
care that this liberty 173
care that this sanction 51
care that thou delight 121
care that two pathetic 42
care that was offered 138
care that you acquire 87
care that you believe 58
care that you observe 98
care that you provide 378
care that you receive 478
care they are capable 223
care they are guarded 53
care they are offered 96
care they are providing 426
care they are receiving 1672
care they can provide 656
care they can receive 93
care they may receive 147
care they may require 208
care they now receive 154
care was for himself 44
care was not breached 44
care was not comfort 53
care was not covered 83
care was not limited 146
care was not related 96
care was this distant 49
care who has written 114
care who she marries 40
care who was elected 95
care who was listening 211
care with her husband 91
care with its richest 42
care you are providing 169
care you are receiving 517
care you can provide 206
care you may receive 42
caring for aging parents 4892
caring for all classes 41
caring for all clients 47
caring for all mankind 56
caring for all members 74
caring for all persons 44
caring for and assisting 114
caring for and attending 114
caring for and defending 54
caring for and directing 68
caring for and disposing 177
caring for and educating 2381
caring for and fostering 106
caring for and improving 371
caring for and nurturing 1542
caring for and observing 86
caring for and operating 53
caring for and preparing 138
caring for and promoting 143
caring for and providing 280
caring for and repairing 168
caring for and restoring 97
caring for and returning 50
caring for any patient 499
caring for any shelter 46
caring for both parents 54
caring for dying persons 253
caring for each patient 610
caring for her animals 68
caring for her because 64
caring for her beloved 71
caring for her brothers 397
caring for her comfort 41
caring for her elderly 501
caring for her friends 48
caring for her husband 6576
caring for her invalid 504
caring for her musical 92
caring for her newborn 269
caring for her offspring 174
caring for her parents 1392
caring for her partner 50
caring for her patient 250
caring for her sisters 90
caring for her welfare 49
caring for her widowed 166
caring for her youngest 56
caring for him because 86
caring for him herself 64
caring for his animals 135
caring for his beloved 99
caring for his brothers 90
caring for his charges 43
caring for his clients 45
caring for his comfort 52
caring for his country 59
caring for his elderly 183
caring for his estates 46
caring for his fellows 49
caring for his flowers 55
caring for his friends 58
caring for his injured 50
caring for his invalid 162
caring for his offspring 72
caring for his parents 464
caring for his partner 69
caring for his patient 393
caring for his sisters 59
caring for his widowed 278
caring for his wounded 526
caring for ill members 50
caring for ill parents 55
caring for its elderly 96
caring for its members 379
caring for its victims 120
caring for its wounded 130
caring for old parents 67
caring for one hundred 91
caring for one patient 311
caring for our animals 47
caring for our brothers 56
caring for our elderly 110
caring for our natural 81
caring for our parents 227
caring for our wounded 323
caring for our youngest 84
caring for that patient 499
caring for them because 77
caring for them becomes 49
caring for them herself 41
caring for them himself 46
caring for this patient 1774
caring for this problem 41
caring for two hundred 84
caring for two infants 66
caring for war victims 54
caring than you project 114
caring that she sounded 101
caring who was listening 69
carp fry and fingerlings 153
cars and day coaches 85
cars and gas stations 40
cars and one baggage 110
cars and one hundred 85
cars and two drivers 46
cars and two freight 44
cars and two hundred 99
cars and two lorries 62
cars are not allowed 917
cars are not covered 52
cars are not exactly 40
cars are not subject 58
cars are not usually 83
cars are put together 125
cars for that purpose 163
cars for this purpose 529
cars for this service 77
cars had not arrived 56
cars set off together 51
cars she had stepped 53
cars that are brought 41
cars that are covered 40
cars that are powered 54
cars that are similar 44
cars that are traveling 69
cars that had arrived 108
cars that had brought 260
cars that had carried 93
cars that had crashed 60
cars that had started 53
cars that had stopped 179
cars that they produce 73
cart for her rostrum 40
cart for our luggage 106
cart for that purpose 154
cart for this purpose 65
cart that had brought 243
cart that had carried 88
cart with her husband 41
cart with his servant 84
cart with its precious 40
cart with our luggage 75
case all that happens 67
case all that remains 235
case and all parties 71
case and all similar 57
case and are capable 72
case and are subject 61
case and are usually 185
case and for present 119
case and for several 45
case and had decided 185
case and had written 48
case and her husband 45
case and his decision 77
case and his position 49
case and its absence 314
case and its citation 68
case and its context 147
case and its decision 208
case and its effects 89
case and its failure 56
case and its general 105
case and its history 102
case and its location 51
case and its matched 43
case and its outcome 381
case and its progeny 664
case and its related 49
case and its relation 119
case and its results 243
case and its solution 132
case and may include 212
case and may involve 51
case and may require 191
case and not because 174
case and not exceeding 52
case and not exposed 76
case and not limited 45
case and one control 98
case and one hundred 104
case and one involving 200
case and put forward 156
case and put together 44
case and that although 45
case and that certain 45
case and that congress 46
case and that everything 50
case and then blacken 102
case and then compare 101
case and then convene 48
case and then develop 41
case and then discuss 73
case and then examine 50
case and then present 125
case and then proceed 368
case and was allowed 82
case and was awarded 441
case and was decided 98
case and was granted 47
case and was ordered 121
case and was preparing 83
case and was released 70
case and with respect 225
case any one refuses 63
case any tax payment 47
case any two members 74
case any way touched 94
case are not allowed 66
case are not altered 45
case are not covered 57
case are not equally 47
case are not exactly 78
case are not limited 90
case are not matters 40
case are not present 151
case are not similar 66
case are not subject 108
case are not typical 42
case are not unusual 62
case are not usually 69
case are they allowed 111
case are too complex 68
case are two species 61
case being now altered 60
case being put forward 120
case both with respect 76
case but was awarded 48
case can not account 42
case can not explain 55
case can not inherit 60
case can not justify 92
case can not proceed 465
case can not produce 63
case can not provide 88
case can not receive 42
case can not recover 107
case can not satisfy 74
case can not succeed 54
case can not support 67
case can not survive 66
case did not abandon 42
case did not achieve 61
case did not address 873
case did not attempt 117
case did not attract 107
case did not believe 172
case did not command 92
case did not concern 788
case did not conduct 98
case did not conform 81
case did not consist 54
case did not contain 380
case did not control 72
case did not declare 58
case did not deprive 46
case did not deserve 80
case did not develop 97
case did not discuss 231
case did not dispute 53
case did not disturb 50
case did not exactly 75
case did not exclude 42
case did not express 52
case did not improve 86
case did not include 391
case did not increase 45
case did not involve 7086
case did not justify 488
case did not operate 127
case did not possess 53
case did not present 2518
case did not prevent 287
case did not proceed 430
case did not produce 165
case did not provide 462
case did not purport 155
case did not qualify 156
case did not question 60
case did not receive 304
case did not reflect 114
case did not require 1416
case did not resolve 132
case did not respond 78
case did not satisfy 239
case did not specify 66
case did not succeed 150
case did not suggest 116
case did not support 389
case did not survive 62
case did not trouble 58
case did not warrant 713
case did they attempt 46
case did they observe 48
case did they receive 46
case did they succeed 100
case does not account 42
case does not address 476
case does not believe 56
case does not benefit 41
case does not concern 1348
case does not confirm 75
case does not conform 194
case does not consist 200
case does not contain 604
case does not control 179
case does not declare 70
case does not deprive 71
case does not deserve 91
case does not destroy 71
case does not detract 99
case does not discuss 163
case does not disturb 42
case does not entitle 47
case does not exactly 109
case does not exclude 199
case does not exhaust 51
case does not exhibit 97
case does not explain 112
case does not express 70
case does not fulfill 48
case does not function 90
case does not furnish 150
case does not however 50
case does not improve 117
case does not include 485
case does not increase 119
case does not inflict 59
case does not involve 7184
case does not justify 560
case does not mandate 122
case does not operate 90
case does not possess 93
case does not present 6380
case does not prevent 312
case does not proceed 260
case does not produce 262
case does not protect 40
case does not provide 893
case does not purport 68
case does not qualify 260
case does not receive 52
case does not reflect 238
case does not relieve 103
case does not require 3904
case does not resolve 141
case does not respond 141
case does not revolve 41
case does not satisfy 360
case does not signify 114
case does not specify 142
case does not succeed 65
case does not suffice 78
case does not suggest 292
case does not support 1096
case does not survive 53
case does not sustain 131
case does not usually 122
case does not warrant 677
case for all aspects 45
case for all members 134
case for all natural 56
case for all parties 78
case for all previous 42
case for all samples 41
case for all similar 134
case for all species 115
case for all systems 86
case for and against 19913
case for any country 168
case for any general 65
case for any increase 40
case for any position 45
case for any purpose 112
case for being allowed 129
case for both parties 131
case for each country 78
case for each position 48
case for each variable 98
case for gay marriage 172
case for going forward 40
case for gun control 65
case for her husband 158
case for her position 72
case for his clients 205
case for his company 55
case for his country 129
case for his damages 47
case for his decision 60
case for his defense 128
case for his general 105
case for his glasses 49
case for his majesty 46
case for his perusal 95
case for his picture 40
case for his position 353
case for his removal 41
case for his subject 52
case for its ability 44
case for its adoption 195
case for its decision 120
case for its position 115
case for its removal 48
case for its subject 110
case for its utility 41
case for not accepting 64
case for not repairing 49
case for one hundred 51
case for our country 72
case for our decision 59
case for our example 145
case for our position 56
case for our present 233
case for our purpose 121
case for ten minutes 67
case for that position 108
case for that purpose 430
case for this chapter 267
case for this concept 51
case for this country 41
case for this decision 40
case for this example 215
case for this general 63
case for this patient 68
case for this position 658
case for this problem 134
case for this process 131
case for this program 108
case for this project 120
case for this purpose 1078
case for this question 48
case for this research 70
case for this scenario 51
