calendar month with reference 75
channels were not available 81
chaplain gave him absolution 46
chaplain made his appearance 80
chapters dealing with different 394
chapters dealing with important 57
chapters dealing with industrial 42
chapters dealing with political 108
chapters dealing with practical 60
chapters dealing with technical 48
chapters dealing with theoretical 48
chapters from new textbooks 63
chapters speak for themselves 170
chapters will deal primarily 49
chastising their own rebellious 118
chattels sold and delivered 50
cheerful feast and sprightly 77
cheerful time for observers 100
cheerful word for companions 81
cheerful word for everybody 49
chemical bond and molecular 67
chemical data are available 568
chemical data are presented 131
chemical fate and transport 501
chemical means are available 117
chemical name and structure 65
chemical test for determining 77
chemists have not succeeded 68
childish love and gratitude 47
childish reading had displayed 108
children along our frontiers 132
children among her relatives 76
children born with ambiguous 187
children born with cataracts 60
children born with congenital 693
children born with defective 50
children born with handicaps 53
children care for themselves 227
children caring for themselves 74
children cope with difficult 45
children cope with disasters 242
children cope with frightening 59
children cope with separation 386
children cope with stressful 112
children during her childbearing 104
children during her widowhood 54
children during this difficult 66
children feel this impression 121
children fend for themselves 279
children find for themselves 62
children find this difficult 116
children from all countries 85
children from all different 50
children from all knowledge 95
children from being conceived 44
children from being corrupted 52
children from being exploited 198
children from being kidnapped 87
children from being separated 66
children from being subjected 72
children from both countries 53
children from each classroom 86
children from her protection 60
children from his orphanage 62
children from his protection 63
children from long distances 48
children from one classroom 45
children from one community 55
children from one generation 159
children from one household 94
children from san francisco 222
children from sex offenders 83
children from six different 159
children from that community 43
children from this community 92
children from this population 87
children from two different 501
children grew and developed 204
children grew and prospered 52
children have all graduated 87
children have all recovered 40
children have for centuries 59
children have for themselves 56
children have had different 59
children have had extensive 84
children have not benefited 68
children have not completed 89
children have not developed 785
children have not forgotten 167
children have not generally 42
children have not previously 121
children have not responded 43
children have not succeeded 57
children have this knowledge 41
children have this practical 107
children have two different 49
children help with household 88
children here are generally 41
children home for christmas 85
children into her household 62
children into his household 82
children into his protection 76
children know and appreciate 41
children know how difficult 57
children know how important 112
children learn for themselves 115
children learn that aggression 45
children learn that different 83
children learn with enjoyment 52
children live with criticism 167
children live with hostility 156
children live with relatives 97
children live with tolerance 137
children living with biological 67
children living with relatives 377
children living with unmarried 89
children love and reverence 45
children make for themselves 176
children make this transition 80
children only two daughters 51
children over long distances 109
children said they preferred 90
children sons and daughters 87
children speak for themselves 237
children stay with relatives 47
children there had announced 53
children think for themselves 239
children walk long distances 60
children want for themselves 53
children were all assembled 159
children were all daughters 136
children were all delighted 136
children were all perfectly 42
children were all teenagers 52
children were all uninjured 61
children were being abandoned 53
children were being butchered 57
children were being corrupted 66
children were being destroyed 60
children were being discussed 42
children were being dismissed 67
children were being evacuated 300
children were being exploited 159
children were being immunized 41
children were being kidnapped 226
children were being massacred 105
children were being mistreated 92
children were being neglected 347
children were being protected 47
children were being separated 64
children were being socialized 160
children were being subjected 177
children were being supported 111
children were her principal 70
children were his playmates 64
children were lying scattered 67
children were not abandoned 60
children were not altogether 79
children were not associated 56
children were not attentive 61
children were not available 445
children were not compelled 150
children were not conceived 54
children were not concerned 90
children were not condemned 53
children were not consulted 75
children were not convinced 59
children were not dependent 77
children were not destroyed 48
children were not different 158
children were not disturbed 82
children were not especially 108
children were not exploited 73
children were not forgotten 271
children were not generally 174
children were not immunized 80
children were not important 82
children were not impressed 84
children were not motivated 62
children were not necessary 47
children were not neglected 248
children were not officially 65
children were not perceived 69
children were not perfectly 45
children were not permitted 1881
children were not presented 49
children were not protected 186
children were not questioned 41
children were not regularly 43
children were not satisfied 164
children were not separated 270
children were not sheltered 51
children were not subjected 166
children were not supported 47
children were not surprised 105
children were not themselves 96
children were not typically 60
children were now permitted 46
children were now teenagers 102
children were then dismissed 44
children were then presented 113
children were then questioned 47
children were then subjected 48
children were too exhausted 55
children were two daughters 467
children what they themselves 368
children when they attempted 43
children when they disobeyed 40
children when they encounter 118
children when they misbehave 431
children when they themselves 351
children whom she supported 63
children will not appreciate 79
children will not cooperate 76
children will not interfere 42
children will not recognize 80
children will see themselves 76
children will use different 43
chlorine from its compounds 54
choicest sons and daughters 48
christian name and character 47
christian name was completed 59
churches have for centuries 134
churches have not developed 46
churches have not succeeded 41
churches other than cathedrals 42
churches were all destroyed 43
churches were being destroyed 63
churches were being organized 94
churches were not destroyed 67
churches were not generally 81
churches were not organized 43
churches were not permitted 50
churches were not separated 85
churlish boor has destroyed 81
circuits over long distances 42
circuits were being developed 169
circular arcs with different 63
circular note was addressed 51
citations from this collection 64
citizens acting for themselves 74
citizens from all allegiance 46
citizens from all countries 45
citizens from all political 41
citizens from being concerned 41
citizens from being massacred 45
citizens from being oppressed 70
citizens from both countries 125
citizens from both political 40
citizens from his infuriated 42
citizens have not forgotten 86
citizens have not hesitated 62
citizens here and elsewhere 45
citizens were all assembled 44
citizens were all compelled 54
citizens were being subjected 79
citizens were not available 42
citizens were not concerned 40
citizens were not convinced 46
citizens were not permitted 411
citizens were not prevented 40
citizens were not satisfied 185
citizens were then delivered 65
citizens whom they represent 128
citizens whom they suspected 53
citizens whom they themselves 131
citizens whom you represent 57
civilians were being evacuated 105
civilians were not permitted 147
civilians whom they suspected 44
clammily cold and miserable 46
classics were not neglected 91
clearance rate and production 123
clearance rate for homicides 44
clerical name and privilege 133
clerical wealth and privilege 68
clerical work and bookkeeping 137
clerical work was performed 45
climatic data are available 294
clinical care and evaluation 69
clinical data and theoretical 49
clinical data are available 1081
clinical data are collected 114
clinical data are currently 58
clinical data are necessary 62
clinical data are presented 119
clinical dose for controlling 77
clinical term that describes 95
clinical test for determining 55
clinical theory and technique 66
clinical tool for identifying 53
clinical trial are presented 46
clinical trial being conducted 94
clinical trial has evaluated 47
clinical trial that evaluated 205
clinical trial was completed 65
clinical trial was conducted 818
clinical trial was performed 309
clinical trial was published 48
clinical work are addressed 94
clinical work with depressed 49
clinical work with disturbed 136
clinical work with maltreated 52
clinical work with psychotic 48
clinical work with survivors 74
clinician must then determine 57
clusters upon his shoulders 59
coalition must not determine 96
coarsest work and homeliest 129
collapse from heat exhaustion 197
collapse into this suspension 42
collapsing from heat exhaustion 71
collation during six alternate 82
colleague from new hampshire 49
collecting arms and ammunition 1141
collecting bank for conversion 123
collecting bank that transfers 104
collecting bank who transfers 149
collecting data and calculating 52
collecting data and formulating 224
collecting data and identifying 52
collecting data and maintaining 54
collecting data and specimens 59
collecting data for determining 52
collecting data for evaluation 148
collecting fire and fortitude 66
collecting food for themselves 43
collecting from all directions 47
collecting from its customers 79
collecting guns and ammunition 62
collecting their own associates 47
collects from his customers 63
collects from its customers 111
colleges were not permitted 51
collision theory and transition 69
collision time for electrons 163
collusion from this appearance 57
colonies during two centuries 58
colonies from new hampshire 490
colonies grew and developed 48
colonies grew and prospered 167
colonies have all proceeded 61
colonies have not functioned 42
colonies into one political 58
colonies make its appearance 41
colonies upon this continent 312
colonies were being developed 45
colonies were new hampshire 67
colonies were not necessary 41
colonies were not permitted 214
combined coding and modulation 207
combined crop and livestock 110
combined data are presented 127
combined drug and behavioral 44
combined from two different 69
combined heating and ventilating 151
combined into one aggregate 43
combined into one character 106
combined into one committee 47
combined into one component 116
combined into one composite 951
combined into one effective 50
combined into one expression 199
combined into one functional 93
combined into one harmonious 323
combined into one narrative 261
combined into one objective 45
combined into one paragraph 144
combined into one parameter 68
combined into one procedure 56
combined into one resultant 358
combined into one statement 449
combined into one structure 166
combined into one substance 40
combined post and telegraph 949
combined radio and television 437
combined these two important 123
combined these two interests 70
combined these two qualities 67
combined these two traditions 62
combined time and frequency 139
combined work and residence 53
combines dash and steadiness 50
combines into one continued 105
combines theory and practical 56
combines theory with practical 207
combines these two different 47
combines these two dimensions 203
combines these two processes 128
combines these two qualities 352
combines these two traditions 107
comeback from near extinction 71
comedies were being performed 42
comedies were not admirable 69
comforts were not forgotten 49
commanding good and prohibiting 99
commands also are available 53
commands from being displayed 48
commands were not effectual 84
commenting upon this statement 272
comments from all concerned 58
comments from her colleagues 52
comments from his colleagues 118
comments from our colleagues 130
comments from our customers 52
comments from two anonymous 276
comments from two different 59
comments here and elsewhere 254
comments made with reference 52
comments speak for themselves 184
comments upon his appearance 96
comments upon his character 58
comments upon this discovery 281
comments upon this statement 140
comments were not published 83
comments were not solicited 45
commerce from all countries 274
commerce into two principal 54
commerce over long distances 53
commerce were being developed 42
committing lewd and lascivious 89
committing their own resources 94
committing time and resources 176
commoner here than elsewhere 72
commonly date his dedication 125
commonly even and perfectly 40
commonly held and expressed 56
commonly made with reference 62
commonly meet with throughout 68
commonly plead for toleration 64
commonly said that descartes 49
commonly show this relaxation 60
commonly there are irregular 45
commonly used and available 160
commonly used and discussed 49
commonly used and effective 417
commonly used and generally 376
commonly used and important 182
commonly used and practical 51
commonly used and preferred 145
commonly used and researched 46
commonly used and sometimes 48
commonly used and validated 43
commonly used and versatile 88
commonly used are described 429
commonly used are discussed 263
commonly used are generally 44
commonly used are indicated 47
commonly used are potassium 141
commonly used are presented 66
commonly used for abdominal 129
commonly used for advertising 165
commonly used for artificial 48
commonly used for automatic 55
commonly used for biological 159
commonly used for broadcast 45
commonly used for calculating 330
commonly used for centuries 62
commonly used for christmas 97
commonly used for classifying 98
commonly used for commercial 547
commonly used for controlling 237
commonly used for corporate 193
commonly used for decoration 98
commonly used for depression 88
commonly used for designating 54
commonly used for determining 1306
commonly used for diagnostic 309
commonly used for different 170
commonly used for emergency 74
commonly used for equipment 42
commonly used for estimation 80
commonly used for evaluation 272
commonly used for extraction 235
commonly used for fabricating 69
commonly used for forecasting 56
commonly used for foundation 49
commonly used for fractures 61
commonly used for frequency 78
commonly used for furniture 161
commonly used for household 339
commonly used for hydraulic 82
commonly used for identifying 168
commonly used for industrial 449
commonly used for infections 59
commonly used for injections 68
commonly used for insulation 264
commonly used for introducing 47
commonly used for irrigation 205
commonly used for livestock 67
commonly used for maintaining 66
commonly used for medicinal 161
commonly used for microwave 145
commonly used for molecular 82
commonly used for navigation 91
commonly used for numerical 57
commonly used for operations 72
commonly used for permanent 143
commonly used for placement 43
commonly used for political 72
commonly used for population 46
commonly used for practical 138
commonly used for prediction 53
commonly used for prevention 68
commonly used for production 421
commonly used for propagating 45
commonly used for protection 158
commonly used for pulmonary 92
commonly used for reference 114
commonly used for reinforcing 43
commonly used for satellite 69
commonly used for secondary 98
commonly used for separation 88
commonly used for situations 44
commonly used for stabilizing 55
commonly used for stationary 60
commonly used for sterilizing 156
commonly used for technical 49
commonly used for telephone 180
commonly used for television 102
commonly used for temporary 212
commonly used for transport 93
commonly used job evaluation 47
commonly used was developed 54
commonly used with commercial 43
commonly used with computers 148
commonly used with reference 911
commonly vain and credulous 248
communal life was organized 45
communal riots and bloodshed 96
communal riots and massacres 71
communion among all christians 119
commuted their death sentences 119
companion into his habitation 46
companion took his departure 43
companion were two gentlemen 44
compared even with clarendon 99
compared more than favorably 273
compares more than favorably 498
compares well with estimates 52
compelling case for considering 60
compelling need for additional 48
compelling need for diversity 139
compelling when one considers 474
compiled from all available 358
compiled from two different 91
compiler will not recognize 162
complete book was published 132
complete break with classical 117
complete data are available 3101
complete data are collected 55
complete data are presented 120
complete data set available 70
complete data was available 241
complete form was presented 105
complete form was published 48
complete healing and resolution 40
complete health and happiness 84
complete heating and ventilating 94
complete list and discussion 138
complete list was published 109
complete lull and suspension 70
complete peace and happiness 176
complete peace has continued 50
complete rest and protection 54
complete rest and relaxation 414
complete ruin and desolation 70
complete sets are available 65
complete text was published 395
complete their due diligence 121
complete their own bookstore 91
complete these two sentences 63
complete union and happiness 80
complete what was deficient 130
complete work was performed 42
complete work was published 404
complete your due diligence 132
composed during his captivity 99
composed during his residence 308
composed were thus impatient 83
composer made his appearance 52
compound eyes are developed 90
compound eyes are prominent 184
compound from its component 56
compound from its molecular 75
compound into its component 150
compound their own medicines 508
comprise only one component 120
comprise what are generally 423
computed from all available 81
computed from and inclusive 46
computed from its definition 90
computed from its dimensions 192
computed from this expression 156
computed from two different 115
computed only with reference 48
computer code for calculating 107
computer code for simulation 54
computer code was developed 263
computer disk that contained 51
computer game that simulates 110
computer labs and libraries 50
computer labs are available 266
computer made its appearance 57
computer room air conditioning 49
computer runs with different 51
computer time and equipment 44
computer time and personnel 41
computer time and programming 86
computer time and resources 311
computer time was available 45
computer time was expensive 100
computer when you installed 133
computer will not recognize 257
computer will then calculate 113
comrades only being preserved 60
comrades there was assuredly 50
concealed arms and ammunition 207
concealed from her knowledge 156
concealed from his associates 198
concealed from his colleagues 165
concealed from his companions 59
concealed from his creditors 103
concealed from his followers 59
concealed from his knowledge 427
concealed from his principal 45
concealed from our inquiries 64
concealed from our knowledge 561
concealed their real character 54
concealed their real intentions 42
conceive from his expression 75
conceive from our knowledge 40
conceive what had possessed 116
conceiving bold and extensive 90
conceiving what they themselves 219
concepts from one generation 52
concepts from two different 104
concepts good for classroom 70
concepts same and different 58
concepts were being developed 117
concepts were not available 68
concepts were not developed 60
concerning fact and existence 174
concerning gods and goddesses 58
concerning health and sanitation 122
concerning high seas fisheries 47
concerning life and existence 55
concerning meaning and reference 41
concerning radio and television 236
concerning sioux and blackfeet 127
concerning their own abilities 88
concerning their own attitudes 61
concerning their own character 40
concerning their own community 40
concerning their own countries 81
concerning their own existence 67
concerning their own intentions 71
concerning their own interests 328
concerning their own knowledge 49
concerning their own operations 62
concerning their own political 74
concerning their own profession 41
concerning their own provinces 49
concerning their own qualities 62
concerning their own sexuality 90
concerning their own spiritual 67
concerning their two countries 65
concerning these two countries 44
concerning these two important 51
concerning truth and falsehood 641
concerning truth and knowledge 65
concerning what hath imprinted 43
concerning what they perceived 47
concerning what was necessary 46
concerning whom both robertson 87
concerns their own interests 310
concerns were being addressed 244
concerns were being expressed 312
concerns were not addressed 356
concerns were not alleviated 42
concerns were not expressed 67
concerns were not important 40
concerns were not misplaced 47
concerns were not paramount 52
concerns were not primarily 68
concerns were not reflected 58
concerns were not unfounded 273
conclude from his political 114
conclude from his statement 51
conclude from our discussion 227
conclude from our knowledge 73
conclude from that statement 52
conclude from this agreement 41
conclude from this appearance 45
conclude from this concession 65
conclude from this definition 65
conclude from this discussion 1545
conclude from this expression 78
conclude from this narrative 74
conclude from this principle 42
conclude from this statement 717
conclude there are histories 50
concrete acts are dependent 110
concrete data are available 181
concrete form and expression 100
concrete form and substance 133
concrete ideas and proposals 110
concrete made with aggregate 154
concrete made with different 385
concrete made with limestone 188
concrete made with sandstone 50
concrete over long distances 95
concrete slab and foundation 60
concrete tact and divination 55
concrete wall that separated 102
concrete wall that separates 52
concrete work was completed 54
condense into one discourse 66
condition from being fulfilled 61
condition from his childhood 40
condition from his monstrous 52
condition from one generation 44
condition other than pregnancy 46
condition rich and mendicant 45
condition were not fulfilled 310
condition were not satisfied 373
condition when one considers 55
conducting their own campaigns 45
conducting their own evaluation 46
conducting their own inquiries 84
conducting their own operations 83
conferring upon its possessor 60
confessing their own ignorance 67
confided when you preferred 48
confined jail for smugglers 61
confined till they recovered 50
confirming their own interests 52
confirming what had previously 64
confirms what had previously 44
confirms what was previously 70
confirms what was suggested 111
conflict among his followers 47
conflict among its different 94
conflict take all necessary 105
confound these two different 191
confound those who contended 40
confound truth and falsehood 258
confound truth with falsehood 292
confront their own anxieties 42
confront their own attitudes 176
confront their own homophobia 74
confront their own mortality 570
confront their own sexuality 75
confront these new challenges 71
confront those old gentlemen 61
confront those who construct 46
confront those who oppressed 54
confront your own mortality 93
confused form with substance 100
confused ideas and undefined 45
confused when they encounter 105
confuses more than clarifies 105
confusion among his followers 152
confusion from our footsteps 55
confusion over her shoulders 46
confusion over its definition 44
conjugal love and happiness 68
conjugal love and procreation 63
connecting only two computers 46
connecting rods all assembled 63
connecting rods and eccentric 40
connecting rods are connected 117
connecting rods are sometimes 47
connotes nothing but whiteness 58
conquering syria and palestine 113
conquering these two countries 84
conquers syria and palestine 68
conquest over things spiritual 53
conscious dogs with myocardial 66
conscious look and hesitation 76
conscious mind had forgotten 61
conscious mind has forgotten 95
conscious mind was concerned 169
conscious truth and rectitude 48
conscious what was previously 64
conscious will and intellect 64
conserve their own interests 100
conserve their own resources 99
conserve time and resources 77
conserving their own interests 58
conserving time and resources 84
consider best for themselves 87
consider fair and equitable 165
consider fair and reasonable 379
consider good and important 49
consider here two different 60
consider just and equitable 439
consider just and expedient 103
consider just and reasonable 345
consider just how different 44
consider just how difficult 53
consider just how important 125
consider making them available 47
consider only one component 138
consider only that component 48
consider only two countries 64
consider only two different 56
consider only two dimensions 80
consider radio and television 58
consider such things important 41
consider such things necessary 40
consider their own abilities 63
consider their own advantage 126
consider their own attitudes 157
consider their own existence 53
consider their own happiness 100
consider their own interests 1019
consider their own knowledge 49
consider their own mortality 160
consider their own political 111
consider their own reputation 61
consider their own resources 53
consider their own responses 93
consider their own situations 50
consider these things carefully 80
consider these things extremely 43
consider these things important 43
consider these two arguments 65
consider these two conditions 180
consider these two countries 47
consider these two different 105
consider these two dimensions 106
consider these two doctrines 41
consider these two hypotheses 41
consider these two important 136
consider these two objections 107
consider these two phenomena 68
consider these two processes 145
consider these two proposals 40
consider these two sentences 154
consider these two situations 119
consider well and carefully 44
consider well with themselves 77
consider what are generally 57
consider what can reasonably 187
consider what may reasonably 61
consider what new resources 44
consider what tax parliament 40
consider what they represent 51
consider what they themselves 158
consider what this knowledge 41
consider what was expedient 41
consider what was necessary 258
consider what was previously 46
consider your own attitudes 82
consider your own happiness 68
consider your own interests 283
consider your own reputation 45
consider your own responses 54
constant along any streamline 139
constant along each streamline 234
constant care and assiduity 52
constant care and inspection 99
constant care and oversight 100
constant care and protection 347
constant care and vigilance 706
constant data are available 65
constant fire was delivered 59
constant flux and transition 66
constant from one generation 1000
constant health and happiness 88
constant help and protection 87
constant love and gratitude 82
constant love and protection 40
constant need for additional 127
constant need for admiration 45
constant need for innovation 83
constant need for protection 60
constant need for vigilance 222
constant over all wavelengths 42
constant over long distances 51
constant over long intervals 52
constant over this frequency 47
constant pain and irritation 98
constant peace and perpetual 135
constant play and interplay 118
constant reading and meditation 63
constant reading and reflection 43
constant theme for demagogic 46
constant theme for discussion 52
constant theme for newspaper 98
constant wars and rebellions 115
constant work has exhausted 54
construe away its provisions 47
construing book for beginners 44
consular post who themselves 76
consulting firm has developed 43
consulting firm has estimated 49
consulting firm that developed 159
consulting firm with expertise 380
consulting firm with extensive 61
consulting their dying commander 43
consulting their own interests 468
consulting their own spiritual 52
consulting upon and determining 261
consulting work for companies 104
consulting your own happiness 42
consumed fish and shellfish 95
consumes time and resources 299
contacts made with employers 42
contacts over long distances 95
containing arms and ammunition 599
containing bile and pancreatic 60
containing bone and cartilage 133
containing full and practical 73
containing guns and ammunition 42
containing iron and magnesium 617
containing nothing but sophistry 43
containing nothing that prevented 127
containing only odd harmonics 101
containing only one apartment 62
containing only one character 59
containing only one component 193
containing only one consonant 98
containing only one frequency 54
containing only one functional 53
containing only one parameter 64
containing only one substance 50
containing only thin filaments 63
containing only two different 99
containing what was afterward 52
containing zinc and magnesium 97
contains data that describes 87
contains full and interesting 43
contains iron and magnesium 171
contains just one statement 73
contains many new provisions 52
contains more than seventeen 46
contains nothing but literally 56
contains nothing but phenomena 84
contains nothing that conflicts 182
contains nothing with reference 46
contains only odd harmonics 366
contains only one additional 104
contains only one arbitrary 134
contains only one attribute 84
contains only one character 193
contains only one component 857
contains only one corpuscle 49
contains only one dependent 61
contains only one frequency 208
contains only one functional 93
contains only one important 88
contains only one paragraph 307
contains only one parameter 357
contains only one phosphate 43
contains only one principal 93
contains only one reference 506
contains only one statement 483
contains only one substance 96
contains only one worksheet 67
contains only thin filaments 145
contains only two constants 79
contains only two different 163
contains only two electrons 214
contains only two important 46
contains only two instances 61
contains only two molecules 68
contains only two movements 48
contains only two provisions 56
contains only two sentences 98
contains only two syllables 54
contains some new provisions 51
contains some old monuments 41
contains such low absurdity 77
contains text that describes 74
contains true and important 48
contains very few instances 62
contains very few nutrients 43
contains very few organisms 55
contains very few provisions 77
contempt were not attempted 74
contents speak for themselves 120
contents were not disclosed 158
contents were not published 44
contests among her ministers 45
contexts call for different 161
contexts other than litigation 257
contingent fact that aristotle 77
contingent fees are permitted 53
contingent upon his agreement 44
contingent upon his commission 48
contingent upon his continued 49
contingent upon his willingness 98
contingent upon its compliance 48
contingent upon two conditions 154
continue firm and inviolable 52
continue from one generation 399
continue into and terminate 40
continue into and throughout 44
continue taking her medication 46
continue taking his medication 78
continue taking this medication 246
continue their old avocations 47
continue their old practices 61
continue their own existence 112
continue their own traditions 49
continue till our repayment 76
continuing from one generation 78
continuing need for additional 149
continuing need for effective 122
continuing need for medication 42
continuing need for political 48
continuing need for protection 83
continuing need for qualified 45
continuing need for vigilance 62
continuing peace and stability 45
contract date for completion 110
contract made and performed 45
contract made with reference 110
contract only for themselves 153
contract ready for signature 75
contract theory was developed 114
contract time for completion 127
contract upon any agreement 101
contract upon its expiration 54
contract were not completed 41
contract were not disclosed 45
contract were not fulfilled 128
contract were not performed 45
contract will not generally 42
contract will not terminate 66
contract work was completed 129
contract work was performed 56
contrary rule was announced 56
contrary view has prevailed 56
contrary view was expressed 888
contrary view was sometimes 64
contrast media are available 70
contrast media for diagnostic 47
contrast media for evaluation 60
contrast media for excretory 41
contrast these two different 108
contrive their own advantage 62
controls have not prevented 58
controls over its operations 52
controls radio and television 324
controls were being tightened 58
controls were not available 124
controls were not different 57
controls were not effective 122
controls were not necessary 71
convents were not respected 68
converge from all directions 909
converging from all directions 1735
converging from two directions 46
converging onto cat reticular 55
converse much with different 85
conversing only with followers 50
converts among his credulous 62
conveyed from his posteriors 106
conveyed from one constable 173
conveyed from one extremity 63
conveyed from one generation 402
conveyed into his possession 104
conveyed over long distances 449
conveyor belt was installed 48
convicts were not permitted 52
convincing case for considering 62
convincing case for identifying 46
convincing case for radically 44
convincing data are available 349
convincing those who witnessed 102
convincing were his arguments 192
convincing when one considers 392
convincing when one remembers 100
coronary care and intensive 112
coronary flow and myocardial 415
coronary vein and esophageal 56
corporal made his appearance 115
corporeal form are abolished 42
corrosion test was performed 102
cortical areas are activated 121
cortical areas are connected 66
councils dealing with political 49
councils were now abolished 43
counseling theory and technique 184
counsels have not prevailed 46
counties cork and waterford 181
counties into six districts 70
counties were being organized 50
couriers from his commander 41
coverlet over her shoulders 87
cowslips tall her pensioners 1224
creatures from one defensive 60
creatures from thee henceforth 105
creatures from two different 62
creatures have them lowermost 48
creatures other than ourselves 220
creatures other than themselves 50
creatures were all sentenced 298
credence when one considers 93
credible when one considers 111
creditor will not discharge 46
criminal acts and penalties 76
criminal acts are committed 517
criminal acts are performed 45
criminal acts being committed 69
criminal case that generates 55
criminal case was dismissed 88
criminal code and procedure 90
criminal code are supported 64
criminal code was regulated 59
criminal gangs and terrorist 44
criminal laws and penalties 199
criminal laws and procedure 116
criminal laws are concerned 45
criminal made his appearance 45
criminal trial and appellate 140
criminal trial and conviction 289
criminal trial was conducted 83
cripples made its appearance 71
criterion data are available 161
criterion data are collected 282
criterion used for classifying 59
criterion used for determining 319
criterion used for evaluation 87
criterion used for identifying 65
critical angle for reflection 109
critical care and emergency 263
critical data are available 80
critical date for determining 142
critical mass and economies 86
critical need for additional 398
critical need for effective 195
critical need for knowledge 47
critical need for leadership 70
critical need for qualified 101
critical need for technical 49
critical reading and correction 62
critical reading and discussion 132
critical reading and evaluation 137
critical test for determining 57
critical theory and discourse 89
critical theory and empirical 84
critical theory and political 202
critical theory and practical 54
critical theory has developed 46
critical theory was developed 45
critical time for determining 85
critical time was approaching 41
critical view was expressed 48
critical when one considers 222
critical work with competent 125
crouched down and carefully 98
crouched down and inspected 48
crouched down and pretended 42
crouched down and scratched 51
crouched down and stretched 51
crouched down and whispered 69
crusades were its principal 45
crystals have two principal 46
crystals were not available 53
crystals were then dissolved 67
cultural data are available 60
cultural fears and anxieties 53
cultural gulf that separated 170
cultural gulf that separates 165
cultural ideas and artifacts 87
cultural ideas and attitudes 72
cultural ideas and practices 621
cultural ideas and traditions 49
cultural life and creativity 46
cultural life and especially 52
cultural life and expression 74
cultural life and political 175
cultural life and traditions 266
cultural life for centuries 93
cultural life for themselves 52
cultural life was concerned 40
cultural life was dominated 192
cultural more than political 44
cultural myths and ideologies 48
cultural myths and traditions 40
cultural radio and television 103
cultural test bias hypothesis 254
cultural theory and criticism 231
cultural theory and political 55
cultural ties and political 62
cultural ties and traditions 62
cultural ties with byzantium 82
cultural ties with countries 64
cultural ties with neighboring 42
cultural wealth and diversity 110
cultural wealth and traditions 59
cultural work and political 46
cultured fish and shellfish 137
cultures from one generation 52
cultures from two different 67
cultures have for centuries 40
cultures have had different 75
cultures have not developed 65
cultures there are different 86
cultures were not available 71
cultures were not performed 89
cultures were then harvested 55
cultures were then incubated 457
cultures were too different 45
curiosity into its expression 41
curiosity more than anecdotes 111
curiously firm and prominent 41
currency among his followers 44
currency here than elsewhere 74
currency made its appearance 70
currency other than australian 74
currency plus all commercial 226
currency risk and political 66
currency will not depreciate 51
currents from all directions 43
currents from low latitudes 53
currents from two different 55
currents over long distances 175
custodial care and protection 48
customer base and determine 42
customer base and reputation 47
customer buys and considers 48
customer made his appearance 46
cutaneous nevi and melanomas 137
cylinder during one revolution 89
cylinder during this procedure 64
cylinder heads and cylinders 68
cylinder seals and cuneiform 96
cynicism like that exercised 47
