cabs were soon engaged 105
came back from watching 112
came back from winter 49
came back from zurich 113
came back full circle 175
came back here before 116
came back here without 68
came back home around 67
came back home before 70
came back home safely 41
came back home without 174
came back into active 44
came back into common 53
came back into effect 54
came back into england 130
came back into english 102
came back into fashion 2033
came back into france 80
came back into myself 78
came back into normal 40
came back into office 761
came back into public 193
came back into school 105
came back into session 220
came back just before 1611
came back last summer 72
came back last sunday 48
came back like furious 141
came back more cheery 41
came back more clearly 54
came back more slowly 154
came back much better 46
came back much faster 60
came back much pleased 102
came back much sooner 66
came back next friday 53
came back soon enough 321
came back upon itself 70
came back very clearly 71
came back very pleased 118
came back very slowly 213
came back well pleased 185
came bearing down before 67
came down along blazed 44
came down amid fields 51
came down even faster 51
came down even harder 240
came down fifth avenue 115
came down from alaska 135
came down from albany 352
came down from another 102
came down from antioch 59
came down from around 78
came down from austin 71
came down from behind 336
came down from berlin 391
came down from bombay 54
came down from boston 1061
came down from canaan 40
came down from canada 1241
came down from canton 114
came down from dallas 62
came down from denver 117
came down from dublin 998
came down from england 177
came down from france 68
came down from harlem 102
came down from higher 277
came down from kansas 127
came down from kingston 53
came down from london 12491
came down from madrid 103
came down from mexico 92
came down from mongolia 46
came down from moscow 179
came down from offering 418
came down from oregon 231
came down from ottawa 105
came down from oxford 1972
came down from phrygia 40
came down from putnam 41
came down from quebec 129
came down from remote 73
came down from school 132
came down from seattle 151
came down from sydney 86
came down from yonder 41
came down hard across 124
came down hard enough 92
came down here before 316
came down here instead 53
came down here monday 69
came down here without 104
came down into another 50
came down into greece 146
came down into phrygia 63
came down just before 491
came down just behind 146
came down last friday 53
came down last summer 84
came down like stones 42
came down like thunder 116
came down like wolves 126
came down main street 260
came down more heavily 290
came down more slowly 124
came down more thickly 43
came down much faster 88
came down these stairs 51
came down those stairs 448
came down upon england 53
came down upon greece 60
came down upon stroke 43
came down very calmly 49
came down very firmly 46
came down very heavily 257
came down very slowly 277
came dusk fell before 243
came even from beyond 47
came even from england 64
came even more clearly 55
came even more slowly 216
came ever more clearly 101
came five days before 167
came five years before 177
came flying back through 119
came flying back toward 63
came flying down through 48
came flying from without 79
came forth from amongst 91
came forth from another 65
came forth from before 4143
came forth from behind 927
came forth from christ 71
came forth from nations 40
came forth from prison 184
came forth from trunks 41
came forth more lively 48
came forth very slowly 109
came forth when public 46
came four days before 148
came four years before 82
came four years earlier 93
came from arab states 68
came from areas around 41
came from blue collar 130
came from bond issues 49
came from bond street 81
came from cape breton 96
came from cape colony 67
came from clay county 61
came from cook county 68
came from deep inside 5066
came from dies inside 44
came from down around 112
came from even farther 160
came from even further 394
came from even greater 43
came from fifth avenue 50
came from five states 111
came from fort william 67
came from four states 111
came from free states 91
came from good family 75
came from good middle 120
came from having worked 52
came from hell itself 41
came from high places 111
came from high school 241
came from home without 53
came from india itself 50
came from india through 168
came from john milton 40
came from john quincy 58
came from john stuart 80
came from john wesley 71
came from just across 70
came from just around 66
came from just behind 854
came from just beyond 395
came from just inside 198
came from kent county 70
came from life itself 51
came from living donors 63
came from lord raglan 54
came from many causes 106
came from many cities 130
came from many fields 59
came from many fronts 53
came from many groups 102
came from many levels 52
came from many nations 382
came from many places 1075
came from many points 86
came from many regions 137
came from many states 350
came from many throats 57
came from many tribes 119
came from many voices 89
came from more highly 88
came from more humble 148
came from more modest 202
came from more recent 92
came from more remote 92
came from more stable 70
came from more varied 97
came from much closer 194
came from much deeper 49
came from much earlier 41
came from much farther 273
came from much further 598
came from much higher 196
came from much poorer 44
came from nine states 46
came from north africa 1925
came from north dakota 238
came from north london 43
came from only twenty 46
came from other causes 156
came from other cities 769
came from other family 43
came from other fields 176
came from other german 115
came from other groups 273
came from other houses 74
came from other italian 64
came from other nations 215
came from other peoples 42
came from other places 1774
came from other plants 51
came from other points 103
came from other public 51
came from other regions 756
came from other source 41
came from other states 1805
came from other tribes 215
came from other worlds 207
came from over twenty 61
came from over yonder 93
came from pearl harbor 83
came from pike county 77
came from poor peasant 147
came from rome itself 202
came from single parent 156
came from some bushes 42
came from some common 112
came from some deeper 44
came from some earlier 86
came from some english 43
came from some friend 46
came from some german 52
came from some greedy 49
came from some hidden 264
came from some island 80
came from some little 302
came from some member 53
came from some office 51
came from some person 124
came from some remote 215
came from some secret 54
came from some source 325
came from some strange 137
came from some twenty 60
came from some unseen 75
came from south africa 3315
came from south boston 115
came from south dakota 300
came from such famous 41
came from such groups 138
came from such humble 81
came from such places 467
came from such varied 101
came from such widely 93
came from their abodes 78
came from their allies 42
came from their annual 47
came from their assuming 64
came from their authors 62
came from their belief 153
came from their bodies 119
came from their cabins 80
came from their common 126
came from their corner 79
came from their desire 110
came from their direct 40
came from their family 94
came from their fathers 147
came from their fellow 136
came from their fields 85
came from their former 57
came from their friend 47
came from their garden 53
came from their graves 44
came from their haunts 119
came from their hidden 44
came from their horses 103
came from their houses 425
came from their leaders 44
came from their little 84
came from their lodges 66
came from their master 45
came from their mothers 214
came from their native 416
came from their number 43
came from their places 113
came from their priest 51
came from their school 64
came from their shared 102
came from their shipping 87
came from their status 56
came from their throats 241
came from their training 47
came from their various 116
came from their winter 43
came from there myself 71
came from these cities 79
came from these groups 327
came from these higher 85
came from these little 44
came from these meetings 95
came from these places 325
came from these regions 336
came from these states 194
came from these various 44
came from those already 150
came from those around 146
came from those groups 244
came from those little 52
came from those nearest 150
came from those places 177
came from those regions 299
came from those states 265
came from three cities 45
came from three groups 203
came from three nations 45
came from three places 63
came from three regions 54
came from three states 120
came from three throats 45
came from three tribes 52
came from time wasted 58
came from very humble 440
came from very modest 130
came from very varied 75
came from wake county 51
came from wall street 292
came from walt disney 46
came from well beyond 53
came from west africa 1462
came from west berlin 107
came from west german 93
came from west punjab 55
came from what became 49
came from what looked 77
came from what seemed 268
came from wild plants 117
came from york county 97
came from your brother 91
came from your family 98
came from your friend 56
came from your garden 44
came from your native 60
came from your office 168
came from your sister 52
came here from abroad 157
came here from across 91
came here from africa 134
came here from another 343
came here from around 40
came here from austria 60
came here from berlin 128
came here from boston 334
came here from brazil 58
came here from canada 254
came here from choice 61
came here from denver 106
came here from dublin 110
came here from eastern 49
came here from england 999
came here from europe 799
came here from france 291
came here from greece 75
came here from hungary 177
came here from indiana 59
came here from kansas 201
came here from london 389
came here from mexico 229
came here from moscow 54
came here from norway 75
came here from poland 151
came here from sicily 99
came here from sweden 95
came here from turkey 52
came here from various 62
came here from vienna 111
came here just before 194
came here last august 41
came here last autumn 81
came here last friday 310
came here last monday 321
came here last summer 353
came here last sunday 128
came here last winter 240
came here once before 625
came home early enough 123
came home from abroad 552
came home from africa 200
came home from alaska 47
came home from another 122
came home from battle 210
came home from berlin 80
came home from boarding 1150
came home from bombay 53
came home from boston 545
came home from canada 125
came home from church 2986
came home from dinner 211
came home from drinking 108
came home from dublin 55
came home from england 623
came home from europe 1464
came home from fighting 195
came home from france 948
came home from greece 78
came home from hebrew 45
came home from lisbon 54
came home from london 605
came home from market 177
came home from meetings 47
came home from mexico 289
came home from moscow 70
came home from munich 163
came home from office 173
came home from oxford 177
came home from prayer 93
came home from prison 422
came home from school 103694
came home from second 47
came home from shooting 103
came home from shopping 1608
came home from spending 151
came home from summer 154
came home from sunday 957
came home from swimming 81
came home from training 44
came home from turkey 45
came home from vienna 42
came home from visiting 449
came home into england 47
came home just before 576
came home last friday 115
came home last monday 51
came home last summer 89
came home last sunday 62
came home late without 46
came home most nights 79
came home much earlier 151
came home much pleased 49
came home very pleased 95
came home very seldom 44
came home weary enough 60
came home well pleased 156
came into bold relief 151
came into camp almost 47
came into camp carrying 66
came into camp without 92
came into clear relief 44
came into deep waters 144
came into even closer 253
came into even greater 202
came into ever closer 347
came into ever greater 89
came into fire before 51
came into full effect 888
came into full flower 3501
came into full public 76
came into full relief 41
came into great demand 606
came into great repute 83
came into high demand 73
came into high fashion 48
came into high office 56
came into high relief 85
came into high repute 70
came into high school 50
came into india through 73
came into john jasper 51
came into life without 41
came into line behind 51
came into miss jessie 59
came into more active 106
came into more common 474
came into more direct 348
came into more public 44
came into most direct 61
came into much clearer 58
came into much closer 558
came into much greater 94
came into north africa 64
came into open ground 65
came into pearl harbor 50
came into play almost 44
came into play around 77
came into play before 117
came into play through 115
came into port without 73
came into some fields 41
came into south africa 124
came into such common 40
came into such demand 46
came into such direct 58
came into such violent 155
came into their circle 63
came into their family 105
came into their houses 220
came into their little 99
came into their lodgings 58
came into their office 171
came into their places 141
came into their proper 44
came into their sights 109
came into their stores 41
came into their voices 69
came into these places 42
came into these plains 82
came into these regions 121
came into these remote 93
came into these waters 114
came into town before 40
came into town without 67
came into very direct 57
came into very little 55
came into view across 308
came into view almost 97
came into view around 1053
came into view before 359
came into view behind 540
came into view beside 99
came into view beyond 274
came into view carrying 156
came into view slowly 77
came into view standing 51
came into view through 1115
came into wall street 81
came into west africa 54
came into what seemed 97
came into wide public 78
came into your church 49
came into your family 167
came into your garden 57
came into your office 778
came just days before 257
came just time enough 52
came last from france 304
came last from london 103
came like gold through 234
came many years before 285
came more into fashion 91
came much into fashion 50
came much more readily 93
came much more slowly 648
came news from england 113
came news from europe 45
came news from france 52
came next into debate 71
came nigh unto london 61
came none knew whence 95
came north from mexico 785
came once from houses 68
came once more across 93
came once more before 346
came once more calmly 76
came only days before 111
came only just before 76
came only time enough 56
came only very slowly 173
came over from abroad 113
came over from across 147
came over from africa 326
came over from another 206
came over from austin 49
came over from austria 123
came over from behind 174
came over from berlin 233
came over from beyond 107
came over from bombay 50
came over from boston 248
came over from calais 88
came over from canada 265
came over from county 72
came over from dublin 296
came over from england 6384
came over from europe 877
came over from france 2404
came over from geneva 148
came over from greece 103
came over from hungary 93
came over from jersey 56
came over from kingston 131
came over from london 1190
came over from mexico 61
came over from munich 82
came over from newark 72
came over from norway 167
came over from oxford 154
came over from poland 160
came over from school 45
came over from siberia 42
came over from sicily 211
came over from staten 43
came over from sweden 252
came over from sydney 98
came over from vienna 67
came over here before 227
came over here without 93
came over into armenia 64
came over into england 1796
came over into english 68
came over into kansas 52
came over just before 355
came over only phlegm 43
came over their bodies 42
came over their feelings 72
came over their spirit 45
came over these scenes 100
came over very clearly 63
came post from london 64
came racing back toward 67
came riding down through 42
came riding very slowly 48
came safe into armenia 71
came some days before 65
came some time before 218
came some very useful 42
came some years before 204
came some years earlier 42
came south from canada 67
came tearing back through 44
came there from antioch 51
came there from england 112
came there from europe 54
came there from france 41
came there from various 48
came there were already 45
came three days before 277
came three more little 52
came three years before 251
came three years earlier 107
came unto other eagerly 89
came unto their cities 50
came upon five bodies 90
came upon five indians 40
came upon more pieces 224
came upon open fields 51
came upon open ground 40
came upon some curious 83
came upon some fields 50
came upon some french 42
came upon some houses 50
came upon some indians 192
came upon some little 81
came upon some stones 60
came upon some strange 45
came upon some tracks 82
came upon some twenty 115
came upon some verses 49
came upon their bodies 40
came upon their friend 98
came upon their quarry 41
came upon their tracks 101
came upon three indians 122
came upon vast tracts 63
came upon what appears 46
came upon what looked 440
came upon what seemed 479
came very late indeed 72
came very much closer 151
came what were called 84
came when news reached 54
came when south africa 44
came when there seemed 47
came young into england 62
camp having been formed 54
camp having been viewed 48
camp must have seemed 40
camp some days before 81
camp some time before 314
camp some years before 45
camp there were always 75
camp three days before 82
camp went into mourning 51
camp were seen scouring 65
canoe came from niagara 52
canoe over three rapids 50
cans have been filled 105
caps have been placed 80
card from your camera 195
card from your pocket 135
card from your wallet 57
card home from school 48
card into tiny pieces 82
card into your pocket 70
card into your system 52
card will hold plenty 86
card will look something 47
card will most likely 61
care also will affect 99
care during these periods 99
care from birth through 127
care from other family 92
care from their family 250
care from their fathers 41
care from their mothers 774
care from their owners 138
care from what source 105
care from your doctor 152
care have been created 51
care have been greatly 50
care have been linked 43
care have been placed 63
care have been raised 74
care have been widely 141
care health care system 45
care less what anyone 181
care lest their readers 114
care lest their vessel 44
care lest there should 106
care much what anyone 42
care much what became 357
care very much indeed 708
care very much myself 42
care very much whether 4495
care were less likely 253
care were more likely 1488
care were most likely 65
care what will happen 527
care what your brother 79
care what your excuse 50
care what your family 80
care what your feelings 95
care what your opinion 234
care what your oracle 62
care what your orders 47
care what your reasons 271
care when making public 75
care when some exciting 61
care when their mothers 137
care will have access 44
care will have little 97
care will most likely 224
caring much what became 61
caring very much whether 211
cars coming from behind 82
cars from other states 51
cars from south africa 43
cars have been around 86
cars have been banned 76
cars have been bought 65
cars have been broken 82
cars have been burned 66
cars have been driven 139
cars have been fitted 136
cars have been loaded 127
cars have been parked 77
cars have been placed 102
cars have been stolen 175
cars have been tested 43
cars have disc brakes 52
cars have four wheels 178
cars have their engines 50
cars have their lights 50
cars much more cheaply 41
cars must have passed 51
cars went fast enough 83
cars were also fitted 69
cars were also parked 46
cars were coming toward 57
cars were just common 65
cars were left behind 152
cars were left standing 105
cars were more likely 98
cars were moving slowly 133
cars were much better 42
cars were much higher 132
cars were sold abroad 50
cars were sold through 58
cars were very scarce 40
cars will pass through 102
case also came before 52
case among many peoples 56
case among other nations 43
case among other peoples 58
case came back before 56
case even more clearly 137
case ever came before 174
case five years before 204
case five years earlier 358
case four years before 257
case four years earlier 513
case from coming before 50
case from south africa 114
case from your client 60
case great care should 256
case grew less simple 40
case have been almost 46
case have been already 153
case have been argued 40
case have been better 77
case have been called 89
case have been caused 57
case have been changed 262
case have been chosen 117
case have been created 57
case have been deemed 48
case have been fairly 44
case have been forced 65
case have been futile 55
case have been gained 52
case have been greatly 65
case have been guilty 40
case have been handed 61
case have been little 222
case have been marked 43
case have been placed 195
case have been proven 43
case have been raised 43
case have been solved 57
case have been something 40
case have been stated 144
case have been treated 105
case have been unable 166
case have been widely 81
case have been worked 143
case have their origin 62
case have very little 55
case having been argued 495
case having been called 123
case having been closed 60
case having been opened 40
case having been proved 52
case having been stated 107
case having come before 70
case into some lawyer 111
case into their courts 75
case into their serious 100
case into your serious 95
case like mine before 42
case many years before 174
case melt away before 43
case much more clearly 43
case much more likely 162
case much more serious 57
case much will depend 74
case must come before 244
case must have arisen 47
case must have become 53
case must have caused 44
case must have looked 55
case must have reached 56
case must have seemed 207
case must have struck 91
case must pass through 76
case once more before 165
case only such portion 106
case some other person 87
case some time before 140
case some years before 247
case some years earlier 174
case soon came before 47
case such other person 56
case such sale should 114
case their best powers 66
case there also exists 44
case there even exists 58
case there must always 154
case there were already 140
case there were always 105
case there were another 59
case there were bodies 108
case there were doubts 56
case there were eleven 54
case there were enough 142
case there were further 447
case there were marked 56
case there were neither 136
case there were obvious 45
case there were plenty 219
case there were reasons 88
case there were serious 81
case there were severe 44
case there were special 335
case there were twelve 40
case there were twenty 76
case there were various 46
case there will always 616
case there will remain 156
case there will result 120
case three feet square 44
case three years before 244
case three years earlier 328
case upon very trifling 41
case very much better 58
case very well indeed 85
case went even further 182
case went much further 82
case went well beyond 63
case were clear enough 68
case were laid before 225
case were made public 148
case were more likely 99
case were more serious 43
case were very simple 127
case what will become 111
case what will happen 112
case when there exists 219
case will also depend 74
case will come before 686
case will have become 47
case will have little 245
case will most likely 536
case will show clearly 46
case will show whether 51
case will soon become 65
case will vary greatly 67
case will very likely 156
cash crop like coffee 88
cash crop like cotton 241
cash flow during periods 41
cash flow from assets 1153
cash flow from existing 390
cash flow from future 69
cash flow from income 117
cash flow from rental 237
cash flow will become 140
cash flow will depend 48
cash flow will exceed 53
cash flow will remain 57
cash flow will result 98
cash from their checking 111
cash from your checking 230
cash from your pocket 63
cash into earning assets 45
cash into other assets 56
cash into your pocket 86
cash must pass through 65
cast among such rustic 45
cast away from before 139
cast away their bodies 66
cast away their chains 53
cast away their clothes 67
cast away their doubts 89
cast away their weapons 641
cast away these riches 69
cast away upon strange 81
cast back from actual 57
cast back into winter 136
cast back upon itself 121
cast down great stones 1389
cast down their bucket 75
cast down their colors 479
cast down their crowns 481
cast down their golden 66
cast down their weapons 362
cast down your bucket 484
cast dull care behind 109
cast four years earlier 40
cast from afar across 72
cast from high towers 46
cast from such clouds 49
cast from their thrones 169
cast into bars called 74
cast into bars weighing 92
cast into bold relief 407
cast into deep shadow 355
cast into good ground 115
cast into hell through 101
cast into hell without 50
cast into high relief 251
cast into ingots weighing 182
cast into pigs direct 45
cast into single shares 41
cast into some divine 182
cast into those remote 67
cast iron arch bridge 59
cast iron ball weighing 131
cast iron bearing plates 49
cast iron pipe fittings 188
cast iron pipe joints 50
cast john into prison 208
cast longing eyes across 82
cast longing eyes toward 636
cast mine eyes around 82
cast over their actions 81
cast their arms around 51
cast their dark shadow 356
cast their evil spells 60
cast their eyes abroad 253
cast their eyes across 256
cast their eyes around 1401
cast their eyes behind 115
cast their eyes beyond 145
cast their eyes longingly 93
cast their eyes toward 1517
cast their eyes upward 184
cast their gaze across 48
cast their gaze toward 56
cast their huge circling 85
cast their nets widely 250
cast their sins behind 59
cast their thick covering 63
cast their vote without 95
cast their wild glance 50
cast thine eyes around 65
cast upon some desert 99
cast upon their former 121
cast upon their shores 924
cast upon these shores 313
cast upon those waters 41
cast upon your shores 43
cast your eyes abroad 66
cast your eyes across 109
cast your eyes around 1074
cast your eyes toward 90
cast your eyes upward 78
cats have been around 83
cats have been killed 76
cats have been taught 47
cats have been traced 91
cats were also killed 98
cats were more likely 59
cease from their labors 737
cease some time before 85
cease till lord nelson 105
ceasing even from regret 70
cell door shut behind 101
cell from bone marrow 139
cell line from normal 82
cell mass will become 77
cell must pass through 663
cell type from another 359
cell type from dorsal 63
cell type into another 470
cell type over another 62
cell will have become 43
cell will most likely 42
cell will pass through 102
cent came from abroad 58
cent came from africa 65
cent came from broken 211
cent came from canada 63
cent came from direct 43
cent came from england 88
cent came from europe 176
cent came from france 56
cent came from middle 47
cent came from peasant 45
cent came from public 235
cent five years earlier 173
cent four years earlier 267
cent from north africa 42
cent from other states 84
cent from south africa 91
cent from these values 42
cent full load torque 72
cent gave other reasons 79
cent have been common 64
cent have been placed 55
cent have been quoted 116
cent have been reached 45
cent have gone beyond 46
cent have some degree 70
cent must pass through 55
cent three years before 41
cent three years earlier 216
cent went into effect 53
cent were blue collar 69
cent were born abroad 73
cent were born before 41
cent were from broken 74
cent were from europe 45
cent were high school 323
cent were home owners 46
cent were over twenty 74
cent were part owners 57
cent were wage earners 84
cent will pass through 1007
cheap corn from abroad 81
cheap food from abroad 313
cheap reading have changed 57
chew their food before 182
chew their food slowly 51
chew your food before 69
chew your food slowly 135
chin were clean shaven 43
chop into fine pieces 65
chop into tiny pieces 47
chum from high school 45
cite three main reasons 56
citing among other reasons 130
citing blue chip stamps 46
city areas have become 108
city fell away behind 118
city fell into german 48
city five days before 74
city five years before 120
city five years earlier 144
city flee into another 61
city four days before 119
city four years before 78
city four years earlier 117
city from many perils 48
city from many points 53
city from other cities 65
city from other places 106
city from other regions 50
city from their maiden 52
city from their native 49
city grew ever taller 42
city hall even before 41
city have been almost 59
city have been burned 48
city have been called 111
city have been changed 52
city have been cleared 50
city have been closed 86
city have been filled 40
city have been forced 77
city have been greatly 80
city have been mostly 129
city have been opened 53
city have been placed 43
city have been traced 78
city have been turned 50
city into four police 46
city into four regions 69
city into four tribes 64
city into their houses 44
city land will double 162
city like other cities 50
city many ages before 63
city many years before 275
city much like london 1590
city must have fallen 317
city must have looked 239
city must have passed 43
city must have reached 47
city must have seemed 289
city once more became 122
city once more breathed 57
city only once before 47
city said unto elisha 136
city some days before 141
city some time before 283
city some years before 414
city some years earlier 107
city there were always 128
city there were public 41
city there will always 57
city thins away through 46
city three days before 142
city three years before 280
city three years earlier 236
city upon your return 77
city well worth visiting 55
city went into mourning 986
city were heard groans 46
city were kept closed 51
city were left behind 218
city were left without 80
city were less likely 60
city were more likely 233
city will also affect 45
city will have become 51
city will most likely 119
city will soon become 55
city will take charge 53
clad arms like finely 54
clay came forth almost 46
clay have been formed 66
clay odor when breathed 84
clay over their bodies 40
clay pots were filled 44
clay silt sand gravel 90
clay soil into something 46
clay what life carves 77
clean like your sister 130
clean their feet before 111
clean their shoes before 137
clean their teeth before 125
clean your room before 329
clean your shoes before 48
clean your teeth before 64
clear also from another 47
clear away from before 167
clear away some common 45
clear away their dishes 146
clear away their doubts 129
clear away their plates 286
clear away these dishes 49
clear away these nations 54
clear away those clouds 86
clear away vast masses 92
clear blue eyes behind 55
clear blue eyes filled 56
clear blue eyes looked 510
clear blue eyes rested 62
clear blue eyes seemed 217
clear blue eyes showed 42
clear blue eyes stared 103
clear blue eyes turned 90
clear break from earlier 46
clear days have passed 48
clear days must elapse 113
clear from many places 52
clear from more recent 157
clear from other places 45
clear from other writings 60
clear from their actions 247
clear from their choice 75
clear from their findings 47
clear from their initial 46
clear from their letter 57
clear from their manner 82
clear from their reaction 61
clear from their report 249
clear from their titles 209
clear from their writings 519
clear from these charts 67
clear from these curves 238
clear from these essays 122
clear from these events 107
clear from these findings 777
clear from these graphs 201
clear from these images 75
clear from these initial 75
clear from these models 52
clear from these papers 182
clear from these points 93
clear from these quotes 115
clear from these recent 62
clear from these simple 103
clear from these tables 501
clear from these trends 46
clear from these values 130
clear from these various 210
clear from these verses 306
clear from these waters 66
clear from these writings 125
clear from those quaint 84
clear from what little 131
clear from what source 182
clear from your letter 307
clear from your system 97
clear gray eyes looked 120
clear just what changes 41
clear just what effect 64
clear just what should 59
clear nice cool squirt 55
clear north wind drives 69
clear only when viewed 54
clear some time before 41
clear there must always 93
clear upon many points 51
clear upon these points 72
clear what lies behind 242
clear what meaning should 42
clear what must happen 85
clear what these changes 62
clear what these chosen 44
clear what these values 46
clear what will become 87
clear what will emerge 51
clear what will follow 49
clear what will happen 2645
clear your fame before 108
clear your mind before 226
clear your oaths unless 132
clod like those around 95
clog upon news gathering 53
cloth band tied around 40
cloth belt tied around 44
cloth hanging down behind 72
cloth hangs down behind 51
cloth heats much sooner 57
cloth made from cotton 269
cloth made from english 89
cloth made from fibers 49
cloth over their breasts 51
cloth were tied around 46
cloth will have melted 53
club soda just before 52
club their hair behind 83
clue what will happen 58
clung even more firmly 41
clung ever more firmly 44
coal beds were formed 1008
coal came from england 58
coal came into common 42
coal coming into london 47
coal from cape breton 164
coal from other fields 47
coal from other regions 78
coal from south africa 511
coal from these fields 197
coal have been burned 47
coal have been formed 227
coal have been opened 358
coal have been placed 42
coal have been proved 179
coal have been raised 72
coal have been worked 213
coal having been proved 45
coal having been worked 98
coal mining lease unless 159
coal must pass through 43
coal seams were formed 396
coal seams were worked 47
coal will pass through 136
coat were shot through 53
coat will show through 44
coax these poor plants 44
code back into source 44
code came into effect 238
code have been tested 52
code runs much faster 61
code went into effect 971
code will look something 168
code will loop through 151
code will most likely 138
code will work without 46
code word into another 129
coil came from behind 50
coil will pass through 117
coin cost nothing beyond 43
coin from your pocket 182
coin three more pieces 45
coin toss will result 43
coking coal from abroad 57
cold blue eyes almost 40
cold blue eyes caught 50
cold blue eyes looked 126
cold blue eyes seemed 103
cold blue eyes stared 84
cold came from inside 46
cold feed steam starts 57
cold feet just before 71
cold fold over simple 57
cold gray eyes looked 50
cold gray eyes seemed 57
cold grew more bitter 59
cold grew more severe 63
cold hand will sooner 51
cold heart were little 54
cold iron like another 41
cold rain fell heavily 93
cold ride from london 52
cold when your houses 42
cold wind blew across 663
cold wind blew around 231
cold wind blew through 1080
cold wind blow through 86
cold wind came through 130
cold wind coming through 74
cold wind tore through 42
cold work tool steels 227
colt ever mare foaled 74
coma from other causes 134
comb their hair before 362
comb your hair before 567
comb your hair without 50
come along fast enough 270
come along just before 179
come along main street 41
come along more slowly 62
come along only rarely 98
come along soon enough 414
