pagan cults continued to 42
people whose influence is 160
people whose influence on 100
people whose integrity is 69
people whose intellect is 95
people whose interests do 56
people whose interests he 515
people whose interests in 102
people whose interests it 302
people whose interests or 42
people whose interests the 175
people whose interests we 95
people whose knowledge is 339
people whose knowledge of 1380
people whose liberties he 159
people whose lifestyle is 99
people whose mentality is 89
people whose motivation is 110
people whose objective is 72
people whose occupation is 237
people whose occupation or 47
people whose opposition to 61
people whose oppression is 45
people whose patriotism is 48
people whose perception of 133
people whose population is 41
people whose portraits he 119
people whose portraits we 51
people whose possession of 92
people whose precincts he 45
people whose privilege it 46
people whose proceedings we 90
people whose profession is 475
people whose profession it 542
people whose reputation is 57
people whose residence is 44
people whose responses to 88
people whose sexuality is 85
people whose standards of 296
people whose territory is 82
people whose territory the 101
people whose testimony is 47
people whose traditions of 53
people whose willingness to 57
people working themselves to 40
people working throughout the 72
people would accompany the 46
people would acquiesce in 203
people would appreciate it 153
people would appreciate the 315
people would attribute it 46
people would attribute the 118
people would attribute to 168
people would celebrate the 91
people would certainly be 618
people would congregate at 79
people would congregate in 148
people would congregate to 71
people would cooperate in 51
people would criticize me 74
people would criticize the 52
people would cultivate the 44
people would designate as 49
people would determine the 125
people would doubtless be 114
people would encounter in 42
people would encourage the 51
people would generally be 126
people would gradually be 105
people would gravitate to 73
people would henceforth be 90
people would influence the 48
people would interpret as 174
people would interpret it 150
people would interpret the 209
people would naturally be 479
people would naturally do 42
people would pronounce it 57
people would pronounce the 46
people would recognize as 992
people would recognize in 51
people would recognize it 246
people would recognize me 283
people would recognize my 46
people would recognize the 737
people would recognize us 44
people would represent the 66
people would sacrifice the 44
people would sometimes be 112
people would sometimes go 42
people would sometimes in 46
people would speculate on 86
people would subscribe to 416
people would themselves be 74
people would undermine the 46
people would undertake the 82
people would undertake to 103
people would vindicate me 89
people would volunteer to 183
people yield obedience to 115
people yield themselves to 62
people yoked themselves to 50
peril which confronts us 78
peril which dominates the 45
period after alexander the 295
period after childbirth is 60
period after completion of 815
period after discovery of 80
period after enactment of 76
period after expiration of 238
period after submission of 77
period after withdrawal of 64
period could reasonably be 50
period every appearance of 90
period falls precisely in 54
period finds expression in 42
period found expression in 292
period found themselves in 123
period lasts throughout the 57
period later suggested by 79
period might reasonably be 54
period model presented in 44
period often described as 337
period still continued to 70
period still dominated by 77
period under conditions of 393
period under discussion as 284
period under discussion at 52
period under discussion by 145
period under discussion he 75
period under discussion in 1209
period under discussion is 2375
period under discussion it 288
period under discussion of 53
period under discussion or 47
period under discussion the 1583
period under discussion to 197
period under discussion we 141
period under reference is 42
period until completion of 61
period which antedated the 57
period which antedates the 94
period which attempted to 91
period which commenced in 344
period which commenced on 126
period which commences at 54
period which commences on 73
period which comprised the 50
period which comprises the 133
period which consisted of 101
period which contained the 97
period which continued to 96
period which continues to 126
period which describes the 47
period which furnishes the 60
period which indicates the 65
period which interests us 284
period which maximizes the 49
period which prevailed in 45
period which reflected the 66
period which satisfies the 57
period which separated the 189
period which separates the 442
period which separates us 106
period which succeeded it 121
period which succeeded the 1923
period which witnessed an 88
period which witnessed the 2426
period which witnesses the 54
period while maintaining the 261
period women continued to 51
period would certainly be 110
period would determine the 43
period would frustrate the 57
period would generally be 86
period would naturally be 67
period would represent the 99
petty crime committed by 57
petty rival republics to 59
petty thefts committed by 112
phase after completion of 64
phase after extraction of 75
phase change processes in 46
phase fluid inclusions in 196
phase loads connected to 48
phase model described in 70
phase motor connected to 137
phase noise generated by 165
phase shift dependent on 83
phase shift generated by 80
phase shift necessary to 82
phase shift throughout the 149
phase shift undergone by 49
phase space available in 80
phase space available to 501
phase space densities of 75
phase space described by 71
phase space generated by 70
phase space structure is 61
phase space structure of 205
phase under conditions of 210
phase which consisted of 206
phase which continues to 44
phase which separates is 43
phase which separates the 59
phase while maintaining the 40
phase whose structure is 44
phase winding connected to 55
phone calls continued to 82
phone calls forwarded to 50
phone calls generated by 61
phone calls necessary to 171
phone calls throughout the 469
phone lines connected to 105
phone lines installed in 66
pianos which convinced the 45
piazza which surrounds the 90
piece first published in 242
piece under discussion is 44
piece which completes the 46
piece which contained the 56
piece which describes the 43
piece which furnished the 134
piece which justifies the 118
piece which ornaments it 48
piece which surrounds the 45
piece would certainly be 40
piers which supported it 46
piers which supported the 345
piety finds expression in 67
piety found expression in 168
piety might transpire in 120
piety which prevailed in 79
piled swift cathedrals in 47
piles which supported it 115
piles which supported the 175
piles which sustained the 105
pilot either unskilful or 43
pilot group consisted of 53
pilot plant consisted of 173
pilot plant operations in 56
pilot plant production of 452
pilot scale production of 84
pilot study attempted to 47
pilot study conducted at 223
pilot study conducted by 831
pilot study conducted in 1646
pilot study conducted on 111
pilot study conducted to 117
pilot study confirmed the 60
pilot study consisted of 251
pilot study described in 146
pilot study discussed in 48
pilot study evaluated the 121
pilot study indicated the 52
pilot study performed at 43
pilot study performed by 61
pilot study performed in 100
pilot study presented in 44
pilot study published in 58
pilot study sponsored by 53
pipes which conducted it 112
pipes which conducted the 61
pipes which connected the 56
place after centuries of 60
place after completion of 404
place after deposition of 151
place after expiration of 44
place after intervals of 52
place after signature of 135
place after withdrawal of 44
place could reasonably be 40
place daily throughout the 86
place either gradually or 75
place either naturally or 54
place every afternoon at 52
place every fortnight in 108
place every september in 44
place every wednesday at 83
place human happiness on 44
place large stretches of 144
place major obstacles in 116
place might sometimes be 55
place names contained in 53
place names continued to 159
place names throughout the 511
place quite naturally as 42
place quite naturally in 186
place seeking customers it 60
place still continues to 91
place strong garrisons in 111
place strong pressures on 178
place taken possession of 116
place under compulsion or 120
place under conditions as 132
place under conditions in 542
place under conditions of 12822
place under conditions so 129
place under influence of 92
place under occupation by 42
place under protection of 41
place undue pressures on 135
place until completion of 65
place until supported by 49
place value judgments on 488
place where alexander ii 55
place where alexander the 149
place where amusement is 119
place where appearance is 103
place where certainly no 97
place where character is 127
place where christians of 49
place where community is 40
place where correction is 40
place where creativity is 75
place where creditors of 133
place where democracy is 108
place where discourse is 45
place where discussion of 48
place where diversity is 82
place where everybody in 43
place where everybody is 626
place where existence is 49
place where followers of 44
place where fragments of 50
place where happiness is 169
place where knowledge is 576
place where knowledge of 122
place where machinery is 229
place where marijuana is 58
place where merchants of 101
place where parliament is 52
place where petroleum is 73
place where possession of 109
place where previously the 45
place where prisoners of 127
place where production is 60
place where protection is 68
place where reference is 97
place where residents of 68
place where sacrifice is 76
place where sexuality is 50
place where vegetation is 70
place which attracted the 61
place which betokened an 59
place which commanded the 289
place which consisted of 72
place which contained the 273
place which continued to 48
place which continues to 95
place which destroyed the 83
place which determine the 60
place which disturbed the 49
place which impresses an 82
place which indicates the 42
place which possesses the 51
place which presented the 69
place which prevented the 67
place which quickness of 82
place which reflected the 48
place which satisfies the 49
place which separated the 83
place which succeeded in 49
place which suggested so 66
place which surrounds the 107
place which witnessed the 107
place while maintaining the 167
place would certainly be 208
place would henceforth be 43
place would naturally be 140
place would surrender it 56
placing small fragments of 58
placing strong garrisons in 111
placing value judgments on 316
plaid which protected me 44
plain brick structure of 43
plain error principle is 114
plain moral obligation to 50
plain people throughout the 62
plain rises gradually to 208
plain sight throughout the 42
plain truths contained in 66
plain truths prevailed in 47
plain which separated the 122
plain which separates it 80
plain which separates the 773
plain which stretched in 42
plain which stretched to 78
plain which stretches as 51
plain which stretches on 60
plain which stretches to 250
plain which surrounds it 527
plain which surrounds the 499
plain white earthenware at 45
plain words commanded us 42
plait green scapulars to 42
plane bending vibrations in 99
plane bending vibrations of 409
plane crash somewhere in 64
plane curve generated by 288
plane either intersect or 55
plane graph satisfies the 57
plane resting throughout on 57
plane under conditions of 53
plane waves discussed in 48
plane waves generated by 52
plane waves modulated by 87
plane waves propagate in 183
plane waves propagating at 272
plane waves propagating in 1722
plane which contained the 71
plane which intersect the 46
plane which satisfies the 61
plane which separates the 345
plane which traverses the 68
plane would intersect the 98
plane would represent the 45
plank which connected the 62
plank which traversed it 43
plans allow employees to 769
plans allow employers to 91
plans allow investors to 44
plans based primarily on 95
plans focus primarily on 47
plans offer employees the 43
plans under conditions of 77
plans under discussion in 119
plans until literally the 65
plans which accompany the 144
plans which attempted to 42
plans which determine the 68
plans which represent the 47
plans would eliminate the 52
plant after completion of 48
plant began operations at 74
plant began operations in 636
plant began production in 343
plant began production of 98
plant ceased operations in 82
plant cells resistant to 103
plant cells subjected to 92
plant cells surrounding the 43
plant cover throughout the 92
plant foods available in 180
plant foods available to 268
plant foods collected by 54
plant foods contained in 117
plant found throughout the 87
plant growing naturally in 47
plant grown throughout the 61
plant grows naturally in 203
plant grows throughout the 130
plant growth regulator in 227
plant growth regulator is 73
plant growth regulator on 79
plant growth regulator to 79
plant growth responses to 532
plant growth throughout the 535
plant level economies of 108
plant roots penetrate or 55
plant roots penetrate the 115
plant scale production of 71
plant sways restfully in 73
plant takes advantage of 114
plant under conditions of 467
plant under irrigation in 53
plant which consisted of 69
plant which continues to 73
plant which furnished the 87
plant which furnishes the 269
plant which influence the 69
plant which possesses the 43
plant which resembles the 79
plant would certainly be 55
plate glass factories in 42
plate glass separated by 79
plate method described by 49
plate method described in 44
plate solar collector is 174
plate solar collector of 47
plate under conditions of 93
plate which contained the 101
plate which separates it 43
plate which separates the 259
plate which supported the 63
plate which surrounds the 122
playing field throughout the 157
playing tenor saxophone in 117
plays first performed in 193
plays first published in 215
plays under discussion in 118
plays which attempted to 46
plays which continued to 49
plays which dramatize the 130
plays which portrayed the 94
plays which reflected the 107
plays which represent the 310
please grant commission to 62
plume gives swiftness to 93
plush chair overlooking the 366
poetic stream completed the 98
poetic works published in 48
poetry after auschwitz is 1160
poetry books published in 70
poetry breathing throughout the 61
poetry finds expression in 50
poetry first published in 79
poetry found expression in 67
poetry gives expression to 117
poetry readings sponsored by 65
poetry readings throughout the 122
poetry still continues to 40
poetry which attempted to 42
poetry which continued to 46
poetry which continues to 51
poetry which describes the 67
poetry which dominated the 48
poetry which expressed the 63
poetry which expresses the 167
poetry which prevailed in 65
poetry which professes to 78
poetry which reflected the 63
point after completion of 104
point after considering the 68
point after refraction by 58
point after touchdown is 43
point blank opposition to 145
point could certainly be 44
point every specialist is 43
point finds expression in 57
point found themselves in 44
point fully discussed in 123
point hotly contested by 40
point makes reference to 47
point method described in 141
point moves uniformly in 112
point never neglected by 98
point often discussed in 44
point often forgotten by 116
point often forgotten in 99
point often forgotten is 106
point often neglected by 71
point often neglected in 120
point often neglected is 49
point scale described in 159
point scale developed by 349
point seems generally to 44
point seems important to 43
point under conditions of 186
point under discussion as 70
point under discussion at 93
point under discussion by 44
point under discussion in 290
point under discussion is 1099
point under discussion or 77
point under discussion the 71
point under discussion to 45
point where absorption is 43
point where awareness of 46
point where combustion is 98
point where connection is 60
point where criticism of 52
point where deflection is 161
point where discussion is 53
point where discussion of 60
point where economies of 110
point where everybody in 61
point where everybody is 80
point where knowledge is 163
point where knowledge no 146
point where knowledge of 110
point where linguistics is 43
point where medicines no 80
point where navigation is 56
point where opposition is 117
point where perception is 49
point where presently the 43
point where production is 188
point where production of 92
point where protection of 68
point where reference to 48
point where saturation is 71
point where separation is 81
point where separation of 68
point where sometimes the 49
point where stability is 48
point where submission to 48
point where veneration is 41
point where virtually no 100
point where virtually the 53
point which aristotle is 63
point which attracted my 67
point which attracted the 49
point which commanded the 490
point which completes the 88
point which concerned the 149
point which connected the 46
point which continues to 72
point which describes it 41
point which describes the 205
point which dominated the 42
point which dominates the 89
point which expresses the 46
point which generates the 71
point which impressed me 173
point which impresses me 44
point which indicates the 990
point which interests me 178
point which interests the 86
point which interests us 564
point which justified the 52
point which justifies the 75
point which maximizes the 166
point which minimizes the 216
point which overlooks the 135
point which permitted the 58
point which presented the 49
point which prevented the 60
point which satisfies the 464
point which separated the 72
point which separated us 180
point which separates the 1281
point which sheltered the 41
point which underlies the 82
point while maintaining the 61
point whose deflection is 249
point whose projection is 246
point would certainly be 170
point would determine the 85
point would naturally be 98
point would represent the 202
point would terminate by 65
point would undermine the 55
polar auxin transport by 159
polar auxin transport in 236
polar auxin transport is 124
polar front separates the 45
polar water molecules in 120
polar water molecules is 80
polar water molecules to 104
polar world dominated by 47
poles which represent the 48
poles which supported it 124
poles which supported the 496
polling booths throughout the 123
polls taken throughout the 297
popes found themselves in 66
porch which overlooks the 67
porch which sheltered the 51
pores which penetrate it 43
pores which penetrate the 54
pores which perforate the 60
ports which furnished the 44
posed fresh challenges to 56
posed grave challenges to 52
posed major challenges to 273
posed major obstacles to 175
posed sharp challenges to 40
poses major challenges in 58
poses major challenges to 295
poses major obstacles to 95
posts which commanded the 176
posts which protected the 76
posts which supported it 130
posts which supported the 1121
pouch which contained the 121
pound fresh mushrooms or 63
power after centuries of 104
power after overthrowing the 84
power alone prevented the 64
power based primarily on 94
power bases available to 87
power began gradually to 117
power cable connected to 44
power comes naturally to 44
power could guarantee the 46
power could influence the 69
power could intervene in 40
power could sometimes be 57
power could undermine the 53
power either expressly or 54
power either generally or 50
power either political or 42
power finds expression in 258
power found expression in 236
power found themselves in 69
power input necessary to 100
power laser irradiation on 100
power level expressed in 85
power level generated by 140
power level necessary to 167
power lines connected to 96
power lines throughout the 207
power meter connected to 91
power might reasonably be 76
power might sometimes be 50
power never delegated to 47
power never possessed by 67
power often exercised by 63
power often exercised in 121
power ought certainly to 48
power plant accidents at 54
power plant accidents in 42
power plant connected to 50
power plant consisted of 266
power plant continued to 107
power plant described in 277
power plant discussed in 44
power plant equipment in 85
power plant equipment is 109
power plant equipment to 75
power plant installed in 244
power plant operations in 54
power plant operations on 54
power plant operators in 281
power plant operators to 125
power plant somewhere in 97
power really possessed of 52
power rests primarily in 43
power rests primarily on 93
power reveal themselves in 51
power seems necessary to 63
power spread throughout the 163
power still available to 83
power still continued to 139
power still continues to 69
power still exercised by 177
power still possessed by 194
power still prevailed in 80
power takes advantage of 90
power takes possession of 258
power tells throughout the 56
power tools available to 48
power under alexander the 40
power under conditions of 710
power under frederick the 52
power until overthrown by 94
power where necessary to 87
power which accompany the 40
power which amplified the 51
power which attempted to 148
power which attracted the 50
power which attracted to 41
power which authorized the 42
power which authorizes the 65
power which challenged the 45
power which commanded the 162
power which compelled the 46
power which consisted in 49
power which continued to 135
power which continues in 42
power which continues to 240
power which delighted to 41
power which destroyed the 126
power which determine the 118
power which developed in 64
power which discovers in 65
power which dominated the 204
power which dominates the 258
power which exercises the 117
power which expresses the 44
power which furnishes the 71
power which generated the 50
power which generates the 102
power which impressed the 50
power which justifies the 63
power which maintains it 46
power which maintains the 256
power which oppresses the 62
power which organized the 48
power which overcomes the 172
power which overrides the 59
power which ownership of 54
power which perceives the 63
power which permitted the 76
power which persisted in 75
power which pertained to 51
power which possessed it 69
power which possessed the 189
power which possesses the 139
power which possession of 152
power which preserved the 60
power which preserves the 123
power which prevailed at 47
power which prevailed in 465
power which prevented the 177
power which professed the 61
power which professed to 60
power which protected it 61
power which protected the 141
power which regulated the 46
power which regulates it 43
power which regulates the 330
power which satisfies the 88
power which separates the 71
power which succeeded in 99
power which succeeded it 98
power which supported it 52
power which supported the 120
power which surrounds it 108
power which surrounds the 52
power which sustained it 83
power which sustained the 101
power which transfers the 49
power which underlies the 195
power while maintaining the 210
power whose existence he 50
power whose existence is 89
power whose influence in 59
power whose influence is 154
power whose interests in 55
power within ourselves to 263
power within themselves of 56
power within themselves to 617
power would certainly be 243
power would determine the 110
power would disregard the 58
power would doubtless be 89
power would eliminate the 62
power would encourage the 58
power would gradually be 47
power would guarantee the 52
power would henceforth be 125
power would instantly be 79
power would intervene in 40
power would intervene to 47
power would naturally be 239
power would represent the 40
power would undermine the 138
praying claws sharpened to 48
press about conditions in 42
press cases emphasize the 59
press corps descended on 45
press spread throughout the 43
press where offensive to 57
press which contained the 81
press which continued to 41
press which oppresses the 65
press which published the 54
press which supported the 160
press would henceforth be 41
price after completion of 44
price ceases altogether to 127
price change necessary to 45
price change predicted by 45
price index continued to 482
price index continues to 139
price index described in 45
price index developed by 80
price index expressed in 94
price index presented in 110
price index published by 383
price index published in 77
price index throughout the 47
price level continued to 460
price level continues to 438
price level expressed in 352
price level generated by 53
price level influence the 57
price level movements in 69
price level necessary to 209
price level reflected in 127
price level stability as 255
price level stability at 83
price level stability in 104
price level stability is 193
price level stability or 45
price level throughout the 280
price lists furnished by 48
price lists published by 181
price lists published in 45
price lists submitted by 48
price model developed in 116
price ranges throughout the 99
