packed towers have been 101
person should soon take 77
person should speak only 42
person should stay away 50
person should take care 775
person should take hold 40
person should take into 78
person should take more 112
person should take only 40
person should take over 117
person should take part 102
person should take some 45
person should take time 50
person should take upon 134
person should work hard 187
person should work more 185
person singular verb ending 204
person singular verb form 790
person spends less time 42
person spends more time 334
person spends much time 102
person spends some time 62
person standing over there 45
person striking from afar 53
person suffer much from 64
person through whom other 58
person through whom such 209
person turned away from 89
person twenty feet away 40
person varies from time 58
person visiting your site 73
person visits your site 41
person walked away from 48
person without ever having 61
person without having been 70
person without taking into 73
person writes down what 70
petrel should have been 78
petrol engines have been 129
petrol engines were used 84
phased arrays have been 54
phases differ from those 48
phases should have been 61
photon energy have been 41
photon energy range from 947
phrase appears only once 68
phrase occurs only here 142
phrase occurs only once 108
phrase should have been 470
phrase spoken three years 64
picked scouts were kept 47
pickup pulled away from 86
picnic tables have been 128
pieces before their eyes 1364
pieces before their very 98
pieces before your eyes 327
pieces differ from those 46
pieces handed down from 56
pieces opened their fire 50
pieces should have been 343
pieces should look like 58
pieces twelve feet thick 41
pierce through your soul 95
piercing bright blue eyes 122
piercing screams came from 100
piercing screams coming from 163
piercing screams were heard 120
piercing shriek came from 249
pillar twenty feet high 40
pillow behind your back 210
pillow should have been 141
pilots should have been 110
pioneer leaders were from 47
piously handed down from 59
pistol barrel come down 60
pistol should have been 77
piston engines have been 104
piston starts from rest 41
pitching morgan into some 57
placed across from side 62
placed another lock upon 43
placed around their heads 51
placed around their neck 91
placed around your neck 154
placed before mine eyes 50
placed before other good 51
placed before their army 60
placed before their eyes 1634
placed before those very 91
placed before your eyes 448
placed behind your neck 58
placed beyond their care 45
placed beyond their reach 807
placed beyond your reach 82
placed convex side down 229
placed farther away from 748
placed farther back from 102
placed further away from 627
placed further back from 81
placed itself once more 42
placed safely away from 41
placed should have been 46
placed sticky side down 140
placed twenty feet from 123
placed upside down over 464
placed upside down upon 117
places around your home 149
places before coming back 45
places before their eyes 256
places before their work 41
places before your eyes 58
places differ from those 44
places driven from their 52
places farther away from 253
places further away from 212
places hidden from view 117
places limits upon what 50
places meetings were held 119
places remote from great 579
places remote from their 673
places remote from these 42
places remote from those 103
places remote from town 123
places should have been 364
places should have made 68
places twelve feet deep 76
places twelve feet high 49
places twelve feet thick 53
places twenty feet deep 158
places twenty feet high 299
places twenty feet thick 42
places without ever having 95
places without ever leaving 76
places without giving much 99
places without having been 62
plague should come upon 99
plague should have been 79
plains should have been 70
plaits around their heads 51
planes should have been 130
planet farther away from 112
planet further away from 46
planet should have been 242
planning agency must have 124
planning agency will have 57
planning became even more 59
planning became much more 48
planning boards have been 370
planning bodies have been 240
planning grants have been 42
planning groups have been 161
planning issues have been 121
planning meetings have been 49
planning meetings were held 838
planning methods have been 609
planning models have been 956
planning policy have been 99
planning powers have been 138
planning regions have been 60
planning should also take 278
planning should come from 84
planning should have been 675
planning should take into 2024
planning should take these 89
planning staffs have been 55
planning stages have been 92
planning system have been 342
planning system must have 60
planning system must take 40
planning system will have 154
planning without taking into 41
planting should have been 106
plants absorb food from 44
plants absorb their food 139
plants always grow from 56
plants always make their 87
plants answer their uses 76
plants around your home 85
plants attain their full 60
plants called algae grow 58
plants depend upon their 51
plants derive their food 105
plants derive their life 41
plants derive their name 46
plants differ from other 80
plants differ from their 85
plants differ from those 361
plants differ very much 180
plants flower only once 87
plants flower only when 230
plants obtain food from 46
plants obtain their food 619
plants raised from seed 2938
plants raised from self 103
plants raised from such 139
plants raised from these 362
plants secure their food 43
plants should come from 40
plants should have been 625
plants should have some 58
plants should have their 164
plants suffer from lack 128
plants suffer less from 69
plants suffer more from 87
plants suffer most from 70
plants suffer much more 40
plants through their root 98
plants turned into coal 57
plants without their male 53
plasma levels have been 1153
plasma levels range from 121
plasma levels ranging from 126
plasma levels were also 65
plasma levels will fall 45
plasma lipids have been 92
plasma values have been 43
plasma volume have been 144
plates differ from those 93
plates should have been 184
played around their feet 46
played before their eyes 301
played hookey from work 41
played tennis very well 53
played through once more 50
played truant only once 113
player should have been 85
player should know what 54
player should make sure 78
player should play from 69
player should take care 107
pleaded guilty last month 56
pleaded guilty last week 74
pleadings differ from those 48
pleadings should have been 61
pledge should have been 115
plight became even more 130
plodding through deep sand 40
plodding through deep snow 79
plotting behind your back 119
plowed through deep snow 47
plowed through shed tears 42
plunged bodily down like 47
plunged deeper into debt 205
plunged deeper into their 41
plunged deeply into debt 232
plunged europe back into 49
plunged further into debt 50
plunged headlong down hill 281
plunged headlong down into 183
plunged headlong into love 58
plunged headlong into their 79
plunged headlong into what 80
plunged headlong into work 61
plunged heavily into debt 169
poaching liquid over high 51
pocket before leaving home 207
pocket should have been 233
pocket something over three 67
pointing always away from 47
pointing toward your body 65
pointing toward your feet 105
pointing toward your left 42
pointing upward from among 86
points agreed upon were 119
points already laid down 50
points became much more 43
points become clear from 102
points become even more 92
points clearly away from 82
points differ from those 137
points emerge from such 117
points emerge from their 68
points emerge from these 2511
points emerge from what 46
points emerging from these 115
points farther away from 274
points follow from these 90
points further away from 558
points higher among those 53
points raised have been 142
points raised here have 57
points raised here will 91
points remote from their 91
points should fall along 207
points should have been 769
points should have some 86
points toward true north 170
points turned away from 42
pointy elbows like mine 45
poison burned like fire 103
poison glands have been 86
poison poured into your 49
poison should have been 146
poison through some other 53
police agents have been 60
police agents were sent 60
police became even more 79
police chiefs have been 172
police closed their eyes 99
police forces came into 56
police forces from other 119
police forces have also 173
police forces have been 2224
police forces have made 63
police forces have their 62
police forces were able 61
police forces were also 130
police forces were sent 58
police forces were used 64
police forces will have 84
police guards have been 41
police methods have been 67
police opened fire during 41
police opened fire from 42
police opened fire into 49
police opened fire upon 91
police opened fire when 60
police patrol cars were 161
police powers have been 455
police powers over their 85
police record dating back 123
police should also have 44
police should come here 45
police should come into 62
police should have been 947
police should have done 181
police should have made 53
police should have more 168
police should have some 45
police should have used 61
police should take care 46
police should take such 40
police sirens were heard 66
police station came into 51
police station have been 90
police station must have 394
police station next door 206
police station once more 45
police station some time 122
police station there were 109
police station three days 41
police station will have 58
police without ever having 48
policy actions have been 247
policy actions have their 72
policy actions over time 61
policy actions will have 110
policy actors have been 72
policy advice coming from 49
policy already laid down 480
policy became clear when 82
policy became even more 1192
policy became ever more 346
policy became more open 44
policy became much more 792
policy became once more 96
policy changed once more 40
policy changed over time 159
policy changes from time 129
policy changes have also 115
policy changes have been 2920
policy changes have made 86
policy changes made during 55
policy changes over time 344
policy changes were also 108
policy changes were made 659
policy changes were more 46
policy changes were taking 42
policy changes will have 479
policy covering loss from 76
policy covering only half 41
policy covers loss from 44
policy covers only loss 41
policy covers only those 84
policy debate away from 189
policy debate have been 65
policy debate over what 109
policy differ from those 125
policy elites have been 100
policy errors have been 46
policy errors were made 43
policy fields have been 79
policy further away from 53
policy handed down from 251
policy issued nine years 86
policy issues have also 90
policy issues have been 2149
policy issues have come 45
policy issues over time 51
policy issues ranging from 633
policy issues were also 206
policy issues were more 145
policy issues will also 95
policy issues will have 88
policy limits have been 135
policy limits when there 69
policy makers also have 119
policy makers also need 78
policy makers away from 125
policy makers base their 65
policy makers face when 52
policy makers from other 73
policy makers from taking 40
policy makers from their 67
policy makers have also 282
policy makers have been 2516
policy makers have come 297
policy makers have done 89
policy makers have gone 43
policy makers have made 254
policy makers have more 65
policy makers have only 177
policy makers have paid 84
policy makers have seen 88
policy makers have some 62
policy makers have used 164
policy makers know what 58
policy makers learn from 84
policy makers must also 193
policy makers must face 91
policy makers must find 57
policy makers must give 46
policy makers must have 224
policy makers must know 66
policy makers must learn 69
policy makers must look 57
policy makers must make 232
policy makers must rely 42
policy makers must seek 52
policy makers must take 328
policy makers must work 84
policy makers over time 49
policy makers take into 120
policy makers were able 240
policy makers were also 251
policy makers were eager 44
policy makers were less 51
policy makers were more 429
policy makers were ready 45
policy makers were trying 78
policy makers were very 77
policy makers were well 239
policy makers will also 100
policy makers will face 86
policy makers will find 233
policy makers will have 995
policy makers will know 41
policy makers will make 53
policy makers will need 459
policy makers will take 93
policy makers will want 101
policy merely from what 40
policy models have been 156
policy options have been 1089
policy options range from 66
policy options ranging from 63
policy options were open 41
policy options will have 64
policy papers have been 80
policy planning have been 45
policy proved even more 47
policy reform have been 200
policy reform will have 66
policy shifts away from 137
policy shifts have been 160
policy shifts over time 76
policy should also have 145
policy should also make 71
policy should also seek 42
policy should also take 157
policy should come from 108
policy should come into 51
policy should form part 53
policy should have been 3631
policy should have come 44
policy should have made 72
policy should have some 77
policy should have three 82
policy should look like 446
policy should make clear 176
policy should rest upon 42
policy should take care 135
policy should take into 981
policy should take these 63
policy therein laid down 149
policy through other means 44
policy through rule making 45
policy toward cuba during 104
policy toward cuba from 65
policy toward cuba will 45
policy toward health care 190
policy toward iran during 75
policy toward korea during 127
policy toward korea from 69
policy toward north korea 4559
policy toward south korea 895
policy toward these areas 71
policy turned away from 132
policy varied from time 129
policy varies over time 51
policy veered away from 60
policy without taking into 290
policy worked very well 175
polite letter from lord 88
pollen diagram from lake 188
pollen diagram from loch 79
pollen grains during their 193
pollen grains from living 127
pollen grains from other 107
pollen grains have been 1288
pollen grains have three 98
pollen grains were also 160
pollen grains were made 52
pollen record from lake 201
ponder deeply over these 41
ponies tossed their heads 52
pooled around their feet 44
pooled income fund must 363
pooled income fund will 183
poorer groups have been 40
poorer mental health among 65
poorer nations have been 61
poorly graded fine sand 104
poorly sorted fine sand 104
porous medium have been 84
portal system have been 65
portion should have been 220
postal orders were made 59
postal system have been 48
posted prices have been 51
potato plants have been 106
potato tubers have been 84
potato without asking leave 93
potent liquor made from 70
potted plants have been 175
potted plants were kept 48
potted plants were used 98
pounds beyond what cash 81
pounds should have been 174
pounds sterling have been 457
pounds sterling were made 48
pounds sterling were paid 184
pounds sterling were sent 140
pounds weight have been 200
pounds without even trying 113
poured another shot into 84
poured cannon fire into 50
poured coffee beans into 63
poured coffee into cups 72
poured coffee into mugs 76
poured coffee into their 103
poured coffee into three 95
poured itself down into 69
poured itself down upon 50
poured itself forth once 59
poured itself forth upon 91
poured melted gold down 237
poured melted gold into 50
poured molten gold down 554
poured molten gold into 228
poured myself more wine 52
poured myself some more 560
poured myself some wine 98
poured untold wealth into 56
powder coatings have been 88
powder should have been 65
powder should take fire 69
powers became even more 65
powers beyond their will 63
powers called into play 106
powers derive from their 40
powers differ from those 205
powers expand very early 40
powers should come from 57
powers should come into 104
powers should give their 40
powers should have been 907
powers should have made 87
powers should have nothing 42
praise indeed coming from 141
praise indeed from such 123
praise justly fell upon 41
praise should come from 64
praise should have been 187
prayer groups have been 65
prayer houses have been 44
prayer meetings have been 337
prayer meetings were also 80
prayer meetings were held 3861
prayer meetings were well 176
prayer shawls over their 174
prayer should come from 54
prayer should have been 300
prayer should have made 43
prayer thyself hast trod 446
prayer vigils were held 56
preaching christ only when 48
preaching should have been 115
prefer always reading what 82
prefer something more like 120
prefer spending their time 98
pressing firmly down upon 41
pressing orders were sent 113
pressing toward what most 41
pressing useful ideas upon 82
pressing weight upon their 123
pretty clearly laid down 52
pretty clearly what sort 80
pretty common among some 129
pretty common these days 101
pretty effect when seen 127
pretty french girl whom 42
pretty frowns away like 51
pretty italian lady said 63
pretty little baby girl 145
pretty little bare feet 94
pretty little beds were 53
pretty little dining room 56
pretty little girl came 280
pretty little girl from 386
pretty little girl just 43
pretty little girl like 253
pretty little girl when 120
pretty little girl whom 219
pretty little heads over 43
pretty little lady like 67
pretty little nose into 40
pretty little note asking 40
pretty little note from 49
pretty little soft hand 48
pretty obvious from what 60
pretty plaything once more 42
pretty scarce these days 85
pretty stable over time 56
pretty surely speak poor 46
pretty wretch left crying 181
priced beyond their means 83
priced beyond their reach 81
prices adjust over time 48
prices agreed upon were 102
prices became even more 49
prices became much more 103
prices became very high 43
prices become very high 50
prices behave over time 47
prices beyond their reach 45
prices changed over time 47
prices depend very much 52
prices deviate from their 116
prices deviating from their 110
prices differ from their 67
prices differ from those 147
prices evolve over time 45
prices remain very high 47
prices should come down 436
prices should have been 848
prices should have gone 58
prices should rise more 102
prices should take into 72
prices through some form 40
prices varied from time 64
prices without losing their 47
prices without taking into 114
prided itself upon having 91
prided myself upon having 45
prides itself upon having 168
priest ananias came down 171
priest called john ball 54
priest chosen from among 245
priest should ever live 57
priest should have been 335
priest turned away from 150
prince seldom gave more 68
prince should come into 76
prince should come over 118
prince should ever come 46
prince should ever have 76
prince should have been 348
prince should have gone 125
prince should look upon 43
prince should make such 53
prince should make upon 85
prince should take care 236
prince should take upon 51
prince turned away from 45
printing errors have been 306
printing houses have been 40
printing methods have been 206
printing papers have been 55
printing plants have been 69
printing plates have been 123
printing plates made from 146
printing plates were made 172
printing should have been 172
prints before term ends 295
prints should have been 180
prison awaiting their fate 51
prison awaiting their trial 157
prison guards have been 84
prison guards must rely 45
prison guards were also 48
prison reform have been 47
prison should have been 111
prison should have such 45
prison stands half open 367
prison system have been 134
prison without bail till 58
prison without ever having 77
prison without having been 130
prison without iron bars 79
prizes before their eyes 94
prizes should have been 48
probed deeply into their 53
probed deeply into these 45
profit accruing from such 192
profit accruing from their 117
profit arises only from 59
profit before taking into 46
profit beyond your most 327
profit greatly from having 51
profit greatly from reading 197
profit greatly from such 264
profit greatly from their 306
profit greatly from these 99
profit levels have been 140
profit little from their 135
profit margin fell from 45
profit margin must have 40
profit margin over time 50
profit margin will have 65
profit margin will vary 44
profit motive have been 94
profit motive making such 42
profit motive will have 85
profit should come from 65
profit should fall from 91
profit should have been 633
profit without taking into 107
prompt answer came back 40
prompt answer came from 40
prompt relief from pain 157
prompt should look like 119
proofs before their eyes 108
proofs differ from those 49
proofs should have been 146
propel itself away from 46
proper changes were made 56
proper choice among these 47
proper choice from among 43
proper course from youth 42
proper degree from those 240
proper dwelling have been 77
proper effort were made 53
proper judges when their 89
proper limits have been 52
proper meetings been held 46
proper mental health care 179
proper methods have been 118
proper methods were used 85
proper motions have been 494
proper notice having been 116
proper object upon whom 127
proper papers have been 63
proper person from whom 87
proper person upon whom 110
proper proofs have been 48
proper regard were paid 55
proper should have been 66
proper stamps have been 40
proper station among their 45
proper values have been 100
proton starts from rest 43
proved beyond their means 62
proved itself even more 285
proved itself much more 341
proved itself once more 211
proved itself over many 58
proved itself over time 64
proved itself well able 75
proved should have been 44
proved through many years 61
proven itself over many 42
proven itself over time 209
prowling around down there 41
prowling through their camp 67
public access have been 67
public actions have been 69
public agency must have 148
public agency must make 56
public agency must take 92
public agency uses when 45
public agency will have 64
public appeals were made 115
public assets have been 104
public attack made upon 95
public became even more 279
public became ever more 120
public became much more 137
public before their eyes 134
public bodies have been 436
public bodies were also 45
public building must have 55
public burden upon rome 119
public career have been 115
public career must have 59
public career must look 51
public charge even till 71
public choice fell upon 51
public choice have been 58
public choice theory also 44
public choice theory have 128
public choice theory will 52
public clocks were heard 55
public coercion have been 234
public credit have been 109
public credit must have 77
public credit upon such 45
public credit were such 40
public crimes seem like 84
public dances were held 123
public debate away from 148
public debate have been 80
public debate over health 139
public debate over such 74
public debate over their 140
public debate over these 212
public debate over what 574
public dinner some years 57
public domain data sets 151
public domain during their 44
public domain have been 630
public domain were made 46
public domain were sold 48
public domain will have 56
public duties have been 159
public entity when such 50
public esteem were soon 150
public events have been 110
public events very much 49
public events were held 88
public expect from such 47
public figure must show 101
public figure will have 54
public forums have been 109
public forums were held 141
public grants have been 42
public honors have been 77
public honors were paid 84
public houses have been 129
public houses kept open 40
public houses were also 48
public houses were full 93
public houses were kept 54
public houses were open 130
public houses were shut 52
public income from these 66
public indeed have been 47
public injury have been 68
public issues have been 160
public issues over their 73
public issues ranging from 42
public leaders have been 70
public meetings during their 115
public meetings ever held 135
public meetings from time 119
public meetings have been 1096
public meetings held during 148
public meetings held there 97
public meetings were also 188
public meetings were held 21959
public meetings were more 46
public meetings were over 111
public meetings were used 41
public meetings were well 129
public mental health care 1142
public moneys coming into 44
public moneys from their 46
public moneys have been 311
public moneys were kept 71
public moneys were safe 105
public monies have been 272
public monies were used 41
public morals have been 147
public nature have been 93
public notice from time 62
public notice having been 220
public offering have been 48
public office during their 89
public office from time 44
public office have been 384
public office have done 44
public office must have 93
public office must take 56
public office only once 159
public office only those 42
public office were also 55
public office were made 60
public office will have 82
public office will make 40
public opinion acting upon 77
public opinion along these 79
public opinion among boys 44
public opinion among their 230
public opinion among these 52
public opinion among those 96
public opinion away from 1631
public opinion back home 654
public opinion bears upon 49
public opinion been more 96
public opinion came from 114
public opinion came into 103
public opinion come from 40
public opinion data from 426
public opinion data have 56
public opinion data show 117
public opinion data were 86
public opinion during these 109
public opinion during those 47
public opinion even among 138
public opinion even more 746
public opinion even when 170
public opinion free from 41
public opinion from other 40
public opinion from such 40
public opinion from their 128
public opinion from these 51
public opinion from those 84
public opinion from time 71
public opinion from what 52
public opinion gave rise 44
public opinion grew more 258
public opinion have also 128
public opinion have been 1553
public opinion have come 73
public opinion have made 113
public opinion having been 174
public opinion here ever 61
public opinion here will 216
public opinion into line 96
public opinion into play 67
public opinion into some 78
public opinion into taking 54
public opinion into their 73
public opinion made such 143
public opinion much more 690
public opinion must also 116
public opinion must come 46
public opinion must give 40
public opinion must have 509
public opinion must take 96
public opinion once more 346
public opinion once reach 101
public opinion only when 198
public opinion over here 132
public opinion over time 401
public opinion poll among 114
public opinion poll data 860
public opinion poll done 42
public opinion poll during 40
public opinion poll ever 59
public opinion poll from 82
public opinion poll held 96
public opinion poll made 64
public opinion poll were 87
public opinion poll will 104
public opinion puts upon 64
public opinion swings back 40
public opinion swings down 71
public opinion swung away 52
public opinion swung back 80
public opinion swung from 54
public opinion tell upon 66
public opinion there must 72
public opinion there were 67
public opinion there will 43
public opinion these days 55
public opinion upon some 41
public opinion upon such 131
public opinion upon their 94
public opinion upon these 102
public opinion upon those 46
public opinion very much 390
public opinion very soon 46
public opinion were also 148
public opinion were less 45
public opinion were made 104
public opinion were more 252
public opinion were most 149
public opinion were only 45
public opinion were ready 60
public opinion were such 49
public opinion were those 43
public opinion were very 97
public opinion were wrong 55
public opinion when making 122
public opinion when once 45
public opinion when their 45
public opinion when there 57
public opinion will also 104
public opinion will back 72
public opinion will come 123
public opinion will ever 104
public opinion will find 116
public opinion will form 60
public opinion will give 123
public opinion will grow 52
public opinion will have 831
public opinion will help 94
public opinion will hold 73
public opinion will keep 76
public opinion will know 42
public opinion will make 327
public opinion will move 51
public opinion will need 49
public opinion will only 72
public opinion will play 95
public opinion will react 107
public opinion will soon 257
public opinion will take 194
public opinion will tend 100
public opinion will turn 162
public opinion will veer 107
public opinion will very 49
public opinion will work 44
public opinion wins wars 87
public outcry over such 42
