paces away from where 274
passing over their lines 102
passing over these hills 60
passing over those parts 61
passing over those which 140
passing over warm water 51
passing over what might 58
passing steam over heated 474
passing steam over white 76
passing their early lives 45
passing their very doors 49
passing upon such cases 61
passing years have added 53
passing years have given 79
passing years have shown 77
pasta made from durum 146
pasta made from white 135
pasta made from whole 127
paste free from lumps 193
paste made from dried 98
paste made from equal 56
paste made from flour 445
paste made from fresh 105
paste made from water 156
paste some more court 43
pause till next morning 44
paved road along which 51
paved road over which 51
paved yard into which 65
payee during such period 92
pealed from their proud 42
pearls have been found 541
pearls have been strung 43
pearls have been taken 51
pearls must dive below 1523
peeking into other people 65
peeping forth even beneath 73
peeping forth from beneath 52
peeping forth from under 165
peeping forth many times 53
peeping from their holes 72
peeping into miss amelia 72
peeping into other people 175
peeping into their books 73
peering down from above 440
peering down their noses 40
peering forth from under 43
peering from their stone 46
peering into other people 148
peering into their depths 43
peering into their faces 360
peering over dark roofs 66
peers among their peers 47
peers from other ethnic 106
peers from other parts 86
peers have been found 173
peers have been shown 91
peers were kept waiting 131
penal code took place 45
penal laws have never 45
penal laws were first 89
penal laws were never 46
penal laws were still 254
pence from anne while 54
penning those laws which 125
penny loaf must serve 54
penny loaf will serve 53
people aged over fifty 42
people aged over sixty 133
people along their route 124
people along these lines 302
people along those lines 76
people also care about 66
people also have lower 45
people also have needs 101
people also have strong 67
people also knew about 81
people also know about 45
people also learn about 44
people also talk about 157
people also took place 47
people among their ranks 52
people among these lower 44
people among whom every 149
people among whom jesus 416
people among whom social 43
people among whom woman 41
people among whom women 70
people away from books 66
people away from crime 198
people away from danger 67
people away from drugs 164
people away from egypt 56
people away from every 41
people away from false 47
people away from farming 219
people away from farms 93
people away from islam 145
people away from jesus 160
people away from knowing 42
people away from local 56
people away from others 54
people away from rural 209
people away from seeking 53
people away from social 107
people away from teaching 54
people away from thinking 81
people away from urban 68
people away from where 110
people away into exile 43
people back from exile 107
people back home about 164
people back home could 214
people back home might 64
people back home would 554
people back into egypt 49
people back their lives 52
people back their money 150
people bare their souls 63
people base their hopes 79
people base their lives 179
people base their plans 90
people base their views 41
people bearing such names 48
people bearing these names 47
people been kept under 70
people been saying about 41
people bend their backs 44
people bent their knees 44
people best worth knowing 145
people bite their nails 110
people blew their noses 60
people blow their noses 82
people born just after 44
people bread from heaven 62
people break down under 85
people break their necks 111
people burn their fingers 47
people burn their loose 42
people buying their first 121
people call home girls 69
people call other people 71
people call these women 49
people call very strong 57
people call your people 97
people came back after 53
people came back again 118
people came down again 56
people came from china 84
people came from egypt 100
people came from every 572
people came from homes 53
people came from italy 61
people came from james 171
people came from miles 1689
people came from nearby 171
people came from paris 62
people came from rural 84
people came from russia 85
people came from spain 115
people came from within 54
people came home drunk 45
people came into close 54
people came into focus 50
people came into italy 43
people came into power 199
people came into sight 179
people came many miles 156
people came tearing after 74
people came very close 101
people care less about 300
people care more about 959
people care most about 504
people care much about 200
people care nothing about 202
people care only about 847
people care what others 43
people cast their votes 826
people chop down trees 49
people clap their hands 497
people clap your hands 94
people clean their homes 47
people come back after 82
people come back again 145
people come from every 291
people come from homes 190
people come from miles 587
people come from rural 75
people come from under 165
people come here every 311
people come here looking 80
people come into close 79
people come into court 66
people come into power 117
people come many miles 42
people come very close 40
people coming back again 104
people coming from china 43
people coming from every 264
people coming from japan 42
people coming from miles 127
people coming from nearby 40
people coming from rural 124
people coming from russia 60
people coming from small 40
people coming from spain 50
people coming here would 42
people coming home after 41
people died during world 68
people died from acute 51
people died from hunger 465
people died from ingesting 49
people died last night 101
people died like flies 475
people died like sheep 47
people died soon after 67
people dine there every 41
people down here would 86
people down there could 66
people down there looking 75
people down there would 226
people draw their daily 40
people draw their water 203
people drew their water 164
people drop like flies 44
people drop their guard 42
people during hard times 70
people during their brief 43
people during their daily 52
people during their earthly 45
people during their exile 46
people during their first 272
people during their forty 72
people during their lives 208
people during their period 84
people during their sleep 46
people during their working 281
people during these months 48
people during these times 136
people during those first 67
people during those times 134
people earning more money 51
people earning their livings 47
people even knew about 185
people even knew where 66
people even know about 185
people even know where 54
people even more aware 59
people even talk about 131
people even think about 130
people ever been known 132
people ever heard about 64
people ever knew about 139
people ever know about 72
people ever learn anything 41
people ever more fully 63
people ever talk about 166
people ever think about 220
people fall from grace 45
people fall into error 150
people fall more easily 49
people feel even worse 45
people feel good about 11006
people feel good after 80
people feel great about 70
people feel less alone 207
people feel more alert 126
people feel more alive 116
people feel okay about 46
people feel safe about 43
people feel their lives 194
people feel their needs 51
people feel very close 56
people feel very happy 51
people feel very proud 42
people feel very tired 47
people feel very uneasy 43
people feel when faced 149
people feel young again 148
people felt good about 248
people felt their hearts 62
people felt their lives 65
people felt their power 49
people felt there would 48
people felt very happy 63
people fill their lives 75
people fill their place 40
people find other people 71
people find some reason 61
people find their bearings 46
people find their chief 117
people find their first 134
people find their inner 40
people find their lives 406
people find their niche 53
people find their place 287
people find their voice 129
people five years after 52
people five years later 70
people fled from athens 71
people fled into exile 78
people fled their homes 656
people flee their homes 108
people fold their hands 73
people form their first 61
people form their views 47
people forth from egypt 70
people four years later 56
people from areas where 310
people from areas which 42
people from buying homes 49
people from coming close 101
people from coming rather 42
people from deep sleep 41
people from down below 222
people from early morning 145
people from early times 210
people from even thinking 70
people from ever again 54
people from ever getting 93
people from good homes 52
people from great danger 61
people from having anything 99
people from having strong 45
people from hearing about 48
people from just about 182
people from last night 131
people from living within 131
people from making fools 68
people from making jesus 40
people from making money 126
people from many ethnic 295
people from many faiths 44
people from many lands 1179
people from many miles 266
people from many parts 1675
people from many races 81
people from many racial 71
people from many social 116
people from many towns 84
people from many walks 1519
people from most parts 98
people from moving about 88
people from north china 52
people from other bands 116
people from other camps 108
people from other clans 200
people from other ethnic 1783
people from other faiths 311
people from other firms 146
people from other forms 46
people from other lands 1995
people from other latin 100
people from other nearby 204
people from other parts 8967
people from other people 450
people from other races 635
people from other racial 422
people from other small 49
people from other social 587
people from other times 247
people from other towns 1035
people from other units 157
people from other walks 635
people from over forty 41
people from paying taxes 129
people from poor homes 60
people from poor rural 47
people from reading about 45
people from reading books 70
people from saving money 47
people from some ethnic 102
people from some parts 70
people from south china 120
people from taking action 459
people from taking drugs 133
people from taking money 58
people from taking power 50
people from taking risks 159
people from taking steps 66
people from their apathy 457
people from their basic 69
people from their black 366
people from their bonds 46
people from their books 105
people from their class 42
people from their cruel 141
people from their daily 189
people from their debts 185
people from their desks 44
people from their dreams 101
people from their earthly 42
people from their enemy 54
people from their error 56
people from their ethnic 111
people from their exile 136
people from their faces 147
people from their false 70
people from their farms 316
people from their first 260
people from their fixed 46
people from their group 204
people from their guilt 57
people from their habit 40
people from their hands 57
people from their hearths 59
people from their homes 9748
people from their human 50
people from their idols 51
people from their inner 121
people from their labor 58
people from their lands 835
people from their lives 137
people from their local 247
people from their looks 75
people from their lurking 209
people from their midst 145
people from their money 1214
people from their moral 88
people from their mother 177
people from their pagan 151
people from their pasts 98
people from their place 205
people from their point 133
people from their posts 68
people from their power 145
people from their ranks 74
people from their region 116
people from their right 138
people from their roots 177
people from their rural 133
people from their sense 60
people from their share 62
people from their sleep 503
people from their small 52
people from their social 408
people from their state 481
people from their tasks 72
people from their taxes 43
people from their teens 45
people from their towns 107
people from their trials 65
people from their usual 356
people from their vices 40
people from their white 114
people from their wives 85
people from their woods 44
people from their works 359
people from their world 104
people from their worst 91
people from there would 56
people from these ethnic 78
people from these evils 51
people from these lands 86
people from these parts 234
people from these towns 70
people from these words 61
people from third world 741
people from those lands 58
people from those parts 172
people from those towns 50
people from those which 61
people from town after 86
people from town would 52
people from true piety 42
people from trying drugs 47
people from very fatal 298
people from wars waged 40
people from west bengal 184
people from what might 44
people from what would 48
people from whom jesus 184
people from whom money 44
people from whom others 46
people from whom sprang 46
people from whom taxes 109
people from your class 123
people from your ethnic 46
people from your group 315
people from your hands 61
people from your local 77
people from your place 46
people from your state 107
people from your world 62
people gain from working 44
people gain more power 56
people gain their first 43
people gave more money 42
people gave their blood 91
people gave their gifts 184
people gave their hearts 116
people gave their lives 708
people gave their money 137
people gave their names 83
people gave their voice 111
people gave their votes 173
people gave their whole 46
people gave when asked 46
people give other people 71
people give their blood 64
people give their hearts 76
people give their lives 430
people give their money 158
people give their names 64
people give their power 45
people give their votes 51
people give their whole 58
people give when asked 154
people giving their lives 120
people grew like meeting 73
people grew more strong 96
people grew more wealthy 42
people grew very uneasy 44
people grow less steady 48
people grow more crops 64
people hanging from trees 74
people hate other people 63
people hate their wives 75
people have also asked 48
people have also begun 154
people have also found 277
people have also given 123
people have also moved 82
people have also shown 143
people have also taken 136
people have also tried 135
people have been about 149
people have been abusing 40
people have been added 1483
people have been after 199
people have been aided 83
people have been alive 79
people have been amusing 138
people have been arguing 397
people have been armed 70
people have been asked 1493
people have been aware 953
people have been badly 378
people have been based 96
people have been beaten 546
people have been begging 56
people have been blaming 64
people have been blind 84
people have been blown 51
people have been bound 157
people have been brave 52
people have been breaking 50
people have been breathing 42
people have been built 205
people have been burning 107
people have been burnt 163
people have been calling 869
people have been camping 40
people have been cared 81
people have been changing 189
people have been chasing 53
people have been cited 65
people have been close 161
people have been cooking 42
people have been creating 186
people have been cruel 69
people have been cured 497
people have been cutting 111
people have been daily 44
people have been dancing 61
people have been digging 167
people have been drawing 155
people have been drawn 1539
people have been dreaming 120
people have been driving 130
people have been dumping 58
people have been duped 309
people have been easily 54
people have been either 402
people have been engaging 73
people have been faced 289
people have been falling 103
people have been farming 74
people have been feeding 114
people have been feeling 242
people have been filling 41
people have been finding 317
people have been fined 79
people have been fired 325
people have been first 43
people have been fishing 53
people have been fleeing 100
people have been fooling 55
people have been forming 56
people have been found 4617
people have been freed 681
people have been fully 302
people have been gaining 46
people have been getting 1159
people have been given 4000
people have been groping 59
people have been growing 414
people have been hanged 257
people have been happy 418
people have been healed 397
people have been helping 131
people have been hired 453
people have been holding 154
people have been hungry 66
people have been hunting 96
people have been joining 104
people have been keeping 209
people have been kicking 143
people have been killing 291
people have been known 7581
people have been lacking 43
people have been learning 359
people have been longer 83
people have been looking 1872
people have been loyal 145
people have been lucky 152
people have been lured 178
people have been major 43
people have been meeting 144
people have been missing 105
people have been mixed 44
people have been moved 1161
people have been named 227
people have been nearly 49
people have been newly 111
people have been noted 331
people have been often 415
people have been passing 212
people have been people 46
people have been picking 89
people have been playing 574
people have been pouring 99
people have been praying 347
people have been prone 108
people have been proud 106
people have been pulling 59
people have been pushing 145
people have been putting 338
people have been quick 363
people have been quiet 88
people have been quite 925
people have been quoting 43
people have been raising 163
people have been raped 71
people have been rather 260
people have been reaching 52
people have been reacting 44
people have been really 193
people have been reared 184
people have been relying 77
people have been right 336
people have been ruled 198
people have been running 348
people have been rushing 57
people have been sadly 61
people have been saved 1104
people have been seated 57
people have been seeking 500
people have been selling 118
people have been sending 214
people have been setting 77
people have been seven 43
people have been sharing 48
people have been short 183
people have been showing 114
people have been shown 1157
people have been silly 50
people have been since 120
people have been singled 149
people have been sitting 312
people have been slain 252
people have been smoking 99
people have been speaking 729
people have been spied 54
people have been split 45
people have been staring 54
people have been staying 120
people have been stealing 74
people have been still 43
people have been strong 68
people have been stuck 90
people have been swept 344
people have been taken 2143
people have been talking 2572
people have been taxed 241
people have been teaching 116
people have been telling 1981
people have been thinking 968
people have been throwing 104
people have been thrown 975
people have been thrust 153
people have been trading 148
people have been treating 152
people have been tried 366
people have been truly 87
people have been turning 383
people have been under 1605
people have been upset 127
people have been urged 259
people have been vexed 53
people have been waiting 1815
people have been waked 53
people have been walking 210
people have been wanting 169
people have been warning 84
people have been wasting 71
people have been weaned 54
people have been where 93
people have been willing 2345
people have been wiped 123
people have been working 2635
people have been writing 1733
people have been yearning 41
people have busy lives 59
people have cast aside 50
people have clean water 51
people have come about 138
people have come alive 44
people have come close 133
people have come hither 116
people have come miles 79
people have come round 124
people have come since 42
people have come under 339
people have dark skins 50
people have deep roots 72
people have died after 306
people have died since 709
people have died today 89
people have died under 113
people have died while 191
people have died within 90
people have done about 60
people have done anything 107
people have done quite 58
people have done rather 42
people have done right 255
people have done since 257
people have done theirs 40
people have done under 83
people have done worse 68
people have eaten human 44
people have even asked 53
people have even begun 189
people have even found 97
people have even taken 111
people have even tried 173
people have ever asked 171
people have ever faced 93
people have ever found 168
people have ever given 214
people have ever known 1207
people have ever lived 872
people have ever loved 105
people have ever really 146
people have ever shown 185
people have ever since 407
people have ever spent 43
people have ever taken 250
people have ever tried 243
people have fears about 102
people have felt about 176
people have five basic 71
people have five types 50
people have free wills 50
people have full moral 113
people have full power 43
people have gone about 264
people have gone after 100
people have gone broke 127
people have gone crazy 177
people have gone hungry 81
people have gone missing 80
people have gone quite 62
people have good cause 105
people have good hearts 94
people have good minds 144
people have good reason 906
people have good sense 89
people have good table 44
people have good taste 51
people have good times 50
people have great hopes 44
people have great power 98
people have great pride 47
people have hard lives 46
people have heard about 3660
people have held about 97
people have high blood 788
people have high hopes 103
people have high ideals 58
people have high rates 74
people have ideas about 492
people have jobs which 61
people have just about 299
people have just begun 154
people have just cause 96
people have just found 85
people have just given 157
people have just moved 58
people have just taken 47
people have kept alive 121
people have laid aside 144
people have laid claim 43
people have last names 56
people have left after 106
people have left farms 50
people have left rural 44
people have left since 69
people have less money 693
people have less power 119
people have less reason 104
people have less value 104
people have lied about 67
people have lost about 53
people have lost count 46
people have lost limbs 41
people have lost loved 69
people have lost money 208
people have lost nearly 43
people have lost sight 766
people have lost theirs 169
people have lost touch 926
people have lost track 61
people have lost trust 87
people have made about 793
people have made every 54
people have made known 48
people have made large 76
people have made major 122
people have made money 232
people have made quite 65
people have made rapid 63
people have made sense 89
people have made since 168
people have made small 50
people have made under 50
people have many kinds 115
people have many names 71
people have many needs 223
people have many social 40
people have many times 128
people have more drink 82
people have more goods 45
people have more grain 49
people have more money 2478
people have more often 187
people have more power 816
people have more pride 52
people have more quiet 59
people have more reason 176
people have more right 89
people have more sense 242
people have more skill 57
people have more social 105
people have more space 80
people have more spare 63
people have more trust 52
people have more votes 45
people have most often 138
people have much lower 76
people have much money 59
people have much power 40
people have none either 99
people have once again 263
people have only about 62
people have only begun 111
people have only known 56
people have only small 50
people have only vague 198
people have other goals 41
people have other kinds 58
people have other needs 81
people have other views 60
people have over others 101
people have paid dearly 140
people have paid money 57
people have quit smoking 528
people have said about 4422
people have said aloud 52
people have said since 225
people have seen films 40
people have some basic 107
people have some cause 42
people have some claim 42
people have some feeling 44
people have some indian 46
people have some level 97
people have some money 120
people have some notion 202
people have some power 150
people have some reason 91
people have some right 244
people have some sense 380
people have some share 112
people have some strong 42
people have some vague 83
people have some voice 73
people have such dreams 44
people have such large 50
people have such needs 45
people have such power 83
people have such short 165
people have such small 42
people have such strong 293
people have such trade 218
people have their abode 44
people have their backs 91
people have their basic 108
people have their blind 374
people have their blood 130
people have their daily 51
people have their dreams 42
people have their faces 47
people have their fingers 58
people have their first 496
people have their grace 62
people have their hands 259
people have their hearts 189
people have their homes 398
people have their lives 295
people have their minds 279
people have their money 73
people have their names 152
people have their needs 118
people have their noses 60
people have their place 215
people have their price 53
people have their pride 69
people have their right 112
people have their roots 244
people have their share 210
people have their sleep 116
people have their social 40
people have their trials 90
people have their vices 124
people have their votes 50
people have their whole 69
people have these dreams 53
people have these kinds 89
people have these needs 99
people have these types 106
people have three basic 102
people have three kinds 67
people have three names 53
people have three times 80
people have three types 54
people have told about 110
people have used drugs 120
people have used since 64
people have used words 61
people have very large 95
people have very often 104
people have very short 180
people have very small 130
people have very sound 46
people have very strong 737
people have very vague 47
people have very vivid 40
people have what might 100
people have when faced 81
people have when learning 46
people have worn green 101
people having been asked 49
people having been found 66
people having been given 57
people having been taken 56
people having been talking 44
people having more money 107
people having their first 56
people having their homes 55
people having their hopes 72
people heard these words 457
people heard what power 96
people held their breaths 158
people held their first 63
people held their hands 69
people held their lands 87
people held their lives 53
people held their noses 61
people help other people 118
people here also would 53
people here care about 106
people here feel about 91
people here from every 108
people here from japan 104
people here have asked 46
people here have begun 44
people here have found 43
people here have given 119
people here have grown 40
people here have known 131
people here have lived 73
people here have never 352
people here have shown 67
people here have taken 179
people here have tried 43
people here knew about 46
people here know about 216
people here last night 279
people here talk about 174
people here think about 127
people here want sadly 42
people here were either 45
people here were quite 63
people here were really 66
people here were still 87
people here were talking 73
people here will allow 46
people here will never 236
people hide their faces 101
people hold less money 123
people hold more money 142
people hold such views 62
people hold their hands 70
people hold their lands 52
people hold their noses 165
people hold these views 69
people hold very strong 71
people honk their horns 51
people hurt other people 198
people into areas where 137
people into four basic 68
people into four major 49
people into four types 81
people into giving money 80
people into good people 255
people into jobs where 52
people into less space 71
people into other forms 40
people into other parts 43
people into other people 53
people into such equal 82
people into taking action 65
people into their first 55
people into their group 92
people into their hands 156
people into their homes 530
people into their house 45
people into their lives 365
people into their midst 69
people into their place 45
people into their power 107
people into their ranks 298
people into their roles 51
people into their social 68
people into their world 83
people into these parts 45
people into those parts 53
people into three broad 60
people into three major 53
people into three parts 91
people into three types 100
people into wage labor 62
people into your hands 72
people into your house 152
people into your store 196
people into your world 107
people into your writing 98
people join health clubs 53
people join their lives 43
people just born lucky 63
people just care about 88
people just keep running 51
people just like people 43
people just take longer 107
people just talk about 176
people just think about 69
people just went about 41
people just went crazy 62
people keep their doors 51
people keep their hands 86
people keep their homes 123
people keep their minds 100
people keep their money 296
people keep their mouths 165
people keep their noses 55
people keep their place 65
people keep their savings 75
people keep their shops 46
people kept asking about 42
people kept open house 43
people kept their doors 74
people kept their hands 41
people kept their homes 42
people kept their money 137
people kept their mouths 86
people kept their savings 54
people kill other people 179
people knew less about 131
people knew more about 918
people knew much about 675
people knew nothing about 1897
people knew nothing either 182
people knew their minds 75
people knew their names 59
people knew their place 481
people knew there would 64
people knew what really 62
people knew what would 92
people know just where 77
people know less about 268
people know more about 2452
people know most about 91
people know much about 1043
people know nothing about 2576
people know only about 69
people know other people 78
people know their names 71
people know their needs 57
people know their place 312
people know their power 45
people know their stuff 60
people know these facts 65
people know what kinds 128
people know what makes 64
people know what needs 86
people know what others 102
people know what really 179
people know what would 41
people lack clean water 43
people laid their hands 65
people leading their lives 72
people learn from books 47
people learn from others 176
people learn more about 1484
people learn more easily 196
people learn most about 43
people learn most easily 54
people learn much about 46
people learn their first 51
people leave their doors 112
people leave their farms 40
people leave their homes 964
people leave their money 52
people leave their rural 55
people leaving their homes 427
people left their doors 187
people left their farms 291
people left their homes 2412
people left their house 45
people left their lands 64
people left their rural 64
people left their shops 41
people left their towns 42
people lend their money 125
people less well known 91
people lift their hands 57
people like best about 117
people like bill cosby 64
people like bill gates 339
people like carl sagan 55
people like ezra pound 47
people like jack benny 50
people like jack welch 41
people like jane fonda 98
people like john adams 54
people like john brown 52
people like john dewey 90
people like john lewis 61
people like john wayne 85
people like making money 245
people like mark twain 113
people like most about 119
people like other people 375
people like reading about 75
people like rosa parks 129
people like ross perot 50
people like show people 142
people like their looks 47
people like these could 78
people like these women 49
people like these would 84
people like those whose 48
people like unto grass 42
people like wild beasts 63
people like your father 1254
people like your mother 715
people like your uncle 65
people live full lives 46
people live good lives 118
people live here today 113
people live like beasts 46
people live many lives 44
people live much longer 546
people live their daily 480
people live their dreams 49
people live their lives 8643
people live their whole 943
people live there today 100
people live very close 380
people live well below 51
people living here could 48
people living here today 133
people living here would 62
people living just above 113
people living many miles 77
people living much longer 59
people living their daily 101
people living their lives 1076
people living there could 196
people living there might 90
people living there still 60
people living there today 435
people living there under 55
people living there would 379
people living very close 190
people lock their doors 160
people look like fools 116
people look like people 68
people lose more money 57
people lose their bearings 77
people lose their drive 45
people lose their feeling 44
people lose their focus 46
people lose their homes 372
people lose their lives 1526
people lose their minds 219
people lose their money 513
people lose their moral 48
people lose their nerve 91
people lose their power 157
people lose their reason 84
people lose their right 130
people lose their savings 50
people lose their sense 832
people lose their sight 128
people lose their social 56
people lose their souls 72
people lose their taste 42
people lose their trust 56
people lose their vision 59
people losing their homes 275
people losing their lives 623
people losing their minds 49
people losing their money 68
people losing their sense 55
people lost their bearings 96
people lost their farms 119
people lost their fives 46
people lost their homes 2019
people lost their lands 81
people lost their lives 22597
people lost their minds 106
people lost their money 304
people lost their power 65
people lost their reason 71
people lost their right 161
people lost their savings 427
people lost their sense 345
people lost their sight 91
people love their homes 103
people made good money 48
people made more money 123
people made their final 41
people made their first 296
people made their homes 579
people made their lives 80
people made their livings 136
people made their money 149
people made their tools 54
people made their wills 62
people make good money 68
people make more money 561
people make more noise 57
people make other people 79
people make such fools 43
people make their dreams 56
people make their first 253
people make their homes 849
people make their lives 401
people make their livings 271
people make their money 259
people make their names 40
people make their plans 50
people make their views 60
people make their world 52
people make these kinds 88
people make when creating 48
people make when faced 63
people make when first 46
people make when speaking 113
people make when talking 42
people make when thinking 53
people make when working 73
people make when writing 153
people making more money 84
people making their first 165
people making their games 78
people making their homes 72
people many years after 109
people many years later 139
people meet other people 118
people meet their basic 751
people meet their daily 48
people meet their goals 63
people meet their needs 747
people meet these goals 43
people meet these needs 151
people meet those social 44
people more just cause 62
people move from farms 48
people move from lower 46
people move from place 668
people move from rural 447
people move from small 74
people move from state 62
people move from where 40
people move into later 41
