paced those streets for 56
paper will examine two 107
paper will explain how 115
paper will explore how 136
paper will explore one 42
paper will explore this 133
paper will present and 75
paper will present our 54
paper will present two 52
paper will suffice for 112
paper will suggest that 662
paper your printer can 48
parks tame peacocks are 52
parks were crowded with 69
parks were stocked with 57
parting from friends and 512
parting from parents and 63
parting word regarding its 50
parts back together and 79
parts best adapted for 64
parts came together and 101
parts come together and 197
parts come together for 40
parts come together with 54
parts crying against him 46
parts ethyl alcohol and 56
parts ever written for 71
parts from contact with 118
parts have columns and 50
parts have swarmed with 48
parts have yielded all 104
parts held together with 145
parts hold together and 46
parts into anterior and 68
parts into contact with 120
parts into harmony with 90
parts into relation with 66
parts least covered with 68
parts mere beggars and 106
parts more quickly and 44
parts more quickly than 71
parts more rapidly and 49
parts more rapidly than 86
parts move against each 48
parts moving against each 48
parts much smaller than 59
parts very obscure and 63
parts well adapted for 41
parts well covered with 47
parts were brought out 197
parts were carried out 239
parts were correct and 44
parts were covered with 886
parts were dressed with 75
parts were measured and 61
parts were ordered and 49
parts were painted with 92
parts were present and 55
parts were removed and 269
parts were removed for 67
parts were stamped out 87
parts were swollen and 62
parts were written and 117
parts were written for 474
parts were written out 540
parts were written with 60
parts will account for 45
parts will prevent this 96
parts work smoothly and 41
parts work together and 217
parts work together for 221
parts work together with 60
party also claimed that 50
party also retains any 486
party came against him 86
party came forward and 119
party came forward with 143
party come forward and 49
party felt towards him 54
party felt towards them 176
party from asserting any 46
party from asserting his 82
party from asserting its 63
party from asserting that 43
party from complying with 138
party from enforcing his 76
party from enforcing its 50
party from impeaching his 123
party from obtaining any 48
party good against all 65
party good against them 44
party good against you 140
party grew noisier and 43
party grew rapidly and 83
party grew stronger and 107
party have brought our 71
party held together for 51
party high command and 76
party high command had 45
party high command was 47
party into alliance with 46
party into believing that 246
party into northern and 94
party just because they 42
party just because you 52
party just damages for 166
party last weekend and 60
party line because they 42
party made contact with 85
party made friends with 49
party make writers run 74
party making default with 207
party more closely than 100
party more closely with 45
party more divided than 41
party more popular than 40
party must account for 45
party must believe that 204
party must certify that 52
party must deposit its 117
party must exhaust all 73
party must exhaust his 59
party must perform his 166
party must perform its 113
party must present its 44
party must produce all 57
party must provide for 79
party must support its 74
party only because they 66
party puts forward its 55
party rose against him 60
party sent against him 138
party sent against them 96
party soon realized that 98
party their liberty and 75
party upon request and 188
party wall between his 67
party wall between them 113
party wall between two 313
party went forward with 87
party were against him 110
party were ascending gun 86
party were careful not 42
party were carried off 60
party were carried out 78
party were certain that 70
party were charged with 206
party were covered with 42
party were defeated and 156
party were equally bad 42
party were familiar with 48
party were greeted with 105
party were largely due 42
party were marched off 44
party were preparing for 148
party were present and 61
party were present with 48
party were regaled with 47
party were stronger than 51
party were touched with 107
party were unhappy with 54
party were wounded and 63
party will appoint two 59
party will believe that 112
party will consult and 69
party will contend that 104
party will dictate its 90
party will exhaust all 83
party will fulfill its 91
party will increase its 49
party will perform its 55
party will prevail with 118
party will support him 88
party wrath against him 151
passing along between them 40
passing away because they 50
passing data between them 55
passing data between two 88
passing down between them 50
passing fair allured them 47
passing high overhead with 47
passing into general use 96
passing into history and 191
passing into manhood and 50
passing into maturer age 42
passing into neglect and 52
passing into oblivion and 60
passing into oblivion for 63
passing into oblivion with 51
passing into solution and 142
passing laws against them 128
passing laws providing for 70
passing laws requiring that 125
passing more quickly than 187
passing more rapidly than 94
passing over bridges and 43
passing over everything that 42
passing over pulleys and 190
patch test reactions and 111
patch test reactions are 126
patch test reactions may 48
patch test reactions with 78
patch test results are 58
patch test results for 82
patch test results with 78
pause fell between them 188
pause just because you 59
pausing only briefly for 81
paved city streets and 112
paved their streets and 58
paved their streets with 89
peaked roof covered with 95
pearls more precious than 55
peeping from between her 53
peering from between her 64
peering from windows and 43
peering into closets and 66
peering into corners and 86
peering into drawers and 44
peering into windows and 113
peers have reduced her 40
peers have revived any 63
peers were enabled and 82
penal bill against him 79
penal code against them 87
penal laws against all 529
penal laws against any 57
penal laws against both 113
penal laws against his 187
penal laws against non 407
penal laws against our 291
penal laws against that 52
penal laws against them 1562
penal laws pressed are 151
pence were handled now 62
pending bill providing for 100
pending from previous year 69
pending such petition and 620
pending suit wherein his 111
penis during erection and 88
penis hard against her 105
people acting together and 65
people acting together are 53
people acting together can 95
people acting together for 104
people acting together with 75
people aged fifteen and 107
people aged seventy and 46
people aged sixteen and 89
people also assumed that 119
people also believe that 3889
people also believe they 46
people also brought with 59
people also claimed that 166
people also contend that 45
people also perishing for 76
people also pointed out 102
people also realized that 224
people also suggest that 169
people angry because they 50
people away because they 159
people back together and 57
people band together and 174
people band together for 111
people bearing shields and 70
people bore witness that 75
people buying tickets for 66
people came against them 40
people came because they 356
people came between them 73
people came forward and 880
people came forward for 200
people came forward who 73
people came forward with 654
people came together and 912
people came together for 697
people came together that 50
people came together they 48
people came together with 192
people came towards him 54
people cast ballots for 65
people come against thee 42
people come because they 293
people come forward and 465
people come forward for 108
people come forward who 71
people come forward with 278
people come together and 2225
people come together for 1438
people come together not 65
people come together out 68
people come together they 149
people come together who 126
people come together with 561
people coming forward and 86
people coming forward for 148
people coming forward with 119
people coming together and 642
people coming together for 552
people coming together who 50
people coming together with 177
people coming towards her 69
people coming towards him 242
people coming towards them 151
people died because they 499
people down because they 95
people down because you 48
people early discern that 125
people even accused him 40
people even believe that 1464
people even claimed that 172
people even contend that 42
people even suggest that 306
people ever adhered with 51
people ever annoyed you 59
people ever carried this 59
people ever existed who 90
people ever realized that 43
people fail because they 651
people feel ashamed and 57
people feel ashamed for 70
people feel awkward and 65
people feel because they 44
people feel certain that 207
people feel exposed and 48
people feel familiar with 52
people feel happier and 95
people feel inferior and 97
people feel nervous and 72
people feel relaxed and 314
people feel respect for 45
people feel stronger and 63
people feel strongly and 58
people feel strongly that 1258
people feel sympathy for 111
people feel towards each 70
people feel trapped and 62
people feel useless and 49
people feel welcome and 418
people felt assured that 164
people felt certain that 245
people felt strongly that 407
people felt sympathy for 95
people felt towards him 49
people find comfort and 127
people find excuses for 44
people find material things 44
people find pleasant and 49
people find pleasure and 100
people find purpose and 41
people find support and 43
people find support for 50
people form opinions and 56
people from academia and 68
people from african and 59
people from alabama and 55
people from america and 237
people from america who 46
people from anarchy and 58
people from animals and 74
people from anxiety and 41
people from arduous and 48
people from attending and 42
people from attending his 42
people from babylon and 95
people from believing him 47
people from believing that 770
people from bondage and 415
people from britain and 309
people from britain who 83
people from central and 742
people from central asia 2021
people from certain death 244
people from chicago and 162
people from chicago who 80
people from college and 46
people from competing with 77
people from complying with 94
people from contact with 409
people from demanding that 41
people from denmark and 67
people from despair and 85
people from detroit and 51
people from diseases and 63
people from diverse and 60
people from effecting too 75
people from enemies and 58
people from eternal death 68
people from european and 71
people from everything that 105
people from following him 79
people from following his 53
people from following them 50
people from foreign and 75
people from galilee and 55
people from germany and 437
people from glasgow and 41
people from gujarat and 47
people from hamburg who 40
people from harvard and 62
people from history and 64
people from history who 43
people from holland and 94
people from iceland and 53
people from illness and 140
people from imagining that 186
people from invasion and 49
people from inventing things 55
people from ireland and 187
people from ireland who 46
people from jamaica and 47
people from lethargy and 58
people from marketing and 112
people from national and 55
people from natural and 47
people from northeast asia 52
people from northern and 368
people from northern asia 111
people from northern new 115
people from outside and 363
people from outside are 163
people from outside but 42
people from outside can 101
people from outside for 67
people from outside had 54
people from outside her 42
people from outside his 134
people from outside its 51
people from outside new 47
people from outside one 116
people from outside our 185
people from outside that 215
people from outside this 132
people from outside who 499
people from outside with 60
people from overseas and 132
people from overseas are 46
people from overseas who 149
people from pharaoh and 42
people from poverty and 938
people from preparing for 46
people from prisons and 45
people from providing for 49
people from receiving any 52
people from religion and 98
people from research and 55
people from robbers and 56
people from robbery and 230
people from schools and 100
people from shanghai and 60
people from slavery and 662
people from society and 172
people from southeast asia 1377
people from southern and 938
people from suffering and 290
people from suffering for 129
people from supposing that 96
people from surinam and 49
people from tampering with 156
people from taxation for 233
people from toronto and 46
people from torture and 41
people from traveling for 44
people from trouble and 45
people from tyranny and 371
people from venturing out 132
people from vietnam and 141
people from village and 62
people from violence and 263
people from virginia and 262
people from wandering off 62
people from western and 173
people from western asia 196
people gain control and 42
people give answers that 88
people give because they 200
people grew corrupt and 54
people grew familiar with 49
people grew stronger and 50
people grow presuming and 87
people have accused him 142
people have adapted and 49
people have admired and 44
people have adopted and 99
people have adopted our 41
people have adopted them 122
people have adopted this 191
people have against him 41
people have against you 42
people have alleged that 344
people have appeared who 60
people have applied for 546
people have applied this 90
people have arranged for 41
people have arrived and 108
people have arrived for 64
people have assumed that 4489
people have because they 157
people have beliefs and 170
people have beliefs that 146
people have between them 82
people have brought him 87
people have brought out 97
people have brought them 75
people have brought this 99
people have brought with 228
people have brought you 99
people have carried out 503
people have carried them 45
people have carried this 43
people have carried with 56
people have certain things 93
people have charged that 421
people have checked out 114
people have choices and 112
people have claimed and 46
people have claimed for 59
people have claimed that 4466
people have claimed they 85
people have complex and 41
people have concern for 52
people have contact with 435
people have control and 44
people have counted for 72
people have courage and 76
people have customs and 53
people have debated how 73
people have decided for 136
people have decided not 160
people have decided that 3326
people have decided they 220
people have decided this 46
people have decided with 46
people have decreed that 158
people have desires and 125
people have desires that 55
people have devised for 120
people have diabetes and 55
people have dignity and 95
people have doubted that 240
people have dropped out 744
people have elected and 48
people have elected him 113
people have elected them 48
people have emerged who 50
people have emotions and 68
people have enabled them 81
people have enacted for 58
people have endured and 157
people have endured for 152
people have enjoyed and 84
people have enjoyed for 130
people have enjoyed has 47
people have enjoyed that 91
people have enjoyed them 57
people have enjoyed this 73
people have entered and 94
people have entered this 84
people have erected this 66
people have everything and 92
people have everything they 229
people have evolved and 50
people have evolved for 61
people have existed and 50
people have existed for 113
people have fancied that 112
people have figured out 898
people have figured that 43
people have freedom and 90
people have friends and 223
people have friends who 82
people have gathered and 112
people have gathered for 247
people have grasped this 52
people have grounds for 52
people have guessed that 174
people have handled this 76
people have hitherto had 66
people have honored him 52
people have honored with 66
people have implied that 123
people have incomes that 213
people have labored for 52
people have leisure and 105
people have married and 95
people have noticed and 76
people have noticed her 77
people have noticed how 138
people have noticed that 2172
people have noticed this 166
people have occasion for 90
people have opinions and 62
people have opinions that 93
people have parents who 126
people have planned for 85
people have pointed out 5973
people have pointed this 55
people have praised god 102
people have pressed for 44
people have rallied with 54
people have realized how 68
people have realized that 3086
people have realized this 166
people have reasoned that 142
people have related that 41
people have repeated this 40
people have respect and 44
people have respect for 390
people have retired and 52
people have revealed that 199
people have saddled them 70
people have searched for 847
people have secured for 41
people have settled and 95
people have settled for 103
people have somehow got 52
people have started doing 48
people have started eating 45
people have started going 65
people have started out 89
people have started this 63
people have started using 227
people have started with 102
people have starved for 53
people have stopped being 101
people have stopped eating 47
people have stopped going 109
people have stopped using 152
people have strengths and 163
people have striven for 99
people have studied and 182
people have studied them 91
people have studied this 139
people have success with 77
people have sympathy for 103
people have talents and 68
people have theorized that 208
people have thoughts and 249
people have towards each 43
people have towards one 57
people have towards them 55
people have trouble being 66
people have trouble doing 137
people have trouble using 100
people have trouble with 2203
people have usually had 105
people have visited and 65
people have visited our 49
people have visited them 52
people have visited this 209
people have watched and 52
people have watched with 280
people have worried that 248
people have written and 523
people have written for 148
people have written off 59
people have written that 562
people have written them 48
people have yielded them 66
people having contact with 96
people having trouble with 172
people here because they 195
people here believe that 1130
people here imagine that 177
people here present who 54
people here tonight and 40
people here tonight are 105
people here tonight that 53
people here tonight who 181
people hold beliefs and 44
people hold beliefs that 177
people into accepting him 55
people into accepting his 126
people into accepting that 44
people into account and 132
people into anarchy and 65
people into animals and 165
people into believing him 61
people into believing his 43
people into believing she 60
people into believing that 10853
people into believing they 581
people into believing things 43
people into believing this 40
people into believing you 81
people into bondage and 63
people into classes and 553
people into classes with 53
people into complying with 53
people into contact and 87
people into contact for 46
people into contact with 3747
people into corners and 40
people into custody and 117
people into custody for 67
people into despair and 54
people into enemies and 52
people into following him 190
people into following them 61
people into freedom and 76
people into friends and 220
people into harmony with 294
people into imagining that 230
people into marriage and 70
people into masters and 91
people into objects and 49
people into objects that 162
people into parties and 110
people into poverty and 350
people into prisons and 46
people into prisons for 51
people into relation with 119
people into schools and 57
people into science and 55
people into sections and 42
people into service and 47
people into silence and 101
people into slavery and 175
people into slavery for 75
people into smaller and 71
people into society and 148
people into suffering and 46
people into superior and 88
people into support for 59
people into supposing that 486
people into sympathy with 84
people into trouble and 110
people into trouble with 106
people into violence and 60
people into winners and 102
people join because they 133
people join together and 228
people join together for 180
people join together with 66
people just assumed that 355
people just because one 49
people just because she 74
people just because they 3644
people just because you 488
people just laughed and 71
people just preceding his 48
people keep insisting that 106
people kept insisting that 148
people kill animals for 51
people kill because they 48
people knew everything that 43
people knew exactly how 118
people knew exactly who 82
people know because they 52
people know everything and 49
people know everything that 101
people know exactly how 363
people know exactly who 87
people know exactly why 51
people lack respect for 52
people learn because they 63
people learn quickly and 71
people learn respect for 43
people leave because they 202
people leaving because they 46
people left because they 153
people left britain for 43
people left ireland for 179
people less capable than 77
people less familiar with 219
people less unhappy than 60
people like abraham and 114
people like animals and 70
people like barbara and 41
people like certain things 41
people like charles and 91
people like charlie and 63
people like doctors and 314
people like emerson and 64
people like farmers and 69
people like hemingway and 43
people like herself and 364
people like herself had 58
people like herself who 446
people like himself and 883
people like himself are 186
people like himself but 46
people like himself can 77
people like himself did 55
people like himself for 42
people like himself had 249
people like himself that 50
people like himself who 1099
people like himself with 90
people like johnson and 64
people like kennedy and 47
people like lawyers and 91
people like madonna and 44
people like mustard with 69
people like objects and 53
people like parents and 71
people like priests and 45
people like richard and 54
people like richard who 44
people like rousseau and 52
people like teachers and 143
people like trotsky and 49
people like williams and 61
people live because they 70
people live happily and 78
people live happily with 42
people live healthier and 82
people live together and 1069
people live together but 61
people live together for 369
people live together they 188
people live together who 324
people live together with 295
people living outside its 82
people living outside this 56
people living peaceably with 101
people living together and 881
people living together are 243
people living together but 86
people living together can 161
people living together day 105
people living together for 494
people living together may 63
people living together out 48
people living together that 45
people living together was 68
people living together who 379
people living together with 316
people look forward and 48
people look forward with 216
people look squalid and 43
people lose because they 45
people lose contact with 256
people lose control and 64
people lose everything they 69
people lose respect for 338
people lost contact with 91
people lost everything they 199
people lost respect for 143
people love freedom and 45
people love justice and 55
people love liberty and 137
people made certain that 97
people made choices and 45
people made contact with 152
people made excuses for 72
people made friends with 93
people made history too 94
people made offerings and 47
people made pottery and 51
people made tyrants for 41
people make because they 57
people make certain that 40
people make choices and 410
people make choices for 108
people make choices that 980
people make contact with 334
people make excuses for 191
people make friends and 82
people make friends with 153
people make history and 108
people make history but 124
people make offerings and 42
people make trouble for 70
people making choices and 44
people making contact with 80
people making demands for 63
people making excuses for 54
people meet together and 202
people meet together for 173
people meet together with 50
people more ancient than 218
people more because they 71
people more blessed than 50
people more blessings than 42
people more capable than 91
people more careful and 52
people more cautious and 65
people more choices and 63
people more closely and 81
people more closely than 349
people more closely with 250
people more content with 75
people more creative than 87
people more cynical than 45
people more deserving than 47
people more evident than 54
people more faithful than 42
people more familiar with 550
people more foolish than 81
people more freedom and 144
people more freedom than 127
people more harshly than 79
people more nervous than 60
people more peaceable and 110
people more pleasure than 91
people more precious than 75
people more quickly and 257
people more quickly than 442
people more rapidly and 50
people more rapidly than 179
people more rational and 56
people more relaxed and 76
people more selfish and 49
people more sharply than 65
people more skilled than 67
people more slavish and 53
people more solidly and 84
people more strongly than 302
people more strongly with 84
people more trouble than 43
people more unhappy than 108
people more vitally than 46
people more vividly than 49
people most familiar with 540
people move because they 135
people move between them 55
people move forward and 48
people move forward with 47
people move quickly and 53
people much smaller than 72
people much smarter than 90
people must account for 54
people must believe and 55
people must believe that 1710
people must believe they 82
people must compete for 148
people must compete with 127
people must contend with 266
people must develop and 74
people must develop its 41
people must grapple with 97
people must prepare for 245
people must provide for 93
people must respect and 86
people must support and 59
people must support them 53
people must wrestle with 46
people need contact with 61
people need glasses for 58
people need support and 155
people nothing because they 47
people obey because they 115
people once existed for 47
people only because they 495
people only imagine that 49
people only laughed and 50
people only realized how 81
people only realized that 167
people over charity and 89
people over seventy who 65
people play against each 64
people play because they 43
people poor because they 102
people pray because they 42
people pull together and 65
people quit because they 74
people rest content with 95
people rise against him 98
people rise against them 66
people rising against them 57
people rose against him 760
people rose against his 106
people rose against them 489
people rose against this 88
people said similar things 47
people save because they 58
people seek comfort and 60
people seek contact with 47
people seek medical aid 47
people seek pleasure and 172
people seem content with 130
people seem unaware that 155
people sent letters and 40
people show concern for 77
people show respect and 49
people show respect for 196
people sold everything they 47
people soon noticed that 40
people soon realized that 933
people speak against her 67
people speak against you 40
people speak chinese than 85
people speak spanish and 148
people speak spanish than 59
people stay because they 64
people stay indoors and 44
people stay married for 55
people stay together and 52
people stay together for 92
people steal because they 106
people step forward and 87
people stop believing that 91
people take everything for 50
people talk because they 82
people talk together and 63
people talk vaguely and 55
people tell stories and 129
people tell stories that 164
people tell stories they 50
people their dignity and 64
people their enemies and 49
people their freedom and 159
people their language and 50
people their liberty and 77
people their religion and 60
people there because they 142
people there believe that 368
people there realized that 40
people these athenians are 58
people these germans are 42
people these maskers are 162
people these rewards are 52
people these yankees are 72
people think artists are 59
people think because they 227
people think because you 77
people think spiders are 47
people threw flowers and 41
people told stories and 80
people told stories that 45
people took counsel and 66
people took courage and 135
people torn between two 45
people turn against each 66
people turn against him 306
people turn against them 82
people turn against you 105
people used settees and 40
people very closely and 45
people very familiar with 151
people very pleasant and 43
people very quickly and 150
people vote because they 432
people want because they 132
people want certain things 71
people want freedom and 77
people waving banners and 57
people well dressed and 80
people well steeped and 110
people well stocked with 46
people went because they 78
people went forward and 75
people went forward with 64
people went outside and 61
people went towards him 88
people were accused and 147
people were adamant that 122
people were admired for 153
people were adorned with 60
people were advised not 237
people were advised that 202
people were against any 73
people were against her 187
people were against him 1086
people were against his 40
people were against our 46
people were against them 443
people were against this 158
people were against war 92
people were against you 60
people were agitating for 119
people were alarmed and 251
people were alarmed for 113
people were alarmed that 59
people were alarmed with 108
people were allowed and 57
people were allowed out 107
people were annoyed and 63
people were annoyed that 64
people were annoyed with 136
people were aroused and 303
people were ashamed and 100
people were assured that 1894
people were attacking him 49
people were because they 47
people were between two 55
people were blended with 50
people were blessed and 67
people were blessed with 398
people were blinded and 51
people were brothers and 84
people were brought off 44
people were brought out 1006
people were bruised and 46
people were bubbled out 102
people were capable and 44
people were careful not 336
people were carried off 1015
people were carried out 874
people were catered for 53
people were catholic and 109
people were cautious and 52
people were certain that 1128
people were certain they 46
people were charged and 108
people were charged for 68
people were charged with 1783
people were charmed with 459
people were clamoring for 1218
people were comparing him 53
people were competing for 243
people were competing with 51
people were content and 157
people were content for 62
people were content that 220
people were content with 1868
people were corrupt and 58
people were counted and 49
people were covered with 267
people were crushed and 240
people were crushed with 92
people were dazzled and 92
people were declaring that 124
people were defeated and 183
people were defeated with 48
people were defined and 66
people were deluded and 41
people were deluged with 55
people were demanding and 49
people were demanding that 846
people were deserting him 66
people were divided and 356
people were divided not 57
people were drafted for 65
people were dragged off 223
people were dragged out 346
people were dressed and 70
people were dressed for 90
people were drilled and 42
people were drowned and 474
people were elected and 59
people were endowed with 577
people were enraged and 96
people were enraged that 43
people were equated with 47
people were evicted and 109
people were excited and 456
people were expecting and 51
people were expecting him 216
people were expecting that 170
people were expecting them 59
people were expecting too 43
people were exposed and 110
people were exposed for 76
people were faithful and 86
people were familiar and 112
people were familiar with 7257
people were farmers and 758
people were farmers who 308
people were favored with 107
people were fervent for 52
people were flooded with 41
people were following and 40
people were following her 202
people were following him 594
people were following his 63
people were following them 112
people were following you 48
people were foolish and 82
people were frantic with 138
people were friends and 123
people were gathered and 237
people were gathered for 392
people were gathered near 121
people were genuine and 64
people were glutted with 111
people were gracious and 175
people were grappling with 80
people were greeted with 64
people were grieved and 40
people were gripped with 68
people were grumbling and 52
people were happier and 126
people were happier than 278
people were happier then 65
people were happier with 71
people were healthier and 87
people were heartily with 77
people were helpful and 100
people were hopeful and 42
people were hopeful that 302
people were hostile and 225
people were humbled and 61
people were hungrier than 40
people were hunters and 643
people were husband and 47
people were ignored and 103
people were inferior and 176
people were infused with 57
people were injured and 2769
people were injured but 60
people were injured that 49
people were injured with 57
people were insisting that 240
people were invited and 365
people were invited but 54
people were invited for 157
people were jittery and 41
people were jobless and 79
people were limited and 46
people were listening and 204
people were listening for 58
people were listening with 98
people were located and 43
people were marched off 93
people were married and 201
people were married they 105
people were menaced with 90
people were morally and 57
people were murdering each 50
people were murdering them 51
people were murmuring and 103
people were musical and 41
people were muslims and 83
people were muttering that 43
people were nervous and 130
people were nomadic and 64
people were notable for 46
people were obliged for 42
people were observing him 114
people were observing them 68
people were operating with 45
people were ordered not 96
people were ordered off 47
people were ordered out 304
people were orderly and 195
people were outside and 46
people were passive and 66
people were patient and 141
people were patient with 55
people were peaceable and 136
people were peaceful and 392
people were peasants and 197
people were peasants who 223
people were perhaps not 123
people were perishing for 187
people were perishing with 55
people were plagued with 101
people were pleasant and 121
people were pointed out 247
people were praised for 51
people were preparing for 1235
people were present and 1272
people were present but 130
people were present for 462
people were present she 49
people were present than 106
people were present that 234
people were present who 170
people were present with 55
people were pressed and 78
people were pressed for 48
people were puzzled and 166
people were puzzled that 42
people were quakers and 64
people were rational and 130
people were receiving this 40
people were regaled with 69
people were rejoicing and 68
people were related and 54
people were relaxed and 99
people were released and 89
people were released for 49
people were removed and 106
people were removed out 46
people were reporting that 97
people were rescued and 88
people were restive and 79
people were returning with 58
people were riddled with 59
people were saddled with 131
people were satiated with 74
people were savages and 60
people were searched and 44
people were selfish and 157
people were settled and 91
people were shipped off 71
people were shipped out 109
people were shocked and 905
people were shocked that 711
people were shocked with 48
people were shorter than 63
people were shrieking and 48
people were simpler and 48
people were sincere and 121
people were sinners and 45
people were smaller and 50
people were smaller than 106
people were smarter than 132
people were smitten with 251
people were sociable and 74
people were socially and 60
people were stamped with 80
people were starved and 65
people were starved for 215
people were stirred and 54
people were stirred with 115
people were stopped and 178
people were stronger and 56
people were stronger than 194
people were studied and 50
people were stunned and 295
people were subdued and 94
people were suffering all 48
people were suffering and 579
people were suffering for 217
people were suffering with 51
people were superior and 45
people were swelled with 69
people were tainted with 48
people were tampering with 57
people were thankful for 184
people were thankful that 150
people were thrilled and 60
people were thrilled with 187
people were together and 85
people were touched and 64
people were touched with 83
people were traders and 56
people were trained and 287
people were trained for 322
people were trapped and 165
people were trapped for 41
people were traveling and 42
people were traveling with 64
people were trembling for 59
people were trembling with 47
people were unarmed and 158
people were unaware that 1320
people were unhappy and 190
people were unhappy that 133
people were unhappy with 839
people were unwilling that 92
people were usually not 101
people were usually too 41
people were venturing out 124
people were visited and 49
people were visited with 80
people were warlike and 252
people were wealthier than 45
people were welcome and 43
people were welcoming and 43
people were wondering how 228
people were wondering who 110
people were wondering why 243
people were worried and 112
people were worried that 1260
people were wounded and 930
people were wrestling with 210
people what horrors they 72
people what inquiry can 158
people what opinions they 86
people what religion has 58
people what religion they 80
people whom charles had 121
people whom history has 106
people whom jehovah had 42
people whom society had 68
people whom society has 216
people will account for 116
people will applaud him 59
people will applaud you 126
people will approve and 62
people will approve long 92
people will approve our 43
people will assault this 49
people will believe all 44
people will believe and 165
people will believe any 76
people will believe her 49
people will believe him 238
people will believe that 3934
people will believe them 390
people will believe they 180
people will believe this 172
people will believe you 939
people will benefit and 141
people will comment that 45
people will compare his 84
people will compete for 192
people will compete with 54
people will concede that 282
people will condemn him 59
people will condemn you 57
people will condole with 55
people will confess that 68
people will connect with 47
people will contact you 79
people will contend that 284
people will deceive you 64
people will declare that 242
people will despise him 43
people will despise them 94
people will despise you 69
people will destroy them 55
people will destroy you 42
people will develop and 72
people will develop new 81
people will develop this 51
people will dislike both 40
people will dislike you 94
people will dispute that 260
people will dispute this 72
people will exhibit that 69
people will finally get 61
people will forgive and 45
people will forgive him 65
people will forgive you 236
people will happily pay 40
people will imagine that 478
people will imitate him 68
people will improve and 44
people will increase and 141
people will mistake you 51
people will observe her 61
people will perhaps not 63
people will perhaps say 91
people will presume that 93
people will prevail and 54
people will prevent any 47
people will prevent them 47
people will proceed with 47
people will prosper and 78
people will protect them 44
people will protect you 79
people will protest that 181
people will provide for 130
people will provide them 42
people will provide you 81
people will qualify for 109
people will quarrel with 166
people will question why 54
people will quickly and 40
people will quickly see 52
people will receive and 45
people will receive him 79
people will receive them 105
people will receive this 63
people will receive you 95
people will rejoice and 101
people will require that 101
people will respect and 203
people will respect her 62
people will respect him 151
people will respect that 140
people will respect them 106
people will respect this 46
people will respect you 1152
people will respond and 174
people will respond that 123
people will respond with 567
people will suffice for 55
people will suggest that 311
people will support and 71
people will support any 68
people will support him 283
people will support our 47
people will support that 77
people will support them 159
people will support this 114
people will support you 371
people will suppose that 491
people will survive and 135
people will suspect that 366
people will suspect you 80
people will sustain him 81
people will sustain them 53
