packing cases were piled 51
people could take pride 146
people could take turns 45
people could talk about 1468
people could tell about 59
people could tell where 76
people could tell which 69
people could think about 222
people could very easily 157
people could walk about 186
people could walk right 46
people could walk round 120
people cover their faces 144
people cover their mouths 48
people crane their necks 113
people craning their necks 375
people create their lives 43
people create their social 75
people cried unto moses 216
people crowd their rooms 72
people cutting down trees 94
people drawn from every 248
people drawn from working 94
people drink more water 47
people earned more money 63
people earned their daily 42
people earned their livings 133
people earned their money 44
people easily form clubs 74
people ended their lives 49
people enjoy hearing about 45
people enjoy most about 124
people enjoy paying taxes 54
people enjoy reading about 199
people enjoy taking risks 49
people enjoy their lives 127
people enter into social 123
people every three months 49
people feeling good about 237
people fifty years hence 122
people fifty years later 80
people filling these roles 62
people fills their place 49
people first heard about 136
people first learn about 229
people first think about 70
people fleeing their homes 221
people flock from every 58
people found life rather 51
people found their chief 64
people found their homes 41
people found their lives 110
people found their voice 91
people gather from miles 47
people getting their first 79
people getting their hands 71
people getting their money 54
people guide their lives 73
people gulping down solid 46
people hawking their wares 65
people heated their homes 60
people helping other people 392
people hoard their money 91
people holding such views 192
people holding their hands 57
people holding these views 108
people holds your people 80
people honking their horns 43
people hurting other people 73
people israel from egypt 58
people judge other people 114
people killing other people 121
people knowing more about 64
people knowing nothing about 68
people knowing their place 76
people knows nowt about 129
people learning more about 46
people liked best about 45
people liked most about 44
people lived from about 48
people lived like beasts 44
people lived much longer 286
people lived their daily 188
people lived their lives 1905
people lived their whole 258
people lived very close 183
people lower their blood 63
people marry their first 137
people might care about 133
people might cash small 44
people might dine easily 77
people might even argue 46
people might feel about 193
people might feel sorry 81
people might find fault 46
people might have about 488
people might have acted 85
people might have asked 107
people might have begun 62
people might have built 45
people might have cried 119
people might have feared 56
people might have found 689
people might have given 319
people might have hoped 48
people might have known 248
people might have liked 91
people might have lived 715
people might have moved 121
people might have reason 51
people might have risen 46
people might have saved 65
people might have shade 65
people might have shown 51
people might have stood 50
people might have taken 561
people might have tried 152
people might have voted 48
people might know about 132
people might know where 84
people might learn about 111
people might make about 72
people might more easily 125
people might once again 77
people might talk about 663
people might think about 687
people might very easily 92
people might well agree 63
people moved from farms 315
people moved from place 386
people moved from rural 621
people moved into towns 99
people moved into urban 74
people moved their homes 80
people never came twice 52
people never come close 55
people never grow tired 58
people never have anything 90
people never have known 45
people never heard about 79
people never knew about 121
people never knew anything 56
people never knew where 125
people never know about 49
people never know anything 93
people never know where 42
people never learn anything 107
people never lose sight 103
people never lost sight 163
people never rise above 129
people never said anything 75
people never skip again 95
people never stop learning 58
people never stop talking 88
people never talk about 573
people never think about 664
people often fall short 48
people often feel about 76
people often have about 363
people often have large 61
people often have quite 60
people often have strong 152
people often learn about 41
people often lose sight 140
people often make about 85
people often speak about 116
people often talk about 1934
people often think about 216
people often went hungry 78
people order their lives 337
people order their social 54
people order their world 51
people owned their homes 182
people paint their faces 111
people panic when faced 44
people picking their noses 66
people pitch their tents 68
people place great value 155
people place high value 113
people place less value 72
people place more value 226
people place their hands 97
people place their hopes 88
people place their lives 110
people place their money 43
people place their trust 239
people plant their crops 54
people playing their parts 58
people playing these roles 61
people playing video games 70
people plays once every 60
people point their fingers 177
people pooling their money 54
people power over others 120
people putting their gifts 99
people putting their hands 162
people putting their lives 64
people putting their money 93
people raise their hands 789
people raise their level 45
people raise their voice 112
people raising their hands 206
people really care about 1750
people really feel about 389
people really felt about 167
people really knew about 135
people really know about 382
people really know anything 124
people really talk about 70
people really think about 686
people really wish women 58
people risking their lives 399
people round here would 71
people round these parts 61
people running from every 77
people saved their lives 115
people saved their money 91
people seeking their first 268
people selling their goods 47
people selling their homes 94
people selling their souls 44
people selling their wares 191
people shake their fists 56
people shaking their fists 88
people shall fall under 169
people shall have ceased 42
people shall have equal 600
people shall have given 40
people shall have grown 50
people shall have power 71
people shall live under 102
people shall take place 68
people shape their lives 175
people share their lives 176
people share their views 87
people sharing their lives 112
people shift their focus 44
people shook their fists 136
people shook their white 96
people since early times 64
people since their first 71
people since time began 204
people sitting here today 192
people sitting there alone 42
people sitting there waiting 51
people solve their legal 192
people speaking their minds 148
people spend less money 82
people spend many hours 247
people spend more hours 81
people spend more money 657
people spend much money 60
people spend their daily 72
people spend their lives 3242
people spend their money 2152
people spend their spare 178
people spend their whole 2025
people spend their working 483
people spend time thinking 49
people spent many hours 101
people spent more money 124
people spent their hours 44
people spent their lives 619
people spent their money 471
people spent their spare 43
people spent their whole 154
people split their sides 93
people split their votes 40
people spoil their lives 144
people spoke their minds 164
people sprang into action 73
people spread their coats 60
people stake their lives 49
people stand very close 115
people start taking drugs 43
people stick upon spits 229
people still care about 212
people still feel about 42
people still have about 82
people still have money 44
people still have strong 106
people still lack basic 48
people still live below 241
people still live close 68
people still live today 88
people still live under 301
people still live within 66
people still living close 56
people still living today 168
people still living under 196
people still living whose 56
people still speak gaelic 98
people still talk about 3375
people still think about 112
people still went about 80
people swarm like flies 46
people taken into exile 128
people takes many forms 57
people talking much about 42
people telling lies about 40
people telling other people 201
people telling their story 64
people thinking more about 54
people thirty years later 61
people thirty years since 52
people thrust their hands 40
people today feel about 59
people today have fewer 40
people today have grown 74
people today have never 235
people today have taken 42
people today know about 142
people today live longer 176
people today live under 57
people today talk about 250
people today think about 119
people trace their roots 96
people tried their hands 47
people truly care about 157
people trust their lives 48
people turning their backs 256
people turning their faces 45
people under hard lords 137
people under other forms 51
people under some kinds 217
people under such rules 65
people under their heels 40
people under their leader 44
people under their power 139
people under their spell 41
people until much later 52
people until well after 52
people value their lives 157
people waiting their turns 46
people washing their hands 100
people waste their lives 321
people waste their money 171
people wasting their lives 83
people wasting their money 50
people watch other people 77
people waved their hands 112
people which have never 48
people which have taken 58
people which live under 48
people which took place 268
people which were never 71
people which will never 91
people whose ages ranged 87
people whose early lives 42
people whose good sense 71
people whose heads appear 111
people whose ideas about 164
people whose jobs would 51
people whose land would 45
people whose last names 430
people whose life savings 45
people whose life style 114
people whose main notion 64
people whose name began 44
people whose only asset 55
people whose only claim 244
people whose only crime 1392
people whose only fault 341
people whose only guilt 73
people whose only merit 70
people whose only reason 71
people whose only weapon 46
people whose paths cross 68
people whose paths would 59
people whose skin color 547
people whose sole claim 46
people whose sole crime 52
people whose sole reason 48
people whose very faces 40
people whose very lives 393
people whose very names 445
people whose very souls 68
people whose work keeps 42
people whose work lives 165
people whose work makes 68
people whose work takes 108
people whose work would 84
people within five miles 140
people within many miles 40
people within their group 62
people within their local 76
people within their ranks 62
people within their social 262
people within their walls 67
people within these walls 43
people within three months 96
people within your group 57
people working there would 62
people worry less about 96
people worry more about 325
people worry most about 188
people worry much about 48
people would also agree 222
people would also argue 85
people would also gather 47
people would call after 104
people would call plain 127
people would call quite 87
people would call rather 45
people would care about 281
people would come about 40
people would come after 163
people would come again 58
people would come every 83
people would come looking 126
people would come right 99
people would come round 202
people would come running 276
people would come rushing 66
people would come under 129
people would even argue 53
people would ever again 107
people would ever agree 66
people would ever allow 58
people would ever guess 93
people would ever incur 86
people would fall short 53
people would fall under 153
people would feel about 367
people would feel quite 43
people would feel sorry 218
people would feel uneasy 75
people would find fault 93
people would find metal 126
people would find quite 109
people would give anything 340
people would give money 109
people would grow tired 378
people would have about 97
people would have acted 297
people would have added 47
people would have ample 49
people would have anything 142
people would have asked 512
people would have beaten 40
people would have begun 223
people would have borne 121
people would have built 125
people would have cared 366
people would have cause 76
people would have ceased 81
people would have chain 89
people would have cried 124
people would have dared 309
people would have drawn 129
people would have earned 72
people would have easily 88
people would have either 85
people would have ended 112
people would have equal 130
people would have every 104
people would have faced 101
people would have fared 112
people would have feared 47
people would have fewer 171
people would have found 2087
people would have given 1994
people would have grown 170
people would have hated 53
people would have known 1589
people would have liked 1817
people would have lived 503
people would have loved 243
people would have money 108
people would have moved 321
people would have named 50
people would have never 330
people would have opted 71
people would have owned 49
people would have power 46
people would have really 66
people would have reason 403
people would have risen 538
people would have saved 224
people would have sense 117
people would have shown 240
people would have sided 55
people would have spent 244
people would have spread 139
people would have still 94
people would have stood 300
people would have sworn 56
people would have taken 2178
people would have thrown 366
people would have tried 274
people would have under 72
people would have voted 666
people would join hands 62
people would joke about 56
people would just laugh 360
people would just rather 63
people would just stand 63
people would just stare 59
people would just start 49
people would keep quiet 41
people would know about 862
people would know anything 44
people would know where 498
people would know which 96
people would learn about 438
people would like others 50
people would live longer 489
people would live under 114
people would live where 49
people would live within 42
people would look after 221
people would lose sight 49
people would make about 87
people would make anything 50
people would make jokes 43
people would more easily 132
people would more often 135
people would move about 89
people would much rather 665
people would once again 439
people would only agree 44
people would only laugh 434
people would only study 66
people would only trust 94
people would open doors 101
people would rave about 47
people would rise above 139
people would rise again 86
people would save money 55
people would seem quite 89
people would sink under 60
people would soon begin 163
people would soon start 69
people would speak about 75
people would speak quite 66
people would step aside 187
people would stop calling 165
people would stop looking 59
people would stop smoking 52
people would stop staring 45
people would stop talking 353
people would stop telling 123
people would stop thinking 126
people would stop treating 45
people would stop working 110
people would stop writing 44
people would take action 79
people would take issue 96
people would take place 401
people would take pride 81
people would take sides 62
people would take turns 227
people would take warning 41
people would talk about 4661
people would tell about 55
people would think about 828
people would think badly 76
people would think twice 382
people would throw money 135
people would throw rocks 41
people would turn round 346
people would wait until 149
people would walk right 63
people would work under 48
people write poems about 93
people write songs about 61
people write their first 76
people write their names 148
people writing their first 64
people wrote their names 70
peril might come again 95
peril would have drawn 56
period about three times 78
period about three weeks 53
period after their first 256
period began during which 132
period began just after 51
period began soon after 72
period costs even though 52
period could have found 71
period could have given 57
period could have taken 53
period could take place 109
period dates from about 228
period every three months 67
period fifty years later 57
period forty years later 59
period lasting from about 561
period lasts four months 46
period lasts from about 441
period lasts from april 51
period lasts from march 70
period lasts much longer 54
period lasts only about 83
period might have found 47
period might have given 54
period might have taken 69
period often years after 123
period people were still 42
period period during which 247
period ranged from about 94
period ranges from about 421
period running from about 89
period running from april 73
period since their first 61
period steps were taken 80
period thirty years later 197
period varying from about 327
period varying from eight 267
period varying from forty 66
period varying from hours 49
period varying from months 73
period varying from seven 114
period varying from thirty 264
period varying from weeks 60
period which came after 89
period which have since 52
period which lies within 57
period which most nearly 47
period which took place 123
period which were based 65
period which were found 76
period which were still 58
period which will allow 73
period which will never 53
period which will stand 47
period within three months 74
period would have begun 92
period would have dared 75
period would have ended 158
period would have found 287
period would have given 281
period would have known 73
period would have shown 111
period would have taken 119
period would last until 72
period would take place 173
petal turns into light 58
petty cases were tried 52
phase after single doses 41
phase began soon after 41
phase change from solid 430
phase change from vapor 159
phase change from water 307
phase change taking place 61
phase change took place 44
phase change will occur 178
phase could take place 44
phase lasts from about 101
phase lasts much longer 64
phase lasts only about 43
phase shift from input 261
phase shift will cause 56
phase shift will occur 179
phase space along which 91
phase space from which 83
phase space have equal 53
phase space into cells 302
phase space into small 88
phase space into which 43
phase space over which 61
phase which brings about 98
phase which took place 68
phase would take place 239
phone calls asking about 190
phone calls during which 222
phone calls during working 67
phone calls ever since 46
phone calls from every 199
phone calls from girls 181
phone calls from irate 567
phone calls from local 223
phone calls from others 137
phone calls from paris 49
phone calls from people 6003
phone calls from senior 45
phone calls from users 177
phone calls from women 872
phone calls last night 437
phone calls took place 68
phone calls were about 86
phone calls were getting 41
phone calls were never 137
phone calls were often 74
phone calls were pouring 41
phone calls were still 65
phone lines were burning 40
phone lines were buzzing 117
phone lines were still 231
phone lines were working 46
photo shoot took place 43
photo taken just after 45
picking fruit from trees 112
piece after gold piece 46
piece dates from about 105
piece falling into place 102
piece falls into place 218
piece goods from japan 79
piece rates were based 53
piece whole wheat toast 55
piece would have given 45
pigeon holes into which 257
pikes would make short 52
piled block upon block 50
piled brick upon brick 162
piled error upon error 124
piled image upon image 42
piled layer upon layer 756
piled proof upon proof 119
piled stone upon stone 296
piled story upon story 183
piles image upon image 76
piles which rise above 140
pills every four hours 412
pills every other night 57
pills every three hours 138
pills under your tongue 46
pilot cares nothing about 178
pilot study during which 40
pilot study from which 77
pilot study took place 165
pilot study were asked 189
pilot would have known 43
pilot would have taken 42
pines which have grown 50
pipes which went under 47
pivot point from which 112
pivot point upon which 57
place about five miles 1065
place about five months 185
place about five times 46
place about five weeks 120
place about four hours 128
place about four miles 947
place about four months 213
place about four times 233
place about four weeks 137
place about here where 66
place about nine miles 363
place about nine months 90
place about once every 216
place about three hours 191
place about three miles 3103
place about three months 501
place about three times 268
place about three weeks 635
place about what ought 158
place above high water 104
place after four months 72
place after having taken 41
place after leaving paris 41
place after many months 64
place after nine months 45
place after some delay 41
place after some months 51
place after some weeks 68
place after such dates 83
place after their defeat 53
place after their first 60
place after their names 226
place after three months 175
place after three weeks 50
place after work hours 73
place apart from human 50
place apart from others 165
place cooks were toiling 73
place could have easily 44
place could have given 41
place eight days after 441
place eight days later 401
place eight years after 172
place eight years later 511
place every four months 71
place every four weeks 78
place every other night 77
place every three months 849
place every three weeks 105
place fifty days after 491
place fifty years after 244
place fifty years later 189
place forty days after 382
place forty years after 194
place forty years later 106
place knows nothing about 63
place looks like every 62
place lower down where 43
place might have given 44
place might have taken 83
place names were given 81
place names were often 46
place nearly three months 52
place nearly three weeks 53
place offer their goods 57
place quite soon after 85
place rather soon after 43
place seems very still 53
place seven days after 304
place seven days later 68
place seven years after 505
place seven years later 619
place shall have earned 63
place shall have power 53
place shall take place 68
place since last night 64
place since their first 76
place sixty years after 54
place sixty years later 65
place stays open until 74
place still more easily 40
place stone upon stone 46
place stood vast banks 59
place thirty days after 101
place thirty years after 161
place thirty years later 229
place under aunt sally 74
place under cold running 184
place under free trade 133
place under great danger 40
place under more happy 73
place under some trees 131
place under some weird 64
place under their action 160
place under their knees 51
place under their noses 445
place under your father 46
place until five months 101
place until four months 46
place until just after 46
place until many months 47
place until much later 1141
place until next morning 240
place until some hours 50
place until some months 66
place until some weeks 96
place until such place 43
place until three months 152
place until well after 297
place until years after 58
place until years later 70
place where adam shall 169
place where boys could 92
place where breath comes 67
place where cold water 52
place where duty holds 59
place where even today 41
place where fire burns 41
place where fish could 41
place where five cents 78
place where five roads 69
place where food could 189
place where food might 161
place where four cross 132
place where four roads 1374
place where gods might 89
place where gold could 54
place where good people 203
place where great minds 45
place where guru nanak 165
place where help could 46
place where holy rites 53
place where ideas about 75
place where ideas could 102
place where jews could 396
place where jews gather 50
place where jews lived 88
place where jews would 135
place where john brown 102
place where john first 176
place where just about 108
place where keats wrote 166
place where kids could 259
place where land meets 67
place where last night 45
place where life began 153
place where life could 250
place where life might 79
place where life moves 40
place where life seems 52
place where life wakes 52
place where life would 157
place where lord byron 54
place where lost souls 74
place where love could 47
place where many kinds 71
place where many large 40
place where many people 1684
place where many roads 146
place where many trees 108
place where many women 104
place where many would 89
place where mark twain 46
place where mary could 45
place where mary queen 43
place where mary stood 120
place where more people 389
place where most people 1295
place where most women 59
place where much blood 42
place where nice people 47
place where none could 168
place where none shall 41
place where none would 116
place where nothing could 400
place where nothing grows 233
place where nothing really 45
place where nothing seems 61
place where nothing stirs 83
place where nothing would 133
place where once again 51
place where once stood 1557
place where only people 44
place where only women 71
place where other people 671
place where other women 52
place where palm trees 57
place where paul speaks 51
place where poor people 349
place where rich people 125
place where salt water 49
place where sick people 265
place where snow never 91
place where some large 86
place where some people 574
place where some small 43
place where some women 99
place where such action 990
place where such award 47
place where such books 81
place where such child 133
place where such court 245
place where such films 64
place where such goods 265
place where such house 153
place where such lands 114
place where such meeting 258
place where such order 78
place where such people 138
place where such plots 47
place where such power 50
place where such press 62
place where such seaman 65
place where such trade 113
place where such women 61
place where such works 59
place where such writing 128
place where their ashes 117
place where their blood 60
place where their bones 60
place where their canoes 74
place where their chief 41
place where their child 269
place where their dreams 74
place where their father 328
place where their first 123
place where their hands 55
place where their hearts 147
place where their horse 48
place where their house 84
place where their judge 67
place where their labor 46
place where their leader 50
place where their legal 66
place where their lives 341
place where their loved 75
place where their money 97
place where their mother 205
place where their names 60
place where their needs 128
place where their people 65
place where their power 46
place where their roads 65
place where their roots 72
place where their ships 125
place where their souls 115
place where their tents 63
place where their whole 66
place where their wives 250
place where there could 919
place where there exist 93
place where there lived 85
place where there might 783
place where there never 120
place where there ought 135
place where there really 58
place where there seems 191
place where there shall 377
place where there still 44
place where there stood 78
place where there would 4563
place where these birds 124
place where these bones 78
place where these books 57
place where these could 67
place where these cruel 108
place where these first 67
place where these girls 48
place where these kinds 51
place where these lines 65
place where these mines 54
place where these pearls 87
place where these people 508
place where these trees 123
place where these women 117
place where these words 133
place where these works 42
place where thine honor 366
place where those people 285
place where those words 250
place where three roads 4436
place where three white 95
place where time began 99
place where time seems 193
place where time stood 244
place where time stops 129
place where were large 46
place where wild beasts 97
place where work could 181
place where young girls 150
place where young minds 75
place where young people 1786
place where young trees 61
place where young women 507
place where your child 504
place where your dreams 75
place where your father 1119
place where your float 76
place where your glory 371
place where your grace 177
place where your hands 53
place where your house 50
place where your money 77
place where your mother 508
place where your people 332
place where your story 105
place where your uncle 120
place where your voice 58
place where youth could 57
place which bede calls 63
place which beer holds 57
place which best suits 101
place which brings about 52
place which envy holds 44
place which faith holds 49
place which have given 64
place which have since 68
place which many people 53
place which most people 54
place which soon after 46
place which those others 48
place which will admit 45
place which will allow 156
place which will cause 54
place which will change 40
place which will never 60
place which will serve 66
place while glue dries 103
place whose fall could 48
place within five miles 257
place within five months 106
place within five working 51
place within four hours 113
place within four miles 220
place within four months 317
place within four walls 93
place within four weeks 355
place within living cells 244
place within many miles 93
place within nine months 707
place within said state 96
place within some major 73
place within their grasp 111
place within their hearts 135
place within their minds 84
place within their power 43
place within their ranks 83
place within their social 85
place within their souls 54
place within their walls 653
place within their world 62
place within these cells 40
place within these pages 160
place within these walls 808
place within those walls 214
place within three hours 167
place within three miles 970
place within three months 3947
place within three weeks 407
place within your hands 105
place within your walls 129
place would best agree 51
place would come alive 51
place would fall apart 308
place would have acted 269
place would have blown 43
place would have dared 62
place would have found 94
place would have given 354
place would have known 166
place would have loved 51
place would have saved 50
place would have shown 42
place would have taken 272
place would take place 44
placing brick upon brick 53
placing human beings under 44
placing layer upon layer 100
placing seven such lines 45
placing stone upon stone 86
plain about five miles 594
plain about four miles 392
plain about nine miles 177
plain about three miles 1139
plain ascii text files 604
plain below fort henry 79
plain below were growing 40
plain black gown which 58
plain black silk dress 613
plain black wool dress 44
plain indian road which 85
plain loose dark dress 44
plain round mild steel 173
plain sight from where 100
plain speaking took place 55
plain water will often 56
plain where once stood 102
plain which lies below 546
plain which lies spread 43
plain white bond paper 208
plain white typing paper 111
plain within three miles 40
plane burst into flame 128
plane could have flown 67
plane crash during world 73
plane crash soon after 140
plane crash three weeks 63
plane crash took place 57
plane makes work easier 108
plane running from front 62
plane which lies within 64
plane would have flown 70
plane would have given 41
plane would have taken 64
plank roads were built 343
plans apart from study 127
plans could take shape 44
plans never bore fruit 51
plans which fall within 51
plans which have since 193
plans which were aimed 40
plans which were based 135
plans which were drawn 177
plans which were found 41
plans which were later 202
plans which were never 283
plans which were still 54
plans which were under 90
plans which will allow 66
plans which will serve 58
plans would have given 60
plans would have taken 53
plant built during world 60
plant cells from which 217
plant cells have rigid 66
plant cells have shown 40
plant cells have walls 90
plant comes into bloom 380
plant grows from about 43
plant growth even though 140
plant loses more water 59
plant needs more water 61
plant parts from which 106
plant parts like leaves 106
plant parts were dried 75
plant sizes from which 55
plant tests have shown 55
plant under north walls 62
plant which bears fruit 42
plant which bears leaves 238
plant which most nearly 49
plant which only grows 69
plant which took place 48
plant which will allow 55
plant which will serve 72
plant which will thrive 58
plant whose life cycle 105
plant within five miles 71
plant would cost about 288
plant would have taken 45
plate glass upon which 49
plate heated from below 48
plate under axial loading 43
plate which will serve 41
playing about some white 58
playing cards from which 161
playing cards last night 209
playing cards were first 119
playing every freak which 49
playing field from which 168
playing field more level 304
playing field upon which 625
playing field were level 49
playing field will never 44
playing games like chess 89
playing often upon words 62
playing penny ante poker 62
playing poker last night 45
playing right into satan 42
plays about some ridge 55
plays about young people 84
plays right into logic 61
plays which have earned 42
plays which have given 142
plays which have never 132
plays which have since 124
plays which pass under 65
plays which take place 44
plays which took place 141
plays which were acted 834
plays which were based 134
plays which were either 44
plays which were first 263
plays which were given 214
plays which were known 113
plays which were later 87
plays which were never 412
plays which were often 51
plays which were still 45
pleading which were swept 57
please after many readings 42
please check your local 63
please lower your voice 1059
please place your order 61
please please stop talking 230
please raise their hands 1352
please raise their right 113
please raise your hands 978
please raise your right 307
please state their names 109
please state your reason 80
please visit your local 117
please write their names 67
please write your names 44
pleasing change took place 40
pleasing either those above 119
plots reveal much about 57
pluck fruit from trees 57
plump knees well apart 68
plump white hand which 46
plunge china into chaos 51
plunge china into civil 41
plunging madly into waves 53
poetic drama have begun 55
poetry apart from prose 56
poetry might have drawn 57
poetry might have given 46
poetry might have taken 77
poetry moves best within 60
poetry which have given 127
poetry which took place 77
poetry would have taken 51
point about five miles 3077
point about four miles 3128
point about nine miles 275
point about such cases 41
