pacify the popular mind 74
partly be derived from 164
partly be gathered from 91
partly by borrowing from 285
partly by exchange among 42
partly by imports from 44
partly by increasing their 107
partly by letters from 64
partly by radiation from 189
partly in dialogue form 85
partly in protest over 42
partly in reliance upon 176
partly in triumph over 91
partly in written form 41
partly it derives from 55
partly it results from 86
partly it stemmed from 57
partly of investing such 42
partly of wrought iron 123
partly on adjoining land 60
partly on company time 70
partly on factors such 50
partly on material from 69
partly on private land 109
partly on reports from 54
partly on written laws 51
partly or largely from 64
partly or totally from 68
partly or totally into 53
partly or totally lost 66
partly to attract more 40
partly to benefit from 78
partly to correct some 51
partly to correct what 52
partly to counter such 40
partly to display their 45
partly to effusion into 45
partly to enhance their 120
partly to exclude from 62
partly to explain their 54
partly to explain what 64
partly to express their 140
partly to gratify their 115
partly to impress upon 201
partly to improve their 171
partly to increase their 201
partly to inquire into 44
partly to justify their 142
partly to observe what 45
partly to prevent such 42
partly to prevent their 260
partly to procure their 61
partly to promote their 71
partly to protect their 446
partly to provide jobs 54
partly to provide more 272
partly to provide some 138
partly to provide work 55
partly to receive from 52
partly to recover from 124
partly to recover lost 106
partly to relieve their 41
partly to satisfy their 181
partly to support their 82
passed an amended bill 84
passed an amnesty bill 108
passed an antique shop 76
passed an omnibus bill 116
passed an unsteady hand 135
passed as command line 80
passed as current coin 97
passed at college were 94
passed at liberty tree 62
passed at pleasure from 66
passed by adoption into 125
passed by captain cook 68
passed by congress also 57
passed by congress dealing 74
passed by congress during 1581
passed by congress early 513
passed by congress fixing 53
passed by congress from 295
passed by congress gave 80
passed by congress giving 174
passed by congress have 270
passed by congress into 58
passed by congress july 219
passed by congress june 182
passed by congress just 92
passed by congress last 468
passed by congress late 209
passed by congress made 104
passed by congress making 185
passed by congress more 169
passed by congress must 295
passed by congress only 171
passed by congress over 1123
passed by congress soon 50
passed by congress there 40
passed by congress three 48
passed by congress upon 83
passed by congress were 716
passed by congress when 134
passed by congress will 192
passed by default into 61
passed by degrees from 157
passed by degrees into 403
passed by descent from 84
passed by marriage from 242
passed by marriage into 800
passed by mistake into 42
passed by popular vote 208
passed by several farm 103
passed by several other 130
passed by several such 41
passed he hurried from 83
passed in amended form 369
passed in between these 95
passed in british india 68
passed in congress during 45
passed in fifteen years 42
passed in ireland during 56
passed in ireland from 54
passed in ireland were 47
passed in northern india 41
passed in perfect peace 134
passed in pleasant talk 64
passed in previous years 209
passed in private life 57
passed in returning from 51
passed in revised form 50
passed in several other 95
passed in silence from 91
passed in silence here 70
passed in silence over 565
passed in silence when 42
passed in triumph along 42
passed in triumph from 125
passed in triumph over 61
passed in useless toil 42
passed in wandering from 49
passed in wandering over 44
passed it hastily over 62
passed it lightly over 205
passed it quickly over 60
passed it rapidly over 43
passed my cigaret case 56
passed my earliest years 256
passed my leisure time 46
passed my youthful days 44
passed no censure upon 66
passed on capitol hill 56
passed on greetings from 82
passed on letters from 43
passed on proudly from 45
passed on quickly from 50
passed on quickly into 45
passed on rapidly from 67
passed on reports from 67
passed on several years 261
passed on together from 53
passed on towards their 135
passed on tuesday last 62
passed or repealed here 87
passed so lightly over 210
passed so quickly from 278
passed so quickly into 94
passed so quickly over 45
passed so rapidly from 253
passed so rapidly into 90
passed so rapidly over 41
passed so swiftly from 125
passed so utterly from 186
passed the adriatic from 70
passed the amended bill 374
passed the ancient city 66
passed the ancient town 48
passed the anterior arch 57
passed the barrier into 50
passed the bathroom door 319
passed the bedroom door 152
passed the bitumen pits 50
passed the british army 45
passed the british line 95
passed the british north 1234
passed the bunches over 67
passed the butcher shop 46
passed the canteen back 59
passed the central part 46
passed the century mark 1250
passed the chicken pens 90
passed the clayton anti 125
passed the coastal zone 203
passed the coercive acts 368
passed the colonial laws 63
passed the commons only 107
passed the commons three 52
passed the congress last 42
passed the convent gate 60
passed the crouching form 76
passed the current from 92
passed the declining years 55
passed the deepest part 53
passed the desired bill 53
passed the donation land 78
passed the dreadful cape 56
passed the earliest years 74
passed the factory acts 126
passed the federal coal 69
passed the federal farm 215
passed the federal flag 48
passed the federal food 185
passed the federal home 86
passed the federal land 150
passed the federal radio 57
passed the federal tort 132
passed the fifteen years 76
passed the finance bill 133
passed the finishing line 187
passed the finishing post 115
passed the following acts 152
passed the following among 50
passed the following bill 129
passed the following days 101
passed the following four 123
passed the following laws 132
passed the following month 158
passed the following note 48
passed the following rule 56
passed the following spring 89
passed the following three 84
passed the following vote 2193
passed the funeral home 52
passed the gallery when 47
passed the glasses back 82
passed the greatest part 2306
passed the greatest test 45
passed the halcyon days 45
passed the halfway mark 2227
passed the handset back 48
passed the hardest test 64
passed the hepburn bill 194
passed the highest part 47
passed the hundred mark 589
passed the johnson debt 103
passed the kitchen door 496
passed the language test 90
passed the largest part 46
passed the laundry room 61
passed the library door 285
passed the licensing exam 245
passed the loyalty test 72
passed the maginot line 83
passed the medical care 53
passed the medical exam 114
passed the medical test 70
passed the meridian when 135
passed the message along 427
passed the message back 135
passed the message down 176
passed the message from 47
passed the message over 42
passed the mineral leasing 107
passed the minimum wage 42
passed the national bank 294
passed the national diet 52
passed the national exam 80
passed the national health 294
passed the national park 89
passed the national wild 40
passed the natives land 88
passed the neutral line 79
passed the nursery door 62
passed the official test 50
passed the pasture gate 62
passed the patient self 434
passed the picture back 98
passed the pleasant days 52
passed the pleasant word 67
passed the prairie farm 51
passed the preceding days 41
passed the preceding week 106
passed the present site 159
passed the previous month 76
passed the previous spring 50
passed the previous week 51
passed the problem along 63
passed the problem back 64
passed the problem over 70
passed the question along 215
passed the question back 59
passed the question over 196
passed the railway line 45
passed the receiving line 79
passed the remaining days 171
passed the remaining five 53
passed the remaining part 524
passed the remaining three 51
passed the remaining time 58
passed the remaining years 860
passed the request along 275
passed the reserve bank 49
passed the revenue bill 77
passed the revised bill 110
passed the rubicon when 63
passed the screening test 239
passed the seventy mark 82
passed the sherman anti 845
passed the southern edge 54
passed the southern gate 42
passed the straits into 44
passed the stringent test 59
passed the subject over 101
passed the supreme test 542
passed the surface mining 102
passed the thousand mark 705
passed the uniform time 48
passed the uranium mill 62
passed the western gate 103
passed the winters there 46
passed the written exam 749
passed the written part 133
passed the written test 1269
passed to abandon ship 102
passed to address these 61
passed to brigham young 71
passed to british rule 47
passed to control their 58
passed to correct some 84
passed to enforce those 47
passed to eternal rest 265
passed to improve their 60
passed to prevent such 381
passed to prevent their 429
passed to prevent these 104
passed to prevent those 47
passed to protect such 41
passed to protect their 132
passed to protect these 98
passed to protect those 116
passed to provide more 115
passed to several other 60
passes an adverse vote 69
passes by degrees from 182
passes by degrees into 862
passes by gravity from 61
passes by osmosis from 247
passes by osmosis into 297
passes by rotation among 133
passes by taxation from 68
passes in germany from 174
passes in silence over 1276
passes in solution into 44
passes it becomes more 363
passes of navarre were 45
passes on occasion into 41
passes so quickly from 189
passes so quickly into 60
passes so quickly when 71
passes so rapidly from 180
passes so rapidly over 42
passes the command line 83
passes the exhaust port 149
passes the greatest part 284
passes the halfway mark 63
passes the message along 164
passes the message back 60
passes the message down 95
passes the neutral line 46
passes the request along 186
passes the request down 102
passes the resulting data 46
passes the results back 381
passes the screening test 78
passes the supreme test 74
passes the written test 63
passes to persons other 110
passion he becomes free 235
passion in spanish wars 62
passion is brought into 80
passion is charmed down 209
passion is derived from 72
passion is exactly what 40
passion is kindled like 42
passion is subject more 43
passion of alarmed self 164
passion of avarice into 66
passion of illicit love 41
passion of inflaming love 66
passion of jealousy having 50
passion of nervous rage 49
passion of youthful love 80
passion or carried away 97
passion to approve more 47
passion to disturb their 56
passion to possess more 135
passion to prevail over 99
passion to proceed more 80
passion to project such 50
passion to satisfy more 68
passion to triumph over 79
pastor in examining into 51
pastor is divided from 46
pastor of pleasant hill 73
pastry in plastic wrap 53
patchy or diffuse areas 49
patent be granted upon 56
patent is derived from 68
patent is fifteen years 62
patent is granted only 182
patent is granted upon 86
patent is infringed when 106
patent is invalid need 50
patent is measured from 50
patent of charles viii 119
patent or charter from 217
patent to increase your 59
patent to protect their 136
patent to reflect such 117
patent to sincere well 137
patent to western union 66
pathway is derived from 93
pathway is divided into 111
pathway of eternal life 58
pathway of gallows hill 118
pathway of nucleic acid 228
pathway to eternal life 153
pathway to general laws 63
patina of antique filth 41
patriot in america will 43
patriot king reigned over 97
patriot to withdraw into 67
patrol of cavalry rode 82
patrol the railway line 87
patrol the streets during 222
patrol the streets from 169
patron of artists such 49
patron of catholic youth 47
patron of promising young 46
patted the blanket next 50
patter of belated feet 48
patter of machine guns 42
paused an instant when 92
paused on beholding some 56
paused to acquire breath 50
paused to collect their 48
paused to examine some 120
paused to examine their 76
paused to examine what 54
paused to inquire into 124
paused to inquire what 185
paused to observe their 45
paused to observe what 49
paused to recover breath 398
paused to recover from 50
paused to recover their 80
paused to reflect over 95
paused to reflect upon 561
paused to reflect what 62
paused to swallow hard 164
paused to swallow some 56
pauses of silence when 85
pauses to inquire what 99
pauses to reflect upon 590
payoff to society from 48
peasant of average means 80
peasant of northern india 47
peasant or wandering arab 159
peasant to produce more 199
peasant to withdraw from 59
pebble is dropped into 1893
pebble to boulder size 352
pecked at several days 62
pedaling my bicycle back 72
peeled the blanket back 42
peeled the plastic wrap 61
peeled the wrapper from 129
pegged the exchange rate 573
pellet is dropped into 99
pellet is removed from 43
pellet of nucleic acid 155
pelvic or ventral fins 299
pelvis is derived from 43
pelvis is divided into 1378
pelvis it divides into 54
pencil in designing some 47
pencil is brought into 47
pencil is divided into 44
pencil of diverging rays 288
pencil of rontgen rays 43
pencil the following note 107
pencil to lightly draw 177
pencil to lightly mark 238
penile or scrotal skin 74
penned in between four 115
penned in between these 45
penned the following note 1306
penned up together like 43
pension is payable from 184
pension is payable only 92
pension or annuity from 160
pension or annuity paid 61
pension or annuity plan 1725
pension or benefit fund 71
pension or benefit plan 88
pension or similar plan 451
pension or welfare fund 55
pension or welfare plan 285
pension to average wage 57
pension to himself when 81
peopled by figures from 53
peopled by rational beings 71
peopled by superior beings 50
peopled the greatest part 73
peoples an example more 42
peoples in ancient days 129
peoples in certain areas 70
peoples in colonial areas 70
peoples in general have 102
peoples in general were 73
peoples in history have 149
peoples in question have 94
peoples in question were 83
peoples in western north 50
peoples is derived from 84
peoples is evident from 70
peoples of america have 487
peoples of america must 61
peoples of america were 280
peoples of america will 41
peoples of ancient india 206
peoples of ancient peru 80
peoples of britain have 43
peoples of britain were 77
peoples of british india 189
peoples of british north 75
peoples of british west 143
peoples of central asian 102
peoples of central india 63
peoples of colonial areas 49
peoples of diverse race 90
peoples of european race 87
peoples of germany have 49
peoples of germany were 70
peoples of history have 69
peoples of kindred race 75
peoples of lowland south 104
peoples of mankind have 53
peoples of mongolian race 58
peoples of northern india 495
peoples of northern north 71
peoples of northern south 80
peoples of similar race 52
peoples of southeast asian 47
peoples of southern india 711
peoples of turkish race 44
peoples of western india 101
peoples of western north 217
peoples so distant from 45
peoples the wealthier also 51
peoples to abandon their 190
peoples to achieve self 128
peoples to achieve their 221
peoples to benefit from 151
peoples to control their 474
peoples to develop their 319
peoples to express their 172
peoples to freedom from 40
peoples to improve their 371
peoples to increase their 146
peoples to indulge their 45
peoples to justify their 50
peoples to migrate from 51
peoples to national self 167
peoples to promote their 48
peoples to protect their 190
peoples to reassert their 47
peoples to rebuild their 40
peoples to reclaim their 64
peoples to recover their 115
peoples to refrain from 240
peoples to support their 41
peoples to sustain their 45
pepper in portions true 85
pepper is derived from 98
pepper the highest will 207
pepper va teaspoon salt 526
pepper vi teaspoon salt 1032
pepper vi teaspoon thyme 70
pepper vs teaspoon salt 253
pepsin is carried down 54
perils of averaging data 182
periods be distant from 123
periods in ancient peru 65
periods in between these 74
periods in between when 85
periods in certain areas 109
periods in endemic areas 53
periods in geologic time 59
periods in history during 106
periods in history from 40
periods in history have 551
periods in history there 46
periods in history were 144
periods in history when 2551
periods in limited areas 47
periods in previous years 150
periods in question were 89
periods is derived from 99
periods is divided into 132
periods is evident from 66
periods of absence during 76
periods of absence from 2329
periods of absence were 135
periods of ancient india 83
periods of anxiety when 51
periods of arousal from 43
periods of average life 202
periods of between five 178
periods of between four 125
periods of between three 591
periods of british rule 201
periods of central apnea 84
periods of chinese rule 43
periods of civilian rule 822
periods of colonial rule 449
periods of concern over 41
periods of creative work 117
periods of culture have 98
periods of current flow 91
periods of decision making 65
periods of decline have 63
periods of decline were 69
periods of decline when 56
periods of despair when 44
periods of differing length 133
periods of drought during 252
periods of drought have 250
periods of drought over 46
periods of drought such 134
periods of drought there 139
periods of drought were 138
periods of drought when 665
periods of drought will 129
periods of elapsed time 209
periods of election were 134
periods of exchange rate 277
periods of extreme cold 2048
periods of extreme fire 118
periods of extreme food 63
periods of extreme high 126
periods of extreme pain 56
periods of extreme self 42
periods of fifteen days 349
periods of fifteen years 597
periods of foreign rule 454
periods of freedom from 1298
periods of general peace 83
periods of geologic time 2377
periods of greatest cold 126
periods of greatest need 115
periods of greatest risk 122
periods of highest risk 66
periods of history been 95
periods of history down 125
periods of history during 139
periods of history from 287
periods of history have 1559
periods of history into 45
periods of history more 53
periods of history must 78
periods of history only 128
periods of history seem 55
periods of history some 61
periods of history such 256
periods of history tend 40
periods of history there 644
periods of history these 51
periods of history were 440
periods of history when 1596
periods of history will 134
periods of illness during 97
periods of illness were 94
periods of illness when 85
periods of inaction during 90
periods of inaction were 48
periods of increasing length 268
periods of intense anger 73
periods of intense anti 45
periods of intense cold 1780
periods of intense crying 67
periods of intense pain 262
periods of intense rain 125
periods of intense self 198
periods of intense work 540
periods of islamic rule 56
periods of leisure during 66
periods of leisure from 51
periods of leisure time 254
periods of leisure were 41
periods of leisure when 60
periods of lighter work 89
periods of limited food 70
periods of married life 170
periods of maximum flow 137
periods of maximum load 57
periods of medical care 55
periods of minimum flow 204
periods of national life 228
periods of national trial 80
periods of nominal peace 55
periods of operating time 53
periods of organic life 142
periods of ottoman rule 42
periods of payment were 72
periods of perfect health 40
periods of perhaps many 69
periods of previous years 248
periods of quality time 41
periods of rapidly rising 1021
periods of reduced flow 67
periods of reduced food 355
periods of regular crop 59
periods of regular work 48
periods of removal from 59
periods of research leave 286
periods of research were 45
periods of reserve duty 62
periods of reserve were 56
periods of respite care 130
periods of respite during 45
periods of respite from 452
periods of respite when 67
periods of rotation were 53
periods of routine work 43
periods of service during 102
periods of service from 102
periods of service have 109
periods of service life 84
periods of service prior 113
periods of service ranging 77
periods of service were 439
periods of service will 75
periods of seventy years 62
periods of several days 2993
periods of several tens 68
periods of several years 4632
periods of sharply rising 224
periods of silence during 570
periods of silence from 137
periods of silence have 42
periods of silence into 50
periods of silence were 321
periods of silence when 406
periods of silence will 50
periods of similar length 259
periods of sixteen years 40
periods of society were 91
periods of society when 94
periods of steadily rising 91
periods of thirteen days 333
periods of thirteen years 259
periods of unequal length 617
periods of uniform length 70
periods of unknown length 63
periods of upheaval such 43
periods of uterine life 52
periods of variable length 267
periods of warfare have 43
periods of weakness when 40
periods on certain days 41
periods on several days 78
periods so distant from 48
periods the animals were 101
periods to discuss their 41
periods to recover from 55
permit an inquiry into 417
permit an insight into 504
permit in advance from 241
permit is granted only 283
permit is granted upon 161
permit is secured from 47
permit no deviation from 457
permit of division into 97
permit or license from 612
permit or license must 119
permit or license will 135
permit or protect such 44
permit or require some 107
permit or require such 140
permit or require their 48
permit the british navy 113
permit the central bank 169
permit the exchange rate 199
permit the general sale 77
permit the governing body 50
permit the maximum flow 42
permit the natural flow 40
permit the passage from 307
permit the passage into 70
permit the removal from 244
permit the reserve bank 63
permit thy gracious name 44
permit to conduct such 192
permit to disturb your 55
permit to operate from 263
permit to operate such 207
permit to rebuild their 152
person an insight into 52
person as against whom 86
person as freedom from 49
person as suffering from 133
person at greatest risk 102
person at highest risk 44
person be brought into 125
person be excused from 43
person be released from 166
person be removed from 375
person be suffering from 87
person he admired most 55
person he brought down 49
person he himself made 41
person he loyally sunk 77
person he trusted most 182
person in america during 45
person in america knew 45
person in america will 87
person in average health 60
person in british india 166
person in certain ways 109
person in chronic pain 132
person in cropped hair 123
person in custody during 48
person in custody from 58
person in custody must 235
person in custody upon 121
person in decision making 226
person in extreme need 122
person in extreme pain 54
person in history ever 90
person in history whom 54
person in inferior health 182
person in ireland knew 72
person in liberty silk 70
person in obscure life 115
person in perfect health 858
person in private life 1315
person in question also 68
person in question came 121
person in question died 68
person in question during 57
person in question from 385
person in question have 121
person in question having 108
person in question here 75
person in question into 78
person in question knew 56
person in question left 55
person in question made 76
person in question must 847
person in question need 43
person in question only 47
person in question took 47
person in question used 48
person in question well 47
person in question were 315
person in question when 55
person in question will 996
person in reliance upon 163
person in rendering such 68
person in seventy years 42
person in several ways 196
person in trouble will 44
person is accused there 123
person is accused were 43
person is allowed into 45
person is allowed only 291
person is blocked from 128
person is brought back 153
person is brought face 45
person is brought from 50
person is brought into 1103
person is carried away 125
person is cleansed from 44
person is counted only 106
person is derived from 466
person is divided into 250
person is dropped from 50
person is ejected from 48
person is elected from 47
person is entered into 42
person is equally clear 84
person is evident from 115
person is exactly like 366
person is exactly what 97
person is excused from 456
person is exposed during 48
person is granted bail 73
person is knocked down 126
person is limited only 115
person is morally free 43
person is morally good 137
person is morally wrong 64
person is operating from 114
person is perhaps more 136
person is present during 109
person is present from 52
person is present when 108
person is receiving care 40
person is receiving from 44
person is receiving more 43
person is reduced from 41
person is released from 796
person is removed from 1585
person is rescued from 92
person is severed from 42
person is somehow able 40
person is stopped from 42
person is subject only 45
person is suffering from 12094
person is suffering great 54
person is tempted when 385
person is totally free 89
person is tricked into 54
person is usually able 309
person is usually held 45
person is usually less 101
person is usually made 69
person is usually more 586
person is usually most 41
person is usually much 58
person is usually said 66
person is usually seen 63
person is usually very 501
person is usually well 163
person is withheld from 67
person it appeared least 90
person of african race 80
person of average health 98
person of average means 581
person of average size 1251
person of brigham young 144
person of british birth 51
person of captain cook 155
person of captain john 90
person of chiefly rank 42
person of chinese race 89
person of colonel john 77
person of eminent note 49
person of eminent rank 65
person of equally good 96
person of equally high 95
person of european birth 72
person of exalted mind 66
person of exalted rank 856
person of fifteen years 121
person of foreign birth 1389
person of general john 60
person of highest rank 647
person of hopeful mind 93
person of ignoble birth 63
person of immense wealth 110
person of inferior birth 144
person of inferior rank 1383
person of inquiring mind 65
person of liberal mind 45
person of limited means 1180
person of maturer years 99
person of natural good 47
person of obscure birth 249
person of obscure rank 63
person of position whom 50
person of previous good 110
person of private birth 72
person of private means 96
person of quality came 47
person of quality from 66
person of quality having 52
person of quality kept 49
person of quality need 72
person of quality there 108
person of related mind 182
person of richard duke 246
person of seventy years 57
person of similar name 110
person of similar rank 91
person of similar size 41
person of sixteen years 180
person of slender means 71
person of stronger will 87
person of superior birth 66
person of superior mind 99
person of superior rank 1031
person of superior worth 48
person of trained mind 59
person of unbiased mind 73
person of unsound mind 32799
person on capitol hill 81
person on medical care 73
person or against those 206
person or anybody else 95
person or company acting 256
person or company from 626
person or company having 593
person or company making 426
person or company must 112
person or company other 293
person or company owning 637
person or company owns 126
person or company paying 88
person or company taking 55
person or company upon 59
person or company will 158
person or governing body 43
person or officer from 88
person or officer making 68
person or perhaps even 49
person or persons able 104
person or persons acting 5201
person or persons aiding 88
person or persons also 84
person or persons among 161
person or persons asking 46
person or persons bearing 64
person or persons best 209
person or persons body 300
person or persons born 68
person or persons bringing 390
person or persons buying 70
person or persons came 57
person or persons come 103
person or persons coming 347
person or persons duly 2262
person or persons during 328
person or persons fail 90
person or persons filing 320
person or persons find 77
person or persons free 49
person or persons from 11325
person or persons give 60
person or persons giving 792
person or persons have 2393
person or persons having 15011
person or persons hearing 51
person or persons held 85
person or persons here 104
person or persons hiring 84
person or persons hold 119
person or persons into 640
person or persons know 69
person or persons last 159
person or persons laying 64
person or persons leaving 43
person or persons live 46
person or persons living 1261
person or persons made 122
person or persons make 114
person or persons making 8557
person or persons more 242
person or persons most 817
person or persons must 1195
person or persons need 55
person or persons next 247
person or persons only 345
person or persons other 4895
person or persons over 316
person or persons owning 1817
person or persons paying 869
person or persons riding 116
person or persons said 63
person or persons sent 53
person or persons sick 54
person or persons such 607
person or persons sued 98
person or persons take 145
person or persons taking 710
person or persons their 80
person or persons there 372
person or persons took 84
person or persons trying 46
person or persons unto 207
person or persons upon 1320
person or persons used 44
person or persons well 47
person or persons were 2359
person or persons what 534
person or persons when 465
person or persons whom 8115
person or persons will 1146
person or persons wish 47
person or reputed thief 282
person or several other 73
person or society will 42
person or subject meant 48
person or wrongful loss 162
person so charged fled 126
person so charged took 70
person so effecting such 128
person so elected will 56
person so injured will 53
person so offending will 129
person so operating such 69
person so preparing such 113
person so receiving such 130
person so removed from 61
person so trained will 44
person the following week 56
person the organic laws 41
person the patient sees 52
person to abstain from 1389
person to achieve full 50
person to achieve more 41
person to achieve self 106
person to achieve some 105
person to achieve such 67
person to achieve their 120
person to achieve what 83
person to acquire land 42
person to acquire more 144
person to acquire some 42
person to acquire such 87
person to address such 46
person to address your 42
person to advance less 62
person to attempt such 122
person to believe such 55
person to believe there 89
person to believe what 209
person to benefit from 876
person to clarify what 73
person to collect data 48
person to collect from 50
person to collect their 59
person to collect these 56
person to command their 71
person to comment upon 71
person to conduct such 301
person to conduct their 67
person to conduct these 47
person to confirm their 46
person to consult when 70
person to consume more 254
person to contact when 123
person to control their 59
person to control your 54
person to correct such 50
person to deliver such 79
person to deliver their 42
person to deposit such 41
person to descend from 66
person to descend into 70
person to deserve such 50
person to deserve very 81
person to develop into 124
person to develop more 183
person to develop self 164
person to develop some 51
person to develop such 60
person to develop their 173
person to develop these 51
person to discuss such 55
person to discuss their 123
person to discuss these 99
person to discuss what 82
person to discuss your 270
person to dissent from 56
person to endanger life 72
person to eternal life 74
person to examine into 102
person to examine such 68
person to examine their 48
person to execute such 107
person to explain their 136
person to explain what 309
person to explain your 43
person to explore their 99
person to explore what 43
person to express anger 75
person to express ideas 40
person to express such 57
person to express their 390
person to express what 125
person to fulfill their 45
person to function more 361
person to function well 139
person to furnish such 260
person to imagine there 51
person to imagine what 115
person to improve their 80
person to inflict pain 48
person to initiate such 55
person to inquire into 566
person to inspect such 67
person to inspect their 52
person to intrude into 40
person to intrude upon 59
person to knowingly sell 46
person to operate such 181
person to perfect health 51
person to perform acts 103
person to perform many 49
person to perform more 141
person to perform some 445
person to perform such 559
person to perform their 92
person to perform these 226
person to perform those 178
person to perform well 158
person to perform what 45
person to perform work 425
person to possess more 169
person to possess such 51
person to predict what 51
person to prepare such 61
person to present such 89
person to present their 232
person to present your 73
person to preside over 2868
person to prevail upon 41
person to prevent such 59
person to produce more 130
person to produce some 49
person to produce such 372
person to produce what 67
person to propose such 46
person to protect their 67
person to provide care 256
person to provide some 90
person to provide such 163
person to provide these 40
person to receive care 42
person to receive from 118
person to receive help 127
person to receive into 53
person to receive more 333
