macho management style 92
major difficulty could 50
major difficulty faced 772
major difficulty might 45
major difficulty often 82
major difficulty posed 99
major difficulty rests 40
major difficulty seems 298
major difficulty since 105
major difficulty stems 235
major difficulty still 93
major difficulty today 47
major difficulty under 45
major difficulty until 41
major difficulty which 1229
major difficulty within 54
major difficulty would 306
major diplomatic defeat 497
major diplomatic error 44
major diplomatic event 189
major diplomatic force 45
major diplomatic issue 224
major diplomatic moves 76
major diplomatic posts 197
major directional change 242
major discipline which 44
major discipline within 109
major discursive shift 57
major discussions about 113
major disruptions occur 52
major disruptions which 44
major disruptive event 234
major disruptive force 370
major distinction drawn 71
major distinction needs 44
major distinction seems 55
major distinction which 273
major distinction within 174
major distinction would 48
major distinguishing marks 83
major distinguishing trait 48
major distortions which 57
major distributing point 201
major ecological change 235
major ecological event 56
major ecological force 76
major ecological issue 70
major ecological niche 51
major ecological region 80
major ecological roles 137
major ecological shift 62
major ecological study 66
major ecological threats 48
major ecological types 64
major ecological units 51
major ecological zones 1126
major educational change 334
major educational event 47
major educational force 189
major educational goals 364
major educational issue 317
major educational needs 134
major educational roles 40
major educational tasks 86
major educational thrust 68
major educational value 53
major efficiency gains 677
major electrical firms 92
major electrical power 345
major electronic firms 81
major elimination route 70
major embarkation point 453
major employment gains 83
major employment growth 80
major employment sites 79
major employment taxes 63
major engagements until 64
major engagements which 55
major enterprise which 110
major etiological agent 147
major excavations which 42
major exchangeable cation 77
major exegetical works 45
major exhibitions which 51
major expeditions which 76
major experience which 64
major explanation seems 41
major exportable items 67
major extensional fault 60
major fabrication steps 74
major facilities which 76
major facilities within 42
major feasibility study 359
major fertilizer plant 57
major foundations which 65
major freshwater lakes 41
major geomagnetic storm 165
major government action 146
major government banks 56
major government bills 91
major government funding 347
major government grant 47
major government housing 45
major government party 172
major government posts 264
major government social 42
major government study 143
major greenhouse gases 1291
major grievances which 97
major hemorrhage after 108
major historical books 45
major historical cases 53
major historical change 668
major historical epoch 153
major historical error 70
major historical event 5093
major historical facts 167
major historical force 293
major historical forms 127
major historical issue 119
major historical novel 326
major historical period 309
major historical plays 50
major historical point 50
major historical reason 60
major historical roles 45
major historical roots 73
major historical shift 312
major historical sites 305
major historical study 493
major historical texts 94
major historical themes 294
major historical trend 194
major historical turning 535
major historical types 59
major historical value 53
major historical works 1418
major horizontal lines 68
major hysteresis loops 79
major ideological blocs 65
major ideological camps 143
major ideological change 168
major ideological force 337
major ideological issue 157
major ideological shift 626
major ideological split 127
major ideological themes 138
major ideological thrust 53
major ideological weapon 122
major immediately after 126
major immigration waves 60
major imperialist power 781
major importance about 143
major importance after 201
major importance arise 52
major importance could 94
major importance either 162
major importance given 95
major importance later 52
major importance linking 80
major importance occur 43
major importance seems 52
major importance since 1277
major importance still 40
major importance though 105
major importance today 384
major importance under 223
major importance until 373
major importance where 195
major importance which 1330
major importance while 133
major importance whose 71
major importance within 586
major importance would 242
major incentives which 44
major indigenous ethnic 87
major indigenous group 63
major individual items 58
major individual tests 49
major individual works 115
major industries after 102
major industries based 117
major industries began 81
major industries could 145
major industries found 58
major industries since 76
major industries still 51
major industries today 92
major industries under 538
major industries where 274
major industries which 989
major industries while 72
major industries whose 95
major industries within 282
major industries would 366
major influences appear 44
major influences shaping 212
major influences which 736
major influences within 75
major influential force 42
major information about 189
major information flows 650
major information needs 336
major inhibitory amino 63
major inhibitory input 44
major initiatives aimed 154
major initiatives taken 248
major initiatives under 68
major initiatives which 164
major initiatives within 102
major initiatives would 64
major innovations occur 89
major innovations often 69
major innovations since 60
major innovations which 396
major innovations within 118
major innovations would 64
major innovative change 40
major innovative force 130
major innovative thrust 43
major institution where 59
major institution which 250
major institution within 165
major institution would 47
major instrument which 109
major integrated firms 232
major integrated steel 320
major integrated works 50
major interchange point 64
major interested party 44
major investment banking 1336
major investment banks 1469
major investment costs 43
major investment drive 60
major investment firms 349
major investment funds 166
major investment house 163
major investment items 71
major investment needs 46
major investment plans 199
major investment risks 54
major investment study 92
major investment until 53
major investment which 134
major investment would 132
major journalism award 54
major laboratory finding 55
major laboratory tests 84
major legislation aimed 68
major legislation could 43
major legislation since 55
major legislation under 79
major legislation which 202
major legislation would 88
major limitations exist 76
major limitations which 196
major literature search 49
major literature until 85
major liturgical feasts 86
major management change 149
major management goals 40
major management issue 275
major management shake 118
major management tasks 94
major management tools 63
major mechanical loads 140
major mechanical parts 80
major mechanisms appear 53
major mechanisms causing 52
major mechanisms which 215
major membership drive 265
major metabolite found 133
major metabolite which 45
major metropolis where 41
major ministerial posts 86
major misfortune which 53
major nationalist leader 107
major nationalist party 213
major nationality group 56
major newspapers about 98
major newspapers began 136
major newspapers calling 47
major newspapers carry 88
major newspapers could 64
major newspapers every 47
major newspapers found 41
major newspapers often 65
major newspapers print 126
major newspapers serving 45
major newspapers since 52
major newspapers under 87
major newspapers which 187
major newspapers within 40
major newspapers would 151
major newspapers wrote 43
major nonferrous metal 63
major nutritional needs 45
major objectives could 62
major objectives under 64
major objectives which 716
major objectives within 86
major objectives would 119
major obligations under 60
major observation about 108
major observation which 43
major occupations which 86
major occupations within 80
major offensives which 50
major operational bases 43
major operational change 91
major operational issue 62
major operational modes 64
major operational tasks 69
major operational types 41
major operational units 184
major orchestral piece 75
major orchestral works 674
major organelles found 51
major oscillator shell 69
major palestinian towns 134
major parameters which 329
major parameters within 48
major pentatonic scale 1309
major percentile lines 70
major perceptual shift 42
major peripheral nerve 1691
major phenomenon which 105
major physiologic action 58
major physiologic change 72
major physiologic roles 61
major pilgrimage route 53
major pilgrimage sites 386
major pollutants which 52
major portuguese trading 41
major predictions about 85
major predictive value 49
major predisposing cause 179
major principles about 88
major principles guiding 115
major principles which 737
major privileges which 42
major procedural change 154
major procedural issue 40
major procedural steps 146
major procedures which 77
major productions since 42
major productions which 52
major productive asset 81
major productive force 239
major productive tasks 45
major productive units 121
major prognostic value 47
major projectile point 65
major promotional event 66
major promotional method 46
major promotional tools 60
major propaganda defeat 78
major propaganda drive 57
major propaganda event 45
major propaganda issue 61
major propaganda organ 63
major propaganda point 40
major propaganda themes 132
major propaganda weapon 179
major properties which 100
major proportions after 142
major proportions began 49
major proportions broke 42
major proportions could 77
major proportions since 98
major proportions under 57
major proportions until 249
major proportions where 40
major proportions which 220
major proportions within 129
major proportions would 140
major proposition about 61
major proposition which 98
major propulsive force 84
major protestant faiths 96
major protestant group 66
major protestant sects 219
major psychiatric drugs 99
major publication about 81
major publication after 77
major publication since 50
major publication which 81
major publishers began 54
major publishers would 58
major punctuation marks 378
major pyrimidine bases 110
major radioactive waste 52
major randomized trials 332
major realignment within 54
major reclamation works 91
major recreational asset 42
major references which 42
major regressive phase 51
major regulatory action 119
major regulatory change 145
major regulatory force 68
major regulatory genes 97
major regulatory issue 133
major regulatory point 43
major regulatory roles 57
major regulatory steps 45
major rendezvous point 61
major republican gains 47
major republican leader 64
major republican party 150
major reservation about 412
major resistance force 58
major resistance genes 575
major resistance group 61
major resistance level 51
major restaurant chain 166
major restoration works 136
major retaliatory action 41
major retirement plans 41
major revelations about 94
major revisionist study 55
major revisionist works 53
major revolutions which 79
major rhetorical works 51
major scientific change 58
major scientific event 185
major scientific field 209
major scientific finding 44
major scientific goals 214
major scientific issue 86
major scientific meeting 135
major scientific paper 100
major scientific study 263
major scientific value 46
major scientific works 343
major sculptural works 217
major securities firms 654
major securities house 59
major settlement blocs 119
major settlement house 54
major settlement sites 115
major settlement types 56
major shipbuilding firms 57
major shipbuilding nation 179
major shipbuilding yards 76
major shortcomings which 125
major specialized banks 55
major specialties within 80
major statements about 321
major statements which 46
major strategies which 153
major structural basis 96
major structural breaks 102
major structural cause 44
major structural change 7679
major structural event 86
major structural fault 77
major structural flaws 163
major structural forms 168
major structural genes 88
major structural issue 74
major structural items 63
major structural lines 193
major structural motif 48
major structural parts 317
major structural shift 533
major structural trend 138
major structural types 467
major structural units 1054
major structural works 92
major structural zones 118
major structures built 72
major structures found 98
major structures which 235
major structures within 314
major subdivision within 138
major subsystems which 119
major subsystems within 187
major suggestions which 41
major superficial veins 226
major systematic change 42
major systematic error 116
major systematic study 137
major systematic works 126
major techniques which 209
major technology change 199
major technology firms 83
major technology shift 75
major tendencies which 164
major tendencies within 225
major territorial change 101
major territorial gains 387
major territorial power 203
major territorial state 46
major territorial units 171
major therapeutic action 85
major therapeutic agent 207
major therapeutic change 56
major therapeutic focus 87
major therapeutic force 59
major therapeutic goals 185
major therapeutic issue 70
major therapeutic option 58
major therapeutic tasks 53
major therapeutic thrust 71
major therapeutic tools 76
major therapeutic value 134
major tournament since 81
major traditional forms 117
major transaction costs 204
major transitions occur 93
major transitions which 55
major transitions within 91
major transverse fault 65
major undertakings which 76
major underwriting firms 54
major unexpected finding 41
major unforeseen event 42
major university could 74
major university found 47
major university might 59
major university press 704
major university teaching 313
major university today 50
major university towns 115
major university where 171
major university which 78
major university while 43
major university within 42
major university would 163
major unresolved issue 1187
major vegetables grown 56
major vegetative types 57
major vertebrate group 109
major vestibular gland 218
makes abundantly plain 1156
makes acceptable sense 135
makes acceptance easier 103
makes accusations about 91
makes adjustment easier 231
makes allegations about 159
makes allegations which 42
makes amendments which 45
makes analytical sense 91
makes application easier 90
makes application under 144
makes application within 153
makes assumptions about 11886
makes assumptions based 164
makes assumptions which 823
makes automobile parts 86
makes automobile tires 117
makes calculation easier 97
makes charitable gifts 53
makes collective action 990
makes comparison easier 612
makes complaints about 96
makes computation easier 172
makes conceptual sense 847
makes concessions which 101
makes conclusions about 740
makes conclusions based 223
makes conclusions drawn 45
makes connections which 55
makes connections within 103
makes consistent sense 109
makes consummate sense 46
makes contextual sense 92
makes cooperation easier 254
makes corrective action 43
makes cultivation easier 131
makes deployment easier 42
makes destruction flash 135
makes destruction please 106
makes discipline easier 77
makes discussions about 63
makes dislocation motion 53
makes ecological sense 600
makes economical sense 228
makes educational films 44
makes educational sense 135
makes electrical power 42
makes fraudulent state 91
makes friendship lasting 134
makes generalizing about 225
makes government action 42
makes government easier 47
makes historical sense 961
makes historical study 45
makes historical writing 41
makes ideological sense 43
makes immediately after 140
makes impossible anything 191
makes impossible either 111
makes individual action 45
makes individual human 132
makes individual wills 47
makes inferences about 3881
makes inferences based 285
makes inferences which 54
makes information about 631
makes information easier 211
makes information easily 78
makes information sharing 63
makes infrequent trips 45
makes integration easier 64
makes logistical sense 40
makes management aware 73
makes management easier 718
makes melancholy music 89
makes observation easier 123
makes operational sense 77
makes orientation easier 85
makes particular kinds 125
makes particular sense 2500
makes penetration easier 58
makes physiologic sense 80
makes predictions about 7109
makes predictions based 660
makes predictions which 325
makes projections about 285
makes projections based 60
makes promissory notes 51
makes recognition easier 81
makes regulations about 66
makes regulations under 60
makes regulations which 40
makes relatively large 221
makes relatively minor 52
makes relatively short 42
makes relatively small 422
makes rhetorical sense 50
makes scientific method 59
makes scientific sense 673
makes scientific study 54
makes scientific writing 49
makes settlement appear 58
makes speculation about 205
makes statements about 6446
makes statements based 56
makes statements which 3133
makes stereotyped cries 43
makes structural change 116
makes structural sense 85
makes subsequent learning 94
makes substantial danger 528
makes substantial gains 72
makes substantial gifts 89
makes substantial sales 55
makes substantial savings 51
makes successful appeal 44
makes successful people 62
makes sufficient growth 149
makes sufficient noise 131
makes sufficient sense 165
makes suggestions about 2962
makes suggestions based 225
makes suggestions which 670
makes superficial sense 54
makes supervision easier 186
makes systematic study 97
makes therapeutic sense 93
makes transaction costs 49
makes tremendous power 223
makes tremendous sense 405
males constitute about 47
males habitually fight 53
males immediately after 141
manic depressive cases 139
manic depressive cycle 108
manic depressive group 170
manic depressive state 114
manly aspirations begin 46
manly confidence which 127
manly generosity which 43
manly principles which 41
manly resistance which 59
manly resistance would 49
manly respectful voice 51
manly sentiments which 59
manly simplicity which 156
manly superiority rather 89
manly tenderness which 132
manning observation posts 138
maple conference table 112
mapping information about 229
mapping information which 90
mapping restriction sites 62
mapping techniques allow 89
mapping techniques based 161
mapping techniques could 117
mapping techniques which 312
march immediately after 678
march immediately under 197
march unmolested until 89
marking boundaries which 66
marking historical sites 47
marking individual birds 57
marking misspelled words 154
marking territorial growth 40
marks difference rather 160
marks immediately above 55
marks immediately after 180
marks misspelled words 43
marks punctuation marks 117
marks registered after 148
marks registered under 1858
marry immediately after 594
marry indigenous women 87
marry republican girls 40
marry vietnamese women 49
masking background noise 64
masks representing birds 56
masks representing human 76
match anatomical brain 93
match carelessly thrown 205
match immediately after 127
match individual learning 140
match individual needs 617
match information about 136
match information needs 53
match information within 50
match particular types 135
match vocabulary words 220
mated immediately after 83
mates immediately after 110
maybe classified under 70
maybe considered either 43
maybe considered under 133
mayor immediately after 46
meager information about 740
meager information given 100
meager information which 130
meanings constantly change 41
medial metatarsal bones 94
median brightness value 52
median coefficient alpha 139
median educational level 1698
median horizontal plane 117
median mandibular cysts 144
median observation period 191
median percentage change 179
median percentile score 197
median transverse ridge 74
meeting adolescent needs 132
meeting apparently ended 59
meeting attractive girls 47
meeting attractive women 41
meeting collective needs 276
meeting complained about 85
meeting conference shall 77
meeting consumption needs 796
meeting delightful people 43
meeting dependency needs 849
meeting educational costs 74
meeting educational goals 258
meeting educational needs 752
meeting elementary needs 45
meeting employment needs 185
meeting eventually broke 72
meeting everywhere looks 49
meeting exceptional cases 95
meeting government needs 112
meeting identified needs 1155
meeting immediately after 3512
meeting immediately began 53
meeting immediately broke 48
meeting individual goals 115
meeting individual learning 118
meeting individual needs 19148
meeting individual pupil 213
meeting influential people 330
meeting informally since 112
meeting information needs 2020
meeting investment needs 94
meeting legitimate needs 64
meeting management goals 121
meeting management needs 43
meeting nutritional goals 55
meeting nutritional needs 2061
meeting obligations under 268
meeting obligations which 115
meeting obligations within 97
meeting operational needs 74
meeting particular cases 61
meeting particular goals 61
meeting particular needs 1143
meeting physiologic needs 56
meeting recognized needs 128
meeting reconvened after 60
meeting recreational needs 97
meeting regulatory goals 53
meeting specialized needs 183
meeting therapeutic goals 74
meeting unexpected needs 49
meets applicable state 45
meets educational needs 56
meets identified needs 121
meets immediately after 140
meets individual needs 1237
meets legitimate skill 50
meets lieutenant brown 58
meets nutritional needs 121
meets ordinarily twice 57
meets particular needs 84
melting tenderness which 205
menial occupations where 45
menial occupations which 206
merge individual feeling 54
merge information about 43
merging collective farms 47
merging derivative truths 152
merging information about 59
merit confidence where 43
merit individual study 40
merit particular study 116
merit particular thanks 46
merit scientific study 45
merit systematic study 112
metal absolutely keeps 71
metal automobile parts 47
metal completely fills 51
metal components could 50
metal components which 436
metal components within 45
metal composition which 42
metal conference table 147
metal containers could 50
metal containers holding 142
metal containers under 123
metal containers until 152
metal containers where 51
metal containers which 1014
metal containers would 169
metal contraption which 106
metal decomposes water 102
metal determines which 45
metal diffraction grating 111
metal dissolution takes 155
metal electrical boxes 62
metal electrodes sealed 214
metal electrodes under 185
metal electrodes which 744
metal electrodes would 43
metal enclosures shall 50
metal examination table 195
metal fabricated metal 454
metal fabrication plant 1059
metal fabrication shops 238
metal hydroxides which 239
metal hypodermic syringe 59
metal immediately above 127
metal immediately after 152
metal immediately below 234
metal immediately beneath 73
metal immediately under 69
metal implements found 135
metal implements which 121
metal impurities which 220
metal industries began 49
metal industries blast 308
metal industries could 50
metal industries metal 297
metal industries where 206
metal industries which 612
metal industries would 118
metal instrument which 284
metal receptacle which 106
metal rectangular frame 47
metal resistance genes 388
metal sculptures which 60
metal sequestering agent 43
metal structural frame 46
metal structural parts 167
metal structures under 40
metal structures where 130
metal structures which 334
metal sympathetic strings 137
meter calibration curve 49
meter immediately after 56
method absolutely fails 52
method apparently gives 44
method apparently works 131
method applicable under 72
method applicable where 50
method comparison study 209
method completely fails 47
method considered above 362
method considered below 43
method depreciation method 118
method determines total 107
method determines which 283
method enumerated above 46
method frequently fails 86
method frequently found 64
method frequently gives 122
method immediately after 377
method infinitely above 44
method information about 41
method introduced above 484
method originally given 93
method prescribed above 58
method prescribed under 252
method scientific method 135
method summarized above 43
method traditional method 65
methyl derivative which 44
methyl naphthalene which 46
micro centrifuge tubes 338
micro individual level 117
might absolutely count 53
might accentuate rather 42
might accomplish alone 42
might accomplish anything 154
might accomplish every 97
might accomplish under 99
might accomplish would 163
might accumulate large 71
might accumulate money 65
might accumulate still 42
might accumulate under 62
might accumulate until 62
might accumulate within 67
might accumulate would 46
might adequately cover 57
might adequately serve 114
might annihilate every 80
might antagonize japan 45
might antagonize others 40
might antagonize people 71
might antagonize russia 50
might anticipate after 53
might anticipate finding 162
might anticipate given 89
might anticipate would 115
might appreciably alter 51
might appropriate funds 114
might appropriate money 120
might categorize firms 77
might complement rather 64
might completely alter 188
might completely avoid 41
might completely block 53
might completely change 326
might completely cover 47
might completely upset 140
might complicate rather 46
might compromise either 66
might compromise others 83
might conjecture about 105
might constantly change 43
might constantly enjoy 51
might constitute cruel 97
might constitute either 171
might constitute false 244
might constitute fraud 47
might constitute legal 55
might constitute proof 68
might constitute threats 66
might constitute valid 43
might constitute women 42
might contribute about 60
might contribute anything 80
might contribute either 244
might contribute funds 105
might contribute money 148
might contribute would 53
might convincingly argue 160
might correspond either 164
might dangerously weaken 88
might deliberate about 129
might deteriorate under 50
might determines right 42
might discourage others 235
might discourage people 368
might discourage women 93
might erroneously infer 168
might essentially serve 91
might eventually adopt 171
might eventually agree 225
might eventually allow 400
might eventually alter 108
might eventually appear 333
might eventually apply 92
might eventually arise 439
might eventually begin 193
might eventually belong 53
might eventually build 179
might eventually carry 169
might eventually catch 171
might eventually cause 998
might eventually change 408
might eventually claim 92
might eventually close 73
might eventually cover 56
might eventually create 401
might eventually crown 42
might eventually defeat 70
might eventually drift 49
might eventually drive 161
might eventually engage 61
might eventually engulf 40
might eventually enjoy 126
might eventually ensue 111
might eventually enter 254
might eventually erode 64
might eventually exert 54
might eventually force 470
might eventually limit 57
might eventually lower 56
might eventually marry 292
might eventually merge 74
might eventually occur 286
might eventually offer 231
might eventually place 294
might eventually prove 3253
might eventually raise 113
might eventually reveal 149
might eventually rival 230
might eventually seize 40
might eventually serve 470
might eventually shake 53
might eventually share 203
might eventually shift 51
might eventually solve 130
might eventually spell 40
might eventually spill 53
might eventually split 60
might eventually spread 154
might eventually stand 80
might eventually start 92
might eventually sweep 49
might eventually touch 41
might eventually unite 106
might eventually weaken 97
might eventually write 112
might eventually yield 400
might exacerbate racial 43
might exacerbate rather 140
might exacerbate social 48
might experience about 60
might experience acute 43
might experience after 297
might experience again 63
might experience anything 46
might experience could 47
might experience either 60
might experience fewer 92
might experience guilt 85
might experience large 42
might experience later 101
might experience lower 67
might experience nausea 45
might experience quite 54
might experience shame 56
might experience short 41
might experience social 44
might experience strong 54
might experience under 141
might experience while 603
might experience within 83
might experience would 158
might explicitly state 157
might facilitate change 201
might facilitate entry 60
might facilitate later 54
might facilitate learning 574
might facilitate rapid 40
might facilitate social 92
might facilitate trade 47
might frequently appear 51
might frequently arise 123
might frequently cause 47
might frequently change 67
might frequently occur 198
might frequently prove 82
might frequently serve 53
might frequently trace 73
might frequently visit 48
might fruitfully begin 112
might fruitfully focus 46
might generalize about 376
might gratefully utter 82
might harmlessly enjoy 75
might hypothesize about 89
might immediately after 92
might immediately appear 123
might immediately apply 47
might immediately arise 64
might immediately begin 260
might immediately cause 41
might immediately change 44
might immediately enjoy 227
might immediately ensue 90
might immediately enter 154
might immediately infer 216
might immediately point 117
might immediately raise 93
might immediately reply 41
might immediately start 58
might implicitly trust 112
might indirectly cause 149
might indirectly serve 83
might information about 151
might innocently enjoy 54
might insensibly arise 143
might insensibly unite 91
might intertwine again 59
might intimidate others 83
might justifiably adopt 44
might justifiably apply 68
might justifiably argue 341
might justifiably claim 464
might justifiably doubt 54
might justifiably infer 92
might justifiably point 46
might justifiably raise 56
might justifiably refer 50
might justifiably reply 144
might manifestly appear 87
might mistakenly infer 245
might needlessly alarm 40
might nonetheless agree 48
might nonetheless argue 48
might nonetheless prove 65
might nonetheless serve 67
might nonetheless still 108
might obliterate every 59
might ordinarily appear 151
might ordinarily avoid 55
might ordinarily occur 110
might ordinarily serve 41
might originally appear 78
might ostensibly appear 52
might personally agree 58
might personally enjoy 86
might physically abuse 89
might potentially allow 46
might potentially alter 64
might potentially apply 50
might potentially arise 116
might potentially cause 523
might potentially change 58
might potentially create 72
might potentially exist 67
might potentially limit 96
might potentially occur 92
might potentially offer 157
might potentially serve 168
might powerfully deter 161
might predispose people 163
might profitably adopt 264
might profitably apply 157
might profitably avail 67
might profitably begin 443
might profitably carry 40
might profitably change 41
might profitably dwell 48
might profitably engage 207
might profitably enter 54
might profitably focus 301
might profitably offer 48
might profitably pause 84
might profitably refer 49
might profitably serve 80
might profitably spend 666
might profitably start 104
might profitably study 1213
might profitably visit 55
might profoundly alter 128
might profoundly change 51
might reconsider after 43
might relatively easily 71
might rightfully appeal 64
might rightfully argue 66
might rightfully belong 72
might rightfully claim 1023
might rightfully seize 92
might substitute others 89
might transcribe whole 46
might ultimately adopt 105
might ultimately agree 110
might ultimately allow 111
might ultimately appear 123
might ultimately apply 51
might ultimately arise 131
might ultimately avail 50
might ultimately build 43
might ultimately carry 61
might ultimately cause 438
might ultimately change 176
might ultimately claim 48
might ultimately create 141
might ultimately defeat 97
might ultimately drive 83
might ultimately engage 40
might ultimately enjoy 43
might ultimately ensue 40
might ultimately enter 42
might ultimately favor 57
might ultimately force 199
might ultimately issue 128
might ultimately limit 70
might ultimately occur 118
might ultimately offer 76
might ultimately place 115
might ultimately prove 2949
might ultimately raise 68
might ultimately reveal 99
might ultimately ripen 89
might ultimately serve 416
might ultimately share 41
might ultimately solve 48
might ultimately stand 61
might ultimately unite 89
might ultimately weaken 116
might ultimately yield 480
might understand about 178
might understand every 102
might understand fully 98
might understand greek 78
might understand human 46
might understand right 45
might understand today 89
might understand where 143
miles identified people 60
miles immediately above 163
miles immediately after 107
miles immediately below 72
miles vertically above 76
mills registered under 70
minds completely blank 42
minds comprehend alike 57
minds constantly tends 70
minds frequently about 44
minds immediately after 76
mines discovered after 45
mines discovered within 54
mines electrical power 134
mines immediately after 63
mingled influences which 51
mingled politicians whose 98
minor aberrations which 47
minor activities which 237
minor adaptations which 45
minor adjustment could 68
minor adjustment which 48
minor adjustment within 56
minor adjustment would 86
minor advantages which 138
minor adventures which 60
minor alterations could 64
minor alterations might 91
minor alterations since 71
minor alterations until 118
minor alterations which 548
minor alterations within 61
minor alterations would 164
minor amendments since 92
minor amendments until 71
minor amendments which 295
minor annoyances which 114
minor authorities which 81
minor authorities within 56
minor beneficiary under 114
minor candidates would 65
minor ceremonies which 68
minor characters alike 58
minor characters appear 249
minor characters could 77
minor characters drawn 73
minor characters might 51
minor characters often 138
minor characters reveal 68
minor characters serve 198
minor characters stand 90
minor characters which 353
minor characters whose 393
minor characters within 61
minor characters would 103
minor complaints about 447
minor complaints which 235
minor components could 64
minor components which 340
minor components within 69
minor concessions could 53
minor concessions might 49
minor concessions which 319
minor concessions while 43
minor concessions would 108
minor contributing cause 62
minor conventions which 71
minor corrections which 239
minor corrective action 82
minor criticisms which 106
minor difference could 55
minor difference might 55
minor difference which 113
minor difference would 53
minor difficulty arose 97
minor difficulty which 168
minor diplomatic posts 309
minor discomfort which 46
minor elizabethan drama 125
minor elizabethan poetry 57
minor engagements which 143
minor expeditions which 52
