macro instructions into 59
major subdivisions were 129
major subsistence base 47
major subsistence crop 555
major substantive areas 320
major supervisory role 73
major temperature drop 48
major temperature rise 51
major thoroughfare from 133
major thoroughfare into 75
major thoroughfare leading 85
major thoroughfare plan 138
major tournaments such 57
major tournaments were 90
major transactions during 58
major transactions such 124
major transactions were 76
major transitional step 42
major transitional work 49
major translations from 70
major translations into 54
major translations were 43
major transmission belt 187
major transmission line 459
major tributaries flow 150
major tributaries from 250
major tributaries have 207
major tributaries join 108
major tributaries like 98
major tributaries such 203
major tributaries were 181
major uncertainty facing 51
major uncertainty lies 80
major uncertainty over 43
major underground mining 177
major undesirable side 221
makes abstractions from 82
makes adjustments when 116
makes adolescents feel 165
makes adolescents more 149
makes agriculture less 112
makes agriculture more 252
makes agriculture very 46
makes applications more 346
makes articulation more 44
makes assimilation more 88
makes calculations more 143
makes calculations much 131
makes calculations very 105
makes cholesterol from 41
makes christianity look 45
makes christianity more 108
makes christianity rest 87
makes christianity seem 42
makes christianity what 120
makes communities more 135
makes comparative work 40
makes comparisons among 1031
makes comparisons even 41
makes comparisons less 43
makes comparisons more 331
makes comparisons much 47
makes comparisons over 288
makes comparisons very 70
makes construction more 70
makes construction work 46
makes conversation more 540
makes coordination among 55
makes coordination more 333
makes counterfeit ties 162
makes development more 263
makes development much 163
makes development work 44
makes differences among 42
makes differences more 152
makes disappointing reading 51
makes discoveries among 72
makes distinctions among 1554
makes distinctions only 95
makes distribution more 118
makes electricity flow 62
makes electricity from 125
makes enforcement more 193
makes expectations clear 134
makes experiments will 52
makes governments more 293
makes graphically clear 360
makes huckleberry finn 67
makes improvement more 41
makes independent living 103
makes individuals feel 676
makes individuals into 105
makes individuals less 630
makes individuals more 3302
makes individuals want 98
makes individuals what 270
makes inescapably clear 124
makes informative reading 53
makes installation more 81
makes installation much 115
makes instructive reading 1116
makes intelligent beings 53
makes intercourse more 143
makes intercourse seem 42
makes intervention more 215
makes magnificent reading 48
makes maintenance more 251
makes maintenance much 151
makes observations from 106
makes observations like 40
makes observations upon 109
makes organization more 145
makes performance come 140
makes performance more 187
makes photography more 41
makes practically nothing 48
makes probability theory 83
makes problematic their 46
makes problematic what 58
makes propositions true 75
makes provocative reading 135
makes transactions more 47
makes translations from 165
makes transparent what 155
makes unavailable many 76
makes understanding more 402
makes understanding their 165
makes understanding what 113
makes unnecessary many 60
makes unnecessary much 159
makes unnecessary such 47
makes unnecessary work 240
makes wonderfully clear 77
makes wonderfully good 41
males constituted only 226
males differently from 70
males experienced more 115
males interviewed said 44
males interviewed were 66
males outnumbered those 44
males participate more 119
males predominate among 161
males predominate over 311
males represented only 57
manic depressives were 97
manioc subsistence along 124
manly forwardness upon 73
manly independent bearing 110
manning antiaircraft guns 115
mapping coordinates from 67
mapping experiments have 515
mapping experiments show 106
mapping experiments were 315
march confidently into 212
march degenerated into 71
march straightway into 413
march victoriously into 271
marking experiments have 166
marking experiments were 61
marks distributed over 46
marks equidistant from 44
marry exclusively among 53
marry individuals from 117
marry respectably like 51
masking experiments have 109
masks differences among 71
masts distributed over 51
maxim established among 44
maxim universally true 42
maybe distinguished from 359
maybe distinguished into 108
maybe transferred from 70
maybe transformed into 229
meager biographical data 76
meager inheritance from 50
meager statistical data 49
meager subscription list 42
meager subsistence from 221
meaner accomplices were 41
meanings constructed from 125
meanings individuals give 101
meanings principally from 84
medial compartment knee 214
medial hemispheric wall 160
medial hypothalamus were 54
medial longitudinal arch 20960
medial longitudinal stria 171
medial ventricular wall 87
median correlations were 184
median differences were 43
median ejaculatory duct 248
median longitudinal axis 986
median longitudinal band 290
median longitudinal dark 111
median longitudinal fold 195
median longitudinal keel 255
median longitudinal line 988
median longitudinal pale 58
median longitudinal slit 95
median longitudinal stem 81
median percentages were 43
median replacement rate 101
median transmission loss 437
meeting ambassadors coming 78
meeting arrangements were 386
meeting commitments made 40
meeting degenerated into 706
meeting degenerates into 116
meeting deteriorated into 135
meeting effectively such 104
meeting emergencies such 61
meeting individuals from 89
meeting individuals whom 93
meeting occasionally felt 64
meeting promiscuous must 89
meeting registration fees 163
meeting represented only 98
meeting requisitions made 87
meets periodically during 52
melting experiments were 295
melting incessantly into 54
melting temperature also 135
melting temperature data 102
melting temperature down 93
melting temperature during 206
melting temperature even 48
melting temperature from 504
melting temperature have 157
melting temperature must 252
melting temperature only 93
melting temperature range 2380
melting temperature such 99
melting temperature there 90
melting temperature were 196
melting temperature when 278
melting temperature will 583
merge harmoniously into 67
merge irregularly into 54
merit accumulated during 40
merit accumulated from 84
merit accumulated over 45
merit inseparable from 51
merit reproduction here 193
merit scholarship from 54
messing arrangements were 140
metal accumulation from 199
metal applications down 249
metal applications fall 127
metal combinations have 161
metal combinations such 42
metal combinations were 41
metal compositions were 60
metal construction made 47
metal construction were 48
metal construction will 113
metal coordination site 76
metal cylindrical tube 55
metal derivatives have 49
metal distribution over 58
metal distribution ratio 263
metal extensively used 96
metal instruments from 42
metal instruments must 45
metal instruments such 198
metal instruments used 252
metal instruments were 314
metal interactions have 106
metal manufacturing firm 116
metal mobilization from 88
metal temperature during 206
metal temperature from 112
metal temperature must 51
metal temperature when 47
metal temperature will 282
metal transferred from 243
metal transformed into 61
metal transporter from 138
meteor observations were 54
meter measurements from 186
meter measurements have 52
meter measurements made 150
meter measurements were 289
method corresponds more 121
method customarily used 178
method declarations from 44
method degenerated into 46
method degenerates into 93
method development have 52
method development time 323
method development will 173
method development work 329
method distinguished from 61
method experiments were 129
method extensively used 305
method illustrated here 649
method illustrates what 40
method implemented here 59
method incorporating prior 85
method independent from 60
method inseparable from 49
method necessarily leads 88
method necessarily means 45
method occasionally used 255
method outperforms other 119
method principally used 70
method recommended here 394
method recommended when 51
method undoubtedly will 40
method universally used 202
methyl derivatives have 167
methyl derivatives were 288
micro enterprises have 97
micro enterprises were 51
might accommodate from 48
might accommodate more 261
might accommodate other 52
might accommodate some 99
might accommodate such 101
might accommodate their 122
might accommodate these 102
might accommodate those 44
might acknowledge some 86
might acknowledge their 352
might acknowledge what 71
might acknowledge your 49
might additionally have 161
might additionally note 41
might approximate more 389
might approximate such 93
might approximate those 206
might approximate what 97
might arbitrarily single 40
might blamelessly have 56
might cannibalize their 71
might collaborate more 44
might comfortably have 145
might comfortably live 109
might comfortably rest 53
might commemorate mine 85
might commemorate their 56
might communicate from 139
might communicate more 586
might communicate some 280
might communicate such 54
might communicate their 493
might communicate these 109
might communicate unto 55
might communicate what 254
might communicate your 73
might competently have 108
might conceivably also 466
might conceivably break 141
might conceivably call 470
might conceivably cease 56
might conceivably come 1329
might conceivably cost 52
might conceivably cure 92
might conceivably date 290
might conceivably draw 142
might conceivably drop 44
might conceivably even 909
might conceivably face 184
might conceivably fail 263
might conceivably fall 991
might conceivably feel 474
might conceivably fill 97
might conceivably find 1311
might conceivably flow 146
might conceivably form 1642
might conceivably gain 374
might conceivably give 2022
might conceivably grow 169
might conceivably harm 179
might conceivably have 44191
might conceivably help 1273
might conceivably hold 858
might conceivably hope 123
might conceivably hurt 58
might conceivably join 122
might conceivably just 50
might conceivably keep 99
might conceivably kill 67
might conceivably know 266
might conceivably land 45
might conceivably last 62
might conceivably learn 185
might conceivably leave 391
might conceivably lend 48
might conceivably like 91
might conceivably live 309
might conceivably look 191
might conceivably lose 222
might conceivably love 98
might conceivably make 1960
might conceivably meet 228
might conceivably move 407
might conceivably need 1026
might conceivably only 53
might conceivably open 141
might conceivably pass 242
might conceivably pick 77
might conceivably play 766
might conceivably pose 124
might conceivably reach 383
might conceivably react 63
might conceivably rest 94
might conceivably rise 349
might conceivably save 299
might conceivably seek 116
might conceivably seem 77
might conceivably sell 139
might conceivably send 75
might conceivably shed 43
might conceivably show 548
might conceivably slow 52
might conceivably some 74
might conceivably speak 99
might conceivably stay 44
might conceivably stop 53
might conceivably suit 64
might conceivably take 1539
might conceivably talk 46
might conceivably tell 121
might conceivably tend 93
might conceivably think 265
might conceivably throw 232
might conceivably treat 65
might conceivably turn 634
might conceivably vary 170
might conceivably view 45
might conceivably vote 40
might conceivably want 672
might conceivably wish 352
might conceivably work 1029
might concentrate more 574
might concentrate only 68
might concentrate their 681
might concentrate upon 509
might concentrate your 63
might confidently have 527
might confidently hope 294
might confidently leave 65
might confidently look 452
might confidently rely 621
might confidently take 53
might consolidate into 60
might consolidate their 230
might contaminate food 251
might contaminate other 95
might contaminate their 236
might contaminate your 65
might contemplate from 51
might contemplate making 97
might contemplate some 126
might contemplate such 154
might contemplate taking 87
might contemplate their 91
might contemplate these 62
might contemplate what 97
might continually have 59
might corroborate their 47
might countenance such 49
might countenance vice 59
might crystallize from 49
might crystallize into 189
might demonstrate more 256
might demonstrate some 224
might demonstrate such 98
might demonstrate their 757
might demonstrate these 66
might demonstrate what 217
might demonstrate your 75
might desperately need 261
might desperately want 136
might desperately wish 47
might destabilize their 108
might discontinue their 191
might disseminate ideas 67
might disseminate their 45
might effectively give 43
might effectively have 282
might effectively help 63
might effectively make 77
might effectively meet 51
might effectively take 83
might effectively treat 46
might effectively work 121
might effectually have 211
might excellently suit 50
might exterminate such 66
might extrapolate from 512
might harmoniously have 56
might imprudently have 40
might incautiously have 70
might incorporate into 686
might incorporate many 47
might incorporate more 316
might incorporate other 102
might incorporate some 441
might incorporate such 199
might incorporate their 75
might incorporate these 251
might incorporate your 48
might incorrectly think 67
might interpolate here 127
might intuitively feel 156
might intuitively have 111
might intuitively seem 139
might intuitively think 272
might investigate more 106
might investigate other 103
might investigate some 98
might investigate such 100
might investigate their 130
might investigate these 96
might investigate those 40
might investigate ways 47
might investigate what 210
might irreparably harm 137
might manufacture their 66
might misconstrue their 69
might misconstrue what 51
might misconstrue your 49
might momentarily feel 40
might momentarily have 264
might momentarily look 43
might necessarily have 307
might necessitate many 56
might necessitate more 410
might necessitate moving 42
might necessitate post 75
might necessitate some 404
might necessitate such 153
might necessitate their 146
might necessitate your 45
might nevertheless also 53
might nevertheless come 148
might nevertheless fail 133
might nevertheless fall 80
might nevertheless feel 166
might nevertheless find 424
might nevertheless give 226
might nevertheless have 5027
might nevertheless help 70
might nevertheless hold 100
might nevertheless hope 44
might nevertheless keep 46
might nevertheless learn 79
might nevertheless leave 57
might nevertheless live 53
might nevertheless love 99
might nevertheless make 265
might nevertheless play 66
might nevertheless seem 213
might nevertheless show 51
might nevertheless take 215
might nevertheless think 104
might nevertheless turn 55
might nevertheless want 109
might nevertheless wish 153
might nevertheless work 79
might objectively have 50
might occasionally also 53
might occasionally bind 155
might occasionally break 120
might occasionally call 92
might occasionally come 390
might occasionally draw 52
might occasionally dream 61
might occasionally drop 58
might occasionally even 118
might occasionally fail 119
might occasionally fall 182
might occasionally feel 315
might occasionally find 751
might occasionally form 85
might occasionally gain 67
might occasionally give 437
might occasionally have 3637
might occasionally help 114
might occasionally hold 58
might occasionally join 52
might occasionally kill 40
might occasionally last 123
might occasionally leave 78
might occasionally lend 47
might occasionally like 120
might occasionally look 95
might occasionally lose 194
might occasionally make 726
might occasionally meet 285
might occasionally miss 56
might occasionally move 82
might occasionally need 468
might occasionally pass 126
might occasionally pick 80
might occasionally play 119
might occasionally reach 96
might occasionally rise 109
might occasionally save 41
might occasionally seek 67
might occasionally seem 254
might occasionally sell 43
might occasionally send 394
might occasionally show 140
might occasionally slip 61
might occasionally speak 63
might occasionally stop 63
might occasionally take 1031
might occasionally talk 68
might occasionally think 114
might occasionally throw 60
might occasionally turn 176
might occasionally want 421
might occasionally wish 150
might occasionally work 154
might participate more 1014
might participate only 95
might periodically have 50
might periodically meet 107
might permanently have 153
might permanently lose 133
might permanently take 72
might permissibly have 45
might pertinently have 118
might practically have 101
might precipitate from 47
might precipitate heart 43
might precipitate into 119
might precipitate more 61
might precipitate some 324
might precipitate such 243
might precipitate their 154
might precipitate upon 63
might predictably have 73
might predominate over 420
might principally take 94
might reconstruct from 45
might reconstruct their 101
might reestablish their 40
might reluctantly have 96
might restructure their 59
might subordinate their 70
might substantiate such 43
might substantiate these 42
might superintend their 68
might technically call 109
might technically have 215
might temporarily fall 82
might temporarily feel 50
might temporarily fill 42
might temporarily gain 52
might temporarily give 68
might temporarily have 585
might temporarily help 63
might temporarily hold 69
might temporarily join 48
might temporarily lose 111
might temporarily make 110
might temporarily move 45
might temporarily seem 50
might temporarily slow 58
might temporarily stop 48
might temporarily take 124
might temporarily work 46
might tentatively call 359
might theoretically also 66
might theoretically give 61
might theoretically have 1302
might theoretically make 49
might theoretically seem 53
might theoretically take 73
might unavoidably have 47
might undoubtedly give 77
might undoubtedly have 2009
might undoubtedly tell 52
might ungenerously call 139
might voluntarily come 84
might voluntarily give 269
might voluntarily have 76
might voluntarily join 50
might voluntarily make 78
might voluntarily seek 108
might voluntarily take 45
might whimsically want 42
miles equidistant from 314
miles northeasterly from 384
miles northeastward along 46
miles northeastward from 357
miles northeastward into 51
miles southeasterly from 586
miles southeastward from 440
miles underground from 52
milky precipitate will 92
milling experiments were 78
mills established during 62
mills manufacture only 42
mills transformed into 40
minds constituted like 300
minds constructed like 48
minds emancipated from 81
minds momentarily from 78
minds transported into 41
mined commercially from 47
mined extensively from 100
mined principally from 46
mines distributed over 41
mingled occasionally among 146
minor accomplices were 42
minor adjustments along 132
minor adjustments during 139
minor adjustments from 221
minor adjustments have 579
minor adjustments here 265
minor adjustments like 95
minor adjustments made 696
minor adjustments must 123
minor adjustments need 141
minor adjustments only 224
minor adjustments over 85
minor adjustments such 184
minor adjustments were 1830
minor adjustments when 182
minor adjustments will 456
minor antiquities from 91
minor arrangements were 84
minor bureaucratic post 79
minor celebrities were 42
minor commodities such 64
minor complication here 47
minor complication rate 264
minor compositions were 59
minor compromises were 40
minor consequence were 90
minor consequence when 183
minor construction jobs 77
minor construction work 241
minor contribution from 1449
minor contribution made 50
minor controversy among 56
minor controversy over 249
minor controversy when 102
minor delinquents were 73
minor departments were 43
minor development work 52
minor differences also 160
minor differences among 2589
minor differences come 71
minor differences even 45
minor differences from 2432
minor differences have 589
minor differences here 170
minor differences into 126
minor differences like 76
minor differences make 49
minor differences must 135
minor differences need 102
minor differences only 203
minor differences over 278
minor differences seem 66
minor differences seen 41
minor differences such 338
minor differences there 457
minor differences these 61
minor differences were 1908
minor differences when 329
minor differences will 443
minor discomforts like 107
minor discomforts such 103
minor discomforts were 89
minor discoveries made 50
minor discoveries were 90
minor distinctions among 77
minor distinctions have 45
minor distinctions were 59
minor distractions from 46
minor disturbance into 41
minor disturbance when 65
minor divergences from 347
minor emergencies such 61
minor enterprises have 100
minor enterprises were 106
minor experiments were 56
minor explanatory role 45
minor fluctuations during 219
minor fluctuations from 426
minor fluctuations have 139
minor fluctuations over 129
minor fluctuations were 116
minor handicrafts were 45
minor hostilities were 41
minor improvement over 265
minor infringements such 40
minor institutions like 78
minor magistrates were 60
minor maintenance jobs 125
minor maintenance work 729
minor metabolites have 64
minor metabolites were 114
minor misdemeanors such 53
minor modification from 191
minor modification made 51
minor modification such 46
minor modification when 45
minor modification will 91
minor occurrences have 47
minor occurrences were 41
minor particulars from 380
minor particulars such 46
minor particulars were 49
minor performance loss 64
minor publications have 73
minor punishments have 51
minor punishments such 69
minor punishments were 206
minor refinements were 78
minor restrictions such 51
minor restrictions upon 49
minor restrictions were 103
minor settlements were 59
minor tributaries from 47
minus opportunity cost 317
missing demographic data 46
missing evolutionary link 109
missing observations among 104
missing observations from 221
missing observations have 94
missing observations were 560
missing observations will 184
mixed assemblages from 53
mixed communities from 44
mixed communities have 71
mixed communities into 41
mixed communities like 47
mixed communities such 67
mixed communities there 97
mixed communities were 155
mixed congregations were 56
mixed constitution from 47
mixed constitution like 251
mixed constitution were 62
mixed constitution will 52
mixed corporations were 83
mixed descendants were 51
mixed differently from 49
mixed enterprises have 65
mixed enterprises were 108
mixed fertilizers have 98
mixed fertilizers sold 58
mixed fertilizers used 80
mixed fertilizers were 164
mixed fertilizers will 53
mixed governments have 56
mixed governments like 42
mixed governments there 126
mixed governments were 44
mixed inheritance from 40
mixed longitudinal data 158
mixed performance during 48
mixed subsistence base 133
mixes exclusively from 54
mocking understanding among 58
modal frequencies were 93
modal personality from 46
modal personality type 1060
model alternative ways 127
model applications have 196
model applications were 116
model atmospheres from 123
model atmospheres have 385
model atmospheres used 186
model atmospheres were 285
model atmospheres will 42
model automobiles have 58
model automobiles were 43
model calculations also 231
model calculations from 261
model calculations give 254
model calculations have 2246
model calculations made 156
model calculations must 115
model calculations only 236
model calculations over 146
model calculations show 1492
model calculations such 225
model calculations taking 95
model calculations used 108
model calculations were 2181
model calculations when 41
model calculations will 419
model coefficients from 90
model coefficients have 84
model coefficients were 527
model coefficients will 140
model communities were 215
model comparisons have 44
model comparisons were 145
model computations have 153
model computations show 97
model computations were 184
model constructed along 54
model constructed during 72
model constructed from 3382
model constructed here 238
model construction from 395
model construction have 121
model construction kits 83
model construction must 107
model construction time 188
model construction were 131
model construction will 260
model contributes more 249
model corresponds more 145
model corresponds most 60
model corresponds very 64
model corresponds well 164
model degenerates into 271
model designations were 198
model development data 269
model development from 250
model development have 247
model development must 170
model development step 155
model development time 440
model development were 310
model development will 686
model development work 280
model differently from 42
model distinguishes among 175
model distinguishes five 77
model distinguishes four 178
model distinguishes only 101
model distinguishes three 353
model encompasses four 62
model encompasses many 80
model encompasses three 106
model established during 83
model established from 87
model established here 47
model experiments also 68
model experiments have 1569
model experiments made 108
model experiments must 98
model experiments show 315
model experiments were 2030
model experiments will 284
model formulations have 97
model formulations were 98
model groundwater flow 167
model illustrated here 357
model illustrates many 40
model illustrates some 188
model illustrates these 68
model illustrates three 55
model illustrates well 72
model illustrates what 239
model implemented here 57
model incorporating four 43
model incorporating many 84
model incorporating only 288
model incorporating some 131
model incorporating such 149
model incorporating these 1205
model incorporating three 142
model incorporating time 41
model independent from 87
model institutions were 109
model interactions among 295
model longitudinal data 90
model manufacturing town 414
model mathematical ideas 43
model measurements were 102
model performance during 223
model performance from 44
model performance over 217
model performance were 89
model performance when 204
model performance will 185
model procurement code 59
model railroaders have 155
model recommended here 75
model recommended less 49
model represented here 71
model represented only 96
model transferred from 57
model transformed into 80
model transmission line 149
model uncertainty into 164
model uncertainty will 97
modem evolutionary theory 188
modem organization theory 123
moist applications will 41
moist environment during 58
moist environment ideal 43
moist environment over 66
moist environment such 84
moist environment will 64
moist impediments unto 93
molar equilibrium theory 143
molar pregnancies have 175
molar relationship will 137
molding individuals into 59
money accumulated during 475
money accumulated from 560
money accumulated over 66
money appropriated from 410
money appropriated will 63
money arrangements were 144
money compensation from 156
money compensation must 43
