machined and then hardened 114
maintain its own capacity 41
maintain its own computer 100
maintain its own cultural 245
maintain its own currency 78
maintain its own database 112
maintain its own distinct 126
maintain its own economic 194
maintain its own external 42
maintain its own financial 70
maintain its own hegemony 97
maintain its own highways 69
maintain its own identity 1202
maintain its own internal 351
maintain its own merchant 44
maintain its own military 499
maintain its own momentum 60
maintain its own prestige 73
maintain its own religious 49
maintain its own security 363
maintain its own separate 306
maintain its own serenity 49
maintain its own specific 58
maintain its own standard 376
maintain its own survival 62
maintain its own vitality 42
maintain its own wretched 64
maintain our old relations 51
maintain our own identity 134
maintain our own personal 44
maintain our own security 53
maintain our own standard 42
maintain that all attempts 116
maintain that all children 100
maintain that all citizens 41
maintain that all evolution 58
maintain that all physical 61
maintain that all pleasures 40
maintain that all possible 40
maintain that all religions 119
maintain that all students 65
maintain that any strictly 135
maintain that for purposes 50
maintain that for virtuous 46
maintain that his analysis 48
maintain that his argument 47
maintain that his doctrine 285
maintain that his presence 45
maintain that his pretending 44
maintain that its dictates 45
maintain that our guardians 360
maintain that they actually 46
maintain that they received 50
maintain that this analysis 42
maintain that this approach 256
maintain that this argument 109
maintain that this assertion 40
maintain that this attitude 56
maintain that this condition 124
maintain that this doctrine 106
maintain that this emphasis 44
maintain that this evidence 53
maintain that this movement 61
maintain that this practice 121
maintain that this prophecy 43
maintain that this provision 80
maintain that this situation 92
maintain that this strategy 43
maintain that this tendency 52
maintain that this treatment 101
maintain them for purposes 97
maintain them with firmness 61
maintain they are entitled 47
majestic than this elizabeth 43
majority and can therefore 44
majority and its decisions 53
majority and one minority 135
majority and that majority 45
majority and that therefore 44
majority and two minority 221
majority and was declared 82
majority and was therefore 92
majority are not affected 44
majority are not involved 45
majority are not prepared 61
majority can not conclude 297
majority can not dominate 46
majority can not possibly 60
majority can not seriously 52
majority did not actually 48
majority did not consider 427
majority did not directly 40
majority did not disagree 62
majority did not hesitate 114
majority did not identify 55
majority did not indicate 54
majority did not perceive 64
majority does not challenge 55
majority does not consider 67
majority does not indicate 45
majority for all purposes 121
majority for any specific 41
majority for his coalition 41
majority for his opponent 67
majority for his policies 95
majority for his proposal 97
majority for its policies 51
majority for now suddenly 245
majority has not approved 72
majority than was expected 69
majority that was required 64
majority they had obtained 53
majority was not achieved 105
majority was not attained 111
majority was not disposed 205
majority was not forthcoming 95
majority was not obtained 438
majority was not prepared 199
majority was not required 89
majority who are employed 46
majority who had remained 52
managers and are therefore 40
managers and bad managers 69
managers and mba students 84
managers and top managers 184
managers are being required 66
managers are ill equipped 41
managers are not directly 132
managers are not entirely 99
managers are not entitled 50
managers are not equipped 68
managers are not expected 283
managers are not inclined 67
managers are not included 92
managers are not involved 254
managers are not maximizing 74
managers are not normally 60
managers are not performing 53
managers are not prepared 202
managers are not required 351
managers are not rewarded 95
managers are not supposed 113
managers are now expected 120
managers are now required 152
managers can not delegate 87
managers can not directly 104
managers can not identify 60
managers can not motivate 81
managers can not possibly 228
managers deal with problems 48
managers did not consider 208
managers did not hesitate 135
managers did not perceive 154
managers that may authorize 91
managers use this approach 58
managers using this approach 50
managers who are actively 62
managers who are actually 91
managers who are affected 45
managers who are assigned 147
managers who are attempting 214
managers who are developing 111
managers who are directly 285
managers who are employed 161
managers who are equipped 48
managers who are expected 330
managers who are flexible 45
managers who are inclined 64
managers who are involved 681
managers who are performing 55
managers who are prepared 331
managers who are promoted 81
managers who are required 172
managers who are rewarded 64
managers who are selected 62
managers who are struggling 108
managers who are supposed 222
managers who are unlikely 40
managers who had attended 139
managers who had formerly 64
managers who had received 115
managers who had recently 52
managers who had rejected 46
managers who pay attention 40
mandated for all children 77
mandated for all students 87
mandated for our currency 79
mandated that all children 247
mandated that all citizens 49
mandated that all students 146
mandates for its execution 56
mandates that all children 396
mandates that all students 246
mandates they had received 48
manganese ore was exported 41
manifest and not manifest 120
manifest and real interest 214
manifest and too frequent 64
manifest that all doctrine 45
manifest that his egoistic 73
manifest that our academic 82
manifest that they intended 41
manifest that this doctrine 59
manifest that this prevision 42
manifest that this provision 118
manpower and raw materials 1986
manpower and war materials 81
manpower and war materiel 59
marginal and end comments 67
marginal and sub marginal 47
mariners who had explored 76
maritime and air services 61
maritime law and commerce 88
maritime law and military 83
maritime law and practice 553
marksmen they had concealed 66
marquise and her daughter 108
marriages and easy divorces 49
marriages and few children 53
marriages and his children 55
marriages and our children 57
marriages and our families 59
marriages and two children 97
marriages and two divorces 207
marriages are not accepted 47
marriages are not admitted 182
marriages are not approved 42
marriages are not frequent 50
marriages are not included 63
marriages are not marriages 71
marriages are not possible 66
marriages are not recorded 60
marriages are not regarded 94
marriages are not uncommon 488
marriages are now preceded 48
marriages for both partners 96
marriages for her children 257
marriages for his children 653
marriages for his daughter 50
marriages has not increased 51
marriages that had occurred 99
marshals who had received 60
martyred for his christian 141
massacre and its aftermath 599
massacre that had occurred 212
massacre was not confined 86
massacre with any patience 163
materials and any elements 299
materials and are designed 125
materials and are expected 54
materials and are intended 48
materials and are therefore 315
materials and art supplies 61
materials and ask questions 71
materials and can therefore 88
materials and end products 513
materials and for developing 46
materials and for finished 313
materials and for materials 111
materials and for processing 103
materials and for products 87
materials and for services 63
materials and heat transfer 49
materials and heat treatment 113
materials and his finished 41
materials and its finished 50
materials and its products 47
materials and its relations 47
materials and new concepts 78
materials and new machines 57
materials and new materials 104
materials and new processing 42
materials and new products 224
materials and not included 325
materials and oil products 41
materials and raw materials 701
materials and thus excludes 125
materials and war supplies 87
materials and was therefore 54
materials are all examples 43
materials are all prepared 673
materials are all provided 46
materials are being actively 89
materials are being analyzed 68
materials are being compared 114
materials are being consumed 77
materials are being conveyed 47
materials are being designed 97
materials are being employed 122
materials are being examined 116
materials are being explored 101
materials are being exported 45
materials are being imported 78
materials are being improved 46
materials are being prepared 683
materials are being produced 603
materials are being provided 77
materials are being received 40
materials are being recycled 99
materials are being replaced 118
materials are being selected 85
materials are being supplied 110
materials are being utilized 129
materials are not absorbed 65
materials are not abundant 98
materials are not accepted 51
materials are not actually 96
materials are not adequate 164
materials are not affected 231
materials are not amenable 69
materials are not attacked 45
materials are not commonly 84
materials are not complete 42
materials are not confined 101
materials are not constant 64
materials are not consumed 40
materials are not designed 162
materials are not directly 120
materials are not diverted 395
materials are not eligible 51
materials are not employed 104
materials are not entirely 142
materials are not essential 64
materials are not expected 121
materials are not forthcoming 56
materials are not included 1468
materials are not intended 244
materials are not involved 67
materials are not magnetic 51
materials are not mentioned 77
materials are not normally 195
materials are not numerous 50
materials are not produced 191
materials are not properly 187
materials are not provided 166
materials are not received 54
materials are not recycled 60
materials are not relevant 62
materials are not required 345
materials are not returned 118
materials are not selected 45
materials are not strictly 107
materials are not suitable 831
materials are not supplied 251
materials are not thermally 144
materials are not uncommon 87
materials are not utilized 52
materials are now commonly 55
materials are now employed 60
materials are now imported 50
materials are now obtained 58
materials are now produced 77
materials are raw materials 54
materials are too numerous 77
materials are two examples 42
materials being thus prepared 44
materials can not possibly 46
materials can not tolerate 53
materials can not withstand 220
materials does not preclude 51
materials fit for patients 43
materials for all branches 64
materials for all children 110
materials for all possible 44
materials for all purposes 155
materials for all students 183
materials for all subjects 74
materials for any specific 48
materials for art projects 71
materials for both children 55
materials for both students 98
materials for each activity 126
materials for gas turbines 94
materials for her children 46
materials for her industry 203
materials for her students 69
materials for him properly 62
materials for his biography 1136
materials for his business 107
materials for his dramatic 48
materials for his forthcoming 62
materials for his immortal 183
materials for his industry 57
materials for his intended 257
materials for his lectures 68
materials for his personal 83
materials for his pictures 55
materials for his portrait 86
materials for his proposed 137
materials for his splendid 49
materials for his students 118
materials for his valuable 40
materials for its economic 44
materials for its execution 121
materials for its exercise 161
materials for its formation 119
materials for its industry 303
materials for its nutrition 129
materials for its operation 74
materials for its products 94
materials for jet turbines 104
materials for law students 54
materials for new industry 96
materials for new products 133
materials for new projects 52
materials for new purposes 65
materials for our industry 159
materials for our judgment 46
materials for our students 55
materials for raw materials 80
materials for sex education 41
materials for this activity 245
materials for this analysis 84
materials for this anthology 91
materials for this biography 258
materials for this exercise 107
materials for this industry 403
materials for this operation 71
materials for this synthesis 133
materials for this treatment 44
materials for this valuable 49
materials for war industry 67
materials for war purposes 315
materials has not received 45
materials now being produced 57
materials she had prepared 45
materials than are required 55
materials than for finished 48
materials than her customer 61
materials than was possible 54
materials that are absorbed 110
materials that are abundant 130
materials that are accepted 61
materials that are accurate 67
materials that are acquired 50
materials that are actually 269
materials that are adequate 67
materials that are affected 64
materials that are amenable 42
materials that are approved 62
materials that are assigned 63
materials that are attached 65
materials that are believed 199
materials that are challenging 220
materials that are combined 99
materials that are commonly 1791
materials that are composed 180
materials that are concrete 76
materials that are consumed 337
materials that are critical 82
materials that are dangerous 107
materials that are designed 798
materials that are destined 60
materials that are directed 47
materials that are directly 278
materials that are disposed 67
materials that are employed 384
materials that are entirely 85
materials that are essential 713
materials that are expected 161
materials that are exported 77
materials that are flexible 109
materials that are imported 391
materials that are included 393
materials that are initially 107
materials that are injurious 44
materials that are intended 392
materials that are involved 199
materials that are magnetic 55
materials that are mentioned 47
materials that are mixtures 43
materials that are nontoxic 72
materials that are normally 541
materials that are obtained 131
materials that are obviously 79
materials that are otherwise 230
materials that are partially 73
materials that are permeable 70
materials that are possible 51
materials that are potential 69
materials that are prepared 209
materials that are probably 84
materials that are produced 1030
materials that are products 46
materials that are properly 54
materials that are provided 433
materials that are received 61
materials that are recycled 516
materials that are referred 86
materials that are relevant 1000
materials that are required 1289
materials that are retained 58
materials that are returned 61
materials that are secreted 59
materials that are selected 185
materials that are sexually 97
materials that are slightly 71
materials that are somewhat 145
materials that are specially 53
materials that are specific 125
materials that are strictly 42
materials that are suitable 961
materials that are supplied 201
materials that are supposed 125
materials that are tailored 131
materials that are thermally 81
materials that are undergoing 58
materials that are unlikely 54
materials that are unstable 53
materials that are utilized 165
materials that are valuable 149
materials that are volatile 74
materials that bear directly 47
materials that can possibly 63
materials that can tolerate 46
materials that can withstand 1102
materials that had formerly 44
materials that lay provided 59
materials that may otherwise 44
materials that they consider 62
materials that they purchase 47
materials that you probably 43
materials they are composed 191
materials they are designed 84
materials they are employed 197
materials they are expected 113
materials they are intended 52
materials they are required 78
materials they had formerly 72
materials they had prepared 43
materials they had procured 61
materials they had received 103
materials was not absolute 77
materials was not confined 45
materials was not included 41
materials was not possible 60
materials with low embodied 69
materials with low moisture 55
materials with low specific 47
materials with this property 58
materials you are otherwise 50
maternal age and education 181
maternal age and increased 117
maternal age and maternal 208
maternal age and multiple 47
maternal and one paternal 1156
maternal and two paternal 254
maternal but not paternal 160
maternal death was reported 40
matrices are then combined 50
matrices are then obtained 42
matrices for all elements 50
matrices for all possible 52
matrices for all variables 46
matrices that are obtained 47
matrices that are required 44
matrices with real elements 259
mattered was that everyone 72
mattress and two blankets 231
maturity and are therefore 52
maturity and then declines 124
maturity does not coincide 40
maximize his own economic 43
maximize his own expected 260
maximize his own interest 66
maximize his own personal 126
maximize his own potential 46
maximize its net benefits 57
maximize its own benefits 75
maximize its own economic 78
maximize its own expected 52
maximize its own interest 92
maximize its own revenues 58
meaningless for our purposes 93
meanwhile put things straight 80
meanwhile was not inactive 45
mechanic who had recently 113
mechanic who had repaired 52
mechanic who had serviced 62
mechanic who was employed 43
medallion with his portrait 78
mediators that act directly 42
mediators that are involved 89
mediators that are produced 100
medicine and are therefore 42
medicine and bad medicine 59
medicine and its potential 103
medicine and its practice 390
medicine and its problems 70
medicine and new tortures 104
medicine and raw materials 42
medicine and that medicine 44
medicine and was admitted 66
medicine and was probably 42
medicine are not confined 42
medicine are not included 67
medicine are not mutually 44
medicine can not possibly 89
medicine did not interest 131
medicine did not progress 83
medicine does not commonly 46
medicine does not consider 207
medicine for all ailments 67
medicine for all patients 49
medicine for her children 91
medicine for her daughter 68
medicine for her grandson 167
medicine for his children 125
medicine for his condition 47
medicine for his daughter 67
medicine for his patients 92
medicine for his recovery 41
medicine for his sickness 55
medicine for its astringent 51
medicine for this condition 94
medicine for this sickness 82
medicine for weak children 77
medicine had its beginnings 43
medicine had not advanced 64
medicine had not produced 69
medicine has not advanced 71
medicine man and sorcerer 46
medicine man for treatment 58
medicine man was summoned 44
medicine men and diviners 149
medicine men and magicians 185
medicine men and medicine 289
medicine men and midwives 71
medicine men and prophets 86
medicine men are regarded 40
medicine men are supposed 53
medicine she had prepared 47
medicine that that assassin 43
medicine that was supposed 168
medicine was being prepared 46
medicine was not confined 63
medicine was not designed 104
medicine was not entirely 83
medicine was not included 40
medicine with its emphasis 159
medieval art and medieval 58
medieval kings and emperors 69
meditate his new calendar 41
melanoma and sun exposure 71
mellowed but not impaired 45
membrane and are absorbed 41
membrane and are attached 77
membrane and are believed 43
membrane and are composed 68
membrane and are essential 46
membrane and are involved 115
membrane and are probably 78
membrane and are referred 58
membrane and are retained 41
membrane and are therefore 415
membrane and can therefore 52
membrane and its attached 135
membrane and its chemical 83
membrane and its contents 572
membrane and its immediate 50
membrane and its possible 49
membrane and its secretion 78
membrane and its supporting 53
membrane and its underlying 182
membrane and then diffuses 46
membrane and then extracting 45
membrane and this membrane 56
membrane area and thickness 47
membrane are not affected 104
membrane are not involved 41
membrane are not uncommon 143
membrane can not withstand 161
membrane does not directly 58
membrane does not disappear 90
membrane does not normally 83
membrane that are involved 75
membrane that are specific 46
membrane that goes straight 113
membrane that may partially 75
membrane was not affected 125
membrane was not observed 187
membrane was not thickened 43
membrane with its attached 91
memories and bad memories 43
memories and can remember 42
memories are not accurate 66
memories are not confined 48
memories are not entirely 78
memories are not memories 56
memories are not recalled 42
memories each one prepares 50
memories for our children 141
memories that are attached 48
memories that are recalled 94
memories that are relevant 69
memories that are rendered 57
memories that are retained 56
memories that had remained 52
memories that had surfaced 49
memories that his presence 49
memories with our children 47
menarche has not occurred 278
meningitis are not uncommon 53
meniscus and its response 132
meniscus and its treatment 59
mentally add and subtract 64
mentally ill and addicted 75
mentally ill and children 101
mentally ill and confined 120
mentally ill and criminal 110
mentally ill and dangerous 1784
mentally ill and disabled 1134
mentally ill and homeless 608
mentally ill and mentally 3835
mentally ill and possibly 71
mentally ill and required 50
mentally ill and requires 77
mentally ill and retarded 3878
mentally ill and severely 95
mentally ill and suicidal 83
mentally ill and therefore 240
mentally ill are dangerous 161
mentally ill are regarded 82
mentally ill has improved 106
mentally ill has increased 43
mentioned and not mentioned 150
mentioned and not otherwise 69
mentioned are all valuable 44
mentioned are not directly 50
mentioned are not entirely 49
mentioned are not finished 49
mentioned are not included 119
mentioned are not intended 98
mentioned are not isolated 143
mentioned are not mutually 108
mentioned are not original 53
mentioned are not relevant 40
mentioned are not strictly 56
mentioned are not uncommon 47
mentioned are too numerous 51
mentioned but not analyzed 53
mentioned but not detailed 138
mentioned but not examined 45
mentioned but not explored 109
mentioned but not included 104
mentioned but not stressed 112
mentioned but with affected 65
mentioned but with contempt 190
mentioned can not possibly 45
mentioned for his erudition 219
mentioned for its authority 105
mentioned him with kindness 64
mentioned his own personal 72
mentioned than any pensioner 55
mentioned that are relevant 41
mentioned that her children 50
mentioned that her daughter 327
mentioned that her favorite 51
mentioned that her ladyship 52
mentioned that his business 89
mentioned that his daughter 260
mentioned that his favorite 159
mentioned that his injuries 53
mentioned that not everyone 90
mentioned that one possible 47
mentioned that she believed 93
mentioned that she expected 106
mentioned that she intended 106
mentioned that she received 43
mentioned that they attended 50
mentioned that they believed 77
mentioned that they disliked 55
mentioned that they expected 65
mentioned that they intended 45
mentioned that they received 130
mentioned that this analysis 58
mentioned that this approach 144
mentioned that this attitude 50
mentioned that this condition 64
mentioned that this happened 45
mentioned that this practice 75
mentioned that this property 52
mentioned that this provision 41
mentioned that this situation 58
merchant and his business 68
merchant and his children 41
merchant and his companion 61
merchant and his customer 192
merchant and his daughter 339
merchant and his property 45
merchant and his servants 166
merchant and that majestic 228
merchant and was educated 52
merchant does not hesitate 69
merchant for her daughter 56
merchant for his promised 47
merchant who did business 161
merchant who does business 54
merchant who had accepted 41
merchant who had acquired 199
merchant who had advanced 88
merchant who had business 110
merchant who had educated 94
merchant who had employed 59
merchant who had financed 57
merchant who had formerly 120
merchant who had imported 94
merchant who had invested 57
merchant who had migrated 93
merchant who had obtained 85
merchant who had promised 79
merchant who had provided 44
merchant who had received 118
merchant who had recently 328
merchant who had returned 77
merchant who had suffered 83
merchant who had supplied 178
merchant who had thousands 47
merchant who had traveled 115
merchant who has abundant 40
merchant who has accepted 59
merchant who has business 44
merchant who has dethroned 58
merchant who has received 57
merchant who was involved 47
merchant who was murdered 55
merchant who was supposed 44
merciful and all powerful 88
merciful god and redeemer 108
merciful god has promised 41
merciful god has provided 79
merciful god hath assigned 50
merciful man was merciful 73
meridians are not parallel 602
messages and are therefore 44
messages and ask questions 109
messages and read messages 76
messages are being conveyed 333
messages are being exchanged 135
messages are being received 1430
messages are not actually 60
messages are not congruent 117
messages are not conveyed 68
messages are not directly 47
messages are not included 63
messages are not intended 82
messages are not modified 41
messages are not properly 51
messages are not received 303
messages are not relevant 48
messages are not required 106
messages are not returned 52
messages are not tampered 46
messages for each audience 105
messages for his children 44
messages she had received 285
messages she has received 117
messages that are accepted 56
messages that are actually 112
messages that are commonly 109
messages that are congruent 77
messages that are contrary 84
messages that are conveyed 522
messages that are critical 47
messages that are designed 234
messages that are destined 150
messages that are directed 203
messages that are directly 53
messages that are embedded 96
messages that are exchanged 1319
messages that are expected 50
messages that are included 60
messages that are intended 372
messages that are involved 68
messages that are normally 83
messages that are positive 46
messages that are possible 54
messages that are produced 201
messages that are received 879
messages that are recorded 53
messages that are relevant 369
messages that are required 108
messages that are returned 135
messages that are specific 114
messages that are supposed 89
messages that are tailored 97
messages that are targeted 54
messages that may indicate 51
messages that she received 78
messages that they received 107
messages that they transmit 108
messages that you received 128
messages they are supposed 45
messages they had received 256
messenger and his prisoner 45
messenger had not returned 213
messenger has not returned 59
messenger rna and proteins 192
messenger rna and transfer 663
messenger rna for specific 41
messenger rna was isolated 41
messenger they are unloaded 42
messenger was not admitted 45
messenger who had formerly 44
messenger who had summoned 53
messenger who was supposed 63
messmate and his companion 305
metallic and non metallic 218
metallic ions and negative 56
metallic tin are obtained 44
metallic wear and corrosion 44
metaphor and its referent 59
metaphor for all humanity 116
metaphor for her emotional 45
metaphor for his concerns 46
metaphor for his personal 58
metaphor for our condition 40
metaphor for this approach 60
metaphor for this condition 46
metaphor for this situation 118
methionine and has decreased 63
micelles and are absorbed 44
micelles and fat globules 69
microbes that are normally 56
midnight air was delicious 46
midnight oil was consumed 67
midnight one was awakened 63
midnight she had finished 41
midnight she was awakened 209
midpoint for each interval 142
midwives and lay midwives 75
midwives who had received 52
migraine and its treatment 98
migrants are not eligible 45
migrants are not entitled 50
migrants are not included 74
migrants who are employed 97
migrants who had migrated 65
migrants who had recently 82
migrants who had returned 259
migration and its aftermath 49
migration and its economic 60
migration and its possible 53
migration and net migration 156
migration had not occurred 60
migration has not occurred 71
migration that had occurred 60
migration that has occurred 190
migration was not confined 76
migration was not entirely 49
migration was not observed 85
mildness ill with stubborn 60
military age and enslaved 47
military age are supposed 128
military aid and advisers 410
military aid and advisory 155
military aid and alliances 51
military aid and american 82
military aid and economic 558
military aid and financial 79
military aid and military 276
military aid and security 134
military aid and supplies 121
military aid for pakistan 199
military aid has increased 52
military aid they received 42
military aid was approved 45
military aid was demanded 42
military aid was essential 73
military aid was extended 121
military aid was forthcoming 95
military aid was increased 80
military aid was promised 51
military aid was provided 162
military aid was received 46
military aid was supplied 74
military and aid programs 46
military and air attaches 457
military and air officers 44
military and air services 83
military and big business 835
military and its economic 72
military and its supporting 55
military and kgb officers 62
military and non military 143
military and not economic 74
military and tax purposes 48
military and war industry 56
military and was stationed 69
military are not excluded 188
military are not included 86
military are not separate 172
military art and military 108
military art was declared 45
military did not consider 91
military did not hesitate 96
military law and military 261
military law and practice 251
military law are urgently 111
military law was declared 54
military man and therefore 48
military men and business 50
military men and citizens 78
military men and civilians 1564
military men and engineers 129
military men and military 265
military men and officers 126
military men and officials 184
military men and scholars 55
military men and students 54
military men who believed 84
military men who dominate 48
military pay and benefits 343
military was not directly 40
military was not involved 95
military was not prepared 191
minarets and its beautiful 44
minerals and are therefore 79
minerals and ore deposits 98
minerals and raw materials 1748
minerals and things provided 67
minerals are being produced 93
minerals are not abundant 184
minerals are not affected 79
minerals are not confined 59
minerals are not entirely 44
minerals are not included 102
minerals are not produced 44
minerals are not replaced 44
minerals are not uncommon 87
minerals that are absorbed 125
minerals that are abundant 94
minerals that are believed 98
minerals that are commonly 172
minerals that are composed 53
minerals that are critical 47
minerals that are essential 621
minerals that are involved 62
minerals that are normally 82
minerals that are produced 173
minerals that are required 222
minerals that are unstable 93
minerals that are valuable 57
minimize bias and maximize 75
minimize his tax liability 181
minimize its tax liability 99
minimums and all specific 65
minister and his advisers 338
minister and his american 50
minister and his attaches 44
minister and his children 48
minister and his colleague 71
minister and his companion 51
minister and his creatures 111
minister and his daughter 413
minister and his deputies 165
minister and his immediate 104
minister and his insolent 44
minister and his military 78
minister and his minister 133
minister and his ministry 133
minister and his mistress 151
minister and his officers 44
minister and his officials 396
minister and his personal 69
minister and his policies 54
minister and now chairman 44
minister and that minister 45
minister and then minister 147
minister and war minister 173
minister and was ordained 57
minister and was replaced 271
minister can not possibly 72
minister can with impunity 43
minister did not consider 142
minister did not hesitate 202
minister does not consider 49
minister for any specific 49
minister for his approval 171
minister for his services 84
minister for his timidity 57
minister had not received 41
minister has any authority 42
minister that his services 52
minister was not entirely 77
minister was not expected 48
minister was not prepared 281
minister was not punished 115
minister was not required 65
minister was thus employed 48
minister who had accepted 62
minister who had achieved 58
minister who had attended 127
minister who had baptized 140
minister who had declared 88
minister who had directed 47
minister who had followed 42
minister who had formerly 70
minister who had incurred 85
minister who had obtained 45
minister who had preceded 66
minister who had presided 123
minister who had promised 57
minister who had proposed 92
minister who had provided 41
minister who had received 201
minister who had recently 477
minister who had remained 42
minister who had rendered 86
minister who had replaced 90
minister who had resigned 242
minister who had returned 73
minister who had suffered 140
minister who had traveled 57
minister who had troubled 98
minister who has received 75
minister who was actually 43
minister who was arrested 51
minister who was believed 65
minister who was chairman 45
minister who was chaplain 41
minister who was conducting 56
minister who was destined 59
minister who was educated 62
minister who was employed 49
minister who was executed 82
minister who was expected 74
minister who was involved 68
minister who was murdered 62
minister who was ordained 94
minister who was prepared 110
minister who was regarded 49
minister who was stationed 49
minister who was summoned 41
minister who was supposed 91
ministry and his personal 90
ministry and its agencies 49
ministry and its officials 41
ministry and its policies 79
ministry and was licensed 95
ministry and was ordained 518
ministry and was therefore 45
ministry can not possibly 145
ministry did not consider 80
ministry did not entirely 47
ministry did not hesitate 113
ministry had not intended 49
ministry than with education 62
ministry they had received 72
ministry was not confined 211
ministry was not entirely 63
ministry was not prepared 102
ministry who had enforced 60
ministry with its officials 43
minority are not prepared 41
minority did not consider 64
minority gay and bisexual 69
minority its own concepts 77
minority may not obstruct 58
minority than for majority 169
minority that had remained 51
minority that has suffered 78
minority was not prepared 49
minority who are prepared 113
minority who are struggling 60
minority who had remained 65
minstrel and his companion 63
minutely any one inquires 43
minutely they are examined 87
minutest ray was quenched 86
miracles and his doctrine 376
miracles and his sufferings 54
miracles are not contrary 98
miracles are not mentioned 40
miracles are not miracles 239
miracles are not possible 177
miracles are not solitary 72
miracles are not unlikely 107
miracles are not violations 49
miracles can not possibly 56
miracles had not happened 82
miracles that are possible 45
miracles that are recorded 205
miracles that are reported 55
miracles that are supposed 70
miracles that god performs 135
miracles that had happened 189
miracles that had occurred 212
miracles that his doctrine 213
miracles that our enormous 217
miracles they had achieved 70
miracles was not bestowed 53
miracles was not confined 62
miracles was not extended 48
miracles with due attention 45
mirrored his own personal 41
mischief she was reserved 41
mischief that had befallen 131
mischief that had happened 215
mischief that has befallen 42
mischief that has happened 137
mischief that has occurred 121
mischief that has resulted 77
mischief that was intended 134
mischief they are intended 42
mischief this has produced 40
mischief was not confined 86
mischief with this masterly 85
miscreant who sat opposite 52
miseries she had suffered 43
miseries that had befallen 162
miseries that had resulted 51
miseries they had suffered 758
misgivings are not relevant 90
misgivings that had assailed 45
misgivings that had troubled 49
misjudging zeal and accursed 40
misnomer for this condition 43
missiles and jet aircraft 165
missiles and jet fighters 73
missiles and new aircraft 93
missiles are being deployed 129
missiles are not deployed 43
missiles now being deployed 57
missiles that are launched 85
mistaken for and confused 46
mistaken for any ordinary 62
mistaken for her daughter 58
mistaken for her mistress 83
mistaken for his daughter 93
mistaken for his expected 106
mistaken for his namesake 68
mistaken for its maturity 49
mistaken for its opposite 169
mistaken for one produced 66
mistaken for real entities 64
mistaken for that condition 58
mistaken for that produced 71
mistaken for that splendid 62
mistaken for this affection 54
mistaken for this condition 132
mistaken for two distinct 93
mistaken for two separate 59
mistaken her for somebody 53
mistaken him for somebody 114
mistaken idea that children 47
mistaken our own interest 169
mistaken them for japanese 88
mistaken them for visitors 57
mistaken you for somebody 46
mistakes and bad decisions 156
mistakes and bad judgment 65
mistakes and its failures 41
mistakes and our failures 54
mistakes and our unbelief 42
mistakes and that mistakes 58
mistakes and then correcting 64
mistakes are not confined 69
mistakes are not failures 46
mistakes are not forgiven 50
mistakes are not mistakes 63
