mace struck a fearful 52
make myself a writer 40
make neither a digger 78
make neither a profit 391
make nigeria a better 183
make public a letter 147
make public a number 48
make public a report 166
make public a secret 47
make school a better 259
make someone a better 350
make someone a little 53
make someone a lovely 48
make someone a member 49
make something a little 312
make something a person 240
make theology a branch 43
make toward a better 232
make turkey a modern 110
make unsafe a decked 102
make virtue a matter 58
make whether a person 62
make without a secret 81
making africa a nuclear 50
making barely a ripple 42
making canada a better 43
making column b greater 89
making england a staple 71
making hardly a ripple 86
making itself a laughing 49
making itself a reality 40
making itself a target 44
making misery a virtue 50
making myself a better 188
making myself a burden 68
making myself a laughing 104
making myself a little 230
making myself a martyr 147
making myself a public 46
making myself a target 99
making neither a profit 66
making person a purely 41
making public a letter 166
making public a report 55
making something a little 57
making sunday a public 55
making through a series 128
making through a system 50
making toward a better 89
male builds a bubble 62
male clasps a female 41
male courting a female 159
male courts a female 170
male grasps a female 41
male mounts a female 138
male toward a female 68
male utters a hoarse 142
male versus a female 415
male without a female 252
many nations a common 55
many nights i dreamed 49
many nights i stayed 75
many nights i thought 42
many places a custom 45
many places a little 167
many places a number 80
many places a person 173
many places a series 75
many places a serious 54
many places a singular 41
many places i should 92
many places i wanted 119
many points a striking 51
many points i scored 43
many points i should 104
many readers a desire 47
many readers a singular 56
many reasons a person 164
many reasons i prefer 89
many reasons i should 271
many reasons i thought 47
many rounds a minute 44
many shared a common 74
many states a person 143
many states a special 57
many streams a little 65
many thought i should 91
many titles i resign 79
mare without a saddle 60
mass inside a radius 116
mass inside a sphere 193
mass number a equals 43
mass through a height 59
mass through a series 43
mast carrying a square 53
mate hooked a fellow 50
mate looked a little 43
mate looked a moment 88
mate paused a moment 43
meaning became a matter 42
meaning beyond a simple 48
meaning something a little 60
meaning thereby a person 257
meaning through a series 340
meaning through a system 155
meaning without a measure 61
means afford a recipe 216
means always a matter 157
means always a simple 175
means arranging a system 129
means awarding a lesser 46
means becoming a member 338
means becoming a person 46
means choosing a course 49
means chosen a common 87
means follow a normal 63
means gained a greater 140
means merely a matter 619
means simply a little 64
means simply a matter 723
means simply a person 127
means simply a pledge 49
means simply a system 89
means solely a matter 88
means something a little 740
means spending a little 79
means toward a better 512
means toward a common 127
means toward a further 43
means toward a greater 314
means toward a higher 364
means toward a larger 197
means whereof i kissed 47
means whereof i learned 75
means wholly a matter 51
means without a common 103
meant becoming a member 64
meant simply a person 51
meant simply a return 40
meant something a little 234
meant spending a couple 50
media played a crucial 351
media through a series 55
meet around a common 106
meet around a dinner 45
meet without a combat 87
meet without a fierce 43
meet without a mortal 57
meet without a quorum 244
melt through a nozzle 86
menu offering a choice 72
menu offers a choice 802
menu offers a number 219
mess around a little 343
mice carrying a mutant 233
mice showed a greater 49
mice showed a higher 148
mice showed a marked 229
mice showed a normal 46
mile before i reached 588
mile through a forest 251
mile through a narrow 229
mile through a series 110
milk through a cotton 48
milk through a filter 50
milk through a nipple 107
milk through a rubber 62
milk through a special 42
milk without a permit 60
mill showed a profit 46
mill through a series 41
mind abhors a vacuum 281
mind became a bitter 102
mind became a jumble 67
mind became a little 178
mind became a passion 42
mind become a fearful 83
mind before i tasted 263
mind cleared a little 354
mind dropping a little 95
mind hardly a minute 40
mind offers a feeble 45
mind reaches a higher 63
mind seemed a little 57
mind seemed a million 40
mind settle a little 63
mind showed a marked 42
mind something a little 248
mind spending a couple 69
mind spending a little 937
mind standing a little 166
mind stopping a minute 80
mind through a series 525
mind toward a higher 45
mind traced a direct 50
mind turned a corner 64
mind wander a little 247
mind whether a person 40
mind whether i should 2924
mind whether i wanted 357
mind without a degree 48
mind without a moment 109
mind without a shiver 328
mine bought a pretty 90
mining without a permit 107
mist cleared a little 188
mist lifted a little 330
mist thinned a little 54
moat around a castle 213
month before i became 84
month before i joined 48
month before i learned 78
month before i should 114
month before i turned 110
month without a letter 49
month without a shower 45
mood changed a little 44
mood lifted a little 86
moon around a planet 175
moon exerts a greater 179
moon looked a little 45
moon orbiting a planet 92
moon through a window 162
more active a person 282
more active a tissue 59
more active i became 55
more afraid i became 165
more amazed i became 95
more amazed i become 49
more anxious a person 121
more anxious i became 551
more anxious i become 99
more became a factor 42
more became a matter 214
more became a member 199
more became a reality 122
more became a source 121
more become a german 123
more become a matter 111
more become a member 61
more become a reality 87
more become a serious 56
more become a solemn 54
more becoming a matter 128
more becoming a prince 45
more before i became 85
more before i decide 105
more before i depart 64
more before i finish 173
more before i learned 111
more before i reached 97
more before i return 146
more before i should 48
more called a defect 40
more clearly a brazen 72
more clearly a feature 42
more clearly a little 137
more clearly a matter 328
more clearly a measure 44
more clearly a moment 67
more clearly a number 103
more clearly a person 97
more clearly a result 46
more clearly a second 40
more clearly i realize 58
more closed a system 59
more common a decade 57
more curious i became 280
more deeply a matter 48
more deeply a person 124
more deeply i admire 114
more deeply i became 121
more deeply i delved 49
more detail a little 1172
more detail a number 240
more earnest i showed 42
more effect a little 64
more effort a person 53
more energy a person 54
more energy a system 41
more except a little 65
more expect a reaction 79
more expert a person 45
more fearful i became 154
more firmly i became 90
more firmly i become 44
more furious i became 104
more highly a person 67
more humble a person 56
more humble i became 66
more income a family 77
more income a person 136
more learned a person 48
more likely a better 93
more likely a common 56
more likely a couple 70
more likely a desire 50
more likely a direct 94
more likely a factor 76
more likely a family 117
more likely a feature 52
more likely a female 46
more likely a greater 43
more likely a higher 116
more likely a little 85
more likely a matter 408
more likely a measure 48
more likely a member 168
more likely a number 75
more likely a person 1187
more likely a public 46
more likely a reaction 92
more likely a result 1590
more likely a school 53
more likely a second 58
more likely a series 224
more likely a signal 47
more likely a simple 142
more likely a source 105
more likely a teacher 50
more likely a variant 88
more likely a victim 80
more likely i should 142
more marked a feature 125
more mature a person 307
more merely a branch 71
more merely a casual 72
more potent a factor 67
more purely a matter 122
more raised a pistol 58
more rarely a little 66
more readily a second 77
more scared i became 111
more secure a person 96
more secure a system 75
more serious a matter 229
more serious a person 54
more severe a person 69
more should i desire 49
more simply a matter 273
more singular a little 76
more skills a person 45
more slowly a second 47
more stress a person 102
more through a desire 109
more through a series 282
more through a spirit 45
more toward a common 82
more toward a future 46
more toward a market 67
more toward a policy 168
more unlike a person 51
more walked a minuet 60
more wanted a cordial 113
more weight i gained 41
more without a branch 177
more without a lawyer 43
more without a murmur 118
morn arises a bright 83
most amazed a learned 69
most anxious i should 253
most clearly a matter 41
most likely a benign 98
most likely a better 196
most likely a branch 45
most likely a broken 42
most likely a brother 76
most likely a chance 48
most likely a common 127
most likely a couple 59
most likely a direct 411
most likely a double 43
most likely a factor 154
most likely a fairly 54
most likely a family 240
most likely a feature 46
most likely a female 227
most likely a former 95
most likely a friend 76
most likely a further 44
most likely a german 50
most likely a greater 41
most likely a higher 120
most likely a highly 78
most likely a hybrid 158
most likely a jewish 107
most likely a larger 43
most likely a little 179
most likely a marked 49
most likely a matter 206
most likely a member 582
most likely a native 356
most likely a normal 73
most likely a number 101
most likely a parent 120
most likely a partial 49
most likely a person 106
most likely a portion 54
most likely a priest 56
most likely a public 40
most likely a random 43
most likely a reaction 198
most likely a recent 76
most likely a result 4168
most likely a school 52
most likely a second 104
most likely a series 74
most likely a simple 397
most likely a sister 83
most likely a source 85
most likely a special 72
most likely a symbol 48
most likely a variant 311
most likely a version 54
most likely a victim 89
most likely i should 623
most needed a friend 669
most proper i should 75
most readers a passion 59
most readers a refining 40
most recent n periods 59
most shared a common 200
most states a person 299
most states a special 53
most states a teacher 40
most striking a virtue 44
most touching i thought 45
most unlike a modern 40
most violent i should 42
moths around a candle 339
mouth always a little 52
mouth became a little 52
mouth became a priest 81
mouth before i thought 88
mouth changed a little 60
mouth curled a little 78
mouth curved a little 134
mouth foamed a little 178
mouth formed a circle 110
mouth formed a little 170
mouth formed a silent 365
mouth formed a slight 41
mouth issues a scroll 80
mouth lifted a little 107
mouth looked a little 77
mouth opened a little 995
mouth parted a little 60
mouth played a little 55
mouth poured a yellow 69
mouth pursed a little 41
mouth sagged a little 72
mouth seemed a little 61
mouth shaped a hideous 57
mouth smiled a little 161
mouth through a funnel 60
mouth through a little 65
mouth through a rubber 84
mouth twisting a little 75
mouth twitch a little 53
mouth uttering a silent 89
mouth without a moment 44
mouth without a thought 52
mouth worked a little 160
mouth worked a moment 51
move across a border 92
move across a screen 183
move around a building 117
move around a center 216
move around a circle 317
move around a closed 118
move around a common 218
move around a corner 135
move around a little 4476
move behind a screen 46
move beyond a binary 108
move beyond a formal 113
move beyond a merely 335
move beyond a narrow 1156
move beyond a policy 53
move beyond a purely 733
move beyond a simple 1741
move beyond a singular 109
move beyond a static 202
move beyond a strict 156
move beyond a system 86
move through a building 206
move through a closed 45
move through a column 112
move through a course 135
move through a desert 42
move through a fairly 46
move through a finite 40
move through a forest 275
move through a greater 1351
move through a larger 313
move through a liquid 428
move through a medium 684
move through a narrow 336
move through a normal 183
move through a number 971
move through a porous 211
move through a portion 86
move through a series 7190
move through a system 388
move through a tunnel 150
move through a vacuum 683
move through a volume 88
move through a window 49
move toward a better 2528
move toward a career 118
move toward a center 184
move toward a clearer 263
move toward a climax 407
move toward a closed 123
move toward a closer 460
move toward a common 2138
move toward a crisis 89
move toward a deeper 579
move toward a degree 123
move toward a direct 55
move toward a fairer 44
move toward a family 61
move toward a formal 210
move toward a fuller 658
move toward a future 727
move toward a global 1180
move toward a greater 2517
move toward a higher 1696
move toward a highly 114
move toward a larger 432
move toward a market 2748
move toward a mature 141
move toward a merger 51
move toward a middle 233
move toward a modern 264
move toward a mutual 105
move toward a nuclear 203
move toward a partial 101
move toward a person 196
move toward a policy 732
move toward a public 67
move toward a purely 45
move toward a regime 46
move toward a return 130
move toward a richer 201
move toward a second 242
move toward a shared 315
move toward a source 334
move toward a stable 392
move toward a system 1948
move toward a target 183
move toward a united 193
move without a crutch 68
move without a moment 94
move without a permit 131
moving across a bridge 108
moving across a screen 162
moving around a building 64
moving around a center 293
moving around a circle 434
moving around a closed 97
moving around a common 90
moving around a little 537
moving around a planet 62
moving behind a screen 100
moving beyond a narrow 142
moving beyond a purely 79
moving beyond a simple 281
moving through a building 262
moving through a column 48
moving through a forest 447
moving through a garden 40
moving through a greater 114
moving through a highly 87
moving through a larger 68
moving through a liquid 1220
moving through a medium 1712
moving through a mirror 129
moving through a narrow 302
moving through a number 267
moving through a plasma 111
moving through a porous 91
moving through a section 56
moving through a series 1819
moving through a static 107
moving through a strange 78
moving through a system 207
moving through a tunnel 429
moving through a vacuum 326
moving through a valley 43
moving through a wooded 65
moving toward a better 1688
moving toward a bright 58
moving toward a career 191
moving toward a center 190
moving toward a clearer 103
moving toward a clearly 48
moving toward a client 45
moving toward a climax 831
moving toward a closer 480
moving toward a common 1179
moving toward a crisis 472
moving toward a deeper 329
moving toward a degree 53
moving toward a direct 54
moving toward a divine 43
moving toward a family 45
moving toward a formal 95
moving toward a fuller 154
moving toward a future 1178
moving toward a global 356
moving toward a golden 53
moving toward a greater 2072
moving toward a higher 1168
moving toward a highly 51
moving toward a larger 193
moving toward a market 1734
moving toward a merger 52
moving toward a middle 197
moving toward a modern 120
moving toward a moment 67
moving toward a nuclear 110
moving toward a partial 41
moving toward a person 40
moving toward a police 48
moving toward a policy 498
moving toward a public 71
moving toward a regime 56
moving toward a return 98
moving toward a richer 54
moving toward a second 327
moving toward a series 67
moving toward a serious 44
moving toward a shared 226
moving toward a source 104
moving toward a stable 148
moving toward a system 902
moving toward a target 255
moving toward a tragic 53
moving toward a united 47
much afraid i should 630
much better a chance 206
much better a little 99
much better a person 129
much better a writer 68
much better i judged 45
much better i looked 143
much better i should 529
much better i thought 94
much beyond a female 45
much beyond a little 64
much beyond a minute 103
much beyond a simple 303
much damage a disease 70
much effort a person 141
much effort i reached 47
much energy a person 154
much exceed a million 315
much exceed a minute 73
much except a little 61
much expect a serious 59
much farther i should 52
much further i should 146
much greater a blessing 51
much greater a burden 48
much greater a degree 463
much greater a number 267
much greater a person 45
much higher a degree 1425
much income a family 91
much income a person 105
much larger a market 108
much larger a number 111
much larger a portion 127
much poorer i should 40
much prefer a little 55
much prefer a simple 72
much prefer a system 88
much regard a little 50
much regret i should 87
much should a family 112
much should a parent 48
much should a person 458
much should a teacher 118
much should i charge 734
much should i expect 232
much should i invest 145
much should i prefer 40
much stress a person 122
much through a desire 50
much through a direct 53
much through a series 45
much toward a better 317
much unlike a closet 652
much unlike a person 82
much wanted a family 85
much wanted a second 92
much weight a person 87
much whether a person 201
much whether i should 735
much without a square 44
mule without a bridle 178
mule without a saddle 73
must absorb a greater 55
must absorb a photon 93
must absorb a portion 55
must accept a common 133
must accept a degree 250
must accept a greater 285
must accept a higher 419
must accept a larger 68
must accept a lesser 50
must accept a little 95
must accept a measure 131
must accept a number 87
must accept a person 51
must accept a policy 56
must accept a second 48
must accept a slower 44
must accept a special 69
must accept a system 57
must advise a client 89
must affect a person 105
must afford a greater 41
must afford a planet 146
must afford a proper 48
must afford a remedy 43
must answer a little 58
must answer a number 344
must answer a riddle 62
must answer a series 225
must arouse a desire 60
must arrange a little 58
must arrange a proper 91
must arrange a special 41
must assess a number 44
must assign a dollar 51
must assign a greater 85
must assign a higher 178
must assign a number 99
must assign a special 52
must assign a unique 255
must assign a weight 78
must assume a burden 75
must assume a common 204
must assume a degree 139
must assume a direct 103
must assume a double 71
must assume a greater 1444
must assume a higher 389
must assume a larger 358
must assume a measure 93
must assume a normal 61
must assume a number 142
must assume a portion 42
must assume a proper 54
must assume a public 91
must assume a serious 46
must assume a shared 81
must assume a special 229
must assume a stance 77
must attach a notice 123
must attach a signed 57
must attain a degree 125
must attain a greater 41
must attain a height 65
must attain a higher 359
must attend a course 143
must attend a formal 70
must attend a further 43
must attend a little 70
must attend a public 199
must attend a school 664
must attend a series 59
must attend a special 151
must attend a strict 80
must attend a training 96
must attend a weekly 46
must become a beggar 127
must become a better 687
must become a branch 63
must become a bridge 118
must become a buddha 83
must become a burden 231
must become a byword 51
must become a center 182
must become a church 95
must become a common 340
must become a creator 68
must become a critic 65
must become a crucial 66
must become a direct 73
must become a doctor 269
must become a factor 187
must become a family 46
must become a farmer 83
must become a feature 61
must become a fighting 41
must become a fitter 108
must become a formal 40
must become a friend 225
must become a german 105
must become a global 137
must become a greater 94
must become a heavier 76
must become a hermit 46
must become a higher 159
must become a highly 100
must become a humble 43
must become a jewish 130
must become a knight 53
must become a larger 77
must become a lawyer 87
must become a learned 40
must become a learner 91
must become a little 408
must become a martyr 57
must become a master 922
must become a matter 1258
must become a mature 53
must become a medium 202
must become a member 4925
must become a memory 44
must become a menace 63
must become a mighty 53
must become a modern 352
must become a muslim 135
must become a normal 179
must become a nuclear 57
must become a passion 69
must become a pauper 98
must become a person 336
must become a policy 41
must become a portion 43
must become a priest 240
must become a proper 50
must become a public 336
must become a purely 60
must become a reality 1269
must become a russian 168
must become a school 197
must become a second 184
must become a serious 193
must become a shaman 47
must become a shared 145
must become a sinner 42
must become a source 327
must become a special 109
must become a symbol 115
must become a system 117
must become a teacher 251
must become a tyrant 40
must become a united 52
must become a useful 42
must become a vassal 216
must become a victim 130
must become a warrior 190
must become a worker 46
must become a writer 216
must bestow a glance 85
must borrow a little 102
must charge a higher 947
must charge a portion 54
must charge a profit 46
must choose a better 159
must choose a career 198
must choose a common 52
must choose a corner 74
must choose a course 432
must choose a design 152
must choose a doctor 42
must choose a master 210
must choose a measure 55
must choose a medium 101
must choose a member 48
must choose a middle 56
must choose a mighty 412
must choose a number 171
must choose a person 97
must choose a policy 97
must choose a proper 134
must choose a random 52
must choose a sample 125
must choose a sampling 55
must choose a school 42
must choose a second 61
must choose a special 45
must choose a starting 138
must choose a subset 64
must choose a sunday 42
must choose a system 140
must choose a target 109
must choose a unique 62
must commit a friend 85
must commit a murder 58
must convey a lively 85
must decide a number 44
must define a measure 67
must define a number 104
must define a policy 45
must define a special 71
must define a system 65
must define a unique 83
must demand a greater 54
must demand a higher 145
must depart a little 59
must depend a little 115
must design a building 83
must design a system 382
must desire a little 62
must deviate a little 147
must devise a better 237
must devise a policy 57
must devise a remedy 73
must devise a scheme 203
must devise a series 54
must devise a special 46
must devise a system 632
must devote a greater 78
must devote a larger 137
must devote a little 507
must devote a moment 88
must devote a portion 169
must devote a special 179
must differ a little 50
must employ a common 59
must employ a further 56
must employ a greater 53
must employ a higher 84
must employ a larger 51
must employ a lawyer 99
must employ a little 59
must employ a measuring 40
must employ a number 211
must employ a person 51
must employ a special 100
must employ a system 84
must employ a teacher 49
must enable a person 162
must endure a double 52
must endure a little 81
must endure a second 49
must endure a series 98
must ensure a proper 107
must ensure a supply 47
must entail a degree 50
must entail a serious 40
must evolve a better 97
must evolve a common 45
must evolve a policy 67
must evolve a system 240
must exceed a million 103
must excite a lively 73
must excuse a little 119
must expand a little 65
must expect a degree 58
must expect a fairly 46
must expect a further 146
must expect a greater 173
must expect a higher 202
must expect a little 220
must expect a number 80
must expect a reaction 44
must expect a return 55
must expect a second 66
must expect a series 56
must expect a severe 76
must expect a shrewd 82
must expect a speedy 98
must expect a strict 55
must expect a violent 49
must expend a greater 49
must export a greater 52
must extend a little 86
must extend a special 91
must finish a letter 43
must follow a common 157
must follow a course 586
must follow a curved 91
must follow a direct 41
must follow a fairly 82
must follow a formal 83
must follow a format 52
must follow a higher 104
must follow a little 41
must follow a middle 133
must follow a narrow 83
must follow a normal 81
must follow a number 305
must follow a policy 459
must follow a proper 62
must follow a random 66
must follow a reaction 47
must follow a series 218
must follow a simple 194
must follow a special 337
must follow a strict 584
must follow a system 120
must format a floppy 84
must foster a spirit 71
must glance a little 65
must handle a number 111
must hazard a battle 43
must imbibe a deeper 99
must impose a higher 191
must impose a severe 65
must inform a client 68
must inform a person 51
must insert a clause 45
must insert a manual 52
must insert a section 61
must insert a special 50
must insist a little 53
must invent a special 40
must invoke a special 59
must manage a little 47
must manage a number 56
must master a number 109
must mention a curious 129
must mention a further 141
must mention a little 208
must mention a matter 43
must mention a number 123
must mention a recent 44
must mention a remark 55
must mention a second 126
must mention a series 48
must mention a special 86
must mention a strange 137
must modify a little 44
must notice a curious 60
must notice a further 279
must notice a little 40
must notice a remark 70
must notice a second 61
must notice a singular 72
must notice a special 47
must notice a striking 40
must notify a client 79
must number a quorum 349
must object a little 50
must obtain a better 227
must obtain a building 105
must obtain a decree 94
must obtain a degree 66
must obtain a driver 50
must obtain a formal 107
must obtain a further 137
must obtain a greater 71
must obtain a handle 57
must obtain a higher 191
must obtain a larger 138
must obtain a letter 329
must obtain a manual 44
must obtain a master 44
must obtain a measure 101
must obtain a number 144
must obtain a patent 165
must obtain a permit 3555
must obtain a police 46
must obtain a proper 84
must obtain a release 154
must obtain a report 126
must obtain a sample 76
must obtain a second 123
must obtain a seller 75
must obtain a signed 400
must obtain a special 745
must obtain a supply 114
must obtain a ticket 553
must obtain a unique 61
must obtain a waiver 133
must occupy a finite 138
must occupy a greater 59
must occupy a higher 257
must occupy a larger 186
must occupy a minute 67
must occupy a portion 45
must occupy a special 204
must occupy a unique 119
must occupy a volume 83
must permit a number 60
must pierce a little 42
must pursue a career 58
must pursue a common 52
must pursue a course 886
must pursue a policy 825
must realize a profit 129
must recite a blessing 157
must record a notice 218
must record a number 40
must record a special 94
must refund a portion 47
must reject a purely 40
must relate a curious 54
must relate a little 237
must remain a barren 46
must remain a burden 56
must remain a closed 324
must remain a coward 86
must remain a crucial 48
must remain a faction 108
must remain a factor 80
must remain a fiction 41
must remain a further 113
must remain a german 72
must remain a hidden 71
must remain a highly 150
must remain a jewish 86
must remain a little 444
must remain a luxury 55
must remain a marvel 81
must remain a matter 12585
must remain a member 411
must remain a merely 53
must remain a peasant 100
must remain a public 61
must remain a purely 250
must remain a puzzle 299
must remain a riddle 255
must remain a secret 7558
must remain a serious 106
must remain a silent 59
must remain a simple 211
must remain a source 333
must remain a special 55
must remain a strict 40
must remain a symbol 49
must remain a unique 59
must remain a united 72
must remain a virgin 648
must render a report 79
must render a return 130
must render a strict 335
must retain a degree 155
must retain a larger 41
must retain a lawyer 45
must retain a measure 103
must retain a portion 63
must retain a record 123
must retire a little 58
must retreat a little 63
must return a boolean 284
must return a little 154
must return a moment 91
must return a number 53
must return a profit 305
must return a result 129
must return a second 40
must return a signed 48
must return a special 98
must return a status 55
must review a little 47
must rotate a little 42
must secure a greater 117
must secure a permit 523
must secure a special 98
must select a course 185
must select a design 66
must select a folder 50
must select a format 51
must select a member 91
must select a number 208
must select a person 93
must select a portion 52
must select a proper 111
must select a random 50
must select a sample 330
must select a series 56
must select a special 52
must select a starting 113
must select a subset 124
must select a system 90
must select a target 86
must select a unique 62
must snatch a moment 71
must strain a little 42
must strike a better 95
must strike a little 79
must strike a modern 84
must strike a proper 206
must submit a budget 198
must submit a doctor 124
must submit a formal 1708
must submit a letter 1167
must submit a monthly 156
must submit a notice 321
must submit a permit 98
must submit a record 83
must submit a report 2555
must submit a resume 606
must submit a return 136
must submit a sample 92
must submit a scheme 44
must submit a second 61
must submit a signed 806
must submit a special 159
must submit a timely 43
must submit a weekly 68
must suffer a greater 45
must suffer a little 368
must suffer a second 49
must suffer a serious 70
must suffer a severe 155
must suffer a violent 55
must supply a defect 210
must supply a lawyer 56
must supply a number 97
must supply a signal 49
must swerve a little 73
must tackle a number 41
must travel a greater 612
must travel a little 215
must wonder a little 108
