made alexander graham bell 48
many companies expect their 61
many companies suffer from 78
many competent judges have 76
many concerted crimes having 57
many conflicting theories have 142
many conflicts result from 40
many corporate leaders have 93
many countries already have 148
many countries became more 109
many countries emerging from 115
many countries passed laws 71
many countries poured into 47
many countries reducing their 41
many countries should have 76
many countries suffer from 141
many countries through many 50
many crusaders regain their 54
many desirable changes have 44
many developed nations have 135
many different authors have 65
many different authors over 67
many different career paths 151
many different causes have 77
many different causes such 50
many different colors from 43
many different colors have 49
many different colors there 98
many different colors were 68
many different dishes were 45
many different fields from 62
many different fields have 196
many different fields such 184
many different fields were 56
many different fields will 49
many different forces acting 60
many different forces have 43
many different forces were 41
many different groups during 48
many different groups from 107
many different groups have 352
many different groups into 69
many different groups live 100
many different groups must 44
many different groups over 52
many different groups such 59
many different groups were 190
many different groups will 84
many different guises over 40
many different issues have 47
many different issues were 61
many different labels have 43
many different levels during 51
many different levels from 150
many different levels ranging 42
many different martial arts 62
many different mental health 70
many different methods have 1120
many different methods such 92
many different methods used 436
many different methods were 218
many different models from 55
many different models have 269
many different models were 82
many different models will 48
many different nations have 103
many different nations into 45
many different nations were 113
many different options when 82
many different peoples from 110
many different peoples have 276
many different peoples into 88
many different peoples living 111
many different peoples over 55
many different peoples were 71
many different places along 130
many different places during 135
many different places from 98
many different places have 155
many different places into 47
many different places over 144
many different places such 52
many different places there 48
many different places were 98
many different places when 42
many different plants have 48
many different plants were 43
many different points along 252
many different points during 94
many different policy areas 155
many different reasons have 67
many different reasons such 41
many different reasons were 41
many different routes from 44
many different sabbath days 73
many different settings such 41
many different shapes have 57
many different shapes were 74
many different sounds from 44
many different speech acts 95
many different stages during 44
many different states have 78
many different styles from 78
many different styles have 43
many different styles over 45
many different styles were 81
many different theories have 488
many different theories were 52
many different tribes have 58
many different tribes living 40
many different tribes were 156
many different values from 53
many different voices from 52
many different voices were 44
many different worlds upon 55
many difficult issues facing 48
many districts remote from 59
many doctrinal errors also 74
many employers reduce their 43
many employers treated their 58
many encomiums passed upon 41
many excellent papers have 67
many excellent papers were 43
many excellent pieces among 133
many excellent reasons even 59
many factories closed down 140
many flourishing cities were 93
many historians should have 42
many immigrant groups have 178
many immigrant groups were 52
many important changes during 99
many important changes have 681
many important changes into 58
many important changes made 55
many important changes take 64
many important changes taking 42
many important changes took 173
many important changes were 420
many important cities were 52
many important events during 113
many important events have 475
many important events take 45
many important events took 284
many important events were 172
many important findings have 44
many important issues facing 108
many important issues have 227
many important issues like 47
many important issues such 200
many important issues were 300
many important issues will 59
many important meetings were 43
many important papers have 166
many important papers were 85
many important places were 58
many important points from 469
many important points have 141
many important points made 68
many important points were 119
many important points will 56
many important policy areas 84
many important public health 45
many important topics have 120
many important topics such 67
many important topics were 52
many incorrect proofs were 59
many indignant voices were 41
many industrial cities were 48
many industrial leaders have 46
many industrial nations have 79
many industrial plants have 119
many industrial plants were 122
many infectious agents have 46
many instances changed into 48
many instances courts have 66
many instances depend upon 45
many instances differ from 59
many instances forced upon 57
many instances little more 224
many instances proved their 80
many instances remote from 124
many instances should have 41
many instances through life 46
many instances without even 137
many interesting events have 72
many interesting events took 51
many interesting findings have 65
many interesting papers have 63
many interesting papers were 63
many interesting plants were 62
many interesting points have 79
many interesting points were 79
many interesting relics have 62
many interesting relics were 59
many interesting scenes take 51
many interesting theories have 77
many intestine dangers from 64
many intricate points made 127
many irrigation canals were 53
many lucrative offers from 51
many memorable proofs will 88
many meteorites showed much 141
many numerical methods have 56
many opposition leaders were 145
many oppressed peoples have 47
many passionate appeals from 42
many plantation owners were 77
many political changes have 57
many political changes over 66
many political exiles from 74
many political issues were 63
many political leaders feel 48
many political leaders felt 42
many political leaders from 74
many political leaders have 394
many political leaders seem 46
many political leaders were 255
many political meetings were 80
many primitive peoples have 328
many primitive peoples make 40
many primitive peoples there 62
many primitive peoples were 62
many primitive tribes have 70
many prisoners suffer from 68
many prominent leaders were 49
many provident fathers from 82
many provincial cities were 40
many scattered houses along 91
many scattered shoots over 46
many scotchmen remove into 40
many senseless stones were 76
many sentences without ending 61
many sleepless nights during 134
many sleepless nights have 171
many sleepless nights over 230
many sleepless nights trying 221
many sleepless nights were 84
many sleepless nights when 120
many spiritual leaders have 47
many suspicious papers were 41
many terrorist groups have 114
many theoretical models have 120
many traditions handed down 43
many tributary streams from 69
many victories gained over 41
many volunteer troops were 78
many wholesome maxims ready 52
mare approaching middle life 50
mass condensed itself into 48
mass executions without trial 56
mass extinction events have 65
mass production became more 140
mass production methods have 449
mass production methods into 132
mass production methods made 108
mass production methods must 87
mass production methods used 144
mass production methods were 674
mass production methods will 43
mass production without mass 97
meaning literally something like 41
means dependent solely upon 42
means distinguish canada from 50
means literally something like 120
means whatsoever without prior 267
media campaigns advice from 314
media specialist should have 66
meet community mental health 42
meet previously agreed upon 58
meet throughout england those 72
melt extraction events over 58
mere bystander decide what 56
mere ignorance should have 46
mere messengers seemed like 64
mere occupancy founds only 41
mere prophetic glance into 48
mere technical reasoning take 65
mile emergency planning zone 89
mind abstracts itself from 45
mind conceives something else 121
mind continued bitter down 43
mind controlling another from 41
mind controlling mortal mind 60
mind converted itself into 50
mind disengages itself from 102
mind exhibited itself early 43
mind expressed itself also 61
mind gradually became more 121
mind gradually passes from 47
mind liberates itself from 65
mind naturally dwells upon 41
mind naturally shrank from 42
mind possesses innate ideas 51
mind projected itself into 46
mind separated itself from 68
mind separates itself from 95
mind unwillingly roused from 77
mining operations became more 82
mist gradually cleared away 73
mist gradually cleared from 59
mist gradually rolled away 80
mode indicator changes from 158
mood disorders differ from 44
moon presently swimming into 53
more additional common ties 76
more additional weight from 110
more admirably turned from 83
more aggression toward their 88
more americans poured into 96
more americans suffer from 44
more appellate courts have 297
more arbitrary methods were 56
more beneficial effect upon 271
more carefully another time 63
more carefully before coming 42
more carefully before making 157
more carefully before taking 40
more carefully define what 43
more carefully looked into 148
more carefully whether there 73
more carefully worked over 94
more cautiously another time 56
more certainly arouse race 595
more certainly effect their 45
more civilized always have 54
more civilized nations have 215
more civilized nations were 166
more civilized peoples have 81
more civilized peoples whom 41
more classical methods such 40
more community mental health 79
more companies expand their 43
more competent agents were 48
more concerted attack upon 56
more concerted effort must 51
more concerted effort will 69
more contented amongst their 75
more contented spirit into 69
more contracting states from 112
more correctly placed among 52
more criminals behind bars 115
more decidedly placed upon 50
more deference should have 47
more desirable should fail 86
more deterrent effect upon 117
more devastating effect upon 157
more developed nations have 237
more developed nations such 77
more developed nations will 153
more developed regions have 263
more developed regions like 62
more developed regions such 74
more developed regions were 74
more developed regions will 136
more developed states have 58
more developed states like 49
more developed states such 44
more difficult amongst those 48
more difficult became their 43
more difficult detail work 120
more difficult ground when 72
more difficult issues facing 59
more difficult issues such 89
more difficult issues were 48
more difficult matter when 85
more difficult mental work 44
more difficult unless there 65
more difficult without such 47
more difficult without their 103
more effective agents have 49
more effective attack upon 69
more effective mental health 166
more effective methods have 105
more effective methods must 66
more effective methods such 72
more effective methods were 181
more effective methods will 90
more effective police work 144
more effective policy making 141
more effective prayer life 90
more effective public health 355
more effective relief from 65
more effective through their 92
more effective weapons were 77
more effective weight loss 51
more effectual carrying into 97
more efficient fossil fuel 60
more efficient methods have 197
more efficient methods must 50
more efficient methods such 78
more efficient methods used 47
more efficient methods were 255
more efficient methods will 96
more efficient object code 205
more efficient plants were 41
more efficient police work 126
more efficient public health 56
more efficient system will 81
more efficient weapons were 68
more elaborate houses were 46
more elaborate methods have 156
more elaborate methods must 64
more elaborate methods such 104
more elaborate methods were 100
more elaborate methods will 44
more elaborate models have 127
more elaborate models such 42
more elaborate models were 42
more elaborate pieces were 87
more elaborate theories have 56
more energetic cosmic rays 53
more equitably shared among 56
more especially amongst those 107
more especially called forth 40
more especially called upon 237
more especially proves their 59
more especially through leave 51
more especially through their 82
more especially toward those 54
more especially useful when 57
more excellent lesson from 43
more excellent little work 41
more expensive dinner menu 46
more expensive hotels have 173
more expensive hotels will 54
more expensive houses were 66
more expensive metals such 43
more expensive models have 220
more expensive models were 75
more expensive models will 51
more extensive changes have 56
more extensive changes were 162
more extensive claims have 42
more extensive forest areas 46
more extensive market must 139
more extensive mental health 75
more extensive origin from 75
more extensive powers over 117
more extensive powers were 82
more extensive public health 79
more extensive repair work 113
more extensive series will 46
more faithfully copied from 54
more favorable effect upon 65
more favorable mental health 66
more favorable reaction from 113
more favorable result from 48
more favorable toward such 61
more favorable toward their 116
more favorably looked upon 59
more fortunate another time 515
more fortunate should help 44
more generally agreed upon 440
more generally looked upon 121
more generally relied upon 144
more generally through their 95
more generally useful form 181
more generally useful when 88
more harmonious family life 110
more hostility toward their 160
more important amongst these 69
more important around here 49
more important causes were 67
more important changes came 41
more important changes from 53
more important changes have 203
more important changes made 185
more important changes taking 67
more important changes took 61
more important changes were 427
more important changes will 121
more important chiefs were 57
more important cities have 64
more important cities were 102
more important claims upon 110
more important dividing line 58
more important duties were 115
more important duties will 48
more important effect upon 258
more important events during 52
more important events from 53
more important events have 151
more important events took 57
more important events were 379
more important factor among 45
more important factor during 40
more important factor here 149
more important factor leading 96
more important factor must 63
more important factor when 182
more important factor will 50
more important findings from 160
more important findings were 117
more important findings will 67
more important forces were 42
more important future work 61
more important griefs when 65
more important groups were 106
more important groups will 59
more important guests were 100
more important houses were 75
more important impact upon 42
more important issues facing 217
more important issues have 104
more important issues here 53
more important issues like 284
more important issues such 650
more important issues were 393
more important issues will 58
more important leaders were 76
more important lesson from 108
more important matter even 143
more important matter from 66
more important meetings were 64
more important methods used 183
more important methods will 88
more important papers dealing 91
more important papers have 62
more important papers were 129
more important papers will 47
more important pieces were 61
more important places along 92
more important places were 42
more important plants used 77
more important points along 40
more important points from 75
more important points have 99
more important points here 46
more important points made 156
more important points must 46
more important points only 42
more important points upon 119
more important points were 137
more important points will 166
more important policy areas 43
more important powers were 40
more important public health 132
more important reasons were 110
more important recent work 51
more important result from 78
more important result will 72
more important source from 54
more important states have 69
more important through time 75
more important titles dealt 51
more important trades were 48
more important writings have 42
more important writings were 81
more impressed itself upon 190
more inclusive mental view 72
more indulgent toward their 59
more influence through their 57
more intensive mental health 87
more interesting around here 66
more interesting findings from 186
more interesting findings were 110
more laterally placed eyes 49
more lucrative offers from 113
more memorable sieges during 52
more methodical modern work 47
more miserable allies woke 66
more molecules escape from 71
more momentous events were 93
more naturally called upon 72
more objective methods have 159
more objective methods such 48
more opportune moment when 42
more painfully remote from 42
more painstaking writer when 46
more passionate letter came 44
more passionate regard paid 124
more perfectly exempt from 617
more permanent effect upon 316
more permanent escape from 41
more permanent houses were 105
more permanent manner over 48
more permanent nature were 140
more permanent relief from 47
more pernicious effect upon 79
more political issues such 40
more practical issues like 94
more practical issues such 260
more practical nature were 217
more precisely define these 48
more precisely define what 232
more prevalent amongst those 77
more primitive groups such 40
more primitive methods were 89
more primitive peoples have 56
more primitive peoples were 43
more primitive plants such 40
more prominent blooms from 75
more prominent leaders were 122
more prominent public role 100
more reasonable english will 57
more saturnine temper will 87
more sensitive assays have 46
more sensitive issues such 133
more sensitive methods have 87
more sensitive methods must 45
more sensitive methods such 111
more sensitive methods were 60
more sensitive methods will 42
more sensitive topics such 42
more sensitive toward their 51
more sheltered eastern side 50
more sincerely wishes your 98
more sincerity wished well 71
more skilfully puffed into 84
more spiritual values into 46
more stimulating effect upon 120
more strategic issues such 46
more subscribe myself your 62
more technical fields such 62
more technical issues such 88
more temperate regions have 41
more territory should ever 58
more territory simply means 65
more theoretical issues such 41
more thoroughly before making 80
more thoroughly before taking 43
more thoroughly looked into 51
more thoroughly worked over 130
more thoroughly worked pack 45
more tolerably placed upon 41
more unbearable seized upon 40
more uncertain ground when 63
more undeserving vicious race 64
more venerable figure among 52
more wholesome effect upon 40
more wholesome family life 219
morn mysterious visions brings 74
most accidents result from 55
most admirable little book 238
most admirable little work 57
most americans already knew 45
most americans looked upon 139
most americans obtain their 50
most americans suffer from 49
most americans turned their 43
most americans wanted nothing 97
most appellate courts have 310
most arbitrary manner over 51
most arbitrary prince must 95
most assuredly employ some 53
most assuredly should have 143
most astonishing effect upon 51
most astonishing talent born 45
most australian states have 45
most available source from 50
most awkwardly passed away 50
most barbarous nations have 121
most barefaced frauds were 41
most beneficial effect from 51
most beneficial effect upon 1697
most beneficial effect when 59
most benighted mortal ever 72
most carefully hidden from 70
most carefully looked into 63
most carefully looked over 40
most certainly become more 86
most certainly depend upon 73
most certainly differ from 59
most certainly result from 56
most certainly should have 1993
most certainly should know 44
most certainly should like 44
most certainly stunting their 43
most chastised seldom make 88
most civilized nations down 42
most civilized nations have 674
most civilized nations must 46
most civilized nations there 256
most civilized peoples have 82
most commercial nations have 97
most community mental health 324
most companies already have 321
most companies should have 49
most companies suffer from 40
most competent judges among 47
most competent judges have 601
most competent judges will 132
most confident manner even 50
most contagious treason come 86
most countries already have 75
most countries emerging from 48
most countries except those 54
most countries suffer from 61
most curvaceous virgos like 69
most decidedly grunts like 41
most decorated combat unit 46
most desirable changes made 48
most desirable effect upon 110
most desperate actions were 46
most desperate attack upon 141
most desperate fighting took 78
most devastating attack came 65
most devastating attack ever 72
most devastating attack upon 67
most devastating effect upon 122
most developed nations have 273
most dexterous attack ever 63
most diabolical notions into 69
most diabolical upward cuts 50
most difficult causes have 87
most difficult demand ever 63
most difficult issues facing 555
most difficult issues were 102
most difficult moment came 114
most difficult places during 61
most difficult points were 53
most disquieting effect upon 47
most distressing effect upon 75
most distressing letter from 61
most distressing nature were 134
most effective agents used 59
most effective agents were 98
most effective appeals were 49
most effective attack ever 45
most effective attack made 40
most effective attack upon 148
most effective device ever 45
most effective device used 62
most effective direct mail 52
most effective fighting unit 51
most effective groups were 54
most effective leaders have 179
most effective leaders were 207
most effective leaders will 56
most effective mental health 70
most effective methods have 45
most effective methods used 299
most effective methods were 137
most effective methods will 106
most effective policy tool 57
most effective public health 313
most effective relief from 66
most effective speech when 48
most effective system ever 57
most effective teacher will 40
most effective training tool 50
most effective troops were 79
most effective visual aids 77
most effective weapons used 157
most effective weapons were 197
most effective weapons when 40
most effective weight loss 129
most effectual methods were 40
most effectual secure step 45
most efficient design will 43
most efficient engines ever 50
most efficient manner from 54
most efficient manner when 51
most efficient manner will 64
most efficient methods used 60
most efficient methods were 43
most efficient patron just 87
most efficient sample size 45
most efficient standing army 92
most efficient system ever 48
most efficient system will 48
most elaborate attack upon 42
most eminently called upon 74
most encouraging letter from 137
most energetic cosmic rays 224
most especially called forth 80
most especially called upon 44
most everybody around here 68
most evidently appears from 172
most excellent effect upon 108
most excellent letter from 86
most excellent little book 200
most excellent little work 139
most excellent sermon from 196
most excruciating bodily pain 59
most expensive budget item 131
most expensive building ever 50
most expensive cruise ship 50
most expensive french film 54
most expensive luxury cars 53
most expensive movies ever 83
most expensive painting ever 191
most expensive senate race 99
most expensive sports cars 60
most exquisite dishes were 51
most exquisite little face 99
most extensive changes have 84
most extensive changes were 134
most extensive effort ever 62
most extensive empire ever 53
most extensive empire over 40
most extensive forest type 84
most extensive powers over 84
most extensive powers were 65
most extensive public health 54
most extensive recent work 94
most extensive survey ever 74
most fantastic tricks upon 51
most fascinating little ways 95
most fastidious critic will 76
most favorable effect upon 174
most favorable manner upon 43
most favorable result from 44
most flourishing cities were 197
most fortunate escape from 77
most fortunate little girl 52
most fractures result from 159
most frightful maxims were 64
most frightful scenes were 100
most frivolous causes will 64
most frivolous reasons upon 44
most generally agreed upon 713
most generally arises from 45
most generally called upon 41
most generally occurs when 46
most generally relied upon 250
most generally useful book 88
most generally useful drug 96
most generally useful form 292
most generally useful means 78
most generally useful ones 73
most generally useful single 50
most generally useful size 63
most generally useful test 53
most generally useful tool 58
most generally useful type 239
most immigrant groups have 228
most immigrant groups were 41
most important actions have 78
most important actions were 137
most important actors were 98
most important affair among 62
most important agenda item 145
most important agents used 54
most important agents were 103
most important allies were 114
most important amongst these 343
most important animal fats 88
most important animal food 165
most important arises from 118
most important aspect during 50
most important aspect from 217
most important aspect here 274
most important aspect when 160
most important aspect will 65
most important assets were 127
most important attack upon 57
most important authors were 64
most important battle ever 182
most important bottom line 88
most important breeding areas 108
most important breeding site 65
most important building type 65
most important causes leading 46
most important causes upon 61
most important causes were 130
most important causes will 41
most important changes came 153
most important changes come 44
most important changes during 246
most important changes ever 72
most important changes from 304
most important changes have 872
most important changes made 776
most important changes must 67
most important changes over 92
most important changes take 171
most important changes taking 141
most important changes took 255
most important changes were 2338
most important changes will 240
most important checks upon 72
most important chiefs were 96
most important choral work 68
most important cities along 62
most important cities during 73
most important cities were 508
most important claims made 94
most important common bond 40
most important common thread 81
most important copper mine 267
most important copper mining 65
most important copper ores 87
most important demand made 87
most important design goal 83
most important device used 151
most important disease from 59
most important dividing line 625
most important duties must 146
most important duties were 351
most important duties will 93
most important earlier work 63
most important edible oils 44
most important effect from 65
most important effect upon 1067
most important effect will 214
most important effort made 62
most important energy loss 58
most important english poets 95
most important english work 138
most important errors were 41
most important essays ever 41
most important essays from 66
most important essays have 53
most important essays were 124
most important ethical work 66
most important events during 520
most important events ever 109
most important events from 287
most important events have 249
most important events leading 154
most important events over 41
most important events take 69
most important events taking 66
most important events took 161
most important events were 771
most important events will 81
most important existing work 53
most important export crop 2866
most important export from 499
most important export good 112
most important export item 1551
most important extant work 102
most important factor acting 61
most important factor among 515
most important factor bearing 166
most important factor bringing 118
most important factor during 255
most important factor even 43
most important factor from 396
most important factor giving 109
most important factor having 59
most important factor here 1396
most important factor into 50
most important factor leading 2058
most important factor lies 82
most important factor making 478
most important factor moving 66
most important factor must 187
most important factor over 54
most important factor upon 81
most important factor used 171
most important factor when 1745
most important factor will 457
most important feature among 48
most important feature from 259
most important feature here 212
most important feature lies 52
most important feature when 72
most important feature will 68
most important female role 72
most important female star 41
most important fibers used 43
most important fields were 44
most important fighting took 47
most important figure among 530
most important figure during 72
most important figure from 83
most important figure here 128
most important findings from 961
most important findings have 74
most important findings here 66
most important findings made 52
most important findings were 626
most important findings will 96
most important fodder crop 62
most important forage crop 182
most important forces acting 81
most important forces leading 49
most important forces were 55
most important forest areas 80
most important forest tree 145
most important forest type 52
most important fossil find 49
most important fossil fuel 86
most important french film 49
most important french port 56
most important french work 49
most important future role 48
most important future task 47
most important german port 93
most important german work 44
most important ground rule 296
most important groups among 104
most important groups from 77
most important groups have 47
most important groups were 485
most important groups will 56
most important guests were 141
most important holdings were 51
most important houses were 52
most important impact upon 88
most important impact will 65
most important import from 88
most important import item 82
most important initial goal 47
most important initial step 710
most important initial task 110
most important initial test 43
most important inland city 150
most important inland port 143
most important inland town 159
most important inputs into 111
most important insect pest 913
most important issues among 76
most important issues dealt 74
most important issues during 104
most important issues ever 64
most important issues facing 3965
most important issues from 157
most important issues have 176
most important issues here 178
most important issues like 71
most important issues over 42
most important issues such 47
most important issues were 762
most important issues when 234
most important issues will 171
most important jewish holy 63
most important kingdoms were 47
most important leaders among 48
most important leaders during 65
most important leaders from 51
most important leaders have 59
most important leaders like 53
most important leaders were 471
most important legacy from 131
most important legacy left 109
most important lesson from 1774
most important lesson here 210
most important lesson life 57
most important letter ever 44
most important letter from 159
most important losses were 41
most important lumber tree 85
most important market areas 43
most important market town 120
most important matter dealt 71
most important matter during 49
most important matter ever 43
most important matter facing 71
most important matter from 80
most important matter here 43
most important matter into 43
most important matter there 97
most important matter when 102
most important matter will 81
most important measure ever 198
most important measure used 95
most important medium used 43
most important meetings ever 105
most important meetings held 59
most important meetings took 42
most important meetings were 150
most important member from 58
most important mental health 121
most important metals used 79
most important methods used 623
most important methods were 73
most important methods will 89
most important mission ever 225
most important models were 62
most important modern poets 72
most important modern uses 53
most important modern work 238
most important moment came 59
most important moment when 65
most important muscle used 50
most important nations among 48
most important novels were 94
most important object when 63
most important object will 63
most important orders were 66
most important output from 97
most important papers dealing 183
most important papers ever 123
most important papers from 117
most important papers have 115
most important papers were 479
most important passes from 88
most important passes into 53
most important passes over 53
most important passes were 55
most important person among 214
most important person during 81
most important person ever 368
most important person from 61
most important person here 258
most important person next 45
most important person there 928
most important person when 41
most important pieces from 71
most important pieces have 41
most important pieces were 154
most important pioneer work 128
most important places along 103
most important places among 44
most important places from 76
most important places were 207
most important plants from 43
most important plants used 290
most important plants were 87
most important points along 298
most important points dealt 48
most important points from 562
most important points have 339
most important points here 187
most important points made 722
most important points must 64
most important points only 65
most important points seem 41
most important points upon 143
most important points were 736
most important points when 117
most important points will 328
most important policy areas 295
most important policy goal 102
most important policy making 132
most important policy tool 167
most important powers were 117
most important public acts 190
most important public body 53
most important public duty 297
most important public good 107
most important public health 1872
most important public role 55
most important public task 41
most important public uses 123
most important public work 370
most important pupils were 74
most important reasons have 67
most important reasons were 411
most important recent book 318
most important recent case 170
most important recent step 51
most important recent work 915
most important regions were 42
most important relics were 52
most important result from 829
most important result here 113
most important result will 107
most important rights were 102
most important ritual acts 146
most important rivers flow 46
most important routes from 69
most important routes into 48
most important routes were 87
most important russian poets 46
most important sacred site 51
most important sacred text 51
most important safety item 68
most important safety rule 263
most important scenes from 85
most important scenes were 113
most important scenes will 86
most important section from 61
most important section were 45
most important sector from 55
most important shipping port 160
most important should have 48
most important silver mine 93
most important source areas 60
most important source book 231
most important source during 50
most important source from 412
most important source here 48
most important source rock 48
most important source used 99
most important special case 667
most important speech during 49
most important speech ever 64
most important speech made 80
most important stages were 62
most important staple crop 265
most important staple food 1704
most important states into 74
most important states were 146
most important station upon 40
most important station west 45
most important summer crop 64
most important supply base 57
most important supply line 53
most important target areas 62
most important teachings were 45
most important theories will 52
most important timber tree 538
most important titles from 46
most important topics dealt 57
most important topics from 127
most important topics have 52
most important topics were 122
most important trades were 92
most important traits were 55
most important trends were 42
most important tribes were 152
most important unifying theme 46
most important values from 117
most important values held 56
most important values were 100
most important visual cues 54
most important weapons used 59
most important weapons were 102
most important winter crop 66
most important winter food 100
most important writer upon 64
most important writings from 86
most important writings have 91
most important writings were 439
most important younger poets 51
most impressed itself upon 306
most impresses itself upon 104
most industrial nations have 398
most industrial plants were 43
most infections result from 68
most inspiriting effect upon 42
most instances without even 111
most intensely bitter among 41
most interesting aspect from 69
most interesting aspect here 56
most interesting building here 40
most interesting changes have 40
most interesting changes were 85
most interesting events during 60
most interesting events were 102
most interesting feature from 103
most interesting feature here 225
most interesting fellow among 70
most interesting figure among 280
most interesting figure there 125
most interesting findings from 440
most interesting findings have 62
most interesting findings were 229
most interesting letter came 50
most interesting letter from 1183
most interesting little bird 46
most interesting little book 391
most interesting little work 90
most interesting manner their 61
most interesting memoir upon 51
most interesting object here 62
most interesting object seen 46
most interesting object there 48
most interesting papers were 109
most interesting person among 52
most interesting person here 89
most interesting person there 200
most interesting person whom 98
most interesting pieces were 73
most interesting plants from 44
most interesting points made 115
most interesting points were 40
most interesting reaction came 72
most interesting recent work 521
most interesting relics were 71
most interesting report from 66
most interesting report upon 42
most interesting result from 324
most interesting result here 65
most interesting special case 100
most intricate causes were 85
most irregular pieces have 60
most licentious theories were 45
most lucrative crooks into 70
most lucrative export crop 42
most ludicrous images were 51
most memorable events during 63
most memorable events were 94
most memorable images from 89
most memorable moment came 206
most memorable scenes from 131
most menstrual cycles during 304
most mercenary little jade 40
most miserable wretch living 106
most miserable wretch upon 66
most mitigated report bore 65
most momentous measure ever 46
most multiform strata have 55
most naturally result from 44
most naturally shrink from 121
most necessary changes were 60
most necessary manual work 106
most newspaper readers know 47
most noteworthy changes have 40
most noteworthy changes were 54
most noteworthy events were 69
most noticeable changes during 45
most noticeable changes have 67
most noticeable changes were 159
most noticeable effect upon 53
most noticeable feature here 42
most noticeably absent from 84
most obsequious homage from 42
most obstinate daemons from 43
most obstinate demons from 54
most obstinate rebels were 92
most offensive person took 90
most opportune moment when 83
most opposition leaders were 54
most outrageous copper nose 59
most outrageous passion over 42
most outstanding figure among 289
most outstanding leaders were 55
most passionate wedded love 57
most penetrating spirit upon 57
most perfectly through what 85
most permanent effect upon 57
most pernicious effect upon 628
most plentiful fossil fuel 155
most political leaders have 237
most political leaders were 262
most practiced athlete ever 40
most preferred stocks have 44
most prevalent amongst those 50
most prevalent cancer among 69
most prevalent disease among 140
most prevalent family form 78
most prevalent mental health 230
most prevalent opinion among 83
most prevalent public health 58
most primitive methods were 90
most primitive peoples have 545
most primitive peoples there 163
most primitive peoples were 51
most primitive reflex type 53
most primitive tribes have 134
most prominent actors were 51
most prominent amongst these 227
most prominent amongst those 61
most prominent amongst whom 58
most prominent changes were 129
most prominent chiefs were 48
most prominent feature among 49
most prominent feature from 59
most prominent feature here 89
most prominent feature were 43
most prominent figure among 758
most prominent figure during 41
most prominent figure from 50
most prominent findings were 49
most prominent groups were 76
most prominent leaders among 92
most prominent leaders from 54
