mace which pierces or 65
made shall collect the 41
made shall conform to 45
made shall contain the 207
made shall deliver to 494
made shall forthwith be 46
made shall operate as 92
made shall provide the 53
made shall restore the 41
made shall specify the 52
made sharp attacks on 101
made short shadows on 73
made since returning to 56
made since vatican ii 54
made sloping towards the 60
made small account of 2047
made small amounts of 224
made small attempt to 81
made small batches of 44
made small because the 58
made small circles in 75
made small circles on 80
made small demands on 73
made small efforts to 89
made small impress on 56
made small inroads in 42
made small numbers of 59
made small patches of 93
made small pellets of 41
made snide remarks to 71
made speaking against the 56
made state control of 47
made steady advance in 50
made steady efforts to 113
made steady inroads in 73
made steady inroads on 60
made stern demands on 42
made stern efforts to 54
made still blacker by 220
made still broader by 68
made still happier by 60
made still lighter by 48
made still plainer by 489
made still plainer in 41
made still sharper by 92
made still shorter by 402
made still simpler by 66
made still smaller by 343
made still stranger by 49
made still stronger by 597
made still stronger in 49
made still sweeter by 41
made strong against the 52
made strong attacks on 191
made strong demands on 201
made strong efforts in 161
made strong efforts to 4312
made strong inroads in 238
made strong inroads on 114
made thereof according to 116
made thereon according to 68
made threats against me 214
made threats against my 84
made threats against the 2021
made tight against the 179
made timid efforts to 50
made today against the 52
made today because of 61
made today between the 81
made token efforts to 169
made total profits of 64
made trade between the 180
made trading voyages to 344
made trips between the 59
made trips together to 54
made under article ii 78
made under article iv 74
made under chapter vi 125
made under charles ii 65
made under command of 73
made under control of 136
made under exactly the 299
made under letters of 90
made under license by 426
made under license in 283
made under mistake of 319
made under penalty of 1319
made under pretext of 169
made under process of 59
made under promise of 193
made under protest or 55
made under sanction of 104
made under torture by 49
made under torture or 61
made undue demands on 70
made unions subject to 43
made until finally the 101
made until payment is 496
made until receipt of 59
made until towards the 92
made vague efforts to 43
made valid against the 42
made varying amounts of 45
made varying degrees of 212
made vicar general of 203
made violet thickets in 41
made water against the 40
made water soluble by 247
made where vessels of 43
made which affects the 134
made which allowed the 156
made which appeared to 148
made which applies to 283
made which attempt to 170
made which brought the 151
made which confirm in 101
made which confirm the 51
made which consist of 72
made which divided the 61
made which enabled me 43
made which enabled the 439
made which enables the 65
made which flashed in 60
made which improve the 43
made which include the 85
made which increase the 106
made which involve the 126
made which permits the 57
made which promise to 40
made which provide the 53
made which purport to 63
made which reduced the 163
made which reduces the 109
made which reflect the 122
made which related to 54
made which relates to 60
made which require the 56
made which results in 462
made which revealed the 121
made which satisfy the 41
made which suggest the 58
made which support the 97
made while attending the 95
made while designing the 71
made while examining the 83
made while exploring the 45
made while listening to 189
made while observing the 173
made while preparing the 131
made while traveling in 89
made whole sections of 56
made willing detours to 138
made within minutes of 148
made within seconds of 73
made women central to 48
made women devoted to 41
made women inferior to 91
made women subject to 72
made women tenants to 114
made women unhappy in 50
made works largely in 73
made worse because he 478
made worse because in 58
made worse because it 236
made worse because of 1646
made worse because the 1960
made worse because we 103
made worthy efforts to 64
made would consist of 44
made would include the 45
made would increase the 46
made would involve the 56
maid speaks scandal of 44
maid stuck between me 54
mail fraud charges in 224
mail fraud involving the 58
mail fraud related to 47
mail fraud statute as 52
mail fraud statute by 54
mail fraud statute in 113
mail fraud statute is 412
mail fraud statute or 54
mail fraud statute to 186
mail merge process is 66
mail merge process to 48
mail merge program or 44
mail order catalog in 66
mail order catalog is 121
mail order catalog of 151
mail order catalog or 115
mail order catalog to 161
mail order company in 218
mail order company is 128
mail order company or 99
mail order company to 84
mail order service in 46
mail order service is 104
mail order service to 67
mail order sources of 98
mail route between the 289
mail which arrived in 53
mail which arrived on 81
mail which brought me 87
mail which brought the 111
mail which brought to 91
mail which covered it 62
maim large numbers of 55
main action against the 87
main action between the 82
main action centers on 52
main aisle between the 64
main bearings support the 50
main block flanked by 121
main blood vessels in 177
main blood vessels is 64
main blood vessels of 419
main blood vessels to 94
main blows against the 100
main burial chamber of 56
main cause however of 59
main chain between the 40
main change between the 84
main change occurring in 49
main change wrought by 43
main clash between the 61
main danger threatening the 52
main decay channel of 43
main drive against the 60
main enemy position at 61
main entry according to 64
main error sources in 57
main facts regarding the 571
main facts revealed by 52
main feeding grounds of 118
main fight against the 48
main fishing grounds in 72
main fishing grounds of 94
main focus remains on 198
main focus remains the 82
main focus shifted to 75
main force against the 522
main force arrived at 87
main force arrived in 56
main force arrived on 40
main force between the 40
main force capable of 92
main force crossed the 196
main force marched to 44
main force opposed to 63
main force rescued the 83
main force towards the 187
main front against the 53
main front towards the 53
main goals pursued by 41
main growth sectors in 58
main growth sectors of 58
main headings according to 105
main house because of 85
main hunting grounds of 62
main issue appeared to 44
main issue becomes the 41
main issue between the 715
main issue between us 123
main issue regarding the 110
main issue related to 102
main issue relates to 100
main issue remains the 73
main legal systems of 153
main lines according to 44
main lines between the 58
main lines connect the 46
main lines consist of 40
main links between the 594
main local sources of 55
main motion subject to 43
main nerve centers of 48
main nerve supplying the 60
main noise sources in 82
main organ systems of 101
main parts according to 93
main parts consist of 51
main party arrived at 102
main party arrived in 99
main period covered by 90
main point against the 162
main point becomes the 49
main point decided in 105
main point however is 208
main point regarding the 123
main point relates to 109
main point remains the 111
main power brokers in 57
main power centers in 58
main power centers of 52
main power stations in 42
main pumping chamber of 245
main reason according to 48
main reason against the 95
main reason appeared to 98
main reason offered by 74
main reason relates to 52
main ridge between the 85
main river between the 43
main river channel at 54
main river channel by 41
main river channel in 71
main river channel is 118
main river channel or 48
main river channel to 104
main river systems in 119
main river systems of 262
main river valleys in 43
main river valleys of 184
main roads because of 68
main roads between the 263
main roads crossed the 47
main roads outside the 125
main roads towards the 70
main route between the 737
main route follows the 77
main route towards the 58
main rules governing the 122
main scale division is 63
main selling features of 59
main shaft between the 80
main social classes in 200
main social classes of 74
main social features of 56
main social function is 76
main social function of 342
main social problem in 58
main social problem is 72
main social problem of 82
main social purpose of 75
main social support of 125
main steps towards the 53
main stock exchange in 48
main stream because of 58
main stream between the 78
main stream towards the 105
main sunni schools of 50
main tasks consist of 60
main tasks include the 89
main teaching language in 48
main themes covered by 55
main themes covered in 223
main themes emerged in 45
main themes present in 47
main themes related to 122
main thesis regarding the 82
main thrust against the 281
main thrust towards the 92
main topic covered in 50
main toxic effects of 132
main track between the 71
main track towards the 43
main trade partner in 67
main trade partner of 122
main trading centers of 59
main trading partner in 259
main trading partner is 319
main trading partner of 574
main trail between the 56
main trail crosses the 62
main trail follows the 97
main train stations in 152
main trunk between the 45
main truss members of 57
main types according as 52
main types according to 878
main types depending on 231
main urban centers in 160
main urban centers of 541
main views regarding the 116
main waste product of 100
main water sources in 49
main water sources of 44
main weapon against the 437
main working language of 52
main works include the 253
make about matters of 44
make about members of 40
make anything precise is 47
make armed attacks on 43
make basic repairs to 41
make bengal furnish to 45
make bosom friends of 59
make brave efforts to 43
make brief allusion to 115
make brief comment on 92
make brief remarks on 48
make brief reports on 53
make burnt offerings of 90
make burnt offerings to 77
make calls outside the 58
make cases against the 48
make check payable to 1471
make claim against an 60
make claim against the 540
make close friends in 111
make close friends of 138
make close friends or 78
make close studies of 47
make closing entries in 47
make could procure me 243
make cross sections of 217
make cutting remarks to 56
make daily backups of 46
make daily efforts to 78
make daily entries in 199
make daily entries of 54
make daily flights to 67
make daily offerings of 70
make daily offerings to 128
make daily records of 128
make daily reports of 295
make daily reports on 143
make daily reports to 428
make daily returns of 51
make daily returns to 48
make deadly enemies of 58
make either himself or 107
make equal amounts of 71
make equal demands on 106
make equal division of 190
make equal efforts to 115
make equal numbers of 96
make every advance in 41
make every article of 152
make every attempt at 158
make every attempt in 59
make every attempt to 24748
make every citizen in 316
make every citizen of 205
make every country in 51
make every creature in 73
make every decision by 55
make every decision in 185
make every decision on 182
make every deviation in 50
make every dweller in 50
make every efforts to 68
make every element of 187
make every endeavor to 1068
make every exertion in 2239
make every exertion on 45
make every exertion to 2807
make every inquiry as 143
make every inquiry of 50
make every inquiry on 54
make every mistake in 131
make every servant of 93
make every service of 44
make every species of 110
make every student in 44
make every subject as 110
make every variety of 185
make every vestige of 41
make exact records of 42
make exact reports of 43
make extra demands on 297
make extra efforts in 144
make extra efforts to 1881
make extra profits by 86
make facts conform to 137
make false charges of 104
make false entries in 385
make false entries of 52
make false entries on 56
make false reports of 202
make false reports on 52
make false reports or 70
make false reports to 182
make false returns of 158
make fewer demands of 72
make fewer demands on 1510
make fewer efforts to 162
make field studies of 90
make fifty dollars by 62
make fifty dollars in 51
make fifty gallons of 74
make fight against the 111
make films according to 54
make final decision as 40
make final decision in 42
make final decision on 148
make final payment of 56
make final payment on 112
make final payment to 206
make first ascents of 55
make forty sockets of 67
make fresh attacks on 75
make fresh burrows in 59
make fresh demands on 157
make fresh efforts in 111
make fresh efforts to 508
make front against the 224
make gains against the 59
make gifts according to 79
make group members as 69
make growing demands on 45
make happy according to 48
make harsh demands on 65
make haste towards the 64
make healthy choices at 57
make healthy choices in 263
make healthy choices is 63
make human follies an 41
make james ashamed of 101
make japan supreme in 47
make jesus present to 47
make joint efforts in 126
make joint efforts to 785
make joint location of 69
make known himself to 92
make large amounts of 2527
make large batches of 186
make large catches of 42
make large demands of 42
make large demands on 1032
make large efforts to 54
make large exports in 71
make large incomes as 67
make large inroads on 80
make large numbers of 2425
make large offerings of 61
make large outlays in 48
make large outlays of 62
make large payment to 42
make large portions of 135
make large profits as 131
make large profits at 185
make large profits by 1069
make large profits if 89
make large profits in 556
make large profits on 534
make large profits or 94
make large profits to 47
make large returns to 44
make large sections of 180
make large strides in 93
make large volumes of 145
make lasting friends of 43
make latin america an 65
make latin america the 61
make latin orations in 42
make learning meaningful to 89
make lengthy detours to 41
make light account of 101
make links between the 2678
make loans according to 59
make loans against the 184
make loans amounting to 66
make loans because of 54
make loans because the 44
make loans depends on 43
make loans secured by 1355
make lusty courage to 47
make magic against the 47
make major demands on 204
make major efforts in 72
make major efforts to 714
make major impacts on 59
make major inroads in 356
make major inroads on 181
make major reforms in 121
make major reforms to 40
make major repairs on 86
make major repairs or 77
make major repairs to 147
make major strides in 358
make merry andrews of 40
make merry together in 43
make minor repairs as 87
make minor repairs in 126
make minor repairs of 45
make minor repairs on 471
make minor repairs or 96
make minor repairs to 531
make money according to 65
make money because he 128
make money because it 121
make money because of 301
make money because the 207
make money because we 72
make money despite the 58
make money investing in 309
make money outside of 103
make money outside the 86
make money quickly by 155
make money quickly in 104
make moral choices as 45
make moral choices in 275
make moral choices is 57
make moral choices on 89
make moral choices or 58
make moral demands on 181
make music together in 79
make nasty remarks to 49
make night attacks on 71
make night attacks so 69
make night musical at 91
make noble account of 83
make noble efforts to 73
make notes regarding the 171
make ohmic contact to 97
make others believe as 412
make others believe he 184
make others believe in 1689
make others believe it 551
make others believe so 64
make others believe the 99
make others believe we 49
make others conform to 398
make others partake of 74
make others respect it 58
make others respect the 89
make others respond to 58
make others sharers in 69
make others sharers of 56
make others similar to 47
make others subject to 70
make overt efforts to 97
make paper flowers or 58
make paper flowers to 67
make party capital by 57
make passing allusion to 68
make people abandon the 51
make people ashamed of 401
make people believe as 129
make people believe he 638
make people believe in 4143
make people believe is 50
make people believe it 801
make people believe me 87
make people believe the 506
make people believe to 65
make people believe we 121
make people capable of 351
make people conform to 430
make people content to 51
make people despair of 57
make people dislike the 46
make people friends by 40
make people happier in 69
make people happier of 60
make people happier or 107
make people members of 51
make people observe the 83
make people question the 163
make people reflect on 108
make people respect me 61
make people respect the 106
make people respond in 61
make people respond to 108
make people subject to 43
make people unwilling to 233
make plans according to 112
make plans against the 74
make quick profits at 46
make quick profits by 176
make quick profits in 82
make quick profits on 76
make quite certain he 96
make quite certain it 64
make quite certain of 1678
make quite certain the 233
make raids against the 113
make rapid advance in 58
make rapid inroads in 44
make rapid strides at 46
make rapid strides in 983
make rapid strides on 55
make rapid strides to 59
make rates according to 52
make rhyme natural in 79
make right choices in 182
make rules according to 40
make rules affecting the 66
make rules governing the 2933
make rules regarding the 557
make rules requiring the 297
make rules subject to 150
make running repairs to 45
make sense according to 1491
make sense against the 653
make sense anymore to 100
make sense applied to 64
make sense because he 385
make sense because if 93
make sense because in 88
make sense because it 1772
make sense because of 738
make sense because the 3107
make sense because we 265
make sense depending on 88
make sense depends on 73
make sense insofar as 283
make sense outside of 447
make sense outside the 211
make sense together in 47
make sense together of 56
make serial sections of 107
make seven millions of 68
make short account of 182
make short flights in 52
make short flights to 69
make short payment of 40
make small account of 1059
make small amounts of 731
make small batches of 162
make small circles in 65
make small circles on 93
make small demands on 122
make small figures of 48
make small numbers of 135
make small offerings of 86
make small offerings to 80
make small profits on 49
make small reckoning of 116
make small repairs to 68
make smart choices in 97
make snide remarks to 83
make social justice the 47
make sound choices in 125
make space between the 40
make stand against the 105
make steady efforts to 86
make stern demands on 43
make stick puppets of 52
make still stronger the 86
make strong demands on 604
make strong efforts at 56
make strong efforts in 73
make strong efforts to 1569
make sworn returns of 96
make terms between the 99
make thirty gallons of 75
make threats against the 237
make token allusion to 63
make token efforts to 41
make tough choices in 118
make tough choices on 60
make tough choices to 54
make tough demands on 44
make trade between the 133
make trading voyages to 171
make trips between the 46
make trips outside the 60
make undue demands on 390
make vague guesses as 42
make valid treaties of 82
make valid treaties or 75
make varying degrees of 99
make varying demands on 165
make water against the 54
make wealthy returns to 91
make white friends in 77
make wills disposing of 53
make wiser choices in 150
make wiser choices of 58
make women capable of 42
make women conform to 64
make women happier in 45
make women inferior to 49
make women objects of 68
make women subject to 176
make women visible as 89
make women visible in 181
make working outside the 42
make worse parents or 52
make yearly reports on 47
make yearly reports to 115
making about fifteen or 107
making about matters of 119
making amusing stories in 56
making armed attacks on 74
making bills payable to 57
making bosom friends at 84
making brave efforts to 133
making burnt offerings of 41
making burnt offerings to 72
making claim against the 401
making close friends of 54
making close studies of 42
making cross sections of 63
making crude remarks to 40
making daily efforts to 80
making daily entries in 138
making daily inroads on 43
making daily reports of 94
making daily reports on 53
making daily reports to 88
making debts payable in 43
making eight dollars an 56
making either himself or 69
making equal efforts to 55
making equal returns of 71
making every article of 62
making every attempt at 51
making every attempt to 2001
making every citizen an 248
making every citizen of 44
making every decision by 51
making every element of 62
making every endeavor to 365
making every exertion in 218
making every exertion to 1762
making every inquiry in 44
making every mistake in 67
making every species of 87
making every subject he 44
making every subject so 57
making every variety of 208
making extra demands on 211
making extra efforts to 702
making false charges of 85
making false entries in 2344
making false entries of 44
making false entries on 172
making false entries or 132
making false reports of 122
making false reports on 51
making false reports or 79
making false reports to 241
making false returns of 216
making false returns to 96
making fewer demands on 279
making field studies of 67
making final decision on 44
making final payment on 70
making final payment to 120
making final revision of 47
making first ascents of 53
making fresh demands on 174
making fresh efforts to 314
making gains against the 54
making haste towards the 63
making hasty demands on 66
making hasty strides in 47
making hasty strides to 58
making hasty touches on 46
making healthy choices in 83
making index numbers of 96
making joint efforts to 171
making large amounts of 1237
making large batches of 121
making large circles in 68
making large demands on 272
making large efforts to 46
making large inroads in 46
making large inroads on 70
making large numbers of 3346
making large portions of 96
making large profits as 131
making large profits at 108
making large profits by 361
making large profits in 359
making large profits is 58
making large profits on 206
making large profits or 43
making large sections of 121
making large strides in 92
making large volumes of 101
making latin america the 41
making latin prayers at 55
making links between the 1113
making loans against the 69
making loans secured by 540
making magic squares or 307
making major demands on 50
making major efforts in 52
making major efforts to 552
making major inroads in 183
making major inroads on 52
making major reforms in 42
making major repairs to 83
making major strides in 240
making minor repairs in 55
making minor repairs on 212
making minor repairs or 55
making minor repairs to 402
making money because he 82
making money because it 66
making money because of 133
making money because the 83
making money outside of 71
making money outside the 47
making money rapidly by 41
making moral choices in 140
making moral choices is 49
making music together in 88
making music together is 72
making nasty remarks to 64
making night attacks on 71
making noble efforts to 107
making often depends on 115
making often results in 134
making ohmic contact to 72
making others believe in 187
making others believe it 223
making others conform to 48
making people ashamed of 97
making people believe he 136
making people believe in 1055
making people believe it 151
making people believe the 209
making people capable of 206
making people conform to 134
making people unwilling to 75
making plans against the 67
making power against the 45
making power because of 97
making power belonged to 203
making power between the 630
making power extends to 168
making power granted by 118
making power granted to 315
making power outside of 93
making power regarding the 342
making power related to 46
making power remains in 118
making power resided in 173
making power resides in 475
making power subject to 42
making quick inquiry as 55
making quick profits by 43
making raids against the 79
making rapid advance in 168
making rapid inroads in 100
making rapid inroads on 197
making rapid strides as 224
making rapid strides in 3093
making rapid strides of 54
making rapid strides on 85
making rapid strides to 1035
making rapid surveys of 175
making right choices in 65
making rules governing the 105
making rules regarding the 46
making serial sections of 102
making seven dollars an 43
making short answers to 105
making short flights in 45
making short flights to 67
making small account of 373
making small amounts of 324
making small attacks on 55
making small batches of 217
making small circles in 112
making small circles on 127
making small demands on 67
making small figures of 44
making small numbers of 216
making small repairs to 48
making smart remarks to 56
making snide remarks or 40
making snide remarks to 115
making steady advance in 42
making steady efforts to 99
making steady inroads in 63
making steady inroads on 73
making steady strides in 44
making strong demands on 118
making strong efforts in 51
making strong efforts to 1425
making strong inroads in 88
making strong traction on 61
making takes account of 41
making threats against my 46
making threats against the 503
making trading voyages to 58
making trips between the 55
making undue demands on 248
making water against the 61
making which affects the 240
making which results in 151
making white circles on 64
making whole insofar as 76
making women objects of 43
making women visible as 54
making women visible in 168
making would increase the 42
male adult members of 262
male adult workers in 64
male argus pheasant is 78
male beaver appeared at 92
male bonding between the 66
male child because of 45
male child between the 83
male finds himself in 63
male indian between the 62
male indian brought in 109
male negro workers in 116
male nurse entered the 40
male otter brought to 73
male power include the 42
male slave between the 44
male social workers in 105
male social workers to 43
male staff members in 97
male staff members of 61
male staff members to 51
male voice belonged to 67
male voice between the 44
male white citizen of 44
male world outside the 85
male youths between the 82
malt first infused in 46
mango trees planted by 81
mango trees planted in 47
many acres devoted to 88
many acute attacks of 49
many acute diseases of 45
many acute diseases the 58
many acute remarks on 82
many adult females as 170
many adult members of 118
many alloy systems the 48
many amazing stories of 65
many amusing details of 74
many amusing stories of 533
many amusing stories to 262
many arabs settled in 43
many armed vessels as 51
many armed vessels on 48
many banks refused to 68
many basic aspects of 644
many basic features in 136
many basic features of 548
many basic studies of 54
many birds including the 40
many birds migrate to 73
many black artists of 48
many black lesbians in 52
many black lesbians to 61
many black members of 85
many black parents in 57
many black workers in 138
many black workers to 90
many black writers in 56
many black writers of 87
many blind persons in 49
many blood vessels as 92
many blood vessels in 412
many blood vessels of 77
many blood vessels to 88
many blows against the 64
many board members as 89
many board members do 63
many board members of 55
many board members to 66
many boast according to 71
many bonds between the 86
many books adapted to 42
many books against the 124
many books appeared in 47
many books appeared on 47
many books authored by 54
many books because he 54
many books besides the 111
many books detailing the 44
many books devoted to 1170
many books exploring the 45
many books include the 1465
many books including the 791
many books outside of 60
many books printed by 55
many books printed in 230
many books related to 155
many books similar to 51
many books written as 43
many books written at 70
many books written by 1927
many books written in 782
many books written on 2191
many books written to 191
many bound volumes of 249
many brass buttons on 92
many brass buttons up 66
many brave efforts to 49
many brave fellows on 67
many brave fellows to 110
many brave warriors to 59
many brick buildings in 42
many broad aspects of 51
many broad classes of 58
many bulky volumes in 99
many burning glances of 203
many cable systems in 51
many cases abortion is 47
many cases according to 286
many cases adapted to 41
many cases adopted by 45
many cases adopted the 139
many cases affecting the 72
many cases affects the 68
many cases against the 440
many cases allowed the 62
many cases allowed to 198
many cases altered the 49
many cases altered to 49
many cases although the 71
many cases amounting to 417
many cases amounts to 421
many cases annexed to 40
many cases appeared in 57
many cases appeared to 222
many cases applied to 101
many cases arrived at 41
many cases assumed the 81
many cases attempt to 82
many cases because he 74
many cases because it 675
many cases because of 2956
many cases because the 1514
many cases because we 72
many cases becomes an 64
many cases becomes so 40
many cases becomes the 122
many cases beginning to 49
many cases belonged to 81
many cases besides in 55
many cases besides the 76
many cases between the 746
many cases brought by 122
many cases brought in 97
many cases brought the 49
many cases brought to 302
many cases capable of 279
many cases carried at 41
many cases carried on 135
many cases carried the 100
many cases carried to 71
many cases classed as 40
many cases conform to 46
many cases consist of 201
many cases control of 75
many cases control the 50
many cases covered by 123
many cases decided by 329
many cases decided in 213
many cases decided on 139
many cases depending on 95
many cases depends on 326
many cases despite the 125
many cases destroy the 74
many cases details of 77
many cases devoted to 43
many cases dictate the 58
many cases divorce is 43
many cases dragged on 44
many cases efforts to 50
many cases elected to 61
many cases enabled the 50
many cases enabled us 43
many cases enables the 55
many cases enables us 53
many cases exactly the 94
many cases exceeding the 118
many cases exceeds the 183
many cases explain the 52
many cases exposed to 110
many cases extending to 47
many cases extends to 74
many cases failure is 41
many cases failure of 50
many cases failure to 106
many cases familiar to 44
many cases following the 145
many cases follows the 75
many cases founded on 125
many cases furnish the 87
many cases granted by 41
many cases handled by 80
many cases hostile to 76
many cases however it 105
many cases however the 372
many cases implied by 51
many cases improve the 122
many cases improving the 41
many cases include the 72
many cases including the 123
many cases increase in 64
many cases increase the 151
many cases increasing the 65
many cases inferior in 59
many cases inferior to 116
many cases involve no 41
many cases involve the 178
many cases involving the 1188
many cases justify the 53
many cases limited by 134
many cases limited the 47
many cases limited to 222
many cases located in 81
many cases managed to 86
many cases marriage is 58
many cases members of 652
many cases millions of 72
many cases obliged to 185
many cases obviates the 62
many cases occurring in 293
many cases offered to 92
